chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_partial,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_species,parameters.input1_startCol,parameters.input1_strandCol,parameters.min_species,parameters.species,parameters.species.__class__,parameters.species.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-23 12:22:19.743474,slurm_normal,1519388564.0,0.0,7680.0,1.0,main_w4_handler1,3439852,18495718,False,,148640170,maf,12591317,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34031369}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44111596,1519388545.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-23 12:22:46.576032,,19.0
,,2018-02-23 13:49:54.472396,slurm_normal,1519393818.0,0.0,7680.0,1.0,main_w4_handler0,3440132,18496879,False,,99949005,maf,12592182,slurm,,132112168.0,corral-repl,,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 34032875}]",,,,,,,"""1""","[""hg19"", ""gorGor3""]",,,32.0,,44118173,1519393803.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-02-23 13:50:23.424079,,15.0
,,2018-03-01 00:45:52.535691,slurm_normal,1519865170.0,0.0,7680.0,1.0,main_w3_handler0,2735370,18557994,False,,9994699,maf,12654471,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 34132820}]",,,,,,,"""1""","[""dm6"", ""droSim1"", ""droSec1"", ""droAna3"", ""droBia2"", ""droVir3"", ""droEle2"", ""droPer1"", ""droBip2"", ""droMoj3"", ""droPse3"", ""droGri2"", ""droEug2"", ""droTak2"", ""droWil2"", ""droKik2"", ""droEre2"", ""droYak3"", ""droFic2"", ""droRho2""]",,,32.0,,44245289,1519865163.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2018-03-01 00:46:14.149743,85941.0,7.0
,,2016-01-28 01:38:53.279731,slurm_normal,1453945154.0,0.0,,1.0,main_w1_handler2,2568350,11619443,False,,1533155,maf,5883877.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23061050,,,,,,,,"""1""","[""hg18"", ""rheMac2"", ""panTro2"", ""rn4"", ""mm8"", ""oryCun1"", ""eriEur1"", ""canFam2"", ""felCat3"", ""equCab1"", ""bosTau3"", ""dasNov1"", ""echTel1"", ""otoGar1"", ""monDom4"", ""loxAfr1"", ""tupBel1"", ""sorAra1"", ""anoCar1"", ""danRer4"", ""ornAna1"", ""tetNig1"", ""fr2"", ""xenTro2"", ""gasAcu1"", ""cavPor2"", ""oryLat1""]",,,32.0,,27847383,1453945145.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-01-28 01:39:23.785412,77591.0,9.0
,,2015-05-06 02:06:48.396338,slurm_normal,1430878068.0,0.0,,1.0,main_w2_handler1,2287972,9405293,False,,189515512,maf,3736074.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19595846,,,,,,,,"""1""","[""10329"", ""12315"", ""17749"", ""3324"", ""3355"", ""3631"", ""3644"", ""3646"", ""49"", ""846"", ""863"", ""901128"", ""930"", ""9710290"", ""AN5034"", ""AQ3810"", ""AQ4037"", ""BB22OP"", ""EN2910"", ""EN9701072"", ""EN9701121"", ""EN9701173"", ""EN9901310"", ""K5030"", ""PCV087"", ""Peru466"", ""RIMD"", ""SNUVpS1"", ""v110"", ""VP551"", ""VP766""]",,,32.0,,22786751,1430878023.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-05-06 02:07:50.974075,,45.0
,,2015-04-08 20:13:12.920194,slurm_normal,1428524040.0,0.0,,1.0,main_w1_handler0,2263797,9174499,False,,140306237,maf,3454013.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19193763,,,,,,,,"""1""","[""10329"", ""12G01"", ""17749"", ""1DA3"", ""40B"", ""939"", ""AN5034"", ""AQ3810"", ""AQ4037"", ""BAA1116"", ""BB22OP"", ""E0666"", ""Ex25"", ""K5030"", ""PCV087"", ""Peru466"", ""RIMD"", ""SNUVpS1"", ""v110"", ""ES114""]",,,32.0,,22326199,1428524005.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-04-08 20:14:03.545877,,35.0
,,2015-04-15 11:41:46.108064,slurm_normal,1429098124.0,0.0,,1.0,main_w1_handler1,2270669,9235753,False,,42553,maf,3517026.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19295011,,,,,,,,"""1""","[""human""]",,,32.0,,22485745,1429098120.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-04-15 11:42:07.879701,,4.0
,,2015-04-22 21:53:56.792128,slurm_normal,1429739771.0,0.0,,1.0,main_w2_handler0,2275017,9305958,False,,78541,maf,3624348.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",19426124,,,,,,,,"""0""","[""droSuz1""]",,,32.0,,22586300,1429739748.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-04-22 21:56:32.837398,62528.0,23.0
,,2015-04-22 21:54:59.808267,slurm_normal,1429739892.0,0.0,,1.0,main_w2_handler1,2275017,9305972,False,,78541,maf,3624378.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",19426124,,,,,,,,"""0""","[""droSuz1""]",,,32.0,,22586300,1429739787.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-04-22 21:58:19.977269,62528.0,105.0
,,2015-06-22 12:59:07.783387,slurm_normal,1434977980.0,0.0,,1.0,main_w2_handler1,2351749,9705816,False,,647110,maf,4013930.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20090605,,,,,,,,"""1""","[""hg19"", ""ponAbe2"", ""nomLeu3"", ""rheMac3"", ""macFas5"", ""papHam1"", ""chlSab1"", ""calJac3"", ""saiBol1"", ""otoGar3"", ""gorGor3"", ""panTro4""]",,,32.0,,23752109,1434977970.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-22 12:59:44.746157,,10.0
,,2015-06-03 16:56:06.923877,slurm_normal,1433350612.0,0.0,,1.0,main_w1_handler1,2329585,9591797,False,,6004,maf,3903351.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg16.len""","""hg16""",19903092,,,,,,,,"""1""","[""hg16"", ""panTro1""]",,,32.0,,23217993,1433350595.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 16:56:58.554725,63866.0,17.0
,,2015-06-03 17:20:14.037553,slurm_normal,1433352113.0,0.0,,1.0,main_w2_handler0,2329585,9591927,False,,47765,maf,3903481.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19903413,,,,,,,,"""1""","[""hg38"", ""panTro4"", ""panPan1"", ""gorGor3"", ""ponAbe2"", ""nomLeu3"", ""rheMac3"", ""macFas5"", ""papAnu2"", ""chlSab2"", ""nasLar1"", ""rhiRox1"", ""calJac3"", ""saiBol1"", ""otoGar3"", ""mm10"", ""canFam3""]",,,32.0,,23218216,1433352072.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 17:22:01.785933,63866.0,41.0
,,2015-06-03 17:13:54.663670,slurm_normal,1433351686.0,0.0,,1.0,main_w1_handler1,2329585,9591897,False,,47765,maf,3903440.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19903413,,,,,,,,"""1""","[""hg38"", ""panTro4"", ""panPan1"", ""gorGor3"", ""ponAbe2"", ""nomLeu3""]",,,32.0,,23218216,1433351672.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 17:15:08.616037,63866.0,14.0
,,2015-06-03 17:49:51.447200,slurm_normal,1433353825.0,0.0,,1.0,main_w2_handler1,2329585,9592219,False,,8525,maf,3903743.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19903786,,,,,,,,"""1""","[""hg38"", ""panTro4"", ""rn5"", ""canFam3""]",,,32.0,,23218216,1433353817.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 17:50:29.111384,63866.0,8.0
,,2015-06-03 17:26:29.291945,slurm_normal,1433352438.0,0.0,,1.0,main_w2_handler0,2329585,9591978,False,,6004,maf,3903530.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg16.len""","""hg16""",19903092,,,,,,,,"""1""","[""hg16"", ""mm3"", ""panTro1""]",,,32.0,,23218216,1433352424.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 17:27:22.464881,63866.0,14.0
,,2015-06-03 17:19:33.136854,slurm_normal,1433352006.0,0.0,,1.0,main_w1_handler1,2329585,9591921,False,,47765,maf,3903473.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",19903413,,,,,,,,"""1""","[""hg38"", ""panTro4"", ""panPan1""]",,,32.0,,23218216,1433351996.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-03 17:20:12.868113,63866.0,10.0
,,2015-06-02 11:54:22.744105,slurm_normal,1433246089.0,0.0,,1.0,main_w1_handler0,2324777,9581273,False,,6351,maf,3893984.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg16.len""","""hg16""",19887652,,,,,,,,"""1""","[""hg16"", ""rn3"", ""panTro1""]",,,32.0,,23228355,1433246083.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-02 11:54:52.325791,63866.0,6.0
,,2015-06-05 17:44:32.293389,slurm_normal,1433526306.0,0.0,,1.0,main_w1_handler1,2331758,9605435,False,,66371,maf,3916864.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg16.len""","""hg16""",19923251,,,,,,,,"""1""","[""hg16"", ""mm3"", ""rn3"", ""panTro1""]",,,32.0,,23224668,1433526300.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-05 17:45:09.411049,63866.0,6.0
,,2015-06-16 09:46:01.343326,slurm_normal,1434447990.0,0.0,,1.0,main_w1_handler0,2344343,9662075,False,,5577632,maf,3971652.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20020067,,,,,,,,"""1""","[""saiBol1"", ""otoGar3"", ""tupChi1"", ""speTri2"", ""jacJac1"", ""mm10"", ""hapBur1"", ""mayZeb1"", ""punNye1"", ""oryLat2"", ""myoLuc2""]",,,32.0,,23654111,1434447983.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-06-16 09:46:32.751518,,7.0
,,2015-07-13 11:20:13.182811,slurm_normal,1436786448.0,0.0,,1.0,main_w1_handler0,2374187,9850399,False,,11746336,maf,4145488.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20330683,,,,,,,,"""1""","[""sacCer3"", ""sacKud"", ""sacMik"", ""sacPar"", ""sacBay"", ""sacKlu"", ""sacCas""]",,,32.0,,24116117,1436786438.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-07-13 11:20:52.015851,,10.0
,,2015-07-21 17:42:23.578872,slurm_normal,1437500573.0,0.0,,1.0,main_w1_handler2,1937179,9930269,False,,127770,maf,4217311.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",20451563,,,,,,,,"""1""","[""hg19""]",,,32.0,,24245182,1437500567.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-07-21 17:42:55.048852,37513.0,6.0
,,2015-07-21 17:44:27.097044,slurm_normal,1437500702.0,0.0,,1.0,main_w1_handler1,1937179,9930289,False,,127770,maf,4217337.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",20451563,,,,,,,,"""0""","[""hg19""]",,,32.0,,24245182,1437500696.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-07-21 17:45:09.330376,37513.0,6.0
,,2015-07-21 17:45:42.108343,slurm_normal,1437500771.0,0.0,,1.0,main_w2_handler1,1937179,9930302,False,,125259,maf,4217346.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",20456876,,,,,,,,"""0""","[""mm10""]",,,32.0,,24245182,1437500761.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-07-21 17:46:16.195323,37513.0,10.0
,,2015-09-19 18:56:34.353563,slurm_normal,1442689021.0,0.0,,1.0,main_w1_handler2,2431528,10361137,False,,42616,maf,4643073.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21175111,,,,,,,,"""1""","[""hg19"", ""panTro2""]",,,32.0,,25067532,1442689012.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-19 18:57:07.342906,68777.0,9.0
,,2015-09-10 08:40:28.959555,slurm_normal,1441875704.0,0.0,,1.0,main_w1_handler2,2431844,10292399,False,,4177326545,maf,4577700.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21041465,,,,,,,,"""1""","[""hg19"", ""panTro2""]",,,32.0,,25101859,1441874447.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-10 09:01:48.663973,68867.0,1257.0
,,2015-09-08 10:23:08.560197,slurm_normal,1441707818.0,0.0,,1.0,main_w1_handler1,2431528,10276420,False,,2890813,maf,4562431.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21038671,,,,,,,,"""1""","[""hg19"", ""panTro2""]",,,32.0,,25067320,1441707812.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-08 10:23:43.086842,,6.0
,,2015-09-25 14:37:13.798228,slurm_normal,1443191877.0,0.0,,1.0,main_w1_handler0,1439812,10425043,False,,147662,maf,4702250.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21267864,,,,,,,,"""1""","[""mell"", ""muni"", ""mrap""]",,,32.0,,25356276,1443191862.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-25 14:38:04.658984,34613.0,15.0
,,2015-09-25 14:50:24.709667,slurm_normal,1443192791.0,0.0,,1.0,main_w2_handler1,1439812,10425222,False,,31595,maf,4702395.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21268022,,,,,,,,"""1""","[""mell"", ""muni""]",,,32.0,,25356276,1443192652.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-25 14:53:18.243734,34613.0,139.0
,,2015-09-28 14:47:27.581897,slurm_normal,1443451778.0,0.0,,1.0,main_w2_handler1,1333513,10450258,False,,330360222,maf,4728070.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21308623,,,,,,,,"""1""","[""hg19"", ""panTro2"", ""rheMac2""]",,,32.0,,25401668,1443451666.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-09-28 14:49:42.950135,30644.0,112.0
,,2015-10-10 01:04:13.732359,slurm_normal,1444439077.0,0.0,,1.0,main_w1_handler2,2466592,10539411,False,,517558,maf,4813423.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",21463807,,,,,,,,"""0""","[""lettuce"", ""hybrida""]",,,32.0,,25602430,1444439069.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-10-10 01:04:41.544770,,8.0
,,2015-10-12 20:37:03.294823,slurm_normal,1444683009.0,0.0,,1.0,main_w2_handler1,1439812,10551477,False,,478553701,maf,4824695.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21489319,,,,,,,,"""1""","[""mrap"", ""muni""]",,,32.0,,25481871,1444682648.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-10-12 20:50:17.100514,34613.0,361.0
,,2015-10-12 20:37:25.983382,slurm_normal,1444682722.0,0.0,,1.0,main_w2_handler0,1439812,10551478,False,,737037890,maf,4824651.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",21460148,,,,,,,,"""1""","[""mrap"", ""muni""]",,,32.0,,25481871,1444682268.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-10-12 20:45:35.098876,34613.0,454.0
6404353.0,len,2015-10-13 20:36:23.270833,slurm_normal,1444768611.0,0.0,,1.0,main_w2_handler0,1439812,10563110,False,,4469758,maf,4835869.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/565/dataset_12565572.dat""","""?""",21504008,,,,,,,,"""1""","[""mell"", ""mrap"", ""muni""]",,,32.0,,25663235,1444768603.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-10-13 20:36:54.150728,34613.0,8.0
,,2015-11-03 19:15:26.889433,slurm_normal,1446578481.0,0.0,,1.0,main_w2_handler0,1439812,10810269,False,,692498507,maf,5065304.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/565/dataset_12565569.dat""","""mell""",21860088,,,,,,,,"""1""","[""mrap"", ""mell""]",,,32.0,,25960717,1446578142.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-11-03 19:21:26.844327,34613.0,339.0
46887.0,len,2015-12-01 18:39:19.456999,reserved,1448995195.0,0.0,,1.0,main_w1_handler1,2524937,11056098,False,,9994699,maf,5310313.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/013/316/dataset_13316216.dat""","""dm6""",22239997,,,,,,,,"""1""","[""dm6"", ""apiMel4""]",,,32.0,,26502901,1448995182.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2015-12-01 18:39:58.194815,5254.0,13.0
45055.0,len,2016-02-05 11:50:18.460494,slurm_normal,1454673043.0,0.0,,1.0,main_w1_handler1,1625640,11717889,False,,166738,maf,5975576.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/013/210/dataset_13210312.dat""","""?""",23197006,,,,,,,,"""1""","[""dm6"", ""droPse3"", ""droVir3""]",,,32.0,,28123668,1454673038.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-02-05 11:50:44.730417,39692.0,5.0
,,2016-01-22 13:09:31.212708,slurm_normal,1453468559.0,0.0,,1.0,main_w1_handler1,2562971,11580314,False,,700362761,maf,5846007.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23005534,,,,,,,,"""1""","[""yak"", ""mel"", ""sim""]",,,32.0,,27370886,1453468183.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-01-22 13:16:09.576564,,376.0
,,2016-02-25 00:55:52.571064,slurm_normal,1456361790.0,0.0,,1.0,main_w2_handler0,2519099,11934380,False,,3484237,maf,6163501.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23505624,,,,,,,,"""1""","[""hg38"", ""mm10""]",,,32.0,,27743463,1456361782.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-02-25 00:56:36.008556,74192.0,8.0
,,2016-05-06 15:46:43.424341,slurm_normal,1462551353.0,0.0,,1.0,main_w2_handler1,2656881,12805826,False,,7650639990,maf,7007336.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a18334c0c440c04e'}]",,,,,,,"""1""","[""ornAna1""]",,,32.0,,29425314,1462549655.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-05-06 16:16:10.186222,81119.0,1698.0
,,2016-05-06 16:18:29.417798,slurm_normal,1462553368.0,0.0,,1.0,main_w1_handler1,2656881,12806171,False,,7650639990,maf,7007732.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a18334c0c440c04e'}]",,,,,,,"""1""","[""hg19"", ""ornAna1""]",,,32.0,,29425314,1462551544.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-05-06 16:49:34.214617,81119.0,1824.0
,,2016-05-06 17:17:06.169206,slurm_normal,1462556891.0,0.0,,1.0,main_w2_handler1,2656881,12807087,False,,7650639990,maf,7008494.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a18334c0c440c04e'}]",,,,,,,"""1""","[""hg19"", ""ornAna1""]",,,32.0,,29425314,1462555060.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-05-09 14:55:23.806604,81119.0,1831.0
,,2016-09-14 01:28:29.840185,slurm_normal,1473817018.0,0.0,,1.0,main_w3_handler0,2735370,13846252,False,,1572052524,maf,8069186.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519cc0c49fa80d3c0'}]",,,,,,,"""0""","[""dm6"", ""droEre2"", ""droSec1"", ""droSim1"", ""droYak3"", ""droEug2"", ""droEle2"", ""droFic2"", ""droMoj3"", ""droPse3"", ""droGri2"", ""droPer1"", ""droAna3"", ""droKik2"", ""droVir3"", ""droWil2"", ""droRho2"", ""droTak2"", ""droBia2"", ""droBip2""]",,,32.0,,32942527,1473816519.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 01:37:02.942763,85941.0,499.0
,,2016-09-14 01:40:02.112308,slurm_normal,1473818061.0,0.0,,1.0,main_w3_handler0,2735370,13846283,False,,1755526784,maf,8069215.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9908a78761da41d'}]",,,,,,,"""0""","[""dm6"", ""droSec1"", ""droFic2"", ""droTak2"", ""droWil2"", ""droSim1"", ""droEle2"", ""droBia2"", ""droBip2"", ""droRho2"", ""droKik2"", ""droEug2"", ""droAna3"", ""droGri2"", ""droPse3"", ""droPer1"", ""droVir3"", ""droEre2"", ""droYak3"", ""droMoj3""]",,,32.0,,32942527,1473817220.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 01:54:27.960242,85941.0,841.0
,,2016-09-14 01:13:57.559238,slurm_normal,1473815671.0,0.0,,1.0,main_w4_handler0,2735370,13846225,False,,52748700,maf,8069153.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503ab84715e5c4cc8'}]",,,,,,,"""0""","[""dm6"", ""droEre2"", ""droSec1"", ""droSim1"", ""droYak3"", ""droEug2"", ""droEle2"", ""droFic2"", ""droMoj3"", ""droPse3"", ""droGri2"", ""droPer1"", ""droAna3"", ""droKik2"", ""droVir3"", ""droWil2"", ""droRho2"", ""droTak2"", ""droBia2"", ""droBip2""]",,,32.0,,32942527,1473815649.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 01:14:33.520969,85941.0,22.0
,,2016-09-14 02:47:44.132718,slurm_normal,1473821814.0,0.0,,1.0,main_w4_handler1,2735370,13846442,False,,1698492731,maf,8069390.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5475f5b6af75a06a6'}]",,,,,,,"""0""","[""dm6"", ""droSec1"", ""droMoj3"", ""droYak3"", ""droFic2"", ""droBia2"", ""droSim1"", ""droBip2"", ""droEle2"", ""droVir3"", ""droRho2"", ""droEre2"", ""droAna3"", ""droPer1"", ""droPse3"", ""droWil2"", ""droEug2"", ""droKik2"", ""droTak2"", ""droGri2""]",,,32.0,,32942527,1473821275.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 02:56:58.242576,85941.0,539.0
,,2016-09-14 02:59:18.546694,slurm_normal,1473822740.0,0.0,,1.0,main_w3_handler1,2735370,13846468,False,,1270981386,maf,8069423.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c739b35934cd6fd'}]",,,,,,,"""0""","[""dm6"", ""droTak2"", ""droSec1"", ""droGri2"", ""droEle2"", ""droRho2"", ""droFic2"", ""droBia2"", ""droEug2"", ""droKik2"", ""droPse3"", ""droVir3"", ""droWil2"", ""droAna3"", ""droBip2"", ""droPer1"", ""droMoj3"", ""droSim1"", ""droYak3"", ""droEre2""]",,,32.0,,32942527,1473821970.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 03:12:25.013451,85941.0,770.0
,,2016-09-14 03:28:49.769471,slurm_normal,1473824250.0,0.0,,1.0,main_w4_handler0,2735370,13846525,False,,1538443524,maf,8069499.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/main/files/016/192/dataset_16192881.dat""","""dm6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541a22aa10b445202'}]",,,,,,,"""0""","[""dm6"", ""droSim1"", ""droYak3"", ""droSec1"", ""droRho2"", ""droEre2"", ""droAna3"", ""droMoj3"", ""droVir3"", ""droBia2"", ""droPer1"", ""droEug2"", ""droWil2"", ""droBip2"", ""droFic2"", ""droEle2"", ""droKik2"", ""droPse3"", ""droGri2"", ""droTak2""]",,,32.0,,32942527,1473823744.0,ok,1023996.0,MAF_Limit_To_Species1,1.0.0,,2016-09-14 03:37:35.982808,85941.0,506.0
