create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile_control_cond1,infile_control_cond1_filetype,infile_control_cond2,infile_control_cond2_filetype,infile_pileup_cond1,infile_pileup_cond1_filetype,infile_pileup_cond2,infile_pileup_cond2_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.depth1,parameters.depth2,parameters.infile_control_cond1,parameters.infile_control_cond1.values,parameters.infile_control_cond2,parameters.infile_control_cond2.values,parameters.infile_pileup_cond1,parameters.infile_pileup_cond1.values,parameters.infile_pileup_cond2,parameters.infile_pileup_cond2.values,parameters.maxgap,parameters.minlen,parameters.outputs,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-02 16:52:11.085992,slurm_normal,1491152254.0,0,1.0,main_w4_handler1,3003715,15462641,False,456428588,bedgraph,664040967,bedgraph,782289779,bedgraph,789954653,bedgraph,,9592928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 29015445}]",,"[{'src': 'hda', 'id': 29015438}]",,"[{'src': 'hda', 'id': 29015444}]",,"[{'src': 'hda', 'id': 29015437}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,37050632,1491151935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-02 16:57:36.273547,100565.0,319.0
2017-04-03 13:19:28.684383,slurm_normal,1491225887.0,0,1.0,main_w3_handler0,3003715,15471478,False,456428588,bedgraph,664040967,bedgraph,782289779,bedgraph,789954653,bedgraph,,9600749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""4209365""","""6585503""",,"[{'src': 'hda', 'id': 29015445}]",,"[{'src': 'hda', 'id': 29015438}]",,"[{'src': 'hda', 'id': 29015444}]",,"[{'src': 'hda', 'id': 29015437}]","""60""","""147""","[""--ofile-both-conditions""]",32.0,,37064320,1491225575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-03 13:24:49.638179,100565.0,312.0
2017-04-03 11:33:41.166918,slurm_normal,1491219517.0,0,1.0,main_w4_handler1,3003715,15470371,False,456428588,bedgraph,664040967,bedgraph,782289779,bedgraph,789954653,bedgraph,,9599988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 29015445}]",,"[{'src': 'hda', 'id': 29015438}]",,"[{'src': 'hda', 'id': 29015444}]",,"[{'src': 'hda', 'id': 29015437}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,37064320,1491219224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-03 11:38:38.248277,100565.0,293.0
2017-02-22 02:22:35.550519,slurm_normal,1487730863.0,0,1.0,main_w3_handler1,2987892,15101915,False,1301823819,bedgraph,1058412909,bedgraph,1166762081,bedgraph,999483098,bedgraph,,9257174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""1""","""1""",,"[{'src': 'hda', 'id': 28348025}]",,"[{'src': 'hda', 'id': 28348033}]",,"[{'src': 'hda', 'id': 28348024}]",,"[{'src': 'hda', 'id': 28348032}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35974688,1487730176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-22 02:34:24.491248,82005.0,687.0
2017-02-23 05:02:42.955221,slurm_normal,1487826431.0,0,1.0,main_w4_handler1,2960023,15114988,False,276985770,bedgraph,276985770,bedgraph,1123797999,bedgraph,721477275,bedgraph,,9269553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28378931}]",,"[{'src': 'hda', 'id': 28378931}]",,"[{'src': 'hda', 'id': 28379626}]",,"[{'src': 'hda', 'id': 28379172}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35456018,1487826166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-23 05:07:13.937840,98341.0,265.0
2017-02-23 05:02:42.211084,slurm_normal,1487826534.0,0,1.0,main_w4_handler1,2960023,15114987,False,276985770,bedgraph,276985770,bedgraph,1244302433,bedgraph,1328307667,bedgraph,,9269552.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28378931}]",,"[{'src': 'hda', 'id': 28378931}]",,"[{'src': 'hda', 'id': 28379359}]",,"[{'src': 'hda', 'id': 28379052}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35456018,1487826166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-23 05:08:57.257508,98341.0,368.0
2017-02-23 09:23:15.102044,slurm_normal,1487841879.0,0,1.0,main_w4_handler0,3007054,15116378,False,217968979,bedgraph,52666,bedgraph,191,bedgraph,42009375,bedgraph,,9270822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28476420}]",,"[{'src': 'hda', 'id': 28476421}]",,"[{'src': 'hda', 'id': 28476348}]",,"[{'src': 'hda', 'id': 28476349}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,36238911,1487841799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-23 09:24:42.563829,57590.0,80.0
2017-02-23 09:26:06.425233,slurm_normal,1487842050.0,0,1.0,main_w3_handler0,3007054,15116391,False,217968979,bedgraph,52666,bedgraph,191,bedgraph,42009375,bedgraph,,9270838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28476420}]",,"[{'src': 'hda', 'id': 28476421}]",,"[{'src': 'hda', 'id': 28476348}]",,"[{'src': 'hda', 'id': 28476349}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-both-conditions""]",32.0,,36238911,1487841969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-23 09:27:32.396610,57590.0,81.0
2017-02-23 09:31:35.426577,slurm_normal,1487842303.0,0,1.0,main_w3_handler1,3007054,15116411,False,52666,bedgraph,52666,bedgraph,52666,bedgraph,52666,bedgraph,,9270863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28476421}]",,"[{'src': 'hda', 'id': 28476421}]",,"[{'src': 'hda', 'id': 28476421}]",,"[{'src': 'hda', 'id': 28476421}]","""300""","""200""","[""--ofile-both-conditions""]",32.0,,36238911,1487842298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-23 09:31:47.323244,57590.0,5.0
2017-02-24 00:11:53.932770,slurm_normal,1487895130.0,0,1.0,main_w3_handler1,2957975,15124968,False,1641388,bedgraph,1964355,bedgraph,181617,bedgraph,364323,bedgraph,,9278964.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28478815}]",,"[{'src': 'hda', 'id': 28478789}]",,"[{'src': 'hda', 'id': 28478814}]",,"[{'src': 'hda', 'id': 28478788}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,35791876,1487895117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 00:12:11.188826,93822.0,13.0
2017-02-24 00:13:19.184170,slurm_normal,1487895210.0,0,1.0,main_w4_handler1,2957975,15124993,False,1641388,bedgraph,1964355,bedgraph,181617,bedgraph,364323,bedgraph,,9278979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28478815}]",,"[{'src': 'hda', 'id': 28478789}]",,"[{'src': 'hda', 'id': 28478814}]",,"[{'src': 'hda', 'id': 28478788}]","""150""","""200""","[""--ofile-both-conditions""]",32.0,,35791876,1487895204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 00:13:31.070109,93822.0,6.0
2017-02-24 00:13:40.662803,slurm_normal,1487895229.0,0,1.0,main_w4_handler1,2957975,15125001,False,1641388,bedgraph,1964355,bedgraph,181617,bedgraph,364323,bedgraph,,9278984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28478815}]",,"[{'src': 'hda', 'id': 28478789}]",,"[{'src': 'hda', 'id': 28478814}]",,"[{'src': 'hda', 'id': 28478788}]","""99""","""100""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35791876,1487895223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 00:13:52.922171,93822.0,6.0
2017-02-24 06:29:04.795845,slurm_normal,1487917755.0,0,1.0,main_w4_handler0,2957975,15126950,False,9682,bedgraph,10935,bedgraph,10121,bedgraph,10996,bedgraph,,9280792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28493161}]",,"[{'src': 'hda', 'id': 28493160}]",,"[{'src': 'hda', 'id': 28493162}]",,"[{'src': 'hda', 'id': 28493159}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,35864073,1487917748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 06:29:17.159322,93822.0,7.0
2017-02-24 06:30:18.283744,slurm_normal,1487917830.0,0,1.0,main_w4_handler0,2957975,15126973,False,9682,bedgraph,10935,bedgraph,10121,bedgraph,10996,bedgraph,,9280814.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28493161}]",,"[{'src': 'hda', 'id': 28493160}]",,"[{'src': 'hda', 'id': 28493162}]",,"[{'src': 'hda', 'id': 28493159}]","""49""","""50""","[""--ofile-both-conditions""]",32.0,,35864073,1487917821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 06:30:31.837419,93822.0,9.0
2017-02-24 06:34:18.137155,slurm_normal,1487918072.0,0,1.0,main_w3_handler1,2957975,15127026,False,9682,bedgraph,10935,bedgraph,10121,bedgraph,10996,bedgraph,,9280850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28493161}]",,"[{'src': 'hda', 'id': 28493160}]",,"[{'src': 'hda', 'id': 28493162}]",,"[{'src': 'hda', 'id': 28493159}]","""9""","""10""","[""--ofile-both-conditions""]",32.0,,35864073,1487918060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 06:34:34.743321,93822.0,12.0
2017-02-24 06:37:24.564812,slurm_normal,1487918255.0,0,1.0,main_w4_handler1,2957975,15127044,False,9682,bedgraph,10935,bedgraph,10121,bedgraph,10996,bedgraph,,9280871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 28493161}]",,"[{'src': 'hda', 'id': 28493160}]",,"[{'src': 'hda', 'id': 28493162}]",,"[{'src': 'hda', 'id': 28493159}]","""50000""","""1000000""","[""--ofile-both-conditions""]",32.0,,35864073,1487918247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-02-24 06:37:36.484257,93822.0,8.0
2017-04-04 20:05:32.344930,slurm_normal,1491336897.0,0,1.0,main_w4_handler1,3043569,15487741,False,484611250,bedgraph,503497853,bedgraph,886047520,bedgraph,3075450100,bedgraph,,9615332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 29065450}]",,"[{'src': 'hda', 'id': 29065391}]",,"[{'src': 'hda', 'id': 29065449}]",,"[{'src': 'hda', 'id': 29065388}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,37070836,1491336342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-04 20:15:01.526545,102529.0,555.0
2017-04-04 20:15:55.876484,slurm_normal,1491337496.0,0,1.0,main_w3_handler0,3043569,15487883,False,484611250,bedgraph,503497853,bedgraph,886047520,bedgraph,3075450100,bedgraph,,9615504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""100.0""","""?""","""1""","""1""",,"[{'src': 'hda', 'id': 29065450}]",,"[{'src': 'hda', 'id': 29065391}]",,"[{'src': 'hda', 'id': 29065449}]",,"[{'src': 'hda', 'id': 29065388}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,37070836,1491336977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-04 20:25:01.076154,102529.0,519.0
2017-03-03 09:45:56.922295,slurm_normal,1488534609.0,0,1.0,main_w4_handler1,2754938,15197847,False,358256706,bedgraph,317988956,bedgraph,383208611,bedgraph,326136983,bedgraph,,9348227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""mm9""","""1""","""1""",,"[{'src': 'hda', 'id': 28600930}]",,"[{'src': 'hda', 'id': 28600931}]",,"[{'src': 'hda', 'id': 28600448}]",,"[{'src': 'hda', 'id': 28600449}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,36366167,1488534362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-03 09:50:13.532963,86849.0,247.0
2017-03-03 12:29:46.231520,slurm_normal,1488544248.0,0,1.0,main_w4_handler0,3017778,15199059,False,183229225,bedgraph,183229225,bedgraph,183229225,bedgraph,183229225,bedgraph,,9349467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28602301}]",,"[{'src': 'hda', 'id': 28602301}]",,"[{'src': 'hda', 'id': 28602301}]",,"[{'src': 'hda', 'id': 28602301}]","""100""","""50""","[""--ofile-both-conditions""]",32.0,,36411862,1488544190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-03 12:30:50.483104,57590.0,58.0
2017-03-03 12:23:24.520729,slurm_normal,1488543934.0,0,1.0,main_w4_handler1,3017778,15199028,False,486994625,bedgraph,543808659,bedgraph,183229225,bedgraph,133451347,bedgraph,,9349443.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28602077}]",,"[{'src': 'hda', 'id': 28602012}]",,"[{'src': 'hda', 'id': 28602301}]",,"[{'src': 'hda', 'id': 28602290}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,36411862,1488543807.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-03 12:25:37.019129,57590.0,127.0
2017-03-03 12:26:16.641546,slurm_normal,1488544108.0,0,1.0,main_w4_handler1,3017778,15199037,False,486994625,bedgraph,543808659,bedgraph,183229225,bedgraph,133451347,bedgraph,,9349453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""1.0""","""dm6""","""1""","""1""",,"[{'src': 'hda', 'id': 28602077}]",,"[{'src': 'hda', 'id': 28602012}]",,"[{'src': 'hda', 'id': 28602301}]",,"[{'src': 'hda', 'id': 28602290}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,36411862,1488543980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-03 12:28:31.184291,57590.0,128.0
2017-04-05 17:00:01.075163,slurm_normal,1491411911.0,0,1.0,main_w4_handler0,3003715,15496693,False,664040967,bedgraph,456428588,bedgraph,789954653,bedgraph,782289779,bedgraph,,9624107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""hg19""","""5""","""6""",,"[{'src': 'hda', 'id': 29080556}]",,"[{'src': 'hda', 'id': 29080530}]",,"[{'src': 'hda', 'id': 29080555}]",,"[{'src': 'hda', 'id': 29080529}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,37132333,1491411604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-05 17:05:14.066850,100565.0,307.0
2017-03-10 02:03:04.214751,slurm_normal,1489112105.0,0,1.0,main_w4_handler0,3024624,15259362,False,1508360069,bedgraph,1727908238,bedgraph,887648294,bedgraph,1690483925,bedgraph,,9405710.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28701960}]",,"[{'src': 'hda', 'id': 28701990}]",,"[{'src': 'hda', 'id': 28701959}]",,"[{'src': 'hda', 'id': 28701989}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,36311632,1489111406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 02:15:06.883844,97264.0,699.0
2017-03-10 04:11:40.359503,slurm_normal,1489119343.0,0,1.0,main_w3_handler0,3012520,15259829,False,508242963,bedgraph,510966350,bedgraph,626955061,bedgraph,515607795,bedgraph,,9406078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1""","""1""",,"[{'src': 'hda', 'id': 28703229}]",,"[{'src': 'hda', 'id': 28703217}]",,"[{'src': 'hda', 'id': 28703228}]",,"[{'src': 'hda', 'id': 28703216}]","""150""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,36313356,1489119103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 04:15:45.795505,94782.0,240.0
2017-03-10 04:14:51.094460,slurm_normal,1489119448.0,0,1.0,main_w3_handler0,3012520,15259831,False,465204080,bedgraph,442626092,bedgraph,151460924,bedgraph,435076152,bedgraph,,9406082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1""","""1""",,"[{'src': 'hda', 'id': 28703236}]",,"[{'src': 'hda', 'id': 28703223}]",,"[{'src': 'hda', 'id': 28703235}]",,"[{'src': 'hda', 'id': 28703222}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,36313356,1489119295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 04:17:29.851007,94782.0,153.0
2017-03-10 04:23:56.162809,slurm_normal,1489119996.0,0,1.0,main_w3_handler1,3012520,15259854,False,508242963,bedgraph,151460924,bedgraph,626955061,bedgraph,151460924,bedgraph,,9406105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1""","""1""",,"[{'src': 'hda', 'id': 28703229}]",,"[{'src': 'hda', 'id': 28703235}]",,"[{'src': 'hda', 'id': 28703228}]",,"[{'src': 'hda', 'id': 28703235}]","""100""","""200""","[""--ofile-both-conditions""]",32.0,,36313356,1489119839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 04:26:38.437952,94782.0,157.0
2017-03-10 17:09:21.014779,slurm_normal,1489165779.0,0,1.0,main_w3_handler0,3018561,15264732,False,50164,bedgraph,16288282,bedgraph,381127,bedgraph,15136571,bedgraph,,9410773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28709549}]",,"[{'src': 'hda', 'id': 28709547}]",,"[{'src': 'hda', 'id': 28709548}]",,"[{'src': 'hda', 'id': 28709546}]","""100""","""25""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35369360,1489165764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 17:09:41.333923,98128.0,15.0
2017-03-10 17:16:09.326731,slurm_normal,1489166255.0,0,1.0,main_w4_handler0,3018561,15264764,False,50164,bedgraph,16288282,bedgraph,381127,bedgraph,15136571,bedgraph,,9410818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28709549}]",,"[{'src': 'hda', 'id': 28709547}]",,"[{'src': 'hda', 'id': 28709548}]",,"[{'src': 'hda', 'id': 28709546}]","""25""","""50""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,35369360,1489166242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-10 17:18:15.872107,98128.0,13.0
2017-03-13 15:52:58.718832,slurm_normal,1489422613.0,0,1.0,main_w3_handler0,3029107,15283070,False,974919016,bedgraph,1041183212,bedgraph,2529170759,bedgraph,2759627611,bedgraph,,9427258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28738010}]",,"[{'src': 'hda', 'id': 28738025}]",,"[{'src': 'hda', 'id': 28738009}]",,"[{'src': 'hda', 'id': 28738024}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2""]",32.0,,36587830,1489421235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-13 16:30:15.023232,57602.0,1378.0
2017-03-14 03:11:10.704087,slurm_normal,1489461343.0,0,1.0,main_w4_handler0,3012520,15287606,False,508242963,bedgraph,510966350,bedgraph,626955061,bedgraph,515607795,bedgraph,,9431451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""9""","""6""",,"[{'src': 'hda', 'id': 28703229}]",,"[{'src': 'hda', 'id': 28703217}]",,"[{'src': 'hda', 'id': 28703228}]",,"[{'src': 'hda', 'id': 28703216}]","""200""","""300""","[""--ofile-both-conditions""]",32.0,,36313356,1489461074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-14 03:15:44.448589,94782.0,269.0
2017-03-14 20:31:20.565289,slurm_normal,1489525262.0,0,1.0,main_w4_handler0,3030186,15295586,False,376310347,bedgraph,342354247,bedgraph,1940299591,bedgraph,1868813197,bedgraph,,9438248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28745059}]",,"[{'src': 'hda', 'id': 28745049}]",,"[{'src': 'hda', 'id': 28745058}]",,"[{'src': 'hda', 'id': 28745048}]","""100""","""50""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,36311632,1489524764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-14 21:42:51.682889,97264.0,498.0
2017-03-15 01:48:33.655676,slurm_normal,1489542982.0,0,1.0,main_w3_handler1,3030186,15296820,False,376310347,bedgraph,342354247,bedgraph,1940299591,bedgraph,1868813197,bedgraph,,9439011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""mm10""","""1""","""1""",,"[{'src': 'hda', 'id': 28745059}]",,"[{'src': 'hda', 'id': 28745049}]",,"[{'src': 'hda', 'id': 28745058}]",,"[{'src': 'hda', 'id': 28745048}]","""100""","""200""","[""--ofile-cond1"", ""--ofile-cond2"", ""--ofile-both-conditions""]",32.0,,36311632,1489542518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.0.20151222.0,2.1.0.20151222.0,,2017-03-15 01:56:24.235291,97264.0,464.0
