create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.fd,parameters.addition2.fu,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.io,parameters.k,parameters.mdb,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-03 17:29:13.503312,slurm_normal,1491240700.0,0,1.0,main_w3_handler1,2808912,15474413,False,,20416,bed,2958228,2958228,bed,,,,,,,,,bed,9603254.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29049129}]","[{'src': 'hda', 'id': 27350121}]","""false""","""1""","""each""","""""","""all""",32.0,,37074529,1491240600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-03 17:31:42.779426,89381.0,100.0
2017-04-03 17:29:12.878435,slurm_normal,1491240609.0,0,1.0,main_w4_handler1,2808912,15474412,False,,32910,bed,2958228,2958228,bed,,,,,,,,,bed,9603259.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29049127}]","[{'src': 'hda', 'id': 27350121}]","""false""","""1""","""each""","""""","""all""",32.0,,37074529,1491240602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-03 17:30:11.110897,89381.0,7.0
2017-04-03 17:58:29.457222,slurm_normal,1491242316.0,0,1.0,main_w3_handler0,2808912,15474645,False,,12503,bed,18814,18814,bed,,,,,,,,,bed,9603561.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29049415}]","[{'src': 'hda', 'id': 29025440}]","""false""","""1""","""each""","""""","""all""",32.0,,37074529,1491242312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-03 17:58:38.163961,89381.0,4.0
2017-02-21 18:45:13.276434,slurm_normal,1487702769.0,0,1.0,main_w3_handler0,2788464,15097941,False,,8306465,bed,14583342,14583342,bed,,,,,,,,,bed,9252774.roundup,slurm,,132112168.0,corral-repl,,"""false""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28448818}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35483211,1487702743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-21 18:46:11.126428,66832.0,26.0
2017-02-22 20:32:32.721028,slurm_normal,1487795568.0,0,1.0,main_w4_handler1,2978161,15111824,False,,618299,bed,30191881,30191881,bed,618299.0,bed,,,,,,,bed,9266564.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28468982}]","[{'src': 'hda', 'id': 28468374}, {'src': 'hda', 'id': 28468982}]","""false""","""1""","""each""","""""","""all""",32.0,,35747855,1487795556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-22 20:32:51.592409,99272.0,12.0
2017-02-23 00:03:03.689042,slurm_normal,1487808194.0,0,1.0,main_w3_handler1,2978161,15113530,False,,618299,bed,30191881,30191881,bed,,,,,,,,,bed,9268178.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28471800}]","[{'src': 'hda', 'id': 28471753}]","""true""","""1""","""each""","""""","""first""",32.0,,35906100,1487808187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 00:03:18.008106,99272.0,7.0
2017-02-23 00:01:56.193211,slurm_normal,1487808130.0,0,1.0,main_w4_handler0,2967199,15113524,False,,30191881,bed,618299,618299,bed,,,,,,,,,bed,9268172.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28471757}]","[{'src': 'hda', 'id': 28471758}]","""false""","""1""","""each""","""""","""all""",32.0,,35874014,1487808120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 00:02:13.463110,98693.0,10.0
2017-02-23 18:49:23.858672,slurm_normal,1487875778.0,0,1.0,main_w4_handler0,2788464,15121708,False,,537509,bed,14583342,14583342,bed,,,,,,,,,bed,9275687.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484290}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,35483211,1487875771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 18:49:40.141275,66832.0,7.0
2017-02-23 18:49:43.992259,slurm_normal,1487875810.0,0,1.0,main_w3_handler1,2788464,15121710,False,,13741856,bed,14583342,14583342,bed,,,,,,,,,bed,9275689.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484315}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,35483211,1487875787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 18:50:11.440402,66832.0,23.0
2017-04-04 08:20:30.220428,slurm_normal,1491294037.0,0,1.0,main_w3_handler1,2802843,15480000,False,,76441,bed,2958228,2958228,bed,,,,,,,,,bed,9608603.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29058052}]","[{'src': 'hda', 'id': 27562165}]","""false""","""1""","""each""","""""","""all""",32.0,,37092707,1491294033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-04 08:20:39.721671,89095.0,4.0
2017-03-01 16:43:01.006355,slurm_normal,1488386595.0,0,1.0,main_w4_handler0,3015367,15180465,False,,618299,bed,6322320,6322320,bed,,,,,,,,,bed,9330819.roundup,slurm,,132112168.0,corral-repl,,"""true""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28573992}]","[{'src': 'hda', 'id': 28573983}]","""false""","""1""","""each""","""""","""all""",32.0,,36340875,1488386585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-01 16:43:18.033561,98738.0,10.0
2017-03-01 19:21:25.524782,slurm_normal,1488396097.0,0,1.0,main_w4_handler0,2967066,15181617,False,,618299,bed,6322320,6322320,bed,,,,,,,,,bed,9332338.roundup,slurm,,132112168.0,corral-repl,,"""false""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28562714}]","[{'src': 'hda', 'id': 28526063}]","""false""","""1""","""each""","""""","""all""",32.0,,36065589,1488396089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-01 19:21:40.048073,98681.0,8.0
2017-03-01 19:19:50.133876,slurm_normal,1488396019.0,0,1.0,main_w3_handler0,2967066,15181601,False,,618299,bed,6322320,6322320,bed,,,,,,,,,bed,9332315.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28562714}]","[{'src': 'hda', 'id': 28526063}]","""false""","""1""","""each""","""""","""all""",32.0,,36065589,1488395996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-01 19:20:20.645645,98681.0,23.0
2017-03-01 20:14:59.835601,slurm_normal,1488399307.0,0,1.0,main_w4_handler0,2967066,15182080,False,,618299,bed,6097711,6097711,bed,,,,,,,,,bed,9332859.roundup,slurm,,132112168.0,corral-repl,,"""false""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28562714}]","[{'src': 'hda', 'id': 28526066}]","""false""","""1""","""each""","""""","""all""",32.0,,36065589,1488399302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-01 20:15:10.181008,98681.0,5.0
2017-03-02 19:03:23.922676,slurm_normal,1488481429.0,0,1.0,main_w4_handler1,2788464,15191641,False,,1590960,bed,83476931,83476931,bed,,,,,,,,,bed,9342396.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484282}]","[{'src': 'hda', 'id': 28591447}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1488481410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-02 19:03:51.129715,66832.0,19.0
2017-03-02 19:00:21.478821,slurm_normal,1488481287.0,0,1.0,main_w3_handler1,2788464,15191604,False,,2479037,bed,14583342,14583342,bed,,,,,,,,,bed,9342380.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28591416}]","[{'src': 'hda', 'id': 28435331}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1488481261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-02 19:01:29.960289,66832.0,26.0
2017-03-03 13:45:34.493482,slurm_normal,1488548743.0,0,1.0,main_w4_handler0,2788464,15199783,False,,181225,bed,14583342,14583342,bed,,,,,,,,,bed,9350010.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094826}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1488548737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 13:45:46.395966,66832.0,6.0
2017-03-03 11:16:56.042574,slurm_normal,1488539825.0,0,1.0,main_w4_handler0,2990499,15198513,False,,49074,bed,12058080,12058080,bed,,,,,,,,,bed,9348935.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28601974}]","[{'src': 'hda', 'id': 28573582}]","""false""","""1""","""each""","""""","""first""",32.0,,36410145,1488539820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 11:17:08.249253,29502.0,5.0
2017-03-03 13:45:35.107413,slurm_normal,1488548755.0,0,1.0,main_w3_handler0,2788464,15199784,False,,2577823,bed,14583342,14583342,bed,,,,,,,,,bed,9350011.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094830}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1488548740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 13:45:56.873031,66832.0,15.0
2017-03-03 13:45:35.672648,slurm_normal,1488548756.0,0,1.0,main_w3_handler0,2788464,15199785,False,,1590960,bed,14583342,14583342,bed,,,,,,,,,bed,9350012.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484282}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1488548740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 13:45:59.385828,66832.0,16.0
2017-03-03 13:45:36.176017,slurm_normal,1488548750.0,0,1.0,main_w3_handler1,2788464,15199786,False,,479214,bed,14583342,14583342,bed,,,,,,,,,bed,9350013.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28603916}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1488548743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-03 13:45:52.724571,66832.0,7.0
2017-03-08 23:09:39.438871,slurm_normal,1489014588.0,0,1.0,main_w4_handler0,2957319,15248145,False,,3004,bed,9170,9170,bed,,,,,,,,,bed,9394583.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28686957}]","[{'src': 'hda', 'id': 28686956}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489014584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-08 23:09:51.752872,96018.0,4.0
2017-03-09 12:03:10.622272,slurm_normal,1489061002.0,0,1.0,main_w3_handler1,2957319,15252549,False,,1456061,bed,786387,786387,bed,,,,,,,,,bed,9398751.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28693754}]","[{'src': 'hda', 'id': 28693749}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489060996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-09 12:03:23.360426,96018.0,6.0
2017-03-10 09:23:33.808378,slurm_normal,1489137822.0,0,1.0,main_w3_handler1,2957319,15261004,False,,1456061,bed,300682,300682,bed,,,,,,,,,bed,9407174.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28693754}]","[{'src': 'hda', 'id': 28705186}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489137816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-10 09:23:43.312817,96018.0,6.0
2017-03-10 11:32:20.850398,slurm_normal,1489145556.0,0,1.0,main_w4_handler0,2957319,15261859,False,,6350552,bed,1456061,1456061,bed,,,,,,,,,bed,9408008.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28706365}]","[{'src': 'hda', 'id': 28693754}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489145550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-10 11:32:38.618468,96018.0,6.0
2017-03-10 11:30:25.235368,slurm_normal,1489145437.0,0,1.0,main_w3_handler0,2957319,15261848,False,,1456061,bed,6350552,6350552,bed,,,,,,,,,bed,9407998.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28693754}]","[{'src': 'hda', 'id': 28706365}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489145432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-10 11:30:39.952248,96018.0,5.0
2017-03-10 14:23:10.952137,slurm_normal,1489155805.0,0,1.0,main_w3_handler0,2957319,15263055,False,,1456061,bed,24910497,24910497,bed,,,,,,,,,bed,9409134.roundup,slurm,,132112168.0,corral-repl,,"""true""",2,a,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28693754}]","[{'src': 'hda', 'id': 28706647}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489155793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-10 14:23:28.526804,96018.0,12.0
2017-04-06 08:52:33.000434,slurm_normal,1491468760.0,0,1.0,main_w3_handler0,2342849,15504007,False,,52744,bed,1870514,1870514,bed,,,,,,,,,bed,9631237.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 29096018}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491468756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 08:52:41.710319,51408.0,4.0
2017-04-06 08:55:30.655741,slurm_normal,1491468939.0,0,1.0,main_w3_handler1,2342849,15504024,False,,52744,bed,14958,14958,bed,14049.0,bed,17449.0,bed,1852191.0,bed,,,bed,9631259.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27504114}, {'src': 'hda', 'id': 27504115}, {'src': 'hda', 'id': 27504116}, {'src': 'hda', 'id': 27973998}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491468935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 08:55:43.129881,51408.0,4.0
2017-04-06 09:05:58.520069,slurm_normal,1491469566.0,0,1.0,main_w3_handler0,2342849,15504096,False,,52744,bed,1852191,1852191,bed,,,,,,,,,bed,9631326.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27973998}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491469561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 09:06:07.983337,51408.0,5.0
2017-04-06 09:06:44.271296,slurm_normal,1491469611.0,0,1.0,main_w4_handler1,2342849,15504102,False,,52744,bed,14958,14958,bed,14049.0,bed,17449.0,bed,,,,,bed,9631332.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27504114}, {'src': 'hda', 'id': 27504115}, {'src': 'hda', 'id': 27504116}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491469607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 09:06:54.251896,51408.0,4.0
2017-03-12 19:38:40.565017,slurm_normal,1489347532.0,0,1.0,main_w3_handler1,3028477,15275585,False,,10175842,bed,1975083,1975083,bed,,,,,,,,,bed,9420484.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 28727548}]","[{'src': 'hda', 'id': 28727540}]","""false""","""1""","""each""","""""","""all""",32.0,,36580677,1489347524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-12 19:38:55.168556,,8.0
2017-04-06 17:34:05.503043,slurm_normal,1491500083.0,0,1.0,main_w4_handler0,2788464,15510186,False,,2203696,bed,1002005,1002005,bed,,,,,,,,,bed,9637022.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28095107}]","[{'src': 'hda', 'id': 29104306}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1491500074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 17:34:48.976761,66832.0,9.0
2017-03-14 11:25:48.386336,slurm_normal,1489491092.0,0,1.0,main_w4_handler0,2806818,15290683,False,,1227,bed,2958228,2958228,bed,,,,,,,,,bed,9434125.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28750012}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,36612141,1489490835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-14 11:33:24.317539,89286.0,257.0
2017-03-14 12:15:26.992955,slurm_normal,1489494028.0,0,1.0,main_w3_handler1,2806818,15291120,False,,182,bed,2958228,2958228,bed,,,,,,,,,bed,9434594.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28750570}]","[{'src': 'hda', 'id': 26431782}]","""false""","""1""","""each""","""""","""all""",32.0,,36614917,1489494024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-14 12:20:32.458174,89286.0,4.0
2017-04-06 12:33:02.110103,slurm_normal,1491481991.0,0,1.0,main_w4_handler1,2342849,15507237,False,,52744,bed,1852191,1852191,bed,,,,,,,,,bed,9634383.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27973998}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491481987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 12:33:13.299894,51408.0,4.0
2017-03-14 12:51:27.577401,slurm_normal,1489496333.0,0,1.0,main_w4_handler0,2957319,15291429,False,,1442267,bed,2157575,2157575,bed,,,,,,,,,bed,9434846.roundup,slurm,,132112168.0,corral-repl,,"""true""",3,b,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28751046}]","[{'src': 'hda', 'id': 28750643}]","""false""","""1""","""each""","""""","""all""",32.0,,36333973,1489496172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-14 13:05:30.585813,96018.0,161.0
2017-04-06 13:03:22.234215,slurm_normal,1491483812.0,0,1.0,main_w3_handler0,2342849,15507625,False,,52744,bed,17449,17449,bed,,,,,,,,,bed,9634753.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27504116}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491483806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 13:03:34.612029,51408.0,6.0
2017-04-06 13:25:57.116820,slurm_normal,1491485164.0,0,1.0,main_w3_handler1,2342849,15507816,False,,52744,bed,14958,14958,bed,,,,,,,,,bed,9634925.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 20026432}]","[{'src': 'hda', 'id': 27504114}]","""false""","""1""","""each""","""""","""all""",32.0,,36165392,1491485160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 13:26:05.722764,51408.0,4.0
2017-04-06 17:34:03.517040,slurm_normal,1491500062.0,0,1.0,main_w3_handler1,2788464,15510183,False,,2979976,bed,1002005,1002005,bed,,,,,,,,,bed,9637017.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094823}]","[{'src': 'hda', 'id': 29104306}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1491500048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 17:34:27.489546,66832.0,14.0
2017-04-06 17:34:07.749560,slurm_normal,1491500070.0,0,1.0,main_w3_handler1,2788464,15510189,False,,1744058,bed,1002005,1002005,bed,,,,,,,,,bed,9637020.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29103477}]","[{'src': 'hda', 'id': 29104306}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1491500061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 17:34:32.843428,66832.0,9.0
2017-04-06 17:34:02.636918,slurm_normal,1491500055.0,0,1.0,main_w4_handler1,2788464,15510182,False,,942508,bed,1002005,1002005,bed,,,,,,,,,bed,9637016.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094822}]","[{'src': 'hda', 'id': 29104306}]","""false""","""2""","""each""","""""","""all""",32.0,,36330861,1491500047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-04-06 17:34:19.471663,66832.0,8.0
