bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
9770,bigwig,10222,bigwig,2016-10-07 19:15:37.389710,slurm_multi,1475884604.0,0,6.0,main_w3_handler2,2846516,14032338,False,,8250700,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8fb1dd3c81835c4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4893d80b2beaccc'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1475884577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-07 23:56:57.281415,54621,27.0
194328182,bigwig,236907513,bigwig,2016-10-09 15:26:16.823474,slurm_multi,1476046472.0,0,6.0,main_w3_handler2,2838493,14039419,False,,8257700,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e0603e7846bd532'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476045534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 20:54:35.555471,38685,938.0
185183872,bigwig,236907513,bigwig,2016-10-09 15:27:49.172896,slurm_multi,1476048889.0,0,6.0,main_w3_handler2,2838493,14039425,False,,8257779,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6f5183734971cc5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476047916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 21:34:54.857740,38685,973.0
56572588,bigwig,103067304,bigwig,2016-10-09 15:18:32.080125,slurm_multi,1476027219.0,0,6.0,main_w4_handler2,2838493,14039389,False,,8256819,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ee47dc059105126'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd36c54debefdd0d'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476026519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 15:33:41.485948,38685,700.0
181786722,bigwig,221587754,bigwig,2016-10-09 15:27:27.199576,slurm_multi,1476043067.0,0,6.0,main_w4_handler2,2838493,14039423,False,,8257574,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514a0d0372928d9d7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d70e47ab111dc3d'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476042115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 19:57:49.892896,38685,952.0
195480982,bigwig,231560013,bigwig,2016-10-09 15:28:11.708857,slurm_multi,1476050102.0,0,6.0,main_w3_handler2,2838493,14039427,False,,8257826,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9f8fff916073b87'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476049113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 21:55:05.831166,38685,989.0
58348337,bigwig,222869792,bigwig,2016-10-09 15:20:03.776636,slurm_multi,1476029481.0,0,6.0,main_w4_handler2,2838493,14039393,False,,8256890,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595bfcc3bab750d10'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da8b8773fcac794f'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476028579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 16:11:26.487557,38685,902.0
219096235,bigwig,236907513,bigwig,2016-10-09 15:20:33.595095,slurm_multi,1476028374.0,0,6.0,main_w3_handler2,2838493,14039397,False,,8256842,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7d0869f19ca0558'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476027425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 15:52:56.427416,38685,949.0
225674833,bigwig,231560013,bigwig,2016-10-09 15:21:01.333760,slurm_multi,1476031185.0,0,6.0,main_w3_handler2,2838493,14039399,False,,8256970,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58798a7b1d0061e16'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476030025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 16:39:47.547701,38685,1160.0
129069165,bigwig,221587754,bigwig,2016-10-09 15:22:52.855001,slurm_multi,1476032353.0,0,6.0,main_w3_handler2,2838493,14039407,False,,8257033,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ea4eb660d693fab'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d70e47ab111dc3d'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476031346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 16:59:16.246195,38685,1007.0
61901094,bigwig,103067304,bigwig,2016-10-09 15:21:45.268569,slurm_multi,1476034740.0,0,6.0,main_w4_handler2,2838493,14039402,False,,8257174,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5197987ebcf741d90'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd36c54debefdd0d'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476033737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 17:39:02.707841,38685,1003.0
99009010,bigwig,222869792,bigwig,2016-10-09 15:21:21.019208,slurm_multi,1476033551.0,0,6.0,main_w4_handler2,2838493,14039400,False,,8257109,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5362f1264f4e8a7cb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5da8b8773fcac794f'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476032568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 17:19:13.219750,38685,983.0
137703379,bigwig,231560013,bigwig,2016-10-09 15:24:22.405030,slurm_multi,1476037066.0,0,6.0,main_w4_handler2,2838493,14039413,False,,8257287,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3cd497599052a80'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476036109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 18:17:48.448665,38685,957.0
189927569,bigwig,231560013,bigwig,2016-10-09 15:22:28.211547,slurm_multi,1476035916.0,0,6.0,main_w4_handler2,2838493,14039406,False,,8257234,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532d07a257735b1d7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57418712b01229fd4'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476034947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 17:58:38.645440,38685,969.0
184962983,bigwig,236218963,bigwig,2016-10-09 15:25:54.061565,slurm_multi,1476038253.0,0,6.0,main_w4_handler2,2838493,14039417,False,,8257350,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f0d27f7155da27a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b561d543a5f7e2509f'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476037272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 18:37:35.967025,38685,981.0
174704353,bigwig,236907513,bigwig,2016-10-09 15:22:08.002295,slurm_multi,1476039415.0,0,6.0,main_w3_handler2,2838493,14039404,False,,8257437,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5787724a9a3d69e9e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58b220d6303afb3c3'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476038455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 18:57:00.366028,38685,960.0
107570233,bigwig,236218963,bigwig,2016-10-09 15:23:16.612965,slurm_multi,1476041903.0,0,6.0,main_w3_handler2,2838493,14039411,False,,8257539,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d696834c4c720c8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b561d543a5f7e2509f'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476040980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 19:38:26.173268,38685,923.0
194070740,bigwig,236218963,bigwig,2016-10-09 15:27:02.342181,slurm_multi,1476040745.0,0,6.0,main_w4_handler2,2838493,14039421,False,,8257494,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53153fd9531f35390'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b561d543a5f7e2509f'}]","""/galaxy-repl/localdata/chrom/?.len""",2,subtract,,"""?""","""bigwig""","""""",32.0,,32713793,1476039623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-09 19:19:06.958775,38685,1122.0
12218547,bigwig,73816088,bigwig,2016-10-11 04:39:35.901687,slurm_multi,1476169569.0,0,6.0,main_w3_handler2,2196193,14050276,False,,8268685,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5329ffb37a895e280'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6be461848600fc'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",0,log2,1.0,"""hg_g1k_v37""","""bigwig""","""""",32.0,,33593392,1476168888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-11 07:06:10.758754,37892,681.0
12218547,bigwig,73816088,bigwig,2016-10-11 07:45:02.693967,slurm_multi,1476172950.0,0,6.0,main_w3_handler2,2196193,14051243,False,,8269050,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5329ffb37a895e280'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6be461848600fc'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",1,ratio,1.0,"""hg_g1k_v37""","""bigwig""","""""",32.0,,33593392,1476172348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2016-10-11 08:02:33.964163,37892,602.0
0,bigwig,0,bigwig,2017-03-30 14:12:17.923100,slurm_multi,1490930065.0,0,6.0,main_w4_handler2,3052275,15435670,False,,9572646,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985975}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1490930029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 03:14:26.929044,77683,36.0
9033901,bigwig,0,bigwig,2017-03-30 14:12:17.181856,slurm_multi,1490930632.0,0,6.0,main_w3_handler2,3052275,15435669,False,,9572747,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985974}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1490930594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 03:24:03.481364,77683,38.0
0,bigwig,0,bigwig,2017-03-31 09:00:48.982735,slurm_multi,1491023432.0,0,6.0,main_w4_handler2,3052275,15443879,False,,9584262,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985975}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491023406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 05:10:34.158668,77683,26.0
0,bigwig,0,bigwig,2017-03-31 08:57:09.445877,slurm_multi,1491021749.0,0,6.0,main_w4_handler2,3052275,15443813,False,,9584200,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985979}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1491021709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 04:42:31.000441,77683,40.0
8486487,bigwig,0,bigwig,2017-03-31 08:57:41.496676,slurm_multi,1491022453.0,0,6.0,main_w4_handler2,3052275,15443823,False,,9584221,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985982}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1491022417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 04:54:14.237005,77683,36.0
8203416,bigwig,0,bigwig,2017-03-31 09:01:26.542024,slurm_multi,1491024764.0,0,6.0,main_w4_handler2,3052275,15443881,False,,9584326,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985977}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491024731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 05:32:56.009391,77683,33.0
0,bigwig,0,bigwig,2017-03-31 09:02:35.987771,slurm_multi,1491027039.0,0,6.0,main_w4_handler2,3052275,15443889,False,,9584484,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985980}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491027014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 06:10:49.271895,77683,25.0
8019302,bigwig,0,bigwig,2017-03-31 09:03:35.245563,slurm_multi,1491027612.0,0,6.0,main_w4_handler2,3052275,15443895,False,,9584501,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985981}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491027585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 06:20:13.365975,77683,27.0
8486487,bigwig,0,bigwig,2017-03-31 09:03:36.225567,slurm_multi,1491028606.0,0,6.0,main_w4_handler2,3052275,15443896,False,,9584523,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985982}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491028580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 06:36:48.738313,77683,26.0
0,bigwig,0,bigwig,2017-03-31 09:02:35.150105,slurm_multi,1491026025.0,0,6.0,main_w4_handler2,3052275,15443888,False,,9584386,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985979}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1491025996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 05:53:46.722211,77683,29.0
9033901,bigwig,0,bigwig,2017-03-31 09:00:47.903885,slurm_multi,1490978473.0,0,6.0,main_w3_handler2,3052275,15443877,False,,9580322,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985974}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1490978435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 16:41:15.000827,77683,38.0
7864245,bigwig,0,bigwig,2017-03-31 08:55:18.179728,slurm_multi,1490971429.0,0,6.0,main_w4_handler2,3052275,15443800,False,,9578779,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985976}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1490971385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 16:04:28.254844,77683,44.0
8019302,bigwig,0,bigwig,2017-03-31 08:57:40.518920,slurm_multi,1490977997.0,0,6.0,main_w3_handler2,3052275,15443821,False,,9580268,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985981}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1490977953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 16:33:18.817579,77683,44.0
0,bigwig,0,bigwig,2017-03-31 08:57:10.142880,slurm_multi,1490976604.0,0,6.0,main_w3_handler2,3052275,15443815,False,,9580151,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985980}]","[{'src': 'hda', 'id': 28985978}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1490976553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 16:10:05.601865,77683,51.0
7864245,bigwig,0,bigwig,2017-03-31 09:01:25.414831,slurm_multi,1490981365.0,0,6.0,main_w3_handler2,3052275,15443880,False,,9580703,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985976}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bedgraph""","""""",32.0,,36977659,1490981328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-03-31 17:29:45.811706,77683,37.0
8203416,bigwig,0,bigwig,2017-03-31 08:55:18.809612,slurm_multi,1491000801.0,0,6.0,main_w4_handler2,3052275,15443801,False,,9582547,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28985977}]","[{'src': 'hda', 'id': 28985973}]","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""",1,ratio,1.0,"""SC5314 A22""","""bigwig""","""""",32.0,,36977659,1491000754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,2.3.5.0,,2017-04-01 03:36:17.923934,77683,47.0
