bait_bed,bait_bed_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bait_bed,parameters.bait_bed.values,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.out_prefix,parameters.target_bed,parameters.target_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,target_bed,target_bed_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
17144,interval,2014-09-26 10:14:55.931835,roundup_single,1411726518.0,0,1.0,main_w2_handler1,1900286,7865714,False,,64990178,bam,1846994,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029272,,"""MPN055""",17031477,,32.0,,16374893.0,1411726505.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:15:20.775442,48770.0,13.0
17144,interval,2014-09-26 10:16:35.642904,roundup_single,1411726613.0,0,1.0,main_w2_handler1,1900286,7865725,False,,75667728,bam,1847009,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17030106,,"""MPN131""",17031477,,32.0,,16374893.0,1411726607.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:16:55.280314,48770.0,6.0
17144,interval,2014-09-26 10:05:54.115157,roundup_single,1411725969.0,0,1.0,main_w2_handler1,1900286,7865516,False,,33488879,bam,1846916,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028039,,"""MC294""",17031477,,32.0,,16374893.0,1411725963.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:06:10.552370,48770.0,6.0
17144,interval,2014-09-26 10:09:03.449771,roundup_single,1411726166.0,0,1.0,main_w1_handler0,1900286,7865679,False,,33214198,bam,1846946,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028127,,"""MPN134""",17031477,,32.0,,16374893.0,1411726153.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:09:28.656926,48770.0,13.0
17144,interval,2014-09-26 10:09:16.176747,roundup_single,1411726171.0,0,1.0,main_w2_handler1,1900286,7865680,False,,17931620,bam,1846947,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028131,,"""MPN135""",17031477,,32.0,,16374893.0,1411726166.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:09:32.044886,48770.0,5.0
17144,interval,2014-09-26 10:07:53.231652,roundup_single,1411726093.0,0,1.0,main_w2_handler1,1900286,7865649,False,,52273354,bam,1846932,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028086,,"""MPN047""",17031477,,32.0,,16374893.0,1411726088.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:08:15.075254,48770.0,5.0
17144,interval,2014-09-26 10:07:10.258656,roundup_single,1411726049.0,0,1.0,main_w1_handler0,1900286,7865597,False,,54496928,bam,1846925,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028069,,"""MPN042""",17031477,,32.0,,16374893.0,1411726044.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:07:30.960912,48770.0,5.0
17144,interval,2014-09-26 10:08:06.844690,roundup_single,1411726107.0,0,1.0,main_w1_handler1,1900286,7865662,False,,57846765,bam,1846936,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028106,,"""MPN072""",17031477,,32.0,,16374893.0,1411726101.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:08:29.428430,48770.0,6.0
17144,interval,2014-09-26 10:08:49.433894,roundup_single,1411726144.0,0,1.0,main_w1_handler1,1900286,7865677,False,,43171110,bam,1846943,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028123,,"""MPN128""",17031477,,32.0,,16374893.0,1411726140.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:09:06.605741,48770.0,4.0
17144,interval,2014-09-26 10:13:15.441404,roundup_single,1411726413.0,0,1.0,main_w2_handler0,1900286,7865704,False,,102291841,bam,1846972,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028892,,"""MC389""",17031477,,32.0,,16374893.0,1411726406.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:13:35.740582,48770.0,7.0
17144,interval,2014-09-26 10:13:01.848987,roundup_single,1411726401.0,0,1.0,main_w2_handler0,1900286,7865703,False,,103808759,bam,1846970,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028849,,"""MC378""",17031477,,32.0,,16374893.0,1411726394.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:13:23.832723,48770.0,7.0
17144,interval,2014-09-26 10:02:56.444665,roundup_single,1411725791.0,0,1.0,main_w1_handler0,1900286,7865505,False,,34565128,bam,1846901,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17027964,,"""MC061""",17031477,,32.0,,16374893.0,1411725786.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:03:13.842034,48770.0,5.0
4080,interval,2014-09-26 10:15:33.757941,roundup_single,1411726555.0,0,1.0,main_w1_handler1,1900286,7865717,False,,105353707,bam,1847002,slurm,,132112264.0,corral-repl,,,17031477,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029597,,"""MPN091""",17031477,,32.0,,16374893.0,1411726546.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:15:57.757427,48770.0,9.0
17144,interval,2014-09-26 10:13:56.297373,roundup_single,1411726459.0,0,1.0,main_w1_handler1,1900286,7865710,False,,116271771,bam,1846980,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029013,,"""MC471""",17031477,,32.0,,16374893.0,1411726450.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:14:21.017141,48770.0,9.0
17144,interval,2014-09-26 10:15:09.408422,roundup_single,1411726531.0,0,1.0,main_w2_handler0,1900286,7865715,False,,97489414,bam,1846997,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029334,,"""MPN071""",17031477,,32.0,,16374893.0,1411726523.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:15:33.106018,48770.0,8.0
17144,interval,2014-09-26 10:06:38.273880,roundup_single,1411726019.0,0,1.0,main_w1_handler0,1900286,7865559,False,,61305100,bam,1846919,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028054,,"""MC437""",17031477,,32.0,,16374893.0,1411726013.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:07:00.803835,48770.0,6.0
17144,interval,2014-09-26 10:06:12.004386,roundup_single,1411725988.0,0,1.0,main_w1_handler0,1900286,7865527,False,,30516535,bam,1846917,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028045,,"""MC423""",17031477,,32.0,,16374893.0,1411725983.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:06:29.267314,48770.0,5.0
17144,interval,2014-09-26 10:03:17.511171,roundup_single,1411725810.0,0,1.0,main_w2_handler1,1900286,7865506,False,,49184870,bam,1846902,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17027978,,"""MC123""",17031477,,32.0,,16374893.0,1411725805.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:03:31.331566,48770.0,5.0
17144,interval,2014-09-26 10:16:13.182868,roundup_single,1411726591.0,0,1.0,main_w2_handler0,1900286,7865720,False,,96930367,bam,1847005,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029999,,"""MPN122""",17031477,,32.0,,16374893.0,1411726582.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:16:33.401811,48770.0,9.0
17144,interval,2014-09-26 10:04:21.270377,roundup_single,1411725879.0,0,1.0,main_w2_handler0,1900286,7865510,False,,31349825,bam,1846906,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028001,,"""MC197""",17031477,,32.0,,16374893.0,1411725874.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:04:40.227127,48770.0,5.0
17144,interval,2014-09-26 10:11:01.498348,roundup_single,1411726280.0,0,1.0,main_w2_handler0,1900286,7865694,False,,98427663,bam,1846959,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028682,,"""MC259""",17031477,,32.0,,16374893.0,1411726271.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:11:22.236766,48770.0,9.0
17144,interval,2014-09-26 10:10:04.733121,roundup_single,1411726224.0,0,1.0,main_w1_handler1,1900286,7865683,False,,36402128,bam,1846950,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028138,,"""MPN140""",17031477,,32.0,,16374893.0,1411726217.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:10:27.514138,48770.0,7.0
17144,interval,2014-09-26 10:16:45.463036,roundup_single,1411726627.0,0,1.0,main_w1_handler1,1900286,7865727,False,,98096850,bam,1847012,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17030163,,"""MPN138""",17031477,,32.0,,16374893.0,1411726619.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:17:08.630113,48770.0,8.0
17144,interval,2014-09-26 10:05:18.519310,roundup_single,1411725938.0,0,1.0,main_w2_handler1,1900286,7865513,False,,41456633,bam,1846914,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028015,,"""MC209""",17031477,,32.0,,16374893.0,1411725933.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:05:39.060854,48770.0,5.0
17144,interval,2014-09-26 10:04:03.256343,roundup_single,1411725861.0,0,1.0,main_w2_handler1,1900286,7865508,False,,37501931,bam,1846904,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17027992,,"""MC144""",17031477,,32.0,,16374893.0,1411725856.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:04:23.056980,48770.0,5.0
17144,interval,2014-09-26 10:06:13.145141,roundup_single,1411725991.0,0,1.0,main_w2_handler1,1900286,7865529,False,,30516535,bam,1846918,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028045,,"""MC423""",17031477,,32.0,,16374893.0,1411725983.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:06:33.631947,48770.0,8.0
17144,interval,2014-09-26 10:15:59.295032,roundup_single,1411726573.0,0,1.0,main_w1_handler1,1900286,7865719,False,,80982975,bam,1847004,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029919,,"""MPN121""",17031477,,32.0,,16374893.0,1411726566.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:16:15.698236,48770.0,7.0
17144,interval,2014-09-26 10:01:03.875331,roundup_single,1411725686.0,0,1.0,main_w1_handler1,1900286,7865498,False,,44993438,bam,1846888,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17027895,,"""Picard MC130""",17031477,,32.0,,16374893.0,1411725681.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:01:29.415668,48770.0,5.0
17144,interval,2014-09-26 10:10:27.294435,roundup_single,1411726248.0,0,1.0,main_w1_handler1,1900286,7865689,False,,113864791,bam,1846954,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028162,,"""MC022""",17031477,,32.0,,16374893.0,1411726238.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:10:51.481346,48770.0,10.0
17144,interval,2014-09-26 10:14:42.634794,roundup_single,1411726511.0,0,1.0,main_w2_handler1,1900286,7865713,False,,141104066,bam,1846992,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029173,,"""MPN054""",17031477,,32.0,,16374893.0,1411726499.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:15:13.043738,48770.0,12.0
17144,interval,2014-09-26 10:11:58.959785,roundup_single,1411726334.0,0,1.0,main_w2_handler1,1900286,7865696,False,,111145264,bam,1846963,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028743,,"""MC343""",17031477,,32.0,,16374893.0,1411726326.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:12:16.874637,48770.0,8.0
17144,interval,2014-09-26 10:10:15.839007,roundup_single,1411726233.0,0,1.0,main_w2_handler1,1900286,7865686,False,,23873166,bam,1846952,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028142,,"""MPN148""",17031477,,32.0,,16374893.0,1411726228.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:10:34.102669,48770.0,5.0
17144,interval,2014-09-26 10:05:35.974056,roundup_single,1411725955.0,0,1.0,main_w1_handler0,1900286,7865515,False,,44319242,bam,1846915,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028036,,"""MC240""",17031477,,32.0,,16374893.0,1411725947.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:05:56.902734,48770.0,8.0
17144,interval,2014-09-26 10:08:23.325347,roundup_single,1411726125.0,0,1.0,main_w1_handler0,1900286,7865670,False,,24851924,bam,1846937,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028110,,"""MPN093""",17031477,,32.0,,16374893.0,1411726115.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:08:47.375656,48770.0,10.0
17144,interval,2014-09-26 10:08:35.561692,roundup_single,1411726140.0,0,1.0,main_w1_handler0,1900286,7865674,False,,31262563,bam,1846941,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028115,,"""MPN095""",17031477,,32.0,,16374893.0,1411726130.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:09:02.992161,48770.0,10.0
17144,interval,2014-09-26 10:10:43.140239,roundup_single,1411726265.0,0,1.0,main_w2_handler0,1900286,7865691,False,,127992278,bam,1846955,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028662,,"""MC257""",17031477,,32.0,,16374893.0,1411726250.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:11:07.019172,48770.0,15.0
17144,interval,2014-09-26 10:10:58.706660,roundup_single,1411726280.0,0,1.0,main_w2_handler1,1900286,7865693,False,,98427663,bam,1846958,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028682,,"""MC259""",17031477,,32.0,,16374893.0,1411726271.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:11:22.463493,48770.0,9.0
17144,interval,2014-09-26 10:11:44.551288,roundup_single,1411726326.0,0,1.0,main_w2_handler1,1900286,7865695,False,,107751718,bam,1846962,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028714,,"""MC260""",17031477,,32.0,,16374893.0,1411726314.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:12:07.043851,48770.0,12.0
17144,interval,2014-09-26 10:17:19.499773,roundup_single,1411726659.0,0,1.0,main_w2_handler1,1900286,7865729,False,,98096850,bam,1847014,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17030163,,"""MPN138""",17031477,,32.0,,16374893.0,1411726652.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:17:41.294259,48770.0,7.0
17144,interval,2014-09-26 10:06:54.462754,roundup_single,1411726029.0,0,1.0,main_w1_handler1,1900286,7865579,False,,30274770,bam,1846921,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028055,,"""MPN035""",17031477,,32.0,,16374893.0,1411726025.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:07:12.584863,48770.0,4.0
17144,interval,2014-09-26 10:09:35.565826,roundup_single,1411726200.0,0,1.0,main_w1_handler1,1900286,7865682,False,,34615926,bam,1846949,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028134,,"""MPN139""",17031477,,32.0,,16374893.0,1411726189.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:10:01.081204,48770.0,11.0
17144,interval,2014-09-26 10:01:18.914894,roundup_single,1411725694.0,0,1.0,main_w1_handler1,1900286,7865500,False,,41271253,bam,1846891,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17027923,,"""Picard HS Metrics""",17031477,,32.0,,16374893.0,1411725689.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:01:36.622264,48770.0,5.0
17144,interval,2014-09-26 10:13:27.961318,roundup_single,1411726427.0,0,1.0,main_w1_handler1,1900286,7865706,False,,97586259,bam,1846975,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028917,,"""MC424""",17031477,,32.0,,16374893.0,1411726419.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:13:50.253489,48770.0,8.0
17144,interval,2014-09-26 10:13:44.374782,roundup_single,1411726443.0,0,1.0,main_w1_handler0,1900286,7865708,False,,127730164,bam,1846977,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028981,,"""MC443""",17031477,,32.0,,16374893.0,1411726433.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:14:04.308555,48770.0,10.0
17144,interval,2014-09-26 10:12:49.990162,roundup_single,1411726391.0,0,1.0,main_w1_handler0,1900286,7865699,False,,115111379,bam,1846965,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17028819,,"""MC370""",17031477,,32.0,,16374893.0,1411726383.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:13:12.822058,48770.0,8.0
17144,interval,2014-09-26 10:15:21.929747,roundup_single,1411726537.0,0,1.0,main_w1_handler0,1900286,7865716,False,,78593008,bam,1847000,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029431,,"""MPN078""",17031477,,32.0,,16374893.0,1411726530.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:15:38.870038,48770.0,7.0
17144,interval,2014-09-26 10:15:46.197664,roundup_single,1411726563.0,0,1.0,main_w1_handler0,1900286,7865718,False,,82066789,bam,1847003,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029668,,"""MPN094""",17031477,,32.0,,16374893.0,1411726555.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:16:04.297518,48770.0,8.0
17144,interval,2014-09-26 10:16:24.498687,roundup_single,1411726605.0,0,1.0,main_w1_handler0,1900286,7865721,False,,75119873,bam,1847007,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17030065,,"""MPN129""",17031477,,32.0,,16374893.0,1411726599.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:16:47.934905,48770.0,6.0
17144,interval,2014-09-26 10:14:11.070146,roundup_single,1411726471.0,0,1.0,main_w1_handler1,1900286,7865711,False,,107003818,bam,1846983,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17029095,,"""MPN040""",17031477,,32.0,,16374893.0,1411726463.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-26 10:14:33.039527,48770.0,8.0
17144,interval,2014-09-27 10:04:23.574410,roundup_single,1411812286.0,0,1.0,main_w2_handler1,1900286,7872305,False,,170318475,bam,1853254,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17037312,,"""MPN077""",17031477,,32.0,,16398554.0,1411812275.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-27 10:04:48.144856,48770.0,11.0
17144,interval,2014-09-27 10:04:49.625627,roundup_single,1411812303.0,0,1.0,main_w2_handler1,1900286,7872307,False,,126157520,bam,1853257,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17038426,,"""MPN107""",17031477,,32.0,,16398554.0,1411812296.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-27 10:05:05.280831,48770.0,7.0
17144,interval,2014-09-27 10:05:32.267407,roundup_single,1411812358.0,0,1.0,main_w2_handler0,1900286,7872310,False,,398776467,bam,1853261,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17040124,,"""MPN117""",17031477,,32.0,,16398554.0,1411812341.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-27 10:05:59.601711,48770.0,17.0
17144,interval,2014-09-27 09:59:31.084032,roundup_single,1411811987.0,0,1.0,main_w2_handler0,1900286,7872284,False,,85201601,bam,1853217,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17032315,,"""MC065""",17031477,,32.0,,16398554.0,1411811980.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-27 09:59:47.898985,48770.0,7.0
17144,interval,2014-09-27 10:00:26.625927,roundup_single,1411812048.0,0,1.0,main_w2_handler0,1900286,7872289,False,,177798269,bam,1853222,slurm,,132112264.0,corral-repl,,,17031475,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17033737,,"""MC255""",17031477,,32.0,,16398554.0,1411812037.0,ok,1023992.0,4080,interval,toolshed.g2.bx.psu.edu/repos/devteam/picard/PicardHsMetrics/1.56.0,1.56.0,,2014-09-27 10:00:48.938741,48770.0,11.0
