create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam.values,parameters.option_set.__current_case__,parameters.option_set.change_identical,parameters.option_set.compute_cap,parameters.option_set.extended_baq,parameters.option_set.modify_quality,parameters.option_set.option_sets,parameters.reference_source.__current_case__,parameters.reference_source.ref_fasta,parameters.reference_source.ref_fasta.values,parameters.reference_source.reference_source_selector,processor_count,ref_fasta,ref_fasta_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-19 14:41:06.979203,slurm_normal,1516372934.0,0,,1.0,main_w4_handler0,3223700,18084466,False,,4202,bam,12163701,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391903}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:16.372367,76361.0,8.0
2018-01-19 14:41:09.818313,slurm_normal,1516372955.0,0,,1.0,main_w4_handler0,3223700,18084471,False,,1672,bam,12163716,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391909}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:36.607733,76361.0,7.0
2018-01-19 14:41:22.042618,slurm_normal,1516372985.0,0,,1.0,main_w4_handler0,3223700,18084488,False,,3537,bam,12163726,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391936}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:43:07.702552,76361.0,12.0
2018-01-19 14:41:10.933975,slurm_normal,1516372969.0,0,,1.0,main_w4_handler0,3223700,18084474,False,,3046,bam,12163720,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33391913}]",0,,,,,default,0,hg19,,cached,32.0,,,,43223647.0,1516372960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-19 14:42:50.949224,76361.0,9.0
2018-01-25 22:55:03.232901,slurm_normal,1516921536.0,0,,1.0,main_w3_handler1,3401574,18159550,False,,1475406378,bam,12240702,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33503535}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 33500292}]",history,32.0,12842141.0,fasta,,43416504.0,1516920931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-01-25 23:05:40.135752,120423.0,605.0
2018-02-23 07:47:53.334259,slurm_normal,1519372085.0,0,7680.0,1.0,main_w3_handler1,3439787,18493944,False,,281,bam,12589159,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34028528}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 34028496}]",history,32.0,14608260.0,fasta,,44086010.0,1519372081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-23 07:48:06.580616,122563.0,4.0
2018-02-23 07:47:52.034005,slurm_normal,1519372082.0,0,7680.0,1.0,main_w3_handler0,3439787,18493941,False,,281,bam,12589158,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34028504}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 34028496}]",history,32.0,14608260.0,fasta,,44086010.0,1519372078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-23 07:48:03.958220,122563.0,4.0
2018-02-23 07:47:52.935820,slurm_normal,1519372099.0,0,7680.0,1.0,main_w3_handler1,3439787,18493943,False,,7683,bam,12589162,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Araly1.len""","""Araly1""","[{'src': 'hda', 'id': 34028649}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 34028496}]",history,32.0,14608260.0,fasta,,44086010.0,1519372095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-23 07:48:20.598598,122563.0,4.0
2018-02-23 07:47:53.616662,slurm_normal,1519372088.0,0,7680.0,1.0,main_w3_handler1,3439787,18493945,False,,288,bam,12589161,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""","[{'src': 'hda', 'id': 34028588}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 34028496}]",history,32.0,14608260.0,fasta,,44086010.0,1519372085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-23 07:48:10.379679,122563.0,3.0
2018-02-23 14:26:14.592326,slurm_normal,1519396982.0,0,7680.0,1.0,main_w4_handler0,3434644,18497469,False,,1363273986,bam,12592775,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33953621}]",0,,,,,default,0,hg38,,cached,32.0,,,,44001394.0,1519395986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-23 14:43:06.655914,122228.0,996.0
2018-02-25 01:09:35.336056,slurm_normal,1519521686.0,0,7680.0,1.0,main_w4_handler0,2833403,18509427,False,,1478650880,bam,12605571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 26619583}]",0,,,,,default,0,mm10,,cached,32.0,,,,43770639.0,1519520981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-25 01:21:28.177526,52582.0,705.0
2018-02-27 08:31:07.971015,slurm_normal,1519720280.0,0,7680.0,1.0,main_w4_handler1,3414234,18532038,False,,2462644,bam,12628526,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34089486}]",0,,,,,default,1,,"[{'src': 'hda', 'id': 34089488}]",history,32.0,11692.0,fasta,,43622718.0,1519720273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,2.0.1,,2018-02-27 08:31:22.015989,65060.0,7.0
