chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-14 17:49:40.961110,slurm_normal,1505414242.0,0,,1.0,main_w3_handler1,3253315,16822832,False,,48424868,bam,10891898.roundup,slurm,,132112168.0,corral-repl,,"""106e1c18997511e7a3b5005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240257}]",mm10,,cached,32.0,,,,,1505414203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 18:37:44.140221,18481.0,39.0
,,2017-09-14 17:49:39.340070,slurm_normal,1505414546.0,0,,1.0,main_w3_handler1,3253305,16822829,False,,44986209,bam,10891947.roundup,slurm,,132112168.0,corral-repl,,"""de1b87a0997411e7bda0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240241}]",mm10,,cached,32.0,,,,,1505414513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 18:43:05.774074,18481.0,33.0
,,2017-09-14 17:55:59.740873,slurm_normal,1505415085.0,0,,1.0,main_w3_handler0,3253314,16822909,False,,15193510,bam,10892053.roundup,slurm,,132112168.0,corral-repl,,"""e289fb7c997511e7b1ce005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240361}]",mm10,,cached,32.0,,,,,1505415065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 18:51:30.506421,18481.0,20.0
,,2017-09-14 18:23:25.082114,slurm_normal,1505421131.0,0,,1.0,main_w3_handler0,3253369,16823442,False,,34307369,bam,10893257.roundup,slurm,,132112168.0,corral-repl,,"""8d156916997911e78e23005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241108}]",mm10,,cached,32.0,,,,,1505421106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:32:20.200440,18481.0,25.0
,,2017-09-14 17:49:04.145520,slurm_normal,1505415447.0,0,,1.0,main_w4_handler1,3253318,16822797,False,,14572414,bam,10892110.roundup,slurm,,132112168.0,corral-repl,,"""faa8bf46997411e7940c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240211}]",mm10,,cached,32.0,,,,,1505415397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 18:57:32.368215,18481.0,50.0
,,2017-09-14 17:50:00.381609,slurm_normal,1505416284.0,0,,1.0,main_w3_handler0,3253305,16822854,False,,12548569,bam,10892354.roundup,slurm,,132112168.0,corral-repl,,"""de1b87a0997411e7bda0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240283}]",mm10,,cached,32.0,,,,,1505416246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:11:29.212173,18481.0,38.0
,,2017-09-14 17:56:53.916387,slurm_normal,1505416316.0,0,,1.0,main_w3_handler1,3253311,16822970,False,,36064700,bam,10892358.roundup,slurm,,132112168.0,corral-repl,,"""118c0a0a997611e781e3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240434}]",mm10,,cached,32.0,,,,,1505416276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:12:17.455096,18481.0,40.0
,,2017-09-14 17:49:06.148309,slurm_normal,1505418021.0,0,,1.0,main_w4_handler0,3253318,16822802,False,,3979788,bam,10892709.roundup,slurm,,132112168.0,corral-repl,,"""faa8bf46997411e7940c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240218}]",mm10,,cached,32.0,,,,,1505418004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:40:24.019368,18481.0,17.0
,,2017-09-14 17:56:19.386116,slurm_normal,1505416736.0,0,,1.0,main_w3_handler0,3253312,16822929,False,,41197517,bam,10892456.roundup,slurm,,132112168.0,corral-repl,,"""fdf21e8a997511e78487005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240388}]",mm10,,cached,32.0,,,,,1505416699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:19:02.571048,18481.0,37.0
,,2017-09-14 17:56:11.048227,slurm_normal,1505417522.0,0,,1.0,main_w4_handler0,3253314,16822914,False,,4691043,bam,10892616.roundup,slurm,,132112168.0,corral-repl,,"""e289fb7c997511e7b1ce005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240368}]",mm10,,cached,32.0,,,,,1505417495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:32:09.139222,18481.0,27.0
,,2017-09-14 17:57:48.111066,slurm_normal,1505418041.0,0,,1.0,main_w4_handler0,3253310,16823005,False,,12969929,bam,10892722.roundup,slurm,,132112168.0,corral-repl,,"""24d0176e997611e7a77d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240481}]",mm10,,cached,32.0,,,,,1505418028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:40:43.104464,18481.0,13.0
,,2017-09-14 17:49:42.405737,slurm_normal,1505417942.0,0,,1.0,main_w3_handler1,3253315,16822836,False,,10323181,bam,10892697.roundup,slurm,,132112168.0,corral-repl,,"""106e1c18997511e7a3b5005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240264}]",mm10,,cached,32.0,,,,,1505417924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:39:21.641139,18481.0,18.0
,,2017-09-14 17:58:09.186052,slurm_normal,1505418771.0,0,,1.0,main_w4_handler0,3253307,16823025,False,,15465397,bam,10892867.roundup,slurm,,132112168.0,corral-repl,,"""402383d4997611e78c17005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240512}]",mm10,,cached,32.0,,,,,1505418758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 19:52:56.278209,18481.0,13.0
,,2017-09-14 18:21:13.771614,slurm_normal,1505421335.0,0,,1.0,main_w4_handler1,3253371,16823358,False,,40191564,bam,10893302.roundup,slurm,,132112168.0,corral-repl,,"""780eef24997911e7b43e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241003}]",mm10,,cached,32.0,,,,,1505421305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:35:39.733191,18481.0,30.0
,,2017-09-14 17:58:02.451464,slurm_normal,1505421541.0,0,,1.0,main_w3_handler1,3253310,16823009,False,,5007101,bam,10893386.roundup,slurm,,132112168.0,corral-repl,,"""24d0176e997611e7a77d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240489}]",mm10,,cached,32.0,,,,,1505421528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:39:15.683608,18481.0,13.0
,,2017-09-14 17:59:20.720389,slurm_normal,1505420360.0,0,,1.0,main_w4_handler1,3253306,16823071,False,,12305475,bam,10893094.roundup,slurm,,132112168.0,corral-repl,,"""4f56b9e8997611e7a7f2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240565}]",mm10,,cached,32.0,,,,,1505420346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:19:26.112236,18481.0,14.0
,,2017-09-14 17:56:55.559558,slurm_normal,1505421538.0,0,,1.0,main_w3_handler0,3253311,16822974,False,,8711939,bam,10893383.roundup,slurm,,132112168.0,corral-repl,,"""118c0a0a997611e781e3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240443}]",mm10,,cached,32.0,,,,,1505421522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:40:52.899361,18481.0,16.0
,,2017-09-14 20:21:01.043964,slurm_normal,1505420838.0,0,,1.0,main_w3_handler1,2820200,16824956,False,,226130206,bam,10893159.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"""5""",0,"[{'src': 'hda', 'id': 26494347}]",hg38,,cached,32.0,,,,40438717.0,1505420711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:27:27.522425,45862.0,127.0
,,2017-09-14 17:56:21.556014,slurm_normal,1505421161.0,0,,1.0,main_w3_handler1,3253312,16822934,False,,11987714,bam,10893268.roundup,slurm,,132112168.0,corral-repl,,"""fdf21e8a997511e78487005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240395}]",mm10,,cached,32.0,,,,,1505421140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:32:48.507426,18481.0,21.0
,,2017-09-14 18:23:57.184896,slurm_normal,1505422250.0,0,,1.0,main_w4_handler0,3253369,16823468,False,,8556284,bam,10893494.roundup,slurm,,132112168.0,corral-repl,,"""8d156916997911e78e23005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241128}]",mm10,,cached,32.0,,,,,1505422235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:50:59.760795,18481.0,15.0
,,2017-09-14 18:27:13.473712,slurm_normal,1505424848.0,0,,1.0,main_w4_handler0,3253365,16823553,False,,54967145,bam,10893847.roundup,slurm,,132112168.0,corral-repl,,"""b913ec40997911e7b43e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241249}]",mm10,,cached,32.0,,,,,1505424817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 21:34:12.551445,18481.0,31.0
,,2017-09-14 18:23:51.433622,slurm_normal,1505422035.0,0,,1.0,main_w3_handler0,3253366,16823458,False,,40738014,bam,10893451.roundup,slurm,,132112168.0,corral-repl,,"""cd723de0997911e790a9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241130}]",mm10,,cached,32.0,,,,,1505422004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 20:53:25.662911,18481.0,31.0
,,2017-09-14 17:58:10.686919,slurm_normal,1505425212.0,0,,1.0,main_w3_handler0,3253307,16823030,False,,4132391,bam,10893890.roundup,slurm,,132112168.0,corral-repl,,"""402383d4997611e78c17005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240520}]",mm10,,cached,32.0,,,,,1505425196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 21:43:24.192128,18481.0,16.0
,,2017-09-14 18:21:16.145731,slurm_normal,1505425612.0,0,,1.0,main_w3_handler0,3253371,16823362,False,,7592945,bam,10894002.roundup,slurm,,132112168.0,corral-repl,,"""780eef24997911e7b43e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241010}]",mm10,,cached,32.0,,,,,1505425598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 21:46:56.627965,18481.0,14.0
,,2017-09-14 17:59:34.246484,slurm_normal,1505425492.0,0,,1.0,main_w3_handler1,3253306,16823075,False,,3891213,bam,10893970.roundup,slurm,,132112168.0,corral-repl,,"""4f56b9e8997611e7a7f2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31240573}]",mm10,,cached,32.0,,,,,1505425480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 21:45:29.107110,18481.0,12.0
,,2017-09-14 18:30:53.131246,slurm_normal,1505425759.0,0,,1.0,main_w3_handler0,3253337,16823613,False,,23248962,bam,10894030.roundup,slurm,,132112168.0,corral-repl,,"""f9221ca8997911e790a9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241337}]",mm10,,cached,32.0,,,,,1505425742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 21:49:21.519247,18481.0,17.0
,,2017-09-14 18:23:54.124945,slurm_normal,1505428166.0,0,,1.0,main_w3_handler0,3253366,16823462,False,,9070211,bam,10894465.roundup,slurm,,132112168.0,corral-repl,,"""cd723de0997911e790a9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241137}]",mm10,,cached,32.0,,,,,1505428152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:29:29.823143,18481.0,14.0
,,2017-09-14 19:00:54.158011,slurm_normal,1505429648.0,0,,1.0,main_w3_handler0,3253417,16824032,False,,32993863,bam,10894714.roundup,slurm,,132112168.0,corral-repl,,"""c060cd42997e11e7a8a2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241956}]",mm10,,cached,32.0,,,,,1505429627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:54:15.633756,18481.0,21.0
,,2017-09-14 18:22:21.602870,slurm_normal,1505427389.0,0,,1.0,main_w3_handler0,3253367,16823414,False,,39566690,bam,10894308.roundup,slurm,,132112168.0,corral-repl,,"""a15a1930997911e7ad02005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241075}]",mm10,,cached,32.0,,,,,1505427366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:16:31.207999,18481.0,23.0
,,2017-09-14 18:22:23.818959,slurm_normal,1505426801.0,0,,1.0,main_w3_handler1,3253367,16823419,False,,8354880,bam,10894187.roundup,slurm,,132112168.0,corral-repl,,"""a15a1930997911e7ad02005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241082}]",mm10,,cached,32.0,,,,,1505426784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:06:44.494475,18481.0,17.0
,,2017-09-14 18:24:10.632115,slurm_normal,1505427315.0,0,,1.0,main_w4_handler0,3253363,16823489,False,,27976537,bam,10894301.roundup,slurm,,132112168.0,corral-repl,,"""e2b9f71a997911e7ad02005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241169}]",mm10,,cached,32.0,,,,,1505427295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:15:29.323845,18481.0,20.0
,,2017-09-14 18:58:27.125058,slurm_normal,1505428324.0,0,,1.0,main_w3_handler0,3253412,16823926,False,,48293377,bam,10894483.roundup,slurm,,132112168.0,corral-repl,,"""aa089d40997e11e7881c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241826}]",mm10,,cached,32.0,,,,,1505428297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:32:07.420236,18481.0,27.0
,,2017-09-14 18:58:25.697452,slurm_normal,1505427689.0,0,,1.0,main_w4_handler1,3253410,16823924,False,,13184023,bam,10894368.roundup,slurm,,132112168.0,corral-repl,,"""9930968a997e11e7b91d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241808}]",mm10,,cached,32.0,,,,,1505427676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:21:35.758535,18481.0,13.0
,,2017-09-14 19:00:34.037923,slurm_normal,1505428198.0,0,,1.0,main_w3_handler1,3253414,16824015,False,,8529965,bam,10894471.roundup,slurm,,132112168.0,corral-repl,,"""f032d79a997e11e7b91d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241965}]",mm10,,cached,32.0,,,,,1505428189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:30:21.513524,18481.0,9.0
,,2017-09-14 18:24:12.503177,slurm_normal,1505428400.0,0,,1.0,main_w3_handler1,3253363,16823493,False,,6826966,bam,10894501.roundup,slurm,,132112168.0,corral-repl,,"""e2b9f71a997911e7ad02005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241178}]",mm10,,cached,32.0,,,,,1505428386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:33:24.116151,18481.0,14.0
,,2017-09-14 18:27:46.567261,slurm_normal,1505429663.0,0,,1.0,main_w3_handler0,3253365,16823566,False,,10413995,bam,10894700.roundup,slurm,,132112168.0,corral-repl,,"""b913ec40997911e7b43e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241291}]",mm10,,cached,32.0,,,,,1505429509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:54:29.216403,18481.0,154.0
,,2017-09-14 18:58:29.064235,slurm_normal,1505429780.0,0,,1.0,main_w3_handler1,3253412,16823933,False,,8896575,bam,10894727.roundup,slurm,,132112168.0,corral-repl,,"""aa089d40997e11e7881c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241840}]",mm10,,cached,32.0,,,,,1505429764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:56:26.651507,18481.0,16.0
,,2017-09-14 18:31:23.504372,slurm_normal,1505429692.0,0,,1.0,main_w3_handler1,3253337,16823620,False,,4714567,bam,10894718.roundup,slurm,,132112168.0,corral-repl,,"""f9221ca8997911e790a9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241349}]",mm10,,cached,32.0,,,,,1505429682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 22:55:03.948465,18481.0,10.0
,,2017-09-14 18:58:35.928274,slurm_normal,1505431218.0,0,,1.0,main_w4_handler0,3253410,16823946,False,,2549529,bam,10894912.roundup,slurm,,132112168.0,corral-repl,,"""9930968a997e11e7b91d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241850}]",mm10,,cached,32.0,,,,,1505431209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 23:20:20.551103,18481.0,9.0
,,2017-09-14 19:00:39.598306,slurm_normal,1505431488.0,0,,1.0,main_w4_handler0,3253414,16824020,False,,2392400,bam,10894946.roundup,slurm,,132112168.0,corral-repl,,"""f032d79a997e11e7b91d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31241973}]",mm10,,cached,32.0,,,,,1505431479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 23:24:54.978344,18481.0,9.0
,,2017-09-14 19:01:42.685323,slurm_normal,1505432083.0,0,,1.0,main_w3_handler1,3253417,16824052,False,,6534632,bam,10895006.roundup,slurm,,132112168.0,corral-repl,,"""c060cd42997e11e7a8a2005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31242031}]",mm10,,cached,32.0,,,,,1505432071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-14 23:34:53.183520,18481.0,12.0
,,2017-09-15 02:10:56.890574,slurm_normal,1505445711.0,0,,1.0,main_w4_handler1,3253765,16826992,False,,6360817,bam,10896668.roundup,slurm,,132112168.0,corral-repl,,"""ed3cc80c99ba11e789e9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31247095}]",mm10,,cached,32.0,,,,,1505445699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-15 03:21:55.803032,18481.0,12.0
,,2017-09-15 02:10:40.457137,slurm_normal,1505443845.0,0,,1.0,main_w4_handler0,3253765,16826982,False,,30778083,bam,10896510.roundup,slurm,,132112168.0,corral-repl,,"""ed3cc80c99ba11e789e9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31247084}]",mm10,,cached,32.0,,,,,1505443824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-15 02:50:48.047665,18481.0,21.0
,,2017-09-15 02:12:52.614396,slurm_normal,1505444993.0,0,,1.0,main_w3_handler1,3253781,16827100,False,,36980613,bam,10896597.roundup,slurm,,132112168.0,corral-repl,,"""036a3d0899bb11e79c7d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31247233}]",mm10,,cached,32.0,,,,,1505444972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-15 03:10:03.216718,18481.0,21.0
,,2017-09-15 02:11:05.213270,slurm_normal,1505444273.0,0,,1.0,main_w4_handler1,3253780,16827000,False,,39917801,bam,10896553.roundup,slurm,,132112168.0,corral-repl,,"""14a75b8c99bb11e7a3b5005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"""5""",0,"[{'src': 'hda', 'id': 31247109}]",mm10,,cached,32.0,,,,,1505444249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.0.2.29-1,1.0.2.29-1,,2017-09-15 02:57:57.179502,18481.0,24.0
