create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clustering_mode.__current_case__,parameters.clustering_mode.clustering_mode_select,parameters.cons_truncate,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile,parameters.maxaccepts,parameters.maxrejects,parameters.outputs,parameters.qmask,parameters.sizein,parameters.sizeout,parameters.strand,parameters.uc,parameters.usersort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-11 22:59:58.641018,slurm_normal,1457738019.0,0,1.0,main_w2_handler1,2630973,12111336,False,85769131,fasta,,6334763.roundup,slurm,,132112168.0,corral-repl,,"""f4f07e2ce7dc11e5bf7a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23804488,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457737819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 23:13:46.760815,77870.0,200.0
2016-01-20 07:04:27.978731,slurm_normal,1453273572.0,0,1.0,main_w2_handler0,2215219,11555576,False,94949430,fasta,,5822207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22969111,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453273478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 07:06:15.554614,60032.0,94.0
2016-01-20 06:58:47.952766,slurm_normal,1453273175.0,0,1.0,main_w2_handler1,2215219,11555568,False,11124991,fasta,,5822199.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",18778275,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453273140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 06:59:38.451404,60032.0,35.0
2016-01-20 07:16:08.622344,slurm_normal,1453274338.0,0,1.0,main_w2_handler1,2215219,11555583,False,94949430,fasta,,5822215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22969111,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,27571111,1453274186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 07:19:03.462033,60032.0,152.0
2016-03-11 23:31:20.420037,slurm_normal,1457739765.0,0,1.0,main_w2_handler1,2630989,12111523,False,85769131,fasta,,6334969.roundup,slurm,,132112168.0,corral-repl,,"""5841dfeee7e111e59b95005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23804699,"""1""","""32""","[""--blast6out"", ""--msaout"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457739620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 23:42:51.347472,77870.0,145.0
2016-03-12 00:11:09.396522,slurm_normal,1457742053.0,0,1.0,main_w1_handler2,2631013,12111732,False,85769131,fasta,,6335234.roundup,slurm,,132112168.0,corral-repl,,"""e6ddf01ce7e611e5b9a3005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23804922,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457741893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-12 00:21:00.482783,77870.0,160.0
2016-02-09 18:56:40.651528,slurm_normal,1455044309.0,0,1.0,main_w1_handler2,2593537,11766063,False,16561635,fasta,,6020250.roundup,slurm,,132112168.0,corral-repl,,"""d9e7179ecf5e11e5b14b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23260200,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455044227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-09 18:58:39.594842,60032.0,82.0
2016-02-09 19:05:56.729599,slurm_normal,1455044859.0,0,1.0,main_w2_handler1,2593537,11766115,False,15003818,fasta,,6020380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23260329,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455044798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-09 19:07:53.362538,60032.0,61.0
2016-01-22 01:00:17.095102,slurm_normal,1453424433.0,0,1.0,main_w1_handler0,2556206,11576398,False,268286,fasta,,5841869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",22999889,"""1""","""32""","[""--consout"", ""--centroids"", ""--notmatched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453424429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 01:00:38.192538,76210.0,4.0
2016-03-11 22:24:31.655966,slurm_normal,1457735715.0,0,1.0,main_w2_handler0,2630936,12111122,False,85769131,fasta,,6334542.roundup,slurm,,132112168.0,corral-repl,,"""0319c986e7d811e5a562005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23804096,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457735562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-11 22:35:23.547626,77870.0,153.0
2016-01-20 22:53:12.681040,slurm_normal,1453330431.0,0,1.0,main_w2_handler0,2556206,11566249,False,268286,fasta,,5831984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",22984969,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453330414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 22:53:58.320913,76210.0,17.0
2016-01-20 23:01:17.651520,slurm_normal,1453330964.0,0,1.0,main_w2_handler0,2556206,11566284,False,284,fasta,,5832032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",22985051,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--consout"", ""--centroids""]","""dust""","""False""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453330900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-20 23:02:50.071783,76210.0,64.0
2016-01-22 12:14:10.206047,slurm_normal,1453464881.0,0,1.0,main_w1_handler1,2559200,11580102,False,778,fasta,,5845803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",23005923,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,26413458,1453464865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 12:14:45.670277,11703.0,16.0
2016-01-22 17:54:25.236387,slurm_normal,1453485366.0,0,1.0,main_w2_handler0,2556206,11582297,False,268286,fasta,,5847870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",22984969,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453485341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 17:56:16.367120,76210.0,25.0
2016-01-22 18:31:10.018751,slurm_normal,1453487514.0,0,1.0,main_w1_handler1,2556206,11582618,False,1403841,fasta,,5848153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23009870,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453487503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 18:32:01.118022,76210.0,11.0
2016-01-22 19:11:20.922900,slurm_normal,1453489904.0,0,1.0,main_w2_handler0,2556206,11582900,False,484477,fasta,,5848415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23010749,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453489893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 19:11:55.920000,76210.0,11.0
2016-01-22 19:11:19.794592,slurm_normal,1453489903.0,0,1.0,main_w2_handler1,2556206,11582899,False,248714,fasta,,5848416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23010748,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453489898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-22 19:11:51.063047,76210.0,5.0
2016-01-23 00:20:26.327861,slurm_normal,1453508472.0,0,1.0,main_w1_handler2,2574986,11584317,False,125347,fasta,,5849934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013146,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:15.193275,76210.0,6.0
2016-03-12 00:33:42.283983,slurm_normal,1457743457.0,0,1.0,main_w2_handler1,2631020,12111972,False,85769131,fasta,,6335394.roundup,slurm,,132112168.0,corral-repl,,"""0f7cb532e7ea11e5b90d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23805237,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457743321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-12 00:44:20.194574,77870.0,136.0
2016-01-23 00:20:38.401823,slurm_normal,1453508468.0,0,1.0,main_w1_handler0,2574986,11584335,False,468740,fasta,,5849933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013163,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:13.255241,76210.0,5.0
2016-01-23 00:20:28.123139,slurm_normal,1453508496.0,0,1.0,main_w1_handler2,2574986,11584320,False,784804,fasta,,5849939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013149,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:42.811557,76210.0,4.0
2016-01-23 00:20:35.307182,slurm_normal,1453508517.0,0,1.0,main_w1_handler2,2574986,11584329,False,669445,fasta,,5849944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013158,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:02.966060,76210.0,4.0
2016-01-23 00:20:34.112083,slurm_normal,1453508476.0,0,1.0,main_w2_handler1,2574986,11584327,False,766881,fasta,,5849936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013156,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:21.239319,76210.0,6.0
2016-01-23 00:20:29.832131,slurm_normal,1453508498.0,0,1.0,main_w2_handler0,2574986,11584322,False,948315,fasta,,5849942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013151,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:47.153138,76210.0,4.0
2016-01-23 00:20:29.032730,slurm_normal,1453508447.0,0,1.0,main_w2_handler1,2574986,11584321,False,564828,fasta,,5849929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013150,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:20:54.212161,76210.0,7.0
2016-01-23 00:20:26.866809,slurm_normal,1453508443.0,0,1.0,main_w1_handler0,2574986,11584318,False,943032,fasta,,5849927.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013147,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:20:53.198259,76210.0,6.0
2016-01-23 00:20:37.517122,slurm_normal,1453508599.0,0,1.0,main_w2_handler0,2574986,11584334,False,933547,fasta,,5849957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013162,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:23:27.521333,76210.0,7.0
2016-01-23 00:20:33.296011,slurm_normal,1453508544.0,0,1.0,main_w2_handler0,2574986,11584326,False,630829,fasta,,5849948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013155,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:31.623180,76210.0,6.0
2016-01-23 00:20:27.437899,slurm_normal,1453508474.0,0,1.0,main_w2_handler0,2574986,11584319,False,818612,fasta,,5849935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013148,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:20.749598,76210.0,6.0
2016-01-23 00:20:35.948441,slurm_normal,1453508572.0,0,1.0,main_w2_handler0,2574986,11584330,False,476272,fasta,,5849953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013159,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:23:01.124566,76210.0,6.0
2016-01-23 00:20:36.473247,slurm_normal,1453508579.0,0,1.0,main_w2_handler0,2574986,11584332,False,656395,fasta,,5849955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013160,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:23:12.006142,76210.0,4.0
2016-01-23 00:20:36.978619,slurm_normal,1453508538.0,0,1.0,main_w1_handler2,2574986,11584333,False,530787,fasta,,5849947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013161,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:22.990215,76210.0,5.0
2016-01-23 00:20:34.746327,slurm_normal,1453508549.0,0,1.0,main_w2_handler0,2574986,11584328,False,1000941,fasta,,5849950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013157,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:37.638064,76210.0,7.0
2016-01-23 00:20:25.282486,slurm_normal,1453508447.0,0,1.0,main_w2_handler0,2574986,11584315,False,430191,fasta,,5849928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013144,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:20:54.773535,76210.0,7.0
2016-01-23 00:20:25.809100,slurm_normal,1453508448.0,0,1.0,main_w2_handler0,2574986,11584316,False,814290,fasta,,5849930.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013145,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:20:54.789558,76210.0,5.0
2016-01-23 00:20:31.332578,slurm_normal,1453508523.0,0,1.0,main_w2_handler0,2574986,11584324,False,956723,fasta,,5849946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013153,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:10.158470,76210.0,7.0
2016-01-23 00:20:41.352804,slurm_normal,1453508579.0,0,1.0,main_w1_handler2,2574986,11584341,False,697809,fasta,,5849954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013170,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:23:03.154272,76210.0,7.0
2016-01-23 00:20:39.532354,slurm_normal,1453508542.0,0,1.0,main_w1_handler2,2574986,11584337,False,854234,fasta,,5849949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013165,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:31.083548,76210.0,4.0
2016-01-23 00:20:40.391234,slurm_normal,1453508492.0,0,1.0,main_w1_handler0,2574986,11584339,False,237970,fasta,,5849938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013167,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:37.745025,76210.0,6.0
2016-01-23 00:20:40.822397,slurm_normal,1453508505.0,0,1.0,main_w2_handler1,2574986,11584340,False,456965,fasta,,5849941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013168,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:53.876312,76210.0,11.0
2016-01-23 00:20:32.192714,slurm_normal,1453508472.0,0,1.0,main_w1_handler1,2574986,11584325,False,518344,fasta,,5849932.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013154,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:20.339731,76210.0,9.0
2016-01-23 00:20:30.388451,slurm_normal,1453508496.0,0,1.0,main_w1_handler2,2574986,11584323,False,578596,fasta,,5849940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013152,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:21:46.524682,76210.0,4.0
2016-01-23 00:20:39.029788,slurm_normal,1453508520.0,0,1.0,main_w1_handler1,2574986,11584336,False,825902,fasta,,5849945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013164,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:05.157097,76210.0,4.0
2016-01-23 00:20:39.982006,slurm_normal,1453508569.0,0,1.0,main_w1_handler2,2574986,11584338,False,531846,fasta,,5849952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23013166,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1453508563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-01-23 00:22:54.617618,76210.0,6.0
