bed_data,bed_data_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bed_data,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.key_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
175860,bed,,,2015-07-11 19:17:58.317694,slurm_normal,1436644246.0,0,1.0,main_w1_handler0,2371911,9840930,False,,421608845,vcf,4137197.roundup,slurm,,132112168.0,corral-repl,,"""6ff651c4280111e59ebc005056a51846""",20314105,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314627,"""BED_SR2""",32.0,,24101147,1436644156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:50:52.488960,65173.0,90.0
69,bed,,,2015-07-11 19:06:35.602942,slurm_normal,1436644315.0,0,1.0,main_w1_handler1,2371911,9840633,False,,44794366,vcf,4137213.roundup,slurm,,132112168.0,corral-repl,,"""baadb0e227ff11e59ebc005056a51846""",20314119,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314335,"""BED_SR3""",32.0,,24101147,1436644297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:51:57.577045,65173.0,18.0
175860,bed,,,2015-07-11 19:05:59.717160,slurm_normal,1436644076.0,0,1.0,main_w1_handler0,2371911,9840620,False,,44793748,vcf,4137188.roundup,slurm,,132112168.0,corral-repl,,"""baadb0e227ff11e59ebc005056a51846""",20314105,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314320,"""BED_SR2""",32.0,,24101147,1436644057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:47:59.804839,65173.0,19.0
69,bed,,,2015-07-11 19:18:38.261553,slurm_normal,1436644453.0,0,1.0,main_w1_handler1,2371911,9840944,False,,421608986,vcf,4137217.roundup,slurm,,132112168.0,corral-repl,,"""6ff651c4280111e59ebc005056a51846""",20314119,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314645,"""BED_SR3""",32.0,,24101147,1436644356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:54:18.024482,65173.0,97.0
22544022,bed,,,2015-07-11 19:05:05.492681,slurm_normal,1436643102.0,0,1.0,main_w2_handler1,2371911,9840605,False,,44660996,vcf,4137045.roundup,slurm,,132112168.0,corral-repl,,"""baadb0e227ff11e59ebc005056a51846""",20314090,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20298914,"""BED_SR1""",32.0,,24101147,1436643081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:31:44.938318,65173.0,21.0
22544022,bed,,,2015-07-11 19:17:18.592232,slurm_normal,1436643297.0,0,1.0,main_w1_handler2,2371911,9840912,False,,421512680,vcf,4137061.roundup,slurm,,132112168.0,corral-repl,,"""6ff651c4280111e59ebc005056a51846""",20314090,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20298928,"""BED_SR1""",32.0,,24101147,1436643207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:35:00.352450,65173.0,90.0
22544022,bed,,,2015-07-11 19:12:16.242245,slurm_normal,1436642590.0,0,1.0,main_w1_handler2,2371911,9840809,False,,2036360,vcf,4136986.roundup,slurm,,132112168.0,corral-repl,,"""bd85f832280011e59ebc005056a51846""",20314090,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20298916,"""BED_SR1""",32.0,,24101147,1436642583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:23:11.973350,65173.0,7.0
69,bed,,,2015-07-11 19:00:25.206378,slurm_normal,1436642285.0,0,1.0,main_w1_handler1,2371911,9840405,False,,46149719,vcf,4136934.roundup,slurm,,132112168.0,corral-repl,,"""01345ff827ff11e59ebc005056a51846""",20314119,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314106,"""BED_SR3""",32.0,,24101147,1436642267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:18:09.719983,65173.0,18.0
22544022,bed,,,2015-07-11 19:08:51.187288,slurm_normal,1436643222.0,0,1.0,main_w1_handler1,2371911,9840707,False,,14729664,vcf,4137062.roundup,slurm,,132112168.0,corral-repl,,"""432d5a8a280011e59ebc005056a51846""",20314090,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20298915,"""BED_SR1""",32.0,,24101147,1436643213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:33:45.938074,65173.0,9.0
175860,bed,,,2015-07-11 19:09:22.319512,slurm_normal,1436643579.0,0,1.0,main_w2_handler1,2371911,9840721,False,,14741340,vcf,4137120.roundup,slurm,,132112168.0,corral-repl,,"""432d5a8a280011e59ebc005056a51846""",20314105,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314422,"""BED_SR2""",32.0,,24101147,1436643567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:39:41.025146,65173.0,12.0
69,bed,,,2015-07-11 19:02:54.682199,slurm_normal,1436643725.0,0,1.0,main_w1_handler2,2371911,9840530,False,,4356786,vcf,4137146.roundup,slurm,,132112168.0,corral-repl,,"""5a278d1a27ff11e59ebc005056a51846""",20314119,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20314232,"""BED_SR3""",32.0,,24101147,1436643718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-11 19:42:09.544581,65173.0,7.0
175860,bed,,,2015-07-12 16:01:50.711438,slurm_normal,1436717596.0,0,1.0,main_w1_handler1,2371911,9843825,False,,44793748,vcf,4139823.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319432,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319519,"""BED_SR2""",32.0,,24101147,1436717575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:13:21.450736,65173.0,21.0
235,bed,,,2015-07-12 15:59:32.313532,slurm_normal,1436717613.0,0,1.0,main_w1_handler2,2371911,9843763,False,,4434271,vcf,4139828.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319468,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319467,"""BED_SR8""",32.0,,24101147,1436717608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:13:36.820882,65173.0,5.0
22544022,bed,,,2015-07-12 15:58:19.376339,slurm_normal,1436716797.0,0,1.0,main_w1_handler2,2371911,9843714,False,,4313247,vcf,4139674.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319419,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20316538,"""BED_SR1""",32.0,,24101147,1436716788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:00:00.431914,65173.0,9.0
235,bed,,,2015-07-12 16:13:04.772907,slurm_normal,1436719610.0,0,1.0,main_w1_handler2,2371911,9844155,False,,2083880,vcf,4140160.roundup,slurm,,132112168.0,corral-repl,,"""a724e52a28b011e58dec005056a52a46""",20319468,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319872,"""BED_SR8""",32.0,,24101147,1436719604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:46:52.624837,65173.0,6.0
341207,bed,,,2015-07-12 15:59:29.296511,slurm_normal,1436717576.0,0,1.0,main_w2_handler0,2371911,9843761,False,,4428174,vcf,4139821.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319466,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319465,"""BED_SR8""",32.0,,24101147,1436717570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:13:00.312078,65173.0,6.0
111741745,bed,,,2015-07-12 16:12:49.384630,slurm_normal,1436719256.0,0,1.0,main_w1_handler1,2371911,9844149,False,,2054122,vcf,4140085.roundup,slurm,,132112168.0,corral-repl,,"""a724e52a28b011e58dec005056a52a46""",20319458,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319855,"""BED_SR5""",32.0,,24101147,1436719246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:40:59.551869,65173.0,10.0
69,bed,,,2015-07-12 15:58:58.160589,slurm_normal,1436717155.0,0,1.0,main_w1_handler1,2371911,9843740,False,,4356786,vcf,4139745.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319445,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319433,"""BED_SR3""",32.0,,24101147,1436717148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:05:58.154260,65173.0,7.0
24029267,bed,,,2015-07-12 15:59:35.495157,slurm_normal,1436717683.0,0,1.0,main_w1_handler1,2371911,9843765,False,,4434412,vcf,4139838.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319470,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319469,"""BED_SRS1""",32.0,,24101147,1436717676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:14:46.404624,65173.0,7.0
175860,bed,,,2015-07-12 15:58:40.052969,slurm_normal,1436716860.0,0,1.0,main_w1_handler2,2371911,9843727,False,,4355355,vcf,4139684.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319432,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319420,"""BED_SR2""",32.0,,24101147,1436716852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:01:05.127574,65173.0,8.0
235,bed,,,2015-07-12 16:12:56.339968,slurm_normal,1436719301.0,0,1.0,main_w1_handler2,2371911,9844151,False,,2069470,vcf,4140098.roundup,slurm,,132112168.0,corral-repl,,"""a724e52a28b011e58dec005056a52a46""",20319461,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319867,"""BED_SR6""",32.0,,24101147,1436719296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:41:46.081951,65173.0,5.0
75979410,bed,,,2015-07-12 16:06:33.405324,slurm_normal,1436718979.0,0,1.0,main_w1_handler0,2371911,9843967,False,,46295833,vcf,4140049.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319464,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319674,"""BED_SR7""",32.0,,24101147,1436718959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:36:24.440076,65173.0,20.0
235,bed,,,2015-07-12 16:02:40.150627,slurm_normal,1436718057.0,0,1.0,main_w1_handler0,2371911,9843852,False,,45456295,vcf,4139904.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319461,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319556,"""BED_SR6""",32.0,,24101147,1436718040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:20:59.185741,65173.0,17.0
28270,bed,,,2015-07-12 15:59:39.248190,slurm_normal,1436717721.0,0,1.0,main_w2_handler1,2371911,9843767,False,,4446679,vcf,4139846.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319472,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319471,"""BED_SRS2""",32.0,,24101147,1436717715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:15:24.808656,65173.0,6.0
235,bed,,,2015-07-12 16:09:37.880622,slurm_normal,1436719022.0,0,1.0,main_w2_handler1,2371911,9844053,False,,14761580,vcf,4140055.roundup,slurm,,132112168.0,corral-repl,,"""2d70cb6828b011e58dec005056a52a46""",20319461,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319761,"""BED_SR6""",32.0,,24101147,1436719014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:37:03.935238,65173.0,8.0
111741745,bed,,,2015-07-12 15:59:17.137066,slurm_normal,1436717424.0,0,1.0,main_w1_handler0,2371911,9843753,False,,4356927,vcf,4139786.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319458,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319446,"""BED_SR5""",32.0,,24101147,1436717405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:10:27.916241,65173.0,19.0
175860,bed,,,2015-07-12 16:08:35.235832,slurm_normal,1436718766.0,0,1.0,main_w1_handler0,2371911,9844027,False,,14741340,vcf,4140026.roundup,slurm,,132112168.0,corral-repl,,"""2d70cb6828b011e58dec005056a52a46""",20319432,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319724,"""BED_SR2""",32.0,,24101147,1436718755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:32:49.593281,65173.0,11.0
69,bed,,,2015-07-12 16:02:10.907122,slurm_normal,1436717695.0,0,1.0,main_w1_handler1,2371911,9843838,False,,44794366,vcf,4139840.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319445,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319531,"""BED_SR3""",32.0,,24101147,1436717676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:14:58.742809,65173.0,19.0
22544022,bed,,,2015-07-12 16:04:50.307929,slurm_normal,1436718084.0,0,1.0,main_w1_handler0,2371911,9843916,False,,45937896,vcf,4139911.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319419,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20316540,"""BED_SR1""",32.0,,24101147,1436718066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:21:26.996430,65173.0,18.0
235,bed,,,2015-07-12 16:06:27.072075,slurm_normal,1436718916.0,0,1.0,main_w2_handler1,2371911,9843965,False,,46295692,vcf,4140043.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319461,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319670,"""BED_SR6""",32.0,,24101147,1436718899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:35:20.426474,65173.0,17.0
111741745,bed,,,2015-07-12 16:09:33.087561,slurm_normal,1436718990.0,0,1.0,main_w2_handler1,2371911,9844051,False,,14741722,vcf,4140051.roundup,slurm,,132112168.0,corral-repl,,"""2d70cb6828b011e58dec005056a52a46""",20319458,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319748,"""BED_SR5""",32.0,,24101147,1436718974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:36:32.898181,65173.0,16.0
22544022,bed,,,2015-07-12 16:01:29.917305,slurm_normal,1436717512.0,0,1.0,main_w1_handler0,2371911,9843813,False,,44660996,vcf,4139804.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319419,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20316539,"""BED_SR1""",32.0,,24101147,1436717490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:11:54.066512,65173.0,22.0
111741745,bed,,,2015-07-12 16:02:36.038460,slurm_normal,1436717790.0,0,1.0,main_w1_handler2,2371911,9843850,False,,44794507,vcf,4139858.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319458,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319544,"""BED_SR5""",32.0,,24101147,1436717767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:16:36.882684,65173.0,23.0
75979410,bed,,,2015-07-12 16:02:44.978327,slurm_normal,1436718117.0,0,1.0,main_w1_handler0,2371911,9843854,False,,45456436,vcf,4139917.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319464,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319558,"""BED_SR7""",32.0,,24101147,1436718095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:22:00.299693,65173.0,22.0
341207,bed,,,2015-07-12 16:02:47.130479,slurm_normal,1436718177.0,0,1.0,main_w2_handler1,2371911,9843855,False,,45670486,vcf,4139929.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319466,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319560,"""BED_SR8""",32.0,,24101147,1436718159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:23:02.416006,65173.0,18.0
104,bed,,,2015-07-12 16:02:55.200016,slurm_normal,1436718448.0,0,1.0,main_w1_handler1,2371911,9843859,False,,45747833,vcf,4139973.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319474,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319564,"""BED_SRS3""",32.0,,24101147,1436718426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:27:31.994184,65173.0,22.0
111741745,bed,,,2015-07-12 16:06:22.628915,slurm_normal,1436718806.0,0,1.0,main_w2_handler0,2371911,9843962,False,,46149860,vcf,4140029.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319458,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319654,"""BED_SR5""",32.0,,24101147,1436718785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:33:31.340617,65173.0,21.0
24029267,bed,,,2015-07-12 16:06:38.018028,slurm_normal,1436719149.0,0,1.0,main_w1_handler0,2371911,9843970,False,,46479087,vcf,4140069.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319470,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319678,"""BED_SRS1""",32.0,,24101147,1436719132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:39:11.318993,65173.0,17.0
28270,bed,,,2015-07-12 16:02:50.985192,slurm_normal,1436718398.0,0,1.0,main_w1_handler2,2371911,9843858,False,,45747411,vcf,4139967.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319472,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319563,"""BED_SRS2""",32.0,,24101147,1436718379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:26:42.466042,65173.0,19.0
28270,bed,,,2015-07-12 16:13:10.056930,slurm_normal,1436719682.0,0,1.0,main_w1_handler2,2371911,9844157,False,,2088383,vcf,4140173.roundup,slurm,,132112168.0,corral-repl,,"""a724e52a28b011e58dec005056a52a46""",20319472,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319874,"""BED_SRS2""",32.0,,24101147,1436719676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:48:04.484855,65173.0,6.0
24029267,bed,,,2015-07-12 16:02:49.560743,slurm_normal,1436718341.0,0,1.0,main_w2_handler1,2371911,9843857,False,,45673493,vcf,4139957.roundup,slurm,,132112168.0,corral-repl,,"""40f34aae28af11e58dec005056a52a46""",20319470,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319562,"""BED_SRS1""",32.0,,24101147,1436718320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:25:44.528235,65173.0,21.0
175860,bed,,,2015-07-12 16:11:55.856791,slurm_normal,1436719136.0,0,1.0,main_w2_handler1,2371911,9844124,False,,2053820,vcf,4140068.roundup,slurm,,132112168.0,corral-repl,,"""a724e52a28b011e58dec005056a52a46""",20319432,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319828,"""BED_SR2""",32.0,,24101147,1436719129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:38:59.592752,65173.0,7.0
175860,bed,,,2015-07-12 16:05:23.708909,slurm_normal,1436718422.0,0,1.0,main_w1_handler1,2371911,9843931,False,,46143034,vcf,4139970.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319432,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319621,"""BED_SR2""",32.0,,24101147,1436718405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:27:08.809840,65173.0,17.0
235,bed,,,2015-07-12 16:06:36.150428,slurm_normal,1436719091.0,0,1.0,main_w1_handler1,2371911,9843969,False,,46478946,vcf,4140061.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319468,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319677,"""BED_SR8""",32.0,,24101147,1436719073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:38:13.040191,65173.0,18.0
22544022,bed,,,2015-07-12 16:08:07.960991,slurm_normal,1436717386.0,0,1.0,main_w2_handler0,2371911,9844015,False,,14729664,vcf,4139779.roundup,slurm,,132112168.0,corral-repl,,"""2d70cb6828b011e58dec005056a52a46""",20319419,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20316541,"""BED_SR1""",32.0,,24101147,1436717376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:09:48.009379,65173.0,10.0
69,bed,,,2015-07-12 16:05:51.196865,slurm_normal,1436718490.0,0,1.0,main_w1_handler0,2371911,9843948,False,,46149719,vcf,4139982.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319445,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319637,"""BED_SR3""",32.0,,24101147,1436718472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:28:13.909747,65173.0,18.0
341207,bed,,,2015-07-12 16:06:34.878025,slurm_normal,1436719035.0,0,1.0,main_w1_handler1,2371911,9843968,False,,46460271,vcf,4140056.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319466,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319676,"""BED_SR8""",32.0,,24101147,1436719017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:37:19.470167,65173.0,18.0
28270,bed,,,2015-07-12 16:06:39.837781,slurm_normal,1436719189.0,0,1.0,main_w1_handler0,2371911,9843971,False,,46530225,vcf,4140075.roundup,slurm,,132112168.0,corral-repl,,"""b803449628af11e58dec005056a52a46""",20319472,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319679,"""BED_SRS2""",32.0,,24101147,1436719173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:39:56.665404,65173.0,16.0
24029267,bed,,,2015-07-12 16:09:49.352424,slurm_normal,1436719274.0,0,1.0,main_w2_handler1,2371911,9844058,False,,14772271,vcf,4140090.roundup,slurm,,132112168.0,corral-repl,,"""2d70cb6828b011e58dec005056a52a46""",20319470,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319767,"""BED_SRS1""",32.0,,24101147,1436719265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:41:18.548181,65173.0,9.0
75979410,bed,,,2015-07-12 15:59:26.373081,slurm_normal,1436717518.0,0,1.0,main_w1_handler2,2371911,9843759,False,,4391247,vcf,4139809.roundup,slurm,,132112168.0,corral-repl,,"""ce4368d628ae11e58dec005056a52a46""",20319464,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20319462,"""BED_SR7""",32.0,,24101147,1436717508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:12:03.832847,65173.0,10.0
22544022,bed,,,2015-07-12 16:15:00.676192,slurm_normal,1436717831.0,0,1.0,main_w2_handler1,2371911,9844207,False,,421512680,vcf,4139851.roundup,slurm,,132112168.0,corral-repl,,"""24a6803a28b111e58dec005056a52a46""",20319419,"""/galaxy-repl/localdata/chrom/?.len""","""?""",20316543,"""BED_SR1""",32.0,,24101147,1436717735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfannotate/vcfannotate/0.0.2,0.0.2,,2015-07-12 16:17:15.062016,65173.0,96.0
