chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName,parameters.scoreFileName.values,processor_count,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_10|regionsFile,regionsFiles_10|regionsFile_filetype,regionsFiles_11|regionsFile,regionsFiles_11|regionsFile_filetype,regionsFiles_12|regionsFile,regionsFiles_12|regionsFile_filetype,regionsFiles_13|regionsFile,regionsFiles_13|regionsFile_filetype,regionsFiles_14|regionsFile,regionsFiles_14|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,regionsFiles_4|regionsFile,regionsFiles_4|regionsFile_filetype,regionsFiles_5|regionsFile,regionsFiles_5|regionsFile_filetype,regionsFiles_6|regionsFile,regionsFiles_6|regionsFile_filetype,regionsFiles_7|regionsFile,regionsFiles_7|regionsFile_filetype,regionsFiles_8|regionsFile,regionsFiles_8|regionsFile_filetype,regionsFiles_9|regionsFile,regionsFiles_9|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-20 06:48:18.534327,slurm_normal,1461135352.0,0,1.0,main_w1_handler2,2666333,12532464,False,,6719999.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e800355b3899f2a9'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247283290,247283290.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461135034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:55:54.554231,3720.0,318.0
,,2016-04-20 06:46:38.681274,slurm_normal,1461135016.0,0,1.0,main_w2_handler0,2666333,12532451,False,,6719980.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512092a9659fff58b'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103269141,103269141.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461134846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:50:19.578038,3720.0,170.0
,,2016-04-20 06:47:45.721896,slurm_normal,1461135387.0,0,1.0,main_w2_handler1,2666333,12532460,False,,6720007.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0a3a6a918fb8880'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254628268,254628268.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461135097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:56:31.156789,3720.0,290.0
,,2016-04-20 06:44:39.464971,slurm_normal,1461135050.0,0,1.0,main_w1_handler0,2666333,12532425,False,,6719978.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fb091ab168deea2'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461134815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:50:53.028401,3720.0,235.0
,,2016-04-20 06:47:14.402601,slurm_normal,1461135093.0,0,1.0,main_w1_handler0,2666333,12532458,False,,6719982.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55065c026eec8ed4a'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108126620,108126620.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461134899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:51:35.493768,3720.0,194.0
,,2016-04-20 06:50:13.364765,slurm_normal,1461135593.0,0,1.0,main_w2_handler1,2666333,12532476,False,,6720043.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54870d28937af8685'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63491037,63491037.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461135380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:59:56.267498,3720.0,213.0
,,2016-04-20 06:50:54.593240,slurm_normal,1461135475.0,0,1.0,main_w1_handler2,2666333,12532482,False,,6720011.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a405f4233f4aeb84""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f41e1c805f1712e'}]",32.0,802662,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235022000,235022000.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461135129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 06:57:58.562410,3720.0,346.0
,,2016-04-20 08:26:25.150831,slurm_normal,1461141833.0,0,1.0,main_w1_handler0,2417895,12532903,False,,6720540.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b533204252074f39e1""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd39b60bdc462f51'}]",32.0,17749452,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29538437,1461140923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-20 08:45:09.512744,68159.0,910.0
,,2016-04-18 19:00:20.423209,slurm_normal,1461006397.0,0,1.0,main_w2_handler1,2671226,12512306,False,,6700779.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,5000,1.0,10000,10000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b53ae70377058dea6a""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5483fff6121266bc8'}]",32.0,888212,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198501640,198501640.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29665643,1461006065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-18 19:06:40.059756,82047.0,332.0
,,2016-04-18 19:00:21.129715,slurm_normal,1461006313.0,0,1.0,main_w1_handler2,2671226,12512307,False,,6700776.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,5000,1.0,10000,10000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52157b7f4cfb77e3b""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5483fff6121266bc8'}]",32.0,423840,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198501640,198501640.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29665643,1461006061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-18 19:05:15.764044,82047.0,252.0
,,2016-04-18 19:09:23.591175,slurm_normal,1461006791.0,0,1.0,main_w1_handler2,2360559,12512433,False,,6700928.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,15000,15000,reference-point,true,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b54c885eb07d8a8c65""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4221f4728d7fde6'}]",32.0,16682,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334817,334817.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461006646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-18 19:13:15.209494,40656.0,145.0
,,2016-04-18 19:10:22.263881,slurm_normal,1461007096.0,0,1.0,main_w2_handler0,2360559,12512450,False,,6700959.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,15000,15000,reference-point,true,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51d0ac8f86287e2fc""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4221f4728d7fde6'}]",32.0,16682,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334817,334817.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,28479787,1461006740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-18 19:18:18.339189,40656.0,356.0
,,2016-04-18 19:51:50.774935,slurm_normal,1461009406.0,0,1.0,main_w2_handler1,2668989,12512755,False,,6701555.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,100,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,3500,3500,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b563edbf7907baee55""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b509a665cfb5486160'}]",32.0,727142,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82003076,82003076.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29630665,1461009152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-18 19:56:47.842503,55680.0,254.0
,,2016-04-21 01:26:54.465129,slurm_normal,1461203362.0,0,1.0,main_w2_handler1,2677682,12543868,False,,6730491.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,50,,,true,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2000,2000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58cc4a9626da92df8""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59563f797af979fab'}]",32.0,10706401,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648955722,648955722.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29726353,1461202056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 01:49:25.399822,28015.0,1306.0
,,2016-04-20 19:21:52.284432,slurm_normal,1461206590.0,0,1.0,main_w2_handler0,2677832,12541433,False,,6731534.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,25,,,true,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,250,250,reference-point,false,center,,,,,,,,1,true,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59c619f1dc7139c31""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f3fb1fc102a4941'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5876cc64e0de93962'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54ea43d95fbe9645c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b6add87f56532c05'}, {'src': 'hda', 'id': 'bbd44e69cb8906b581d8d1da3dfa1153'}, {'src': 'hda', 'id': 'bbd44e69cb8906b522cd3fca80d90f51'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51b8957856508ce1c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55a12b8e800c4ff9a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58069881edbc070e4'}]",32.0,82992,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519359206,519359206.0,,,,,,,,,,,,,,,,,,,,,bigwig,657474942.0,,,bigwig,546161735.0,bigwig,546552085.0,bigwig,540329938.0,bigwig,225026091.0,bigwig,190820145.0,bigwig,393446330.0,bigwig,137495090.0,bigwig,bigwig,29683292,1461206445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 02:43:13.270774,40922.0,145.0
,,2016-04-21 04:08:09.284007,slurm_normal,1461213459.0,0,1.0,main_w1_handler0,2677909,12545145,False,,6732762.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,no,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,1000,1000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5a990507a055a43b5""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b71551a450b5a4d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b505f62b5cb60746ee'}]",32.0,723558,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199766859,199766859.0,,,,,,,,,,,,,,,,,,,,,bigwig,208633036.0,,,bigwig,,,,,,,,,,,,,,,bigwig,28776799,1461212468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 04:37:41.111280,67495.0,991.0
,,2016-04-21 06:02:01.826629,slurm_normal,1461218584.0,0,1.0,main_w1_handler1,2666333,12545779,False,,6733792.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58bdff49e6f29b3b4""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512092a9659fff58b'}]",32.0,94328,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103269141,103269141.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461218568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:03:07.489501,3720.0,16.0
,,2016-04-21 06:03:39.102823,slurm_normal,1461218680.0,0,1.0,main_w1_handler1,2666333,12545786,False,,6733805.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58bdff49e6f29b3b4""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e800355b3899f2a9'}]",32.0,94328,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247283290,247283290.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461218659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:04:43.704954,3720.0,21.0
,,2016-04-21 06:02:32.889187,slurm_normal,1461218603.0,0,1.0,main_w1_handler0,2666333,12545780,False,,6733795.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58bdff49e6f29b3b4""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55065c026eec8ed4a'}]",32.0,94328,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108126620,108126620.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461218588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:03:26.772628,3720.0,15.0
,,2016-04-21 06:11:06.315820,slurm_normal,1461219124.0,0,1.0,main_w1_handler2,2666333,12545811,False,,6733830.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f47369e13d90df36""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512092a9659fff58b'}]",32.0,79684,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103269141,103269141.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461219109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:12:07.603770,3720.0,15.0
,,2016-04-21 06:10:25.676903,slurm_normal,1461219133.0,0,1.0,main_w1_handler0,2666333,12545810,False,,6733831.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f47369e13d90df36""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fb091ab168deea2'}]",32.0,79684,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219403412,219403412.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461219112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:12:15.116575,3720.0,21.0
,,2016-04-21 06:11:33.729125,slurm_normal,1461219151.0,0,1.0,main_w2_handler1,2666333,12545812,False,,6733833.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f47369e13d90df36""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55065c026eec8ed4a'}]",32.0,79684,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108126620,108126620.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461219137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:12:32.568395,3720.0,14.0
,,2016-04-21 06:13:59.602243,slurm_normal,1461219286.0,0,1.0,main_w1_handler2,2666333,12545818,False,,6733841.roundup,slurm,,132112168.0,corral-repl,,,,,,1,mean,1000,,,false,,yes,false,descend,mean,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,scale-regions,,,10000,1.0,5000,5000,yes,0,1000,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5f47369e13d90df36""}]}}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536ebb65f2f83e683'}]",32.0,79684,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292709989,292709989.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,bigwig,29491800,1461219272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.2.2.0,2.2.2.0,,2016-04-21 06:14:49.050882,3720.0,14.0
