beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds9,beds9_filetype,beds_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,names|beds_1|input,names|beds_1|input_filetype,names|beds_2|input,names|beds_2|input_filetype,names|beds_3|input,names|beds_3|input_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
49634.0,49634.0,bed,,,,,,,,,,,,,,,,,bed,2016-11-30 23:35:50.872006,slurm_normal,1480549190.0,0,1.0,main_w4_handler0,2821524,14457486,False,,5433224,bed,8651415.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 27449048}]",1,,"[{'src': 'hda', 'id': 27449204}]",no,"""""",32.0,,34546479.0,1480549156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-11-30 23:41:46.706855,77568.0,34.0
105.0,105.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-01 19:29:40.499790,slurm_normal,1480620587.0,0,1.0,main_w4_handler1,2908109,14465584,False,,81,bed,8659488.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27461281}]",1,,"[{'src': 'hda', 'id': 27461255}]",no,"""""",32.0,,33322695.0,1480620584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-01 19:29:51.235200,17244.0,3.0
81.0,81.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-01 19:30:45.035896,slurm_normal,1480620653.0,0,1.0,main_w3_handler1,2908109,14465596,False,,105,bed,8659506.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27461255}]",1,,"[{'src': 'hda', 'id': 27461281}]",no,"""""",32.0,,33322695.0,1480620649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-01 19:30:55.044304,17244.0,4.0
105.0,105.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-01 19:39:30.198404,slurm_normal,1480621178.0,0,1.0,main_w3_handler1,2908109,14465742,False,,81,bed,8659666.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 27461281}]",1,,"[{'src': 'hda', 'id': 27461255}]",no,"""""",32.0,,33322695.0,1480621175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-01 19:39:40.048827,17244.0,3.0
176341.0,176341.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-01 20:33:28.893427,slurm_normal,1480624436.0,0,1.0,main_w3_handler1,2782806,14466243,False,,59590366,gtf,8660073.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 27370040}]",1,,"[{'src': 'hda', 'id': 27464432}]",no,"""""",32.0,,34285639.0,1480624422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-01 20:33:58.531909,88059.0,14.0
183708.0,183708.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-01 20:33:01.212209,slurm_normal,1480624400.0,0,1.0,main_w4_handler1,2782806,14466237,False,,59590366,gtf,8660066.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 27370040}]",1,,"[{'src': 'hda', 'id': 27463587}]",no,"""""",32.0,,34285639.0,1480624386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-01 20:33:22.489231,88059.0,14.0
706198.0,706198.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-05 19:15:27.427392,slurm_normal,1480965349.0,0,1.0,main_w3_handler0,2919132,14494855,False,,37126,bed,8682022.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27508907}]",1,,"[{'src': 'hda', 'id': 27508906}]",no,"""""",32.0,,34546479.0,1480965338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-05 19:16:45.330885,77568.0,11.0
1310676.0,1310676.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-18 09:04:57.653980,slurm_normal,1484730309.0,0,1.0,main_w3_handler0,2959673,14796854,False,,5680736,bed,8959591.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","[{'src': 'hda', 'id': 27972817}]",1,,"[{'src': 'hda', 'id': 27972951}]",no,"""""",32.0,,35449706.0,1484730301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-18 09:05:11.482587,,8.0
706198.0,706198.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-05 18:54:06.648462,slurm_normal,1480964080.0,0,1.0,main_w3_handler1,2919132,14494734,False,,37126,bed,8681957.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27508907}]",1,,"[{'src': 'hda', 'id': 27508906}]",no,"""""",32.0,,34546479.0,1480964062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-05 18:54:56.383316,77568.0,18.0
37126.0,37126.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-05 19:19:56.652389,slurm_normal,1481061480.0,0,1.0,main_w4_handler1,2919132,14494872,False,,706198,bed,8686623.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27508906}]",1,,"[{'src': 'hda', 'id': 27508907}]",no,"""""",32.0,,34546479.0,1481061475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-07 05:11:38.588993,77568.0,5.0
37126.0,37126.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-05 20:54:05.487572,slurm_normal,1481069720.0,0,1.0,main_w4_handler1,2919132,14495497,False,,706198,bed,8686983.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27508906}]",1,,"[{'src': 'hda', 'id': 27508907}]",no,"""""",32.0,,34546479.0,1481069713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-07 10:28:33.047085,77568.0,7.0
82900781.0,82900781.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-07 00:22:45.319063,slurm_normal,1481154793.0,0,1.0,main_w4_handler0,2891269,14504169,False,,123588570,bed,8691012.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 27523012}]",1,,"[{'src': 'hda', 'id': 27522951}]",no,"""""",32.0,,34216346.0,1481154437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-08 00:00:30.715029,94663.0,356.0
9554.0,9554.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-08 10:30:25.088836,slurm_normal,1481193032.0,0,1.0,main_w4_handler1,2393221,14513995,False,,9554,bed,8696576.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 27536246}]",1,,"[{'src': 'hda', 'id': 27536246}]",no,"""""",32.0,,34046562.0,1481193028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-08 10:30:34.727161,67238.0,4.0
23120398.0,23120398.0,bed,5201475.0,bed,,,,,,,,,,,,,,,bed,2017-01-19 14:52:36.081633,slurm_normal,1484837568.0,0,1.0,main_w3_handler0,2961325,14819825,False,,965,bed,8981512.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28003253}]",1,,"[{'src': 'hda', 'id': 28003009}, {'src': 'hda', 'id': 28003212}]",no,"""""",32.0,,35482092.0,1484837559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-19 14:52:49.619877,3745.0,9.0
1645.0,1645.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-10 20:05:53.317813,slurm_normal,1481400465.0,0,1.0,main_w3_handler1,2925742,14539915,False,,731874128,gff3,8722916.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27578338}]",1,,"[{'src': 'hda', 'id': 27578343}]",no,"""""",32.0,,34782130.0,1481400365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-10 20:07:47.216871,47802.0,100.0
1967787.0,1967787.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-13 19:07:04.802781,slurm_normal,1481656033.0,0,1.0,main_w4_handler1,2929096,14567901,False,,1967787,bed,8746905.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,"""55145a4ec16711e69641005056a51846""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27584459}]",1,,"[{'src': 'hda', 'id': 27584459}]",no,"""""",32.0,,,1481656029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-13 19:07:14.891747,96712.0,4.0
36845.0,36845.0,bed,29719.0,bed,,,,,,,,,,,,,,,bed,2016-12-14 09:13:31.261945,slurm_normal,1481706821.0,0,1.0,main_w3_handler0,2886715,14573231,False,,3471094,bed,8752553.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 27629206}]",1,,"[{'src': 'hda', 'id': 27627623}, {'src': 'hda', 'id': 27629088}]",no,"""""",32.0,,34149776.0,1481706815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-14 09:13:43.219739,94301.0,6.0
61.0,61.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-21 18:21:15.643774,slurm_normal,1485022890.0,0,1.0,main_w3_handler0,2949639,14836398,False,,41044063,bed,8996718.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 28026811}]",1,,"[{'src': 'hda', 'id': 28026796}]",no,"""""",32.0,,35256325.0,1485022878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-21 18:21:32.888876,24997.0,12.0
,,,,,,,,,,,,,,,,,,,,2016-12-16 20:07:59.686623,slurm_normal,1481918921.0,0,1.0,main_w3_handler0,2931480,14595976,False,,38133,bed,8774585.roundup,slurm,,132112168.0,992.0,bed,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/dm6.len""","""false""","""dm6""","[{'src': 'hda', 'id': 27665820}]",0,"[{'__index__': 0, 'inputName': '', 'input': {'values': [{'src': 'hda', 'id': 27665777}]}}]",,yes,"""""",32.0,,34874132.0,1481918917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-16 20:08:44.247588,96959.0,4.0
992.0,992.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-16 20:03:01.313651,slurm_normal,1481918596.0,0,1.0,main_w4_handler0,2931480,14595942,False,,38133,bed,8774525.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/dm6.len""","""false""","""dm6""","[{'src': 'hda', 'id': 27665783}]",1,,"[{'src': 'hda', 'id': 27665777}]",no,"""""",32.0,,34874132.0,1481918591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-16 20:03:19.439694,96959.0,5.0
3434044.0,3434044.0,bed,,,,,,,,,,,,,,,,,bed,2017-03-23 20:39:32.108892,slurm_normal,1490301601.0,0,1.0,main_w4_handler1,3043098,15380232,False,,5493300,bed,9517743.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 28899508}]",1,,"[{'src': 'hda', 'id': 28899180}]",no,"""""",32.0,,36816713.0,1490301580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-03-23 20:40:05.038908,102685.0,21.0
17483008.0,17483008.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-22 19:34:51.451414,slurm_normal,1482435523.0,0,1.0,main_w4_handler1,2932103,14633899,False,,5773528,bed,8809607.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","[{'src': 'hda', 'id': 27722901}]",1,,"[{'src': 'hda', 'id': 27718501}]",no,"""""",32.0,,35043538.0,1482435311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-22 19:38:45.298477,96983.0,212.0
,,,,,,,,,,,,,,,,,,,,2016-12-29 17:11:25.641509,slurm_normal,1483031494.0,0,1.0,main_w4_handler1,2846125,14663299,False,,19889,bed,8836126.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""false""","""hg18""","[{'src': 'hda', 'id': 27769122}]",0,[],,yes,"""""",32.0,,35063487.0,1483031490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-29 17:11:37.278652,14835.0,4.0
7897.0,7897.0,bed,19889.0,bed,,,,,,,,,,,,,,,bed,2016-12-29 17:15:34.110092,slurm_normal,1483031742.0,0,1.0,main_w4_handler1,2846125,14663312,False,,19889,bed,8836137.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""false""","""hg18""","[{'src': 'hda', 'id': 27769122}]",1,,"[{'src': 'hda', 'id': 27769101}, {'src': 'hda', 'id': 27769122}]",no,"""""",32.0,,35063487.0,1483031739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-29 17:15:43.845155,14835.0,3.0
91471.0,91471.0,bed,241249.0,bed,509204.0,bed,,,,,,,,,,,,,bed,2017-01-24 15:47:14.358620,slurm_normal,1485272864.0,0,1.0,main_w3_handler1,2765218,14858740,False,,2368165,gtf,9018656.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27801569}]",1,,"[{'src': 'hda', 'id': 28065482}, {'src': 'hda', 'id': 28065483}, {'src': 'hda', 'id': 28065484}]",no,"""""",32.0,,35169756.0,1485272857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-24 15:47:47.682850,85726.0,7.0
2936.0,2936.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-31 13:44:22.561860,slurm_normal,1483191870.0,0,1.0,main_w3_handler0,2941956,14669868,False,,630,bed,8841730.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27780864}]",1,,"[{'src': 'hda', 'id': 27774878}]",no,"""""",32.0,,35118978.0,1483191864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-31 13:44:32.722931,58799.0,6.0
7897.0,7897.0,bed,19889.0,bed,,,,,,,,,,,,,,,bed,2016-12-29 17:15:32.222332,slurm_normal,1483031739.0,0,1.0,main_w4_handler1,2846125,14663311,False,,7897,bed,8836136.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""false""","""hg18""","[{'src': 'hda', 'id': 27769101}]",1,,"[{'src': 'hda', 'id': 27769101}, {'src': 'hda', 'id': 27769122}]",no,"""""",32.0,,35063487.0,1483031736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-29 17:15:41.848264,14835.0,3.0
19889.0,19889.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-29 17:13:46.530662,slurm_normal,1483031633.0,0,1.0,main_w4_handler0,2846125,14663306,False,,19889,bed,8836132.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg18.len""","""false""","""hg18""","[{'src': 'hda', 'id': 27769122}]",1,,"[{'src': 'hda', 'id': 27769122}]",no,"""""",32.0,,35063487.0,1483031629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-29 17:13:54.415768,14835.0,4.0
213340.0,213340.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-29 23:42:03.526272,slurm_normal,1483054936.0,0,1.0,main_w3_handler1,2911752,14664793,False,,956519,bed,8837445.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn5.len""","""false""","""rn5""","[{'src': 'hda', 'id': 27771613}]",1,,"[{'src': 'hda', 'id': 27765359}]",no,"""""",32.0,,34960549.0,1483054927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-29 23:42:17.601001,95956.0,9.0
2959885.0,2959885.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-31 03:53:28.094129,slurm_normal,1483156419.0,0,1.0,main_w4_handler0,2942317,14669041,False,,2959885,bed,8841062.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 27775229}]",1,,"[{'src': 'hda', 'id': 27775229}]",no,"""""",32.0,,35120120.0,1483156411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-31 03:53:41.716279,,8.0
2936.0,2936.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-31 13:37:05.977901,slurm_normal,1483191433.0,0,1.0,main_w4_handler1,2941956,14669860,False,,630,bed,8841723.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""true""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27780864}]",1,,"[{'src': 'hda', 'id': 27774878}]",no,"""""",32.0,,35118978.0,1483191428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-31 13:37:14.648157,58799.0,5.0
2936.0,2936.0,bed,,,,,,,,,,,,,,,,,bed,2016-12-31 13:40:05.094994,slurm_normal,1483191613.0,0,1.0,main_w3_handler0,2941956,14669864,False,,630,bed,8841727.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""false""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27780864}]",1,,"[{'src': 'hda', 'id': 27774878}]",no,"""""",32.0,,35118978.0,1483191608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2016-12-31 13:40:14.423617,58799.0,5.0
162381.0,162381.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-02 23:45:42.586543,slurm_normal,1483400754.0,0,1.0,main_w4_handler1,2911752,14677934,False,,5719805,bed,8848387.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""false""","""rn6""","[{'src': 'hda', 'id': 27794914}]",1,,"[{'src': 'hda', 'id': 27795015}]",no,"""""",32.0,,34960549.0,1483400744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-02 23:45:57.114542,95956.0,10.0
907288.0,907288.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-04 04:54:30.249177,slurm_normal,1483505706.0,0,1.0,main_w3_handler0,2661970,14685342,False,,12058080,bed,8855354.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 27805498}]",1,,"[{'src': 'hda', 'id': 27765084}]",no,"""""",32.0,,34272361.0,1483505674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-04 04:55:10.088801,82138.0,32.0
5602040.0,5602040.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:55:16.107351,slurm_normal,1485456923.0,0,1.0,main_w3_handler0,2808802,14881296,False,,21657,bed,9040736.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28098775}]",1,,"[{'src': 'hda', 'id': 28098277}]",no,"""""",32.0,,35613577.0,1485456919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:55:26.159915,88896.0,4.0
3370.0,3370.0,bed,,,,,,,,,,,,,,,,,bed,2017-03-25 12:44:56.571337,slurm_normal,1490445915.0,0,1.0,main_w3_handler0,3015054,15394460,False,,3370,bed,9530091.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 28921709}]",1,,"[{'src': 'hda', 'id': 28921709}]",no,"""""",32.0,,36356571.0,1490445910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-03-25 12:45:16.046908,,5.0
3399815.0,3399815.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:07:27.265354,slurm_normal,1485454055.0,0,1.0,main_w4_handler1,2808802,14880922,False,,218706,bed,9040407.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28095520}]",1,,"[{'src': 'hda', 'id': 26796104}]",no,"""""",32.0,,35613577.0,1485454050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:07:38.848825,88896.0,5.0
5602040.0,5602040.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:13:24.167726,slurm_normal,1485454425.0,0,1.0,main_w4_handler0,2808802,14880983,False,,34269,bed,9040463.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28095497}]",1,,"[{'src': 'hda', 'id': 28098277}]",no,"""""",32.0,,35613577.0,1485454421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:13:47.738996,88896.0,4.0
3399815.0,3399815.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:09:09.843559,slurm_normal,1485454160.0,0,1.0,main_w3_handler0,2808802,14880966,False,,34269,bed,9040433.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 28095497}]",1,,"[{'src': 'hda', 'id': 26796104}]",no,"""""",32.0,,35613577.0,1485454156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:09:23.858230,88896.0,4.0
3399815.0,3399815.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:10:21.890686,slurm_normal,1485454231.0,0,1.0,main_w4_handler0,2808802,14880971,False,,34269,bed,9040447.roundup,slurm,,132111800.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28095497}]",1,,"[{'src': 'hda', 'id': 26796104}]",no,"""""",32.0,,35613577.0,1485454226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:10:33.360440,88896.0,5.0
5071061.0,5071061.0,bed,,,,,,,,,,,,,,,,,bed,2017-01-26 18:12:57.940962,slurm_normal,1485454386.0,0,1.0,main_w3_handler1,2808802,14880980,False,,34269,bed,9040460.roundup,slurm,,132112168.0,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 28095497}]",1,,"[{'src': 'hda', 'id': 26796242}]",no,"""""",32.0,,35613577.0,1485454382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.24.1,2.24.1,,2017-01-26 18:13:09.357699,88896.0,4.0
