chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.print_all,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-18 09:04:04.432219,slurm_normal,1487408730.0,0,,1.0,main_w4_handler1,2449634,15073307,False,,1384482557,sam,9229016.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28408277}]",,"""-p""",32.0,,36057146.0,1487408647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2017-02-18 09:05:34.504855,33634.0,83.0
,,2014-11-18 04:03:16.609548,rodeo_normal,1416284314.0,0,,1.0,main_w1_handler1,2121304,8190316,False,,4298569,sam,241589.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17583493,,,"""-p""",1.0,,17959140.0,1416284310.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-18 04:18:45.467547,6960.0,4.0
,,2014-09-10 09:39:35.889317,roundup_single,1410341986.0,0,,1.0,main_w1_handler0,2034336,7684298,False,,12363177,sam,1671848,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",16685309,,,"""-p""",32.0,,16465991.0,1410341981.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-10 09:39:48.364794,48792.0,5.0
,,2014-09-10 09:39:46.558452,roundup_single,1410342002.0,0,,1.0,main_w2_handler0,2034336,7684299,False,,12372295,sam,1671849,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",16685307,,,"""-p""",32.0,,16465991.0,1410341992.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-10 09:40:04.219763,48792.0,10.0
,,2014-09-11 06:39:25.678347,roundup_single,1410418711.0,0,,1.0,main_w1_handler0,1951661,7695978,False,,17531729869,sam,1683051,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16708555,,,"""-p""",32.0,,15382025.0,1410417570.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-11 06:58:33.338197,40653.0,1141.0
15.0,len,2014-09-13 20:23:23.249926,roundup_single,1410639839.0,0,,1.0,main_w2_handler0,2046153,7764288,False,,92496753,sam,1748300,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/156/dataset_9156249.dat""","""?""",16828921,,,"""-p""",32.0,,16947346.0,1410639820.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-13 20:24:01.856749,52881.0,19.0
,,2014-09-22 19:57:00.760327,roundup_single,1411416044.0,0,,1.0,main_w2_handler0,2053203,7830500,False,,1792251020,sam,1814994,slurm,,132112264.0,corral-repl,,"""9ca3dc14429211e4b9ea005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16952630,,,"""-p""",32.0,,17138476.0,1411415830.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-22 20:00:46.253379,53063.0,214.0
,,2014-09-22 19:56:59.300496,roundup_single,1411416000.0,0,,1.0,main_w1_handler1,2053203,7830498,False,,2215848105,sam,1814993,slurm,,132112264.0,corral-repl,,"""9ca3dc14429211e4b9ea005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16952602,,,"""-p""",32.0,,17138476.0,1411415828.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-22 20:00:01.531278,53063.0,172.0
,,2014-10-30 18:45:08.395249,rodeo_normal,1414695603.0,0,,1.0,main_w2_handler0,1099587,8074125,False,,513130313,sam,101105.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17085102,,,"""-p""",2.0,,17350658.0,1414695540.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-10-30 19:00:10.382329,25571.0,63.0
,,2014-09-23 17:15:51.483650,roundup_single,1411493206.0,0,,1.0,main_w2_handler0,2052771,7842702,False,,10919196133,sam,1825889,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",16989999,,,"""-p""",32.0,,16785316.0,1411492560.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-23 17:26:50.218015,52745.0,646.0
,,2014-09-23 17:16:40.728943,roundup_single,1411493294.0,0,,1.0,main_w1_handler1,2052771,7842709,False,Job output deleted by user before job completed.,11459904344,sam,1825901,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",16989984,,,"""-p""",32.0,,16785316.0,1411492611.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-23 17:28:16.462501,52745.0,683.0
,,2014-09-24 13:04:21.510380,roundup_single,1411564087.0,0,,1.0,main_w1_handler0,1099587,7850211,False,,608905130,sam,1833476,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005895,,,"""-p""",32.0,,17133033.0,1411564013.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:08:09.624378,25571.0,74.0
,,2014-09-24 13:03:48.072149,roundup_single,1411564420.0,0,,1.0,main_w2_handler1,1099587,7850207,False,,641687006,sam,1833530,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005470,,,"""-p""",32.0,,17133033.0,1411564329.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:13:41.807451,25571.0,91.0
,,2014-09-24 13:04:13.249749,roundup_single,1411564385.0,0,,1.0,main_w2_handler0,1099587,7850210,False,,4370235170,sam,1833495,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005889,,,"""-p""",32.0,,17133033.0,1411564095.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:13:07.598523,25571.0,290.0
,,2014-09-24 13:04:06.211280,roundup_single,1411564796.0,0,,1.0,main_w1_handler1,1099587,7850209,False,,5454297363,sam,1833556,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005888,,,"""-p""",32.0,,17133033.0,1411564394.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:19:57.804476,25571.0,402.0
,,2014-09-24 13:04:31.517576,roundup_single,1411564909.0,0,,1.0,main_w1_handler1,1099587,7850212,False,,7926197452,sam,1833597,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005896,,,"""-p""",32.0,,17133033.0,1411564527.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:21:52.801414,25571.0,382.0
,,2014-09-24 13:03:58.183534,roundup_single,1411564700.0,0,,1.0,main_w1_handler1,1099587,7850208,False,,7585204829,sam,1833477,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005471,,,"""-p""",32.0,,17133033.0,1411564013.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-24 13:18:23.305747,25571.0,687.0
,,2015-01-05 19:57:32.483374,rodeo_normal,1420487875.0,0,,1.0,main_w1_handler0,2164795,8500801,False,,73268627,sam,2417785.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18133573,,,"""-p""",32.0,,19860728.0,1420487865.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-05 19:57:56.935020,41560.0,10.0
,,2015-01-07 15:15:15.419967,rodeo_normal,1420644095.0,0,,1.0,main_w1_handler0,2106947,8510153,False,,5243711136,sam,709287.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18146440,,,"""-p""",2.0,,19790215.0,1420643729.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-07 15:21:38.928906,48792.0,366.0
,,2015-01-07 15:15:02.074919,rodeo_normal,1420645357.0,0,,1.0,main_w2_handler1,2106947,8510151,False,,5243711136,sam,709502.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18146442,,,"""-p""",2.0,,19790215.0,1420644764.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-07 15:42:40.888261,48792.0,593.0
,,2015-01-07 19:30:30.860733,rodeo_normal,1420665591.0,0,,1.0,main_w2_handler0,2106947,8511513,False,,5546221336,sam,712446.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18151655,,,"""-p""",2.0,,19790215.0,1420665128.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-07 21:19:55.352980,48792.0,463.0
,,2014-09-25 04:14:20.342117,roundup_single,1411619981.0,0,,1.0,main_w1_handler1,2008807,7856801,False,,46497100795,sam,1839934,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/CHM1.len""","""CHM1""",17015164,,,"""-p""",32.0,,17170852.0,1411618468.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-25 04:39:42.677561,48393.0,1513.0
,,2015-01-08 01:32:28.467481,rodeo_normal,1420703416.0,0,,1.0,main_w1_handler1,2154429,8513519,False,,37823836132,sam,716341.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18155210,,,"""""",2.0,,20332524.0,1420701991.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-08 07:50:19.894880,30921.0,1425.0
,,2014-09-25 20:22:14.352406,roundup_single,1411695209.0,0,,1.0,main_w1_handler1,2066232,7862454,False,,1677,sam,1843512,slurm,,132112264.0,corral-repl,,"""a0ad471244f111e493ec005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17025944,,,"""-p""",32.0,,15584494.0,1411695206.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 01:33:30.010183,27929.0,3.0
,,2014-09-26 02:43:58.299235,roundup_single,1411699604.0,0,,1.0,main_w1_handler0,2053203,7863623,False,,2215848105,sam,1843663,slurm,,132112264.0,corral-repl,,"""f63bf5b8452611e48bfe005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16952602,,,"""-p""",32.0,,17230650.0,1411699450.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 02:46:46.427947,53063.0,154.0
,,2014-09-26 02:43:57.386571,roundup_single,1411699581.0,0,,1.0,main_w1_handler0,2053203,7863621,False,,1792251020,sam,1843662,slurm,,132112264.0,corral-repl,,"""f63bf5b8452611e48bfe005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16952630,,,"""-p""",32.0,,17230650.0,1411699450.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 02:46:22.951409,53063.0,131.0
,,2014-09-25 08:39:40.889353,roundup_single,1411715076.0,0,,1.0,main_w1_handler0,2065332,7857559,False,,0,sam,1844384,slurm,,132112264.0,corral-repl,,"""7b993b14448f11e480c7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17016474,,,"""-p""",32.0,,15584494.0,1411715072.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 07:04:42.092938,27929.0,4.0
,,2014-09-26 15:00:06.140766,roundup_single,1411743649.0,0,,1.0,main_w2_handler1,2059069,7869575,False,,327407461,sam,1849514,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""",16955927,,,"""-p""",32.0,,16186502.0,1411743617.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 15:00:50.693284,21626.0,32.0
,,2014-09-26 15:00:42.350695,roundup_single,1411757152.0,0,,1.0,main_w2_handler1,2059069,7869580,False,,353499489,sam,1850141,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""",17040505,,,"""-p""",32.0,,16186502.0,1411757107.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-26 18:45:55.056816,21626.0,45.0
,,2015-01-06 09:39:23.617620,rodeo_normal,1420537292.0,0,,1.0,main_w1_handler1,1104769,8503498,False,,2481738885,sam,699322.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/502/dataset_9502597.dat""","""C.gigasv9""",18074116,,,"""""",2.0,,18527463.0,1420537181.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-06 09:41:35.151537,25695.0,111.0
,,2015-01-09 04:31:56.336796,rodeo_normal,1420831148.0,0,,1.0,main_w2_handler1,2168358,8519366,False,,35260251819,sam,2444304.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18164984,,,"""""",32.0,,20332524.0,1420829034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-09 19:19:11.364033,30921.0,2114.0
,,2014-11-03 11:28:27.014434,rodeo_normal,1415014309.0,0,,1.0,main_w2_handler1,1999953,8089306,False,,3108268530,sam,114460.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17399517,,,"""-p""",2.0,,18130280.0,1415014116.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-03 11:31:52.553736,48464.0,193.0
,,2014-09-29 08:36:18.480249,roundup_single,1411979979.0,0,,1.0,main_w2_handler1,2066999,7891668,False,,4495019901,sam,1872461,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17063147,,,"""-p""",32.0,,17233151.0,1411979785.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-29 08:39:41.514862,53558.0,194.0
,,2014-09-29 08:06:31.491296,roundup_single,1411978294.0,0,,1.0,main_w1_handler0,2066743,7891568,False,,4084980725,sam,1872372,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17080437,,,"""-p""",32.0,,17278558.0,1411978005.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-29 08:11:37.651009,53557.0,289.0
,,2015-01-09 00:29:47.664147,rodeo_normal,1420787495.0,0,,1.0,main_w1_handler0,2168354,8518765,False,,29213262269,sam,724799.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18163337,,,"""""",2.0,,20332524.0,1420786282.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-09 07:11:42.776739,30921.0,1213.0
,,2015-01-09 00:27:48.703360,rodeo_normal,1420787620.0,0,,1.0,main_w1_handler0,2168357,8518758,False,,34269164353,sam,2440479.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18163332,,,"""""",32.0,,20332524.0,1420786261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-09 07:13:42.461821,30921.0,1359.0
,,2014-09-30 22:09:22.272979,roundup_single,1412118002.0,0,,1.0,main_w1_handler0,2008807,7903925,False,,45533920414,sam,1884193,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/CHM1.len""","""CHM1""",17101784,,,"""-p""",32.0,,17294809.0,1412114974.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-09-30 23:00:06.533853,48393.0,3028.0
,,2014-11-04 21:36:25.578657,rodeo_normal,1415140030.0,0,,1.0,main_w1_handler1,1320447,8103358,False,,4304261208,sam,125645.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",10266615,,,"""-p""",2.0,,18273070.0,1415139786.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-04 22:27:16.632994,16216.0,244.0
,,2014-11-04 21:35:09.864647,rodeo_normal,1415139843.0,0,,1.0,main_w2_handler0,1320447,8103350,False,,6681741715,sam,125637.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",10245316,,,"""-p""",2.0,,18273070.0,1415139491.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-04 22:24:08.356966,16216.0,352.0
,,2014-11-05 09:55:51.309003,rodeo_normal,1415181479.0,0,,1.0,main_w2_handler0,2108241,8107031,False,,1069,sam,128611.rodeo,slurm,,8059880.0,corral-repl,,"""eaedebce64d111e4abf7005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17434515,,,"""-p""",1.0,,18303963.0,1415181475.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-05 09:58:03.078429,31848.0,4.0
,,2014-11-05 10:25:25.767675,rodeo_normal,1415183268.0,0,,1.0,main_w1_handler0,2108276,8107196,False,,37163,sam,128761.rodeo,slurm,,16332532.0,corral-repl,,"""0b37496c64d611e4b3c5005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17434725,,,"""-p""",2.0,,18303963.0,1415183266.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-05 10:27:54.185113,31848.0,2.0
,,2014-11-05 10:18:43.106066,rodeo_normal,1415182830.0,0,,1.0,main_w2_handler1,2108268,8107143,False,,890,sam,128710.rodeo,slurm,,8059880.0,corral-repl,,"""1c68583064d511e4ad73005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17434650,,,"""-p""",1.0,,18303963.0,1415182827.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-05 10:20:34.133148,31848.0,3.0
,,2014-11-05 10:18:01.263094,rodeo_normal,1415182825.0,0,,1.0,main_w1_handler0,2108266,8107137,False,,36087,sam,128709.rodeo,slurm,,8059880.0,corral-repl,,"""030624c664d511e4abf7005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17434644,,,"""-p""",1.0,,18303963.0,1415182821.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-05 10:20:28.409240,31848.0,4.0
,,2014-11-05 10:43:06.086888,rodeo_normal,1415184321.0,0,,1.0,main_w2_handler0,2108307,8107304,False,,36586,sam,128863.rodeo,slurm,,16332532.0,corral-repl,,"""84cb76fc64d811e4abf7005056a52a46""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17434917,,,"""-p""",2.0,,18303963.0,1415184319.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-05 10:45:25.712358,31848.0,2.0
,,2015-01-12 14:29:09.812634,rodeo_normal,1421072981.0,0,,1.0,main_w1_handler0,2152374,8532748,False,,171978595,sam,746521.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18185956,,,"""-p""",2.0,,20103525.0,1421072962.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-12 14:29:44.954233,44228.0,19.0
,,2015-01-12 15:12:17.995716,rodeo_normal,1421075649.0,0,,1.0,main_w1_handler1,2152374,8532994,False,,1346061688,sam,746872.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18186683,,,"""-p""",2.0,,20103525.0,1421075558.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2015-01-12 15:14:16.496372,44228.0,91.0
,,2014-11-06 19:56:46.115373,rodeo_normal,1415303823.0,0,,1.0,main_w1_handler0,2108203,8116465,False,,418109,sam,140596.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17450297,,,"""-p""",2.0,,18302603.0,1415303820.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-06 19:57:08.465649,55459.0,3.0
,,2014-11-06 20:03:01.005770,rodeo_normal,1415304692.0,0,,1.0,main_w2_handler0,1320447,8116497,False,,3467931361,sam,1951681.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",10268987,,,"""-p""",32.0,,18273070.0,1415304198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-06 20:11:36.371390,16216.0,494.0
,,2014-11-06 20:09:40.040028,rodeo_normal,1415305101.0,0,,1.0,main_w2_handler0,1320447,8116522,False,,7401386049,sam,140700.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","""rn4""",10245318,,,"""-p""",2.0,,18273070.0,1415304589.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-06 20:18:28.421958,16216.0,512.0
,,2014-11-07 09:11:12.706932,rodeo_normal,1415352108.0,0,,1.0,main_w1_handler1,2106992,8119510,False,,8139912816,sam,145275.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17449550,,,"""-p""",2.0,,16465991.0,1415351485.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-07 09:21:53.564756,48792.0,623.0
,,2014-11-07 10:52:58.473204,rodeo_normal,1415358167.0,0,,1.0,main_w2_handler1,2106992,8119911,False,,7469228822,sam,145963.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17455652,,,"""-p""",2.0,,16465991.0,1415357590.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-07 11:02:51.455863,48792.0,577.0
,,2014-11-07 12:07:32.608052,rodeo_normal,1415362615.0,0,,1.0,main_w1_handler1,2106992,8120153,False,,7469228822,sam,146349.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17455652,,,"""""",2.0,,16465991.0,1415362059.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-07 12:17:03.115555,48792.0,556.0
,,2014-11-07 12:07:38.997907,rodeo_normal,1415362706.0,0,,1.0,main_w1_handler1,2106992,8120154,False,,8139912816,sam,146353.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17449550,,,"""-p""",2.0,,16465991.0,1415362068.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-11-07 12:18:29.256637,48792.0,638.0
,,2014-10-09 13:19:00.212493,roundup_single,1412860870.0,0,,1.0,main_w2_handler1,1099587,7954738,False,,563110079,sam,1931648,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17085100,,,"""-p""",32.0,,17350658.0,1412860808.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-10-09 13:21:12.169455,25571.0,62.0
,,2014-10-05 01:13:29.113731,roundup_single,1412471695.0,0,,1.0,main_w1_handler0,2067792,7930154,False,,933944567,sam,1909169,slurm,,132112264.0,corral-repl,,"""cfd4bc0e4c2c11e49ce1005056a51846""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",17135922,,,"""-p""",32.0,,17230650.0,1412471622.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-10-05 01:14:57.166401,53063.0,73.0
,,2014-10-05 02:29:18.450454,roundup_single,1412476345.0,0,,1.0,main_w1_handler1,2053203,7930372,False,,2215848105,sam,1909277,slurm,,132112264.0,corral-repl,,"""670cc6ac4c3711e4b842005056a52a46""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",16952602,,,"""-p""",32.0,,17230650.0,1412476176.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.1,1.0.1,,2014-10-05 02:32:27.773229,53063.0,169.0
