chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.header,parameters.inputA.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-23 09:02:53.345055,slurm_normal,1490259788.0,0,1.0,1971,gg,main_w3_handler0,2799745,15373485,False,,56,bed,9511616.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28890811}]","""false""","""false""",32.0,,36801837.0,1490259782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 09:03:11.969304,88896.0,6.0
,,2017-03-23 09:38:11.238850,slurm_normal,1490261899.0,0,1.0,1971,gg,main_w3_handler1,2799745,15373831,False,,49,bed,9511939.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891239}]","""false""","""false""",32.0,,36801837.0,1490261895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 09:38:21.337239,88896.0,4.0
,,2017-01-25 03:19:50.823986,slurm_normal,1485314398.0,0,1.0,111101442,tabular,main_w4_handler0,2966908,14862669,False,,1020,bed,9022290.roundup,slurm,,132112168.0,corral-repl,,,0,b,250,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28067032}]","""false""","[{'src': 'hda', 'id': 28071279}]","""false""","""false""",32.0,,35043555.0,1485314394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-25 03:20:00.673776,1550.0,4.0
,,2017-03-23 09:56:36.381184,slurm_normal,1490263004.0,0,1.0,1971,gg,main_w4_handler0,2799745,15373945,False,,0,bed,9512085.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891369}]","""false""","""false""",32.0,,36801837.0,1490262999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 09:56:51.310330,88896.0,5.0
,,2017-03-23 09:49:06.755796,slurm_normal,1490262724.0,0,1.0,1971,gg,main_w4_handler0,2799745,15373903,False,,0,bed,9512030.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28891326}]","""false""","""false""",32.0,,36801837.0,1490262614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 09:52:05.680175,88896.0,110.0
,,2017-03-23 14:57:56.355766,slurm_normal,1490281099.0,0,1.0,1971,gg,main_w3_handler1,2799745,15376544,False,,58,bed,9514478.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895047}]","""false""","""false""",32.0,,36801837.0,1490281084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:58:21.592265,88896.0,15.0
,,2017-03-23 14:57:57.514067,slurm_normal,1490281122.0,0,1.0,1971,gg,main_w4_handler0,2799745,15376545,False,,162,bed,9514481.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895048}]","""false""","""false""",32.0,,36801837.0,1490281098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:58:44.501554,88896.0,24.0
,,2017-03-23 11:58:23.807508,slurm_normal,1490270310.0,0,1.0,1971,gg,main_w3_handler0,2799745,15374935,False,,112,bed,9513028.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28892697}]","""false""","""false""",32.0,,36801837.0,1490270306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 11:58:32.309902,88896.0,4.0
,,2017-03-23 14:07:27.232813,slurm_normal,1490278136.0,0,1.0,1971,gg,main_w3_handler1,2799745,15376008,False,,223,bed,9514045.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28894260}]","""false""","""false""",32.0,,36801837.0,1490278133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:08:58.570008,88896.0,3.0
,,2017-03-23 14:20:10.597542,slurm_normal,1490278851.0,0,1.0,1971,gg,main_w4_handler1,2799745,15376099,False,,399,bed,9514118.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28894453}]","""false""","""false""",32.0,,36801837.0,1490278847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:21:26.667956,88896.0,4.0
,,2017-03-23 13:58:50.872904,slurm_normal,1490277565.0,0,1.0,1971,gg,main_w3_handler1,2799745,15375956,False,,112,bed,9513981.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28894151}]","""false""","""false""",32.0,,36801837.0,1490277562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 13:59:26.959532,88896.0,3.0
,,2016-12-15 10:16:45.960824,slurm_normal,1481797012.0,0,1.0,419058,bed,main_w4_handler1,2929970,14581802,False,,419058,bed,8761160.roundup,slurm,,132112168.0,corral-repl,,,0,b,200,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 27633220}]","""false""","[{'src': 'hda', 'id': 27633220}]","""false""","""false""",32.0,,33999242.0,1481797008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-15 10:16:53.311515,41870.0,4.0
,,2017-03-23 17:20:15.307957,slurm_normal,1490289632.0,0,1.0,1971,gg,main_w3_handler1,2799745,15378037,False,,285,bed,9515907.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897245}]","""false""","""false""",32.0,,36815471.0,1490289624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:34.473722,88896.0,8.0
,,2017-03-23 17:20:16.866366,slurm_normal,1490289636.0,0,1.0,1971,gg,main_w4_handler1,2799745,15378040,False,,237,bed,9515917.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897248}]","""false""","""false""",32.0,,36815471.0,1490289632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:41.475642,88896.0,4.0
,,2017-03-23 17:20:17.286077,slurm_normal,1490289639.0,0,1.0,1971,gg,main_w3_handler0,2799745,15378041,False,,2682936,bed,9515916.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897249}]","""false""","""false""",32.0,,36815471.0,1490289632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:40.959604,88896.0,7.0
,,2017-03-23 17:20:19.637761,slurm_normal,1490289645.0,0,1.0,1971,gg,main_w4_handler1,2799745,15378047,False,,56,bed,9515919.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897253}]","""false""","""false""",32.0,,36815471.0,1490289641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:52.521123,88896.0,4.0
,,2017-03-23 17:20:18.141416,slurm_normal,1490289649.0,0,1.0,1971,gg,main_w4_handler0,2799745,15378043,False,,57,bed,9515921.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897251}]","""false""","""false""",32.0,,36815471.0,1490289645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:21:05.492548,88896.0,4.0
,,2017-03-23 14:57:58.674503,slurm_normal,1490281121.0,0,1.0,1971,gg,main_w3_handler1,2799745,15376547,False,,56,bed,9514479.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895049}]","""false""","""false""",32.0,,36801837.0,1490281095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:58:44.386071,88896.0,26.0
,,2017-03-23 14:57:52.471836,slurm_normal,1490281080.0,0,1.0,1971,gg,main_w3_handler0,2799745,15376538,False,,57,bed,9514473.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895044}]","""false""","""false""",32.0,,36801837.0,1490281075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:58:02.989827,88896.0,5.0
,,2017-03-23 14:58:00.552795,slurm_normal,1490281197.0,0,1.0,1971,gg,main_w3_handler0,2799745,15376548,False,,56,bed,9514483.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895050}]","""false""","""false""",32.0,,36801837.0,1490281107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 15:00:00.072570,88896.0,90.0
,,2017-03-23 14:57:54.388534,slurm_normal,1490281085.0,0,1.0,1971,gg,main_w4_handler1,2799745,15376542,False,,280,bed,9514476.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895046}]","""false""","""false""",32.0,,36801837.0,1490281080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 14:58:12.938681,88896.0,5.0
,,2017-03-23 14:57:50.943239,slurm_normal,1490281363.0,0,1.0,1971,gg,main_w3_handler0,2799745,15376535,False,,52,bed,9514517.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28895043}]","""false""","""false""",32.0,,36801837.0,1490281358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 15:02:47.833866,88896.0,5.0
,,2017-03-23 15:32:38.079277,slurm_normal,1490283165.0,0,1.0,7504,bed,main_w3_handler0,3034456,15376870,False,,44801,bed,9514849.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 28895508}]","""false""","[{'src': 'hda', 'id': 28800689}]","""false""","""false""",32.0,,35319497.0,1490283162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 15:32:50.101052,8352.0,3.0
,,2017-03-23 15:48:36.545597,slurm_normal,1490284190.0,0,1.0,6023,interval,main_w4_handler0,3042810,15377080,False,,9678,bed,9515038.roundup,slurm,,132112168.0,corral-repl,,,0,b,100,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 28895786}]","""false""","[{'src': 'hda', 'id': 28895793}]","""false""","""false""",32.0,,36811295.0,1490284140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 15:49:52.861242,19110.0,50.0
,,2016-12-19 09:56:21.516959,slurm_normal,1482141427.0,0,1.0,1971,gg,main_w3_handler0,2932103,14606556,False,,7351443,bed,8783713.roundup,slurm,,132111800.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27681250}]","""false""","[{'src': 'hda', 'id': 27681229}]","""false""","""false""",32.0,,34931358.0,1482141417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-19 09:57:08.193800,96983.0,10.0
,,2016-12-19 10:18:56.411144,slurm_normal,1482142748.0,0,1.0,1971,gg,main_w3_handler0,2932103,14606643,False,,4811113,bed,8783785.roundup,slurm,,132112168.0,corral-repl,,,0,b,500,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 27681250}]","""false""","[{'src': 'hda', 'id': 27681144}]","""false""","""false""",32.0,,34931358.0,1482142739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2016-12-19 10:19:10.621066,96983.0,9.0
,,2017-03-23 21:24:44.490571,slurm_normal,1490304577.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380617,False,,54,bed,9518114.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901057}]","""false""","""false""",32.0,,36815471.0,1490304295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:29:39.473299,88896.0,282.0
,,2017-03-23 19:44:57.998254,slurm_normal,1490298928.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379689,False,,159,bed,9517314.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899743}]","""false""","""false""",32.0,,36815471.0,1490298922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:55:33.705373,88896.0,6.0
,,2017-03-23 19:45:04.566696,slurm_normal,1490299100.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379696,False,,56,bed,9517356.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899750}]","""false""","""false""",32.0,,36815471.0,1490299093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:58:25.963618,88896.0,7.0
,,2017-03-23 19:44:59.736057,slurm_normal,1490298372.0,0,1.0,1971,gg,main_w3_handler1,2799745,15379690,False,,163,bed,9517184.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899744}]","""false""","""false""",32.0,,36815471.0,1490298363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:46:13.501683,88896.0,9.0
,,2017-03-23 19:45:01.942716,slurm_normal,1490298593.0,0,1.0,1971,gg,main_w3_handler0,2799745,15379692,False,,2682936,bed,9517224.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899746}]","""false""","""false""",32.0,,36815471.0,1490298586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:49:55.546501,88896.0,7.0
,,2017-03-23 19:45:02.676951,slurm_normal,1490299048.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379693,False,,53,bed,9517346.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899747}]","""false""","""false""",32.0,,36815471.0,1490299041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:57:38.713590,88896.0,7.0
,,2017-03-23 19:45:13.726163,slurm_normal,1490298705.0,0,1.0,1971,gg,main_w3_handler1,2799745,15379706,False,,56,bed,9517252.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899762}]","""false""","""false""",32.0,,36815471.0,1490298686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:51:46.903728,88896.0,19.0
,,2017-03-23 19:45:00.926936,slurm_normal,1490298980.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379691,False,,275,bed,9517332.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899745}]","""false""","""false""",32.0,,36815471.0,1490298976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:56:28.893653,88896.0,4.0
,,2017-03-23 19:45:11.490675,slurm_normal,1490298718.0,0,1.0,1971,gg,main_w4_handler1,2799745,15379704,False,,112,bed,9517261.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899760}]","""false""","""false""",32.0,,36815471.0,1490298713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:52:06.205111,88896.0,5.0
,,2017-03-23 19:45:07.393978,slurm_normal,1490298693.0,0,1.0,1971,gg,main_w3_handler0,2799745,15379699,False,,54,bed,9517247.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899753}]","""false""","""false""",32.0,,36815471.0,1490298671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:51:36.230878,88896.0,22.0
,,2017-03-23 19:45:13.213918,slurm_normal,1490298745.0,0,1.0,1971,gg,main_w3_handler0,2799745,15379705,False,,110,bed,9517266.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899761}]","""false""","""false""",32.0,,36815471.0,1490298741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:52:27.506319,88896.0,4.0
,,2017-03-23 19:45:03.880675,slurm_normal,1490299099.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379695,False,,106,bed,9517355.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899749}]","""false""","""false""",32.0,,36815471.0,1490299089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:58:25.745847,88896.0,10.0
,,2017-03-23 19:45:14.193967,slurm_normal,1490298765.0,0,1.0,1971,gg,main_w4_handler1,2799745,15379707,False,,224,bed,9517273.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899763}]","""false""","""false""",32.0,,36815471.0,1490298761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:52:52.135838,88896.0,4.0
,,2017-03-23 19:45:15.083665,slurm_normal,1490298906.0,0,1.0,1971,gg,main_w4_handler1,2799745,15379709,False,,116,bed,9517310.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899765}]","""false""","""false""",32.0,,36815471.0,1490298901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:55:14.979466,88896.0,5.0
,,2017-03-23 19:45:06.901062,slurm_normal,1490298981.0,0,1.0,1971,gg,main_w3_handler0,2799745,15379698,False,,280,bed,9517331.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899752}]","""false""","""false""",32.0,,36815471.0,1490298975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:56:24.572467,88896.0,6.0
,,2017-03-23 19:45:14.660330,slurm_normal,1490298811.0,0,1.0,1971,gg,main_w3_handler0,2799745,15379708,False,,56,bed,9517288.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899764}]","""false""","""false""",32.0,,36815471.0,1490298805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:53:32.868171,88896.0,6.0
,,2017-03-23 19:45:03.352276,slurm_normal,1490299077.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379694,False,,53,bed,9517351.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899748}]","""false""","""false""",32.0,,36815471.0,1490299066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 19:58:09.196743,88896.0,11.0
,,2017-03-23 19:45:09.149060,slurm_normal,1490299289.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379701,False,,174,bed,9517405.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899755}]","""false""","""false""",32.0,,36815471.0,1490299284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:01:41.963124,88896.0,5.0
,,2017-03-23 19:45:05.508497,slurm_normal,1490299292.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379697,False,,224,bed,9517372.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899751}]","""false""","""false""",32.0,,36815471.0,1490299127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:01:47.780638,88896.0,165.0
,,2017-03-23 19:45:09.840554,slurm_normal,1490299301.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379702,False,,174,bed,9517407.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899756}]","""false""","""false""",32.0,,36815471.0,1490299297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:01:52.356179,88896.0,4.0
