chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,kraken_output,kraken_output_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.kraken_output.values,parameters.kraken_output|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-02 21:08:06.610000,slurm_normal,1517654696.0,0,1.0,main_w4_handler1,3415048,18242198,False,,12326816,slurm,371187,tabular,,132112168.0,corral-repl,,"""1abc9e6e085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646134}]",,32.0,,,1517654674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 10:44:58.490502,21426.0,22.0
,,2018-02-02 21:09:07.183101,slurm_normal,1517655780.0,0,1.0,main_w3_handler1,3415048,18242256,False,,12326917,slurm,284486,tabular,,132112168.0,corral-repl,,"""23ae6ade085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646248}]",,32.0,,,1517655719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:03:02.105190,21426.0,61.0
,,2018-02-02 21:09:08.959160,slurm_normal,1517655783.0,0,1.0,main_w3_handler0,3415048,18242258,False,,12326922,slurm,381955,tabular,,132112168.0,corral-repl,,"""23fe1e30085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646252}]",,32.0,,,1517655765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:03:04.007473,21426.0,18.0
,,2018-02-02 21:12:07.518069,slurm_normal,1517657753.0,0,1.0,main_w4_handler0,3415048,18242411,False,,12327036,slurm,234149,tabular,,132112168.0,corral-repl,,"""3944c5a0085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646550}]",,32.0,,,1517657712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:35:55.781748,21426.0,41.0
,,2018-02-02 21:11:35.908877,slurm_normal,1517657777.0,0,1.0,main_w4_handler1,3415048,18242382,False,,12327037,slurm,513886,tabular,,132112168.0,corral-repl,,"""36620bcc085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646490}]",,32.0,,,1517657714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:36:18.858951,21426.0,63.0
,,2018-02-02 21:11:44.687703,slurm_normal,1517657814.0,0,1.0,main_w4_handler1,3415048,18242394,False,,12327043,slurm,788013,tabular,,132112168.0,corral-repl,,"""3728a156085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646517}]",,32.0,,,1517657794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:36:58.528101,21426.0,20.0
,,2018-02-02 21:09:10.759986,slurm_normal,1517655793.0,0,1.0,main_w3_handler1,3415048,18242260,False,,12326924,slurm,441138,tabular,,132112168.0,corral-repl,,"""24433a42085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646256}]",,32.0,,,1517655774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:03:15.336093,21426.0,19.0
,,2018-02-02 21:09:20.777870,slurm_normal,1517656060.0,0,1.0,main_w3_handler1,3415048,18242267,False,,12326931,slurm,170010,tabular,,132112168.0,corral-repl,,"""2518eb2e085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646269}]",,32.0,,,1517655998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:07:42.119239,21426.0,62.0
,,2018-02-02 21:09:24.450510,slurm_normal,1517656060.0,0,1.0,main_w4_handler0,3415048,18242269,False,,12326934,slurm,371239,tabular,,132112168.0,corral-repl,,"""256b117e085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646273}]",,32.0,,,1517656018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:07:42.394882,21426.0,42.0
,,2018-02-02 21:09:35.225497,slurm_normal,1517656274.0,0,1.0,main_w4_handler1,3415048,18242277,False,,12326943,slurm,332611,tabular,,132112168.0,corral-repl,,"""266b2a3c085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646289}]",,32.0,,,1517656233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:11:16.666026,21426.0,41.0
,,2018-02-02 21:09:37.829387,slurm_normal,1517656515.0,0,1.0,main_w3_handler1,3415048,18242280,False,,12326958,slurm,332650,tabular,,132112168.0,corral-repl,,"""26aec102085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646293}]",,32.0,,,1517656474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:15:18.250304,21426.0,41.0
,,2018-02-02 21:10:30.132194,slurm_normal,1517656945.0,0,1.0,main_w3_handler1,3415048,18242323,False,,12326980,slurm,753136,tabular,,132112168.0,corral-repl,,"""2cff216e085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646379}]",,32.0,,,1517656922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:22:26.733414,21426.0,23.0
,,2018-02-02 21:10:47.913706,slurm_normal,1517657027.0,0,1.0,main_w3_handler1,3415048,18242338,False,,12326985,slurm,338004,tabular,,132112168.0,corral-repl,,"""2f30d108085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646408}]",,32.0,,,1517656986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:23:48.696168,21426.0,41.0
,,2018-02-02 21:10:54.678503,slurm_normal,1517657299.0,0,1.0,main_w3_handler1,3415048,18242347,False,,12327009,slurm,259015,tabular,,132112168.0,corral-repl,,"""30a93a16085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646425}]",,32.0,,,1517657279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:28:21.193724,21426.0,20.0
,,2018-02-02 21:11:04.829215,slurm_normal,1517657302.0,0,1.0,main_w4_handler1,3415048,18242355,False,,12327010,slurm,305724,tabular,,132112168.0,corral-repl,,"""31f66bc8085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646441}]",,32.0,,,1517657282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:28:23.576882,21426.0,20.0
,,2018-02-02 21:11:11.308780,slurm_normal,1517657335.0,0,1.0,main_w4_handler0,3415048,18242361,False,,12327012,slurm,902814,tabular,,132112168.0,corral-repl,,"""33776038085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646453}]",,32.0,,,1517657315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:28:56.601336,21426.0,20.0
,,2018-02-02 21:11:23.534729,slurm_normal,1517657519.0,0,1.0,main_w4_handler1,3415048,18242371,False,,12327023,slurm,260906,tabular,,132112168.0,corral-repl,,"""3509be82085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646473}]",,32.0,,,1517657500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:32:01.149995,21426.0,19.0
,,2018-02-02 21:11:49.473498,slurm_normal,1517657851.0,0,1.0,main_w4_handler1,3415048,18242396,False,,12327047,slurm,530991,tabular,,132112168.0,corral-repl,,"""37685fc6085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646521}]",,32.0,,,1517657830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:37:31.894952,21426.0,21.0
,,2018-02-02 21:12:01.645792,slurm_normal,1517657857.0,0,1.0,main_w4_handler0,3415048,18242407,False,,12327049,slurm,216732,tabular,,132112168.0,corral-repl,,"""38a31d54085c11e8aee4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bacteria""","[{'src': 'hda', 'id': 33646542}]",,32.0,,,1517657837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2018-02-03 11:37:38.889427,21426.0,20.0
,,2017-10-14 10:58:52.715195,slurm_normal,1508000462.0,0,1.0,main_w4_handler1,3209979,17100483,False,,11158854.roundup,slurm,7226092,tabular,,132112168.0,corral-repl,,"""a721fea2b0ce11e7a1cc005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31687545}]",,32.0,,,1508000419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-14 17:01:05.039956,21426.0,43.0
,,2017-10-14 17:56:19.082296,slurm_normal,1508011787.0,0,1.0,main_w3_handler0,3209979,17101863,False,,11159350.roundup,slurm,2960114,tabular,,132112168.0,corral-repl,,"""ef25ac00b10811e7888a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31689622}]",,32.0,,,1508011766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-14 20:09:50.684508,21426.0,21.0
,,2017-10-14 18:00:03.843316,slurm_normal,1508027353.0,0,1.0,main_w3_handler1,3209979,17101875,False,,11160198.roundup,slurm,8369622,tabular,,132112168.0,corral-repl,,"""7a18e548b10911e78b62005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31689641}]",,32.0,,,1508027287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-15 00:29:16.262701,21426.0,66.0
,,2017-10-14 22:08:36.497578,slurm_normal,1508039007.0,0,1.0,main_w3_handler0,3209979,17102521,False,,11160543.roundup,slurm,6604718,tabular,,132112168.0,corral-repl,,"""368f8034b12c11e7b035005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31690745}]",,32.0,,,1508038987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-15 03:43:28.816463,21426.0,20.0
,,2017-10-15 08:55:43.735490,slurm_normal,1508078642.0,0,1.0,main_w4_handler1,3209979,17103965,False,,11161962.roundup,slurm,6355894,tabular,,132112168.0,corral-repl,,"""9dca9e50b18611e7828c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31692796}]",,32.0,,,1508078575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-15 14:44:04.391293,21426.0,67.0
,,2017-10-15 08:54:33.870819,slurm_normal,1508078158.0,0,1.0,main_w3_handler1,3209979,17103959,False,,11161936.roundup,slurm,5692724,tabular,,132112168.0,corral-repl,,"""737066d0b18611e7a1f4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31692779}]",,32.0,,,1508078112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-15 14:36:01.942336,21426.0,46.0
,,2017-10-15 10:56:56.494650,slurm_normal,1508093256.0,0,1.0,main_w4_handler0,3209979,17104143,False,,11162887.roundup,slurm,7206698,tabular,,132112168.0,corral-repl,,"""8a0616c2b19711e78e0e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31693132}]",,32.0,,,1508093210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-15 18:47:38.684175,21426.0,46.0
,,2017-10-15 19:37:16.613427,slurm_normal,1508115866.0,0,1.0,main_w4_handler0,3209979,17105893,False,,11163967.roundup,slurm,7606872,tabular,,132112168.0,corral-repl,,"""3cc996f6b1e011e78d72005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31695373}]",,32.0,,,1508115782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 01:04:27.999877,21426.0,84.0
,,2017-10-15 20:37:49.134720,slurm_normal,1508123303.0,0,1.0,main_w3_handler0,3209979,17106181,False,,11164319.roundup,slurm,8488466,tabular,,132112168.0,corral-repl,,"""b1678132b1e811e78c3d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31695748}]",,32.0,,,1508123239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 03:08:26.032752,21426.0,64.0
,,2017-10-16 07:23:11.384623,slurm_normal,1508152782.0,0,1.0,main_w4_handler1,3209979,17108820,False,,11168277.roundup,slurm,5999209,tabular,,132112168.0,corral-repl,,"""d4edd0d4b24211e79d5f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31699915}]",,32.0,,,1508152721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 11:19:45.149962,21426.0,61.0
,,2017-10-16 08:46:09.385968,slurm_normal,1508185873.0,0,1.0,main_w4_handler1,3209979,17109526,False,,11174238,slurm,8884613,tabular,,132112168.0,corral-repl,,"""71d390c2b24e11e7b89f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31701222}]",,32.0,,,1508185810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 20:31:14.577520,21426.0,63.0
,,2017-10-16 07:23:22.807161,slurm_normal,1508152350.0,0,1.0,main_w3_handler1,3209979,17108824,False,,11168244.roundup,slurm,5331009,tabular,,132112168.0,corral-repl,,"""e1324b40b24211e7a2b4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31699926}]",,32.0,,,1508152308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 11:12:32.162483,21426.0,42.0
,,2017-10-16 14:53:55.592218,slurm_normal,1508185961.0,0,1.0,main_w4_handler1,3209979,17113666,False,,11174270,slurm,5075132,tabular,,132112168.0,corral-repl,,"""cfd6ec54b28111e7a2b4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31707963}]",,32.0,,,1508185915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 20:32:42.630191,21426.0,46.0
,,2017-10-16 14:54:14.841110,slurm_normal,1508192010.0,0,1.0,main_w3_handler1,3209979,17113682,False,,11174896,slurm,7869573,tabular,,132112168.0,corral-repl,,"""d963051eb28111e7bbb6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31707986}]",,32.0,,,1508191944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-16 22:13:33.339911,21426.0,66.0
,,2017-10-17 16:54:06.598891,slurm_normal,1508290797.0,0,1.0,main_w3_handler0,3209979,17118429,False,,11181881,slurm,6671988,tabular,,132112168.0,corral-repl,,"""c3c326e6b35b11e7ae84005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31718988}]",,32.0,,,1508290756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-18 01:40:01.195576,21426.0,41.0
,,2017-10-17 18:11:04.086120,slurm_normal,1508295676.0,0,1.0,main_w3_handler1,3209979,17119374,False,,11182381,slurm,8377442,tabular,,132112168.0,corral-repl,,"""8471516ab36611e7baf7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31720553}]",,32.0,,,1508295632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-18 03:01:21.870848,21426.0,44.0
,,2017-10-17 18:11:22.796893,slurm_normal,1508291111.0,0,1.0,main_w3_handler1,3209979,17119383,False,,11181902,slurm,10331065,tabular,,132112168.0,corral-repl,,"""910e6124b36611e7a50f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31720574}]",,32.0,,,1508291063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-18 01:45:17.906853,21426.0,48.0
,,2017-10-17 16:54:16.079712,slurm_normal,1508290972.0,0,1.0,main_w3_handler1,3209979,17118436,False,,11181893,slurm,6471824,tabular,,132112168.0,corral-repl,,"""cc75314eb35b11e7a91d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31719005}]",,32.0,,,1508290887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-18 01:43:01.613655,21426.0,85.0
,,2017-10-20 17:41:13.346728,slurm_normal,1508550908.0,0,1.0,main_w3_handler0,3209979,17157032,False,,11219553,slurm,4782800,tabular,,132112168.0,corral-repl,,"""d4d0896ab5bd11e7b48d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31778868}]",,32.0,,,1508550865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 01:55:10.828447,21426.0,43.0
,,2017-10-20 16:02:16.692159,slurm_normal,1508550822.0,0,1.0,main_w4_handler1,3209979,17156158,False,,11219546,slurm,4830990,tabular,,132112168.0,corral-repl,,"""00a6ee66b5b011e795ab005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31777625}]",,32.0,,,1508550801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 01:53:53.960809,21426.0,21.0
,,2017-10-20 16:01:47.047205,slurm_normal,1508550650.0,0,1.0,main_w4_handler0,3209979,17156150,False,,11219527,slurm,5861665,tabular,,132112168.0,corral-repl,,"""ef24253cb5af11e79411005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31777611}]",,32.0,,,1508550631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 01:50:53.505196,21426.0,19.0
,,2017-10-20 19:25:43.196526,slurm_normal,1508555862.0,0,1.0,main_w4_handler0,3209979,17157971,False,,11219901,slurm,7135654,tabular,,132112168.0,corral-repl,,"""6e8d1e66b5cc11e7b95e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31780729}]",,32.0,,,1508555800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 03:17:44.338444,21426.0,62.0
,,2017-10-21 09:26:39.043270,slurm_normal,1508597844.0,0,1.0,main_w3_handler1,3209979,17161791,False,,11221649,slurm,7973142,tabular,,132112168.0,corral-repl,,"""da55ebc6b64111e7b343005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31786450}]",,32.0,,,1508597821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 14:57:27.493938,21426.0,23.0
,,2017-10-21 09:27:18.015307,slurm_normal,1508597434.0,0,1.0,main_w3_handler0,3209979,17161798,False,,11221640,slurm,6416940,tabular,,132112168.0,corral-repl,,"""e3284d8eb64111e79197005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31786464}]",,32.0,,,1508597412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 14:50:36.207401,21426.0,22.0
,,2017-10-21 10:58:08.605261,slurm_normal,1508617247.0,0,1.0,main_w3_handler1,3209979,17161941,False,,11222964,slurm,6338536,tabular,,132112168.0,corral-repl,,"""aaa9f91eb64e11e7a9ec005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31786718}]",,32.0,,,1508617222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 20:20:50.834971,21426.0,25.0
,,2017-10-21 10:58:49.109454,slurm_normal,1508620660.0,0,1.0,main_w4_handler1,3209979,17161948,False,,11223260,slurm,8244057,tabular,,132112168.0,corral-repl,,"""c2127586b64e11e79e4c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31786732}]",,32.0,,,1508620618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 21:17:48.478144,21426.0,42.0
,,2017-10-21 12:54:13.026906,slurm_normal,1508621145.0,0,1.0,main_w3_handler1,3209979,17162162,False,,11223288,slurm,7531210,tabular,,132112168.0,corral-repl,,"""d4d28f0cb65e11e79a4b005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31787089}]",,32.0,,,1508621085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-21 21:25:47.237662,21426.0,60.0
,,2017-10-21 16:28:45.162699,slurm_normal,1508634082.0,0,1.0,main_w3_handler1,3209979,17162764,False,,11224018,slurm,5660813,tabular,,132112168.0,corral-repl,,"""d4f6db6eb67c11e7bedc005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31788687}]",,32.0,,,1508634062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-22 01:01:24.992304,21426.0,20.0
,,2017-10-21 12:55:39.460284,slurm_normal,1508634197.0,0,1.0,main_w3_handler0,3209979,17162170,False,,11224042,slurm,10973094,tabular,,132112168.0,corral-repl,,"""de8133c8b65e11e7b95e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31787106}]",,32.0,,,1508634176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-22 01:03:19.424174,21426.0,21.0
,,2017-10-21 16:29:14.563175,slurm_normal,1508647943.0,0,1.0,main_w4_handler0,3209979,17162773,False,,11224733,slurm,8377392,tabular,,132112168.0,corral-repl,,"""e453aaa6b67c11e7a67e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""viruses""","[{'src': 'hda', 'id': 31788701}]",,32.0,,,1508647923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.2.1,1.2.1,,2017-10-22 04:52:25.911730,21426.0,20.0
