chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.silent,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-12 05:14:55.530446,slurm_normal,1465708557.0,0,,1.0,main_w1_handler0,2704556,13141575,False,400575800,fasta,,7326377.roundup,slurm,,132112168.0,corral-repl,,"""99807bfa305c11e6a7f2005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/tarSyr2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""tarSyr2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525d70492e78df877'}]",,32.0,,30362023.0,1465708539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-12 05:15:59.957734,35039.0,18.0
,,2016-06-13 00:47:16.219885,slurm_normal,1465778874.0,0,,1.0,main_w2_handler0,2704556,13143809,False,113587049,fasta,,7328486.roundup,slurm,,132112168.0,corral-repl,,"""5f9f3198310011e69f28005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/ochPri3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""ochPri3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c99a838eb4ae5be1'}]",,32.0,,30362023.0,1465778867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 00:47:57.483504,35039.0,7.0
,,2016-06-13 01:09:48.328012,slurm_normal,1465780261.0,0,,1.0,main_w1_handler0,2704556,13143955,False,400575800,fasta,,7328639.roundup,slurm,,132112168.0,corral-repl,,"""855bc7b8310311e6a7f2005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/tarSyr2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""tarSyr2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfb99871c398ae9b'}]",,32.0,,30362023.0,1465780241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 01:11:03.052438,35039.0,20.0
,,2016-06-13 02:15:46.156275,slurm_normal,1465784207.0,0,,1.0,main_w1_handler1,2704556,13144163,False,350901843,fasta,,7328853.roundup,slurm,,132112168.0,corral-repl,,"""bc6d8cce310c11e6a72b005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/micMur2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""micMur2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5120a36a936c0e74d'}]",,32.0,,30362023.0,1465784192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 02:16:50.677423,35039.0,15.0
,,2016-06-13 05:33:33.552623,slurm_normal,1465796071.0,0,,1.0,main_w1_handler0,2704556,13144693,False,377257615,fasta,,7329350.roundup,slurm,,132112168.0,corral-repl,,"""5e11f02c312811e6a4e3005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/felCat8.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""felCat8""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53025da9a135fc0d5'}]",,32.0,,30362023.0,1465796055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 05:34:32.431788,35039.0,16.0
,,2016-06-13 03:56:53.486583,slurm_normal,1465790279.0,0,,1.0,main_w1_handler0,2704556,13144504,False,350901843,fasta,,7329123.roundup,slurm,,132112168.0,corral-repl,,"""dcb22612311a11e69032005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/micMur2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""micMur2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d87dabcb66e4a878'}]",,32.0,,30362023.0,1465790262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 03:58:02.686735,35039.0,17.0
,,2016-06-13 05:19:05.591924,slurm_normal,1465795164.0,0,,1.0,main_w2_handler0,2337732,13144666,False,36336641,vcf,,7329314.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,,"""/galaxy-repl/localdata/chrom/hg19Patch10.len""","""s/chr//""","""hg19Patch10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57579cdc7bef06dac'}]",,32.0,,30822753.0,1465795154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 05:19:27.169940,64725.0,10.0
,,2016-06-13 06:22:17.655926,slurm_normal,1465799001.0,0,,1.0,main_w2_handler0,2704556,13144891,False,371278147,fasta,,7329560.roundup,slurm,,132112168.0,corral-repl,,"""2cd4774e312f11e6a72b005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/saiBol1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""saiBol1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad46e5cf8e7db178'}]",,32.0,,30362023.0,1465798983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 06:23:23.628209,35039.0,18.0
,,2016-06-13 19:10:16.117732,slurm_normal,1465845097.0,0,,1.0,main_w2_handler1,2736361,13151449,False,177498248,tabular,,7335727.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538d247d69f1632e8'}]",,32.0,,30812523.0,1465845082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:11:40.482953,3741.0,15.0
,,2016-06-13 19:10:19.306817,slurm_normal,1465845170.0,0,,1.0,main_w2_handler1,2736361,13151456,False,159616990,tabular,,7335738.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5adbd20b7ad723522'}]",,32.0,,30812523.0,1465845158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:53.726241,3741.0,12.0
,,2016-06-13 19:10:08.525016,slurm_normal,1465845077.0,0,,1.0,main_w2_handler1,2736361,13151439,False,1031967570,tabular,,7335717.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfe9a0fcc6c605bb'}]",,32.0,,30812523.0,1465845022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:11:20.109761,3741.0,55.0
,,2016-06-13 19:10:19.859643,slurm_normal,1465845123.0,0,,1.0,main_w2_handler0,2736361,13151457,False,190067026,tabular,,7335729.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cf3aa5fa5ff4892'}]",,32.0,,30812523.0,1465845110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:07.088155,3741.0,13.0
,,2016-06-13 19:10:11.320793,slurm_normal,1465845041.0,0,,1.0,main_w1_handler0,2736361,13151445,False,179895034,tabular,,7335719.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500ef9c2738cc872f'}]",,32.0,,30812523.0,1465845025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:10:46.646071,3741.0,16.0
,,2016-06-13 19:10:17.855950,slurm_normal,1465845081.0,0,,1.0,main_w1_handler1,2736361,13151453,False,283931402,tabular,,7335725.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fb9e107fee38606c'}]",,32.0,,30812523.0,1465845066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:03.654208,3741.0,15.0
,,2016-06-13 19:10:18.425783,slurm_normal,1465845151.0,0,,1.0,main_w2_handler1,2736361,13151454,False,114438196,tabular,,7335733.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52396c37a6ea3e352'}]",,32.0,,30812523.0,1465845135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:34.492561,3741.0,16.0
,,2016-06-13 19:10:16.666641,slurm_normal,1465845123.0,0,,1.0,main_w2_handler1,2736361,13151450,False,174303580,tabular,,7335728.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5788e1bedccfda477'}]",,32.0,,30812523.0,1465845110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:05.266345,3741.0,13.0
,,2016-06-13 19:10:18.891806,slurm_normal,1465845097.0,0,,1.0,main_w2_handler0,2736361,13151455,False,287579936,tabular,,7335726.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f801a6aa580746dd'}]",,32.0,,30812523.0,1465845082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:11:40.880569,3741.0,15.0
,,2016-06-13 19:10:14.184749,slurm_normal,1465845198.0,0,,1.0,main_w1_handler0,2736361,13151448,False,210654444,tabular,,7335730.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5673d27d803082c97'}]",,32.0,,30812523.0,1465845122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:13:22.615098,3741.0,76.0
,,2016-06-13 19:10:11.932175,slurm_normal,1465845071.0,0,,1.0,main_w2_handler0,2736361,13151446,False,247398386,tabular,,7335722.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581a0dee99cb985aa'}]",,32.0,,30812523.0,1465845050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:11:13.739046,3741.0,21.0
,,2016-06-13 19:10:13.312180,slurm_normal,1465845071.0,0,,1.0,main_w1_handler0,2736361,13151447,False,193633678,tabular,,7335724.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b513e409d1a9baf9c5'}]",,32.0,,30812523.0,1465845053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:03.641191,3741.0,18.0
,,2016-06-13 19:10:17.465176,slurm_normal,1465845152.0,0,,1.0,main_w2_handler1,2736361,13151452,False,452859032,tabular,,7335732.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567be242fdc3f26b2'}]",,32.0,,30812523.0,1465845131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:34.459022,3741.0,21.0
,,2016-06-13 19:10:10.860784,slurm_normal,1465845065.0,0,,1.0,main_w2_handler1,2736361,13151444,False,232826892,tabular,,7335723.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543231e0c84447c34'}]",,32.0,,30812523.0,1465845050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:11:09.891198,3741.0,15.0
,,2016-06-13 19:10:09.087651,slurm_normal,1465845076.0,0,,1.0,main_w1_handler1,2736361,13151440,False,120381592,tabular,,7335721.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582350b638199252c'}]",,32.0,,30812523.0,1465845041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:03.639151,3741.0,35.0
,,2016-06-13 19:10:09.931047,slurm_normal,1465845040.0,0,,1.0,main_w1_handler0,2736361,13151442,False,181656778,tabular,,7335718.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516001d52c0c68f22'}]",,32.0,,30812523.0,1465845025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:10:45.847983,3741.0,15.0
,,2016-06-13 19:10:17.078520,slurm_normal,1465845144.0,0,,1.0,main_w1_handler0,2736361,13151451,False,191553924,tabular,,7335731.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5285425ee4966c23c'}]",,32.0,,30812523.0,1465845122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:28.831036,3741.0,22.0
,,2016-06-13 19:09:03.562132,slurm_normal,1465844975.0,0,,1.0,main_w1_handler0,2736361,13151438,False,190067026,tabular,,7335714.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cf3aa5fa5ff4892'}]",,32.0,,30812523.0,1465844959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:09:41.928113,3741.0,16.0
,,2016-06-13 19:10:09.506381,slurm_normal,1465845038.0,0,,1.0,main_w2_handler0,2736361,13151441,False,202330482,tabular,,7335716.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5428f07e68ece0350'}]",,32.0,,30812523.0,1465845022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:10:43.631349,3741.0,16.0
,,2016-06-13 19:10:10.471834,slurm_normal,1465845077.0,0,,1.0,main_w1_handler1,2736361,13151443,False,477256746,tabular,,7335720.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_/#/g""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaa0ea9c52e512df'}]",,32.0,,30812523.0,1465845041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 19:12:01.796058,3741.0,36.0
,,2016-06-13 20:38:30.517354,slurm_normal,1465850425.0,0,,1.0,main_w1_handler1,2704556,13152199,False,490471856,fasta,,7336527.roundup,slurm,,132112168.0,corral-repl,,"""c8bbef6c31a611e689fc005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/calJac3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""calJac3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bca09e0b4f164ae'}]",,32.0,,30362023.0,1465850386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 20:40:27.489895,35039.0,39.0
,,2016-06-13 21:33:51.992811,slurm_normal,1465853903.0,0,,1.0,main_w2_handler1,2704556,13152594,False,400575800,fasta,,7336952.roundup,slurm,,132112168.0,corral-repl,,"""856df42831ae11e6a4e3005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/tarSyr2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""tarSyr2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4d3c92c40207459'}]",,32.0,,30362023.0,1465853845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 21:38:27.929597,35039.0,58.0
,,2016-06-13 23:04:16.044527,slurm_normal,1465859142.0,0,,1.0,main_w1_handler1,2704556,13153251,False,487373634,fasta,,7337467.roundup,slurm,,132112168.0,corral-repl,,"""2652c25431bb11e6a4e3005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/panPan1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""panPan1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b679539b48c9e15a'}]",,32.0,,30362023.0,1465859120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 23:05:47.417523,35039.0,22.0
,,2016-06-13 22:38:54.551172,slurm_normal,1465857597.0,0,,1.0,main_w1_handler1,2704556,13152989,False,299087505,fasta,,7337335.roundup,slurm,,132112168.0,corral-repl,,"""9b92bece31b711e6a0f1005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/choHof1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""choHof1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f5388bd0f4811c0'}]",,32.0,,30362023.0,1465857581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-13 22:39:58.918293,35039.0,16.0
,,2016-06-14 00:18:13.781864,slurm_normal,1465863563.0,0,,1.0,main_w1_handler0,2704556,13153613,False,483558085,fasta,,7337859.roundup,slurm,,132112168.0,corral-repl,,"""7b71ee9031c511e6a4e3005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/gorGor4.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""gorGor4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af070467e716b928'}]",,32.0,,30362023.0,1465863542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 00:19:25.065278,35039.0,21.0
,,2016-06-14 01:28:00.731643,slurm_normal,1465867720.0,0,,1.0,main_w1_handler1,2704556,13153900,False,156310772,fasta,,7338179.roundup,slurm,,132112168.0,corral-repl,,"""3af8c9c431cf11e6a7c4005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/sorAra2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""sorAra2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524bd0e4395604606'}]",,32.0,,30362023.0,1465867711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 01:28:42.850901,35039.0,9.0
,,2016-06-14 01:59:30.084717,slurm_normal,1465869668.0,0,,1.0,main_w1_handler1,2704556,13154052,False,872257731,fasta,,7338349.roundup,slurm,,132112168.0,corral-repl,,"""a11c5a7831d311e6a3cf005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/dasNov3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""dasNov3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6ac28bc9da17a6d'}]",,32.0,,30362023.0,1465869631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 02:01:11.892522,35039.0,37.0
,,2016-06-14 03:16:32.957711,slurm_normal,1465874245.0,0,,1.0,main_w2_handler0,2704556,13154437,False,279329790,fasta,,7338725.roundup,slurm,,132112168.0,corral-repl,,"""6470e59831de11e6a039005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/otoGar3.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""otoGar3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583686fa02fbef8cf'}]",,32.0,,30362023.0,1465874229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 03:17:29.052490,35039.0,16.0
,,2016-06-14 05:50:38.943574,slurm_normal,1465883481.0,0,,1.0,main_w1_handler0,2704556,13154916,False,182873946,fasta,,7339177.roundup,slurm,,132112168.0,corral-repl,,"""eb5798d031f311e6a72b005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/eriEur2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""eriEur2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d1c13b071438295'}]",,32.0,,30362023.0,1465883471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 05:51:24.972563,35039.0,10.0
,,2016-06-14 07:22:56.108559,slurm_normal,1465889032.0,0,,1.0,main_w1_handler0,2704556,13155663,False,295575060,fasta,,7339935.roundup,slurm,,132112168.0,corral-repl,,"""d029d4a8320011e6a2ba005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/proCap1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""proCap1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c13934d4345cbb2'}]",,32.0,,30362023.0,1465889018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-14 07:23:54.251076,35039.0,14.0
,,2016-07-25 22:05:57.767795,slurm_normal,1469484419.0,0,,1.0,main_w2_handler0,2653421,13492578,False,274328920,bed,,7707964.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""s/chr//""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556500d2f456aae9a'}]",,32.0,,31594903.0,1469484368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-07-25 22:07:02.083259,79515.0,51.0
,,2016-07-25 22:07:04.396977,slurm_normal,1469484532.0,0,,1.0,main_w1_handler0,2653421,13492584,False,170425571,tabular,,7707984.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""s/chr//""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526a5e1c7c0c5a32b'}]",,32.0,,31594903.0,1469484502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-07-25 22:08:58.227266,79515.0,30.0
,,2016-07-25 22:22:13.381867,slurm_normal,1469485425.0,0,,1.0,main_w1_handler1,2653421,13492636,False,357388920,tabular,,7708095.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""s/chr//""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523ae21928b221a0c'}]",,32.0,,31594903.0,1469485409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-07-25 22:23:50.548295,79515.0,16.0
,,2016-06-15 20:47:04.875852,slurm_normal,1466023670.0,0,,1.0,main_w1_handler0,2704556,13173428,False,85991474,fasta,,7357415.roundup,slurm,,132112168.0,corral-repl,,"""510509aa333a11e69a70005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/dipOrd1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""dipOrd1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c8719f78b1f6513'}]",,32.0,,30362023.0,1466023664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-15 20:47:53.315692,35039.0,6.0
,,2016-06-15 21:25:07.956298,slurm_normal,1466025999.0,0,,1.0,main_w1_handler1,2704556,13174080,False,465103857,fasta,,7358122.roundup,slurm,,132112168.0,corral-repl,,"""a1b488ee333f11e68d16005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/macFas5.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""macFas5""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506ce05e4b904500e'}]",,32.0,,30362023.0,1466025972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2016-06-15 21:26:45.545436,35039.0,27.0
