bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.__class__,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveRawCounts,parameters.output.showOutputSettings,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
85688206,85688206,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 01:17:31.324718,slurm_normal,1459992581.0,0,1.0,main_w1_handler2,2387677,12357870,False,,6562417.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,True,1,100000,,,,yes,False,"""20508165,20508166""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29439861.0,1459991867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-07 01:29:45.701593,63534.0,714.0
100155625,100155625,,,,,,,,,,,,,,,,,,,,,bam,488177195.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 01:31:08.021460,slurm_normal,1459994938.0,0,1.0,main_w2_handler1,2387677,12357909,False,,6562469.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,,,,yes,False,"""20508166,20508167""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1459992679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-07 02:09:02.537754,63534.0,2259.0
85688206,85688206,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 01:12:36.204633,slurm_normal,1459995597.0,0,1.0,main_w1_handler2,2387677,12357856,False,,6562395.roundup,slurm,,132112168.0,corral-repl,,,,,1,5000,False,0.0,no,,False,1,100000,,,,yes,False,"""20508165,20508166""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1459991577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-07 02:20:02.011650,63534.0,4020.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 04:49:11.263031,slurm_normal,1460106246.0,0,1.0,main_w2_handler1,2661936,12378906,False,,6577752.roundup,slurm,,132112168.0,corral-repl,,,,,1,7500,False,0.0,no,,False,1,1000000,,,,yes,False,"""24200270,24200271""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1460090962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-08 09:04:10.130805,63534.0,15284.0
992633914,992633914,,,,,,,,,,,,,,,,,,,,,bam,665184712.0,,,,,,,,,,,,,,,,,,,,,bam,960817840.0,,,bam,925386141.0,bam,812119683.0,bam,1074518501.0,bam,954419392.0,bam,786684196.0,bam,,,bam,2016-04-07 21:19:16.724521,slurm_normal,1460065546.0,0,1.0,main_w1_handler0,2661442,12376091,False,,6573258.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24195843,24195845,24195846,24195847,24195850,24195854,24195855,24195856""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29478108.0,1460063978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-07 21:45:51.146671,82005.0,1568.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 03:29:37.273348,slurm_normal,1460089966.0,0,1.0,main_w2_handler0,2661936,12378242,False,,6576762.roundup,slurm,,132112168.0,corral-repl,,,,,1,10000,False,0.0,no,,False,1,100000,,,,yes,False,"""24200270,24200271""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1460086193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-08 04:32:47.904848,63534.0,3773.0
488177195,488177195,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 03:30:20.247893,slurm_normal,1460098925.0,0,1.0,main_w1_handler1,2661936,12378246,False,,6576765.roundup,slurm,,132112168.0,corral-repl,,,,,1,10000,False,0.0,no,,False,1,100000,,,,yes,False,"""24200302,24200304""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,False,yes,"""""",32.0,,29439861.0,1460086235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-08 07:02:09.700749,63534.0,12690.0
486766266,486766266,,,,,,,,,,,,,,,,,,,,,bam,596851885.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-08 17:59:44.916835,slurm_normal,1460139731.0,0,1.0,main_w1_handler0,2662770,12393553,False,,6589970.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,True,,100000,WTb-,,,yes,False,"""24219412,24219413""",,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,1,pdf,True,yes,"""""",32.0,,29018650.0,1460138404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-08 18:22:16.826350,40066.0,1327.0
85688206,85688206,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-07 01:18:00.955008,slurm_normal,1459992704.0,0,1.0,main_w1_handler2,2387677,12357880,False,,6562421.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,False,0.0,no,,False,1,100000,,,,yes,True,"""20508165,20508166""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29439861.0,1459991890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-07 01:31:47.081305,63534.0,814.0
582498761,582498761,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-11 16:44:38.518401,slurm_normal,1460399835.0,0,1.0,main_w1_handler2,2665453,12419746,False,,6620795.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,"""24255636""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29544574.0,1460393329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-11 18:37:20.186441,82299.0,6506.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-09 01:30:07.190173,slurm_normal,1460169322.0,0,1.0,main_w1_handler2,2661936,12397326,False,,6595450.roundup,slurm,,132112168.0,corral-repl,,,,,1,10000,False,0.0,no,,False,1,100000,,,,yes,False,"""24200270,24200271""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,pdf,True,yes,"""""",32.0,,29515524.0,1460165429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-09 02:35:26.796223,63534.0,3893.0
316111382,316111382,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-13 16:32:04.192158,slurm_normal,1460565363.0,0,1.0,main_w2_handler1,1884331,12443402,False,,6641600.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab1755ecc2ee86ce'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,0,,,no,"""""",32.0,,29577199.0,1460565172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-13 16:36:05.165251,37106.0,191.0
1659239905,1659239905,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-13 23:19:04.036523,slurm_normal,1460590433.0,0,1.0,main_w1_handler1,2667657,12447458,False,,6645228.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52921af41f079d7e0'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29586837.0,1460589580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-13 23:33:58.058679,82416.0,853.0
1741205552,1741205552,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-13 23:18:52.653637,slurm_normal,1460589977.0,0,1.0,main_w2_handler0,2667657,12447457,False,,6645225.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e69ebf9224d7ab3'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29586837.0,1460589557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-13 23:26:19.460351,82416.0,420.0
2391424802,2391424802,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-13 23:18:40.372454,slurm_normal,1460590137.0,0,1.0,main_w1_handler0,2667657,12447454,False,,6645223.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf7a62e340cf2604'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29586837.0,1460589543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-13 23:28:59.648113,82416.0,594.0
1671408791,1671408791,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-13 23:19:11.630163,slurm_normal,1460590888.0,0,1.0,main_w1_handler0,2667657,12447459,False,,6645248.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c7cdc9a80b3ba33'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,,0,,,no,"""""",32.0,,29586837.0,1460589996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-13 23:41:30.740301,82416.0,892.0
1098785852,1098785852,,,,,,,,,,,,,,,,,,,,,bam,1096334086.0,,,,,,,,,,,,,,,,,,,,,bam,1109780527.0,,,bam,,,,,,,,,,,,,bam,2016-04-16 16:09:34.178474,slurm_normal,1460823170.0,0,1.0,main_w2_handler0,2671401,12486002,False,,6675430.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,false,1,100000,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7a521d2427b930a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b513eb04dccb4f9b2a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b598bb0793baba3f'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,1,pdf,false,yes,"""chr10""",32.0,,28198923.0,1460823020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-16 16:12:54.238050,70838.0,150.0
553731819,553731819,,,,,,,,,,,,,,,,,,,,,bam,613166620.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 11:32:45.923502,slurm_normal,1461153426.0,0,1.0,main_w1_handler2,2662770,12535640,False,,6721989.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,true,,100000,WTb+,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5398370d4cf801738'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54d50626be8d8e7c5'}]","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,1,pdf,true,yes,"""""",32.0,,29018650.0,1461152006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 11:57:09.337434,40066.0,1420.0
13695570,13695570,,,,,,,,,,,,,,,,,,,,,bam,8656817.0,,,,,,,,,,,,,,,,,,,,,bam,13686699.0,,,bam,14171825.0,bam,,,,,,,,,,,bam,2016-04-19 09:08:49.752674,slurm_normal,1461090188.0,0,1.0,main_w1_handler2,2675114,12517786,False,,6713002.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ed85f013cffcda7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58237b3011c0fe7a2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b7e3ed9ea2510fe4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b534d793ad9f952c31'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,28198923.0,1461089547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-19 18:23:15.713118,70838.0,641.0
13695570,13695570,,,,,,,,,,,,,,,,,,,,,bam,8656817.0,,,,,,,,,,,,,,,,,,,,,bam,13686699.0,,,bam,14171825.0,bam,,,,,,,,,,,bam,2016-04-19 21:22:00.974359,slurm_normal,1461101724.0,0,1.0,main_w1_handler2,2675114,12528705,False,,6715181.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ed85f013cffcda7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58237b3011c0fe7a2'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b7e3ed9ea2510fe4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b534d793ad9f952c31'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""chr19""",32.0,,28198923.0,1461100954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-19 21:35:27.961156,70838.0,770.0
1874942903,1874942903,,,,,,,,,,,,,,,,,,,,,bam,1833859106.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 00:37:49.008817,slurm_normal,1461115039.0,0,1.0,main_w2_handler0,2402929,12530397,False,,6717925.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532712d827afea361'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e1d6d8c7b0d18716'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,0,,,no,"""""",32.0,,28776799.0,1461114517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 01:17:21.868991,67495.0,522.0
984816447,984816447,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 15:17:02.861539,slurm_normal,1461252036.0,0,1.0,main_w2_handler1,2335718,12550671,False,,6739160.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfa2cef764e93500'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29003968.0,1461251838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-21 15:20:37.614090,26920.0,198.0
1848580602,1848580602,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 15:24:31.658308,slurm_normal,1461252555.0,0,1.0,main_w1_handler2,2335718,12550853,False,,6739350.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3c61959589af7a9'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29003968.0,1461252288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-21 15:29:19.150696,26920.0,267.0
902858765,902858765,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 15:08:36.583940,slurm_normal,1461251402.0,0,1.0,main_w2_handler0,2335718,12550521,False,,6739005.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,false,1,100000,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523824e9482fd2bfe'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29003968.0,1461251330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-21 15:10:07.332522,26920.0,72.0
861109631,861109631,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 15:12:26.443314,slurm_normal,1461251774.0,0,1.0,main_w1_handler2,2335718,12550593,False,,6739079.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8f6c58dc8679b0f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29003968.0,1461251564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-21 15:16:17.402043,26920.0,210.0
1993427675,1993427675,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 15:24:42.410880,slurm_normal,1461252864.0,0,1.0,main_w2_handler0,2335718,12550855,False,,6739439.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52cf5fd1a2b20de61'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,0,,,no,"""""",32.0,,29003968.0,1461252562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-21 15:34:27.126427,26920.0,302.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-22 01:42:12.582764,slurm_normal,1461295449.0,0,1.0,main_w1_handler1,2661936,12556412,False,,6745861.roundup,slurm,,132112168.0,corral-repl,,,,,1,10000,false,0.0,no,,false,1,100000,,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,1,png,true,yes,"""""",32.0,,29753726.0,1461289343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-22 03:24:12.419961,63534.0,6106.0
504840978,504840978,,,,,,,,,,,,,,,,,,,,,bam,836195977.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 11:33:22.169662,slurm_normal,1461153611.0,0,1.0,main_w1_handler2,2662770,12535647,False,,6721998.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,true,,100000,WTb-,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573c302171d63595a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ca3432ec1a52142f'}]","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,1,pdf,true,yes,"""""",32.0,,29018650.0,1461152067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 12:00:15.809006,40066.0,1544.0
557513041,557513041,,,,,,,,,,,,,,,,,,,,,bam,885576270.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 11:34:00.577118,slurm_normal,1461153860.0,0,1.0,main_w2_handler0,2662770,12535650,False,,6722006.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,true,,100000,MPHb+,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fee63fc39698178e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50d6fc14b0c8d6b18'}]","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,1,pdf,true,yes,"""""",32.0,,29018650.0,1461152098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 12:04:24.634271,40066.0,1762.0
1853203991,1853203991,,,,,,,,,,,,,,,,,,,,,bam,2109164302.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 12:35:05.539764,slurm_normal,1461156646.0,0,1.0,main_w2_handler0,2671401,12536016,False,,6722602.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b26331d80faafc9a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d324b032f561e92a'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,,0,,,no,"""chr10""",32.0,,28198923.0,1461156065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 12:50:49.186781,70838.0,581.0
557461923,557461923,,,,,,,,,,,,,,,,,,,,,bam,723743816.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-04-20 17:29:53.714702,slurm_normal,1461175173.0,0,1.0,main_w1_handler0,2662770,12540256,False,,6725891.roundup,slurm,,132112168.0,corral-repl,,,,,1,500,false,0.0,no,,true,,100000,WTc-,,,yes,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8f8634a87cc0da6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5408242e2a7ba37c1'}]","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,,,,1,pdf,true,yes,"""""",32.0,,29018650.0,1461173433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.2.0,2.2.2.0,,2016-04-20 17:59:35.371624,40066.0,1740.0
