chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,main,main_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.main_lab,parameters.main|__identifier__,parameters.sets,parameters.sets_0|set|__identifier__,parameters.sets_1|set|__identifier__,parameters.sets_2|set|__identifier__,parameters.universe.__current_case__,parameters.universe.main,parameters.universe.main.values,parameters.universe.type_select,processor_count,runner_name,session_id,sets_0|set,sets_0|set_filetype,sets_1|set,sets_1|set_filetype,sets_2|set,sets_2|set_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-13 03:14:23.790479,slurm_normal,1510542953.0,0,,1.0,main_w4_handler1,3320558,17432164,False,,11490558,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272851}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,9568,tabular,,,,,1510542948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:54.637635,,5.0
,,2017-11-13 03:14:24.408756,slurm_normal,1510542878.0,0,,1.0,main_w4_handler1,3320558,17432166,False,,11490543,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272853}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,4728,tabular,,,,,1510542873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:14:39.444805,,5.0
,,2017-11-13 03:14:21.374074,slurm_normal,1510542911.0,0,,1.0,main_w4_handler1,3320558,17432159,False,,11490551,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272846}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,6959,tabular,,,,,1510542905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:13.068302,,6.0
,,2017-11-13 03:14:21.744032,slurm_normal,1510542899.0,0,,1.0,main_w3_handler1,3320558,17432160,False,,11490548,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272847}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,12188,tabular,,,,,1510542894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:02.522853,,5.0
,,2017-11-13 03:14:25.004710,slurm_normal,1510542896.0,0,,1.0,main_w4_handler0,3320558,17432169,False,,11490546,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272856}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,8129,tabular,,,,,1510542891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:14:58.731696,,5.0
,,2017-11-13 03:14:22.158623,slurm_normal,1510542919.0,0,,1.0,main_w3_handler1,3320558,17432161,False,,11490553,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272848}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,7365,tabular,,,,,1510542915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:21.623214,,4.0
,,2017-11-13 03:14:23.147443,slurm_normal,1510542920.0,0,,1.0,main_w3_handler0,3320558,17432163,False,,11490554,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272850}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,8301,tabular,,,,,1510542915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:21.517574,,5.0
,,2017-11-13 03:14:24.191275,slurm_normal,1510542928.0,0,,1.0,main_w3_handler0,3320558,17432165,False,,11490555,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272852}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,4304,tabular,,,,,1510542923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:29.263094,,5.0
,,2017-11-13 03:14:24.575798,slurm_normal,1510542935.0,0,,1.0,main_w3_handler0,3320558,17432167,False,,11490556,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272854}]}, ""lab"": ""All""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,12181,tabular,,,,,1510542930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:15:35.977557,,5.0
,,2017-11-13 03:23:28.821341,slurm_normal,1510543417.0,0,,1.0,main_w4_handler1,3320558,17432215,False,,11490588,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272856}]}, ""lab"": ""D15""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272855}]}, ""lab"": ""D14""}, {""__index__"": 2, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272854}]}, ""lab"": ""D13""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,8129,tabular,7729.0,tabular,12181.0,tabular,1510543412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:23:38.692266,,5.0
,,2017-11-13 03:32:21.565072,slurm_normal,1510543951.0,0,,1.0,main_w3_handler1,3320558,17432265,False,,11490629,slurm,,9532.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272850}]}, ""lab"": ""D8""}, {""__index__"": 1, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32272855}]}, ""lab"": ""D14""}]",,,,0,,"[{'src': 'hda', 'id': 32272857}]",explicit,32.0,,41919314,8301,tabular,7729.0,tabular,,,1510543944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-13 03:32:32.404331,,7.0
,,2018-03-06 10:50:28.565031,slurm_normal,1520333456.0,0,7680.0,1.0,main_w3_handler1,3452166,18621499,False,,12717890,slurm,,4162903.0,fastq,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 34235245}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 34235245}]",explicit,32.0,,44337368,4162903,fastq,,,,,1520333452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2018-03-06 10:50:58.877363,123313.0,4.0
,,2018-01-12 07:20:06.706291,slurm_normal,1515741616.0,0,,1.0,main_w3_handler0,3383955,18011259,False,,12088467,slurm,,0.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 33276195}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 33276193}]",explicit,32.0,,43089228,0,tabular,,,,,1515741610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2018-01-12 07:20:19.318170,119351.0,6.0
,,2018-01-12 07:20:05.648253,slurm_normal,1515741615.0,0,,1.0,main_w3_handler0,3383955,18011258,False,,12088465,slurm,,0.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 33276195}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 33276191}]",explicit,32.0,,43089228,0,tabular,,,,,1515741609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2018-01-12 07:20:16.969109,119351.0,6.0
,,2018-01-12 07:20:07.358631,slurm_normal,1515741617.0,0,,1.0,main_w4_handler0,3383955,18011260,False,,12088466,slurm,,0.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 33276195}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 33276195}]",explicit,32.0,,43089228,0,tabular,,,,,1515741610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2018-01-12 07:20:20.447684,119351.0,7.0
,,2018-01-12 07:20:03.642137,slurm_normal,1515741614.0,0,,1.0,main_w4_handler0,3383955,18011257,False,,12088464,slurm,,0.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 33276195}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 33276189}]",explicit,32.0,,43089228,0,tabular,,,,,1515741607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2018-01-12 07:20:18.263106,119351.0,7.0
,,2017-11-18 22:37:53.020078,slurm_normal,1511044684.0,0,,1.0,main_w4_handler0,3330400,17504667,False,,11565165,slurm,,11312188.0,fasta,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32391378}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 32391378}]",explicit,32.0,,42090097,11312188,fasta,,,,,1511044677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-18 22:38:06.070381,110331.0,7.0
,,2017-11-19 18:55:31.462435,slurm_normal,1511117742.0,0,,1.0,main_w4_handler1,3330566,17509245,False,,11569750,slurm,,1237209.0,fastq,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Venn Diagram""",,"[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32401239}]}, ""lab"": ""Group""}]",,,,0,,"[{'src': 'hda', 'id': 32401239}]",explicit,32.0,,42094627,1237209,fastq,,,,,1511117735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-19 18:55:43.757494,,7.0
,,2017-11-20 01:32:31.962065,slurm_normal,1511142543.0,0,,1.0,main_w3_handler0,3166879,17512047,False,,11571941,slurm,,162827.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_6_S52_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406957}]}, ""lab"": ""Group""}]","""JCime_6_S52_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406957}]",explicit,32.0,,40413967,162827,tabular,,,,,1511142538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:49:05.494192,108185.0,5.0
,,2017-11-20 01:32:37.075495,slurm_normal,1511141568.0,0,,1.0,main_w4_handler1,3166879,17512056,False,,11571836,slurm,,162831.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_12_S58_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406974}]}, ""lab"": ""Group""}]","""JCime_12_S58_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406974}]",explicit,32.0,,40413967,162831,tabular,,,,,1511141563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:32:51.197946,108185.0,5.0
,,2017-11-20 01:13:09.088767,slurm_normal,1511141636.0,0,,1.0,main_w3_handler1,3166879,17511907,False,,11571853,slurm,,162853.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_3_S49_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406950}]}, ""lab"": ""Group""}]","""JCime_3_S49_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406950}]",explicit,32.0,,40413967,162853,tabular,,,,,1511141631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:34:03.071703,108185.0,5.0
,,2017-11-20 01:13:09.919561,slurm_normal,1511140658.0,0,,1.0,main_w4_handler1,3166879,17511908,False,,11571726,slurm,,162842.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_4_S50_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406952}]}, ""lab"": ""Group""}]","""JCime_4_S50_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406952}]",explicit,32.0,,40413967,162842,tabular,,,,,1511140652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:17:39.889996,108185.0,6.0
,,2017-11-20 01:13:18.301077,slurm_normal,1511141059.0,0,,1.0,main_w4_handler1,3166879,17511918,False,,11571784,slurm,,162831.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_12_S58_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406974}]}, ""lab"": ""Group""}]","""JCime_12_S58_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406974}]",explicit,32.0,,40413967,162831,tabular,,,,,1511141054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:24:21.323890,108185.0,5.0
,,2017-11-20 01:32:32.515960,slurm_normal,1511142227.0,0,,1.0,main_w3_handler0,3166879,17512049,False,,11571906,slurm,,163276.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_7""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406960}]}, ""lab"": ""Group""}]","""JCime_7""",,,0,,"[{'src': 'hda', 'id': 32406960}]",explicit,32.0,,40413967,163276,tabular,,,,,1511142221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:43:49.791145,108185.0,6.0
,,2017-11-20 01:13:12.278298,slurm_normal,1511142225.0,0,,1.0,main_w3_handler0,3166879,17511911,False,,11571905,slurm,,163276.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_7""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406960}]}, ""lab"": ""Group""}]","""JCime_7""",,,0,,"[{'src': 'hda', 'id': 32406960}]",explicit,32.0,,40413967,163276,tabular,,,,,1511142218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:43:47.531308,108185.0,7.0
,,2017-11-20 01:32:30.339099,slurm_normal,1511141564.0,0,,1.0,main_w3_handler1,3166879,17512045,False,,11571835,slurm,,162842.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_4_S50_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406952}]}, ""lab"": ""Group""}]","""JCime_4_S50_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406952}]",explicit,32.0,,40413967,162842,tabular,,,,,1511141560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:32:49.634802,108185.0,4.0
,,2017-11-20 01:32:29.390672,slurm_normal,1511141644.0,0,,1.0,main_w3_handler1,3166879,17512044,False,,11571855,slurm,,162853.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_3_S49_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406950}]}, ""lab"": ""Group""}]","""JCime_3_S49_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406950}]",explicit,32.0,,40413967,162853,tabular,,,,,1511141639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:34:09.555299,108185.0,5.0
,,2017-11-20 01:13:11.419482,slurm_normal,1511142541.0,0,,1.0,main_w3_handler0,3166879,17511910,False,,11571940,slurm,,162827.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_6_S52_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406957}]}, ""lab"": ""Group""}]","""JCime_6_S52_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406957}]",explicit,32.0,,40413967,162827,tabular,,,,,1511142535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:49:04.433570,108185.0,6.0
,,2017-11-20 01:32:36.310997,slurm_normal,1511143576.0,0,,1.0,main_w3_handler1,3166879,17512055,False,,11572062,slurm,,162810.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_11_S57_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406972}]}, ""lab"": ""Group""}]","""JCime_11_S57_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406972}]",explicit,32.0,,40413967,162810,tabular,,,,,1511143572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 02:06:19.305307,108185.0,4.0
,,2017-11-20 01:32:35.829599,slurm_normal,1511142788.0,0,,1.0,main_w3_handler0,3166879,17512054,False,,11571973,slurm,,162975.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_10_S56_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406970}]}, ""lab"": ""Group""}]","""JCime_10_S56_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406970}]",explicit,32.0,,40413967,162975,tabular,,,,,1511142783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:53:11.481055,108185.0,5.0
,,2017-11-20 01:13:16.675434,slurm_normal,1511142787.0,0,,1.0,main_w3_handler0,3166879,17511916,False,,11571972,slurm,,162975.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_10_S56_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406970}]}, ""lab"": ""Group""}]","""JCime_10_S56_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406970}]",explicit,32.0,,40413967,162975,tabular,,,,,1511142782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:53:08.505747,108185.0,5.0
,,2017-11-20 01:32:31.273259,slurm_normal,1511143027.0,0,,1.0,main_w4_handler1,3166879,17512046,False,,11571992,slurm,,162743.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_5_S51_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406955}]}, ""lab"": ""Group""}]","""JCime_5_S51_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406955}]",explicit,32.0,,40413967,162743,tabular,,,,,1511143022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:57:08.950004,108185.0,5.0
,,2017-11-20 01:13:10.831429,slurm_normal,1511143029.0,0,,1.0,main_w4_handler0,3166879,17511909,False,,11571993,slurm,,162743.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_5_S51_L004_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406955}]}, ""lab"": ""Group""}]","""JCime_5_S51_L004_001""",,,0,,"[{'src': 'hda', 'id': 32406955}]",explicit,32.0,,40413967,162743,tabular,,,,,1511143025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 01:57:14.456870,108185.0,4.0
,,2017-11-20 01:13:17.598467,slurm_normal,1511143579.0,0,,1.0,main_w4_handler1,3166879,17511917,False,,11572063,slurm,,162810.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_11_S57_L003_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406972}]}, ""lab"": ""Group""}]","""JCime_11_S57_L003_001""",,,0,,"[{'src': 'hda', 'id': 32406972}]",explicit,32.0,,40413967,162810,tabular,,,,,1511143575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 02:06:20.931697,108185.0,4.0
,,2017-11-20 01:13:15.908485,slurm_normal,1511143932.0,0,,1.0,main_w4_handler1,3166879,17511915,False,,11572087,slurm,,162783.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_2_S48_L001_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406968}]}, ""lab"": ""Group""}]","""JCime_2_S48_L001_001""",,,0,,"[{'src': 'hda', 'id': 32406968}]",explicit,32.0,,40413967,162783,tabular,,,,,1511143926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 02:12:17.837834,108185.0,6.0
,,2017-11-20 01:32:34.993988,slurm_normal,1511143933.0,0,,1.0,main_w3_handler0,3166879,17512053,False,,11572088,slurm,,162783.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""JCime_2_S48_L001_001""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32406968}]}, ""lab"": ""Group""}]","""JCime_2_S48_L001_001""",,,0,,"[{'src': 'hda', 'id': 32406968}]",explicit,32.0,,40413967,162783,tabular,,,,,1511143929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 02:12:17.472273,108185.0,4.0
,,2017-11-20 19:12:32.558215,slurm_normal,1511205183.0,0,,1.0,main_w3_handler0,3166879,17523331,False,,11583233,slurm,,162500.0,tabular,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Venn Diagram""","""reverse""","[{""__index__"": 0, ""set"": {""values"": [{""src"": ""hda"", ""id"": 32428239}]}, ""lab"": ""Group""}]","""reverse""",,,0,,"[{'src': 'hda', 'id': 32428239}]",explicit,32.0,,40413967,162500,tabular,,,,,1511205158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list/0.0.9,0.0.9,,2017-11-20 19:13:05.732637,108185.0,25.0
