bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams13,bams13_filetype,bams14,bams14_filetype,bams15,bams15_filetype,bams16,bams16_filetype,bams17,bams17_filetype,bams18,bams18_filetype,bams19,bams19_filetype,bams1_filetype,bams2,bams20,bams20_filetype,bams21,bams21_filetype,bams22,bams22_filetype,bams23,bams23_filetype,bams24,bams24_filetype,bams25,bams25_filetype,bams26,bams26_filetype,bams27,bams27_filetype,bams28,bams28_filetype,bams29,bams29_filetype,bams2_filetype,bams3,bams30,bams30_filetype,bams31,bams31_filetype,bams32,bams32_filetype,bams33,bams33_filetype,bams34,bams34_filetype,bams35,bams35_filetype,bams36,bams36_filetype,bams37,bams37_filetype,bams38,bams38_filetype,bams3_filetype,bams4,bams4_filetype,bams5,bams5_filetype,bams6,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
581735671,581735671,,,,,,,,,,,,,,,,,,,,,bam,585399246.0,,,,,,,,,,,,,,,,,,,,,bam,614780832.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-04 14:02:29.958799,slurm_normal,1504533799.0,0,,1.0,main_w4_handler0,3197647,16730237,False,,45376,bed,10798782.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30575702}, {'src': 'hda', 'id': 30575704}, {'src': 'hda', 'id': 30575705}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31100535}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40231988,1504533775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-04 14:03:32.557904,109194.0,24.0
218211987,218211987,,,,,,,,,,,,,,,,,,,,,bam,224089724.0,,,,,,,,,,,,,,,,,,,,,bam,238877142.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-04 18:23:01.857003,slurm_normal,1504549559.0,0,,1.0,main_w3_handler1,3210869,16731883,False,,731949,bed,10800479.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30750432}, {'src': 'hda', 'id': 30750436}, {'src': 'hda', 'id': 30750484}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31102922}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40260510,1504549412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-04 18:26:05.096883,109716.0,147.0
292294,292294,,,,,,,,,,,,,,,,,,,,,bam,318299.0,,,,,,,,,,,,,,,,,,,,,bam,315939.0,,,,,,,,,,,,,,,,,,,bam,308612.0,bam,367650.0,bam,375575.0,bam,333097.0,bam,280573.0,bam,,,bam,2017-09-04 19:03:43.072040,slurm_normal,1504552008.0,0,,1.0,main_w4_handler1,3171048,16732259,False,,1298211,bed,10800912.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31103216}, {'src': 'hda', 'id': 31103218}, {'src': 'hda', 'id': 31103219}, {'src': 'hda', 'id': 31103220}, {'src': 'hda', 'id': 31103221}, {'src': 'hda', 'id': 31103222}, {'src': 'hda', 'id': 31103223}, {'src': 'hda', 'id': 31103224}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 31030561}]","""1e-09""","""false""","""0""","""false""","""false""","""-S""",32.0,,40232397,1504551831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-04 19:06:55.569716,32853.0,177.0
1212097303,1212097303,,,,,,,,,,,,,,,,,,,,,bam,1001478036.0,,,,,,,,,,,,,,,,,,,,,bam,1060107298.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2018-01-20 12:00:43.050392,slurm_normal,1516449705.0,0,,1.0,main_w4_handler1,3320392,18093925,False,,67693,bed,12173395,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33281929}, {'src': 'hda', 'id': 33289890}, {'src': 'hda', 'id': 33289909}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 33406540}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,43313402,1516449654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2018-01-20 12:01:46.258361,115950.0,51.0
218211987,218211987,,,,,,,,,,,,,,,,,,,,,bam,224089724.0,,,,,,,,,,,,,,,,,,,,,bam,238877142.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-05 18:20:35.571993,slurm_normal,1504635716.0,0,,1.0,main_w3_handler0,3210869,16739968,False,,267549,bed,10809406.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30750432}, {'src': 'hda', 'id': 30750436}, {'src': 'hda', 'id': 30750484}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31114201}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40282802,1504635642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-05 18:21:59.186300,109716.0,74.0
218211987,218211987,,,,,,,,,,,,,,,,,,,,,bam,224089724.0,,,,,,,,,,,,,,,,,,,,,bam,238877142.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-05 18:26:33.486370,slurm_normal,1504636073.0,0,,1.0,main_w3_handler0,3210869,16740044,False,,238245,bed,10809485.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30750432}, {'src': 'hda', 'id': 30750436}, {'src': 'hda', 'id': 30750484}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31114318}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40282802,1504636022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-05 18:27:55.110833,109716.0,51.0
218211987,218211987,,,,,,,,,,,,,,,,,,,,,bam,224089724.0,,,,,,,,,,,,,,,,,,,,,bam,238877142.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-05 20:07:56.027429,slurm_normal,1504642196.0,0,,1.0,main_w3_handler0,3210869,16740861,False,,507234,bed,10810316.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30750432}, {'src': 'hda', 'id': 30750436}, {'src': 'hda', 'id': 30750484}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31115423}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40282802,1504642096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-05 20:09:59.550954,109716.0,100.0
56117824,56117824,,,,,,,,,,,,,,,,,,,,,bam,50652738.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-10-18 09:22:54.069280,slurm_normal,1508318582.0,0,,1.0,main_w3_handler1,3290398,17128620,False,,2415,bed,11185619,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31733406}, {'src': 'hda', 'id': 31733449}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""false""","""false""","[{'src': 'hda', 'id': 31733125}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,41347780,1508318578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-10-18 09:23:04.145875,113818.0,4.0
2841581,2841581,,,,,,,,,,,,,,,,,,,,,bam,2806318.0,,,,,,,,,,,,,,,,,,,,,bam,2988398.0,,,,,,,,,,,,,,,,,,,bam,2939593.0,bam,2922325.0,bam,2873108.0,bam,3226333.0,bam,3154528.0,bam,,,bam,2017-09-06 04:43:22.825582,slurm_normal,1504673357.0,0,,1.0,main_w4_handler1,3190573,16743827,False,,2630954,bed,10813427.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31119402}, {'src': 'hda', 'id': 31119403}, {'src': 'hda', 'id': 31119404}, {'src': 'hda', 'id': 31119405}, {'src': 'hda', 'id': 31119406}, {'src': 'hda', 'id': 31119407}, {'src': 'hda', 'id': 31119408}, {'src': 'hda', 'id': 31119409}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 31119472}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40294740,1504673014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-06 04:49:19.931957,84314.0,343.0
614780832,614780832,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-09-09 21:44:45.191171,slurm_normal,1504993520.0,0,,1.0,main_w4_handler0,3197647,16779989,False,,22094,bed,10848261.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30575705}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31172419}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40375256,1504993514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 21:45:30.631271,109194.0,6.0
1040428292,1040428292,,,,,,,,,,,,,,,,,,,,,bam,1876967697.0,,,,,,,,,,,,,,,,,,,,,bam,768569330.0,,,,,,,,,,,,,,,,,,,bam,1178420757.0,bam,920657963.0,bam,1255058795.0,bam,854352439.0,bam,1253933901.0,bam,,,bam,2017-09-06 12:45:13.171836,slurm_normal,1504705707.0,0,,1.0,main_w3_handler1,3171048,16746509,False,,3065464,bed,10815222.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31119929}, {'src': 'hda', 'id': 31119930}, {'src': 'hda', 'id': 31119931}, {'src': 'hda', 'id': 31119932}, {'src': 'hda', 'id': 31119933}, {'src': 'hda', 'id': 31119934}, {'src': 'hda', 'id': 31119935}, {'src': 'hda', 'id': 31119936}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 30151108}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40277061,1504702006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-06 13:48:51.720096,32853.0,3701.0
1040428292,1040428292,,,,,,,,,,,,,,,,,,,,,bam,1876967697.0,,,,,,,,,,,,,,,,,,,,,bam,768569330.0,,,,,,,,,,,,,,,,,,,bam,1178420757.0,bam,920657963.0,bam,1255058795.0,bam,854352439.0,bam,1253933901.0,bam,,,bam,2017-09-06 14:15:35.189578,slurm_normal,1504709632.0,0,,1.0,main_w3_handler1,3171048,16747050,False,,1298211,bed,10815720.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31119929}, {'src': 'hda', 'id': 31119930}, {'src': 'hda', 'id': 31119931}, {'src': 'hda', 'id': 31119932}, {'src': 'hda', 'id': 31119933}, {'src': 'hda', 'id': 31119934}, {'src': 'hda', 'id': 31119935}, {'src': 'hda', 'id': 31119936}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 31030561}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40277061,1504707437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-06 14:56:47.907573,32853.0,2195.0
9294182532,9294182532,,,,,,,,,,,,,,,,,,,,,bam,4014295444.0,,,,,,,,,,,,,,,,,,,,,bam,3753891608.0,,,,,,,,,,,,,,,,,,,bam,2297243142.0,bam,1444368308.0,bam,1685956908.0,bam,1497787069.0,bam,1584518485.0,bam,,,bam,2017-09-06 14:15:52.437156,slurm_normal,1504712872.0,0,,1.0,main_w4_handler1,3171048,16747052,False,,1298211,bed,10815715.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31119937}, {'src': 'hda', 'id': 31119938}, {'src': 'hda', 'id': 31119939}, {'src': 'hda', 'id': 31119940}, {'src': 'hda', 'id': 31119942}, {'src': 'hda', 'id': 31119943}, {'src': 'hda', 'id': 31119944}, {'src': 'hda', 'id': 31119945}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 31030561}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40277061,1504707400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-06 15:47:55.073888,32853.0,5472.0
1212097303,1212097303,,,,,,,,,,,,,,,,,,,,,bam,1001478036.0,,,,,,,,,,,,,,,,,,,,,bam,1060107298.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2018-01-20 12:00:43.877354,slurm_normal,1516449693.0,0,,1.0,main_w3_handler0,3320392,18093926,False,,25494,bed,12173394,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33281929}, {'src': 'hda', 'id': 33289890}, {'src': 'hda', 'id': 33289909}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 33406541}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,43313402,1516449651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2018-01-20 12:01:35.116940,115950.0,42.0
1212097303,1212097303,,,,,,,,,,,,,,,,,,,,,bam,1001478036.0,,,,,,,,,,,,,,,,,,,,,bam,1060107298.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2018-01-20 13:19:49.856122,slurm_normal,1516454431.0,0,,1.0,main_w3_handler0,3320392,18094074,False,,72074,bed,12173557,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33281929}, {'src': 'hda', 'id': 33289890}, {'src': 'hda', 'id': 33289909}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 33406709}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,43313402,1516454399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2018-01-20 13:20:32.289996,115950.0,32.0
581735671,581735671,,,,,,,,,,,,,,,,,,,,,bam,585399246.0,,,,,,,,,,,,,,,,,,,,,bam,614780832.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-07 15:32:09.230726,slurm_normal,1504798889.0,0,,1.0,main_w4_handler1,3197647,16763732,False,,2682931,bed,10830543.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30575702}, {'src': 'hda', 'id': 30575704}, {'src': 'hda', 'id': 30575705}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31146893}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40332684,1504798342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-07 15:41:32.926202,109194.0,547.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-07 15:40:49.238335,slurm_normal,1504799435.0,0,,1.0,main_w3_handler1,3197647,16763845,False,,2682931,bedstrict,10830715.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31146912}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40332684,1504798863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-07 15:50:42.383300,109194.0,572.0
579510862,579510862,,,,,,,,,,,,,,,,,,,,,bam,580867028.0,,,,,,,,,,,,,,,,,,,,,bam,554840290.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-08 12:55:01.394702,slurm_normal,1504875324.0,0,,1.0,main_w3_handler0,3197647,16771195,False,,3693,bed,10838677.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30572289}, {'src': 'hda', 'id': 30572291}, {'src': 'hda', 'id': 30572293}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31158866}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40332684,1504875317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-08 12:55:28.203035,109194.0,7.0
581735671,581735671,,,,,,,,,,,,,,,,,,,,,bam,585399246.0,,,,,,,,,,,,,,,,,,,,,bam,614780832.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-08 13:36:21.995607,slurm_normal,1504877968.0,0,,1.0,main_w3_handler0,3197647,16771549,False,,10604,bed,10839061.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 30575702}, {'src': 'hda', 'id': 30575704}, {'src': 'hda', 'id': 30575705}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31159371}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40332684,1504877957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-08 13:39:31.369927,109194.0,11.0
943494303,943494303,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2018-01-20 14:15:53.540836,slurm_normal,1516457780.0,0,,1.0,main_w3_handler0,3394077,18094201,False,,95654,bed,12173707,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 33347242}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 33406834}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,43309869,1516457762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2018-01-20 14:16:22.194051,120020.0,18.0
61056,61056,,,,,,,,,,,,,,,,,,,,,bam,61067.0,,,,,,,,,,,,,,,,,,,,,bam,63908.0,,,,,,,,,,,,,,,,,,,bam,95109.0,bam,127587.0,bam,119348.0,bam,143930.0,bam,125490.0,bam,,,bam,2017-09-09 13:01:38.346096,slurm_normal,1504962228.0,0,,1.0,main_w4_handler1,3171048,16778610,False,,1298211,bed,10846864.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31104932}, {'src': 'hda', 'id': 31104971}, {'src': 'hda', 'id': 31105239}, {'src': 'hda', 'id': 31105425}, {'src': 'hda', 'id': 31109651}, {'src': 'hda', 'id': 31165729}, {'src': 'hda', 'id': 31168149}, {'src': 'hda', 'id': 31168195}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""false""","""false""","[{'src': 'hda', 'id': 31030561}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40370622,1504962106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 13:03:51.528369,32853.0,122.0
2139163958,2139163958,,,,,,,,,,,,,,,,,,,,,bam,2123701622.0,,,,,,,,,,,,,,,,,,,,,bam,2001441759.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-09 11:05:09.396021,slurm_normal,1504956452.0,0,,1.0,main_w4_handler0,2716612,16778356,False,,2926961,bed,10846577.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169088}, {'src': 'hda', 'id': 31169090}, {'src': 'hda', 'id': 31169091}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31169483}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40368573,1504955120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 11:27:36.313317,70907.0,1332.0
2139163958,2139163958,,,,,,,,,,,,,,,,,,,,,bam,2123701622.0,,,,,,,,,,,,,,,,,,,,,bam,2001441759.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-09 10:00:23.636356,slurm_normal,1504951884.0,0,,1.0,main_w4_handler1,2716612,16778128,False,,2682931,bed,10846345.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169088}, {'src': 'hda', 'id': 31169090}, {'src': 'hda', 'id': 31169091}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31169140}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40368573,1504951246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 10:11:33.687457,70907.0,638.0
365094248,365094248,,,,,,,,,,,,,,,,,,,,,bam,500374012.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-09-09 11:45:37.248735,slurm_normal,1504957930.0,0,,1.0,main_w3_handler0,3247602,16778455,False,,93828,bed,10846725.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169583}, {'src': 'hda', 'id': 31169604}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","""false""","[{'src': 'hda', 'id': 31169585}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40369651,1504957555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 11:52:12.228333,56976.0,375.0
365094248,365094248,,,,,,,,,,,,,,,,,,,,,bam,500374012.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2017-09-09 12:53:10.160732,slurm_normal,1504961887.0,0,,1.0,main_w4_handler0,3247602,16778599,False,,58190,bed,10846850.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169583}, {'src': 'hda', 'id': 31169604}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""false""","[{'src': 'hda', 'id': 31169858}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40370411,1504961623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 12:58:14.770938,56976.0,264.0
2139163958,2139163958,,,,,,,,,,,,,,,,,,,,,bam,2123701622.0,,,,,,,,,,,,,,,,,,,,,bam,2001441759.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-09 11:05:08.167858,slurm_normal,1504955900.0,0,,1.0,main_w3_handler0,2716612,16778354,False,,1622843,bed,10846576.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169088}, {'src': 'hda', 'id': 31169090}, {'src': 'hda', 'id': 31169091}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31169481}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40368573,1504955117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 11:18:21.398131,70907.0,783.0
2139163958,2139163958,,,,,,,,,,,,,,,,,,,,,bam,2123701622.0,,,,,,,,,,,,,,,,,,,,,bam,2001441759.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,bam,2017-09-09 11:05:08.721803,slurm_normal,1504956092.0,0,,1.0,main_w4_handler1,2716612,16778355,False,,1997233,bed,10846578.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 31169088}, {'src': 'hda', 'id': 31169090}, {'src': 'hda', 'id': 31169091}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""false""","[{'src': 'hda', 'id': 31169482}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,40368573,1504955141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-09 11:21:41.383628,70907.0,951.0
