chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.condition,parameters.dbkey,parameters.description,parameters.filter,parameters.input,parameters.input.values,parameters.tag,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-16 10:32:57.713575,slurm_normal,1505557990.0,255,,1.0,main_w4_handler0,3220287,16843454,False,,740722,vcf,10910364.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31272092}]","""""",32.0,,39837261.0,1505557985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-16 10:33:13.413936,,5.0
,,2017-10-04 06:09:48.061827,slurm_normal,1507097413.0,255,,1.0,main_w4_handler1,3274559,17020337,False,,299943,vcf,11075683.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31552535}]","""""",32.0,,41034670.0,1507097408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-04 06:10:22.301244,112346.0,5.0
,,2017-09-18 18:17:21.553198,slurm_normal,1505758655.0,255,,1.0,main_w3_handler0,3197512,16858155,False,,1567711,vcf,10925023.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31295295}]","""""",32.0,,39401053.0,1505758651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-18 18:17:37.184998,,4.0
,,2017-09-18 18:36:46.313091,slurm_normal,1505759819.0,255,,1.0,main_w3_handler0,3197512,16858235,False,,1567711,vcf,10925143.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31295295}]","""##FORMAT=<ID=FREQ,Number=1,Type=String,Description=\""Variant allele frequency\"">""",32.0,,39401053.0,1505759816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-18 18:37:00.829171,,3.0
,,2017-10-04 10:31:32.520786,slurm_normal,1507113125.0,255,,1.0,main_w4_handler0,3275019,17021485,False,,11711,vcf,11077105.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31554152}]","""""",32.0,,41035783.0,1507113120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-04 10:32:12.679182,112731.0,5.0
,,2017-09-19 07:27:18.399948,slurm_normal,1505806053.0,255,,1.0,main_w3_handler1,3257934,16862773,False,,1354996,vcf,10929750.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31302964}]","""""",32.0,,39789971.0,1505806049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-19 07:27:35.671823,109979.0,4.0
,,2017-12-18 00:50:09.245995,slurm_normal,1513558224.0,255,,1.0,main_w4_handler1,3368569,17833121,False,,73655,vcf,11906496,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 32976425}]","""""",32.0,,42436750.0,1513558220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-18 00:50:26.390880,117918.0,4.0
,,2017-12-18 01:15:41.310141,slurm_normal,1513559751.0,255,,1.0,main_w3_handler1,3368605,17833188,False,,142780,vcf,11906590,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 32976645}]","""""",32.0,,42436750.0,1513559747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-18 01:15:53.382400,117918.0,4.0
,,2017-09-21 10:06:38.697964,slurm_normal,1505988419.0,255,,1.0,main_w3_handler0,3182096,16887573,False,,15929096721,vcf,10954805.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31317205}]","""""",32.0,,40713387.0,1505988415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-21 10:07:04.711645,107312.0,4.0
,,2017-12-18 01:27:56.625634,slurm_normal,1513560487.0,255,,1.0,main_w3_handler1,3368605,17833241,False,,67727,vcf,11906645,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 32977768}]","""""",32.0,,42436750.0,1513560483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-18 01:28:09.003944,117918.0,4.0
,,2017-12-18 01:39:08.109835,slurm_normal,1513561162.0,255,,1.0,main_w3_handler1,3368605,17833301,False,,142780,vcf,11906738,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",""">= ${allele_freq}""","""?""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 32976645}]","""FORMAT/FREQ""",32.0,,42436750.0,1513561158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-18 01:39:23.700669,117918.0,4.0
,,2017-09-24 03:01:34.319583,slurm_normal,1506222110.0,255,,1.0,main_w3_handler1,3239252,16911146,False,,557048,vcf,10980604.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31067179}]","""""",32.0,,40802576.0,1506222104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-24 03:01:52.552484,107691.0,6.0
,,2017-09-24 03:03:02.510118,slurm_normal,1506222205.0,255,,1.0,main_w4_handler1,3239252,16911149,False,,557048,vcf,10980610.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""\""TYPE = snp\""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31067179}]","""""",32.0,,40802576.0,1506222202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-09-24 03:03:28.449125,107691.0,3.0
,,2018-03-02 18:39:31.223425,slurm_normal,1520015994.0,255,7680.0,1.0,main_w3_handler0,3449794,18584987,False,,2764012,vcf,12679774,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 34176539}]","""""",32.0,,44296099.0,1520015991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2018-03-02 18:39:57.725738,,3.0
,,2018-03-02 18:42:08.789561,slurm_normal,1520016153.0,255,7680.0,1.0,main_w4_handler1,3449794,18585018,False,,2764012,vcf,12679811,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 34176539}]","""\"">= [desired allele freq]\""""",32.0,,44296099.0,1520016150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2018-03-02 18:42:40.148929,,3.0
,,2017-12-18 09:55:15.690082,slurm_normal,1513595791.0,255,,1.0,main_w4_handler1,3369073,17835748,False,,90345,vcf,11910262,slurm,,132112168.0,corral-repl,,"""84cf2f58e3d911e7a898005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 32982270}]","""FORMAT/FREQ""",32.0,,,1513595787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-18 11:16:32.827099,77382.0,4.0
,,2017-10-09 07:13:05.637485,slurm_normal,1507533195.0,255,,1.0,main_w3_handler1,3278825,17053787,False,,23881,vcf,11110750.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""""","""hg19_rCRS_pUC18_phiX174""","""""","""""",,"[{'src': 'hda', 'id': 31607512}]","""""",32.0,,41116363.0,1507533190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-09 07:13:17.946322,,5.0
,,2017-10-10 06:55:06.602458,slurm_normal,1507618513.0,255,,1.0,main_w3_handler1,3276946,17061663,False,,570205069,vcf,11119189.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""""","""""","""""",,"[{'src': 'hda', 'id': 31599599}]","""""",32.0,,41178219.0,1507618508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-10 06:55:17.414534,112836.0,5.0
,,2017-10-10 18:01:35.013435,slurm_normal,1507658506.0,255,,1.0,main_w3_handler0,2999147,17068930,False,,14596315,vcf,11126349.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31633954}]","""""",32.0,,41194697.0,1507658498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-10 18:01:51.479261,54965.0,8.0
,,2017-10-10 20:29:07.595352,slurm_normal,1507667356.0,255,,1.0,main_w3_handler0,2999147,17070448,False,,14596315,vcf,11128110.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31633954}]","""""",32.0,,41194697.0,1507667351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-10 20:29:19.991124,54965.0,5.0
,,2017-10-11 11:25:53.169526,slurm_normal,1507724618.0,255,,1.0,main_w4_handler0,3153510,17077277,False,,161229,vcf,11133427.roundup,slurm,,132112168.0,corral-repl,,"""ec006ef0ae7611e7abe7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""""","""""",,"[{'src': 'hda', 'id': 31648205}]","""""",32.0,,,1507724614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-11 12:23:41.094593,27209.0,4.0
,,2017-10-11 11:25:52.980149,slurm_normal,1507724807.0,255,,1.0,main_w4_handler1,3153510,17077275,False,,161229,vcf,11133444.roundup,slurm,,132112168.0,corral-repl,,"""ec006ef0ae7611e7abe7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""""","""hg_g1k_v37""","""""","""""",,"[{'src': 'hda', 'id': 31648204}]","""""",32.0,,,1507724803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-11 12:26:49.272837,27209.0,4.0
,,2017-10-13 21:37:46.416087,slurm_normal,1507930677.0,255,,1.0,main_w4_handler1,3286500,17098969,False,,13516178,vcf,11155791.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31685236}]","""""",32.0,,41273421.0,1507930673.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-13 21:38:05.525783,71615.0,4.0
,,2017-10-18 18:15:59.636991,slurm_normal,1508351084.0,255,,1.0,main_w4_handler1,3290124,17135738,False,,0,vcf,11192626,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31744033}]","""""",32.0,,41363052.0,1508351079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-18 18:24:54.526935,112048.0,5.0
,,2017-10-19 13:17:40.946596,slurm_normal,1508419090.0,255,,1.0,main_w4_handler0,3290654,17145036,False,,3299300,vcf,11202573,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31757825}]","""""",32.0,,41393698.0,1508419082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-19 13:18:16.371437,77417.0,8.0
,,2017-12-28 17:37:03.496060,slurm_normal,1514482632.0,255,,1.0,main_w3_handler0,3377177,17909940,False,,393690,vcf,11985009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 33101412}]","""""",32.0,,42845905.0,1514482628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-12-28 17:37:13.518091,119102.0,4.0
,,2017-10-20 18:50:38.706639,slurm_normal,1508538664.0,255,,1.0,main_w3_handler1,3290124,17157554,False,,79788954,vcf,11218323,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31779954}]","""""",32.0,,41363052.0,1508538660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-20 22:31:11.728431,112048.0,4.0
,,2017-10-21 01:47:49.678820,slurm_normal,1508550476.0,255,,1.0,main_w3_handler0,3290124,17160694,False,,79788954,vcf,11219495,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31779954}]","""""",32.0,,41393376.0,1508550473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-21 01:47:57.699288,112048.0,3.0
,,2017-10-21 01:35:36.945852,slurm_normal,1508549758.0,255,,1.0,main_w4_handler1,3290124,17160628,False,,79788954,vcf,11219422,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= ${allele_freq} ""","""hg19""","""MinAF [${allele_freq}] ""","""MinAF """,,"[{'src': 'hda', 'id': 31779954}]","""FORMAT/FREQ """,32.0,,41393376.0,1508549752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-21 01:36:04.456191,112048.0,6.0
,,2017-10-21 01:59:27.750642,slurm_normal,1508551176.0,255,,1.0,main_w3_handler1,3290124,17160745,False,,79788954,vcf,11219580,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31784666}]","""""",32.0,,41393376.0,1508551171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-21 01:59:37.666551,112048.0,5.0
,,2017-10-21 17:00:32.100962,slurm_normal,1508605245.0,255,,1.0,main_w3_handler0,3290124,17162864,False,,79788954,vcf,11222128,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31779954}]","""""",32.0,,41393376.0,1508605240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-21 17:00:48.696665,112048.0,5.0
,,2017-10-23 02:19:48.407340,slurm_normal,1508725199.0,255,,1.0,main_w4_handler1,3295450,17170978,False,,97674195,vcf,11231023,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""No inoculado""","""""",,"[{'src': 'hda', 'id': 31802402}]","""517F""",32.0,,41450744.0,1508725193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-23 02:20:01.989585,114131.0,6.0
,,2017-10-23 02:27:12.662747,slurm_normal,1508725643.0,255,,1.0,main_w3_handler1,3295450,17171045,False,,158581370,vcf,11231083,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31802386}]","""""",32.0,,41450744.0,1508725638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-23 02:27:26.272501,114131.0,5.0
,,2017-10-24 12:40:46.565128,slurm_normal,1508848865.0,255,,1.0,main_w3_handler0,3297657,17193616,False,,0,vcf,11254207,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""",,"[{'src': 'hda', 'id': 31845370}]","""""",32.0,,41484307.0,1508848861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-24 12:41:07.933198,,4.0
,,2017-10-24 20:21:59.207279,slurm_normal,1508876533.0,255,,1.0,main_w3_handler1,3280306,17202590,False,,546539339,vcf,11262171,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""?""","""""","""""",,"[{'src': 'hda', 'id': 31624557}]","""""",32.0,,41497047.0,1508876528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-24 20:22:13.933090,97293.0,5.0
,,2017-10-25 13:27:19.442836,slurm_normal,1508938056.0,255,,1.0,main_w3_handler1,3290654,17212496,False,,21518609301,sam,11272995,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""hg19""","""""","""""",,"[{'src': 'hda', 'id': 31839465}]","""""",32.0,,41507951.0,1508938049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 13:27:38.055611,77417.0,7.0
,,2017-10-25 14:30:12.934622,slurm_normal,1508944473.0,0,,1.0,main_w4_handler0,3296021,17213702,False,,18089,vcf,11274931,slurm,,132112168.0,corral-repl,,"""e3ef1674b99011e7b578005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878647}]","""FORMAT/FREQ""",32.0,,,1508944469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 15:14:45.390364,114483.0,4.0
,,2017-10-25 14:29:54.330367,slurm_normal,1508944603.0,0,,1.0,main_w4_handler1,3298738,17213685,False,,196039,vcf,11274983,slurm,,132112168.0,corral-repl,,"""e2abadfeb99011e7b92c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878630}]","""FORMAT/FREQ""",32.0,,,1508944599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 15:16:44.676524,114485.0,4.0
,,2017-10-25 14:33:15.914714,slurm_normal,1508944504.0,0,,1.0,main_w4_handler0,3298665,17213769,False,,2153,vcf,11274946,slurm,,132112168.0,corral-repl,,"""4fbbd52cb99111e7a231005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878719}]","""FORMAT/FREQ""",32.0,,,1508944500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 15:15:16.769840,114484.0,4.0
,,2017-10-25 14:20:44.294624,slurm_normal,1508943467.0,0,,1.0,main_w3_handler0,3299595,17213472,False,,18098,vcf,11274618,slurm,,132112168.0,corral-repl,,"""97fcf994b98f11e79666005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878386}]","""FORMAT/FREQ""",32.0,,,1508943463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 14:57:57.807771,66576.0,4.0
,,2017-10-25 14:42:17.703747,slurm_normal,1508944881.0,0,,1.0,main_w4_handler0,3298604,17213947,False,,2164,vcf,11275053,slurm,,132112168.0,corral-repl,,"""c313d7d2b99011e7aef9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878943}]","""FORMAT/FREQ""",32.0,,,1508944876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 15:21:32.765397,114406.0,5.0
,,2017-10-25 14:28:15.956377,slurm_normal,1508944586.0,0,,1.0,main_w3_handler1,3298515,17213646,False,,196039,vcf,11274977,slurm,,132112168.0,corral-repl,,"""9b29e4a0b99011e7a23e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31878579}]","""FORMAT/FREQ""",32.0,,,1508944582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-25 15:17:11.095855,114401.0,4.0
,,2017-10-26 08:29:03.553537,slurm_normal,1509007112.0,0,,1.0,main_w3_handler0,3298604,17224384,False,,2153,vcf,11285697,slurm,,132112168.0,corral-repl,,"""b5e0e086ba2711e7943a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31895091}]","""FORMAT/FREQ""",32.0,,,1509007108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-26 08:38:33.500389,114406.0,4.0
,,2017-10-26 08:24:15.292427,slurm_normal,1509007118.0,255,,1.0,main_w3_handler1,3298240,17224350,False,,2173,vcf,11285698,slurm,,132112168.0,corral-repl,,"""095ffd56ba2711e7b5f9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 31895039}]","""FORMAT/FREQ""",32.0,,,1509007114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-26 08:38:41.605052,114382.0,4.0
,,2017-10-26 08:28:20.396904,slurm_normal,1509007196.0,0,,1.0,main_w4_handler0,3300535,17224375,False,,18099,vcf,11285713,slurm,,132112168.0,corral-repl,,"""8cb7661cba2711e78805005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31895080}]","""FORMAT/FREQ""",32.0,,,1509007192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-26 08:40:00.392052,71816.0,4.0
,,2017-10-26 08:43:03.846502,slurm_normal,1509008262.0,255,,1.0,main_w4_handler0,3298240,17224445,False,,18109,vcf,11285834,slurm,,132112168.0,corral-repl,,"""a562ab3eba2911e78b50005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= ${allele_freq}""","""hg19""","""MinAF [${allele_freq}]""","""MinAF""",,"[{'src': 'hda', 'id': 31895190}]","""FORMAT/FREQ""",32.0,,,1509008258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-26 08:57:45.444209,114382.0,4.0
,,2017-10-26 08:47:27.939611,slurm_normal,1509008544.0,0,,1.0,main_w4_handler1,3300542,17224472,False,,18098,vcf,11285869,slurm,,132112168.0,corral-repl,,"""45bf84f8ba2a11e79118005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",""">= 0.05""","""hg19""","""MinAF [0.05]""","""MinAF""",,"[{'src': 'hda', 'id': 31895243}]","""FORMAT/FREQ""",32.0,,,1509008541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,0.1,,2017-10-26 09:02:26.240887,71816.0,3.0
