chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.g_option,parameters.input,parameters.null_filler,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-24 19:18:41.503500,roundup_single,1411586577.0,0,1.0,main_w1_handler0,2061595,7854009,False,,91260,vcf,1836514,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973328,"""""",32.0,,17152718,1411586575.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-24 19:23:00.507975,52413.0,2.0
,,2015-01-07 08:54:56.189764,rodeo_normal,1420635593.0,0,1.0,main_w2_handler0,2165314,8508300,False,,17138625,vcf,2428314.roundup,slurm,,132112068.0,corral-repl,,"""d7baf934964a11e4a372005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18145917,"""""",32.0,,17615271,1420635576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 12:59:55.749325,40724.0,17.0
,,2014-09-24 19:19:06.801555,roundup_single,1411586588.0,0,1.0,main_w1_handler0,2061595,7854011,False,,101398,vcf,1836517,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973330,"""""",32.0,,17152718,1411586586.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-24 19:23:10.663126,52413.0,2.0
,,2014-09-24 20:07:01.640137,roundup_single,1411589318.0,0,1.0,main_w1_handler1,2064733,7854377,False,,20149437,vcf,1836862,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""",17011234,"""""",32.0,,17150796,1411589262.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-24 20:08:41.350838,,56.0
,,2014-09-24 20:09:51.444764,roundup_single,1411589432.0,0,1.0,main_w1_handler0,2064733,7854388,False,,20149437,vcf,1836896,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""",17011215,"""NULL""",32.0,,17150796,1411589415.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-24 20:10:34.468250,,17.0
,,2015-01-07 13:18:10.543806,rodeo_normal,1420642825.0,0,1.0,main_w2_handler0,2165314,8509601,False,,20123428,vcf,709204.rodeo,slurm,,16332532.0,corral-repl,,"""9ed9f924966f11e48f60005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18148370,"""""",2.0,,20028819,1420642808.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 15:00:33.711686,40724.0,17.0
,,2015-01-07 13:16:49.082894,rodeo_normal,1420644741.0,0,1.0,main_w2_handler1,2165314,8509585,False,,17234196,vcf,2428963.roundup,slurm,,132112068.0,corral-repl,,"""6cfd4370966f11e4a4c5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18148337,"""""",32.0,,20028819,1420644724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 15:32:38.963899,40724.0,17.0
,,2015-01-07 13:19:00.469479,rodeo_normal,1420650500.0,0,1.0,main_w1_handler1,2165314,8509615,False,,18805768,vcf,2429885.roundup,slurm,,132112264.0,corral-repl,,"""bc079312966f11e48d6c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18148394,"""""",32.0,,20028819,1420650484.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 17:08:25.890682,40724.0,16.0
,,2015-01-07 13:18:59.913075,rodeo_normal,1420650695.0,0,1.0,main_w1_handler0,2165314,8509614,False,,20390532,vcf,710707.rodeo,slurm,,16332532.0,corral-repl,,"""bc079312966f11e48d6c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18148393,"""""",2.0,,20028819,1420650678.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 17:11:39.152932,40724.0,17.0
,,2014-09-26 19:53:11.243143,roundup_single,1411801306.0,0,1.0,main_w2_handler0,2061595,7870623,False,,88877,vcf,1851408,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973360,"""""",32.0,,16507709,1411801304.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:01:52.710576,52413.0,2.0
,,2015-01-07 20:43:05.147615,rodeo_normal,1420663452.0,0,1.0,main_w2_handler1,2167138,8511909,False,,149698009,vcf,712263.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/arabidopsis.len""","""arabidopsis""","""True""",18152261,"""""",2.0,,20378951,1420663401.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 20:44:15.687515,,51.0
,,2014-09-25 15:02:40.432211,roundup_single,1411657375.0,0,1.0,main_w2_handler0,2061595,7859210,False,,97185,vcf,1841621,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973334,"""""",32.0,,16507709,1411657373.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:02:56.772798,52413.0,2.0
,,2014-09-25 15:04:55.430218,roundup_single,1411717029.0,0,1.0,main_w2_handler1,2061595,7859233,False,,95262,vcf,1844779,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973346,"""""",32.0,,16507709,1411717024.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:37:12.578106,52413.0,5.0
,,2015-01-07 21:12:58.780634,rodeo_normal,1420665285.0,0,1.0,main_w2_handler1,2167138,8512049,False,,149698009,vcf,712550.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/arabidopsis.len""","""arabidopsis""","""False""",18152261,"""""",2.0,,20378951,1420665249.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 21:14:49.950499,,36.0
,,2014-09-25 15:03:00.472605,roundup_single,1411657394.0,0,1.0,main_w1_handler0,2061595,7859212,False,,98250,vcf,1841623,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973335,"""""",32.0,,16507709,1411657392.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:03:21.220225,52413.0,2.0
,,2014-09-25 07:59:48.263861,roundup_single,1411632018.0,0,1.0,main_w2_handler0,2063160,7857406,False,,89976165,vcf,1840453,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""False""",17004355,""".""",32.0,,17174340,1411632002.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 08:00:19.236594,51868.0,16.0
,,2014-09-25 15:03:56.094800,roundup_single,1411657449.0,0,1.0,main_w2_handler0,2061595,7859222,False,,95135,vcf,1841630,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973341,"""""",32.0,,16507709,1411657446.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:04:10.808068,52413.0,3.0
,,2014-09-25 15:04:07.467522,roundup_single,1411657461.0,0,1.0,main_w1_handler0,2061595,7859224,False,,68345,vcf,1841632,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973342,"""""",32.0,,16507709,1411657459.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:04:28.271535,52413.0,2.0
,,2015-01-08 01:16:22.652906,rodeo_normal,1420682402.0,0,1.0,main_w1_handler1,2165314,8513482,False,,18712605,vcf,2432955.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18155168,"""""",32.0,,17615271,1420682386.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-08 02:00:03.112537,40724.0,16.0
,,2014-09-25 14:38:56.965374,roundup_single,1411655951.0,0,1.0,main_w2_handler0,2061595,7858996,False,,63518,vcf,1841507,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973329,"""""",32.0,,16507709,1411655949.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 14:39:12.821017,52413.0,2.0
,,2014-09-25 15:02:28.578735,roundup_single,1411657362.0,0,1.0,main_w1_handler0,2061595,7859208,False,,101056,vcf,1841620,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973333,"""""",32.0,,16507709,1411657360.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:02:45.409383,52413.0,2.0
,,2014-09-25 15:03:12.602109,roundup_single,1411657407.0,0,1.0,main_w1_handler0,2061595,7859213,False,,101488,vcf,1841625,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973337,"""""",32.0,,16507709,1411657405.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:03:33.115232,52413.0,2.0
,,2014-09-25 15:03:46.465201,roundup_single,1411657446.0,0,1.0,main_w1_handler0,2061595,7859220,False,,95573,vcf,1841628,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973340,"""""",32.0,,16507709,1411657444.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:04:15.360390,52413.0,2.0
,,2014-09-25 15:04:19.093346,roundup_single,1411657472.0,0,1.0,main_w2_handler0,2061595,7859227,False,,92404,vcf,1841634,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973343,"""""",32.0,,16507709,1411657470.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 15:04:33.135791,52413.0,2.0
,,2014-09-25 16:02:14.169758,roundup_single,1411660955.0,0,1.0,main_w1_handler1,1900286,7859681,False,,1457976,vcf,1841911,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",17021335,""".""",32.0,,16384139,1411660950.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-25 16:02:40.194274,48770.0,5.0
,,2015-02-12 09:25:22.429350,rodeo_normal,1423733148.0,0,1.0,main_w1_handler0,2125374,8710507,False,,16733,vcf,2732183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18486494,"""""",32.0,,19638142,1423733143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-12 09:25:50.337542,56280.0,5.0
,,2014-09-25 15:26:31.307272,roundup_single,1411715340.0,0,1.0,main_w2_handler1,2062107,7859395,False,,350999,vcf,1844506,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",17019456,"""""",32.0,,17138943,1411715334.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:09:06.967567,47259.0,6.0
,,2014-09-25 15:05:05.737082,roundup_single,1411714979.0,0,1.0,main_w1_handler1,2061595,7859235,False,,103225,vcf,1844217,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973347,"""""",32.0,,16507709,1411714976.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:03:15.704454,52413.0,3.0
,,2014-09-25 15:05:15.740162,roundup_single,1411714978.0,0,1.0,main_w2_handler0,2061595,7859237,False,,71072,vcf,1844210,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973348,"""""",32.0,,16507709,1411714975.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:03:05.152638,52413.0,3.0
,,2014-09-25 15:03:36.982731,roundup_single,1411715314.0,0,1.0,main_w2_handler1,2061595,7859217,False,,97590,vcf,1844495,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973339,"""""",32.0,,16507709,1411715311.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:08:43.890376,52413.0,3.0
,,2014-09-25 15:03:23.594049,roundup_single,1411715314.0,0,1.0,main_w2_handler1,2061595,7859215,False,,62665,vcf,1844494,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973338,"""""",32.0,,16507709,1411715311.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:08:42.577790,52413.0,3.0
,,2014-09-25 15:04:30.931819,roundup_single,1411716809.0,0,1.0,main_w2_handler1,2061595,7859229,False,,96350,vcf,1844737,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973344,"""""",32.0,,16507709,1411716806.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:33:39.675290,52413.0,3.0
,,2014-09-25 15:04:46.407184,roundup_single,1411716810.0,0,1.0,main_w2_handler1,2061595,7859232,False,,113309,vcf,1844738,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973345,"""""",32.0,,16507709,1411716807.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 07:33:39.601470,52413.0,3.0
,,2014-09-26 13:57:51.805604,roundup_single,1411739889.0,0,1.0,main_w2_handler0,2065704,7868446,False,,49787,vcf,1849244,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""",17037747,"""""",32.0,,17216426,1411739887.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 13:58:09.948432,53486.0,2.0
,,2014-09-26 19:53:44.406784,roundup_single,1411801312.0,0,1.0,main_w1_handler1,2061595,7870630,False,,81374,vcf,1851428,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973364,"""""",32.0,,16507709,1411801310.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:01:56.377336,52413.0,2.0
,,2014-09-26 19:52:05.049748,roundup_single,1411761144.0,0,1.0,main_w1_handler1,2061595,7870616,False,,83733,vcf,1850276,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973352,"""""",32.0,,16507709,1411761142.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 19:52:27.226692,52413.0,2.0
,,2014-09-26 19:52:13.140829,roundup_single,1411761151.0,0,1.0,main_w2_handler1,2061595,7870617,False,,114193,vcf,1850277,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973353,"""""",32.0,,16507709,1411761149.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 19:52:33.442679,52413.0,2.0
,,2014-09-26 19:51:39.405706,roundup_single,1411761110.0,0,1.0,main_w2_handler1,2061595,7870611,False,,103586,vcf,1850273,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973349,"""""",32.0,,16507709,1411761107.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 19:51:52.361960,52413.0,3.0
,,2014-09-26 19:52:21.985196,roundup_single,1411761160.0,0,1.0,main_w1_handler1,2061595,7870618,False,,106178,vcf,1850278,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973354,"""""",32.0,,16507709,1411761158.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-26 19:52:43.346290,52413.0,2.0
,,2015-01-06 10:57:01.169100,rodeo_normal,1420541839.0,0,1.0,main_w1_handler0,2160189,8503762,False,,172176,vcf,699636.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/papHam.len""","""papHam""","""True""",18126081,"""NULL""",2.0,,20259393,1420541834.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-06 10:57:22.823322,,5.0
,,2014-09-26 19:53:00.507876,roundup_single,1411801305.0,0,1.0,main_w2_handler0,2061595,7870622,False,,113067,vcf,1851403,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973359,"""""",32.0,,16507709,1411801302.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:01:52.695329,52413.0,3.0
,,2014-09-26 19:53:34.534903,roundup_single,1411801341.0,0,1.0,main_w2_handler1,2061595,7870629,False,,52183,vcf,1851481,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973363,"""""",32.0,,16507709,1411801335.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:02:28.538522,52413.0,6.0
,,2014-09-26 19:53:19.067977,roundup_single,1411801423.0,0,1.0,main_w2_handler0,2061595,7870626,False,,87482,vcf,1851483,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973361,"""""",32.0,,16507709,1411801417.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:03:45.315085,52413.0,6.0
,,2014-09-26 19:52:48.951339,roundup_single,1411801523.0,0,1.0,main_w2_handler1,2061595,7870621,False,,59131,vcf,1851430,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973358,"""""",32.0,,16507709,1411801520.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:05:26.954119,52413.0,3.0
,,2014-09-26 19:51:49.007725,roundup_single,1411801579.0,0,1.0,main_w1_handler0,2061595,7870613,False,,100106,vcf,1851651,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973350,"""""",32.0,,16507709,1411801576.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:06:43.365608,52413.0,3.0
,,2014-09-26 19:51:56.692834,roundup_single,1411801581.0,0,1.0,main_w1_handler0,2061595,7870614,False,,90965,vcf,1851652,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973351,"""""",32.0,,16507709,1411801576.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:06:44.666969,52413.0,5.0
,,2014-09-26 19:52:39.193961,roundup_single,1411801962.0,0,1.0,main_w1_handler0,2061595,7870620,False,,99654,vcf,1851774,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973357,"""""",32.0,,16507709,1411801930.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:12:47.018024,52413.0,32.0
,,2014-09-26 19:52:30.446716,roundup_single,1411801934.0,0,1.0,main_w1_handler0,2061595,7870619,False,,96994,vcf,1851773,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",16973355,"""""",32.0,,16507709,1411801929.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-27 07:12:21.679985,52413.0,5.0
,,2015-01-07 08:55:58.369432,rodeo_normal,1420625856.0,0,1.0,main_w1_handler0,2165314,8508306,False,,17114348,vcf,2427458.roundup,slurm,,132112068.0,corral-repl,,"""fdfb25b0964a11e4a269005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18145924,"""""",32.0,,17615271,1420625839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 10:17:38.608467,40724.0,17.0
,,2015-01-07 08:55:57.932278,rodeo_normal,1420632732.0,0,1.0,main_w2_handler0,2165314,8508305,False,,18212292,vcf,707843.rodeo,slurm,,16332532.0,corral-repl,,"""fdfb25b0964a11e4a269005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18145923,"""""",2.0,,17615271,1420632712.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-07 12:12:21.140871,40724.0,20.0
,,2015-01-09 12:41:53.887781,rodeo_normal,1420807446.0,0,1.0,main_w1_handler1,2168919,8520919,False,,2156,vcf,726708.rodeo,slurm,,16332532.0,corral-repl,,"""e1edc10897fc11e4a507005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167283,"""""",2.0,,20028819,1420807442.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 12:44:10.128177,40724.0,4.0
,,2015-01-09 13:06:46.389199,rodeo_normal,1420808931.0,0,1.0,main_w1_handler1,2168934,8520967,False,,2156,vcf,726809.rodeo,slurm,,16332532.0,corral-repl,,"""59d995fe980011e49dc0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167364,"""""",2.0,,20028819,1420808927.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 13:08:54.850581,40724.0,4.0
,,2015-01-09 12:38:18.321111,rodeo_normal,1420811888.0,0,1.0,main_w2_handler0,2168911,8520903,False,,23489842,vcf,727210.rodeo,slurm,,16332532.0,corral-repl,,"""61d8e0c497fc11e48f60005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167261,"""""",2.0,,20028819,1420811868.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 13:58:13.372983,40724.0,20.0
,,2014-09-28 20:43:23.452818,roundup_single,1411937022.0,0,1.0,main_w1_handler1,2052614,7889679,False,,461512,vcf,1870465,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",16981179,"""""",32.0,,17000886,1411937017.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-09-28 20:43:44.174908,53048.0,5.0
,,2015-01-09 13:06:47.591837,rodeo_normal,1420808920.0,0,1.0,main_w2_handler1,2168934,8520968,False,,2156,vcf,2442051.roundup,slurm,,132112264.0,corral-repl,,"""59d995fe980011e49dc0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167365,"""""",32.0,,20028819,1420808917.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 13:08:43.251160,40724.0,3.0
,,2015-01-09 12:41:53.425684,rodeo_normal,1420807448.0,0,1.0,main_w1_handler0,2168919,8520918,False,,2156,vcf,726710.rodeo,slurm,,16332532.0,corral-repl,,"""e1edc10897fc11e4a507005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167282,"""""",2.0,,20028819,1420807445.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 12:44:12.574489,40724.0,3.0
,,2015-01-09 12:40:17.224232,rodeo_normal,1420812069.0,0,1.0,main_w1_handler0,2168916,8520909,False,,23310296,vcf,727238.rodeo,slurm,,16332532.0,corral-repl,,"""a6f50f5c97fc11e4a4c5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18167269,"""""",2.0,,20028819,1420812051.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-01-09 14:01:13.017136,40724.0,18.0
