chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.dz,parameters.five,parameters.input_type.__current_case__,parameters.input_type.genome.values,parameters.input_type.input.values,parameters.input_type.input_type_select,parameters.input|__identifier__,parameters.report.__current_case__,parameters.report.max,parameters.report.report_select,parameters.report.scale,parameters.report.zero_regions,parameters.split,parameters.strand,parameters.three,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-07 05:01:50.379514,slurm_normal,1496812009.0,0,,1.0,,,main_w3_handler1,3060657,16036084,False,,1613093741,bam,10126420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29085764}]",bam,,0,,bg,0.258088,false,"""false""","""""","""false""",32.0,,37032143.0,1496811721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 05:06:53.219473,97264.0,288.0
,,2017-06-07 05:00:58.215361,slurm_normal,1496812015.0,0,,1.0,,,main_w4_handler0,3060657,16036082,False,,1739564140,bam,10126412.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29085820}]",bam,,0,,bg,0.24833,false,"""false""","""""","""false""",32.0,,37032143.0,1496811679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 05:06:58.343668,97264.0,336.0
,,2017-04-20 12:54:19.855089,slurm_normal,1492693236.0,0,,1.0,,,main_w4_handler0,3040022,15635012,False,,360489827,bam,9753044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""false""","""eschColi_K12""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29292669}]",bam,,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,36599380.0,1492693202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:01:28.569160,48630.0,34.0
,,2017-04-17 21:33:34.049026,slurm_normal,1492465133.0,0,,1.0,,,main_w4_handler0,2418892,15609159,False,,2100855340,bam,9728442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29252170}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,37382186.0,1492464822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-17 21:38:57.091986,68237.0,311.0
,,2017-04-17 22:17:55.939594,slurm_normal,1492467496.0,0,,1.0,231.0,gg,main_w3_handler0,3070910,15609603,False,,7460899,bed,9728844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""",0,"[{'src': 'hda', 'id': 29253111}]","[{'src': 'hda', 'id': 29218714}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37297576.0,1492467490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-17 22:18:19.147016,97825.0,6.0
,,2017-04-17 22:36:33.325746,slurm_normal,1492468613.0,0,,1.0,231.0,gg,main_w3_handler0,3070910,15609649,False,,7422256,bed,9728890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""",0,"[{'src': 'hda', 'id': 29253111}]","[{'src': 'hda', 'id': 29216162}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37297576.0,1492468604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-17 22:36:54.993414,97825.0,9.0
,,2017-04-17 22:13:41.641124,slurm_normal,1492467242.0,0,,1.0,1665695.0,bedgraph,main_w3_handler0,3070910,15609584,False,,7460899,bed,9728809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""",0,"[{'src': 'hda', 'id': 29220841}]","[{'src': 'hda', 'id': 29218714}]",bed,,1,0,hist,,,"""false""","""""","""false""",32.0,,37297576.0,1492467235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-17 22:14:03.849440,97825.0,7.0
,,2017-04-18 01:31:11.348172,slurm_normal,1492479369.0,0,,1.0,,,main_w3_handler0,3076884,15610177,False,,262112811,bam,9729387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29253843}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37383996.0,1492479219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 01:36:11.586366,104250.0,150.0
,,2017-04-18 14:34:23.932761,slurm_normal,1492528205.0,0,,1.0,,,main_w4_handler1,3072020,15614523,False,,427037983,bam,9733179.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29260045}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37394519.0,1492527782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 15:11:53.151609,60120.0,423.0
,,2017-04-18 14:34:32.785704,slurm_normal,1492528114.0,0,,1.0,,,main_w3_handler0,3072020,15614524,False,,427037983,bam,9733191.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29260045}]",bam,,0,,bg,1.0,false,"""false""","""-strand +""","""false""",32.0,,37394519.0,1492527884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 15:25:28.365940,60120.0,230.0
,,2017-04-18 20:50:53.832481,slurm_normal,1492549014.0,0,,1.0,,,main_w3_handler0,3004597,15618329,False,,1281296240,bam,9737265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29262996}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37402979.0,1492548674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 20:57:52.547044,100624.0,340.0
,,2017-04-18 19:09:50.833776,slurm_normal,1492543145.0,0,,1.0,,,main_w3_handler1,2418892,15617354,False,,2538655581,bam,9736170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29264607}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,37405200.0,1492542607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 19:19:09.702311,68237.0,538.0
,,2017-04-18 21:51:32.502490,slurm_normal,1492552325.0,0,,1.0,231.0,gg,main_w3_handler0,3070910,15618886,False,,11808902,bed,9737882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""false""","""sacCer3""","""false""","""true""",0,"[{'src': 'hda', 'id': 29253111}]","[{'src': 'hda', 'id': 29267338}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,37297576.0,1492552315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-18 21:52:11.916476,97825.0,10.0
,,2017-04-19 03:50:19.970276,slurm_normal,1492574192.0,0,,1.0,,,main_w4_handler1,2945003,15620791,False,,2002179364,bam,9739830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 28650150}]",bam,,1,0,hist,,,"""false""","""""","""false""",32.0,,36799256.0,1492573830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 03:56:35.122891,97589.0,362.0
,,2017-04-19 03:51:18.255571,slurm_normal,1492574426.0,0,,1.0,,,main_w4_handler1,2945003,15620794,False,,2140593526,bam,9739833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 28650186}]",bam,,1,0,hist,,,"""false""","""""","""false""",32.0,,36799256.0,1492573891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 04:00:27.959410,97589.0,535.0
,,2017-04-19 07:34:51.738346,slurm_normal,1492587317.0,0,,1.0,,,main_w4_handler0,2974277,15621903,False,,1587839,bam,9740865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29223552}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35675436.0,1492587301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 07:35:20.481815,60860.0,16.0
,,2017-04-19 21:12:20.346387,slurm_normal,1492637747.0,0,,1.0,,,main_w4_handler0,3079488,15629481,False,,844752280,bam,9748029.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29282773}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492637550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 21:37:32.503457,33658.0,197.0
,,2017-04-19 17:03:12.800775,slurm_normal,1492621801.0,0,,1.0,,,main_w4_handler1,2418892,15627396,False,,1767618538,bam,9746157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29279506}]",bam,,0,,bg,1.0,false,"""true""","""""","""false""",32.0,,37434839.0,1492621408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 17:10:03.818669,68237.0,393.0
,,2017-04-19 21:12:20.128910,slurm_normal,1492637356.0,0,,1.0,,,main_w4_handler0,3079488,15629480,False,,852103670,bam,9748018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29282772}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492637232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-19 21:31:05.165701,33658.0,124.0
,,2017-06-07 04:41:45.871917,slurm_normal,1496810869.0,0,,1.0,,,main_w3_handler0,3085116,16035877,False,,1453089552,bam,10126268.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29347102}]",bam,,0,,bg,0.291933,false,"""false""","""""","""false""",32.0,,37032143.0,1496810520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 04:47:53.931821,97264.0,349.0
,,2017-06-07 04:42:41.826517,slurm_normal,1496810949.0,0,,1.0,,,main_w3_handler1,3085116,16035880,False,,2163214909,bam,10126270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29347107}]",bam,,0,,bg,0.222252,false,"""false""","""""","""false""",32.0,,37032143.0,1496810571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 04:49:11.415641,97264.0,378.0
,,2017-04-20 02:26:30.117916,slurm_normal,1492655604.0,0,,1.0,,,main_w3_handler0,3079488,15630848,False,,2496197774,bam,9749000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29285762}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492655219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 02:33:26.675878,33658.0,385.0
,,2017-04-20 02:26:29.686687,slurm_normal,1492655957.0,0,,1.0,,,main_w4_handler1,3079488,15630847,False,,1801866812,bam,9749062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29285761}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492655571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 02:47:08.937685,33658.0,386.0
,,2017-07-13 08:11:12.857553,slurm_normal,1499933535.0,0,,1.0,8623.0,bed,main_w4_handler1,3188941,16329043,False,,8623,bed,10395578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""false""","""false""",0,"[{'src': 'hda', 'id': 30469189}]","[{'src': 'hda', 'id': 30469189}]",bed,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,39241080.0,1499933530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-07-13 08:12:18.077913,108823.0,5.0
,,2017-04-20 10:25:15.309235,slurm_normal,1492683942.0,0,,1.0,,,main_w4_handler0,3080203,15634016,False,,145073498,bam,9752044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""false""","""Arabidopsis_thaliana_TAIR10""","""false""","""true""",1,,"[{'src': 'hda', 'id': 29290662}]",bam,,0,,bg,1.0,false,"""false""","""-strand +""","""false""",32.0,,37452377.0,1492683926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 10:25:45.515475,97128.0,16.0
,,2017-04-20 13:28:52.098678,slurm_normal,1492695025.0,0,,1.0,,,main_w3_handler0,2974277,15635353,False,,18467233,bam,9753280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29292989}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35675436.0,1492694985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:31:04.736993,60860.0,40.0
,,2017-04-20 13:26:13.518119,slurm_normal,1492694932.0,0,,1.0,,,main_w4_handler1,2974277,15635293,False,,23228802,bam,9753251.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29293066}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35675436.0,1492694883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:28:54.096327,60860.0,49.0
,,2017-04-20 12:54:31.679865,slurm_normal,1492693237.0,0,,1.0,,,main_w4_handler1,3040022,15635013,False,,360489827,bam,9753045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""false""","""eschColi_K12""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29292669}]",bam,,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,36599380.0,1492693205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:01:32.019821,48630.0,32.0
,,2017-06-12 15:28:09.411626,slurm_normal,1497281611.0,0,,1.0,1405.0,tabular,main_w3_handler0,2099081,16082915,False,,3163005182,bed,10169625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",0,"[{'src': 'hda', 'id': 29998047}]","[{'src': 'hda', 'id': 29997656}]",bed,,0,,bg,0.226644371207,false,"""false""","""-strand -""","""false""",32.0,,38532268.0,1497281313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-12 15:33:36.287241,32853.0,298.0
,,2017-04-20 13:28:04.680379,slurm_normal,1492695008.0,0,,1.0,,,main_w3_handler0,2974277,15635329,False,,19793324,bam,9753256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29293017}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,35675436.0,1492694899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:30:49.745005,60860.0,109.0
,,2017-04-20 13:46:57.067603,slurm_normal,1492696278.0,0,,1.0,,,main_w4_handler0,3080516,15635446,False,,360492359,bam,9753446.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""false""","""eschColi_K12""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29293283}]",bam,,0,,bg,1.0,true,"""false""","""""","""false""",32.0,,36599380.0,1492696245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 13:51:21.697095,48630.0,33.0
,,2017-06-07 09:21:59.386056,slurm_normal,1496842771.0,0,,1.0,,,main_w4_handler0,3143390,16038496,False,,2386223521,bam,10130552.roundup,slurm,,132112168.0,corral-repl,,"""b5ed273a4b6211e7ac3c005056a51846""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29929262}]",bam,,0,,bg,1.0,false,"""false""","""-strand -""","""false""",32.0,,,1496842345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 13:39:39.406310,49127.0,426.0
,,2017-04-20 16:55:23.229440,slurm_normal,1492707797.0,0,,1.0,,,main_w4_handler1,3079932,15637507,False,,770914814,bam,9755489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296219}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 17:04:41.926248,33658.0,217.0
,,2017-06-07 14:49:00.089421,slurm_normal,1496847334.0,0,,1.0,,,main_w3_handler1,3143390,16041186,False,,2386223521,bam,10131294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29929262}]",bam,,0,,bg,1.0,true,"""true""","""-strand -""","""false""",32.0,,37330168.0,1496846956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-06-07 14:55:35.377457,49127.0,378.0
,,2017-04-20 16:55:23.580806,slurm_normal,1492707890.0,0,,1.0,,,main_w4_handler1,3079932,15637508,False,,1486712039,bam,9755490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296220}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 17:06:05.653285,33658.0,286.0
,,2017-04-20 16:55:22.879649,slurm_normal,1492707880.0,0,,1.0,,,main_w4_handler0,3079932,15637506,False,,1131292614,bam,9755491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296218}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 17:06:03.083325,33658.0,256.0
,,2017-04-20 16:55:23.949481,slurm_normal,1492707735.0,0,,1.0,,,main_w3_handler1,3079932,15637509,False,,2033842995,bam,9755469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296221}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 17:02:22.058588,33658.0,400.0
,,2017-04-20 16:55:21.722409,slurm_normal,1492707523.0,0,,1.0,,,main_w4_handler0,3079932,15637504,False,,705080733,bam,9755476.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296216}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 16:59:40.725527,33658.0,142.0
,,2017-04-20 16:55:22.321778,slurm_normal,1492707527.0,0,,1.0,,,main_w3_handler0,3079932,15637505,False,,700176558,bam,9755467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296217}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 16:58:49.934202,33658.0,198.0
,,2017-04-20 16:55:24.702628,slurm_normal,1492707557.0,0,,1.0,,,main_w3_handler0,3079932,15637511,False,,1014857184,bam,9755470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296223}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 16:59:18.536525,33658.0,220.0
,,2017-04-20 16:55:24.398103,slurm_normal,1492707977.0,0,,1.0,,,main_w3_handler1,3079932,15637510,False,,912326631,bam,9755498.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""false""","""false""",1,,"[{'src': 'hda', 'id': 29296222}]",bam,,0,,bg,1.0,false,"""false""","""""","""false""",32.0,,36493338.0,1492707746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.26.0.0,2.26.0.0,,2017-04-20 17:06:20.072131,33658.0,231.0
