chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-13 05:55:44.446554,slurm_normal,1460527588.0,0,1.0,main_w1_handler0,2606845,12437033,False,,25250779929,bed,51665666,51665666,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6636530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""",""".005""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f290dca40f7be3a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd9fbe3e46bac0'}]","""false""","""false""","[""-wa""]","""false""","""false""","""-s""",32.0,,28578749.0,1460526981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 06:06:31.067912,73750.0,607.0
,,2016-04-13 07:50:25.964581,slurm_normal,1460533859.0,0,1.0,main_w2_handler1,2662592,12437636,False,,96899,bed,77020,77020,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6636988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1005d34dd9e58c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561519f86a1f63c65'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29497632.0,1460533855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 07:51:01.212928,3377.0,4.0
,,2016-04-13 07:50:01.367348,slurm_normal,1460533854.0,0,1.0,main_w2_handler0,2662592,12437634,False,,908978,bed,96899,96899,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6636987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5155966b6c8ddcbc7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1005d34dd9e58c'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29497632.0,1460533849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 07:50:58.171368,3377.0,5.0
,,2016-04-13 07:47:08.475631,slurm_normal,1460533676.0,0,1.0,main_w2_handler0,2662592,12437620,False,,908978,bed,77020,77020,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6636970.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5155966b6c8ddcbc7'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561519f86a1f63c65'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29497632.0,1460533672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 07:47:59.280323,3377.0,4.0
,,2016-05-27 18:01:06.185169,slurm_normal,1464372234.0,0,1.0,main_w2_handler1,2692049,13008268,False,,2413733,bed,27199,27199,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,7194262.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae2ee12db2f38d2a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524975b061601d669'}]","""false""","""false""","[""-wa"", ""-wb""]","""false""","""false""","""""",32.0,,30383957.0,1464372229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-27 18:03:57.377616,83711.0,5.0
,,2016-04-13 10:06:25.725439,slurm_normal,1460542023.0,0,1.0,main_w2_handler1,2668151,12439188,False,,8555046,bed,3611,3611,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6638324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460542019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 10:07:07.227026,,4.0
,,2016-04-13 13:49:22.270113,slurm_normal,1460557391.0,0,1.0,main_w2_handler1,2606845,12441491,False,,25250779929,bed,51665666,51665666,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6640131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""",""".005""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f290dca40f7be3a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ebd9fbe3e46bac0'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,28578749.0,1460555401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 14:23:14.009696,73750.0,1990.0
,,2016-04-13 11:37:14.286514,slurm_normal,1460547481.0,0,1.0,main_w2_handler0,2668151,12440347,False,,8555046,bed,8555046,8555046,,,,,,,,,,,,,,,,,,,bed,3611.0,bed,,,,,,,,,,,,,,,bed,6639291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}, {'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460547471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 11:38:04.077773,,10.0
,,2016-04-13 12:44:00.912803,slurm_normal,1460551471.0,0,1.0,main_w1_handler0,2638750,12440957,False,,2710057,bed,592886,592886,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6639687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ede1f48e2f942845'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a4f4cba563550e31'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29062646.0,1460551467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 12:44:33.401789,12752.0,4.0
,,2016-04-13 11:37:14.761723,slurm_normal,1460547500.0,0,1.0,main_w1_handler0,2668151,12440348,False,,3611,bed,8555046,8555046,,,,,,,,,,,,,,,,,,,bed,3611.0,bed,,,,,,,,,,,,,,,bed,6639295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}, {'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460547497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 11:38:22.251419,,3.0
,,2016-04-13 12:23:29.006763,slurm_normal,1460550253.0,0,1.0,main_w1_handler2,2668151,12440786,False,,8555046,bed,3611,3611,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6639555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460550249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 12:24:16.760994,,4.0
,,2016-04-13 13:04:28.398646,slurm_normal,1460552717.0,0,1.0,main_w2_handler0,2668151,12441140,False,,3597,bed,8555046,8555046,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6639809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58685441455281717'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460552713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 13:05:20.435055,,4.0
,,2016-04-13 12:42:25.194675,slurm_normal,1460551424.0,0,1.0,main_w1_handler1,2638750,12440948,False,,2710057,bed,10157543,10157543,,,,,,,,,,,,,,,,,,,bed,6560475.0,bed,1118780.0,bed,1533269.0,bed,592886.0,bed,,,,,,,,,bed,6639682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ede1f48e2f942845'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5329d2b690a343a4d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57fc9179b08dd6863'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c6c797bc0358f90c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b527b0d249f48ffa99'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a4f4cba563550e31'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29062646.0,1460551419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 12:43:48.467784,12752.0,5.0
,,2016-04-13 12:25:11.058245,slurm_normal,1460550354.0,0,1.0,main_w1_handler0,2668151,12440789,False,,3611,bed,8555046,8555046,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6639561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539b8f0678ac46270'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460550350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 12:25:56.404973,,4.0
,,2016-04-13 13:05:57.477249,slurm_normal,1460552801.0,0,1.0,main_w1_handler1,2668151,12441151,False,,8555046,bed,3597,3597,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6639818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f1b2b612b920a50'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58685441455281717'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29575406.0,1460552798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 13:06:43.234847,,3.0
,,2016-04-13 14:30:15.244091,slurm_normal,1460557908.0,0,1.0,main_w1_handler1,2502735,12441894,False,,66116,bed,63610,63610,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6640459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb933f8881be49d0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3056be4959c0167'}]","""false""","""true""","[""-wa""]","""false""","""false""","""""",32.0,,29577483.0,1460557853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 14:31:53.396552,55649.0,55.0
,,2016-04-13 14:11:29.287648,slurm_normal,1460556852.0,0,1.0,main_w1_handler1,2668426,12441715,False,,423613,bed,234,234,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6640316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5daf70004ed6f6ad8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5248be1dd14ec3a03'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29522582.0,1460556797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 14:14:16.473070,82094.0,55.0
,,2016-04-13 14:23:26.878591,slurm_normal,1460557484.0,0,1.0,main_w1_handler0,2502735,12441827,False,,66116,bed,63610,63610,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6640417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb933f8881be49d0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3056be4959c0167'}]","""false""","""false""","[""-wao""]","""false""","""false""","""""",32.0,,29577483.0,1460557440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 14:24:48.594706,55649.0,44.0
,,2016-04-13 14:32:47.789518,slurm_normal,1460558072.0,0,1.0,main_w1_handler0,2502735,12441951,False,,63610,bed,66116,66116,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6640483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3056be4959c0167'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb933f8881be49d0'}]","""false""","""true""","[""-wa""]","""false""","""false""","""""",32.0,,29577483.0,1460558006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 14:34:38.843814,55649.0,66.0
,,2016-04-13 16:15:58.285802,slurm_normal,1460564217.0,0,1.0,main_w1_handler1,2502735,12443298,False,,12058080,bed,71847,71847,,,,,,,,,,,,,,,,,,,bed,28594.0,bed,4614.0,bed,,,,,,,,,,,,,bed,6641441.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16121696d7b938a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b532dfb2a3625746'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5647d8b16be782aa6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5b99db0fb3edc1c29'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29577483.0,1460564213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 16:16:59.805072,55649.0,4.0
,,2016-04-12 08:09:31.147161,slurm_normal,1460448685.0,0,1.0,main_w1_handler1,2665618,12427465,False,,58567083,bed,3318,3318,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6628010.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",24257386,,"""24268355""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,29548855.0,1460448680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-12 08:11:27.034123,,5.0
,,2016-04-12 07:24:13.568680,slurm_normal,1460445953.0,0,1.0,main_w1_handler0,2665618,12427126,False,,58567083,bed,3084,3084,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6627624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",24257386,,"""24267922""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,29548855.0,1460445948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-12 07:25:56.511354,,5.0
,,2016-04-12 07:59:16.297806,slurm_normal,1460448002.0,0,1.0,main_w1_handler0,2665618,12427417,False,,58567083,bed,3452,3452,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6627940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",24257386,,"""24268310""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""""",32.0,,29548855.0,1460447997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-12 08:00:05.621703,,5.0
,,2016-04-12 08:33:18.428611,slurm_normal,1460450041.0,0,1.0,main_w1_handler2,2666552,12427616,False,,15072458,bed,47383972,47383972,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6628177.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",24268417,,"""24268414""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,29559008.0,1460450032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-12 08:34:05.739439,,9.0
,,2016-04-12 11:27:06.413051,slurm_normal,1460460463.0,0,1.0,main_w1_handler0,2666771,12429419,False,,47383972,bed,15072458,15072458,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6629914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",24271317,,"""24271313""",,"""False""","""True""","[""-wa""]","""False""","""False""","""""",32.0,,29560942.0,1460460454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-12 11:27:46.828138,,9.0
,,2016-04-15 17:46:23.531859,slurm_normal,1460743340.0,0,1.0,main_w1_handler2,2658720,12478291,False,,6385,bed,6213832,6213832,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6663752.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b3e97b26ca8fde5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554c69334b42b4240'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460743336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 18:02:22.781928,30491.0,4.0
,,2016-04-15 17:46:11.200102,slurm_normal,1460743286.0,0,1.0,main_w2_handler0,2658720,12478289,False,,6385,bed,6144581,6144581,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6663736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b3e97b26ca8fde5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f41f96945397bc8d'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460743275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 18:01:29.934228,30491.0,11.0
,,2016-04-13 21:28:13.715394,slurm_normal,1460583818.0,0,1.0,main_w2_handler1,2606845,12446423,False,,25250779929,bed,127669,127669,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6643992.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""1E-09""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f290dca40f7be3a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f5842760f356835'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,28578749.0,1460582934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 21:43:42.225392,73750.0,884.0
,,2016-04-15 21:25:49.699942,slurm_normal,1460755665.0,0,1.0,main_w2_handler1,2658720,12480202,False,,3295153,bed,10810114,10810114,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6666242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c72efe38f9b10f5d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524de1149849f3a27'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460755661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 21:27:49.746532,30491.0,4.0
,,2016-04-13 22:00:03.476303,slurm_normal,1460585180.0,0,1.0,main_w2_handler0,2606845,12446975,False,,11799941579,bed,127669,127669,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6644500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","""1E-09""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c49533fd48b679b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f5842760f356835'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,28578749.0,1460584840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-13 22:06:26.227846,73750.0,340.0
,,2016-04-15 21:41:49.072543,slurm_normal,1460756637.0,0,1.0,main_w1_handler2,2658720,12480291,False,,3295153,bed,2814821,2814821,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6666440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c72efe38f9b10f5d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb0fee1f690e16f7'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460756633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 21:44:01.486825,30491.0,4.0
,,2016-04-15 21:40:14.741379,slurm_normal,1460756546.0,0,1.0,main_w2_handler1,2658720,12480285,False,,3295153,bed,4019057,4019057,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6666420.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c72efe38f9b10f5d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5756f594b5d8fb3f9'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460756542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 21:42:29.892313,30491.0,4.0
,,2016-04-15 21:37:52.494498,slurm_normal,1460756428.0,0,1.0,main_w2_handler1,2658720,12480272,False,,3295153,bed,7409222,7409222,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6666403.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c72efe38f9b10f5d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b0f71064fc9df11'}]","""false""","""false""","[""-wb""]","""false""","""false""","""""",32.0,,29604305.0,1460756421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-04-15 21:40:30.943976,30491.0,7.0
