beds_0|input,beds_0|input1,beds_0|input1_filetype,beds_0|input_filetype,beds_10|input,beds_10|input1,beds_10|input1_filetype,beds_10|input_filetype,beds_11|input,beds_11|input1,beds_11|input1_filetype,beds_11|input_filetype,beds_12|input,beds_12|input1,beds_12|input1_filetype,beds_12|input_filetype,beds_13|input,beds_13|input1,beds_13|input1_filetype,beds_13|input_filetype,beds_14|input,beds_14|input1,beds_14|input1_filetype,beds_14|input_filetype,beds_15|input,beds_15|input1,beds_15|input1_filetype,beds_15|input_filetype,beds_16|input,beds_16|input1,beds_16|input1_filetype,beds_16|input_filetype,beds_17|input,beds_17|input1,beds_17|input1_filetype,beds_17|input_filetype,beds_1|input,beds_1|input1,beds_1|input1_filetype,beds_1|input_filetype,beds_2|input,beds_2|input1,beds_2|input1_filetype,beds_2|input_filetype,beds_3|input,beds_3|input1,beds_3|input1_filetype,beds_3|input_filetype,beds_4|input,beds_4|input1,beds_4|input1_filetype,beds_4|input_filetype,beds_5|input,beds_5|input1,beds_5|input1_filetype,beds_5|input_filetype,beds_6|input,beds_6|input1,beds_6|input1_filetype,beds_6|input_filetype,beds_7|input,beds_7|input1,beds_7|input1_filetype,beds_7|input_filetype,beds_8|input,beds_8|input1,beds_8|input1_filetype,beds_8|input_filetype,beds_9|input,beds_9|input1,beds_9|input1_filetype,beds_9|input_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs1_filetype,inputs2,inputs2_filetype,inputs3,inputs3_filetype,inputs4,inputs4_filetype,inputs5,inputs5_filetype,inputs6,inputs6_filetype,inputs7,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.cluster,parameters.dbkey,parameters.filler,parameters.genome,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.beds,parameters.tag.inputs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|beds_0|input,tag|beds_0|input1,tag|beds_0|input1_filetype,tag|beds_0|input_filetype,tag|beds_1|input,tag|beds_1|input1,tag|beds_1|input1_filetype,tag|beds_1|input_filetype,tag|beds_2|input,tag|beds_2|input1,tag|beds_2|input1_filetype,tag|beds_2|input_filetype,tag|beds_3|input,tag|beds_3|input1,tag|beds_3|input1_filetype,tag|beds_3|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26 17:19:36.199109,slurm_normal,1464283900.0,0,1.0,49863,bed,main_w2_handler0,2718811,12993116,False,,40303.0,40303.0,64869.0,bed,,,,,,,,,,,,,,,,,bed,51902.0,bed,52754.0,bed,27472.0,bed,42497.0,bed,41656.0,bed,49863.0,bed,22132.0,bed,56466.0,bed,bed,7179091.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5805a19d8a338ed1d'}]","""false""",0,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7e8c006d9621bf7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bcbdce8d8635b190'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55bdd3a080925662e'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50f576fba787110a4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5baa29c3097e37153'}, {'src': 'hda', 'id': 'bbd44e69cb8906b555ba69c5ec021d48'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5805a19d8a338ed1d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b586b44b823ed10727'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57c1a9bc43ac49951'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5baf7e2f489fe02e2'}]",tag,"""true""",32.0,,30438219,1464283887.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-26 17:31:46.963452,,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31 20:55:19.171836,slurm_normal,1459457744.0,0,1.0,178010,bed,main_w1_handler1,2627451,12304803,False,,178499.0,178499.0,,,,,,,,,,,,,,,,,,,bed,178010.0,bed,,,,,,,,,,,,,,,bed,6512855.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24092789,,"""False""",0,,"24092783,24092789",,tag,"""True""",32.0,,28898247,1459457731.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-03-31 20:55:49.149433,,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01 12:40:32.435065,slurm_normal,1459514457.0,0,1.0,23897,bed,main_w1_handler1,2654158,12310034,False,,24001.0,24001.0,,,,,,,,,,,,,,,,,,,bed,23897.0,bed,,,,,,,,,,,,,,,bed,6517752.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""N/A""",24100338,,"""False""",0,,"24100337,24100338",,tag,"""False""",32.0,,29350376,1459514450.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-01 12:41:02.683804,,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01 13:52:57.404702,slurm_normal,1459518793.0,0,1.0,286834,bed,main_w1_handler1,2627451,12311361,False,,288449.0,288449.0,,,,,,,,,,,,,,,,,,,bed,286834.0,bed,,,,,,,,,,,,,,,bed,6518534.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24102150,,"""False""",0,,"24102134,24102150",,tag,"""True""",32.0,,28898247,1459518788.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-01 13:53:16.756721,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01 13:53:40.556391,slurm_normal,1459518837.0,0,1.0,286834,bed,main_w2_handler1,2627451,12311373,False,,288449.0,288449.0,,,,,,,,,,,,,,,,,,,bed,286834.0,bed,,,,,,,,,,,,,,,bed,6518549.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24102150,,"""False""",0,,"24102134,24102150",,tag,"""False""",32.0,,28898247,1459518832.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-01 13:53:59.122596,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01 13:50:30.651304,slurm_normal,1459518644.0,0,1.0,288449,bed,main_w1_handler0,2627451,12311355,False,,178499.0,178499.0,,,,,,,,,,,,,,,,,,,bed,178010.0,bed,,,,,,,,,,,,,,,bed,6518501.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24102134,,"""False""",0,,"24092783,24092789",,tag,"""False""",32.0,,28898247,1459518639.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-01 13:50:50.210371,,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01 13:48:07.828216,slurm_normal,1459518508.0,0,1.0,178244,bed,main_w1_handler0,2627451,12311340,False,,178414.0,178414.0,,,,,,,,,,,,,,,,,,,bed,178244.0,bed,,,,,,,,,,,,,,,bed,6518458.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24093163,,"""False""",0,,"24093162,24093163",,tag,"""False""",32.0,,28898247,1459518504.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-01 13:48:32.254508,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-04 19:10:41.641721,slurm_normal,1459797209.0,0,1.0,321174,bed,main_w2_handler0,2578583,12336958,False,,172622.0,172622.0,,,,,,,,,,,,,,,,,,,bed,512982.0,bed,155773.0,bed,321174.0,bed,,,,,,,,,,,bed,6543029.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""False""","""mm9""","""N/A""",24141034,,"""True""",0,,"24141031,24141032,24141033,24141034",,tag,"""False""",32.0,,27770067,1459797059.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-04 19:13:39.277884,72234.0,150.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 01:31:55.544936,slurm_normal,1459819935.0,0,1.0,1405,gg,main_w1_handler1,2649292,12339491,False,,278829.0,278829.0,,,,,,,,,,,,,,,,,,,bed,222764.0,bed,231946.0,bed,226995.0,bed,236083.0,bed,135151.0,bed,,,,,,,bed,6545178.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""","""0""",24144571,,"""True""",0,,"24135574,24135575,24135577,24135578,24135579,24135580",,tag,"""False""",32.0,,28576997,1459819928.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 01:32:16.878480,79084.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 01:56:18.154623,slurm_normal,1459821420.0,0,1.0,1405,gg,main_w2_handler1,2649292,12339600,False,,11974.0,11974.0,,,,,,,,,,,,,,,,,,,bed,11953.0,bed,11964.0,bed,12002.0,bed,11976.0,bed,12015.0,bed,,,,,,,bed,6545278.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""","""0""",24144571,,"""True""",0,,"24135581,24135582,24135583,24135584,24135585,24135586",,tag,"""False""",32.0,,28576997,1459821409.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 01:57:09.199493,79084.0,11.0
278829.0,278829.0,bed,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222764.0,222764.0,bed,bed,231946.0,231946.0,bed,bed,226995.0,226995.0,bed,bed,236083.0,236083.0,bed,bed,135151.0,135151.0,bed,bed,,,,,,,,,,,,,,,,,2016-04-05 04:30:06.269791,slurm_normal,1459830625.0,0,1.0,1405,gg,main_w1_handler2,2649292,12340314,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6545928.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""","""0""",24145930,,"""True""",1,"[{'__index__': 0, 'custom_name': 'CT0', 'input': '24145872'}, {'__index__': 1, 'custom_name': 'CT4', 'input': '24145873'}, {'__index__': 2, 'custom_name': 'CT8', 'input': '24145874'}, {'__index__': 3, 'custom_name': 'CT12', 'input': '24145875'}, {'__index__': 4, 'custom_name': 'CT16', 'input': '24145876'}, {'__index__': 5, 'custom_name': 'CT20', 'input': '24145877'}]",,,custom,"""True""",32.0,,28576997,1459830620.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 04:30:28.407903,79084.0,5.0
11380.0,11380.0,bed,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11352.0,11352.0,bed,bed,11367.0,11367.0,bed,bed,11409.0,11409.0,bed,bed,11376.0,11376.0,bed,bed,11413.0,11413.0,bed,bed,,,,,,,,,,,,,,,,,2016-04-05 04:31:44.334457,slurm_normal,1459830719.0,0,1.0,1405,gg,main_w2_handler1,2649292,12340324,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6545938.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""","""0""",24145930,,"""True""",1,"[{'__index__': 0, 'custom_name': 'CT0', 'input': '24145866'}, {'__index__': 1, 'custom_name': 'CT4', 'input': '24145867'}, {'__index__': 2, 'custom_name': 'CT8', 'input': '24145868'}, {'__index__': 3, 'custom_name': 'CT12', 'input': '24145869'}, {'__index__': 4, 'custom_name': 'CT16', 'input': '24145870'}, {'__index__': 5, 'custom_name': 'CT20', 'input': '24145871'}]",,,custom,"""True""",32.0,,28576997,1459830714.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 04:32:05.551620,79084.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 15:59:19.038983,slurm_normal,1459871977.0,0,1.0,4641723,tabular,main_w2_handler1,2617971,12344985,False,,19368.0,19368.0,,,,,,,,,,,,,,,,,,,bed,19368.0,bed,,,,,,,,,,,,,,,bed,6550358.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24153217,,"""False""",0,,"24153157,24153161",,tag,"""True""",32.0,,27719218,1459871970.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 15:59:38.299657,77378.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 22:09:55.160093,slurm_normal,1459894224.0,0,1.0,2311822,bed,main_w1_handler2,2626384,12348936,False,,3985.0,3985.0,,,,,,,,,,,,,,,,,,,bed,2311822.0,bed,,,,,,,,,,,,,,,bed,6553727.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""N/A""",24159850,,"""False""",0,,"23803082,24159850",,tag,"""True""",32.0,,28884603,1459894216.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 22:10:30.734004,74845.0,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 23:09:42.845187,slurm_normal,1459897809.0,0,1.0,3137162640,tabular,main_w2_handler0,2626384,12349153,False,,3985.0,3985.0,,,,,,,,,,,,,,,,,,,bed,2311822.0,bed,,,,,,,,,,,,,,,bed,6553965.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""N/A""",24159522,,"""False""",0,,"23803082,24159850",,tag,"""False""",32.0,,28884603,1459897804.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-05 23:10:15.664332,74845.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06 13:32:27.477836,slurm_normal,1459949583.0,0,1.0,1923820,bed,main_w1_handler0,2643013,12353466,False,,1953129.0,1953129.0,,,,,,,,,,,,,,,,,,,bed,1836441.0,bed,1821142.0,bed,,,,,,,,,,,,,bed,6558091.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""True""","""mm10""","""N/A""",24166751,,"""False""",0,,"24166669,24166687,24166691",,tag,"""False""",32.0,,28897889,1459949574.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-06 13:33:06.332915,37946.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06 13:32:11.127122,slurm_normal,1459949567.0,0,1.0,1923820,bed,main_w1_handler1,2643013,12353463,False,,1953129.0,1953129.0,,,,,,,,,,,,,,,,,,,bed,1836441.0,bed,1821142.0,bed,,,,,,,,,,,,,bed,6558087.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""N/A""",24166751,,"""False""",0,,"24166669,24166687,24166691",,tag,"""False""",32.0,,28897889,1459949557.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-06 13:32:49.600832,37946.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06 13:36:07.856932,slurm_normal,1459949809.0,0,1.0,1923820,bed,main_w2_handler0,2643013,12353502,False,,2250558.0,2250558.0,,,,,,,,,,,,,,,,,,,bed,1484155.0,bed,1923820.0,bed,,,,,,,,,,,,,bed,6558129.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""N/A""",24166751,,"""False""",0,,"24166746,24166747,24166751",,tag,"""False""",32.0,,28897889,1459949799.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-06 13:36:54.517371,37946.0,10.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-07 11:31:44.216737,slurm_normal,1460028720.0,0,1.0,2250558,bed,main_w2_handler1,2643013,12361736,False,,2250558.0,2250558.0,,,,,,,,,,,,,,,,,,,bed,1484155.0,bed,1923820.0,bed,,,,,,,,,,,,,bed,6566310.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""N/A""",24166746,,"""False""",0,,"24166746,24166747,24166751",,tag,"""False""",32.0,,29153456,1460028712.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-07 11:32:01.844325,37946.0,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-07 11:47:34.739329,slurm_normal,1460029674.0,0,1.0,901469,bed,main_w1_handler2,2659445,12362219,False,,901469.0,901469.0,,,,,,,,,,,,,,,,,,,bed,935574.0,bed,296960.0,bed,,,,,,,,,,,,,bed,6566396.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""False""","""mm10""","""N/A""",24165494,,"""False""",0,,"24165494,24180275,24180298",,tag,"""False""",32.0,,29153456,1460029668.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-07 11:47:57.326614,37946.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27 14:09:43.737742,slurm_normal,1464358221.0,0,1.0,576100,bed,main_w2_handler1,2719886,13004625,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7190856.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""false""","""dm3""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbd57ae100d38ad6'}]","""false""",1,"[{'__index__': 0, 'custom_name': '', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b585ca3d8bce3cac51'}]}}, {'__index__': 1, 'custom_name': '', 'input': {'values': [{'src': 'hda', 'id': 'bbd44e69cb8906b585ca3d8bce3cac51'}]}}]",,,custom,"""true""",32.0,,30454771,1464358217.0,ok,1023996.0,576100.0,576100.0,bed,bed,576100.0,576100.0,bed,bed,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-27 14:10:24.170685,,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 10:01:37.937152,slurm_normal,1460368936.0,0,1.0,48251605,bed,main_w1_handler0,2664993,12415911,False,,28177472.0,28177472.0,,,,,,,,,,,,,,,,,,,bed,48251605.0,bed,,,,,,,,,,,,,,,bed,6616687.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24251865,,"""False""",0,,"24251863,24251865",,tag,"""True""",32.0,,29539304,1460368924.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-11 10:02:18.653765,,12.0
48251605.0,48251605.0,bed,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28177472.0,28177472.0,bed,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 11:48:01.490837,slurm_normal,1460375319.0,0,1.0,48251605,bed,main_w2_handler1,2664993,12416597,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6617528.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24251865,,"""False""",1,"[{'__index__': 0, 'custom_name': 'SS', 'input': '24251865'}, {'__index__': 1, 'custom_name': 'AS', 'input': '24251863'}]",,,custom,"""True""",32.0,,29539304,1460375307.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-11 11:48:41.985931,,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 14:02:51.094816,slurm_normal,1460383412.0,0,1.0,48251605,bed,main_w1_handler0,2665262,12417908,False,,28177472.0,28177472.0,,,,,,,,,,,,,,,,,,,bed,48251605.0,bed,,,,,,,,,,,,,,,bed,6619003.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""N/A""",24253121,,"""False""",0,,"24253112,24253121",,tag,"""False""",32.0,,29539304,1460383401.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-04-11 14:03:37.239888,,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27 14:41:07.746548,slurm_normal,1464360112.0,0,1.0,1140954,bed,main_w1_handler0,2718719,13005025,False,,466139.0,466139.0,,,,,,,,,,,,,,,,,,,bed,1140652.0,bed,,,,,,,,,,,,,,,bed,7191261.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526beaf519ce9ea5a'}]","""false""",0,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548e69d1769be5845'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55e6af58a00a1db04'}]",tag,"""true""",32.0,,29329636,1464360106.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-27 14:41:55.233410,81738.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-27 14:43:45.289387,slurm_normal,1464360273.0,0,1.0,1140652,bed,main_w1_handler1,2718719,13005041,False,,466139.0,466139.0,,,,,,,,,,,,,,,,,,,bed,1140652.0,bed,,,,,,,,,,,,,,,bed,7191301.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","""N/A""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e6af58a00a1db04'}]","""false""",0,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548e69d1769be5845'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55e6af58a00a1db04'}]",tag,"""true""",32.0,,29329636,1464360266.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,2.22.0,,2016-05-27 14:44:39.452977,81738.0,7.0
