chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta,parameters.fastq.values,parameters.fastq|__identifier__,parameters.format,parameters.oligo.__current_case__,parameters.oligo.add,parameters.pacbio,parameters.qfile,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-10 17:17:24.019037,slurm_normal,1497115080.0,0,122494802,fastq,1.0,main_w4_handler1,3145058,16071458,False,,10159670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29949698}]","""Chip1-CS1-GC_S1_L001_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:03.380635,107319.0,6.0
,,2017-06-10 17:18:04.210688,slurm_normal,1497115104.0,0,50372264,fastq,1.0,main_w4_handler0,3145058,16071463,False,,10159673.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952626}]","""Chip3-CS1-GC_S57_L004_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:26.615368,107319.0,6.0
,,2017-06-10 17:18:06.480094,slurm_normal,1497115107.0,0,52597946,fastq,1.0,main_w4_handler0,3145058,16071465,False,,10159674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952624}]","""Chip3-CS1-GC_S57_L003_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:28.159631,107319.0,6.0
,,2017-06-10 17:18:07.796610,slurm_normal,1497115116.0,0,55606902,fastq,1.0,main_w3_handler1,3145058,16071469,False,,10159677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952620}]","""Chip3-CS1-GC_S57_L001_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:37.667012,107319.0,6.0
,,2017-06-10 17:18:08.076009,slurm_normal,1497115121.0,0,55605016,fastq,1.0,main_w4_handler0,3145058,16071470,False,,10159681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952618}]","""Chip3-CS1-GC_S57_L001_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:43.889083,107319.0,5.0
,,2017-06-10 17:18:06.847522,slurm_normal,1497115121.0,0,52594124,fastq,1.0,main_w4_handler0,3145058,16071466,False,,10159680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952623}]","""Chip3-CS1-GC_S57_L003_R1_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:43.586138,107319.0,5.0
,,2017-06-10 17:18:07.164573,slurm_normal,1497115120.0,0,49992556,fastq,1.0,main_w3_handler0,3145058,16071467,False,,10159679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29952622}]","""Chip3-CS1-GC_S57_L002_R2_001.fastq""","""illumina1.8+""",0,no,"""false""","""false""",32.0,,38525870.0,1497115114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-10 17:18:42.593674,107319.0,6.0
,,2017-06-12 14:37:37.652537,slurm_normal,1497278279.0,0,65947201,fastq,1.0,main_w4_handler0,3151071,16082383,False,,10169084.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29995396}]",,"""sanger""",0,no,"""false""","""true""",32.0,,38130522.0,1497278273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-12 14:38:07.850483,,6.0
,,2017-06-12 18:57:42.071427,slurm_normal,1497293888.0,0,20800562,fastq,1.0,main_w3_handler0,3151567,16084928,False,,10171516.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 30001423}]",,"""illumina""",0,no,"""false""","""true""",32.0,,38614704.0,1497293883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-12 18:58:09.640665,,5.0
,,2017-05-11 22:05:12.289863,slurm_normal,1494540788.0,0,60212297,fastq,1.0,main_w3_handler1,3104704,15820718,False,,9923861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29573704}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37862283.0,1494540781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-11 22:13:15.204880,,7.0
,,2017-05-11 22:08:47.599963,slurm_normal,1494540946.0,0,60212297,fastq,1.0,main_w4_handler1,3104704,15820729,False,,9923893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29573704}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37862283.0,1494540942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-11 22:15:55.580702,,4.0
,,2017-05-16 07:10:36.544534,slurm_normal,1494918649.0,0,2236835749,fastqsanger,1.0,main_w3_handler0,3111128,15849675,False,,9950327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29598733}]",,"""sanger""",0,no,"""true""","""false""",32.0,,36940342.0,1494918642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 07:10:50.898760,50184.0,7.0
,,2017-05-16 06:51:02.604918,slurm_normal,1494917470.0,0,119155797,fastq,1.0,main_w4_handler0,2991328,15849568,False,,9950223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28731227}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36584128.0,1494917467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 06:51:13.473852,92765.0,3.0
,,2017-05-16 06:49:57.194646,slurm_normal,1494917408.0,0,119155797,fastqsanger,1.0,main_w4_handler1,2991328,15849563,False,,9950219.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28731228}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36584128.0,1494917403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 06:50:10.723244,92765.0,5.0
,,2017-05-16 18:48:45.769997,slurm_normal,1494960536.0,0,119155797,fastqsanger,1.0,main_w4_handler1,2991328,15857811,False,,9958097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29631793}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36584128.0,1494960531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 18:48:59.167811,92765.0,5.0
,,2017-05-16 18:18:56.588827,slurm_normal,1494958747.0,0,119155797,fastq,1.0,main_w3_handler1,2991328,15857257,False,,9957580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28731221}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36584128.0,1494958742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 18:19:09.297043,92765.0,5.0
,,2017-05-16 18:53:28.194435,slurm_normal,1494960816.0,0,119155797,fastq,1.0,main_w3_handler0,2991328,15857843,False,,9958145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28731227}]",,"""solexa""",0,no,"""true""","""true""",32.0,,36584128.0,1494960811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 18:53:37.740043,92765.0,5.0
,,2017-05-16 18:29:51.516459,slurm_normal,1494959401.0,0,119155797,fastqsanger,1.0,main_w3_handler1,2991328,15857424,False,,9957733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 28731228}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36584128.0,1494959396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-16 18:30:06.844428,92765.0,5.0
,,2017-05-17 22:19:59.357880,slurm_normal,1495059627.0,0,7217659988,fastq,1.0,main_w3_handler0,3100825,15873149,False,,9973416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29498922}]",,"""sanger""",0,no,"""false""","""true""",32.0,,36668425.0,1495059619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-17 22:20:32.227678,101427.0,8.0
,,2017-05-20 20:14:31.781447,slurm_normal,1495311286.0,0,4787559,fastq,1.0,main_w4_handler0,3119635,15897777,False,,9997110.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29702025}]",,"""illumina""",0,no,"""false""","""true""",32.0,,37468193.0,1495311281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-20 20:14:49.468573,36315.0,5.0
,,2017-05-21 03:04:01.824016,slurm_normal,1495335859.0,0,5814602,fastq,1.0,main_w3_handler0,3119956,15898960,False,,9998151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29704117}]",,"""sanger""",0,no,"""false""","""true""",32.0,,38106668.0,1495335855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-21 03:04:20.781190,,4.0
,,2017-05-21 08:16:45.287765,slurm_normal,1495354618.0,0,45193,fastqsanger,1.0,main_w4_handler0,2879731,15899482,False,,9998617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29705083}]",,"""sanger""",0,no,"""false""","""true""",32.0,,38109121.0,1495354614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-21 08:16:59.800814,93790.0,4.0
,,2017-05-23 16:26:19.816378,slurm_normal,1495556796.0,0,790058410,fastqillumina,1.0,main_w4_handler1,3123535,15918839,False,,10016481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29731686}]",,"""illumina""",0,no,"""false""","""true""",32.0,,38160627.0,1495556791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-23 16:26:40.197977,106462.0,5.0
,,2017-05-23 18:14:55.680788,slurm_normal,1495563309.0,0,790058410,fastqillumina,1.0,main_w3_handler1,3123535,15919835,False,,10017724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29731686}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,38160627.0,1495563305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-23 18:15:14.777983,106462.0,4.0
,,2017-05-23 19:37:15.754628,slurm_normal,1495568252.0,0,790058410,fastqillumina,1.0,main_w3_handler0,3123535,15920505,False,,10018387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29731686}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,38160627.0,1495568246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-23 19:37:39.924158,106462.0,6.0
,,2017-05-23 21:17:25.006845,slurm_normal,1495574266.0,0,4107346872,fastq,1.0,main_w3_handler0,3107233,15921437,False,,10019479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 29735714}]",,"""sanger""",0,no,"""false""","""true""",32.0,,38150790.0,1495574261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-23 21:17:49.844658,105633.0,5.0
,,2017-05-24 09:32:50.791373,slurm_normal,1495618386.0,0,900001,fastqsanger,1.0,main_w3_handler1,3106860,15925358,False,,10023291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29748562}]",,"""sanger""",0,no,"""false""","""true""",32.0,,37900376.0,1495618381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-24 09:33:08.419129,105681.0,5.0
,,2017-05-26 18:58:41.604133,slurm_normal,1495825142.0,0,5800354797,fastq,1.0,main_w4_handler1,3127461,15948308,False,,10046793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29787489}]",,"""illumina1.8+""",0,no,"""false""","""true""",32.0,,38233476.0,1495825136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-26 18:59:04.587877,106649.0,6.0
,,2017-05-26 18:55:16.556271,slurm_normal,1495825042.0,0,5800354797,fastq,1.0,main_w3_handler0,3127461,15948298,False,,10046781.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29787489}]",,"""sanger""",0,no,"""false""","""false""",32.0,,38233476.0,1495825038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-26 18:57:24.236198,106649.0,4.0
,,2017-05-26 19:01:05.399187,slurm_normal,1495825296.0,0,5800354797,fastq,1.0,main_w3_handler0,3127461,15948326,False,,10046805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 29787489}]",,"""illumina""",0,no,"""false""","""false""",32.0,,38233476.0,1495825284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-05-26 19:01:39.961512,106649.0,12.0
,,2017-06-19 17:36:42.836018,slurm_normal,1497893829.0,0,1649889601,fastq,1.0,main_w3_handler1,3163027,16134476,False,,10214101.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 30081635}]",,"""illumina1.8+""",0,no,"""false""","""false""",32.0,,38779016.0,1497893824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-19 17:37:16.753735,,5.0
,,2017-06-21 14:43:26.471140,slurm_normal,1498056253.0,0,6005403956,fastq,1.0,main_w3_handler0,3166644,16154306,False,,10232766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 30112550}]",,"""illumina""",0,no,"""false""","""true""",32.0,,38834524.0,1498056228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-21 14:44:14.916870,89228.0,25.0
,,2017-06-21 18:17:39.214485,slurm_normal,1498069159.0,0,59659539,fastq,1.0,main_w4_handler1,2880155,16155918,False,,10234331.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[{'src': 'hda', 'id': 30114759}]",,"""sanger""",0,no,"""false""","""true""",32.0,,38843075.0,1498069075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,1.25.0,,2017-06-21 18:19:23.028308,93754.0,84.0
