chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-12 14:59:11.635473,slurm_normal,1473692369.0,0,1.0,main_w3_handler1,2651279,13832096,False,,230046,bed,72057,bed,8054111.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c15b2a89b3ac6952'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 14:59:34.421951,56978.0,6.0
,,2016-09-12 15:08:26.965303,slurm_normal,1473692937.0,0,1.0,main_w3_handler0,2651279,13832216,False,,1770622,bed,72057,bed,8054231.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff096cb2bdf5c4d1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 15:08:58.788754,56978.0,5.0
,,2016-09-12 15:05:46.348699,slurm_normal,1473692774.0,0,1.0,main_w4_handler1,2651279,13832187,False,,1128349,bed,72057,bed,8054195.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1b09d199f88c5f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 15:06:23.219438,56978.0,9.0
,,2016-09-12 15:08:27.358825,slurm_normal,1473692932.0,0,1.0,main_w3_handler1,2651279,13832217,False,,24524,bed,72057,bed,8054228.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb4cb54921522814'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 15:08:56.363099,56978.0,5.0
,,2016-06-28 21:00:58.329650,slurm_normal,1467147696.0,0,1.0,main_w2_handler0,2557147,13281191,False,,542015,bed,853080,bed,7470821.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506fe4de7e3384ab5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56dcb9e99c2ea7fdd'}]","""1e-09""","""""","""""",32.0,,31116242,1467147691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-06-28 21:01:40.241993,76207.0,5.0
,,2016-09-12 15:08:28.119425,slurm_normal,1473692934.0,0,1.0,main_w4_handler0,2651279,13832219,False,,1769482,bed,72057,bed,8054227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d297588015c4f942'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 15:08:56.452217,56978.0,7.0
,,2016-09-12 15:08:27.778260,slurm_normal,1473692932.0,0,1.0,main_w3_handler1,2651279,13832218,False,,151113,bed,72057,bed,8054229.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c21867b23d711aba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd4cc63d8e752dc6'}]","""1e-09""","""""","""""",32.0,,32789682,1473692927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 15:08:56.862551,56978.0,5.0
,,2016-06-28 20:54:41.694063,slurm_normal,1467147330.0,0,1.0,main_w2_handler0,2557147,13281143,False,,853080,bed,542015,bed,7470786.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56dcb9e99c2ea7fdd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b506fe4de7e3384ab5'}]","""1e-09""","""""","""""",32.0,,31116242,1467147325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-06-28 20:55:34.538255,76207.0,5.0
,,2016-09-12 18:52:01.512844,slurm_normal,1473706351.0,0,1.0,main_w4_handler0,2803837,13834800,False,,842657,bed,633202,bed,8057019.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51667d9a002e7fd3f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54675ae46e9909c42'}]","""1e-09""","""""","""""",32.0,,32920766,1473706345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 18:52:33.108644,35036.0,6.0
,,2016-09-12 18:56:28.673849,slurm_normal,1473706605.0,0,1.0,main_w4_handler1,2803837,13834840,False,,625286,bed,2200714,bed,8057063.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b560e4327686ee9d8e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32920766,1473706597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 18:56:46.755540,35036.0,8.0
,,2016-09-12 19:05:02.933531,slurm_normal,1473707180.0,0,1.0,main_w3_handler1,2803837,13834896,False,,2436836,bed,2200714,bed,8057122.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5531c698864699cbb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32920766,1473707175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 19:06:23.416056,35036.0,5.0
,,2016-09-12 19:00:39.806248,slurm_normal,1473706859.0,0,1.0,main_w4_handler0,2803837,13834870,False,,649377,bed,2200714,bed,8057087.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5696ef22f0f2f11d6'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32920766,1473706852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 19:01:01.726925,35036.0,7.0
,,2016-09-12 19:07:21.797701,slurm_normal,1473707265.0,0,1.0,main_w3_handler0,2803837,13834918,False,,3676477,bed,2200714,bed,8057139.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56799abe51d9baf71'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32920766,1473707255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 19:07:46.350160,35036.0,10.0
,,2016-09-12 19:07:33.143166,slurm_normal,1473707271.0,0,1.0,main_w4_handler0,2803837,13834922,False,,1327297,bed,2200714,bed,8057143.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b541f1537d5f70c145'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32920766,1473707265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-12 19:07:53.944302,35036.0,6.0
,,2016-10-14 17:36:54.921573,slurm_normal,1476466628.0,0,1.0,main_w4_handler0,2850982,14084125,False,,115377,bed,18786,bed,8300832.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5836ae9ca863e82d0'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ef99fe89e654eee1'}]","""1e-09""","""""","""""",32.0,,33655044,1476466621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-14 17:37:11.848302,89972.0,7.0
,,2016-09-13 02:35:29.437436,slurm_normal,1473734156.0,0,1.0,main_w4_handler1,2803837,13838108,False,,1076556,bed,2200714,bed,8060603.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57bc3c4ed08112471'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32268477,1473734148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 02:35:57.176767,35036.0,8.0
,,2016-09-13 02:34:30.446042,slurm_normal,1473734084.0,0,1.0,main_w3_handler1,2803837,13838102,False,,1581921,bed,2200714,bed,8060597.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5211a6c995085da76'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32268477,1473734079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 02:34:46.903719,35036.0,5.0
,,2016-09-13 12:14:22.827605,slurm_normal,1473768890.0,0,1.0,main_w3_handler0,2818933,13841021,False,,2669,bed,220,bed,8063761.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b596ab712870f9e091'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5f334ee961a9547'}]","""1e-09""","""""","""""",32.0,,32934458,1473768882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 12:14:52.551700,,8.0
,,2016-09-13 14:34:23.507424,slurm_normal,1473777281.0,0,1.0,main_w3_handler1,2808970,13841983,False,,1189178,bed,1675285,bed,8064850.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5265caca0e0686b75'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb9046d399d97cb2'}]","""0.5""","""""","""""",32.0,,32318248,1473777278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 14:34:43.837259,59928.0,3.0
,,2016-09-13 14:37:13.227809,slurm_normal,1473777460.0,0,1.0,main_w3_handler1,2808970,13842013,False,,1189178,bed,535248,bed,8064887.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5265caca0e0686b75'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5058a06c38a276781'}]","""0.5""","""""","""""",32.0,,32318248,1473777447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 14:37:42.317356,59928.0,13.0
,,2016-09-13 14:34:22.792064,slurm_normal,1473777286.0,0,1.0,main_w4_handler1,2808970,13841982,False,,1189178,bed,1681244,bed,8064851.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5265caca0e0686b75'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab62f03a8828a6c6'}]","""0.5""","""""","""""",32.0,,32318248,1473777281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 14:34:51.222840,59928.0,5.0
,,2016-09-13 14:40:28.770987,slurm_normal,1473777647.0,0,1.0,main_w3_handler0,2808970,13842040,False,,1189178,bed,535248,bed,8064920.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5265caca0e0686b75'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5058a06c38a276781'}]","""0.9""","""""","""""",32.0,,32318248,1473777643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-13 14:40:48.914272,59928.0,4.0
,,2016-09-14 14:19:35.969164,slurm_normal,1473862837.0,0,1.0,main_w3_handler1,2651279,13849588,False,,217519,bed,1117284,bed,8072523.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5432d5422e057dfa5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57c3a7b50cb132fe7'}]","""1e-09""","""""","""""",32.0,,32958428,1473862813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-14 14:20:43.648920,56978.0,24.0
,,2016-09-14 03:06:23.351461,slurm_normal,1473822430.0,0,1.0,main_w4_handler0,2803837,13846493,False,,633202,bed,2200714,bed,8069451.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d76cc15d7b04149'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f54399c53c4f60fc'}]","""1e-09""","""""","""""",32.0,,32591196,1473822423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-14 03:07:12.324803,35036.0,7.0
,,2016-09-15 05:27:35.350638,slurm_normal,1473917274.0,0,1.0,main_w4_handler1,2568557,13853722,False,,1210679,bed,1169762,bed,8076678.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3930228f052f1b1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b559cf500354390d93'}]","""1e-09""","""""","""""",32.0,,32898992,1473917267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-15 05:27:55.763753,76954.0,7.0
,,2016-09-14 18:25:29.024818,slurm_normal,1473877848.0,0,1.0,main_w3_handler0,2812161,13851573,False,,1856758506,bed,72057,bed,8074526.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e71c0eba716e0954'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5928b9d10a457a683'}]","""1e-09""","""""","""""",32.0,,32838110,1473877545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-14 18:30:53.943152,89409.0,303.0
,,2016-10-17 00:03:27.189854,slurm_normal,1476662632.0,0,1.0,main_w3_handler1,2857036,14094042,False,,803159,bed,117997,bed,8309815.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5343a80ced9b89bb9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b539f346983da458da'}]","""1e-09""","""""","""""",32.0,,33742815,1476662625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-17 00:03:53.344964,,7.0
,,2016-10-17 01:03:08.495565,slurm_normal,1476666218.0,0,1.0,main_w3_handler1,2857036,14094173,False,,117997,bed,803159,bed,8309932.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b539f346983da458da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5343a80ced9b89bb9'}]","""1e-09""","""""","""""",32.0,,33742815,1476666213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-17 01:03:40.093972,,5.0
,,2016-10-17 00:13:25.533629,slurm_normal,1476663229.0,0,1.0,main_w4_handler0,2857036,14094057,False,,117997,bed,803159,bed,8309830.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b539f346983da458da'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5343a80ced9b89bb9'}]","""1e-09""","""""","""""",32.0,,33742815,1476663224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-17 00:13:51.968822,,5.0
,,2016-09-16 11:27:45.104569,slurm_normal,1474025295.0,0,1.0,main_w4_handler0,1685412,13864264,False,,220089,bed,375753,bed,8087569.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56feff9748a675cd7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2f446933e20e827'}]","""1e-09""","""""","""""",32.0,,32775395,1474025282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 11:28:17.812214,41455.0,13.0
,,2016-09-16 11:54:28.340578,slurm_normal,1474026890.0,0,1.0,main_w4_handler0,1685412,13864358,False,,4621269,bed,375753,bed,8087668.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55d33e7e44b29833a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a2f446933e20e827'}]","""1e-09""","""""","""""",32.0,,32775395,1474026882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 11:54:52.632068,41455.0,8.0
,,2016-07-08 21:35:10.470095,slurm_normal,1468013749.0,0,1.0,main_w1_handler0,2761412,13364769,False,,2800446,bed,165246,bed,7574695.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b557862252119f64c5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea919dd66516b93c'}]","""1e-09""","""""","""""",32.0,,30223749,1468013745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-07-08 21:35:52.532114,62349.0,4.0
,,2016-09-16 15:54:49.621323,slurm_normal,1474041309.0,0,1.0,main_w4_handler1,2821796,13866723,False,,8535,bed,9689,bed,8090119.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e409f71ca890b14'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b512755a8d8da37e0b'}]","""1e-09""","""""","""-s""",32.0,,32248616,1474041305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 15:55:12.161323,88154.0,4.0
,,2016-09-16 15:58:33.491521,slurm_normal,1474041541.0,0,1.0,main_w3_handler1,2821796,13866801,False,,9689,bed,8535,bed,8090167.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512755a8d8da37e0b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e409f71ca890b14'}]","""1e-09""","""""","""-s""",32.0,,32248616,1474041530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 15:59:07.199485,88154.0,11.0
,,2016-09-16 16:08:51.976726,slurm_normal,1474042155.0,0,1.0,main_w3_handler1,2822393,13866841,False,,13182,bed,5167,bed,8090239.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2081bd55d370f96'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc8e28ead848184f'}]","""1e-09""","""""","""""",32.0,,31758137,1474042144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 16:09:16.718580,63217.0,11.0
,,2016-09-16 16:07:42.033684,slurm_normal,1474042087.0,0,1.0,main_w4_handler1,2822393,13866832,False,,13182,bed,5167,bed,8090233.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2081bd55d370f96'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc8e28ead848184f'}]","""1.0""","""""","""""",32.0,,31758137,1474042076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 16:08:09.215275,63217.0,11.0
,,2016-09-16 16:10:12.911808,slurm_normal,1474042227.0,0,1.0,main_w3_handler0,2822393,13866851,False,,5167,bed,13182,bed,8090252.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc8e28ead848184f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2081bd55d370f96'}]","""1e-09""","""""","""""",32.0,,31758137,1474042222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-16 16:10:27.941902,63217.0,5.0
,,2016-10-17 14:31:47.297760,slurm_normal,1476714752.0,0,1.0,main_w4_handler0,2854733,14098953,False,,48357296,bed,47383972,bed,8313936.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58e8107b1365415ea'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f011f61b0ff4ccfd'}]","""1e-09""","""""","""""",32.0,,33757616,1476714741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-17 14:32:34.964444,27328.0,11.0
,,2016-07-08 21:49:46.512014,slurm_normal,1468014624.0,0,1.0,main_w1_handler1,2761412,13364809,False,,947522,bed,167766,bed,7574738.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b511c605d442be341c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebdc4a153601362e'}]","""1e-09""","""""","""""",32.0,,30223749,1468014621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-07-08 21:50:26.588886,62349.0,3.0
,,2016-07-08 20:40:10.565384,slurm_normal,1468010452.0,0,1.0,main_w1_handler0,2557147,13364413,False,,1484235,bed,1200833,bed,7574312.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b516284d392e9ffe31'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57f2fb9e3e53e9151'}]","""1e-09""","""""","""""",32.0,,31116242,1468010448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-07-08 20:40:53.563003,76207.0,4.0
,,2016-07-08 18:36:48.246613,slurm_normal,1468003047.0,0,1.0,main_w2_handler1,2557147,13363794,False,,54589,bed,77965,bed,7573674.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d00f27b51c4f5981'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b575d3ecead55e72de'}]","""1e-09""","""""","""""",32.0,,31116242,1468003044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-07-08 18:37:31.590486,76207.0,3.0
,,2016-07-08 18:27:05.755256,slurm_normal,1468002461.0,0,1.0,main_w2_handler0,2557147,13363753,False,,77965,bed,54589,bed,7573601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b575d3ecead55e72de'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d00f27b51c4f5981'}]","""1e-09""","""""","""""",32.0,,31116242,1468002458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-07-08 18:27:45.475179,76207.0,3.0
