chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.base_column.__class__,parameters.format_type.base_column.value,parameters.format_type.cvrg_column,parameters.format_type.cvrg_column.__class__,parameters.format_type.cvrg_column.value,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.loc_column.__class__,parameters.format_type.loc_column.value,parameters.format_type.seq_column,parameters.format_type.seq_column.__class__,parameters.format_type.seq_column.value,parameters.format_type.which_base,parameters.input,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-02-05 19:36:45.015118,rodeo_normal,1423165105.0,0,1.0,main_w2_handler1,2189989,8671852,False,,561804034,pileup,2658612.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18423430,32.0,,20759408,1423165071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-05 19:38:27.778627,37662.0,34.0
,,2015-02-06 07:57:53.840011,rodeo_normal,1423209495.0,0,1.0,main_w2_handler1,2177532,8674984,False,,45105377,tabular,2664555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1000""","""hg19""",0,,,,,,,six,,,,,,,,18430177,32.0,,20472793,1423209492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 07:58:18.686556,45082.0,3.0
,,2015-02-06 08:07:30.785923,rodeo_normal,1423210087.0,0,1.0,main_w1_handler0,2177532,8675012,False,,45105377,tabular,2664614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18430314,32.0,,20472793,1423210085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 08:08:11.514036,45082.0,2.0
,,2015-02-06 08:07:44.716529,rodeo_normal,1423210333.0,0,1.0,main_w2_handler1,2177532,8675013,False,,46011592,tabular,2664629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",1,,,,,,,ten,,,,,,,first,18430316,32.0,,20472793,1423210330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 08:12:14.609428,45082.0,3.0
,,2015-02-06 08:38:21.953939,rodeo_normal,1423211931.0,0,1.0,main_w2_handler0,2177532,8675093,False,,45105377,tabular,2664783.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""50""","""hg19""",0,,,,,,,six,,,,,,,,18430177,32.0,,20472793,1423211928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 08:38:52.283539,45082.0,3.0
,,2015-02-06 13:25:17.720015,rodeo_normal,1423235042.0,0,1.0,main_w1_handler0,1970546,8676282,False,,923829320,tabular,2667360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",1,,,,,,,ten,,,,,,,second,18431744,32.0,,21057841,1423234997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 15:04:14.205617,10211.0,45.0
24.0,len,2014-12-24 11:12:51.060392,rodeo_normal,1419419590.0,0,1.0,main_w2_handler0,2151558,8463771,False,,392637068,tabular,2371622.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/060/dataset_10060171.dat""","""3""","""?""",0,,,,,,,six,,,,,,,,18061674,32.0,,20095777,1419419584.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-24 11:13:10.858846,22635.0,6.0
24.0,len,2014-12-24 12:40:23.172093,rodeo_normal,1419424842.0,0,1.0,main_w1_handler1,2151558,8463927,False,,250085087,tabular,2371794.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/060/dataset_10060171.dat""","""3""","""?""",2,3,,,5,,,manual,2,,,1,,,,18061960,32.0,,20095777,1419424838.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-24 12:40:45.246823,22635.0,4.0
,,2015-02-06 19:37:36.302097,rodeo_normal,1423251569.0,0,1.0,main_w1_handler0,2197757,8678046,False,,800462204,tabular,2670223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""5""","""mm10""",1,,,,,,,ten,,,,,,,first,18434013,32.0,,20624850,1423251505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 19:39:30.352822,47469.0,64.0
,,2015-02-06 19:37:10.406710,rodeo_normal,1423251484.0,0,1.0,main_w1_handler0,2197757,8678044,False,,399979243,tabular,2670213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""5""","""mm10""",1,,,,,,,ten,,,,,,,first,18433977,32.0,,20624850,1423251450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 19:38:08.369560,47469.0,34.0
,,2015-02-06 19:40:18.170212,rodeo_normal,1423251689.0,0,1.0,main_w1_handler1,2197757,8678058,False,,844314910,tabular,2670239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""5""","""mm10""",1,,,,,,,ten,,,,,,,first,18434081,32.0,,20624850,1423251651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 19:41:34.077786,47469.0,38.0
,,2015-02-06 19:39:11.091486,rodeo_normal,1423251615.0,0,1.0,main_w1_handler1,2197757,8678052,False,,524985764,tabular,2670227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""5""","""mm10""",0,,,,,,,six,,,,,,,,18434034,32.0,,20624850,1423251573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 19:40:17.780509,47469.0,42.0
,,2015-02-06 19:39:48.284263,rodeo_normal,1423251808.0,0,1.0,main_w1_handler0,2197757,8678054,False,,734724155,tabular,2670255.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""5""","""mm10""",1,,,,,,,ten,,,,,,,first,18434057,32.0,,20624850,1423251733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-06 19:43:34.530472,47469.0,75.0
,,2014-12-29 12:38:13.777247,rodeo_normal,1419856755.0,0,1.0,main_w2_handler0,2160189,8476261,False,,852582339,tabular,653260.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18090301,2.0,,20259393,1419856705.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2014-12-29 12:39:23.777507,,50.0
,,2015-02-11 22:03:04.284526,rodeo_normal,1423692230.0,0,1.0,main_w1_handler1,2189989,8707603,False,,260287974,pileup,2726519.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18481720,32.0,,20759408,1423692203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-11 22:03:52.140946,37662.0,27.0
,,2015-02-11 22:02:11.714121,rodeo_normal,1423692173.0,0,1.0,main_w2_handler0,2189989,8707598,False,,168184573,pileup,2726499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18481712,32.0,,20759408,1423692156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-11 22:02:56.226331,37662.0,17.0
,,2015-02-13 11:04:26.204996,rodeo_normal,1423825528.0,0,1.0,main_w1_handler0,1970546,8719337,False,,923829320,tabular,2747530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",2,4,,,8,,,manual,2,,,1,,,,18431744,32.0,,21239293,1423825483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-13 11:05:29.849168,10211.0,45.0
,,2015-02-13 18:41:30.927802,rodeo_normal,1423852949.0,0,1.0,main_w2_handler0,2205736,8722728,False,,168634812,pileup,2753134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18507848,32.0,,20759408,1423852931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-13 18:42:33.341518,37662.0,18.0
,,2015-02-13 19:56:51.677490,rodeo_normal,1423857446.0,0,1.0,main_w1_handler1,2205736,8723370,False,,207628314,pileup,2754542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18508809,32.0,,20759408,1423857428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-13 19:57:29.030702,37662.0,18.0
,,2015-02-17 16:47:02.451890,rodeo_normal,1424191717.0,0,1.0,main_w1_handler1,2205736,8745266,False,,168634812,pileup,2794575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18540960,32.0,,20759408,1424191631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-17 16:48:41.432538,37662.0,86.0
,,2015-02-17 16:47:09.645111,rodeo_normal,1424191656.0,0,1.0,main_w2_handler1,2205736,8745271,False,,157209882,pileup,2794581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18540963,32.0,,20759408,1424191641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-17 16:47:40.285145,37662.0,15.0
,,2015-02-17 18:27:24.050945,rodeo_normal,1424197656.0,0,1.0,main_w2_handler1,2201739,8746074,False,,26910,tabular,2796026.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/350/dataset_10350897.dat""","""3""","""gb1a1_17l""",0,,,,,,,six,,,,,,,,18464941,32.0,,20610347,1424197653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-17 18:27:39.680937,58680.0,3.0
,,2015-02-18 16:14:27.672919,rodeo_normal,1424276082.0,0,1.0,main_w1_handler1,2209905,8756693,False,,68641053,tabular,2813884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18558614,32.0,,21319927,1424276079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-18 16:14:46.961758,53727.0,3.0
,,2015-02-21 19:03:21.634629,rodeo_normal,1424545428.0,0,1.0,main_w2_handler1,2211209,8784225,False,,413179692,tabular,2863871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18592338,32.0,,21342061,1424545409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-21 19:03:50.191383,59828.0,19.0
,,2015-02-26 03:28:26.717419,rodeo_normal,1424921430.0,0,1.0,main_w2_handler0,1888857,8817714,False,,3351636402,tabular,2924112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""3""","""dm3""",0,,,,,,,six,,,,,,,,18653268,32.0,,21463182,1424921315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-26 03:30:34.573255,44505.0,115.0
,,2015-02-26 08:07:43.707396,rodeo_normal,1424938215.0,0,1.0,main_w1_handler1,1888857,8818217,False,,3351636402,tabular,2925337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""3""","""dm3""",0,,,,,,,six,,,,,,,,18653268,32.0,,21463182,1424938073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-26 08:10:17.351372,44505.0,142.0
,,2015-02-27 00:01:08.004889,rodeo_normal,1424995279.0,0,1.0,main_w1_handler1,2221299,8825315,False,,962648,sam,2939122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""3""","""dm3""",1,,,,,,,ten,,,,,,,second,18664367,32.0,,21488000,1424995276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-27 00:01:20.934995,60287.0,3.0
,,2015-02-27 03:02:42.930142,rodeo_normal,1425006174.0,0,1.0,main_w1_handler1,2221299,8825958,False,,393341,tabular,2940397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,second,18665281,32.0,,21488000,1425006171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-02-27 03:02:55.814456,60287.0,3.0
,,2015-03-02 20:27:07.965269,rodeo_normal,1425337332.0,0,1.0,main_w1_handler1,2210340,8843642,False,,138622434126,tabular,2973693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,,,,,six,,,,,,,,18690409,32.0,,21543422,1425328037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-02 23:02:16.709362,59804.0,9295.0
,,2015-03-04 02:14:29.860896,rodeo_normal,1425435286.0,0,1.0,main_w2_handler1,1370496,8857687,False,,6295188,pileup,3000032.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,18719201,32.0,,21570575,1425435282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-04 02:14:49.084018,32789.0,4.0
,,2015-03-04 16:33:45.677711,rodeo_normal,1425486840.0,0,1.0,main_w2_handler1,1370496,8864007,False,,5736411,tabular,3012140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""","""hg19""",0,,,,,,,six,,,,,,,,18730114,32.0,,21140990,1425486836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-04 16:34:05.270740,32789.0,4.0
,,2015-03-07 09:31:21.072516,rodeo_normal,1425723650.0,0,1.0,main_w1_handler1,2196193,8886210,False,,79248340909,tabular,3051774.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18765532,32.0,,21634700,1425720687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-07 10:20:51.521120,37892.0,2963.0
,,2015-03-09 23:47:20.344919,rodeo_normal,1425954811.0,0,1.0,main_w2_handler0,2210340,8903136,False,,136117762709,tabular,3082157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""3""","""Homo_sapiens_nuHg19_mtrCRS""",0,,,,,,,six,,,,,,,,18784027,32.0,,21679650,1425944849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-10 02:33:32.953213,59804.0,9962.0
,,2015-03-11 15:39:35.469722,rodeo_normal,1426088665.0,0,1.0,main_w1_handler0,2219900,8917441,False,,1895423124,pileup,3110523.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,,,,,,,six,,,,,,,,18816745,32.0,,20137714,1426088382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-11 15:44:29.167360,34059.0,283.0
,,2015-03-13 10:22:25.794703,rodeo_normal,1426242156.0,0,1.0,main_w1_handler0,2236201,8941703,False,,107661,pileup,3155182.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18846451,32.0,,21769840,1426242154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-13 10:22:39.762922,,2.0
,,2015-03-24 14:27:01.889115,rodeo_normal,1427207235.0,0,1.0,main_w1_handler1,2241429,9023745,False,,66391097,pileup,3308697.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,,,,,six,,,,,,,,18974891,32.0,,21876901,1427207231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-24 14:27:16.780025,,4.0
,,2015-05-04 22:31:17.984391,slurm_normal,1430778714.0,0,1.0,main_w1_handler1,2293260,9391313,False,,302098660,tabular,3723946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19570112,32.0,,22871982,1430778698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-05-04 22:31:57.570455,56578.0,16.0
,,2015-05-04 23:04:26.144204,slurm_normal,1430780696.0,0,1.0,main_w1_handler0,2293260,9391564,False,,190987204,tabular,3724166.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,second,19570435,32.0,,22871982,1430780683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-05-04 23:04:58.156037,56578.0,13.0
,,2015-03-31 14:02:17.065970,rodeo_normal,1427810561.0,0,1.0,main_w1_handler1,2254997,9101797,False,,268928250,sam,3387869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Sscrofa9.58.len""","""3""","""Sscrofa9.58""",0,,,,,,,six,,,,,,,,19084411,32.0,,22148470,1427810548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-31 14:02:43.726237,61754.0,13.0
,,2015-03-31 14:11:14.546973,rodeo_normal,1427811104.0,0,1.0,main_w1_handler1,2254997,9101838,False,,47111914,tabular,3387981.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Sscrofa9.58.len""","""3""","""Sscrofa9.58""",0,,,,,,,six,,,,,,,,19084505,32.0,,22148470,1427811096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-03-31 14:11:45.363953,61754.0,8.0
36.0,len,2015-04-01 10:21:35.059155,rodeo_normal,1427883744.0,0,1.0,main_w1_handler1,2253676,9112300,False,,491722180,sam,3397777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/864/dataset_10864129.dat""","""3""","""?""",0,,,,,,,six,,,,,,,,19101963,32.0,,22110624,1427883715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-01 10:22:26.670027,61652.0,29.0
36.0,len,2015-04-01 10:59:47.277869,rodeo_normal,1427886006.0,0,1.0,main_w1_handler0,2253676,9112531,False,,491722180,sam,3398085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/864/dataset_10864129.dat""","""3""","""?""",1,,,,,,,ten,,,,,,,first,19101963,32.0,,22110624,1427886000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-01 11:00:10.242970,61652.0,6.0
,,2015-04-02 12:06:30.713921,slurm_normal,1427976533.0,0,1.0,main_w2_handler1,2236350,9123427,False,,4469955272,sam,3408387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""3""","""bosTau6""",0,,,,,,,six,,,,,,,,19120545,32.0,,21838030,1427976406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-02 12:08:56.378701,60850.0,127.0
,,2015-04-04 19:41:07.857144,slurm_normal,1428176483.0,0,1.0,main_w1_handler1,2243876,9140251,False,,16894808,sam,3423355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19145225,32.0,,21930157,1428176478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-04 19:41:25.499728,57763.0,5.0
,,2015-04-04 19:28:08.075282,slurm_normal,1428175715.0,0,1.0,main_w2_handler0,2243876,9140152,False,,111756939,tabular,3423273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19145662,32.0,,21930157,1428175701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-04 19:28:38.649561,57763.0,14.0
,,2015-04-04 19:21:13.328051,slurm_normal,1428175300.0,0,1.0,main_w1_handler1,2243876,9140135,False,,155461206,tabular,3423252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,,,,,ten,,,,,,,first,19145565,32.0,,21930157,1428175283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-04 19:21:41.563825,57763.0,17.0
,,2015-04-04 19:55:14.604551,slurm_normal,1428177344.0,0,1.0,main_w2_handler0,2243876,9140281,False,,111756939,tabular,3423390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19145800,32.0,,21930157,1428177329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-04 19:55:45.193839,57763.0,15.0
,,2015-05-06 02:25:17.217088,slurm_normal,1430879146.0,0,1.0,main_w1_handler0,2281774,9405420,False,,5411260,pileup,3736202.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""","""hg19""",0,,,,,,,six,,,,,,,,19595470,32.0,,22903211,1430879143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-05-06 02:25:50.931230,51090.0,3.0
36.0,len,2015-04-06 11:30:57.200713,slurm_normal,1428319871.0,0,1.0,main_w1_handler1,2253676,9148956,False,,0,tabular,3431890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/864/dataset_10864129.dat""","""3""","""?""",0,,,,,,,six,,,,,,,,19158497,32.0,,22110624,1428319868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-06 11:31:13.671153,61652.0,3.0
,,2015-04-09 04:20:14.431542,slurm_normal,1428553855.0,0,1.0,main_w1_handler1,2223875,9176561,False,,6862364568,pileup,3456327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""3""","""hg_g1k_v37""",0,,,,,,,six,,,,,,,,19202038,32.0,,22061286,1428553228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-09 04:30:56.835841,60395.0,627.0
,,2015-04-12 18:05:37.189913,slurm_normal,1428861964.0,0,1.0,main_w2_handler0,2243876,9209727,False,,143457115,pileup,3490618.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19251268,32.0,,21930157,1428861950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-12 18:06:07.852521,57763.0,14.0
,,2015-04-12 18:10:53.090789,slurm_normal,1428862284.0,0,1.0,main_w2_handler1,2243876,9209737,False,,143457115,pileup,3490664.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,,,,,six,,,,,,,,19251268,32.0,,21930157,1428862269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-04-12 18:11:26.499868,57763.0,15.0
,,2015-05-07 13:45:56.813279,slurm_normal,1431006388.0,0,1.0,main_w1_handler1,2295520,9421986,False,,586035,tabular,3751341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,,,,,six,,,,,,,,19627003,32.0,,22498523,1431006382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.0,1.0.0,,2015-05-07 13:46:30.463261,54149.0,6.0
