create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.gap,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-19 10:00:38.905885,slurm_normal,1497866463.0,1.0,,1.0,main_w4_handler1,3063625,16130616,False,,31498,fasta,10210819.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077478}]",,"""6""",32.0,,38773945.0,1497866455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-19 10:01:04.849223,2860.0,8.0
2016-03-21 14:26:47.008577,slurm_normal,1458570591.0,1.0,,1.0,main_w2_handler0,2504441,12216003,False,,35320,fasta,6426520,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""10""",23951528,,,"""6""",32.0,,28095604.0,1458570582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-03-21 14:29:55.599145,20292.0,9.0
2017-06-21 09:51:43.198057,slurm_normal,1498038724.0,1.0,,1.0,main_w3_handler0,3162736,16151848,False,,10910,fasta,10230601.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""9""",32.0,,38774062.0,1498038719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:52:10.300861,107866.0,5.0
2017-06-21 09:53:18.545759,slurm_normal,1498038825.0,1.0,,1.0,main_w3_handler0,3162736,16151866,False,,10910,fasta,10230617.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""8""",32.0,,38774062.0,1498038819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:53:50.447695,107866.0,6.0
2017-06-21 09:57:54.968392,slurm_normal,1498039093.0,1.0,,1.0,main_w3_handler0,3162736,16151906,False,,14593,fasta,10230665.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077557}]",,"""8""",32.0,,38774062.0,1498039088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:58:19.921688,107866.0,5.0
2017-06-21 09:55:04.429137,slurm_normal,1498038923.0,1.0,,1.0,main_w3_handler0,3162736,16151892,False,,10910,fasta,10230641.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""8""",32.0,,38774062.0,1498038919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:55:30.024077,107866.0,4.0
2017-07-07 09:22:40.023286,slurm_normal,1499419377.0,1.0,,1.0,main_w4_handler0,3162736,16281093,False,,16349,fasta,10351513.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275582}]",,"""8""",32.0,,38774062.0,1499419372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:23:02.268792,107866.0,5.0
2017-06-21 09:43:38.929868,slurm_normal,1498038240.0,1.0,,1.0,main_w4_handler0,3162736,16151814,False,,10910,fasta,10230565.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""10""",32.0,,38774062.0,1498038236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:44:02.727370,107866.0,4.0
2017-06-21 09:48:51.065916,slurm_normal,1498038553.0,1.0,,1.0,main_w4_handler0,3162736,16151832,False,,10910,fasta,10230586.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""7""",32.0,,38774062.0,1498038548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:49:18.921442,107866.0,5.0
2017-07-07 09:24:50.583157,slurm_normal,1499419549.0,1.0,,1.0,main_w3_handler0,3162736,16281123,False,,16349,fasta,10351558.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275582}]",,"""7""",32.0,,38774062.0,1499419544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:25:54.179385,107866.0,5.0
2017-06-21 09:46:49.582737,slurm_normal,1498038484.0,1.0,,1.0,main_w3_handler1,3162736,16151826,False,,10910,fasta,10230579.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""5""",32.0,,38774062.0,1498038476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 09:48:08.924955,107866.0,8.0
2017-07-07 09:30:36.824257,slurm_normal,1499419862.0,1.0,,1.0,main_w3_handler0,3162736,16281288,False,,7020,fasta,10351662.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275775}]",,"""8""",32.0,,38774062.0,1499419858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:31:12.391927,107866.0,4.0
2017-07-07 09:31:41.529146,slurm_normal,1499419922.0,1.0,,1.0,main_w3_handler1,3162736,16281298,False,,7020,fasta,10351683.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275775}]",,"""9""",32.0,,38774062.0,1499419918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:32:08.642006,107866.0,4.0
2017-07-07 09:32:39.313733,slurm_normal,1499419985.0,1.0,,1.0,main_w3_handler1,3162736,16281307,False,,7020,fasta,10351707.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275775}]",,"""7""",32.0,,38774062.0,1499419982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:33:11.765965,107866.0,3.0
2017-07-07 09:33:39.011290,slurm_normal,1499420042.0,1.0,,1.0,main_w3_handler1,3162736,16281340,False,,7020,fasta,10351729.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275775}]",,"""6""",32.0,,38774062.0,1499420038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:34:09.048714,107866.0,4.0
2017-07-07 09:39:42.633064,slurm_normal,1499420401.0,1.0,,1.0,main_w4_handler1,3162736,16281380,False,,4735,fasta,10351821.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275807}]",,"""8""",32.0,,38774062.0,1499420398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:40:05.334646,107866.0,3.0
2017-07-07 09:40:34.373563,slurm_normal,1499420475.0,1.0,,1.0,main_w3_handler0,3162736,16281387,False,,4735,fasta,10351834.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275807}]",,"""10""",32.0,,38774062.0,1499420472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:41:21.888801,107866.0,3.0
2017-07-07 09:41:56.513956,slurm_normal,1499420534.0,1.0,,1.0,main_w3_handler0,3162736,16281398,False,,4735,fasta,10351844.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275807}]",,"""6""",32.0,,38774062.0,1499420530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:42:19.655921,107866.0,4.0
2017-07-07 09:43:44.985507,slurm_normal,1499420644.0,1.0,,1.0,main_w3_handler1,3162736,16281432,False,,4735,fasta,10351862.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30275807}]",,"""4""",32.0,,38774062.0,1499420638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:44:08.336927,107866.0,6.0
2017-07-07 09:46:40.441067,slurm_normal,1499420827.0,1.0,,1.0,main_w3_handler1,3162736,16281524,False,,5770,fasta,10351930.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""8""",32.0,,38774062.0,1499420822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:47:12.924936,107866.0,5.0
2017-07-07 09:47:44.167850,slurm_normal,1499420890.0,1.0,,1.0,main_w4_handler1,3162736,16281577,False,,5770,fasta,10351965.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""7""",32.0,,38774062.0,1499420887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:48:15.254516,107866.0,3.0
2017-07-07 09:51:08.355068,slurm_normal,1499421098.0,1.0,,1.0,main_w3_handler1,3162736,16281643,False,,5770,fasta,10352066.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""2""",32.0,,38774062.0,1499421091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:51:40.693717,107866.0,7.0
2017-07-07 09:49:33.025628,slurm_normal,1499420991.0,1.0,,1.0,main_w4_handler0,3162736,16281630,False,,5770,fasta,10352014.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""6""",32.0,,38774062.0,1499420987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:49:54.020435,107866.0,4.0
2017-07-07 09:50:18.374681,slurm_normal,1499421046.0,1.0,,1.0,main_w4_handler0,3162736,16281635,False,,5770,fasta,10352041.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""4""",32.0,,38774062.0,1499421042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:50:49.976477,107866.0,4.0
2017-07-07 09:52:01.966076,slurm_normal,1499421140.0,1.0,,1.0,main_w3_handler0,3162736,16281664,False,,5770,fasta,10352093.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""3""",32.0,,38774062.0,1499421136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:52:24.457453,107866.0,4.0
2017-07-07 09:52:46.297601,slurm_normal,1499421185.0,1.0,,1.0,main_w4_handler0,3162736,16281684,False,,5770,fasta,10352111.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30276852}]",,"""11""",32.0,,38774062.0,1499421182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-07-07 09:53:07.413989,107866.0,3.0
2016-09-30 10:16:07.706380,slurm_normal,1475230742.0,1.0,,1.0,main_w3_handler1,2834506,13981372,False,,161409,fasta,8200739.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542bd83d75eb2ce67'}]",,"""6""",32.0,,33243078.0,1475230641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2016-09-30 10:19:06.065344,91019.0,101.0
2017-06-19 10:18:35.732571,slurm_normal,1497867535.0,1.0,,1.0,main_w3_handler0,3162736,16130769,False,,10910,fasta,10210990.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077556}]",,"""15""",32.0,,38774062.0,1497867531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-19 10:18:59.843307,107866.0,4.0
2017-06-21 10:13:18.108377,slurm_normal,1498040016.0,1.0,,1.0,main_w3_handler1,3162736,16151986,False,,14593,fasta,10230748.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077557}]",,"""7""",32.0,,38774062.0,1498040012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:13:41.430586,107866.0,4.0
2017-06-21 10:14:19.541514,slurm_normal,1498040076.0,1.0,,1.0,main_w4_handler1,3162736,16151994,False,,14593,fasta,10230756.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077557}]",,"""11""",32.0,,38774062.0,1498040072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:14:40.379943,107866.0,4.0
2017-06-21 10:14:57.712581,slurm_normal,1498040116.0,1.0,,1.0,main_w3_handler1,3162736,16152008,False,,14593,fasta,10230763.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077557}]",,"""8""",32.0,,38774062.0,1498040113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:15:21.645606,107866.0,3.0
2017-06-21 10:21:14.069249,slurm_normal,1498040493.0,1.0,,1.0,main_w3_handler1,3162736,16152059,False,,31498,fasta,10230796.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077558}]",,"""6""",32.0,,38774062.0,1498040486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:21:37.109700,107866.0,7.0
2017-06-21 10:19:52.624688,slurm_normal,1498040417.0,1.0,,1.0,main_w4_handler0,3162736,16152055,False,,31498,fasta,10230792.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077558}]",,"""8""",32.0,,38774062.0,1498040407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:20:20.221869,107866.0,10.0
2017-06-21 10:22:08.065985,slurm_normal,1498040552.0,1.0,,1.0,main_w4_handler1,3162736,16152064,False,,31498,fasta,10230802.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077558}]",,"""9""",32.0,,38774062.0,1498040546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:22:34.236760,107866.0,6.0
2017-03-24 21:00:44.249201,slurm_normal,1490389252.0,1.0,,1.0,main_w4_handler0,3045015,15391516,False,,13830,fasta,9527272.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28916933}]",,"""6""",32.0,,36853136.0,1490389247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-03-24 21:00:53.425422,102786.0,5.0
2017-03-24 21:02:52.405008,slurm_normal,1490389383.0,1.0,,1.0,main_w3_handler0,3045015,15391531,False,,13830,fasta,9527294.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""5""",,"[{'src': 'hda', 'id': 28916933}]",,"""6""",32.0,,36853136.0,1490389377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-03-24 21:03:06.014954,102786.0,6.0
2017-03-24 21:03:23.327092,slurm_normal,1490389411.0,1.0,,1.0,main_w4_handler0,3045015,15391533,False,,13830,fasta,9527296.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28916933}]",,"""10""",32.0,,36853136.0,1490389407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-03-24 21:03:33.734282,102786.0,4.0
2017-06-21 10:23:11.628689,slurm_normal,1498040612.0,1.0,,1.0,main_w4_handler1,3162736,16152067,False,,31498,fasta,10230805.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 30077558}]",,"""10""",32.0,,38774062.0,1498040607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-06-21 10:23:37.399180,107866.0,5.0
2017-02-06 12:36:04.520456,slurm_normal,1486384574.0,1.0,,1.0,main_w3_handler1,2900139,14960021,False,,373,fasta,9117610.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223569}]",,"""6""",32.0,,35831160.0,1486384570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:36:17.492661,92253.0,4.0
2017-02-02 03:09:24.091834,slurm_normal,1486004973.0,1.0,,1.0,main_w4_handler1,2977136,14929554,False,,355,fasta,9086226.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160975}]",,"""6""",32.0,,35746794.0,1486004969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:09:34.856019,91691.0,4.0
2017-02-02 03:09:22.678495,slurm_normal,1486004970.0,1.0,,1.0,main_w4_handler1,2977136,14929552,False,,461,fasta,9086225.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160973}]",,"""6""",32.0,,35746794.0,1486004966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:09:32.010462,91691.0,4.0
2017-02-02 03:12:43.813056,slurm_normal,1486005172.0,1.0,,1.0,main_w4_handler0,2977136,14929564,False,,373,fasta,9086241.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160976}]",,"""6""",32.0,,35746794.0,1486005168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:12:54.906683,91691.0,4.0
2017-02-02 03:09:24.520303,slurm_normal,1486004973.0,1.0,,1.0,main_w4_handler0,2977136,14929555,False,,373,fasta,9086227.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160976}]",,"""6""",32.0,,35746794.0,1486004969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:09:34.897281,91691.0,4.0
2017-02-02 03:12:43.610202,slurm_normal,1486005181.0,1.0,,1.0,main_w4_handler0,2977136,14929563,False,,461,fasta,9086240.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160973}]",,"""6""",32.0,,35746794.0,1486005173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:13:03.075485,91691.0,8.0
2017-02-02 03:09:23.551664,slurm_normal,1486004973.0,1.0,,1.0,main_w3_handler0,2977136,14929553,False,,456,fasta,9086228.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28160974}]",,"""6""",32.0,,35746794.0,1486004969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 03:09:36.955380,91691.0,4.0
2017-02-02 06:59:39.714506,slurm_normal,1486018809.0,1.0,,1.0,main_w3_handler0,2967279,14930282,False,,3701,fasta,9086945.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28070834}]",,"""6""",32.0,,34672828.0,1486018784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-02 07:00:11.304191,96391.0,25.0
2017-02-03 21:52:00.052349,slurm_normal,1486158740.0,1.0,,1.0,main_w4_handler0,2979787,14947344,False,,355,fasta,9104860.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28186661}]",,"""6""",32.0,,34355712.0,1486158730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-03 21:52:24.388812,93344.0,10.0
2017-02-03 13:28:53.681568,slurm_normal,1486128543.0,1.0,,1.0,main_w4_handler1,2980700,14943148,False,,13517,fasta,9100074.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28198100}]",,"""6""",32.0,,35786960.0,1486128537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-03 13:29:06.803293,,6.0
2017-02-03 21:51:59.332334,slurm_normal,1486158732.0,1.0,,1.0,main_w3_handler1,2979787,14947343,False,,461,fasta,9104859.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28186660}]",,"""6""",32.0,,34355712.0,1486158725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-03 21:52:15.061610,93344.0,7.0
2017-02-06 12:36:03.523161,slurm_normal,1486384574.0,1.0,,1.0,main_w3_handler1,2900139,14960019,False,,355,fasta,9117609.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223554}]",,"""6""",32.0,,35831160.0,1486384570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:36:17.280616,92253.0,4.0
2017-02-04 17:12:09.570875,slurm_normal,1486228338.0,1.0,,1.0,main_w3_handler1,2973611,14951078,False,,461,fasta,9108695.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35809586.0,1486228333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:12:22.217838,72029.0,5.0
