chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
35.0,len,2014-12-10 00:20:18.085229,rodeo_normal,1418170870.0,0.0,,1.0,main_w1_handler1,2143358,8385662,False,,8095,fasta,519001.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/936/dataset_9936277.dat""","""?""",17888389,,2.0,,17650498,1418170867.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-12-10 00:21:12.379542,54380.0,3.0
240.0,len,2014-10-02 11:04:56.577402,roundup_single,1412247930.0,0.0,,1.0,main_w2_handler1,2018948,7917280,False,,735374925,fasta,1896269,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/345/dataset_9345356.dat""","""?""",16363402,,32.0,,17350127,1412247917.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-02 11:05:32.428401,50546.0,13.0
100.0,len,2014-10-02 11:17:28.242824,roundup_single,1412248704.0,0.0,,1.0,main_w2_handler1,2053946,7917356,False,,277661302,fasta,1896365,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/345/dataset_9345358.dat""","""?""",16975175,,32.0,,17133216,1412248665.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-02 11:18:25.886270,14339.0,39.0
296.0,len,2014-12-11 16:44:55.496351,rodeo_normal,1418316307.0,0.0,,1.0,main_w1_handler1,2145925,8398978,False,,31026273,fasta,537909.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/main/files/009/954/dataset_9954404.dat""","""?""",17910510,,1.0,,19866937,1418316302.0,ok,835576.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-12-11 16:45:12.693404,31173.0,5.0
796.0,len,2014-12-07 16:37:58.847617,rodeo_normal,1417970289.0,0.0,,1.0,main_w1_handler0,2027248,8364916,False,,1631,fasta,489374.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/main/files/009/864/dataset_9864903.dat""","""?""",17775438,,1.0,,19831106,1417970285.0,ok,835576.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-12-07 16:38:11.711733,52546.0,4.0
91.0,len,2014-11-07 15:29:40.686399,rodeo_normal,1415374202.0,0.0,,1.0,main_w1_handler0,2078015,8121445,False,,277645527,fasta,148492.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/609/dataset_9609209.dat""","""AgamP3""",17449991,,2.0,,17445940,1415374192.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-07 15:30:05.903348,53939.0,10.0
4655310.0,len,2017-02-20 15:30:29.780612,slurm_normal,1487604707.0,0.0,,1.0,main_w4_handler0,2991641,15087260,False,,3039630818,fasta,9242380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/899/dataset_18899896.dat""","""?""",,"[{'src': 'hda', 'id': 28420546}]",32.0,,36173779,1487604632.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2017-02-20 15:31:50.732317,99913.0,75.0
296.0,len,2014-11-08 08:38:06.497528,rodeo_normal,1415435897.0,0.0,,1.0,main_w2_handler0,2106897,8126410,False,,31026273,fasta,154652.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/615/dataset_9615269.dat""","""A.nidulans_14""",17464864,,2.0,,17214498,1415435893.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-08 08:38:20.925648,31173.0,4.0
22348.0,len,2014-10-03 23:42:04.927658,roundup_single,1412379752.0,0.0,,1.0,main_w2_handler0,2074064,7927622,False,,990744229,fasta,1905745,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/358/dataset_9358713.dat""","""?""",17131127,,32.0,,17371244,1412379737.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-03 23:42:32.739247,53779.0,15.0
58.0,len,2014-10-05 17:48:58.724676,roundup_single,1412531349.0,0.0,,1.0,main_w1_handler0,2063004,7932008,False,,10383984,fasta,1910846,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/364/dataset_9364340.dat""","""?""",17147662,,32.0,,17350067,1412531347.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-05 17:49:10.550801,52639.0,2.0
817.0,len,2014-10-06 01:16:26.951713,roundup_single,1412558212.0,0.0,,1.0,main_w1_handler0,2035012,7933155,False,,466343853,fasta,1911985,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/365/dataset_9365548.dat""","""?""",17148523,,32.0,,17090927,1412558198.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-06 01:16:53.237832,45518.0,14.0
302.0,len,2014-10-09 03:00:51.498971,roundup_single,1412823709.0,0.0,,1.0,main_w1_handler0,1721412,7951773,False,,3147288982,fasta,1929256,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/009/385/dataset_9385840.dat""","""?""",17172732,,32.0,,17463472,1412823667.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-09 03:01:52.775488,42565.0,42.0
817.0,len,2014-10-07 21:32:28.015093,roundup_single,1412717564.0,0.0,,1.0,main_w1_handler0,2078508,7944155,False,,466343853,fasta,1921723,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/009/379/dataset_9379305.dat""","""?""",17165382,,32.0,,17450734,1412717556.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-07 21:32:47.044002,33411.0,8.0
37.0,len,2014-10-08 10:51:45.460639,roundup_single,1412765521.0,0.0,,1.0,main_w2_handler1,1982551,7946701,False,,4271783,fasta,1924397,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/009/382/dataset_9382397.dat""","""?""",17169450,,32.0,,15837153,1412765518.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-08 10:52:03.511352,51344.0,3.0
302.0,len,2014-10-08 16:09:32.105215,roundup_single,1412784674.0,0.0,,1.0,main_w2_handler1,1721412,7948528,False,,3147288982,fasta,1926197,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/009/384/dataset_9384808.dat""","""?""",17171578,,32.0,,17463472,1412784587.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-08 16:11:18.652836,42565.0,87.0
302.0,len,2014-10-09 03:16:12.823842,roundup_single,1412824625.0,0.0,,1.0,main_w2_handler0,1721412,7951810,False,,3147288982,fasta,1929291,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/009/389/dataset_9389418.dat""","""human_GRCh37""",17172732,,32.0,,17463472,1412824584.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-09 03:17:06.634128,42565.0,41.0
531.0,len,2015-01-19 15:39:12.296315,rodeo_normal,1421681974.0,0.0,,1.0,main_w1_handler0,2178092,8569250,False,,4873251,fasta,2504367.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/210/dataset_10210597.dat""","""?""",18243172,,32.0,,20555282,1421681971.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-19 15:39:36.918355,58442.0,3.0
143359.0,len,2015-01-14 19:20:19.393840,rodeo_normal,1421263262.0,0.0,,1.0,main_w1_handler0,2135979,8547266,False,,767218420,fasta,769056.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/010/182/dataset_10182974.dat""","""?""",18171135,,2.0,,20480605,1421263248.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-14 19:21:05.339491,56842.0,14.0
1785173.0,len,2014-10-10 07:54:07.501134,rodeo_normal,1412927662.0,0.0,,1.0,main_w2_handler0,2068746,7959947,False,,116824312,fasta,3452.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/401/dataset_9401745.dat""","""?""",17080954,,2.0,,17278412,1412927658.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-10 07:54:25.207561,53603.0,4.0
143359.0,len,2015-01-14 18:30:57.967313,rodeo_normal,1421260286.0,0.0,,1.0,main_w1_handler0,2135979,8546860,False,,767218420,fasta,768567.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/010/182/dataset_10182516.dat""","""?""",18171135,,2.0,,20480605,1421260269.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-14 18:31:30.937982,56842.0,17.0
20.0,len,2015-01-16 19:19:48.055175,rodeo_normal,1421436008.0,0.0,,1.0,main_w2_handler1,2175978,8558953,False,,3624534,fasta,787367.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/010/197/dataset_10197015.dat""","""?""",18226976,,2.0,,17825692,1421436004.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-16 19:20:12.465158,54649.0,4.0
288561.0,len,2015-01-16 23:44:40.074132,rodeo_normal,1421451905.0,0.0,,1.0,main_w2_handler1,2078015,8559970,False,,29839016,fasta,2489850.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/198/dataset_10198920.dat""","""An.gambiae-P4_ForPhil""",18218686,,32.0,,20511859,1421451902.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-16 23:45:07.693856,53939.0,3.0
824.0,len,2015-02-17 14:15:20.167840,rodeo_normal,1424182946.0,0.0,,1.0,main_w1_handler1,2207042,8743960,False,,20501856,fasta,2792000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/423/dataset_10423375.dat""","""?""",18523998,,32.0,,20587152,1424182941.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-02-17 14:22:34.167299,58583.0,5.0
97774.0,len,2014-10-12 21:44:09.420409,rodeo_normal,1413150271.0,0.0,,1.0,main_w2_handler0,1285046,7969153,False,,679686026,fasta,11881.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/413/dataset_9413906.dat""","""?""",17205658,,2.0,,17333165,1413150256.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-12 21:44:34.870639,11616.0,15.0
97774.0,len,2014-10-12 21:53:51.909022,rodeo_normal,1413150856.0,0.0,,1.0,main_w2_handler1,2083198,7969183,False,,679686026,fasta,11915.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/413/dataset_9413912.dat""","""fish1""",17205658,,2.0,,17333165,1413150841.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-12 21:54:18.960671,11616.0,15.0
150560.0,len,2014-10-13 08:47:33.162043,rodeo_normal,1413190069.0,0.0,,1.0,main_w1_handler0,2083516,7970595,False,,9927878,fasta,13306.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/415/dataset_9415965.dat""","""?""",17208123,,2.0,,17567194,1413190067.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-13 08:47:53.176712,54194.0,2.0
289403.0,len,2014-11-10 23:14:42.246908,rodeo_normal,1415661287.0,0.0,,1.0,main_w2_handler1,2111103,8139243,False,,17100065,fasta,173139.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/632/dataset_9632046.dat""","""?""",17459004,,2.0,,18397048,1415661284.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-10 23:14:53.321165,28984.0,3.0
2971.0,len,2014-10-14 12:17:32.498886,rodeo_normal,1413289064.0,0.0,,1.0,main_w2_handler1,2039969,7978941,False,,54476,fasta,19854.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/425/dataset_9425909.dat""","""?""",16595919,,2.0,,16471199,1413289062.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-14 12:17:46.672989,49154.0,2.0
100.0,len,2014-10-14 14:29:33.017304,rodeo_normal,1413296993.0,0.0,,1.0,main_w2_handler0,2078015,7980193,False,,277661302,fasta,20861.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/427/dataset_9427247.dat""","""?""",17197573,,2.0,,17445940,1413296985.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-14 14:29:56.376126,53939.0,8.0
665.0,len,2014-10-14 15:21:41.623839,rodeo_normal,1413300112.0,0.0,,1.0,main_w1_handler0,2085301,7980650,False,,37200006,fasta,21312.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/427/dataset_9427884.dat""","""?""",17223661,,2.0,,17604411,1413300110.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-14 15:21:55.210987,54319.0,2.0
483.0,len,2014-10-14 15:01:40.431239,rodeo_normal,1413298916.0,0.0,,1.0,main_w2_handler0,2085301,7980505,False,,37110045,fasta,21166.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/427/dataset_9427736.dat""","""Mcir_v2""",17223405,,2.0,,17604411,1413298911.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-14 15:02:00.880231,54319.0,5.0
,,2015-01-16 16:22:45.360342,rodeo_normal,1421425390.0,0.0,,1.0,main_w2_handler1,2078015,8558180,False,,277661302,fasta,2487484.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/195/dataset_10195902.dat""","""An.gambiae-P4_ForPhil""",18218716,,32.0,,20511859,1421425381.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-16 16:23:12.409599,53939.0,9.0
150560.0,len,2014-10-15 11:04:31.998620,rodeo_normal,1413371086.0,0.0,,1.0,main_w1_handler1,2083516,7985472,False,,9927878,fasta,25739.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/434/dataset_9434644.dat""","""?""",17208703,,2.0,,17620248,1413371084.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-15 11:04:49.608971,54194.0,2.0
91.0,len,2014-10-15 17:11:36.138958,rodeo_normal,1413393133.0,0.0,,1.0,main_w2_handler0,2078015,7987213,False,,277645527,fasta,27307.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/436/dataset_9436890.dat""","""AgamP3""",17238768,,2.0,,17445940,1413393121.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-15 17:12:15.589783,53939.0,12.0
,,2014-10-15 20:58:03.755203,rodeo_normal,1413406703.0,0.0,,1.0,main_w1_handler1,2087038,7988399,False,,466343853,fasta,28315.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17241563,,2.0,,17628256,1413406691.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-15 20:58:26.041189,54380.0,12.0
1451.0,len,2014-10-16 09:37:26.819335,rodeo_normal,1413452263.0,0.0,,1.0,main_w2_handler0,2083783,7991010,False,,275323458,fasta,30686.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/442/dataset_9442003.dat""","""?""",17223327,,2.0,,17426029,1413452255.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-16 09:37:48.099375,53052.0,8.0
35.0,len,2014-10-16 12:39:35.216955,rodeo_normal,1413463189.0,0.0,,1.0,main_w2_handler0,2087703,7991820,False,,985519,fasta,31419.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""?""",17249098,,2.0,,17646589,1413463186.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-16 12:39:53.675701,40143.0,3.0
,,2014-10-16 15:24:12.093651,rodeo_normal,1413473073.0,0.0,,1.0,main_w1_handler1,2087924,7992794,False,,466343853,fasta,32296.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17251092,,2.0,,17650384,1413473061.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-16 15:24:36.562404,54430.0,12.0
76.0,len,2015-02-17 18:59:15.131180,rodeo_normal,1424199563.0,0.0,,1.0,main_w2_handler0,2209487,8746343,False,,7334900,fasta,2796500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/426/dataset_10426456.dat""","""?""",18542493,,32.0,,21279109,1424199561.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-02-17 18:59:27.972596,45732.0,2.0
34.0,len,2014-10-17 17:15:08.837451,rodeo_normal,1413566119.0,0.0,,1.0,main_w2_handler0,2010350,7999720,False,,140018,fasta,37026.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/454/dataset_9454249.dat""","""?""",17263133,,2.0,,17505778,1413566117.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-17 17:15:23.896603,46602.0,2.0
8165288.0,len,2014-10-17 18:13:28.816132,rodeo_normal,1413569624.0,0.0,,1.0,main_w1_handler0,2087763,7999994,False,,56196572,fasta,37420.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/454/dataset_9454590.dat""","""?""",17263431,,2.0,,17136817,1413569620.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-17 18:13:48.116448,41292.0,4.0
1236.0,len,2015-01-20 13:46:43.529594,rodeo_normal,1421761624.0,0.0,,1.0,main_w2_handler0,2177798,8574007,False,,27909067,fasta,2513816.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/216/dataset_10216153.dat""","""?""",18248862,,32.0,,20569224,1421761621.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-20 13:47:06.380106,58443.0,3.0
37.0,len,2015-01-20 16:07:22.295878,rodeo_normal,1421777064.0,0.0,,1.0,main_w1_handler0,2082027,8574884,False,,5833747,fasta,2515980.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/010/217/dataset_10217387.dat""","""metAce1""",17239007,,32.0,,20574701,1421777059.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-20 18:06:02.350150,53906.0,5.0
824.0,len,2015-02-17 14:29:03.369771,rodeo_normal,1424183394.0,0.0,,1.0,main_w2_handler1,2207042,8744032,False,,20593117,fasta,2792209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/423/dataset_10423375.dat""","""?""",18523946,,32.0,,20587152,1424183390.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-02-17 14:29:57.187564,58583.0,4.0
3826.0,len,2015-01-22 14:47:32.175462,rodeo_normal,1421938093.0,0.0,,1.0,main_w2_handler1,1863750,8586786,False,,66248,fasta,2534128.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/231/dataset_10231470.dat""","""?""",15174031,,32.0,,20606325,1421938069.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-22 14:48:14.577044,32439.0,24.0
160764.0,len,2014-10-20 15:42:46.439269,rodeo_normal,1413819788.0,0.0,,1.0,main_w1_handler1,2084908,8010276,False,,558727609,fasta,46709.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/468/dataset_9468053.dat""","""?""",17218941,,2.0,,17778767,1413819775.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-20 15:43:12.145622,53146.0,13.0
33.0,len,2014-10-20 19:17:04.380963,rodeo_normal,1413836070.0,0.0,,1.0,main_w1_handler1,2010350,8011673,False,,9662,fasta,48066.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/469/dataset_9469724.dat""","""?""",17285212,,2.0,,17225145,1413836068.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-20 20:14:36.607804,46602.0,2.0
35.0,len,2014-11-12 09:49:36.180736,rodeo_normal,1415785786.0,0.0,,1.0,main_w2_handler1,1352864,8148962,False,,17028,fasta,185473.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/641/dataset_9641106.dat""","""?""",17483354,,2.0,,18417658,1415785783.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-12 09:49:50.204557,32334.0,3.0
551.0,len,2015-01-27 10:32:29.000630,rodeo_normal,1422354771.0,0.0,,1.0,main_w1_handler1,1669607,8612406,False,,147014742,fasta,2575523.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/262/dataset_10262933.dat""","""?""",18308609,,32.0,,20672818,1422354767.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-27 10:32:53.125347,40943.0,4.0
405216.0,len,2015-01-26 16:15:56.204851,rodeo_normal,1422289064.0,0.0,,1.0,main_w1_handler1,2178098,8608092,False,,277837957,fasta,2568772.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/257/dataset_10257437.dat""","""?""",18279549,,32.0,,20555309,1422288971.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-26 16:17:46.746572,58444.0,93.0
612116.0,len,2014-10-21 08:35:01.109174,rodeo_normal,1413880513.0,0.0,,1.0,main_w2_handler1,2079153,8015204,False,,2803943,fasta,51092.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/473/dataset_9473734.dat""","""?""",17282169,,2.0,,17646461,1413880511.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-10-21 08:35:16.876844,39548.0,2.0
39.0,len,2014-11-12 18:59:18.056671,rodeo_normal,1415818769.0,0.0,,1.0,main_w1_handler1,2111243,8152122,False,,139550,fasta,189370.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/main/files/009/651/dataset_9651931.dat""","""?""",17468643,,1.0,,18493336,1415818765.0,ok,835576.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-12 18:59:32.448262,41337.0,4.0
1217278.0,len,2015-01-23 01:36:34.386303,rodeo_normal,1421977015.0,0.0,,1.0,main_w2_handler0,2182108,8591417,False,,323163037,fasta,2540961.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/237/dataset_10237250.dat""","""?""",18273343,,32.0,,20611288,1421977006.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-23 01:36:57.809397,58697.0,9.0
695836.0,len,2015-01-23 01:55:43.815719,rodeo_normal,1421978157.0,0.0,,1.0,main_w1_handler1,2078015,8591475,False,,82715252,fasta,2541083.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/237/dataset_10237409.dat""","""An.gambiae-P4_ForPhil""",18254324,,32.0,,20585306,1421978154.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-23 01:55:58.794055,53939.0,3.0
516341.0,len,2015-01-28 16:52:42.265494,rodeo_normal,1422464000.0,0.0,,1.0,main_w2_handler1,2101606,8623668,False,,2370928,fasta,2589333.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/277/dataset_10277244.dat""","""?""",18326309,,32.0,,20685084,1422463985.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-28 16:53:22.304707,55126.0,15.0
1036.0,len,2015-01-28 22:23:41.517058,rodeo_normal,1422483844.0,0.0,,1.0,main_w1_handler1,2187535,8627214,False,,112490226,fasta,863228.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/010/281/dataset_10281405.dat""","""chlamyv50""",18331993,,2.0,,20723188,1422483839.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-28 22:24:08.912186,58898.0,5.0
38.0,len,2015-01-24 05:12:16.316921,rodeo_normal,1422076355.0,0.0,,1.0,main_w2_handler1,2070489,8597659,False,,5398565,fasta,2551255.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/244/dataset_10244840.dat""","""?""",18284558,,32.0,,20112677,1422076353.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-24 05:12:37.363805,53653.0,2.0
40.0,len,2015-01-27 07:45:26.755733,rodeo_normal,1422344750.0,0.0,,1.0,main_w1_handler1,1800042,8611742,False,,4716310,fasta,2574424.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/main/files/010/262/dataset_10262114.dat""","""?""",18307951,,32.0,,20672341,1422344748.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-27 07:45:53.814657,36749.0,2.0
35.0,len,2014-11-13 09:54:12.986295,rodeo_normal,1415872461.0,0.0,,1.0,main_w1_handler0,2116943,8157578,False,,17028,fasta,196864.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/658/dataset_9658428.dat""","""?""",17523163,,2.0,,18519071,1415872458.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-13 09:54:24.738602,55831.0,3.0
,,2015-01-27 17:52:52.992742,rodeo_normal,1422381190.0,0.0,,1.0,main_w2_handler0,2182945,8615615,False,,3314914,fasta,2579980.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""",18304758,,32.0,,20608537,1422381187.0,ok,1023992.0,CONVERTER_fasta_to_2bit,1.0.0,,2015-01-27 17:53:12.581496,57573.0,3.0
35.0,len,2014-11-13 09:56:15.439669,rodeo_normal,1415872584.0,0.0,,1.0,main_w1_handler1,2116941,8157600,False,,17028,fasta,196894.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/658/dataset_9658433.dat""","""?""",17523162,,2.0,,18519067,1415872582.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-13 09:56:27.295638,55830.0,2.0
35.0,len,2014-11-13 10:07:58.496238,rodeo_normal,1415873287.0,0.0,,1.0,main_w1_handler1,2116968,8157713,False,,17028,fasta,2000914.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/main/files/009/658/dataset_9658489.dat""","""?""",17523287,,32.0,,18518973,1415873285.0,ok,1023996.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-13 10:08:08.676095,55826.0,2.0
35.0,len,2014-11-13 10:30:18.825346,rodeo_normal,1415874626.0,0.0,,1.0,main_w2_handler0,2116999,8157839,False,,17028,fasta,197205.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/main/files/009/658/dataset_9658947.dat""","""?""",17523668,,1.0,,18520609,1415874624.0,ok,835576.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-13 10:30:28.363524,55833.0,2.0
35.0,len,2014-11-13 10:14:57.253277,rodeo_normal,1415873707.0,0.0,,1.0,main_w1_handler0,2116972,8157748,False,,17028,fasta,197109.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/658/dataset_9658420.dat""","""?""",17523172,,2.0,,18518993,1415873703.0,ok,0.0,CONVERTER_fasta_to_2bit,1.0.0,,2014-11-13 10:15:11.414357,55828.0,4.0
