create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.genome_version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-18 13:09:58.043892,slurm_normal,1468847985.0,0,,1.0,main_w1_handler0,341720,13431291,False,,7642855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,31175536.0,1468847428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-07-18 13:19:52.072502,2713.0,557.0
2016-06-03 18:39:10.807021,slurm_normal,1464979789.0,0,,1.0,main_w2_handler0,2331923,13063284,False,,7249296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,30405618.0,1464979183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-03 18:49:58.734728,64535.0,606.0
2016-06-10 10:44:43.166451,slurm_normal,1465555721.0,0,,1.0,main_w2_handler0,2733983,13131417,False,,7316064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,29733080.0,1465555528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-10 10:48:46.571186,75132.0,193.0
2016-06-11 15:40:48.999432,slurm_normal,1465660233.0,0,,1.0,main_w2_handler1,2735869,13139307,False,,7324189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,30799312.0,1465659660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-11 15:50:37.754461,,573.0
2016-06-14 02:01:59.856034,slurm_normal,1465869856.0,0,,1.0,main_w1_handler0,1333936,13154115,False,,7338355.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""UMD3.1.76""",32.0,,30838609.0,1465869732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-14 02:04:18.015818,31851.0,124.0
2016-06-14 14:01:56.147028,slurm_normal,1465913745.0,0,,1.0,main_w2_handler0,2331923,13159961,False,,7344001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,30405618.0,1465912930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-14 14:15:55.552139,64535.0,815.0
2016-06-15 01:16:43.477718,slurm_normal,1465953440.0,0,,1.0,main_w2_handler1,2739078,13164630,False,,7348621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""R64-1-1.75""",32.0,,30871783.0,1465953418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-15 01:17:25.152554,,22.0
2016-06-15 11:14:11.879625,slurm_normal,1465989719.0,0,,1.0,main_w1_handler1,2735166,13167795,False,,7351846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Thioalkalivibrio_sulfidophilus_HL_EbGr7_uid59179""",32.0,,30779424.0,1465989261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-15 11:22:14.682735,,458.0
2016-06-15 10:56:01.099753,slurm_normal,1465988612.0,0,,1.0,main_w1_handler1,2735166,13167711,False,,7351751.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Thioalkalivibrio_sulfidophilus_HL_EbGr7_uid59179""",32.0,,30779424.0,1465988196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-06-15 11:03:38.891966,,416.0
2016-08-04 20:59:59.231892,slurm_normal,1470344685.0,0,,1.0,main_w1_handler1,2610577,13594016,False,,7805305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,31958642.0,1470344426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-04 21:04:55.648966,60506.0,259.0
2016-08-04 21:07:07.137503,slurm_normal,1470345082.0,0,,1.0,main_w2_handler0,2610577,13594038,False,,7805343.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,31958642.0,1470344875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-04 21:11:32.301647,60506.0,207.0
2016-08-04 21:34:08.298668,slurm_normal,1470346557.0,0,,1.0,main_w2_handler0,2763269,13594214,False,,7805568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,31317452.0,1470346493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-04 21:36:05.756747,82349.0,64.0
2016-08-09 11:44:28.651883,slurm_normal,1470744895.0,0,,1.0,main_w2_handler0,2788010,13629256,False,,7842377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,32104308.0,1470743162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-09 12:15:03.143158,79326.0,1733.0
2016-08-05 09:59:49.284884,slurm_normal,1470391283.0,0,,1.0,main_w2_handler1,2612195,13599921,False,,7811907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,31958642.0,1470391227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-05 10:01:36.860736,60506.0,56.0
2016-08-05 13:42:41.392751,slurm_normal,1470404678.0,0,,1.0,main_w2_handler0,2598365,13601431,False,,7813376.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""AGPv3.21""",32.0,,31958642.0,1470404623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-05 13:45:12.005025,60506.0,55.0
2016-08-10 01:25:20.701832,slurm_normal,1470794029.0,0,,1.0,main_w1_handler0,2789562,13634011,False,,7847600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""EF4.70""",32.0,,32128088.0,1470792425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-10 01:53:51.303296,,1604.0
2016-08-12 09:51:38.285832,slurm_normal,1470995615.0,0,,1.0,main_w1_handler1,2791672,13650770,False,,7866017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,30779823.0,1470995508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-12 09:53:38.671318,75132.0,107.0
2016-10-23 15:22:59.212561,slurm_normal,1477236286.0,0,,1.0,main_w4_handler1,2819380,14151115,False,,8362971.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.75""",32.0,,32794171.0,1477236208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-10-23 15:24:48.335948,29342.0,78.0
2016-10-23 15:25:38.559057,slurm_normal,1477236461.0,0,,1.0,main_w3_handler0,2819380,14151150,False,,8362984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,32794171.0,1477236376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-10-23 15:27:45.183722,29342.0,85.0
2016-08-25 03:10:00.649506,slurm_normal,1472094833.0,0,,1.0,main_w3_handler0,2801557,13715143,False,,7931951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,32515974.0,1472094636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-25 03:13:59.929053,,197.0
2016-08-29 04:09:48.746835,slurm_normal,1472443900.0,0,,1.0,main_w3_handler1,2804576,13738267,False,,7957617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,32412864.0,1472443804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-08-29 04:11:47.606725,81289.0,96.0
2016-09-30 18:54:15.067078,slurm_normal,1475264468.0,0,,1.0,main_w3_handler0,2790302,13984507,False,,8203888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""BROADO5.76""",32.0,,33359106.0,1475261952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-09-30 19:41:15.058111,88456.0,2516.0
2016-09-06 18:12:13.238824,slurm_normal,1473186008.0,0,,1.0,main_w4_handler1,2658738,13790513,False,,8010929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""BROADS1.73""",32.0,,31203624.0,1473185551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-09-06 18:20:11.717294,77707.0,457.0
2017-01-11 19:33:42.806636,slurm_normal,1484163441.0,0,,1.0,main_w4_handler0,2900937,14742902,False,,8907659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WS241""",32.0,,34338465.0,1484163230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-11 19:37:23.247034,95306.0,211.0
2017-01-11 19:45:06.793643,slurm_normal,1484163931.0,0,,1.0,main_w4_handler1,2900937,14742974,False,,8907730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,34338465.0,1484163909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-11 19:45:33.213751,95306.0,22.0
2016-10-03 17:45:55.812231,slurm_normal,1475517012.0,0,,1.0,main_w4_handler0,2841392,13998417,False,,8217484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Sscrofa10.2.76""",32.0,,33422642.0,1475516847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-10-03 17:50:16.477110,,165.0
2017-01-12 14:12:54.737906,slurm_normal,1484230475.0,0,,1.0,main_w3_handler1,2881170,14749223,False,,8913868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000027045.1.21""",32.0,,35318937.0,1484230386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-12 14:15:51.351265,92044.0,89.0
2016-10-06 13:41:04.121705,slurm_normal,1475761574.0,0,,1.0,main_w4_handler0,2837409,14020185,False,,8238277.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCm38.76""",32.0,,33335492.0,1475761299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-10-06 13:46:30.527792,12159.0,275.0
2017-01-12 19:15:06.225711,slurm_normal,1484248556.0,0,,1.0,main_w4_handler0,2851164,14752192,False,,8916842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000009645.1.22""",32.0,,35318937.0,1484248510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-12 19:16:07.271184,92044.0,46.0
2017-01-12 14:17:42.198346,slurm_normal,1484230851.0,0,,1.0,main_w3_handler0,2881170,14749302,False,,8913948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GCA_000027045.1.22""",32.0,,35318937.0,1484230667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-12 14:21:42.850504,92044.0,184.0
2016-11-03 08:50:14.206425,slurm_normal,1478163840.0,0,,1.0,main_w4_handler0,2879218,14239220,False,,8448893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""dm5.42""",32.0,,34062176.0,1478163514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-11-03 09:04:05.621942,,326.0
2016-11-06 19:15:55.079558,slurm_normal,1478460150.0,0,,1.0,main_w3_handler1,2723516,14265942,False,,8474309.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""maizeZmB73""",32.0,,33923856.0,1478459828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-11-06 19:22:34.028532,85290.0,322.0
2016-11-04 11:52:29.730417,slurm_normal,1478264110.0,0,,1.0,main_w4_handler0,2854465,14251146,False,,8460252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""m_tuberculosis""",32.0,,33675109.0,1478260354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-11-04 12:55:15.863942,92191.0,3756.0
2016-11-04 12:02:28.804147,slurm_normal,1478266085.0,0,,1.0,main_w3_handler1,2854465,14251201,False,,8460308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""m_tuberculosis""",32.0,,33675109.0,1478260958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-11-04 13:28:06.931525,92191.0,5127.0
2016-11-11 19:33:05.713691,slurm_normal,1478893076.0,0,,1.0,main_w4_handler1,2755105,14320599,False,,8528642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg38""",32.0,,33949906.0,1478892791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-11-11 19:38:05.066338,72640.0,285.0
2017-01-14 22:51:51.518603,slurm_normal,1484434332.0,0,,1.0,main_w3_handler1,2956185,14769037,False,,8932441.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCm38.76""",32.0,,35377099.0,1484434315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-14 22:52:16.142314,84127.0,17.0
2016-12-01 09:15:24.493713,slurm_normal,1480583748.0,0,,1.0,main_w4_handler1,2912129,14459425,False,,8653642.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel215.70""",32.0,,33239475.0,1480583729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-01 09:15:56.163394,49894.0,19.0
2016-12-03 13:35:37.223292,slurm_normal,1480772184.0,0,,1.0,main_w4_handler1,2916644,14478638,False,,8671647.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.74""",32.0,,34625305.0,1480772164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-03 13:36:43.127215,,20.0
2016-12-15 16:59:11.774971,slurm_normal,1481821256.0,0,,1.0,main_w3_handler1,2931200,14585809,False,,8764914.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,34868585.0,1481821154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-15 17:00:58.798990,94613.0,102.0
2016-12-15 02:48:35.741659,slurm_normal,1481770140.0,0,,1.0,main_w4_handler0,2919601,14579946,False,,8759370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg19""",32.0,,34843985.0,1481770119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-15 02:49:02.134484,94613.0,21.0
2016-12-19 17:49:26.834715,slurm_normal,1482169790.0,0,,1.0,main_w4_handler1,2903292,14609929,False,,8786782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""athalianaTair10""",32.0,,34376436.0,1482169769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-19 17:49:52.319512,88320.0,21.0
2016-12-19 15:02:58.254772,slurm_normal,1482160478.0,0,,1.0,main_w3_handler1,2894079,14609059,False,,8785994.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""Escherichia_coli_K_12_substr__MG1655_uid57779""",32.0,,34920716.0,1482159782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-19 15:14:43.132879,94835.0,696.0
2016-12-20 06:43:08.310489,slurm_normal,1482216214.0,0,,1.0,main_w4_handler1,2934111,14612751,False,,8789406.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""JGIv2.0.21""",32.0,,34934045.0,1482216191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-20 06:43:38.331232,,23.0
2016-12-20 06:45:27.538907,slurm_normal,1482216353.0,0,,1.0,main_w3_handler1,2934111,14612754,False,,8789409.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""JGIv2.0.21""",32.0,,34934045.0,1482216329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-20 06:45:58.878976,,24.0
2016-12-22 13:00:43.691703,slurm_normal,1482411666.0,0,,1.0,main_w3_handler0,2708655,14631871,False,,8807838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel215.70""",32.0,,34829995.0,1482411647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2016-12-22 13:01:09.256742,75943.0,19.0
2017-03-24 04:34:50.775305,slurm_normal,1490330118.0,0,,1.0,main_w4_handler1,3037837,15382617,False,,9520022.roundup,slurm,,132112168.0,corral-repl,,"""375fe1a2104b11e7a657005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490330094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-24 04:35:31.319169,100469.0,24.0
2017-03-24 04:34:51.134353,slurm_normal,1490330138.0,0,,1.0,main_w4_handler1,3037837,15382618,False,,9520023.roundup,slurm,,132112168.0,corral-repl,,"""375fe1a2104b11e7a657005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490330094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-24 04:35:48.984770,100469.0,44.0
2017-01-26 01:26:42.283909,slurm_normal,1485394017.0,0,,1.0,main_w3_handler0,2742173,14873875,False,,9033451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,35503970.0,1485394005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-26 01:26:58.890625,86265.0,12.0
2017-03-24 18:25:46.809706,slurm_normal,1490380015.0,0,,1.0,main_w3_handler0,3044849,15390286,False,,9526280.roundup,slurm,,132112168.0,corral-repl,,"""4b824f4810bf11e79e7b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490379952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-24 18:27:04.265552,100469.0,63.0
2017-03-24 18:25:47.035272,slurm_normal,1490380080.0,0,,1.0,main_w3_handler0,3044849,15390287,False,,9526281.roundup,slurm,,132112168.0,corral-repl,,"""4b824f4810bf11e79e7b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490379952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-24 18:28:05.330667,100469.0,128.0
2017-01-26 08:15:34.424842,slurm_normal,1485418550.0,0,,1.0,main_w4_handler1,2967578,14874917,False,,9034653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hg38""",32.0,,35598683.0,1485418537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-01-26 08:15:52.818067,97187.0,13.0
2017-03-26 22:43:12.876978,slurm_normal,1490568223.0,0,,1.0,main_w4_handler1,3046754,15401650,False,,9536321.roundup,slurm,,132112168.0,corral-repl,,"""96bec38a127511e78453005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490568195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-26 22:44:00.072762,100469.0,28.0
2017-03-27 02:46:37.303469,slurm_normal,1490582819.0,0,,1.0,main_w4_handler0,3046754,15402535,False,,9537119.roundup,slurm,,132112168.0,corral-repl,,"""979eeb3c129711e7ae59005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490582801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-27 02:47:13.891151,100469.0,18.0
2017-03-26 22:39:09.697854,slurm_normal,1490567974.0,0,,1.0,main_w3_handler0,3046754,15401620,False,,9536289.roundup,slurm,,132112168.0,corral-repl,,"""0644485c127511e79723005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490567953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-26 22:39:38.924127,100469.0,21.0
2017-03-26 22:39:10.013186,slurm_normal,1490568007.0,0,,1.0,main_w4_handler0,3046754,15401621,False,,9536292.roundup,slurm,,132112168.0,corral-repl,,"""0644485c127511e79723005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490567983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-26 22:40:26.657513,100469.0,24.0
2017-03-26 22:43:13.180184,slurm_normal,1490568225.0,0,,1.0,main_w4_handler0,3046754,15401651,False,,9536322.roundup,slurm,,132112168.0,corral-repl,,"""96bec38a127511e78453005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490568198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-26 22:44:07.855093,100469.0,27.0
2017-03-27 02:46:37.511769,slurm_normal,1490582850.0,0,,1.0,main_w4_handler0,3046754,15402536,False,,9537120.roundup,slurm,,132112168.0,corral-repl,,"""979eeb3c129711e7ae59005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490582801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-27 02:47:42.912874,100469.0,49.0
2017-03-27 02:51:34.506474,slurm_normal,1490583124.0,0,,1.0,main_w3_handler0,3046918,15402564,False,,9537145.roundup,slurm,,132112168.0,corral-repl,,"""49278440129811e7b616005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1490583096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-27 02:52:09.218196,100469.0,28.0
2017-03-27 02:51:34.346254,slurm_normal,1490583130.0,0,,1.0,main_w4_handler0,3046918,15402563,False,,9537144.roundup,slurm,,132112168.0,corral-repl,,"""49278440129811e7b616005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh37.75""",32.0,,,1490583096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-03-27 02:52:20.542105,100469.0,34.0
2017-04-03 04:46:52.740213,slurm_normal,1491194946.0,0,,1.0,main_w4_handler1,3056381,15467421,False,,9597392.roundup,slurm,,132112168.0,corral-repl,,"""8d73bee4182811e797d8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""GRCh38.76""",32.0,,,1491194816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-04-03 04:49:17.969423,100469.0,130.0
2017-04-17 23:45:34.404285,slurm_normal,1492472760.0,0,,1.0,main_w3_handler0,3076924,15609821,False,,9729070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""WBcel235.76""",32.0,,37382234.0,1492472744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,4.0.0,,2017-04-17 23:46:02.560992,90643.0,16.0
