bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,flattened_gtf_in,flattened_gtf_in_filetype,galaxy_memory_mb,galaxy_slots,gtffile,gtffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bamfile|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.aggregate,parameters.mode.bamfile.values,parameters.mode.flattened_gtf_in.values,parameters.mode.gtffile.values,parameters.mode.mode_select,parameters.mode.order,parameters.mode.paired,parameters.mode.qual,parameters.mode.stranded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
713720703.0,bam,,,2017-06-14 18:35:52.780386,slurm_normal,1497516683.0,0,35884422.0,gtf,,1.0,,,main_w3_handler1,2788946,16102438,False,,10190213.roundup,slurm,,132112168.0,corral-repl,,"""3d89c496513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024217}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497515226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 08:51:25.955326,82150.0,1457.0
691263000.0,bam,,,2017-06-14 18:36:35.262472,slurm_normal,1497517820.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102470,False,,10190414.roundup,slurm,,132112168.0,corral-repl,,"""40bc3806513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024258}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497516552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:10:25.093409,82150.0,1268.0
960321433.0,bam,,,2017-06-14 18:36:30.315570,slurm_normal,1497517992.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102466,False,,10190337.roundup,slurm,,132112168.0,corral-repl,,"""404cce9e513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024253}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497516121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:13:14.164871,82150.0,1871.0
562893897.0,bam,,,2017-06-14 18:36:27.708377,slurm_normal,1497518877.0,0,35884422.0,gtf,,1.0,,,main_w4_handler0,2788946,16102464,False,,10190639.roundup,slurm,,132112168.0,corral-repl,,"""40157070513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024251}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497517829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:28:02.184705,82150.0,1048.0
710403645.0,bam,,,2017-06-14 18:36:38.994652,slurm_normal,1497519360.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102473,False,,10190647.roundup,slurm,,132112168.0,corral-repl,,"""41367a26513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024261}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497517999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:36:04.695857,82150.0,1361.0
,,,,2017-06-15 09:37:00.171796,slurm_normal,1497519639.0,0,,,,1.0,520925189.0,gtf,main_w3_handler0,3143583,16107158,False,,10190832.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,true,,,"[{'src': 'hda', 'id': 30038492}]",prepare,,,,,32.0,,38597653.0,1497519440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:40:43.003447,85228.0,199.0
1611557325.0,bam,,,2017-06-14 18:36:23.746786,slurm_normal,1497519802.0,0,35884422.0,gtf,,1.0,,,main_w4_handler0,2788946,16102461,False,,10190418.roundup,slurm,,132112168.0,corral-repl,,"""3fc366ae513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024248}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497516579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:43:27.036679,82150.0,3223.0
648735114.0,bam,,,2017-06-14 18:35:54.031547,slurm_normal,1497520182.0,0,35884422.0,gtf,,1.0,,,main_w3_handler1,2788946,16102439,False,,10190731.roundup,slurm,,132112168.0,corral-repl,,"""3daabcb4513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024219}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497518886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:49:48.883124,82150.0,1296.0
1844036565.0,bam,,,2017-06-14 18:36:37.670870,slurm_normal,1497520222.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102472,False,,10190431.roundup,slurm,,132112168.0,corral-repl,,"""4101ddfc513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024260}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497516689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 09:50:26.894437,82150.0,3533.0
695389281.0,bam,,,2017-06-14 18:36:28.936421,slurm_normal,1497522179.0,0,35884422.0,gtf,,1.0,,,main_w3_handler1,2788946,16102465,False,,10190945.roundup,slurm,,132112168.0,corral-repl,,"""4031a592513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024252}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497520829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 10:23:05.071801,82150.0,1350.0
755500157.0,bam,,,2017-06-14 18:36:40.354366,slurm_normal,1497520823.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102474,False,,10190824.roundup,slurm,,132112168.0,corral-repl,,"""416c5e8e513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024263}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497519369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 10:00:24.614822,82150.0,1454.0
789125687.0,bam,,,2017-06-14 18:36:44.087806,slurm_normal,1497521293.0,0,35884422.0,gtf,,1.0,,,main_w4_handler1,2788946,16102476,False,,10190863.roundup,slurm,,132112168.0,corral-repl,,"""41a4774c513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024265}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497519814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 10:08:17.261826,82150.0,1479.0
688182580.0,bam,,,2017-06-14 18:36:02.273598,slurm_normal,1497521600.0,0,35884422.0,gtf,,1.0,,,main_w3_handler1,2788946,16102445,False,,10190888.roundup,slurm,,132112168.0,corral-repl,,"""3e4e3dd0513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024228}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497520246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 10:13:25.205778,82150.0,1354.0
758939085.0,bam,,,2017-06-14 18:36:33.912862,slurm_normal,1497521625.0,0,35884422.0,gtf,,1.0,,,main_w4_handler0,2788946,16102469,False,,10190881.roundup,slurm,,132112168.0,corral-repl,,"""40a56c0c513011e78fd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024256}]","[{'src': 'hda', 'id': 30026223}]",,count,pos,true,10,reverse,32.0,,,1497520193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 10:13:50.104441,82150.0,1432.0
,,,,2017-06-15 14:52:14.514115,slurm_normal,1497538777.0,0,,,,1.0,1144994167.0,gtf,main_w3_handler1,3034171,16109839,False,,10193177.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,true,,,"[{'src': 'hda', 'id': 30042562}]",prepare,,,,,32.0,,37326092.0,1497538482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 14:59:42.916444,21426.0,295.0
4876373210.0,bam,,,2017-06-15 12:56:36.861749,slurm_normal,1497539428.0,0,117711191.0,gtf,,1.0,,,main_w4_handler0,3156239,16108598,False,,10192083.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038632}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497531411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 15:10:31.314163,96262.0,8017.0
5562833462.0,bam,,,2017-06-15 12:56:38.392619,slurm_normal,1497539840.0,0,117711191.0,gtf,,1.0,,,main_w3_handler1,3156239,16108601,False,,10192080.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038646}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497531408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 15:17:26.421470,96262.0,8432.0
7613277183.0,bam,,,2017-06-15 12:56:35.116417,slurm_normal,1497541968.0,0,117711191.0,gtf,,1.0,,,main_w3_handler0,3156239,16108594,False,,10192081.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038624}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497531408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 15:52:53.870245,96262.0,10560.0
7535167542.0,bam,,,2017-06-15 12:56:35.579973,slurm_normal,1497541653.0,0,117711191.0,gtf,,1.0,,,main_w4_handler0,3156239,16108595,False,,10192082.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038628}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497531410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 15:47:35.837498,96262.0,10243.0
14259499620.0,bam,,,2017-05-18 16:33:51.801590,slurm_normal,1495135737.0,0,116963244.0,gff,,1.0,,,main_w3_handler1,3095893,15881901,False,,9981198.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29618610}]","[{'src': 'hda', 'id': 29674618}]",,count,pos,true,10,no,32.0,,37947465.0,1495125246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-18 19:29:00.575601,104117.0,10491.0
,,,,2017-05-18 16:44:41.977279,slurm_normal,1495125911.0,0,,,,1.0,6785331.0,gtf,main_w3_handler1,3115529,15882003,False,,9981253.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,true,,,"[{'src': 'hda', 'id': 29674822}]",prepare,,,,,32.0,,38010046.0,1495125900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-18 16:45:15.761901,21457.0,11.0
967784.0,bam,,,2017-05-18 16:58:02.772122,slurm_normal,1495126707.0,0,3119897.0,gtf,,1.0,,,main_w4_handler0,3115529,15882088,False,,9981683.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 29674948}]","[{'src': 'hda', 'id': 29674824}]",,count,pos,true,10,no,32.0,,38010046.0,1495126696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-18 16:58:30.126135,21457.0,11.0
,,,,2017-05-18 17:01:15.411951,slurm_normal,1495126907.0,0,,,,1.0,6785331.0,gtf,main_w4_handler1,3116987,15882111,False,,9981800.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,true,,,"[{'src': 'hda', 'id': 29674994}]",prepare,,,,,32.0,,38010046.0,1495126896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-18 17:01:49.111602,21457.0,11.0
967784.0,bam,,,2017-05-18 17:01:29.055817,slurm_normal,1495126937.0,0,3119897.0,gtf,,1.0,,,main_w3_handler0,3116987,15882113,False,,9981808.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,"[{'src': 'hda', 'id': 29674995}]","[{'src': 'hda', 'id': 29674997}]",,count,pos,true,10,no,32.0,,38010046.0,1495126929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-18 17:02:23.288558,21457.0,8.0
,,,,2017-06-15 19:54:07.427989,slurm_normal,1497557035.0,0,,,,1.0,1107776842.0,gtf,main_w3_handler0,3157238,16111947,False,,10194812.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,false,,,"[{'src': 'hda', 'id': 30046156}]",prepare,,,,,32.0,,37782735.0,1497556712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 20:07:12.667488,21426.0,323.0
9271197535.0,bam,,,2017-06-15 12:56:38.780792,slurm_normal,1497561471.0,0,117711191.0,gtf,,1.0,,,main_w4_handler1,3156239,16108602,False,,10194336.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038648}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497548592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 21:17:55.981340,96262.0,12879.0
11052773128.0,bam,,,2017-06-15 19:55:53.876958,slurm_normal,1497565451.0,0,117711191.0,gff,,1.0,,,main_w4_handler0,3157238,16111956,False,,10194851.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046142}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497557212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:24:17.856175,21426.0,8239.0
9376224136.0,bam,,,2017-06-15 19:55:57.269462,slurm_normal,1497564137.0,0,117711191.0,gff,,1.0,,,main_w4_handler1,3157238,16111961,False,,10194849.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046155}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497557210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:02:22.161255,21426.0,6927.0
9453486604.0,bam,,,2017-06-15 19:55:55.740540,slurm_normal,1497564254.0,0,117711191.0,gff,,1.0,,,main_w4_handler0,3157238,16111959,False,,10194855.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046147}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497557238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:04:19.661885,21426.0,7016.0
6029143386.0,bam,,,2017-06-15 12:56:36.479369,slurm_normal,1497573704.0,0,117711191.0,gtf,,1.0,,,main_w3_handler0,3156239,16108597,False,,10195307.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038631}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497565592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-16 00:43:03.183641,96262.0,8112.0
10518274459.0,bam,,,2017-06-15 19:55:54.785625,slurm_normal,1497565152.0,0,117711191.0,gff,,1.0,,,main_w4_handler0,3157238,16111957,False,,10194854.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046145}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497557220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:19:15.153751,21426.0,7932.0
6889929954.0,bam,,,2017-06-15 12:56:40.663709,slurm_normal,1497565580.0,0,117711191.0,gtf,,1.0,,,main_w4_handler0,3156239,16108606,False,,10194693.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038657}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497554720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:26:23.196357,96262.0,10860.0
6352574692.0,bam,,,2017-06-15 12:56:39.692041,slurm_normal,1497565523.0,0,117711191.0,gtf,,1.0,,,main_w4_handler1,3156239,16108604,False,,10194884.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038650}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497557735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 22:25:28.670996,96262.0,7788.0
6006209586.0,bam,,,2017-06-15 12:56:40.921422,slurm_normal,1497570015.0,0,117711191.0,gtf,,1.0,,,main_w4_handler1,3156239,16108607,False,,10195103.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038658}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497561479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 23:40:19.077842,96262.0,8536.0
7927373044.0,bam,,,2017-06-15 19:55:56.642060,slurm_normal,1497569861.0,0,117711191.0,gff,,1.0,,,main_w4_handler0,3157238,16111960,False,,10195259.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046154}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497564145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 23:37:45.105267,21426.0,5716.0
8764896487.0,bam,,,2017-06-15 12:56:40.162756,slurm_normal,1497570547.0,0,117711191.0,gtf,,1.0,,,main_w4_handler1,3156239,16108605,False,,10194938.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038651}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497558812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-15 23:49:10.157575,96262.0,11735.0
6172663691.0,bam,,,2017-06-15 12:56:37.965493,slurm_normal,1497578322.0,0,117711191.0,gtf,,1.0,,,main_w3_handler0,3156239,16108600,False,,10195449.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038639}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497570089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-16 02:00:13.053473,96262.0,8233.0
8240652904.0,bam,,,2017-06-15 19:55:55.271626,slurm_normal,1497592167.0,0,117711191.0,gff,,1.0,,,main_w3_handler1,3157238,16111958,False,,10196040.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30046146}]","[{'src': 'hda', 'id': 30046184}]",,count,pos,true,10,no,32.0,,37782735.0,1497586447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-16 07:41:51.418941,21426.0,5720.0
5380715184.0,bam,,,2017-06-15 12:56:41.393917,slurm_normal,1497595037.0,0,117711191.0,gtf,,1.0,,,main_w3_handler1,3156239,16108609,False,,10196060.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,,"[{'src': 'hda', 'id': 30038661}]","[{'src': 'hda', 'id': 30038623}]",,count,pos,true,10,no,32.0,,38682590.0,1497587192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-16 07:42:13.306736,96262.0,7845.0
,,,,2017-05-20 22:08:53.943596,slurm_normal,1495318197.0,0,,,,1.0,119361864.0,gtf,main_w4_handler0,846502,15898082,False,,9997373.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,true,,,"[{'src': 'hda', 'id': 29673917}]",prepare,,,,,32.0,,38104458.0,1495318144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-20 22:10:00.007126,19619.0,53.0
575654437.0,bam,,,2017-05-20 22:10:14.744951,slurm_normal,1495318584.0,0,28834302.0,gtf,,1.0,,,main_w4_handler0,846502,15898085,False,,9997376.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29702202}]","[{'src': 'hda', 'id': 29702902}]",,count,name,false,10,no,32.0,,38104458.0,1495318224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-20 22:16:25.967483,19619.0,360.0
575654437.0,bam,,,2017-05-20 22:11:45.252315,slurm_normal,1495318682.0,0,28834302.0,gtf,,1.0,,,main_w3_handler0,846502,15898087,False,,9997377.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29702202}]","[{'src': 'hda', 'id': 29702902}]",,count,pos,false,10,no,32.0,,38104458.0,1495318314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-20 22:18:04.752227,19619.0,368.0
12319512851.0,bam,,,2017-05-21 11:30:49.228806,slurm_normal,1495374727.0,0,136329257.0,gtf,,1.0,,,main_w4_handler1,3095893,15899858,False,,9998946.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29701319}]","[{'src': 'hda', 'id': 29701260}]",,count,pos,true,10,no,32.0,,37947465.0,1495366259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-21 13:52:08.413345,104117.0,8468.0
13528377741.0,bam,,,2017-05-21 11:31:09.958846,slurm_normal,1495375401.0,0,136329257.0,gtf,,1.0,,,main_w3_handler1,3095893,15899859,False,,9998947.roundup,slurm,,132112168.0,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 29701281}]","[{'src': 'hda', 'id': 29701260}]",,count,pos,true,10,no,32.0,,37947465.0,1495366281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-05-21 14:03:22.660670,104117.0,9120.0
709497782.0,bam,,,2017-06-16 13:37:59.304887,slurm_normal,1497621680.0,0,28834302.0,gff,,1.0,,,main_w4_handler0,2788946,16116454,False,,10198683.roundup,slurm,,132112168.0,corral-repl,,"""01310300529911e79dd6005056a52a46""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,"[{'src': 'hda', 'id': 30024237}]","[{'src': 'hda', 'id': 30017115}]",,count,pos,true,10,reverse,32.0,,,1497620307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count/1.20.1,1.20.1,,2017-06-16 14:01:27.777452,82150.0,1373.0
