chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-10 18:15:33.242967,slurm_normal,1491867618.0,0,,1.0,main_w4_handler1,3064039,15544260,False,,16333317934,bam,9672266.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 29153225}]",,"""LENIENT""",32.0,,35870240.0,1491865002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-04-10 23:40:20.854826,73652.0,2616.0
,,2016-12-23 08:21:58.886423,slurm_normal,1482481392.0,0,,1.0,main_w3_handler1,2926598,14636825,False,,550559234,bam,8812445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27727891}]",,"""LENIENT""",32.0,,34795441.0,1482481321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-23 08:23:13.646583,96724.0,71.0
,,2017-01-23 15:29:25.824530,slurm_normal,1485228453.0,0,,1.0,main_w3_handler0,2961440,14847844,False,,17999328962,bam,9013782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 28048966}]",,"""LENIENT""",32.0,,34140449.0,1485225581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-24 03:27:36.387749,73652.0,2872.0
,,2017-01-24 14:48:38.293313,slurm_normal,1485269330.0,0,,1.0,main_w4_handler1,2934259,14857981,False,,26258241,bam,9017961.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28064296}]",,"""LENIENT""",32.0,,35437399.0,1485269320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-24 14:48:52.856527,8720.0,10.0
,,2016-12-27 19:59:59.314228,slurm_normal,1482868815.0,0,,1.0,main_w3_handler1,2899121,14653260,False,,33933478,bam,8827071.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27754291}]",,"""LENIENT""",32.0,,33317485.0,1482868802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-27 20:00:17.070971,91177.0,13.0
,,2016-12-27 20:37:31.611604,slurm_normal,1482871066.0,0,,1.0,main_w3_handler0,2940548,14653389,False,,29430874,bam,8827188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27754507}]",,"""LENIENT""",32.0,,34722831.0,1482871054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-27 20:37:48.072764,88823.0,12.0
,,2016-12-27 20:42:12.780637,slurm_normal,1482871348.0,0,,1.0,main_w3_handler1,2899121,14653404,False,,31805027,bam,8827204.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27754521}]",,"""LENIENT""",32.0,,33317485.0,1482871336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-27 20:42:30.284324,91177.0,12.0
,,2016-12-27 23:26:21.321009,slurm_normal,1482881190.0,0,,1.0,main_w4_handler1,2939361,14654241,False,,7996,bam,8827878.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27755670}]",,"""LENIENT""",32.0,,33317485.0,1482881184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-27 23:26:32.025486,91177.0,6.0
,,2016-12-27 23:52:10.372418,slurm_normal,1482882745.0,0,,1.0,main_w3_handler0,2940626,14654361,False,,29402889,bam,8827982.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27755849}]",,"""LENIENT""",32.0,,34722831.0,1482882733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-27 23:52:26.890924,88823.0,12.0
,,2016-12-28 13:51:45.003505,slurm_normal,1482933114.0,0,,1.0,main_w4_handler1,2940720,14657415,False,,7223,bam,8830687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27759915}]",,"""LENIENT""",32.0,,35094290.0,1482933109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-28 13:51:57.467498,91177.0,5.0
,,2016-12-28 14:13:02.181103,slurm_normal,1482934390.0,0,,1.0,main_w3_handler0,2940720,14657651,False,,19541,sam,8830920.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27760263}]",,"""LENIENT""",32.0,,35094290.0,1482934385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-28 14:13:12.122243,91177.0,5.0
,,2016-12-28 19:18:53.277230,slurm_normal,1482952746.0,0,,1.0,main_w4_handler0,2938906,14659176,False,,24621916,bam,8832444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27762804}]",,"""LENIENT""",32.0,,35094290.0,1482952737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-28 19:19:08.338409,91177.0,9.0
,,2016-12-28 19:36:18.411411,slurm_normal,1482953808.0,0,,1.0,main_w3_handler0,2941129,14659277,False,,11438514,bam,8832531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/vicPac1.len""","""vicPac1""",,"[{'src': 'hda', 'id': 27762986}]",,"""LENIENT""",32.0,,34850955.0,1482953782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-28 19:36:49.546441,96722.0,26.0
,,2016-12-28 20:43:33.178856,slurm_normal,1482957830.0,0,,1.0,main_w3_handler1,2941173,14659527,False,,29777182,bam,8832778.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27763438}]",,"""LENIENT""",32.0,,34850955.0,1482957817.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-28 20:43:52.050498,96722.0,13.0
,,2016-12-30 08:10:25.769560,slurm_normal,1483085441.0,0,,1.0,main_w4_handler0,2940241,14665906,False,,34544413,bam,8838307.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27773836}]",,"""LENIENT""",32.0,,35082572.0,1483085429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-12-30 08:10:43.675585,93047.0,12.0
,,2017-01-03 07:44:55.895201,slurm_normal,1483429517.0,0,,1.0,main_w3_handler0,2944798,14679034,False,,84784824,bam,8849383.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27796813}]",,"""LENIENT""",32.0,,35163332.0,1483429498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 07:45:18.966440,92595.0,19.0
,,2017-01-01 13:27:59.001250,slurm_normal,1483277303.0,0,,1.0,main_w4_handler1,2940190,14671861,False,,92719900,bam,8843353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27782980}]",,"""LENIENT""",32.0,,34587532.0,1483277282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-01 13:28:24.642370,92595.0,21.0
,,2017-01-01 13:27:36.302009,slurm_normal,1483277276.0,0,,1.0,main_w3_handler0,2940190,14671858,False,,85018164,bam,8843350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27782977}]",,"""LENIENT""",32.0,,34587532.0,1483277259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-01 13:27:58.702248,92595.0,17.0
,,2017-01-24 23:06:00.079864,slurm_normal,1485300383.0,0,,1.0,main_w4_handler1,2967119,14861255,False,,33219627,bam,9020928.roundup,slurm,,132112168.0,corral-repl,,"""a628befae28911e6928f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28069138}]",,"""LENIENT""",32.0,,,1485300372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-24 23:26:26.104535,97372.0,11.0
,,2017-01-02 09:41:47.938747,slurm_normal,1483350123.0,0,,1.0,main_w4_handler0,2943898,14674395,False,,33174599,bam,8845206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27788521}]",,"""LENIENT""",32.0,,35143595.0,1483350111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-02 09:42:05.989081,96735.0,12.0
,,2017-01-25 00:38:09.999346,slurm_normal,1485304711.0,0,,1.0,main_w3_handler1,2967181,14861885,False,,6201,bam,9021521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28070102}]",,"""LENIENT""",32.0,,35541734.0,1485304707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 00:38:34.275968,98597.0,4.0
,,2017-01-03 06:52:08.323486,slurm_normal,1483426351.0,0,,1.0,main_w4_handler1,2940190,14678782,False,,92603659,bam,8849138.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27796505}]",,"""LENIENT""",32.0,,35163332.0,1483426332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 06:52:31.995693,92595.0,19.0
,,2017-01-03 07:47:04.761031,slurm_normal,1483429645.0,0,,1.0,main_w4_handler0,2944798,14679053,False,,85918243,bam,8849402.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27796897}]",,"""LENIENT""",32.0,,35163332.0,1483429627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 07:47:26.853455,92595.0,18.0
,,2017-01-03 07:50:13.838498,slurm_normal,1483429838.0,0,,1.0,main_w3_handler1,2944798,14679068,False,,92603659,bam,8849416.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27796816}]",,"""LENIENT""",32.0,,35163332.0,1483429816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 07:50:39.611481,92595.0,22.0
,,2017-01-25 09:13:27.231535,slurm_normal,1485335613.0,0,,1.0,main_w3_handler0,2966619,14864136,False,,6138,bam,9023626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28073542}]",,"""LENIENT""",32.0,,35520791.0,1485335610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 09:13:36.536797,97808.0,3.0
,,2017-01-03 21:33:48.385673,slurm_normal,1483479241.0,0,,1.0,main_w3_handler1,2945523,14683510,False,,54975,bam,8853485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27802816}]",,"""LENIENT""",32.0,,35175913.0,1483479235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 21:34:06.360744,97461.0,6.0
,,2017-01-03 22:55:42.202275,slurm_normal,1483484157.0,0,,1.0,main_w3_handler1,2945676,14683860,False,,29748311,bam,8853953.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27803528}]",,"""LENIENT""",32.0,,35046114.0,1483484148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-03 22:56:00.973026,97070.0,9.0
,,2017-01-25 10:38:39.984421,slurm_normal,1485340864.0,0,,1.0,main_w4_handler0,2967578,14864898,False,,162646258,bam,9024440.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28074664}]",,"""LENIENT""",32.0,,35579430.0,1485340833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 10:41:07.735125,97187.0,31.0
,,2017-01-25 17:36:35.845795,slurm_normal,1485366002.0,0,,1.0,main_w3_handler0,2968082,14868996,False,,31741405,bam,9028384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28080629}]",,"""LENIENT""",32.0,,35241213.0,1485365988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 17:40:04.032873,97735.0,14.0
,,2017-01-25 13:56:33.358515,slurm_normal,1485352609.0,0,,1.0,main_w4_handler1,2967818,14866455,False,,33472278,bam,9025946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28076571}]",,"""LENIENT""",32.0,,35541493.0,1485352597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 13:56:51.831921,98589.0,12.0
,,2017-01-05 00:16:43.840196,slurm_normal,1483575434.0,0,,1.0,main_w3_handler0,2946997,14692821,False,,7121,bam,8862696.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27817003}]",,"""LENIENT""",32.0,,35190260.0,1483575408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-05 00:17:18.505876,92595.0,26.0
,,2017-01-05 00:15:31.834814,slurm_normal,1483575422.0,0,,1.0,main_w3_handler0,2946871,14692819,False,,25164557,bam,8862694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27817011}]",,"""LENIENT""",32.0,,35175913.0,1483575338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-05 00:17:07.957151,97461.0,84.0
,,2017-01-25 17:09:11.393725,slurm_normal,1485364177.0,0,,1.0,main_w3_handler1,2968054,14868677,False,,31670811,bam,9028067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28080170}]",,"""LENIENT""",32.0,,35541734.0,1485364156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 17:09:39.242405,98597.0,21.0
,,2017-01-05 23:09:37.515822,slurm_normal,1483657793.0,0,,1.0,main_w4_handler0,2943159,14699406,False,,29722550,bam,8869757.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27826831}]",,"""LENIENT""",32.0,,35175913.0,1483657782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-05 23:09:57.314503,97461.0,11.0
,,2017-01-25 19:21:02.504975,slurm_normal,1485372460.0,0,,1.0,main_w4_handler1,2968374,14870273,False,,29744452,bam,9029538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28082680}]",,"""LENIENT""",32.0,,35241213.0,1485372435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 19:27:41.986072,97735.0,25.0
,,2017-01-25 20:20:03.258348,slurm_normal,1485394806.0,0,,1.0,main_w3_handler0,2966748,14871403,False,,13850391059,bam,9033358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 28084726}]",,"""LENIENT""",32.0,,34140449.0,1485392607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-26 01:40:09.388958,73652.0,2199.0
,,2017-01-25 16:56:42.615596,slurm_normal,1485363410.0,0,,1.0,main_w4_handler1,2968054,14868540,False,,1880,bam,9027906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28079914}]",,"""LENIENT""",32.0,,35541734.0,1485363405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-25 16:56:52.717998,98597.0,5.0
,,2017-01-09 05:30:51.582141,slurm_normal,1483939892.0,0,,1.0,main_w3_handler0,2950217,14715071,False,,29777179,bam,8883865.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27851136}]",,"""LENIENT""",32.0,,35267272.0,1483939880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-09 05:31:35.672980,96844.0,12.0
,,2017-01-09 16:53:11.030124,slurm_normal,1483981175.0,0,,1.0,main_w3_handler0,2950217,14717854,False,,29777557,bam,8886798.roundup,slurm,,132112168.0,corral-repl,,"""dd4227f0d68611e6b44b005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27856586}]",,"""LENIENT""",32.0,,,1483981154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-09 16:59:41.860758,96844.0,21.0
,,2017-01-26 11:08:47.208417,slurm_normal,1485428940.0,0,,1.0,main_w3_handler1,2941598,14876418,False,,28023099,bam,9036068.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28091810}]",,"""LENIENT""",32.0,,35561993.0,1485428930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-26 11:09:02.990119,97473.0,10.0
,,2017-01-26 15:10:33.483452,slurm_normal,1485443450.0,0,,1.0,main_w3_handler0,2941598,14878627,False,,29777182,bam,9038124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28094680}]",,"""LENIENT""",32.0,,35561993.0,1485443439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-26 15:10:52.347934,97473.0,11.0
,,2017-03-25 09:55:42.239986,slurm_normal,1490435757.0,0,,1.0,main_w4_handler1,3045281,15394155,False,,31774408,bam,9529838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28921200}]",,"""LENIENT""",32.0,,36865487.0,1490435745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-03-25 09:55:58.906716,99564.0,12.0
,,2017-03-25 10:23:36.732044,slurm_normal,1490437431.0,0,,1.0,main_w4_handler1,3045281,15394251,False,,31774407,bam,9529905.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28921310}]",,"""LENIENT""",32.0,,36865487.0,1490437419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-03-25 10:23:53.893363,99564.0,12.0
,,2017-03-25 10:19:43.183359,slurm_normal,1490437201.0,0,,1.0,main_w4_handler1,3045281,15394236,False,,31774407,bam,9529894.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28921310}]",,"""LENIENT""",32.0,,36865487.0,1490437185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-03-25 10:20:03.538502,99564.0,16.0
,,2017-03-25 10:32:25.458909,slurm_normal,1490437964.0,0,,1.0,main_w3_handler1,3045281,15394270,False,,31362704,bam,9529925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28921419}]",,"""LENIENT""",32.0,,36865487.0,1490437949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-03-25 10:32:45.892434,99564.0,15.0
,,2017-01-26 21:02:11.843595,slurm_normal,1485464589.0,0,,1.0,main_w4_handler0,2967080,14882384,False,,312656542,bam,9041748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"[{'src': 'hda', 'id': 28070944}]",,"""LENIENT""",32.0,,35617010.0,1485464535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-26 21:03:13.481557,96084.0,54.0
,,2017-01-26 21:05:24.328668,slurm_normal,1485464821.0,0,,1.0,main_w4_handler1,2967080,14882443,False,,312656542,bam,9041825.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"[{'src': 'hda', 'id': 28070944}]",,"""LENIENT""",32.0,,35617010.0,1485464727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-26 21:07:02.876888,96084.0,94.0
53757.0,len,2017-03-26 03:39:23.722140,slurm_normal,1490500274.0,0,,1.0,main_w3_handler1,2978039,15397513,False,,13641529117,sam,9532806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/284/dataset_19284526.dat""","""?""",,"[{'src': 'hda', 'id': 28926655}]",,"""STRICT""",32.0,,36271389.0,1490499568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-03-26 03:51:16.192518,98932.0,706.0
,,2017-02-01 09:50:48.853829,slurm_normal,1485942667.0,0,,1.0,main_w4_handler1,2964523,14921386,False,,28637244,bam,9077082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28162859}]",,"""LENIENT""",32.0,,35604311.0,1485942651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-02-01 09:51:09.318067,98204.0,16.0
,,2017-01-31 07:56:54.901378,slurm_normal,1485849422.0,0,,1.0,main_w3_handler1,2971885,14912689,False,,158,bam,9068607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28149668}]",,"""LENIENT""",32.0,,35665388.0,1485849417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-31 07:57:03.526037,99053.0,5.0
,,2017-01-31 08:25:57.835848,slurm_normal,1485851168.0,0,,1.0,main_w3_handler1,2971885,14912834,False,,14874,bam,9068738.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28149861}]",,"""LENIENT""",32.0,,35665388.0,1485851161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-31 08:26:10.910819,99053.0,7.0
,,2017-01-31 10:29:07.691619,slurm_normal,1485858559.0,0,,1.0,main_w4_handler1,2964523,14913533,False,,5921,bam,9069379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28115220}]",,"""LENIENT""",32.0,,35604311.0,1485858553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2017-01-31 10:29:22.140311,98204.0,6.0
