chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accession,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disname,parameters.gi,parameters.heading,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.length,parameters.pgc,parameters.type,parameters.usa,parameters.version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-04-21 07:35:56.322986,slurm_normal,1492760173.0,0.0,,1.0,main_w3_handler1,3075143,15642340,False,,152496,genbank,9759962.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 29303999}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,37471705.0,1492760169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-04-21 07:36:14.175309,89416.0,4.0
,,2017-04-24 12:50:34.224482,slurm_normal,1493038275.0,0.0,,1.0,main_w3_handler0,3040566,15661868,False,,478701,fasta,9777847.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 29317240}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,36216920.0,1493038269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-04-24 12:51:17.791845,100667.0,6.0
,,2017-04-30 01:22:10.302358,slurm_normal,1493515340.0,0.0,,1.0,main_w4_handler0,3064883,15709351,False,,2574926,fasta,9821444.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/moorTher_ATCC39073.len""","""moorTher_ATCC39073""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 29398266}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,36173362.0,1493515333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-04-30 01:22:22.489931,,7.0
,,2017-04-30 01:39:27.534604,slurm_normal,1493516374.0,0.0,,1.0,main_w4_handler0,3064883,15709405,False,,92675,fasta,9821464.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/moorTher_ATCC39073.len""","""moorTher_ATCC39073""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 29409357}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,36173362.0,1493516370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-04-30 01:39:37.232321,,4.0
,,2017-05-08 19:12:49.596300,slurm_normal,1494270779.0,0.0,,1.0,main_w4_handler0,3102826,15783349,False,,7581,fasta,9889664.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",,"[{'src': 'hda', 'id': 29521637}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,37837426.0,1494270775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-05-08 19:13:00.615894,105500.0,4.0
,,2017-05-08 22:32:11.667605,slurm_normal,1494282740.0,0.0,,1.0,main_w3_handler1,3103158,15785001,False,,2532694,fasta,9891275.roundup,slurm,,132112168.0,corral-repl,,"""2ab67eea343e11e7a3f4005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 29525399}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1494282735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-05-08 22:32:22.677336,105500.0,5.0
,,2017-05-08 23:30:14.951280,slurm_normal,1494286246.0,0.0,,1.0,main_w3_handler0,3103198,15785323,False,,7581,fasta,9891514.roundup,slurm,,132112168.0,corral-repl,,"""47e0d6c0344611e7b937005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""yes""","""yes""","""yes""",,"[{'src': 'hda', 'id': 29525902}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1494286242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-05-08 23:30:49.693919,105500.0,4.0
,,2017-05-08 23:36:33.508144,slurm_normal,1494286620.0,0.0,,1.0,main_w4_handler0,3103198,15785349,False,,7581,fasta,9891541.roundup,slurm,,132112168.0,corral-repl,,"""260dbf9e344711e7a3f4005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",,"[{'src': 'hda', 'id': 29525902}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1494286617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-05-08 23:37:03.743826,105500.0,3.0
,,2017-05-19 17:32:27.572873,slurm_normal,1495215175.0,0.0,,1.0,main_w4_handler0,3118473,15892169,False,,136193,fasta,9991919.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 29692660}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,38082407.0,1495215170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-05-19 17:32:58.359890,106285.0,5.0
,,2017-07-05 00:06:17.331268,slurm_normal,1499213192.0,0.0,,1.0,main_w3_handler1,3182084,16258166,False,,32003,fasta,10330024.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30296682}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39099106.0,1499213188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-07-05 00:06:34.554487,,4.0
,,2017-07-05 22:12:54.648098,slurm_normal,1499292791.0,0.0,,1.0,main_w3_handler1,3183200,16266919,False,,9462415,fasta,10338076.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30319300}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39123265.0,1499292786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-07-05 22:13:13.637528,,5.0
,,2017-07-06 23:22:49.282821,slurm_normal,1499383384.0,0.0,,1.0,main_w4_handler1,3017367,16277422,False,,68423,fasta,10348249.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30340006}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39145762.0,1499383380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-07-06 23:23:09.935598,101079.0,4.0
,,2017-07-10 23:45:02.900790,slurm_normal,1499730322.0,0.0,,1.0,main_w3_handler1,3184563,16303489,False,,6866022,fasta,10371664.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30340634}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39224483.0,1499730318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-07-10 23:45:23.984000,101079.0,4.0
,,2017-10-06 09:56:59.944978,slurm_normal,1507283834.0,0.0,,1.0,main_w3_handler1,3277523,17037854,False,,59455081,fasta,11094998.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580930}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085329.0,1507283823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:57:18.317061,,11.0
,,2017-10-06 08:27:18.360642,slurm_normal,1507278460.0,0.0,,1.0,main_w3_handler0,3277408,17037358,False,,59455081,fasta,11094487.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580241}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41082971.0,1507278449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 08:27:45.831757,,11.0
,,2017-10-06 09:50:23.787304,slurm_normal,1507283438.0,0.0,,1.0,main_w4_handler1,3277508,17037821,False,,59455081,fasta,11094943.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580852}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085252.0,1507283430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:50:46.148000,,8.0
,,2017-10-06 08:28:24.767434,slurm_normal,1507278532.0,0.0,,1.0,main_w4_handler0,3277411,17037365,False,,59455099,fasta,11094498.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580247}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41083019.0,1507278521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 08:29:03.659469,,11.0
,,2017-10-06 08:25:08.693549,slurm_normal,1507278340.0,0.0,,1.0,main_w4_handler0,3277414,17037344,False,,59455081,fasta,11094474.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580210}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41083032.0,1507278332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 08:25:47.697494,,8.0
,,2017-10-06 10:00:17.752726,slurm_normal,1507284040.0,0.0,,1.0,main_w3_handler0,3277519,17037905,False,,23000910,fasta,11095033.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580940}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085320.0,1507284034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 10:00:48.731701,,6.0
,,2017-10-06 09:58:13.243496,slurm_normal,1507283908.0,0.0,,1.0,main_w3_handler0,3277522,17037878,False,,59455081,fasta,11095013.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580932}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085323.0,1507283902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:58:34.997079,,6.0
,,2018-01-21 21:32:33.283704,slurm_normal,1516570371.0,0.0,,1.0,main_w4_handler1,3399370,18105751,False,,2444,cusp,12186284,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 33412898}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,42737521.0,1516570366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-01-21 21:32:53.121932,112962.0,5.0
,,2017-08-02 10:08:46.071110,slurm_normal,1501668578.0,0.0,,1.0,main_w3_handler1,3210250,16486255,False,,6264419,fasta,10555446.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30728782}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39661604.0,1501668534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-02 10:09:39.762570,102197.0,44.0
,,2017-11-13 23:14:18.405752,slurm_normal,1510614899.0,0.0,,1.0,main_w4_handler0,3312657,17445854,False,,7983782,fasta,11502974,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 32296178}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41779048.0,1510614895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-11-13 23:15:02.779248,,4.0
,,2017-08-07 03:14:10.252538,slurm_normal,1502075663.0,0.0,,1.0,main_w4_handler0,2666060,16517678,False,,600658,fasta,10587193.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30778955}]","""yes""","""no""","""no""","""no""","""no""",32.0,,39747407.0,1502075660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-07 03:14:26.110482,82325.0,3.0
,,2017-08-07 16:14:40.884686,slurm_normal,1502122494.0,0.0,,1.0,main_w3_handler0,3215182,16522102,False,,379,fasta,10591497.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30785274}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39749399.0,1502122490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-07 16:15:03.907121,109597.0,4.0
,,2017-08-09 01:24:43.896068,slurm_normal,1502241895.0,0.0,,1.0,main_w4_handler1,3216537,16534744,False,,328212,fasta,10605390.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",,"[{'src': 'hda', 'id': 30800704}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39569211.0,1502241890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-09 01:25:01.896117,104897.0,5.0
,,2017-08-09 01:23:35.948378,slurm_normal,1502241833.0,0.0,,1.0,main_w3_handler0,3216537,16534737,False,,328212,fasta,10605382.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 30800704}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39569211.0,1502241826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-09 01:23:54.991820,104897.0,7.0
,,2018-03-02 10:36:50.591354,slurm_normal,1519987070.0,0.0,7680.0,1.0,main_w4_handler0,3449194,18578689,False,,23191349,fasta,12673192,slurm,,132112168.0,corral-repl,,"""9b4b373e1e0511e8a6e1005056ba2773""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 34166777}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1519987065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2018-03-02 10:37:52.039558,121504.0,5.0
,,2017-08-29 02:03:31.617406,slurm_normal,1503972223.0,0.0,,1.0,main_w4_handler1,3126403,16678573,False,,4519780,fasta,10750721.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31021701}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,39414848.0,1503972219.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-29 02:03:46.895979,106599.0,4.0
,,2017-10-06 10:05:32.596313,slurm_normal,1507284365.0,0.0,,1.0,main_w4_handler0,3277514,17037943,False,,59455081,fasta,11095078.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31581010}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085309.0,1507284357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 10:06:14.238764,,8.0
,,2017-10-06 09:58:59.401897,slurm_normal,1507283984.0,0.0,,1.0,main_w4_handler0,3277526,17037889,False,,59455081,fasta,11095026.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580931}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085334.0,1507283972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:59:57.560918,,12.0
,,2017-10-06 09:50:21.938750,slurm_normal,1507283461.0,0.0,,1.0,main_w4_handler0,3277497,17037820,False,,59455081,fasta,11094947.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580831}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085132.0,1507283454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:51:25.596894,,7.0
,,2017-08-30 14:31:24.777833,slurm_normal,1504103504.0,0.0,,1.0,main_w3_handler1,3237678,16694441,False,,1232,fasta,10766417.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31044580}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,40157850.0,1504103499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-08-30 14:31:51.068868,110752.0,5.0
,,2017-10-06 09:52:00.393896,slurm_normal,1507283536.0,0.0,,1.0,main_w4_handler1,3277498,17037828,False,,59455081,fasta,11094959.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580900}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085144.0,1507283529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:52:21.176533,,7.0
,,2017-10-06 09:50:33.123005,slurm_normal,1507283484.0,0.0,,1.0,main_w4_handler0,3277506,17037823,False,,59455081,fasta,11094949.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580861}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085233.0,1507283476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:51:39.073959,,8.0
,,2017-10-06 10:03:18.557344,slurm_normal,1507284229.0,0.0,,1.0,main_w4_handler0,3277525,17037928,False,,59455081,fasta,11095062.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580982}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085333.0,1507284223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 10:04:05.451713,,6.0
,,2017-10-06 09:58:14.323552,slurm_normal,1507283942.0,0.0,,1.0,main_w4_handler0,3277521,17037879,False,,59455081,fasta,11095017.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580925}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085322.0,1507283933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:59:19.376959,,9.0
,,2017-10-06 09:57:29.045848,slurm_normal,1507283890.0,0.0,,1.0,main_w4_handler0,3277516,17037863,False,,59455081,fasta,11095009.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580936}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085314.0,1507283883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:58:23.788198,,7.0
,,2017-10-06 09:57:54.988143,slurm_normal,1507283927.0,0.0,,1.0,main_w4_handler0,3277526,17037870,False,,59455081,fasta,11095015.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580931}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,41085334.0,1507283916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 09:59:12.786491,,11.0
,,2017-10-03 15:54:49.660344,slurm_normal,1507046152.0,0.0,,1.0,main_w3_handler1,3274367,17011934,False,,59455081,fasta,11067084.roundup,slurm,,132112168.0,corral-repl,,"""2bc7f8caa85311e7856a005056ba2773""","""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""yes""","""yes""","""no""","""yes""","""yes""",,"[{'src': 'hda', 'id': 31540061}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,,1507046115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-03 15:56:01.370994,28762.0,37.0
,,2017-09-14 20:36:40.805929,slurm_normal,1505421798.0,0.0,,1.0,main_w3_handler1,3175630,16825055,False,,2106568649,fasta,10893379.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31153825}]","""yes""","""yes""","""yes""","""yes""","""no""",32.0,,40342547.0,1505421503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-09-14 20:43:24.913910,3490.0,295.0
,,2017-10-06 08:26:29.300724,slurm_normal,1507278409.0,0.0,,1.0,main_w3_handler1,3277413,17037353,False,,59455081,fasta,11094483.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",,"[{'src': 'hda', 'id': 31580217}]","""yes""","""yes""","""yes""","""no""","""no""",32.0,,41083026.0,1507278400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2017-10-06 08:26:54.736188,,9.0
