chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.reverse,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-18 04:02:00.985173,slurm_normal,1437192203.0,0.0,,1.0,main_w1_handler2,2380717,9900300,False,,627655451,fasta,4188680.roundup,slurm,,132112168.0,corral-repl,,"""bd1f2c502d0111e5a70c005056a51846""","""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20389702,,,"""fasta""","""yes""",32.0,,23370076.0,1437192152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-18 04:03:28.062673,35039.0,51.0
,,2015-07-18 04:35:01.525972,slurm_normal,1437194191.0,0.0,,1.0,main_w2_handler0,2380739,9900386,False,,627655451,fasta,4188781.roundup,slurm,,132112168.0,corral-repl,,"""5a1111642d0611e5ba33005056a52a46""","""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20389702,,,"""fasta""","""yes""",32.0,,23370076.0,1437194139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-18 04:36:35.085807,35039.0,52.0
,,2015-07-16 03:12:07.143556,slurm_normal,1437016368.0,0.0,,1.0,main_w1_handler0,2360089,9878043,False,,42020790,fasta,4168218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20370839,,,"""fasta""","""yes""",32.0,,24055797.0,1437016359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 03:12:50.632649,35039.0,9.0
,,2015-07-15 22:23:35.535492,slurm_normal,1436999054.0,0.0,,1.0,main_w2_handler0,2360089,9876964,False,,36249515,fasta,4167043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20370873,,,"""fasta""","""yes""",32.0,,24055797.0,1436999045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-15 22:24:18.137716,35039.0,9.0
,,2015-07-16 00:10:25.872583,slurm_normal,1437005460.0,0.0,,1.0,main_w1_handler1,2360089,9877420,False,,42020790,fasta,4167536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20370839,,,"""fasta""","""yes""",32.0,,24055797.0,1437005450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 00:11:03.630875,35039.0,10.0
,,2015-07-16 07:12:25.354998,slurm_normal,1437030795.0,0.0,,1.0,main_w1_handler2,2360089,9878807,False,,42020790,fasta,4169063.roundup,slurm,,132112168.0,corral-repl,,"""0202b1262b8a11e5bd3b005056a51846""","""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20370839,,,"""fasta""","""yes""",32.0,,23370076.0,1437030780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 07:13:19.247188,35039.0,15.0
,,2015-07-16 20:17:26.367687,slurm_normal,1437077938.0,0.0,,1.0,main_w2_handler0,2378975,9886812,False,,589959647,fasta,4175784.roundup,slurm,,132112168.0,corral-repl,,"""ac595f9a2bf711e58f74005056a51846""","""/galaxy-repl/localdata/chrom/panPan1.len""","""yes""","""panPan1""",20380315,,,"""fasta""","""yes""",32.0,,24055797.0,1437077887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 20:19:02.277941,35039.0,51.0
,,2015-07-16 20:39:35.586459,slurm_normal,1437079290.0,0.0,,1.0,main_w1_handler2,2379006,9887340,False,,515232374,fasta,4176063.roundup,slurm,,132112168.0,corral-repl,,"""c4ff7b622bfa11e59a89005056a52a46""","""/galaxy-repl/localdata/chrom/rheMac3.len""","""yes""","""rheMac3""",20374532,,,"""fasta""","""yes""",32.0,,24055797.0,1437079200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 20:41:34.592421,35039.0,90.0
,,2015-07-16 21:40:38.939071,slurm_normal,1437082943.0,0.0,,1.0,main_w1_handler0,2379096,9887950,False,,599110719,fasta,4176848.roundup,slurm,,132112168.0,corral-repl,,"""4be9cae42c0311e5bd3b005056a51846""","""/galaxy-repl/localdata/chrom/calJac3.len""","""yes""","""calJac3""",20379807,,,"""fasta""","""yes""",32.0,,24055797.0,1437082874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 21:42:26.787661,35039.0,69.0
,,2015-07-16 22:40:56.130645,slurm_normal,1437086538.0,0.0,,1.0,main_w1_handler1,2379140,9888195,False,,579548856,fasta,4177385.roundup,slurm,,132112168.0,corral-repl,,"""b88b71e02c0b11e5b402005056a52a46""","""/galaxy-repl/localdata/chrom/gorGor3.len""","""yes""","""gorGor3""",20387921,,,"""fasta""","""yes""",32.0,,24055797.0,1437086487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-16 22:42:22.982632,35039.0,51.0
,,2015-07-17 01:22:11.569775,slurm_normal,1437096231.0,0.0,,1.0,main_w2_handler0,2379229,9888803,False,,581002981,fasta,4178334.roundup,slurm,,132112168.0,corral-repl,,"""3f39ba4c2c2211e5bd3b005056a51846""","""/galaxy-repl/localdata/chrom/nomLeu3.len""","""yes""","""nomLeu3""",20374355,,,"""fasta""","""yes""",32.0,,24055797.0,1437096171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-17 01:24:00.202794,35039.0,60.0
,,2015-07-17 01:39:23.294996,slurm_normal,1437097263.0,0.0,,1.0,main_w1_handler1,2379252,9888952,False,,677336582,fasta,4178494.roundup,slurm,,132112168.0,corral-repl,,"""a318af442c2411e5b402005056a52a46""","""/galaxy-repl/localdata/chrom/ponAbe2.len""","""yes""","""ponAbe2""",20374149,,,"""fasta""","""yes""",32.0,,24055797.0,1437097203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-17 01:41:13.101611,35039.0,60.0
,,2015-07-17 03:16:35.406159,slurm_normal,1437103088.0,0.0,,1.0,main_w1_handler2,2379318,9889523,False,,627655451,fasta,4179063.roundup,slurm,,132112168.0,corral-repl,,"""3a681bac2c3211e5993f005056a51846""","""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20389702,,,"""fasta""","""yes""",32.0,,24055797.0,1437103036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-17 03:18:12.087042,35039.0,52.0
,,2015-07-17 04:46:39.423465,slurm_normal,1437108483.0,0.0,,1.0,main_w2_handler0,2379366,9889833,False,,616110252,fasta,4179354.roundup,slurm,,132112168.0,corral-repl,,"""cfc4fd8a2c3e11e5b514005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""yes""","""hg19""",20373583,,,"""fasta""","""yes""",32.0,,23370076.0,1437108430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-17 04:48:07.080337,35039.0,53.0
,,2015-07-18 02:44:36.973043,slurm_normal,1437187560.0,0.0,,1.0,main_w1_handler0,2380668,9899918,False,,627655451,fasta,4188151.roundup,slurm,,132112168.0,corral-repl,,"""ed4fecd02cf611e584fe005056a52a46""","""/galaxy-repl/localdata/chrom/panTro4.len""","""yes""","""panTro4""",20389702,,,"""fasta""","""yes""",32.0,,24055797.0,1437187507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-18 02:46:04.896874,35039.0,53.0
,,2015-07-17 20:54:17.948518,slurm_normal,1437166539.0,0.0,,1.0,main_w2_handler0,2380440,9897785,False,,488131117,fasta,4185671.roundup,slurm,,132112168.0,corral-repl,,"""fcf21cb62cc511e5bf37005056a51846""","""/galaxy-repl/localdata/chrom/saiBol1.len""","""yes""","""saiBol1""",20390954,,,"""fasta""","""yes""",32.0,,24055797.0,1437166490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-17 20:55:44.972849,35039.0,49.0
,,2015-07-18 00:40:42.269991,slurm_normal,1437180489.0,0.0,,1.0,main_w2_handler0,2380593,9898943,False,,35340975,fasta,4187254.roundup,slurm,,132112168.0,corral-repl,,"""9e3861102ce511e5a33e005056a51846""","""/galaxy-repl/localdata/chrom/papAnu2.len""","""yes""","""papAnu2""",20407581,,,"""fasta""","""yes""",32.0,,24055797.0,1437180481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-18 00:48:10.907858,35039.0,8.0
,,2015-07-25 01:09:49.407853,slurm_normal,1437786694.0,0.0,,1.0,main_w2_handler1,2389028,9974612,False,,961476754,fasta,4258730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/tarSyr2.len""","""no""","""tarSyr2""",20528566,,,"""fasta""","""no""",32.0,,24055797.0,1437786609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-25 01:11:40.270344,35039.0,85.0
,,2015-07-25 22:19:46.824373,slurm_normal,1437862872.0,0.0,,1.0,main_w2_handler1,2389941,9985486,False,,961476754,fasta,4268344.roundup,slurm,,132112168.0,corral-repl,,"""4149e0dc331b11e5b600005056a52a46""","""/galaxy-repl/localdata/chrom/tarSyr2.len""","""no""","""tarSyr2""",20507088,,,"""fasta""","""no""",32.0,,24055797.0,1437862805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-07-25 22:21:15.369990,35039.0,67.0
,,2015-08-14 02:51:14.099517,slurm_normal,1439520726.0,0.0,,1.0,main_w1_handler1,2199674,10115977,False,,48466,fasta,4388646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20769950,,,"""fasta""","""yes""",32.0,,23845112.0,1439520722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 02:52:08.641167,59386.0,4.0
,,2015-08-14 05:03:14.484327,slurm_normal,1439528654.0,0.0,,1.0,main_w2_handler1,2199674,10116256,False,,27967,fasta,4388990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770290,,,"""fasta""","""yes""",32.0,,23845112.0,1439528649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 05:04:16.922914,59386.0,5.0
,,2015-08-14 04:35:28.952128,slurm_normal,1439527004.0,0.0,,1.0,main_w2_handler1,2199674,10116211,False,,37372,fasta,4388918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770237,,,"""fasta""","""yes""",32.0,,23845112.0,1439527000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 04:36:48.538703,59386.0,4.0
,,2015-08-14 04:52:52.445138,slurm_normal,1439528030.0,0.0,,1.0,main_w2_handler0,2199674,10116237,False,,18269,fasta,4388954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770262,,,"""fasta""","""yes""",32.0,,23845112.0,1439528025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 04:53:52.514664,59386.0,5.0
,,2015-08-14 05:35:10.808697,slurm_normal,1439530569.0,0.0,,1.0,main_w2_handler0,2199674,10116309,False,,15332,fasta,4389081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770367,,,"""fasta""","""yes""",32.0,,23845112.0,1439530565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 05:36:13.586242,59386.0,4.0
,,2015-08-14 05:25:40.607946,slurm_normal,1439530008.0,0.0,,1.0,main_w2_handler0,2199674,10116292,False,,30710,fasta,4389059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770336,,,"""fasta""","""yes""",32.0,,23845112.0,1439530004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 05:26:50.670038,59386.0,4.0
,,2015-08-14 04:52:51.611617,slurm_normal,1439528030.0,0.0,,1.0,main_w2_handler1,2199674,10116236,False,,27967,fasta,4388955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770261,,,"""fasta""","""yes""",32.0,,23845112.0,1439528025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 04:53:52.459331,59386.0,5.0
,,2015-08-14 05:35:11.698518,slurm_normal,1439530572.0,0.0,,1.0,main_w2_handler0,2199674,10116310,False,,23929,fasta,4389082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20770368,,,"""fasta""","""yes""",32.0,,23845112.0,1439530568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-14 05:36:15.914622,59386.0,4.0
,,2015-10-26 01:38:46.590129,slurm_normal,1445823552.0,0.0,,1.0,main_w2_handler0,2484922,10728869,False,,1899206,fasta,4990462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21741080,,,"""fasta""","""yes""",32.0,,25885583.0,1445823546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-26 01:39:15.737205,,6.0
,,2015-10-26 01:57:13.498111,slurm_normal,1445824657.0,0.0,,1.0,main_w2_handler1,2484922,10728912,False,,1899206,fasta,4990515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21741080,,,"""text""","""yes""",32.0,,25885583.0,1445824650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-26 01:57:39.679000,,7.0
,,2015-10-26 02:01:42.490929,slurm_normal,1445824928.0,0.0,,1.0,main_w1_handler1,2484922,10728920,False,,1899206,fasta,4990524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21741080,,,"""ncbi""","""yes""",32.0,,25885583.0,1445824921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-26 02:02:10.838568,,7.0
,,2015-08-26 08:12:25.375503,slurm_normal,1440576802.0,0.0,,1.0,main_w2_handler0,2199674,10201739,False,,24255,fasta,4472189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20909067,,,"""fasta""","""yes""",32.0,,24714924.0,1440576797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-26 08:13:25.848595,59386.0,5.0
,,2015-08-26 08:12:24.165296,slurm_normal,1440576787.0,0.0,,1.0,main_w1_handler2,2199674,10201737,False,,31115,fasta,4472188.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20909065,,,"""fasta""","""yes""",32.0,,24714924.0,1440576783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-26 08:13:10.986695,59386.0,4.0
,,2015-08-26 08:12:24.785787,slurm_normal,1440576785.0,0.0,,1.0,main_w2_handler1,2199674,10201738,False,,15413,fasta,4472187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""yes""","""mm9""",20909066,,,"""fasta""","""yes""",32.0,,24714924.0,1440576780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-08-26 08:13:09.555322,59386.0,5.0
,,2015-09-04 16:07:54.730827,slurm_normal,1441382897.0,0.0,,1.0,main_w2_handler0,2384336,10260335,False,,299752,fasta,4547561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21010168,,,"""fasta""","""yes""",32.0,,24249285.0,1441382891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-04 16:08:18.675827,,6.0
,,2015-09-02 16:30:28.707812,slurm_normal,1441211463.0,0.0,,1.0,main_w1_handler0,2426377,10245941,False,,57170,fasta,4530555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",20987853,,,"""fasta""","""yes""",32.0,,24986181.0,1441211459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-02 16:31:10.091452,,4.0
,,2015-09-02 17:20:42.109523,slurm_normal,1441214472.0,0.0,,1.0,main_w1_handler0,2343416,10246195,False,,4036,fasta,4530945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",20094875,,,"""fasta""","""yes""",32.0,,23662425.0,1441214467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-02 17:21:17.199980,64904.0,5.0
,,2015-09-02 17:20:25.105760,slurm_normal,1441214447.0,0.0,,1.0,main_w2_handler1,2343416,10246192,False,,1810,fasta,4530939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",20094872,,,"""fasta""","""yes""",32.0,,23662425.0,1441214441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-02 17:20:50.455051,64904.0,6.0
,,2015-09-02 17:21:27.231257,slurm_normal,1441214511.0,0.0,,1.0,main_w1_handler2,2343416,10246199,False,,6591,fasta,4530949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",20094878,,,"""fasta""","""yes""",32.0,,23662425.0,1441214507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-02 17:21:52.504201,64904.0,4.0
,,2015-09-23 11:43:36.570206,slurm_normal,1443008640.0,0.0,,1.0,main_w2_handler1,2434757,10390727,False,,35859122,fasta,4671223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""yes""","""hg19""",21220905,,,"""fasta""","""yes""",32.0,,25110895.0,1443008633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-23 11:44:02.938584,,7.0
,,2017-05-08 22:27:49.314045,slurm_normal,1494282495.0,0.0,,1.0,main_w3_handler0,3103146,15784968,False,,7581,fasta,9891243.roundup,slurm,,132112168.0,corral-repl,,"""8de3297e343d11e795e2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 29525336}]",,"""fasta""","""yes""",32.0,,,1494282491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2017-05-08 22:28:20.045609,105500.0,4.0
,,2015-09-12 15:37:10.553410,slurm_normal,1442072389.0,0.0,,1.0,main_w2_handler1,2436959,10307669,False,,1518417,fasta,4592403.roundup,slurm,,132112168.0,corral-repl,,"""13eef234596411e58375005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21092368,,,"""fasta""","""yes""",32.0,,25083051.0,1442072384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-12 15:39:51.159337,63338.0,5.0
,,2015-09-30 09:56:33.211791,slurm_normal,1443607011.0,0.0,,1.0,main_w2_handler1,2456180,10468437,False,,2593,fasta,4744880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21339249,,,"""fasta""","""yes""",32.0,,25441470.0,1443607007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-30 09:56:53.769090,51782.0,4.0
,,2015-09-30 12:27:25.982504,slurm_normal,1443616075.0,0.0,,1.0,main_w1_handler0,2442139,10469386,False,,70529336,fasta,4745844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/438/dataset_12438053.dat""","""yes""","""TRAC""",21340316,,,"""fasta""","""yes""",32.0,,25441679.0,1443616063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-09-30 12:27:57.588220,61115.0,12.0
,,2015-10-06 12:20:38.505192,slurm_normal,1444134065.0,0.0,,1.0,main_w2_handler1,2461771,10509379,False,,1568,fasta,4784987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21414993,,,"""fasta""","""yes""",32.0,,25527158.0,1444134061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-06 12:21:09.756525,36889.0,4.0
,,2015-10-07 12:31:03.162871,slurm_normal,1444221095.0,0.0,,1.0,main_w1_handler0,2463373,10518604,False,,298,fasta,4793558.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21428204,,,"""fasta""","""yes""",32.0,,25548456.0,1444221092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-07 12:31:37.307482,,3.0
,,2015-10-07 12:27:35.487411,slurm_normal,1444220888.0,0.0,,1.0,main_w1_handler2,2463373,10518578,False,,698,fasta,4793537.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21428142,,,"""fasta""","""yes""",32.0,,25548456.0,1444220881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-07 12:28:11.496932,,7.0
,,2015-10-07 12:31:01.576426,slurm_normal,1444221082.0,0.0,,1.0,main_w2_handler0,2463373,10518603,False,,302,fasta,4793556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21428203,,,"""fasta""","""yes""",32.0,,25548456.0,1444221079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-07 12:31:27.769428,,3.0
,,2015-10-07 12:27:22.946613,slurm_normal,1444220868.0,0.0,,1.0,main_w1_handler2,2463373,10518576,False,,565,fasta,4793532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",21428143,,,"""fasta""","""yes""",32.0,,25548456.0,1444220863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-07 12:27:52.290141,,5.0
,,2016-04-26 18:53:45.869845,slurm_normal,1461696847.0,0.0,,1.0,main_w2_handler1,2685411,12626480,False,,7163521,fasta,6830448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6ab5291f9966500'}]",,"""fasta""","""yes""",32.0,,29845980.0,1461696842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-04-26 18:54:14.127170,,5.0
,,2015-10-29 16:44:56.861544,slurm_normal,1446137257.0,0.0,,1.0,main_w1_handler2,2469364,10766270,False,,133,fasta,5025043.roundup,slurm,,132112168.0,corral-repl,,"""5bb6e3ca7e5c11e5a243005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""yes""","""hg38""",21800647,,,"""fasta""","""yes""",32.0,,24678123.0,1446137244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-29 16:47:49.222453,2579.0,13.0
,,2015-10-29 16:56:52.793448,slurm_normal,1446137900.0,0.0,,1.0,main_w2_handler1,2469364,10766373,False,,394,fasta,5025142.roundup,slurm,,132112168.0,corral-repl,,"""0be1c3c27e5e11e5bf98005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""yes""","""hg38""",21800828,,,"""fasta""","""yes""",32.0,,24678123.0,1446137894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2015-10-29 16:58:22.247588,2579.0,6.0
