chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-20 21:07:27.202158,slurm_normal,1511212179.0,0,,1.0,main_w4_handler1,3312976,17525398,False,,1242165940,bam,11584662,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32191196}]",,"""false""",1,,"[{'src': 'hda', 'id': 32260641}]",history,"""LENIENT""",32.0,835714844.0,fasta,,41915569.0,1511212051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 21:09:42.693437,105948.0,128.0
,,2017-11-20 21:21:37.030502,slurm_normal,1511213117.0,0,,1.0,main_w4_handler0,3329449,17525733,False,,3014146712,bam,11584818,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32382458}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511212908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 21:25:18.399191,105071.0,209.0
,,2017-11-20 21:21:35.278587,slurm_normal,1511213133.0,0,,1.0,main_w4_handler1,3329449,17525730,False,,3550431951,bam,11584812,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32382446}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511212899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 21:25:35.881168,105071.0,234.0
,,2017-11-20 21:21:36.465701,slurm_normal,1511213133.0,0,,1.0,main_w3_handler0,3329449,17525732,False,,3532527795,bam,11584814,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32382456}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511212901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-20 21:25:35.931728,105071.0,232.0
,,2017-11-21 06:52:36.794742,slurm_normal,1511267126.0,0,,1.0,main_w4_handler0,3332953,17531317,False,,4980855860,bam,11593282,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441821}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511266758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-21 12:25:28.876680,105071.0,368.0
,,2017-11-21 06:52:36.579237,slurm_normal,1511269274.0,0,,1.0,main_w3_handler0,3332953,17531316,False,,5533045807,bam,11593610,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441810}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511268965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-21 13:01:25.595128,105071.0,309.0
,,2017-11-21 06:52:37.156043,slurm_normal,1511281805.0,0,,1.0,main_w3_handler1,3332953,17531318,False,,3627381515,bam,11597571,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441823}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511281526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-21 16:30:10.366460,105071.0,279.0
,,2017-11-21 06:52:37.402031,slurm_normal,1511296381.0,0,,1.0,main_w4_handler1,3332953,17531319,False,,5573689141,bam,11600859,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441825}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511296049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-21 20:33:03.188698,105071.0,332.0
,,2017-11-22 13:24:51.723711,slurm_normal,1511357409.0,0,,1.0,main_w4_handler0,3334395,17549365,False,,163685342,bam,11609544,slurm,,132112168.0,corral-repl,,"""819426dccf8811e7ab9a005056ba55fb""","""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32471856}]",,"""true""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,,1511357338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-22 13:30:11.739493,116857.0,71.0
,,2017-11-22 14:49:36.935614,slurm_normal,1511362203.0,0,,1.0,main_w4_handler0,1422074,17550441,False,,671981963,sam,11610613,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32473406}]",,"""false""",0,Araly1,,cached,"""LENIENT""",32.0,,,,42179573.0,1511362182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-22 14:50:06.327252,33618.0,21.0
,,2017-11-23 07:05:00.489957,slurm_normal,1511420958.0,0,,1.0,main_w4_handler1,3334395,17558051,False,,163690617,bam,11618910,slurm,,132112168.0,corral-repl,,"""9920d180d01c11e7a2bc005056ba55fb""","""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32485019}]",,"""true""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,,1511420922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-23 07:09:19.278251,116857.0,36.0
,,2017-11-28 17:48:27.391463,slurm_normal,1511891517.0,0,,1.0,main_w3_handler0,3332955,17623656,False,,2626364122,bam,11684390,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441964}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511891312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-28 17:51:59.858901,105071.0,205.0
,,2017-11-28 17:48:26.843799,slurm_normal,1511891519.0,0,,1.0,main_w3_handler1,3332955,17623655,False,,3178413104,bam,11684391,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32567488}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511891316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-28 17:52:03.650413,105071.0,203.0
,,2017-11-28 17:48:28.132837,slurm_normal,1511891542.0,0,,1.0,main_w3_handler0,3332955,17623657,False,,2759999782,bam,11684392,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441965}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511891316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-28 17:52:25.265424,105071.0,226.0
,,2017-11-28 17:48:26.354798,slurm_normal,1511891541.0,0,,1.0,main_w3_handler1,3332955,17623654,False,,3206674530,bam,11684389,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 32441960}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,41501377.0,1511891312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-28 17:52:22.692498,105071.0,229.0
,,2017-11-29 15:19:02.671758,slurm_normal,1511969056.0,0,,1.0,main_w3_handler1,3295694,17637768,False,,4340055334,bam,11697816,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32571165}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42129604.0,1511968747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-29 15:24:18.162612,114159.0,309.0
,,2017-11-29 15:27:17.050374,slurm_normal,1511969355.0,0,,1.0,main_w4_handler1,3295694,17637882,False,,362958153,bam,11697935,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32569777}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42129604.0,1511969292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-11-29 15:29:16.570749,114159.0,63.0
,,2017-12-01 13:31:01.000674,slurm_normal,1512135421.0,0,,1.0,main_w4_handler0,3348633,17662200,False,,190422166,bam,11722561,slurm,,132112168.0,corral-repl,,"""daf420b4d69b11e7b2d0005056ba55fb""","""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32670324}]",,"""true""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,,1512135373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-01 13:37:11.469547,116857.0,48.0
,,2017-12-05 14:41:21.824697,slurm_normal,1512485638.0,0,,1.0,main_w4_handler1,3353890,17703988,False,,180630342,bam,11768785,slurm,,132112168.0,corral-repl,,"""55e7cd44d9ca11e7a746005056ba2773""","""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""true""","[{'src': 'hda', 'id': 32741350}]",,"""true""",0,hg19canon,,cached,"""LENIENT""",32.0,,,,,1512485198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-05 14:54:00.265762,116857.0,440.0
,,2018-01-17 20:15:58.736030,slurm_normal,1516220229.0,0,,1.0,main_w3_handler1,3395780,18065463,False,,270359697,bam,12143517,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33358774}]",,"""false""",1,,"[{'src': 'hda', 'id': 33358429}]",history,"""LENIENT""",32.0,66981965.0,fasta,,43253797.0,1516220165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-17 20:17:16.984802,93144.0,64.0
,,2017-12-09 17:30:31.978129,slurm_normal,1512840880.0,0,,1.0,main_w4_handler1,3356198,17756598,False,,4453567521,bam,11824234,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32810712}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,42124260.0,1512840642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-09 17:34:42.339734,76356.0,238.0
,,2017-12-12 20:16:39.536513,slurm_normal,1513110150.0,0,,1.0,main_w3_handler0,884795,17789109,False,,7320691018,bam,11857869,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32884568}]",,"""false""",1,,"[{'src': 'hda', 'id': 32884793}]",history,"""LENIENT""",32.0,293770717.0,fasta,,42599025.0,1513109811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-12 20:22:33.413634,20392.0,339.0
,,2017-12-12 20:16:29.718097,slurm_normal,1513110095.0,0,,1.0,main_w4_handler0,884795,17789108,False,,7480953394,bam,11857864,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 32884569}]",,"""false""",1,,"[{'src': 'hda', 'id': 32884793}]",history,"""SILENT""",32.0,293770717.0,fasta,,42599025.0,1513109800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-12 20:21:38.570628,20392.0,295.0
,,2017-12-12 21:18:14.858112,slurm_normal,1513113593.0,0,,1.0,main_w4_handler1,3213207,17789575,False,,120818096,bam,11858437,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 32863686}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,42526968.0,1513113505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2017-12-12 21:19:56.177125,109783.0,88.0
,,2018-01-22 13:05:51.220942,slurm_normal,1516626376.0,0,,1.0,main_w3_handler1,3290653,18118266,False,,11592,bam,12197930,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33367250}]",,"""false""",0,Araly1,,cached,"""SILENT""",32.0,,,,43224998.0,1516626360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-22 13:06:17.936801,114486.0,16.0
,,2018-01-24 02:12:22.401024,slurm_normal,1516760237.0,0,,1.0,main_w3_handler0,3117854,18139846,False,,6178442050,bam,12219805,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33458157}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,43320698.0,1516759950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-24 02:17:19.400285,106254.0,287.0
,,2018-01-25 13:52:37.164947,slurm_normal,1516890172.0,0,,1.0,main_w3_handler1,3405156,18154345,False,,1755,bam,12235826,slurm,,132112168.0,corral-repl,,"""f6d8777e01d611e8932a005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33496491}]",,"""false""",0,hg19female,,cached,"""LENIENT""",32.0,,,,,1516890162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-25 14:22:54.634139,120442.0,10.0
,,2018-01-25 16:45:52.757988,slurm_normal,1516900645.0,0,,1.0,main_w3_handler1,3402393,18155766,False,,1714,bam,12237387,slurm,,132112168.0,corral-repl,,"""271f3d0601ef11e8a8cd005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33498641}]",,"""false""",0,hg19female,,cached,"""LENIENT""",32.0,,,,,1516900640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-25 17:17:31.018894,120442.0,5.0
,,2018-01-25 17:46:21.120897,slurm_normal,1516904493.0,0,,1.0,main_w4_handler0,3405472,18156590,False,,1714,bam,12238295,slurm,,132112168.0,corral-repl,,"""9da4814a01f711e89ed3005056ba2773""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 33499706}]",,"""false""",0,hg19female,,cached,"""LENIENT""",32.0,,,,,1516904485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-25 18:21:41.569317,120442.0,8.0
,,2018-01-31 00:31:17.267639,slurm_normal,1517358837.0,0,,1.0,main_w3_handler0,3411099,18206903,False,,134974071,bam,12287894,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580077}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:34:00.093324,105071.0,62.0
,,2018-01-31 00:31:13.307756,slurm_normal,1517358759.0,0,,1.0,main_w4_handler0,3411099,18206895,False,,139383188,bam,12287881,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580067}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:32:40.352411,105071.0,80.0
,,2018-01-31 00:31:14.926465,slurm_normal,1517358765.0,0,,1.0,main_w3_handler1,3411099,18206898,False,,46737565,bam,12287883,slurm,,132111800.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580071}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:32:48.676893,105071.0,81.0
,,2018-01-31 00:31:13.596910,slurm_normal,1517358769.0,0,,1.0,main_w4_handler0,3411099,18206896,False,,39074995,bam,12287884,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580069}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:32:50.695464,105071.0,82.0
,,2018-01-31 00:31:12.612746,slurm_normal,1517358762.0,0,,1.0,main_w4_handler1,3411099,18206894,False,,174944965,bam,12287882,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580065}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:32:44.353566,105071.0,78.0
,,2018-01-31 00:31:15.955697,slurm_normal,1517358820.0,0,,1.0,main_w3_handler1,3411099,18206901,False,,239454117,bam,12287890,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580073}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:33:43.056110,105071.0,55.0
,,2018-01-31 00:31:18.496017,slurm_normal,1517358836.0,0,,1.0,main_w3_handler1,3411099,18206905,False,,226356418,bam,12287891,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580081}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:33:58.104529,105071.0,65.0
,,2018-01-31 00:31:16.903708,slurm_normal,1517358849.0,0,,1.0,main_w4_handler1,3411099,18206902,False,,256148261,bam,12287893,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580075}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517358775.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:34:12.046891,105071.0,74.0
,,2018-01-31 00:31:18.230493,slurm_normal,1517360273.0,0,,1.0,main_w4_handler0,3411099,18206904,False,,277816433,bam,12288023,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33580079}]",,"""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,43421767.0,1517360206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 00:57:56.205592,105071.0,67.0
,,2018-01-31 16:29:11.151345,slurm_normal,1517418366.0,0,,1.0,main_w4_handler0,3354792,18213160,False,,59475977309,bam,12293742,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/main/files/022/850/dataset_22850607.dat""","""ce11""","""false""","[{'src': 'hda', 'id': 33221287}]",,"""false""",1,,"[{'src': 'hda', 'id': 33223148}]",history,"""LENIENT""",32.0,101957874.0,fasta,,43010576.0,1517416163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-01-31 17:06:07.392844,118073.0,2203.0
,,2018-02-10 04:24:44.344800,slurm_normal,1518236710.0,0,7680.0,1.0,main_w3_handler1,3409637,18335433,False,,14210329,bam,12419861,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33783536}]",,"""true""",1,,"[{'src': 'hda', 'id': 33561214}]",history,"""LENIENT""",32.0,217529.0,fasta,,43668610.0,1518236692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-10 04:25:13.040209,70772.0,18.0
,,2018-02-13 10:13:19.114569,slurm_normal,1518516889.0,0,7680.0,1.0,main_w3_handler0,3145058,18363518,False,,28600263,bam,12448405,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 33826111}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,43879846.0,1518516812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-13 10:14:51.853366,107319.0,77.0
,,2018-02-16 15:36:58.689142,slurm_normal,1518801516.0,0,7680.0,1.0,main_w4_handler0,3431864,18412516,False,,778469461,bam,12499756,slurm,,132112168.0,corral-repl,,"""2c7005dc132f11e897ff005056ba2773""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33900636}]",,"""false""",1,,"[{'src': 'hda', 'id': 33900619}]",history,"""LENIENT""",32.0,540433666.0,fasta,,,1518801472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-16 17:18:38.187224,116857.0,44.0
,,2018-02-19 12:40:40.466543,slurm_normal,1519049624.0,0,7680.0,1.0,main_w4_handler1,3434473,18435381,False,,778469463,bam,12530522,slurm,,132112168.0,corral-repl,,"""0c7bd98c157211e8b19b005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33938459}]",,"""false""",1,,"[{'src': 'hda', 'id': 33938443}]",history,"""LENIENT""",32.0,540433666.0,fasta,,,1519049593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-19 14:13:48.324042,116857.0,31.0
