chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-12 13:02:41.237109,slurm_normal,1489323771.0,0,,1.0,main_w3_handler1,3028316,15273897,False,,9418947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36577293.0,1489323766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-12 13:02:52.656266,,5.0
,,2017-03-12 13:10:50.069614,slurm_normal,1489324715.0,0,,1.0,main_w3_handler1,3028316,15274025,False,,9419015.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36577293.0,1489324711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-12 13:18:38.655856,,4.0
,,2017-03-13 01:59:45.134913,slurm_normal,1489370391.0,0,,1.0,main_w3_handler1,3028537,15277194,False,,9421824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36292922.0,1489370388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-13 01:59:52.859077,100951.0,3.0
,,2017-06-05 05:57:43.025411,slurm_normal,1496642287.0,0,,1.0,main_w3_handler1,337203,16012937,False,,10105750.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38440379.0,1496642273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-05 05:58:09.410166,4574.0,14.0
,,2017-03-15 11:04:04.069372,slurm_normal,1489576083.0,0,,1.0,main_w4_handler0,3009098,15299854,False,,9441690.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36531849.0,1489576079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-15 11:12:30.229329,76416.0,4.0
,,2017-03-15 21:53:07.649470,slurm_normal,1489614797.0,0,,1.0,main_w3_handler1,3004687,15307466,False,,9449599.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36553232.0,1489614792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-15 21:53:23.211496,100628.0,5.0
,,2017-03-16 01:15:45.935948,slurm_normal,1489626954.0,0,,1.0,main_w3_handler1,3033457,15308426,False,,9450677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36651482.0,1489626949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-16 01:15:54.986912,,5.0
,,2017-04-07 07:53:00.196739,slurm_normal,1491551587.0,0,,1.0,main_w3_handler0,2093058,15515785,False,,9642514.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37172523.0,1491551583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-07 07:53:09.060664,33395.0,4.0
,,2017-03-16 15:49:07.573430,slurm_normal,1489680353.0,0,,1.0,main_w4_handler0,1672295,15314918,False,,9456308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36663899.0,1489680299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-16 16:14:47.644827,41049.0,54.0
,,2017-03-16 17:06:42.260198,slurm_normal,1489684487.0,0,,1.0,main_w4_handler0,3031563,15315826,False,,9456730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36664228.0,1489684479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-16 17:25:55.718224,89027.0,8.0
,,2017-04-06 20:46:40.797328,slurm_normal,1491511607.0,0,,1.0,main_w3_handler0,3052702,15511965,False,,9638703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36985882.0,1491511603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-06 20:46:51.936503,41000.0,4.0
,,2017-04-07 07:53:22.743795,slurm_normal,1491551671.0,0,,1.0,main_w4_handler0,3063344,15515788,False,,9642526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37184305.0,1491551666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-07 07:55:20.903152,,5.0
,,2017-04-06 21:15:49.934487,slurm_normal,1491513357.0,0,,1.0,main_w4_handler1,3052702,15512620,False,,9639106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36985882.0,1491513353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-06 21:16:01.709366,41000.0,4.0
,,2017-03-17 03:59:58.992904,slurm_normal,1489723207.0,0,,1.0,main_w3_handler0,3035184,15320206,False,,9461272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36673664.0,1489723202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-17 04:00:08.303319,102169.0,5.0
,,2017-03-17 15:04:27.971760,slurm_normal,1489763078.0,0,,1.0,main_w3_handler0,3034020,15325244,False,,9465963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36067163.0,1489763072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-17 15:04:41.032248,100246.0,6.0
,,2017-03-17 20:30:00.683235,slurm_normal,1489782608.0,0,,1.0,main_w3_handler1,3033211,15327849,False,,9468712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36573049.0,1489782604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-17 20:30:11.428514,98016.0,4.0
,,2017-03-18 05:46:46.151710,slurm_normal,1489816014.0,0,,1.0,main_w3_handler0,3036351,15329546,False,,9470192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36653278.0,1489816010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-18 05:46:56.078552,102061.0,4.0
,,2017-03-18 04:10:03.512845,slurm_normal,1489810321.0,0,,1.0,main_w4_handler1,3018307,15329358,False,Job output deleted by user before job completed.,9469933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36695708.0,1489810317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-18 04:13:09.350633,101324.0,4.0
,,2017-04-07 07:19:41.822746,slurm_normal,1491549597.0,0,,1.0,main_w3_handler0,2093058,15515616,False,,9642324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37172523.0,1491549586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-07 07:20:03.912917,33395.0,11.0
,,2017-03-18 19:13:05.692327,slurm_normal,1489864392.0,0,,1.0,main_w3_handler1,3036227,15332249,False,,9472648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36693285.0,1489864389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-03-18 19:13:14.947491,40000.0,3.0
,,2017-04-10 01:25:18.178389,slurm_normal,1491787524.0,0,,1.0,main_w4_handler0,3065829,15536993,False,,9662610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37234417.0,1491787520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-10 01:25:26.455797,103838.0,4.0
,,2017-04-10 13:12:26.690732,slurm_normal,1491829953.0,0,,1.0,main_w4_handler0,3052702,15540795,False,,9666078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36982133.0,1491829949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-10 13:12:35.085114,41000.0,4.0
,,2017-04-10 19:57:20.047852,slurm_normal,1491854267.0,0,,1.0,main_w4_handler1,1927588,15545766,False,,9670387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37254086.0,1491854261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-10 19:57:51.975678,48043.0,6.0
,,2017-04-11 21:26:03.467435,slurm_normal,1491945982.0,0,,1.0,main_w3_handler0,3057271,15559665,False,,9683400.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36914434.0,1491945976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-11 21:26:25.254539,64909.0,6.0
,,2017-04-12 02:17:05.819465,slurm_normal,1491963440.0,0,,1.0,main_w4_handler0,3059150,15561249,False,,9685000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37277163.0,1491963436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-12 02:17:21.958881,103179.0,4.0
,,2017-04-12 11:47:14.600449,slurm_normal,1491997651.0,0,,1.0,main_w4_handler0,2955457,15564587,False,,9688119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37157289.0,1491997647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-12 11:47:32.854919,98122.0,4.0
,,2017-04-13 08:09:46.553525,slurm_normal,1492071011.0,0,,1.0,main_w3_handler1,3063670,15572842,False,,9696013.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37188666.0,1492071007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-13 08:10:17.073459,,4.0
,,2017-06-06 09:17:04.013283,slurm_normal,1496740655.0,0,,1.0,main_w4_handler1,1295933,16024447,False,,10116070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38466426.0,1496740636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-06 09:17:39.465922,30791.0,19.0
,,2017-04-13 18:47:59.795827,slurm_normal,1492109479.0,0,,1.0,main_w3_handler0,2754154,15581073,False,,9702468.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36573057.0,1492109399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-13 18:52:14.989048,86472.0,80.0
,,2017-04-14 02:51:34.828653,slurm_normal,1492138389.0,0,,1.0,main_w3_handler0,3031210,15584686,False,,9706703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37321487.0,1492138385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-14 02:54:05.941684,66287.0,4.0
,,2017-04-14 04:12:39.509867,slurm_normal,1492143172.0,0,,1.0,main_w4_handler0,3072627,15585015,False,,9707075.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37282239.0,1492143169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-14 04:12:54.944380,91024.0,3.0
,,2017-04-14 17:12:26.709022,slurm_normal,1492189972.0,0,,1.0,main_w3_handler0,3031210,15588241,False,,9710183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37334033.0,1492189968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-14 17:12:53.452133,66287.0,4.0
,,2017-04-14 23:30:41.700426,slurm_normal,1492212658.0,0,,1.0,main_w4_handler0,3073815,15590793,False,,9712411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37340792.0,1492212653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-14 23:30:59.305627,104131.0,5.0
,,2017-04-15 00:05:45.031920,slurm_normal,1492214764.0,0,,1.0,main_w3_handler0,3073560,15590861,False,,9712502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37331718.0,1492214761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-15 00:06:06.751250,47785.0,3.0
,,2017-04-16 06:43:21.922554,slurm_normal,1492325018.0,0,,1.0,main_w3_handler1,3074996,15599680,False,,9720496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37356016.0,1492325014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-16 06:43:40.141707,94414.0,4.0
,,2017-04-17 19:42:07.172830,slurm_normal,1492458144.0,0,,1.0,main_w4_handler0,2464920,15608227,False,,9727694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36219114.0,1492458140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-17 19:42:26.772364,29342.0,4.0
,,2017-04-17 20:14:42.868779,slurm_normal,1492460101.0,0,,1.0,main_w3_handler1,3067956,15608462,False,,9727936.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37374047.0,1492460097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-17 20:15:03.668643,100935.0,4.0
,,2017-04-17 20:38:46.830936,slurm_normal,1492461551.0,0,,1.0,main_w3_handler0,3067956,15608713,False,Job output deleted by user before job completed.,9728170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37374047.0,1492461540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-17 20:39:13.828829,100935.0,11.0
,,2017-04-17 22:04:53.222563,slurm_normal,1492466717.0,0,,1.0,main_w4_handler0,3067796,15609535,False,,9728708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37382234.0,1492466713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-17 22:05:20.778451,90643.0,4.0
,,2017-04-17 23:45:45.932523,slurm_normal,1492472765.0,0,,1.0,main_w4_handler0,3076924,15609822,False,,9729072.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37382234.0,1492472761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-17 23:46:08.562550,90643.0,4.0
,,2017-06-06 21:56:01.922000,slurm_normal,1496786189.0,0,,1.0,main_w4_handler0,3142766,16032222,False,,10123181.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38489035.0,1496786176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-06 21:56:30.336749,,13.0
,,2017-04-18 19:59:03.929342,slurm_normal,1492545558.0,0,,1.0,main_w4_handler1,3072207,15617821,False,,9736824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37313529.0,1492545554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-18 19:59:19.164942,104074.0,4.0
,,2017-06-07 06:59:32.483755,slurm_normal,1496818805.0,0,,1.0,main_w3_handler1,3138386,16037095,False,,10127437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38496786.0,1496818794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-07 07:00:08.359607,107087.0,11.0
,,2017-06-07 07:59:26.951664,slurm_normal,1496822401.0,0,,1.0,main_w4_handler0,3143344,16037844,False,,10128068.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38344297.0,1496822379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-07 08:00:03.102699,,22.0
,,2017-04-20 14:24:20.768331,slurm_normal,1492698276.0,0,,1.0,main_w4_handler1,3043374,15635804,False,,9753760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37458406.0,1492698272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-20 14:24:38.313514,98454.0,4.0
,,2017-04-20 20:40:20.177147,slurm_normal,1492720851.0,0,,1.0,main_w3_handler1,3052702,15639331,False,,9757278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36982133.0,1492720831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-20 20:40:58.251963,41000.0,20.0
,,2017-04-21 09:44:33.805878,slurm_normal,1492767912.0,0,,1.0,main_w4_handler0,3081541,15642904,False,,9760467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37471431.0,1492767884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-21 09:45:15.713639,103738.0,28.0
,,2017-04-22 15:27:53.626243,slurm_normal,1492874898.0,0,,1.0,main_w3_handler0,3082924,15650534,False,,9767684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37495315.0,1492874886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-22 15:28:22.524323,,12.0
,,2017-04-22 18:55:59.266193,slurm_normal,1492887386.0,0,,1.0,main_w4_handler0,3082979,15651716,False,,9768575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37497541.0,1492887371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-22 18:56:29.023029,104534.0,15.0
99.0,len,2017-04-24 20:44:55.970092,reserved,1493066725.0,0,,1.0,main_w3_handler0,3084842,15666336,False,,9782247.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/706/dataset_19706300.dat""","""?""",32.0,,37531998.0,1493066705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-24 20:45:26.486908,5254.0,20.0
15.0,len,2017-04-24 23:54:54.509959,slurm_normal,1493078126.0,0,,1.0,main_w4_handler1,3051420,15667740,False,,9783763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/019/498/dataset_19498250.dat""","""?""",32.0,,37181067.0,1493078104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-24 23:55:28.210793,103194.0,22.0
,,2017-04-25 06:47:06.057714,slurm_normal,1493102959.0,0,,1.0,main_w3_handler0,3085478,15669490,False,,9785242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37539403.0,1493102947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-25 06:50:36.499591,,12.0
,,2017-04-26 06:30:07.609096,slurm_normal,1493188282.0,0,,1.0,main_w4_handler1,3086896,15678807,False,,9793651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37560222.0,1493188269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-26 06:32:16.876569,22336.0,13.0
,,2017-06-28 10:54:44.188640,slurm_normal,1498647315.0,0,,1.0,main_w4_handler0,3174815,16209675,False,,10285852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38966588.0,1498647297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-28 10:55:17.857822,,18.0
,,2017-04-26 21:15:17.984307,slurm_normal,1493241355.0,0,,1.0,main_w4_handler1,3085135,15685170,False,,9799176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37534176.0,1493241323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-26 21:15:57.152306,104625.0,32.0
,,2017-04-27 08:21:20.697108,slurm_normal,1493281303.0,0,,1.0,main_w3_handler0,3086935,15688463,False,,9802062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,36457422.0,1493281285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-27 08:21:44.062860,101448.0,18.0
,,2017-06-08 02:32:21.672943,slurm_normal,1496889170.0,0,,1.0,main_w3_handler0,1191333,16047394,False,,10137461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38118741.0,1496889154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-08 02:32:52.909598,28082.0,16.0
,,2017-04-27 21:13:01.155607,slurm_normal,1493327596.0,0,,1.0,main_w3_handler0,3087222,15695959,False,,9809001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37199677.0,1493327583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-27 21:13:18.518270,103794.0,13.0
,,2017-04-28 01:17:47.478711,slurm_normal,1493342288.0,0,,1.0,main_w4_handler0,1996802,15697100,False,,9810132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37617611.0,1493342270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-28 01:18:10.575873,28058.0,18.0
,,2017-06-08 07:02:08.000750,slurm_normal,1496905363.0,0,,1.0,main_w3_handler1,3108022,16049539,False,,10139521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,38363318.0,1496905338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-06-08 07:02:46.219934,105723.0,25.0
,,2017-05-03 13:33:00.373188,slurm_normal,1493818399.0,0,,1.0,main_w4_handler0,2860794,15735190,False,,9845270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37734415.0,1493818386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-05-03 13:33:21.459908,92458.0,13.0
,,2017-04-29 10:35:38.744121,slurm_normal,1493462162.0,0,,1.0,main_w4_handler0,3091705,15706622,False,,9819083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37649240.0,1493462142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-04-29 10:36:03.815498,104890.0,20.0
,,2017-05-02 09:07:19.999341,slurm_normal,1493716064.0,0,,1.0,main_w3_handler0,3089138,15723122,False,,9834067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,37600029.0,1493716044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.1.0,4.1.0,,2017-05-02 09:07:47.776949,70865.0,20.0
