chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.ignore,parameters.ignore_warnings,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.is_bisulfite_sequenced,parameters.max_output,parameters.mode,parameters.ref_file|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validate_index,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-22 14:44:08.435338,slurm_normal_16gb,1469198705.0,1,1.0,main_w2_handler0,2773166,13470332,False,,1078596,bam,7685340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5582e5b6f6bddb2ec'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469198658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 14:45:09.204426,77194.0,47.0
,,2016-07-22 14:44:07.528873,slurm_normal_16gb,1469198670.0,1,1.0,main_w2_handler1,2773166,13470331,False,,88258,sam,7685339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5585fa6d97fb2ece1'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469198658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 14:44:33.226084,77194.0,12.0
,,2016-07-22 14:50:25.053639,slurm_normal_16gb,1469199044.0,1,1.0,main_w1_handler1,2773166,13470396,False,,1078596,bam,7685417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5582e5b6f6bddb2ec'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469199035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 14:50:47.753601,77194.0,9.0
,,2016-07-22 14:50:24.109608,slurm_normal_16gb,1469199055.0,1,1.0,main_w1_handler0,2773166,13470395,False,,88258,sam,7685419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5585fa6d97fb2ece1'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469199038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 14:50:57.415724,77194.0,17.0
,,2016-07-22 15:05:21.558027,slurm_normal_16gb,1469199947.0,1,1.0,main_w1_handler1,2773166,13470529,False,,22446,sam,7685570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbbc2e23fe41a06'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469199937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:05:51.448771,77194.0,10.0
,,2016-07-22 15:05:22.333979,slurm_normal_16gb,1469199944.0,1,1.0,main_w1_handler0,2773166,13470531,False,,2593185,sam,7685571.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569f56e44861507bc'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469199936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:05:47.144042,77194.0,8.0
,,2016-07-22 15:07:02.531851,slurm_normal_16gb,1469200090.0,1,1.0,main_w1_handler0,2773166,13470542,False,,35836,sam,7685596.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503c1e635b64ebefb'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469200031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:08:12.785737,77194.0,59.0
,,2016-07-22 15:06:25.550212,slurm_normal_16gb,1469200003.0,1,1.0,main_w1_handler0,2773166,13470537,False,,1493994,sam,7685590.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3fb1f1b9bb553b1'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469199995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:06:46.193113,77194.0,8.0
,,2016-07-22 15:07:03.310759,slurm_normal_16gb,1469200114.0,1,1.0,main_w1_handler0,2773166,13470543,False,,1481227,sam,7685608.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b506eca4a611ab0823'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469200103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:08:38.474824,77194.0,11.0
,,2016-07-22 15:29:10.009715,slurm_normal_16gb,1469201376.0,1,1.0,main_w1_handler0,2773166,13470795,False,,180533,sam,7685732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5730fb4bf48c62100'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469201365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:29:38.330421,77194.0,11.0
,,2016-07-22 15:29:10.390134,slurm_normal_16gb,1469201406.0,1,1.0,main_w1_handler1,2773166,13470796,False,,1548609,sam,7685739.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5adb91fc1c656f906'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469201386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:30:08.665071,77194.0,20.0
,,2016-07-22 15:29:09.758589,slurm_normal_16gb,1469201379.0,1,1.0,main_w1_handler1,2773166,13470794,False,,76036,sam,7685733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f67dc6fe38fe81f5'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469201365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-22 15:29:41.619517,77194.0,14.0
,,2016-06-10 07:32:36.702520,slurm_normal_16gb,1465544010.0,0,1.0,main_w1_handler0,2734671,13129958,False,,47893763,bam,7314502.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57465c48ebe8568cb'}]",,"""false""","""1000""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb1b305ed432448a'}]",history,"""true""",32.0,706.0,fasta,,30771111.0,1465543989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-06-10 07:33:33.213490,80173.0,21.0
,,2016-07-25 09:13:51.518989,slurm_normal_16gb,1469438050.0,1,1.0,main_w2_handler0,2196193,13482882,False,,16971096021,bam,7698707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd8a18eb21db24a0'}]",,"""false""","""100""","""VERBOSE""",,0,hg38,,cached,"""true""",32.0,,,,31687514.0,1469438041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 09:14:12.324210,37892.0,9.0
,,2016-07-25 10:28:35.219700,slurm_normal_16gb,1469442545.0,1,1.0,main_w2_handler1,2773166,13483527,False,,132450,sam,7699387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc54ce9495b374d0'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:29:07.326317,77194.0,20.0
,,2016-07-25 10:24:11.686644,slurm_normal_16gb,1469442280.0,1,1.0,main_w1_handler1,2773166,13483481,False,,76036,sam,7699351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f67dc6fe38fe81f5'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:24:42.601557,77194.0,20.0
,,2016-07-25 10:24:11.998940,slurm_normal_16gb,1469442279.0,1,1.0,main_w1_handler0,2773166,13483482,False,,180533,sam,7699352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5730fb4bf48c62100'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:24:40.570773,77194.0,19.0
,,2016-07-25 10:24:12.294407,slurm_normal_16gb,1469442302.0,1,1.0,main_w1_handler0,2773166,13483483,False,,1548609,sam,7699359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5adb91fc1c656f906'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:25:05.380407,77194.0,15.0
,,2016-07-25 10:27:42.256856,slurm_normal_16gb,1469442507.0,1,1.0,main_w2_handler1,2773166,13483511,False,,1078650,bam,7699378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569887f1976c32273'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:28:29.047341,77194.0,30.0
,,2016-07-25 10:27:41.927185,slurm_normal_16gb,1469442485.0,1,1.0,main_w1_handler1,2773166,13483510,False,,88258,sam,7699379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5585fa6d97fb2ece1'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:28:09.269578,77194.0,8.0
,,2016-07-25 10:28:35.491019,slurm_normal_16gb,1469442539.0,1,1.0,main_w2_handler1,2773166,13483528,False,,4139007,bam,7699388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59313a30751c27eee'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:29:01.644200,77194.0,7.0
,,2016-07-25 10:29:24.814247,slurm_normal_16gb,1469442739.0,1,1.0,main_w2_handler0,2773166,13483534,False,,362947,sam,7699393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1bfbff2c0558420'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:32:20.818320,77194.0,164.0
,,2016-07-25 10:29:25.061401,slurm_normal_16gb,1469442588.0,1,1.0,main_w2_handler1,2773166,13483535,False,,370987,bam,7699392.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/015/154/dataset_15154665.dat""","""hg19mod""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538c76b4f61b08729'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990204d19bb94df9'}]",history,"""true""",32.0,3153506871.0,fasta,,31638805.0,1469442575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 10:29:50.154797,77194.0,13.0
,,2016-10-20 09:52:17.015807,slurm_normal,1476957149.0,1,1.0,main_w4_handler0,2853243,14127884,False,,345049,bam,8342278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b55a6d947c16669'}]",,"""false""","""1000""","""VERBOSE""",,0,hg19,,cached,"""true""",32.0,,,,33819329.0,1476957143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-10-20 09:52:32.131652,82468.0,6.0
,,2016-09-26 07:37:57.240772,slurm_normal_16gb,1474875584.0,1,1.0,main_w4_handler1,2824701,13941477,False,,1061668379,sam,8163533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[""INVALID_QUALITY_FORMAT"", ""INVALID_FLAG_PROPER_PAIR"", ""INVALID_FLAG_MATE_UNMAPPED"", ""MISMATCH_FLAG_MATE_UNMAPPED"", ""INVALID_FLAG_MATE_NEG_STRAND"", ""MISMATCH_FLAG_MATE_NEG_STRAND"", ""INVALID_FLAG_FIRST_OF_PAIR"", ""INVALID_FLAG_SECOND_OF_PAIR"", ""PAIRED_READ_NOT_MARKED_AS_FIRST_OR_SECOND"", ""INVALID_FLAG_NOT_PRIM_ALIGNMENT"", ""INVALID_FLAG_SUPPLEMENTARY_ALIGNMENT"", ""INVALID_FLAG_READ_UNMAPPED"", ""INVALID_INSERT_SIZE"", ""INVALID_MAPPING_QUALITY"", ""INVALID_CIGAR"", ""ADJACENT_INDEL_IN_CIGAR"", ""INVALID_MATE_REF_INDEX"", ""MISMATCH_MATE_REF_INDEX"", ""INVALID_REFERENCE_INDEX"", ""INVALID_ALIGNMENT_START"", ""MISMATCH_MATE_ALIGNMENT_START"", ""MATE_FIELD_MISMATCH"", ""INVALID_TAG_NM"", ""MISSING_TAG_NM"", ""MISSING_HEADER"", ""MISSING_SEQUENCE_DICTIONARY"", ""MISSING_READ_GROUP"", ""RECORD_OUT_OF_ORDER"", ""READ_GROUP_NOT_FOUND"", ""RECORD_MISSING_READ_GROUP"", ""INVALID_INDEXING_BIN"", ""MISSING_VERSION_NUMBER"", ""INVALID_VERSION_NUMBER"", ""TRUNCATED_FILE"", ""MISMATCH_READ_LENGTH_AND_QUALS_LENGTH"", ""EMPTY_READ"", ""CIGAR_MAPS_OFF_REFERENCE"", ""MISMATCH_READ_LENGTH_AND_E2_LENGTH"", ""MISMATCH_READ_LENGTH_AND_U2_LENGTH"", ""E2_BASE_EQUALS_PRIMARY_BASE"", ""BAM_FILE_MISSING_TERMINATOR_BLOCK"", ""UNRECOGNIZED_HEADER_TYPE"", ""POORLY_FORMATTED_HEADER_TAG"", ""HEADER_TAG_MULTIPLY_DEFINED"", ""HEADER_RECORD_MISSING_REQUIRED_TAG"", ""INVALID_DATE_STRING"", ""TAG_VALUE_TOO_LARGE"", ""INVALID_INDEX_FILE_POINTER"", ""INVALID_PREDICTED_MEDIAN_INSERT_SIZE"", ""DUPLICATE_READ_GROUP_ID"", ""MISSING_PLATFORM_VALUE"", ""INVALID_PLATFORM_VALUE"", ""DUPLICATE_PROGRAM_GROUP_ID"", ""MATE_NOT_FOUND"", ""MATES_ARE_SAME_END"", ""MISMATCH_MATE_CIGAR_STRING"", ""MATE_CIGAR_STRING_INVALID_PRESENCE""]","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5620d3475774dd2c0'}]",,"""false""","""100""","""VERBOSE""",,0,hg38,,cached,"""true""",32.0,,,,33053160.0,1474875577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-09-26 07:39:46.269813,36240.0,7.0
,,2016-07-25 21:40:19.808060,slurm_normal_16gb,1469482865.0,0,1.0,main_w2_handler0,2316812,13492347,False,,7541232,bam,7707672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8886d95617ce687'}]",,"""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca8b0ff91eaa9b4'}]",history,"""true""",32.0,256886062.0,fasta,,31676879.0,1469482831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-07-25 21:41:07.476992,63215.0,34.0
,,2016-06-16 02:08:40.348252,slurm_normal_16gb,1466042977.0,1,1.0,main_w2_handler1,2736511,13177370,False,,517498110,bam,7362107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1c88b6c48a99830'}]","""Bowtie2 on data 15, data 92, and data 91: aligned reads (sorted BAM)""","""false""","""100""","""SUMMARY""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""true""",32.0,1072325226.0,fasta,,30821004.0,1466042933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-06-16 02:09:40.015625,85997.0,44.0
,,2016-06-16 02:06:53.268493,slurm_normal_16gb,1466042860.0,1,1.0,main_w2_handler0,2736511,13177366,False,,228719590,bam,7362099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a8f79453a074584'}]","""Bowtie2 on data 15, data 84, and data 83: aligned reads (sorted BAM)""","""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""true""",32.0,1072325226.0,fasta,,30821004.0,1466042852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-06-16 02:07:42.552667,85997.0,8.0
,,2016-06-16 02:06:51.747352,slurm_normal_16gb,1466042833.0,1,1.0,main_w2_handler0,2736511,13177364,False,,583323180,bam,7362096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""",,"""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f3ae1842f1ea4bb'}]","""Bowtie2 on data 15, data 80, and data 79: aligned reads (sorted BAM)""","""false""","""100""","""VERBOSE""",,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""true""",32.0,1072325226.0,fasta,,30821004.0,1466042824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.136.0,1.136.0,,2016-06-16 02:07:15.342998,85997.0,9.0
