bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
999205926,bam,2016-06-14 12:31:28.390941,slurm_multi,1465914541.0,0,,,6.0,main_w2_handler2,2605489,13158999,False,,1420831.0,twobit,7343942,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523f328efe08c8e4f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465912594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 14:29:04.813706,77697,1947.0
1512268775,bam,2016-06-14 12:31:29.211553,slurm_multi,1465918191.0,0,,,6.0,main_w1_handler2,2605489,13159001,False,,1420831.0,twobit,7344362,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5724184b4b3363d50'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,560313,specific,"""300""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134dda4789d2b2d1'}]",,history,32.0,,30665187,1465915183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-14 15:30:03.986135,77697,3008.0
823159677,bam,2016-06-15 15:01:52.831903,slurm_multi,1466003687.0,0,,,6.0,main_w2_handler2,2738729,13170007,False,,,,7354013,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dd997fed2f33966'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466002928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-15 15:14:49.766058,34777,759.0
618486518,bam,2016-06-16 02:23:51.153264,slurm_multi,1466044319.0,0,,,6.0,main_w2_handler2,2738729,13177712,False,,,,7362382,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1df710c6568a1a8'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30894429,1466043845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 02:32:00.959809,34777,474.0
474096257,bam,2016-06-16 15:25:30.851186,slurm_multi,1466091238.0,0,,,6.0,main_w1_handler2,2738729,13184903,False,,,,7369226,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59052203b0ed52357'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466090750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 15:36:38.145883,34777,488.0
1993885106,bam,2016-06-16 15:25:31.578353,slurm_multi,1466091977.0,0,,,6.0,main_w1_handler2,2738729,13184905,False,,,,7369320,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f67adafbcba53ef4'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466091411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 15:46:24.341878,34777,566.0
2009707657,bam,2016-06-16 15:25:32.210540,slurm_multi,1466092702.0,0,,,6.0,main_w1_handler2,2738729,13184906,False,,,,7369514,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b49e8d6e14dff36b'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466092162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 15:58:24.293870,34777,540.0
604418045,bam,2016-06-16 18:06:32.667403,slurm_multi,1466101156.0,0,,,6.0,main_w2_handler2,2738729,13186393,False,,,,7371230,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf20152f4b5c6d9e'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30828865,1466100692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-06-16 18:19:20.137986,34777,464.0
2055921605,bam,2016-07-27 14:02:25.564420,slurm_multi,1469629610.0,0,,,6.0,main_w2_handler2,2776882,13507521,False,,,,7723129,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab8a519d53891a50'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31744911,1469628994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-27 14:26:53.718773,87830,616.0
123166548,bam,2016-07-28 01:48:26.837037,slurm_multi,1469670552.0,0,,,6.0,main_w1_handler2,2777913,13512246,False,,,,7727613,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5756ebcc20db1d461'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,0,specific,"""500""","""png""","""""",0,,eschColi_K12,cached,32.0,,31769812,1469670542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 01:49:15.228246,87872,10.0
123166548,bam,2016-07-28 02:08:35.682869,slurm_multi,1469671737.0,0,,,6.0,main_w2_handler2,2777913,13512285,False,,,,7727682,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5756ebcc20db1d461'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""pdf""","""""",0,,eschColi_K12,cached,32.0,,31769812,1469671729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 02:08:58.602543,87872,8.0
1459448315,bam,2016-07-28 13:49:29.901314,slurm_multi,1469714366.0,0,,,6.0,main_w2_handler2,2758490,13515892,False,,,,7731220,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583855a9e8cf14b52'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30325527,1469713831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 13:59:28.494163,67495,535.0
1757316310,bam,2016-07-28 13:49:30.574958,slurm_multi,1469717105.0,0,,,6.0,main_w1_handler2,2758490,13515893,False,,,,7731558,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5448c767e95348777'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30325527,1469716047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 14:45:07.362042,67495,1058.0
1644353865,bam,2016-07-28 13:49:31.731399,slurm_multi,1469716019.0,0,,,6.0,main_w2_handler2,2758490,13515895,False,,,,7731477,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5111b744b7026fd2f'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30325527,1469715462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 14:27:01.226376,67495,557.0
1728545281,bam,2016-07-28 13:49:31.296401,slurm_multi,1469715457.0,0,,,6.0,main_w2_handler2,2758490,13515894,False,,,,7731331,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51abb4b93898afeba'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30325527,1469714410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-28 14:17:39.776666,67495,1047.0
709167365,bam,2016-07-29 17:57:36.865181,slurm_multi,1469815583.0,0,,,6.0,main_w1_handler2,2633775,13525771,False,,,,7741086,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed35dcf367e95b7d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31821092,1469815087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-29 18:06:26.184335,46988,496.0
731284296,bam,2016-07-29 19:31:12.579594,slurm_multi,1469821255.0,0,,,6.0,main_w2_handler2,2633775,13526620,False,,,,7741923,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ef732f1c38f9418'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31821092,1469820729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-07-29 19:40:57.513136,46988,526.0
710432733,bam,2016-08-01 21:40:41.384917,slurm_multi,1470088342.0,0,,,6.0,main_w2_handler2,2633775,13557709,False,,,,7765905,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7c3d688028a34f4'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31882113,1470087840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-01 21:52:24.245062,46988,502.0
724639547,bam,2016-08-02 15:15:08.980334,slurm_multi,1470151553.0,0,,,6.0,main_w2_handler2,2633775,13565437,False,,,,7773069,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5386ce06b7b4c74'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31906857,1470151059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-02 15:25:54.647135,46988,494.0
126446790,bam,2016-08-04 21:18:28.783509,slurm_multi,1470346059.0,0,,,6.0,main_w2_handler2,2409034,13594137,False,,,,7805455,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f560c85fe6c14225'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470345581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 21:27:40.835275,46988,478.0
184132224,bam,2016-08-04 21:19:04.853118,slurm_multi,1470346580.0,0,,,6.0,main_w1_handler2,2409034,13594140,False,,,,7805514,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57383b8270995e7c9'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470346108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 21:36:23.353033,46988,472.0
87907780,bam,2016-08-04 18:58:29.637287,slurm_multi,1470337658.0,0,,,6.0,main_w1_handler2,2412760,13593168,False,,,,7804289,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d9c92d61adc3e34'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31957825,1470337147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-04 19:07:47.042430,46988,511.0
108008087,bam,2016-08-03 21:46:55.749478,slurm_multi,1470261379.0,0,,,6.0,main_w2_handler2,2412760,13582972,False,,,,7792052,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c4df3ff655eaf93'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31934899,1470260868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-03 21:56:19.849031,46988,511.0
26723677,bam,2016-08-03 21:47:44.616020,slurm_multi,1470261855.0,0,,,6.0,main_w1_handler2,2412760,13582982,False,,,,7792133,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f361f45793ba3f61'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,2150570000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,31934899,1470261393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-03 22:04:17.557662,46988,462.0
1428975874,bam,2016-08-09 10:35:10.862063,slurm_multi,1470739711.0,0,,,6.0,main_w2_handler2,2755184,13628699,False,,,,7841749,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e645034cb5d5de06'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31024500,1470739101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-09 10:48:37.747210,60571,610.0
724639547,bam,2016-08-15 21:22:13.528449,slurm_multi,1471296690.0,0,,,6.0,main_w1_handler2,2633775,13661377,False,,,,7877303,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5635747cb73ab4d2d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32275431,1471296178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-15 21:31:33.269846,46988,512.0
315210881,bam,2016-08-11 15:59:13.307905,slurm_multi,1470935205.0,0,,,6.0,main_w2_handler2,2789352,13645214,False,,1566178.0,twobit,7859821,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50aba4b03272c23c2'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""pdf""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5232b646e2bac7e27'}]",,history,32.0,,31955937,1470933362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-11 17:06:46.762609,87011,1843.0
654557754,bam,2016-08-11 16:00:37.924564,slurm_multi,1470939005.0,0,,,6.0,main_w2_handler2,2789352,13645224,False,,1566178.0,twobit,7860060,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f79e29432d15062'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5232b646e2bac7e27'}]",,history,32.0,,31955937,1470935245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-11 18:10:07.184736,87011,3760.0
372307729,bam,2016-08-11 15:59:54.765183,slurm_multi,1470947619.0,0,,,6.0,main_w1_handler2,2789352,13645219,False,,1566178.0,twobit,7861028,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6ac2cbb14ca18ea'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""150""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5232b646e2bac7e27'}]",,history,32.0,,31955937,1470945075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-11 20:33:42.621668,87011,2544.0
724639547,bam,2016-08-12 21:31:29.535135,slurm_multi,1471038179.0,0,140636.0,bed,6.0,main_w2_handler2,2633775,13654315,False,,,,7869928,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5386ce06b7b4c74'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32204079,1471037504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-12 21:43:01.662601,46988,675.0
14269757733,bam,2016-08-20 08:45:29.819047,slurm_multi,1471690683.0,0,,,6.0,main_w3_handler2,2196193,13690031,False,,,,7905143,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf8a2701d31595d1'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""350""","""png""","""""",0,,hg38,cached,32.0,,32395716,1471689123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-20 10:58:07.884287,37892,1560.0
650423367,bam,2016-08-17 20:36:05.720343,slurm_multi,1471466645.0,0,,,6.0,main_w3_handler2,2633775,13678883,False,,,,7896514,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5392debc4c37ad7fb'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32349548,1471466176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-17 20:44:07.426261,46988,469.0
732493079,bam,2016-08-17 21:46:06.202498,slurm_multi,1471470968.0,0,,,6.0,main_w3_handler2,2633775,13679273,False,,,,7896935,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc11489110666499'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32349548,1471470384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-17 21:56:09.572187,46988,584.0
668636972,bam,2016-08-17 21:59:33.586220,slurm_multi,1471472003.0,0,,,6.0,main_w3_handler2,2633775,13679319,False,,,,7897019,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555bfef2bb101c5e5'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,1870000000,specific,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32349548,1471471508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-17 22:13:24.930363,46988,495.0
29078,bam,2016-08-18 08:34:28.159521,slurm_multi,1471509294.0,0,,,6.0,main_w3_handler2,2780830,13680745,False,,,,7898176,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54898839cdd8cfb87'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,Araly1,cached,32.0,,31929929,1471509284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-18 08:34:56.058633,19390,10.0
833358930,bam,2016-08-23 08:03:33.676856,slurm_multi,1471943428.0,0,,,6.0,main_w4_handler2,2734526,13703249,False,,,,7919399,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c031cbb9bc92a1'}]","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg18/seq/hg18.2bit,cached,32.0,,30820955,1471942762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-23 09:10:31.314852,85996,666.0
17418265363,bam,2016-08-23 22:26:51.211558,slurm_multi,1472001716.0,0,,,6.0,main_w4_handler2,2196193,13708022,False,,,,7924428,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525160d320faf42b3'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""350""","""png""","""""",0,,hg38,cached,32.0,,32464580,1471999784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-24 01:21:57.890923,37892,1932.0
14285031017,bam,2016-08-23 22:28:41.031618,slurm_multi,1472008855.0,0,,,6.0,main_w4_handler2,2196193,13708026,False,,,,7925075,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c82f6786b642aafa'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",2,,2451960000,"""350""","""png""","""""",0,,hg38,cached,32.0,,32464580,1472007205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-24 03:20:57.010278,37892,1650.0
1367613655,bam,2016-08-26 03:01:46.693874,slurm_multi,1472203967.0,0,,,6.0,main_w3_handler2,2802427,13722273,False,,,,7941053,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ecc578e769b8725d'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472203288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 09:32:50.886614,63149,679.0
