count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.__current_case__,parameters.alignment.ucl,parameters.chimealns,parameters.chromInfo,parameters.chunks,parameters.dbkey,parameters.dereplicate,parameters.dn,parameters.fasta.values,parameters.idsmoothwindow,parameters.maxlen,parameters.maxp,parameters.minchunk,parameters.mindiv,parameters.minh,parameters.minlen,parameters.skipgaps,parameters.skipgaps2,parameters.template.__current_case__,parameters.template.reference.values,parameters.template.source,parameters.xa,parameters.xn,processor_count,reference,reference_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
94963.0,mothur.count_table,2017-12-06 16:40:14.352637,slurm_normal,1512578440.0,0,658292,fasta,,1.0,main_w3_handler1,3319153,17721895,False,,11787612,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32774137}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42481779.0,1512578422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-06 16:40:43.651961,115870.0,18.0
893806.0,mothur.count_table,2017-12-06 19:19:41.602939,slurm_normal,1512590584.0,0,13425785,fasta,,1.0,main_w3_handler1,3355458,17723746,False,,11789620,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32777187}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41551881.0,1512587994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-06 20:03:07.202362,50169.0,2590.0
94971.0,mothur.count_table,2017-12-07 02:07:39.096160,slurm_normal,1512612486.0,0,658292,fasta,,1.0,main_w3_handler1,3319062,17727596,False,,11793763,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32782896}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42504244.0,1512612470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-07 02:08:08.809188,115843.0,16.0
94380.0,mothur.count_table,2017-12-06 22:25:36.495209,slurm_normal,1512599165.0,0,654124,fasta,,1.0,main_w3_handler0,3319558,17725288,False,,11791336,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32779405}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41904029.0,1512599147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-06 22:26:25.285776,115896.0,18.0
1601.0,mothur.count_table,2018-01-17 20:52:40.355244,slurm_normal,1516222370.0,0,4921,fasta,,1.0,main_w4_handler1,3392195,18065756,False,,12143856,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359241}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:54.150886,80446.0,5.0
493015.0,mothur.count_table,2018-01-17 14:24:09.370242,slurm_normal,1516199104.0,0,2396597,fasta,,1.0,main_w4_handler0,3395242,18060459,False,,12138445,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33351205}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43244112.0,1516199053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 14:25:06.788896,120071.0,51.0
699.0,mothur.count_table,2018-01-17 20:50:19.929010,slurm_normal,1516222231.0,0,2089,fasta,,1.0,main_w4_handler1,3392195,18065733,False,,12143832,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359223}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:50:33.930576,80446.0,6.0
2602.0,mothur.count_table,2018-01-17 20:51:16.479013,slurm_normal,1516222303.0,0,6327,fasta,,1.0,main_w3_handler0,3392195,18065739,False,,12143840,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359226}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:51:46.417955,80446.0,21.0
1929.0,mothur.count_table,2018-01-17 20:52:35.229550,slurm_normal,1516222364.0,0,5701,fasta,,1.0,main_w4_handler0,3392195,18065749,False,,12143853,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359232}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:46.505797,80446.0,5.0
1120.0,mothur.count_table,2018-01-17 20:52:36.436638,slurm_normal,1516222368.0,0,3342,fasta,,1.0,main_w3_handler0,3392195,18065751,False,,12143855,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359235}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:50.421622,80446.0,5.0
,,2018-03-06 13:26:23.043030,slurm_normal,1520398611.0,0,83917161,fasta,7680.0,1.0,main_w3_handler1,3449732,18623596,False,,12719946,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 34238345}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,44320579.0,1520342796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-07 04:56:54.820468,105866.0,55815.0
1316.0,mothur.count_table,2018-01-17 20:52:43.056238,slurm_normal,1516222380.0,0,5234,fasta,,1.0,main_w4_handler0,3392195,18065757,False,,12143859,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359244}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:02.664366,80446.0,5.0
793.0,mothur.count_table,2018-01-17 20:52:48.947052,slurm_normal,1516222394.0,0,3530,fasta,,1.0,main_w4_handler1,3392195,18065759,False,,12143864,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359251}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:18.505548,80446.0,11.0
412.0,mothur.count_table,2018-01-17 20:52:52.241543,slurm_normal,1516222405.0,0,1405,fasta,,1.0,main_w4_handler1,3392195,18065760,False,,12143867,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359254}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:27.835004,80446.0,22.0
457.0,mothur.count_table,2018-01-17 20:52:54.712950,slurm_normal,1516222407.0,0,1720,fasta,,1.0,main_w3_handler1,3392195,18065763,False,,12143876,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359261}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:29.247107,80446.0,18.0
1685.0,mothur.count_table,2018-01-17 20:52:56.643469,slurm_normal,1516222410.0,0,6924,fasta,,1.0,main_w4_handler1,3392195,18065764,False,,12143881,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359264}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:33.137414,80446.0,8.0
94971.0,mothur.count_table,2017-12-07 18:22:01.861624,slurm_normal,1512670950.0,0,658292,fasta,,1.0,main_w3_handler0,3319106,17739075,False,,11805377,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32803542}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42519248.0,1512670934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-07 18:22:33.227360,115856.0,16.0
94963.0,mothur.count_table,2017-12-07 18:57:52.204364,slurm_normal,1512673101.0,0,658292,fasta,,1.0,main_w4_handler0,3357270,17739516,False,,11805760,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32803946}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42517497.0,1512673084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-07 18:58:24.513931,115868.0,17.0
68743.0,mothur.count_table,2017-12-07 19:00:57.661479,slurm_normal,1512673293.0,0,560126,fasta,,1.0,main_w3_handler1,3319111,17739550,False,,11805794,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32804089}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42515270.0,1512673271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-07 19:01:36.541007,115858.0,22.0
642574.0,mothur.count_table,2017-12-07 19:36:23.336138,slurm_normal,1512679288.0,0,8384060,fasta,,1.0,main_w4_handler1,3355458,17739837,False,,11806090,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32804632}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41551881.0,1512675396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-07 20:41:31.173441,50169.0,3892.0
,,2018-03-07 05:03:18.886954,slurm_normal,1520405486.0,0,11939093,fasta,7680.0,1.0,main_w3_handler1,3447749,18634384,False,,12730812,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 34163535}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",1.0,"[{'src': 'hda', 'id': 34143081}]",hist,"""1.0""","""8.0""",32.0,15907100.0,fasta,,44116570.0,1520399008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-03-07 06:51:31.175936,122045.0,6478.0
9136.0,mothur.count_table,2017-12-08 09:43:29.176286,slurm_normal,1512726226.0,0,65140,fasta,,1.0,main_w4_handler1,3358440,17744741,False,,11811244,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32813503}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42533477.0,1512726222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-08 09:43:50.130880,72172.0,4.0
1531033.0,mothur.count_table,2018-01-17 18:44:47.339189,slurm_normal,1516215310.0,0,16983669,fasta,,1.0,main_w4_handler1,3394430,18064367,False,,12142303,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33356840}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43247987.0,1516214701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 18:55:15.645505,113659.0,609.0
642574.0,mothur.count_table,2017-12-08 13:21:59.945287,slurm_normal,1512743220.0,0,8384060,fasta,,1.0,main_w3_handler1,3355458,17746367,False,,11813078,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32804632}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41551881.0,1512739330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-08 14:27:03.097001,50169.0,3890.0
839.0,mothur.count_table,2018-01-17 20:52:45.104258,slurm_normal,1516222375.0,0,2879,fasta,,1.0,main_w3_handler1,3392195,18065758,False,,12143858,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359247}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:58.877960,80446.0,5.0
1122.0,mothur.count_table,2018-01-17 20:49:07.391429,slurm_normal,1516222159.0,0,3530,fasta,,1.0,main_w3_handler0,3392195,18065730,False,,12143824,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359220}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:49:23.563397,80446.0,5.0
408.0,mothur.count_table,2018-01-17 20:52:38.182773,slurm_normal,1516222372.0,0,1396,fasta,,1.0,main_w3_handler0,3392195,18065754,False,,12143857,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359238}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:55.412170,80446.0,6.0
926.0,mothur.count_table,2018-01-17 20:52:53.944411,slurm_normal,1516222389.0,0,3573,fasta,,1.0,main_w3_handler0,3392195,18065761,False,,12143863,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359257}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:53:13.433369,80446.0,9.0
1170.0,mothur.count_table,2018-01-17 20:52:26.571281,slurm_normal,1516222357.0,0,2774,fasta,,1.0,main_w3_handler1,3392195,18065746,False,,12143850,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 33359229}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,43249660.0,1516222352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2018-01-17 20:52:40.320254,80446.0,5.0
493015.0,mothur.count_table,2017-12-09 20:11:41.729671,slurm_normal,1512850365.0,0,2396597,fasta,,1.0,main_w3_handler1,3359867,17757953,False,,11826495,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32836842}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41060862.0,1512850311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-09 20:12:46.455833,25699.0,54.0
94863.0,mothur.count_table,2017-12-11 16:19:40.820199,slurm_normal,1513009209.0,0,657539,fasta,,1.0,main_w4_handler1,3319111,17773952,False,,11842895,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32860839}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42515270.0,1513009192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-11 16:20:12.454015,115858.0,17.0
640920.0,mothur.count_table,2017-12-11 18:02:12.508736,slurm_normal,1513019312.0,0,7316346,fasta,,1.0,main_w3_handler1,3361613,17775087,False,,11844053,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32862348}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41551881.0,1513015346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-11 19:08:34.342639,50169.0,3966.0
94963.0,mothur.count_table,2017-12-11 19:24:26.305878,slurm_normal,1513020308.0,0,658292,fasta,,1.0,main_w4_handler0,3319108,17775646,False,,11844617,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32863073}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42496393.0,1513020281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-11 19:25:12.316914,115846.0,27.0
,,2017-12-12 10:16:41.937900,slurm_normal,1513073876.0,0,83990712,mothur.align,,1.0,main_w4_handler0,3357006,17782621,False,,11850961,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32858479}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42513701.0,1513073833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-12 10:18:00.625609,77009.0,43.0
640920.0,mothur.count_table,2017-12-12 12:32:29.913024,slurm_normal,1513085880.0,0,7316346,fasta,,1.0,main_w4_handler0,3361613,17783844,False,,11852244,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""false""","""1.4""","[{'src': 'hda', 'id': 32862348}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,41551881.0,1513081962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-12 13:38:02.630135,50169.0,3918.0
,,2017-12-13 09:11:33.417452,slurm_normal,1513156322.0,0,1110349,fasta,,1.0,main_w4_handler0,3363860,17794919,False,,11864118,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32895927}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42629910.0,1513156307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-13 09:12:06.259120,72172.0,15.0
,,2017-12-13 09:29:33.398229,slurm_normal,1513157403.0,0,609343,fasta,,1.0,main_w4_handler0,3363911,17795034,False,,11864270,slurm,,132112168.0,corral-repl,,,0,global,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""4""","""?""","""true""","""1.4""","[{'src': 'hda', 'id': 32896108}]","""32""","""10000""","""2""","""64""","""0.5""","""0.3""","""10""","""true""","""true""",,,,"""1.0""","""8.0""",32.0,,,,42630152.0,1513157384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,1.36.1.0,,2017-12-13 09:30:07.808994,113456.0,19.0
