chromInfo,chromInfo_filetype,count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-06-15 14:12:46.204433,slurm_normal,1497536016.0,0,890,html,1.0,main_w3_handler0,3156466,16109468,False,,10192844.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041734}]","""F3D143_R2.fastq""",,32.0,,38687534,1497536001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:39.591551,106930.0,15.0
,,,,2017-06-15 14:15:45.985462,slurm_normal,1497536213.0,0,890,html,1.0,main_w3_handler0,3156466,16109528,False,,10192903.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041534}]","""F3D3_R2.fastq""",,32.0,,38687534,1497536209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:58.844536,106930.0,4.0
,,,,2017-06-15 14:12:46.758196,slurm_normal,1497535987.0,0,890,html,1.0,main_w4_handler0,3156466,16109469,False,,10192836.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041736}]","""F3D142_R2.fastq""",,32.0,,38687534,1497535982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:14.143892,106930.0,5.0
,,,,2017-06-15 14:15:45.081571,slurm_normal,1497536213.0,0,890,html,1.0,main_w3_handler0,3156466,16109525,False,,10192902.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041530}]","""F3D6_R2.fastq""",,32.0,,38687534,1497536209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:58.556687,106930.0,4.0
,,,,2017-06-15 14:12:52.668510,slurm_normal,1497536031.0,0,890,html,1.0,main_w3_handler1,3156466,16109479,False,,10192849.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041757}]","""F3D0_R2.fastq""",,32.0,,38687534,1497536027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:57.836522,106930.0,4.0
,,,,2017-06-15 14:12:48.145671,slurm_normal,1497536030.0,0,890,html,1.0,main_w3_handler1,3156466,16109473,False,,10192848.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041744}]","""F3D7_R2.fastq""",,32.0,,38687534,1497536016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:57.099172,106930.0,14.0
,,,,2017-06-15 14:15:43.493938,slurm_normal,1497536221.0,0,890,html,1.0,main_w3_handler1,3156466,16109521,False,,10192905.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041522}]","""F3D141_R2.fastq""",,32.0,,38687534,1497536217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:17:07.103203,106930.0,4.0
,,,,2017-06-15 14:12:38.777913,slurm_normal,1497535987.0,0,890,html,1.0,main_w3_handler1,3156466,16109457,False,,10192834.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041718}]","""Mock_R2.fastq""",,32.0,,38687534,1497535982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:14.032563,106930.0,5.0
,,,,2017-06-15 14:12:39.710580,slurm_normal,1497535986.0,0,890,html,1.0,main_w4_handler0,3156466,16109458,False,,10192835.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041720}]","""F3D150_R2.fastq""",,32.0,,38687534,1497535982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:14.031742,106930.0,4.0
,,,,2017-06-15 14:12:48.954109,slurm_normal,1497536020.0,0,890,html,1.0,main_w4_handler0,3156466,16109474,False,,10192847.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041746}]","""F3D6_R2.fastq""",,32.0,,38687534,1497536015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:44.429921,106930.0,5.0
,,,,2017-06-15 14:12:47.767719,slurm_normal,1497536008.0,0,890,html,1.0,main_w4_handler0,3156466,16109472,False,,10192841.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041742}]","""F3D8_R2.fastq""",,32.0,,38687534,1497535995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:30.314037,106930.0,13.0
,,,,2017-06-15 14:12:42.493053,slurm_normal,1497536049.0,0,890,html,1.0,main_w4_handler1,3156466,16109461,False,,10192854.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041726}]","""F3D147_R2.fastq""",,32.0,,38687534,1497536044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:12.220484,106930.0,5.0
,,,,2017-06-15 14:12:41.047742,slurm_normal,1497536006.0,0,890,html,1.0,main_w4_handler1,3156466,16109460,False,,10192843.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041724}]","""F3D148_R2.fastq""",,32.0,,38687534,1497536001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:30.620660,106930.0,5.0
,,,,2017-06-15 14:12:40.543069,slurm_normal,1497536004.0,0,890,html,1.0,main_w4_handler1,3156466,16109459,False,,10192842.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041722}]","""F3D149_R2.fastq""",,32.0,,38687534,1497535998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:27.411191,106930.0,6.0
,,,,2017-06-15 14:12:45.286434,slurm_normal,1497536074.0,0,890,html,1.0,main_w4_handler1,3156466,16109466,False,,10192864.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041732}]","""F3D144_R2.fastq""",,32.0,,38687534,1497536069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:37.237479,106930.0,5.0
,,,,2017-06-15 14:12:47.165237,slurm_normal,1497536084.0,0,890,html,1.0,main_w4_handler1,3156466,16109470,False,,10192866.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041738}]","""F3D141_R2.fastq""",,32.0,,38687534,1497536080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:47.207406,106930.0,4.0
,,,,2017-06-15 14:12:50.485719,slurm_normal,1497536035.0,0,890,html,1.0,main_w4_handler0,3156466,16109476,False,,10192850.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041750}]","""F3D3_R2.fastq""",,32.0,,38687534,1497536030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:13:59.117511,106930.0,5.0
,,,,2017-06-15 14:12:52.014135,slurm_normal,1497536049.0,0,890,html,1.0,main_w3_handler0,3156466,16109478,False,,10192855.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041755}]","""F3D1_R2.fastq""",,32.0,,38687534,1497536044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:12.873656,106930.0,5.0
,,,,2017-06-15 14:15:41.808556,slurm_normal,1497536186.0,0,890,html,1.0,main_w3_handler0,3156466,16109516,False,,10192894.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041512}]","""F3D146_R2.fastq""",,32.0,,38687534,1497536182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:31.074746,106930.0,4.0
,,,,2017-06-15 14:12:43.705714,slurm_normal,1497536060.0,0,890,html,1.0,main_w4_handler1,3156466,16109463,False,,10192858.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041728}]","""F3D146_R2.fastq""",,32.0,,38687534,1497536056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:14:22.983535,106930.0,4.0
,,,,2017-06-15 14:15:40.205026,slurm_normal,1497536158.0,0,890,html,1.0,main_w3_handler1,3156466,16109512,False,,10192887.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041504}]","""F3D150_R2.fastq""",,32.0,,38687534,1497536153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:01.563428,106930.0,5.0
,,,,2017-06-15 14:15:44.758554,slurm_normal,1497536198.0,0,890,html,1.0,main_w3_handler0,3156466,16109524,False,,10192900.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041528}]","""F3D7_R2.fastq""",,32.0,,38687534,1497536193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:41.603578,106930.0,5.0
,,,,2017-06-15 14:12:47.451100,slurm_normal,1497536112.0,0,890,html,1.0,main_w4_handler1,3156466,16109471,False,,10192875.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041740}]","""F3D9_R2.fastq""",,32.0,,38687534,1497536107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:15:15.521493,106930.0,5.0
,,,,2017-06-15 14:15:46.352681,slurm_normal,1497536231.0,0,890,html,1.0,main_w4_handler1,3156466,16109529,False,,10192908.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041536}]","""F3D2_R2.fastq""",,32.0,,38687534,1497536227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:17:14.215552,106930.0,4.0
,,,,2017-06-15 14:15:46.738915,slurm_normal,1497536245.0,0,890,html,1.0,main_w4_handler1,3156466,16109530,False,,10192911.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041538}]","""F3D1_R2.fastq""",,32.0,,38687534,1497536241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:17:30.197226,106930.0,4.0
,,,,2017-06-15 14:15:39.480559,slurm_normal,1497536159.0,0,890,html,1.0,main_w4_handler0,3156466,16109511,False,,10192888.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041502}]","""Mock_R2.fastq""",,32.0,,38687534,1497536154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:02.631083,106930.0,5.0
,,,,2017-06-15 14:15:43.928271,slurm_normal,1497536235.0,0,890,html,1.0,main_w3_handler1,3156466,16109522,False,,10192909.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041524}]","""F3D9_R2.fastq""",,32.0,,38687534,1497536230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:17:20.118964,106930.0,5.0
,,,,2017-06-15 14:15:42.457224,slurm_normal,1497536171.0,0,890,html,1.0,main_w3_handler1,3156466,16109518,False,,10192890.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041516}]","""F3D144_R2.fastq""",,32.0,,38687534,1497536165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:17.623673,106930.0,6.0
,,,,2017-06-15 14:15:44.380924,slurm_normal,1497536191.0,0,890,html,1.0,main_w4_handler0,3156466,16109523,False,,10192898.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041526}]","""F3D8_R2.fastq""",,32.0,,38687534,1497536187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:32.588003,106930.0,4.0
,,,,2017-06-15 14:15:41.521690,slurm_normal,1497536191.0,0,890,html,1.0,main_w4_handler1,3156466,16109515,False,,10192896.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041510}]","""F3D147_R2.fastq""",,32.0,,38687534,1497536185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:39.405378,106930.0,6.0
,,,,2017-06-15 14:15:42.767639,slurm_normal,1497536171.0,0,890,html,1.0,main_w4_handler0,3156466,16109519,False,,10192889.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041518}]","""F3D143_R2.fastq""",,32.0,,38687534,1497536165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:15.718081,106930.0,6.0
,,,,2017-06-15 14:15:45.606412,slurm_normal,1497536217.0,0,890,html,1.0,main_w4_handler1,3156466,16109526,False,,10192904.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041532}]","""F3D5_R2.fastq""",,32.0,,38687534,1497536213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:58.933200,106930.0,4.0
,,,,2017-06-15 14:15:42.113110,slurm_normal,1497536205.0,0,890,html,1.0,main_w4_handler1,3156466,16109517,False,,10192901.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041514}]","""F3D145_R2.fastq""",,32.0,,38687534,1497536201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:16:48.548046,106930.0,4.0
,,,,2017-06-15 14:15:47.200453,slurm_normal,1497536245.0,0,890,html,1.0,main_w4_handler1,3156466,16109531,False,,10192912.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30041540}]","""F3D0_R2.fastq""",,32.0,,38687534,1497536241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 14:17:30.613358,106930.0,4.0
,,,,2017-06-15 15:00:02.623831,slurm_normal,1497538850.0,0,890,html,1.0,main_w4_handler0,3156466,16109917,False,,10193228.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042171}]","""F3D5_R2.fastq""",,32.0,,38687534,1497538845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:56.443824,106930.0,5.0
,,,,2017-06-15 15:00:01.874278,slurm_normal,1497538849.0,0,890,html,1.0,main_w3_handler0,3156466,16109916,False,,10193229.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042169}]","""F3D6_R2.fastq""",,32.0,,38687534,1497538845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:55.402651,106930.0,4.0
,,,,2017-06-15 14:59:55.366040,slurm_normal,1497538816.0,0,890,html,1.0,main_w3_handler1,3156466,16109906,False,,10193217.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042150}]","""F3D146_R2.fastq""",,32.0,,38687534,1497538811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:19.357075,106930.0,5.0
,,,,2017-06-15 14:59:59.604508,slurm_normal,1497538839.0,0,890,html,1.0,main_w3_handler0,3156466,16109913,False,,10193226.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042162}]","""F3D9_R2.fastq""",,32.0,,38687534,1497538833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:46.357077,106930.0,6.0
,,,,2017-06-15 14:59:58.684582,slurm_normal,1497538842.0,0,890,html,1.0,main_w4_handler1,3156466,16109912,False,,10193227.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042160}]","""F3D141_R2.fastq""",,32.0,,38687534,1497538838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:45.232582,106930.0,4.0
,,,,2017-06-15 15:00:05.211490,slurm_normal,1497538867.0,0,890,html,1.0,main_w4_handler1,3156466,16109921,False,,10193235.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042180}]","""F3D0_R2.fastq""",,32.0,,38687534,1497538861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:01:10.832156,106930.0,6.0
,,,,2017-06-15 14:59:53.566003,slurm_normal,1497538813.0,0,890,html,1.0,main_w4_handler0,3156466,16109903,False,,10193215.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042144}]","""F3D149_R2.fastq""",,32.0,,38687534,1497538808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:14.813420,106930.0,5.0
,,,,2017-06-15 15:00:04.695747,slurm_normal,1497538869.0,0,890,html,1.0,main_w4_handler0,3156466,16109920,False,,10193236.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042178}]","""F3D1_R2.fastq""",,32.0,,38687534,1497538864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:01:11.563811,106930.0,5.0
,,,,2017-06-15 14:59:52.744885,slurm_normal,1497538812.0,0,890,html,1.0,main_w3_handler0,3156466,16109902,False,,10193216.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042142}]","""F3D150_R2.fastq""",,32.0,,38687534,1497538808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:15.715012,106930.0,4.0
,,,,2017-06-15 14:59:51.985826,slurm_normal,1497538814.0,0,890,html,1.0,main_w4_handler0,3156466,16109901,False,,10193214.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042140}]","""Mock_R2.fastq""",,32.0,,38687534,1497538808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:20.588302,106930.0,6.0
,,,,2017-06-15 15:00:00.248824,slurm_normal,1497538871.0,0,890,html,1.0,main_w3_handler1,3156466,16109914,False,,10193237.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042164}]","""F3D8_R2.fastq""",,32.0,,38687534,1497538866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:01:13.632169,106930.0,5.0
,,,,2017-06-15 14:59:54.523833,slurm_normal,1497538826.0,0,890,html,1.0,main_w3_handler0,3156466,16109904,False,,10193220.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042146}]","""F3D148_R2.fastq""",,32.0,,38687534,1497538821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:27.949523,106930.0,5.0
,,,,2017-06-15 14:59:55.851128,slurm_normal,1497538829.0,0,890,html,1.0,main_w4_handler0,3156466,16109907,False,,10193221.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042152}]","""F3D145_R2.fastq""",,32.0,,38687534,1497538823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:35.606234,106930.0,6.0
,,,,2017-06-15 14:59:54.959542,slurm_normal,1497538831.0,0,890,html,1.0,main_w4_handler1,3156466,16109905,False,,10193224.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042148}]","""F3D147_R2.fastq""",,32.0,,38687534,1497538826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:34.553573,106930.0,5.0
,,,,2017-06-15 14:59:57.190655,slurm_normal,1497538831.0,0,890,html,1.0,main_w3_handler1,3156466,16109910,False,,10193223.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042156}]","""F3D143_R2.fastq""",,32.0,,38687534,1497538826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:34.838903,106930.0,5.0
,,,,2017-06-15 14:59:56.480232,slurm_normal,1497538839.0,0,890,html,1.0,main_w4_handler0,3156466,16109909,False,,10193225.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042154}]","""F3D144_R2.fastq""",,32.0,,38687534,1497538833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:41.440314,106930.0,6.0
,,,,2017-06-15 14:59:57.928252,slurm_normal,1497538852.0,0,890,html,1.0,main_w3_handler1,3156466,16109911,False,,10193231.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 30042158}]","""F3D142_R2.fastq""",,32.0,,38687534,1497538848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-15 15:00:57.280823,106930.0,4.0
