chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.rank_bound,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-26 14:29:41.575166,slurm_normal,1448548768.0,0,1.0,main_w2_handler1,2520032,11015535,False,,7458609,taxonomy,5273958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22175639,,"""4""",32.0,,26430425.0,1448548762.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-11-26 14:39:33.615671,74152.0,6.0
,,2015-11-26 14:55:00.856065,slurm_normal,1448549728.0,0,1.0,main_w2_handler1,2519997,11015854,False,,25252945,taxonomy,5274174.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22176080,,"""4""",32.0,,26430435.0,1448549720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-11-26 14:55:31.629367,74073.0,8.0
,,2015-11-26 14:53:28.202767,slurm_normal,1448549628.0,0,1.0,main_w1_handler0,2520166,11015833,False,,1953580,taxonomy,5274149.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22176079,,"""0""",32.0,,26430371.0,1448549624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-11-26 14:53:54.864035,73546.0,4.0
,,2015-11-26 14:49:28.017837,slurm_normal,1448549391.0,0,1.0,main_w1_handler0,2520176,11015791,False,,1984597,taxonomy,5274105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22175967,,"""4""",32.0,,26430455.0,1448549385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-11-26 14:49:54.214698,72585.0,6.0
,,2015-11-26 15:07:40.098865,slurm_normal,1448550489.0,0,1.0,main_w2_handler0,2520006,11015957,False,,2564002,taxonomy,5274286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22176329,,"""4""",32.0,,26430431.0,1448550483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-11-26 15:08:12.465376,67733.0,6.0
,,2017-04-04 08:00:04.825918,slurm_normal,1491569345.0,0,1.0,main_w3_handler1,3058462,15479859,False,,18317839,taxonomy,9646357.roundup,slurm,,132112168.0,corral-repl,,"""b2a1cd52190c11e780a8005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29057893}]","""5""",32.0,,,1491569340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-04-07 12:49:08.365280,90150.0,5.0
,,2015-12-18 06:52:13.883613,slurm_normal,1450421561.0,0,1.0,main_w1_handler2,2542184,11219345,False,,10838226,taxonomy,5494538.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22516263,,"""4""",32.0,,26890218.0,1450421555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-18 06:52:43.615891,75472.0,6.0
,,2015-12-02 07:24:42.737795,slurm_normal,1449041112.0,0,1.0,main_w1_handler1,2522135,11061161,False,,6150548,taxonomy,5315069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22248398,,"""7""",32.0,,26530760.0,1449041107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-02 07:25:14.216750,74339.0,5.0
,,2015-12-03 18:22:13.587607,slurm_normal,1449166966.0,0,1.0,main_w1_handler2,2524408,11080429,False,,6150548,taxonomy,5333919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22284285,,"""7""",32.0,,26561791.0,1449166958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-03 18:22:50.739976,74345.0,8.0
,,2015-12-08 13:39:16.768099,slurm_normal,1449581997.0,0,1.0,main_w1_handler0,2518721,11118262,False,,4488799,taxonomy,5384210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22350067,,"""7""",32.0,,26606255.0,1449581986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-08 13:39:59.577255,74168.0,11.0
,,2015-12-08 16:18:57.595349,slurm_normal,1449591575.0,0,1.0,main_w2_handler0,2511207,11119204,False,,6150548,taxonomy,5385173.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22350947,,"""7""",32.0,,26334831.0,1449591568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-08 16:19:38.871658,73718.0,7.0
,,2015-12-05 12:23:32.125598,slurm_normal,1449318239.0,0,1.0,main_w1_handler2,2515795,11095425,False,,6150548,taxonomy,5352382.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22316034,,"""7""",32.0,,26394201.0,1449318233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 12:24:01.854770,73995.0,6.0
,,2015-12-05 12:22:00.175924,slurm_normal,1449318148.0,0,1.0,main_w1_handler1,2519734,11095422,False,,6150548,taxonomy,5352368.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22316023,,"""7""",32.0,,26447774.0,1449318142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 12:22:32.612823,74221.0,6.0
,,2015-12-05 12:21:51.802339,slurm_normal,1449318136.0,0,1.0,main_w1_handler1,2529473,11095421,False,,6150548,taxonomy,5352366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22316011,,"""0""",32.0,,26604926.0,1449318130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 12:22:20.676463,74831.0,6.0
,,2015-12-05 13:48:26.759294,slurm_normal,1449323335.0,0,1.0,main_w1_handler1,2522349,11095565,False,,6150548,taxonomy,5352935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317017,,"""0""",32.0,,26483556.0,1449323331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 13:48:57.776838,74349.0,4.0
,,2015-12-05 12:22:35.582992,slurm_normal,1449318176.0,0,1.0,main_w2_handler1,2529473,11095423,False,,117261,taxonomy,5352376.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22316773,,"""7""",32.0,,26604926.0,1449318172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 12:22:59.776135,74831.0,4.0
,,2015-12-05 13:48:22.663979,slurm_normal,1449323334.0,0,1.0,main_w2_handler0,2522356,11095564,False,,6329084,taxonomy,5352933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317098,,"""0""",32.0,,26483605.0,1449323324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 13:48:58.115784,74351.0,10.0
,,2015-12-05 13:49:41.385851,slurm_normal,1449323405.0,0,1.0,main_w1_handler0,2522356,11095575,False,,6150548,taxonomy,5352946.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317018,,"""0""",32.0,,26483605.0,1449323398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 13:50:07.831257,74351.0,7.0
,,2015-12-05 13:46:30.962772,slurm_normal,1449323215.0,0,1.0,main_w2_handler0,2522356,11095552,False,,6150548,taxonomy,5352916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22317018,,"""0""",32.0,,26483605.0,1449323208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-05 13:46:58.764084,74351.0,7.0
,,2015-12-07 08:37:15.729453,slurm_normal,1449477789.0,0,1.0,main_w1_handler2,2518561,11108784,False,,7092904,taxonomy,5374319.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22335560,,"""7""",32.0,,26430527.0,1449477783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-07 08:43:11.289898,74160.0,6.0
,,2015-12-07 23:21:30.563345,slurm_normal,1449530542.0,0,1.0,main_w2_handler1,2519112,11114786,False,,6150548,taxonomy,5380741.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22344309,,"""7""",32.0,,26436165.0,1449530520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2015-12-07 23:22:27.897026,74194.0,22.0
,,2016-06-24 19:37:21.964401,slurm_normal,1466856983.0,0,1.0,main_w2_handler0,2538060,13256609,False,,15660195,taxonomy,7446221.roundup,slurm,,132112168.0,corral-repl,,"""11572ea43a4311e699b9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569cff93642564432'}]","""0""",32.0,,30285216.0,1466856955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-06-25 12:16:25.115362,43181.0,28.0
,,2016-06-29 16:27:15.480642,slurm_normal,1467283282.0,0,1.0,main_w2_handler0,2538060,13288518,False,,5595480,taxonomy,7497181.roundup,slurm,,132112168.0,corral-repl,,"""56ad09163e1611e6a244005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5491dc2e162eddc82'}]","""20""",32.0,,30285216.0,1467283273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-06-30 10:41:26.763854,43181.0,9.0
,,2016-06-30 18:35:34.646355,slurm_normal,1467355485.0,0,1.0,main_w2_handler0,2538060,13298775,False,,10393428,taxonomy,7504742.roundup,slurm,,132112168.0,corral-repl,,"""6dce8f443ef111e69adc005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e63cefa9aa8b1b40'}]","""20""",32.0,,30285216.0,1467355479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-07-01 06:44:46.937384,43181.0,6.0
,,2016-05-17 06:51:18.138405,slurm_normal,1463516450.0,0,1.0,main_w2_handler0,2707659,12915191,False,,1794649037,taxonomy,7117498.roundup,slurm,,132112168.0,corral-repl,,"""ba169a401bfb11e68417005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8b161dae29b472d'}]","""5""",32.0,,29099468.0,1463516301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-05-17 20:20:52.499807,654.0,149.0
,,2016-05-16 15:39:20.124255,slurm_normal,1463446818.0,0,1.0,main_w2_handler1,2707659,12909330,False,,2466295,taxonomy,7107214.roundup,slurm,,132112168.0,corral-repl,,"""57b07fda1b7c11e6aae6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fb25ab00c9c3ea0'}]","""5""",32.0,,29106176.0,1463446813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-05-17 01:00:24.377997,654.0,5.0
,,2017-01-10 16:07:45.146706,slurm_normal,1484075791.0,0,1.0,main_w4_handler0,2947677,14724994,False,,116853660,taxonomy,8896420.roundup,slurm,,132112168.0,corral-repl,,"""52a3fc06d36411e685e3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27868698}]","""5""",32.0,,,1484075671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-01-10 19:16:43.891853,90801.0,120.0
,,2016-09-19 21:09:24.837623,slurm_normal,1474461667.0,0,1.0,main_w4_handler0,2825462,13887299,False,,20337461,taxonomy,8128023.roundup,slurm,,132112168.0,corral-repl,,"""53a578e87ead11e6bb3d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58adaf8d2c040679c'}]","""5""",32.0,,32667595.0,1474461634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-09-21 12:41:09.230782,89269.0,33.0
,,2017-01-10 16:40:26.809623,slurm_normal,1484080277.0,0,1.0,main_w4_handler0,2947677,14728304,False,,116853660,taxonomy,8897365.roundup,slurm,,132111800.0,corral-repl,,"""9f0d2fc8d41711e6bd1d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27873899}]","""5""",32.0,,,1484080259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2017-01-10 20:31:26.101803,90801.0,18.0
,,2016-05-29 23:01:33.757511,slurm_normal,1464579532.0,0,1.0,main_w1_handler0,2721474,13019797,False,,46017,taxonomy,7203309.roundup,slurm,,132112168.0,corral-repl,,"""4253072825f111e681a3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d706dbae0981c0ea'}]","""5""",32.0,,30423365.0,1464579527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-05-30 03:38:55.045149,85061.0,5.0
,,2016-10-22 16:19:26.529635,slurm_normal,1477153914.0,0,1.0,main_w4_handler1,2863839,14147468,False,,13176628,taxonomy,8360069.roundup,slurm,,132112168.0,corral-repl,,"""4ce2eb00987311e68fe3005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58414be352ebca832'}]","""7""",32.0,,33852763.0,1477153908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-22 16:31:56.951690,92560.0,6.0
,,2016-08-30 09:43:33.738046,slurm_normal,1472550751.0,0,1.0,main_w3_handler0,2805883,13746889,False,,6150548,taxonomy,7967377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548aaccdaf9c5efaa'}]","""7""",32.0,,30601180.0,1472550747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-08-30 09:52:34.927114,38373.0,4.0
,,2016-10-09 18:52:33.630298,slurm_normal,1476039205.0,0,1.0,main_w4_handler1,2847444,14040057,False,,20337461,taxonomy,8257465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c50dfe253fa5cf0'}]","""5""",32.0,,33400173.0,1476039198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-09 18:53:27.263739,2275.0,7.0
,,2016-10-08 11:15:24.368753,slurm_normal,1475933000.0,0,1.0,main_w4_handler0,2847446,14035296,False,,18317839,taxonomy,8252996.roundup,slurm,,132112168.0,corral-repl,,"""7bbc489e8d4811e686e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56429f0d0f16ab740'}]","""5""",32.0,,33400173.0,1475932993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-08 13:23:24.504556,2275.0,7.0
,,2016-10-08 11:15:09.016346,slurm_normal,1475932999.0,0,1.0,main_w4_handler0,2847445,14035282,False,,45239239,taxonomy,8252994.roundup,slurm,,132112168.0,corral-repl,,"""71eba9548d4811e686e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5201058752483c527'}]","""5""",32.0,,33400173.0,1475932990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-08 13:23:24.025910,2275.0,9.0
,,2016-10-08 11:15:37.326460,slurm_normal,1475933020.0,0,1.0,main_w4_handler0,2847447,14035310,False,,26395091,taxonomy,8252999.roundup,slurm,,132112168.0,corral-repl,,"""843ed6a88d4811e686e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1f3c0ca98552118'}]","""5""",32.0,,33400173.0,1475933013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-08 13:23:42.790484,2275.0,7.0
,,2016-11-03 05:38:56.375711,slurm_normal,1478151560.0,0,1.0,main_w3_handler1,2823344,14238408,False,,115456738,taxonomy,8447849.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc953497c3fd07f3'}]","""0""",32.0,,33009757.0,1478151542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-03 05:39:28.889494,90398.0,18.0
,,2016-11-03 05:35:27.075057,slurm_normal,1478151355.0,0,1.0,main_w4_handler0,2823344,14238392,False,,115456738,taxonomy,8447815.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc953497c3fd07f3'}]","""23""",32.0,,33009757.0,1478151334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-03 05:35:58.094268,90398.0,21.0
,,2016-11-12 16:07:26.221280,slurm_normal,1478967564.0,0,1.0,main_w3_handler1,2891119,14324922,False,,14206243,taxonomy,8532627.roundup,slurm,,132112168.0,corral-repl,,"""1a116924a8f211e6aa86005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d18a73290e725f4'}]","""7""",32.0,,34213069.0,1478967560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-12 16:19:25.710303,94649.0,4.0
,,2016-10-10 14:06:56.845234,slurm_normal,1476111105.0,0,1.0,main_w4_handler0,2849327,14045204,False,,45239239,taxonomy,8263006.roundup,slurm,,132112168.0,corral-repl,,"""c271efea8ef211e6b9aa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57bfdb9a70b9235d9'}]","""5""",32.0,,33566736.0,1476111009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-10 14:51:49.700644,2275.0,96.0
,,2016-10-10 14:06:33.526862,slurm_normal,1476110696.0,0,1.0,main_w3_handler0,2849326,14045187,False,,20337461,taxonomy,8262964.roundup,slurm,,132112168.0,corral-repl,,"""b4af4ea28ef211e6b9aa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563eeb6f6d2d871f0'}]","""5""",32.0,,33566736.0,1476110677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-10 14:44:58.793797,2275.0,19.0
,,2016-10-10 14:07:16.364431,slurm_normal,1476111843.0,0,1.0,main_w3_handler1,2849328,14045224,False,,18317839,taxonomy,8263094.roundup,slurm,,132112168.0,corral-repl,,"""d01b93588ef211e6b9aa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54052960c89012c4d'}]","""5""",32.0,,33566736.0,1476111724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-10 15:04:11.405320,2275.0,119.0
,,2016-10-10 14:07:41.311789,slurm_normal,1476115746.0,0,1.0,main_w4_handler0,2849329,14045242,False,,26395091,taxonomy,8263610.roundup,slurm,,132112168.0,corral-repl,,"""dc01d8128ef211e6b9aa005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5920bc7d7bfbaa1e0'}]","""5""",32.0,,33566736.0,1476115739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-10 16:09:09.052783,2275.0,7.0
,,2016-10-10 20:48:18.055715,slurm_normal,1476175559.0,0,1.0,main_w4_handler1,2849785,14048389,False,,18317839,taxonomy,8269483.roundup,slurm,,132112168.0,corral-repl,,"""d4c832348f2a11e698e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564639a38bddd9d05'}]","""5""",32.0,,33400173.0,1476175554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-11 08:46:03.205212,2275.0,5.0
,,2016-10-08 11:14:53.381419,slurm_normal,1476186001.0,0,1.0,main_w4_handler1,2847444,14035267,False,,20337461,taxonomy,8270907.roundup,slurm,,132112168.0,corral-repl,,"""67ecde788d4811e686e7005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""26794595""",,"""5""",32.0,,33400173.0,1476185995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-11 11:40:03.194872,2275.0,6.0
,,2016-10-11 06:45:02.214585,slurm_normal,1476189461.0,0,1.0,main_w4_handler1,2850384,14050914,False,,18317839,taxonomy,8271552.roundup,slurm,,132112168.0,corral-repl,,"""3489db7a8f7e11e69610005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc0300307e5d67ce'}]","""5""",32.0,,33566736.0,1476189456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-11 12:37:45.839517,2275.0,5.0
,,2016-10-11 10:56:54.477686,slurm_normal,1476189708.0,0,1.0,main_w4_handler1,2850564,14052950,False,,20337461,taxonomy,8271591.roundup,slurm,,132112168.0,corral-repl,,"""5f85316c8fa111e6b2e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3ad3f87d2c5e50c'}]","""5""",32.0,,,1476189704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-11 12:41:52.089630,92011.0,4.0
,,2016-10-11 13:32:05.001723,slurm_normal,1476194282.0,0,1.0,main_w4_handler1,2850564,14054633,False,,20337461,taxonomy,8272407.roundup,slurm,,132112168.0,corral-repl,,"""ebae86ec8fb611e6998d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596c7bd0cb00f4ae3'}]","""5""",32.0,,,1476194274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-10-11 13:58:06.532119,92011.0,8.0
,,2016-11-08 19:44:29.802764,slurm_normal,1478669301.0,0,1.0,main_w4_handler0,2875598,14288179,False,,1608616,taxonomy,8500478.roundup,slurm,,132112168.0,corral-repl,,"""c270306ea5eb11e6bb0c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54551fecf9006d28b'}]","""5""",32.0,,34031819.0,1478669295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-09 05:28:23.750830,93454.0,6.0
,,2016-11-16 14:27:36.767180,slurm_normal,1479307781.0,0,1.0,main_w4_handler1,2897178,14355533,False,,14206243,taxonomy,8561782.roundup,slurm,,132112168.0,corral-repl,,"""d187477cac0811e6b4b4005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b542bdd1b94a779f5f'}]","""7""",32.0,,34228361.0,1479307767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-16 14:49:46.913716,94715.0,14.0
,,2016-11-16 14:38:52.053085,slurm_normal,1479307728.0,0,1.0,main_w4_handler0,2887787,14355840,False,,6150548,taxonomy,8561757.roundup,slurm,,132112168.0,corral-repl,,"""6430070cac0a11e69e5e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a4dd337ac6cdf7f'}]","""7""",32.0,,34276897.0,1479307705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/lca_wrapper/lca1/1.0.1,1.0.1,,2016-11-16 14:48:54.695725,94393.0,23.0
