chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fraction,parameters.inputA,parameters.inputA.values,parameters.inputA|__identifier__,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-15 19:41:15.313653,slurm_normal,1431718968.0,0.0,1.0,main_w1_handler1,2182129,9480633,False,,258494,bam,9725,bed,3804395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",18273264,,,18274402,,"""True""","""False""","""False""","""-s""",32.0,,21387313,1431718965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-05-15 19:42:52.202244,29148.0,3.0
,,2015-02-26 02:48:53.602006,rodeo_normal,1424918998.0,0.0,1.0,main_w2_handler1,2218229,8817628,False,,142991180,bam,217072,bed,2923888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18652573,,,18639143,,"""False""","""False""","""True""","""""",32.0,,21439489,1424918941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-02-26 02:50:00.577502,34059.0,57.0
,,2015-04-29 09:46:57.629749,slurm_normal,1430302537.0,0.0,1.0,main_w2_handler0,2239404,9358707,False,,5395949375,bam,428840472,bed,3695377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",19492420,,,19509670,,"""False""","""False""","""True""","""""",32.0,,22774559,1430300835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-04-29 10:15:40.889618,51777.0,1702.0
,,2015-10-02 18:55:41.255187,slurm_normal,1443813250.0,0.0,1.0,main_w1_handler1,2459159,10491675,False,,698437053,bam,193492882,bed,4767844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",21377292,,,21377299,,"""False""","""False""","""True""","""""",32.0,,25485152,1443812948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-02 19:14:15.226009,68077.0,302.0
,,2014-12-07 20:23:46.019796,rodeo_normal,1417983996.0,0.0,1.0,main_w1_handler0,2126806,8366865,False,,343951521,bam,9725,bed,492534.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",17857554,,,17776274,,"""False""","""False""","""False""","""-s""",2.0,,19748764,1417983832.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-12-07 20:26:39.162144,29148.0,164.0
,,2015-01-25 21:34:39.287259,rodeo_normal,1422221700.0,0.0,1.0,main_w1_handler0,2182129,8603725,False,,16256790,bam,9725,bed,2561921.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",18274471,,,18274402,,"""False""","""False""","""True""","""-s""",32.0,,19748764,1422221694.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-01-25 21:35:02.244136,29148.0,6.0
,,2015-11-18 06:43:08.836845,slurm_normal,1447829269.0,0.0,1.0,main_w2_handler0,2509219,10931143,False,,225997095,bam,35725007,bed,5186458.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22043971,,,22043964,,"""False""","""False""","""True""","""""",32.0,,25601154,1447829137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-18 06:47:54.454024,70891.0,132.0
,,2014-09-22 18:10:20.978752,roundup_single,1411420134.0,0.0,1.0,main_w2_handler1,2061959,7829257,False,,184314437,bam,275762,bed,1815676,slurm,,132112264.0,corral-repl,,"""b6091f66428311e481b6005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16975827,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411420032.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 21:08:57.378196,35536.0,102.0
,,2015-08-18 00:56:59.733243,slurm_normal,1439859498.0,0.0,1.0,main_w1_handler2,2387746,10138003,False,,41231238,bam,22526131,bed,4408983.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",20789977,,,20789981,,"""False""","""False""","""True""","""""",32.0,,24723050,1439859450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-18 00:58:21.797364,66791.0,48.0
,,2015-10-19 20:58:11.613720,slurm_normal,1445288308.0,0.0,1.0,main_w1_handler0,2462649,10646162,False,,316197,bam,832,bed,4909656.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",""".2""",21625483,,,21603726,,"""False""","""False""","""True""","""""",32.0,,25384958,1445288305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-19 20:58:32.121621,70116.0,3.0
,,2015-11-18 06:21:34.476821,slurm_normal,1447827892.0,0.0,1.0,main_w1_handler2,2509219,10931043,False,,281823733,bam,188726058,bed,5186336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22043972,,,22044866,,"""False""","""False""","""True""","""""",32.0,,25601154,1447827710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-18 06:24:58.368347,70891.0,182.0
,,2015-10-06 07:09:49.209649,slurm_normal,1444117984.0,0.0,1.0,main_w1_handler0,2461476,10508020,False,,9749738928,bam,8311776,bed,4783712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",21408712,,,21411047,,"""False""","""False""","""True""","""""",32.0,,25522815,1444115449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-06 07:53:06.225609,29344.0,2535.0
,,2015-06-04 01:22:30.884232,slurm_normal,1433400497.0,0.0,1.0,main_w2_handler1,2329988,9594678,False,,15140475761,bam,46,bed,3906793.roundup,slurm,,132112168.0,corral-repl,,"""22b609340a5811e589db005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.5""",13052521,,,19901524,,"""False""","""False""","""True""","""""",32.0,,23435734,1433394236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-04 06:48:24.299505,38047.0,6261.0
,,2014-09-22 18:03:56.863075,roundup_single,1411428019.0,0.0,1.0,main_w1_handler1,2061936,7828621,False,,148955713,bam,275762,bed,1816881,slurm,,132112264.0,corral-repl,,"""d10efd7c428211e49eb8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16975655,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411427925.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 23:20:21.348559,35536.0,94.0
,,2015-10-02 18:55:13.677059,slurm_normal,1443813204.0,0.0,1.0,main_w2_handler1,2459159,10491668,False,,693692813,bam,193492882,bed,4767833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",21377258,,,21377299,,"""False""","""False""","""True""","""""",32.0,,25485152,1443812830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-02 19:13:28.691585,68077.0,374.0
,,2015-07-22 13:59:50.894921,slurm_normal,1437575296.0,0.0,1.0,main_w2_handler0,2383854,9941762,False,,4305073,bam,63613,bed,4227587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",20478601,,"""TEQUILA_R1_combined.fastq""",20475767,,"""True""","""False""","""True""","""""",32.0,,24243558,1437575285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-22 14:28:18.889419,57021.0,11.0
,,2015-11-17 17:04:51.094304,slurm_normal,1447780502.0,0.0,1.0,main_w1_handler2,2506556,10924713,False,,296435161,bam,317130,bed,5180258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22029387,,,22036218,,"""False""","""False""","""True""","""""",32.0,,25601154,1447780392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-17 17:15:06.497539,70891.0,110.0
,,2015-04-23 10:16:18.474763,slurm_normal,1429784351.0,0.0,1.0,main_w1_handler1,2225476,9309259,False,,399958210,bam,33921574,bed,3633286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",19415007,,,19414901,,"""False""","""False""","""True""","""""",32.0,,21860911,1429784205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-04-23 10:19:13.046684,60464.0,146.0
,,2015-08-23 03:56:53.579000,slurm_normal,1440302272.0,0.0,1.0,main_w2_handler0,2387746,10175491,False,,41231238,bam,22525787,bed,4445536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",20789977,,,20867287,,"""False""","""False""","""True""","""""",32.0,,24796833,1440302227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-23 03:57:55.793303,66791.0,45.0
,,2015-10-09 02:27:05.946753,slurm_normal,1444359011.0,0.0,1.0,main_w1_handler2,2465502,10532261,False,,1817518177,bam,17496399,bed,4806548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""""",21451501,,,21451614,,"""False""","""False""","""True""","""""",32.0,,25200246,1444357646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-09 02:50:14.518046,56864.0,1365.0
,,2015-11-18 06:43:59.081421,slurm_normal,1447829381.0,0.0,1.0,main_w1_handler0,2509219,10931154,False,,360993541,bam,36922365,bed,5186463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22043970,,,22044706,,"""False""","""False""","""True""","""""",32.0,,25601154,1447829196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-18 06:49:45.225272,70891.0,185.0
,,2014-10-13 09:43:13.791683,rodeo_normal,1413193571.0,0.0,1.0,main_w2_handler0,2024717,7970839,False,,294186967,bam,9740,bed,13565.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""",17208301,,,17208353,,"""False""","""False""","""True""","""""",2.0,,16401709,1413193460.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-10-13 09:46:14.374824,,111.0
,,2014-11-05 18:58:36.736359,rodeo_normal,1415222741.0,0.0,1.0,main_w1_handler1,2108898,8109635,False,,307585850,bam,275762,bed,131396.rodeo,slurm,,16332532.0,corral-repl,,"""be42e88a651d11e4abf7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17438485,,,17242983,,"""False""","""False""","""True""","""""",2.0,,18276343,1415222610.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-05 21:25:46.975117,35536.0,131.0
,,2016-01-05 21:49:20.060867,slurm_normal,1452030619.0,0.0,1.0,main_w1_handler0,2532596,11387241,False,,34463900,bam,72057,bed,5657495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",22489201,,,22751800,,"""True""","""False""","""True""","""""",32.0,,26669533,1452030580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2016-01-05 21:50:22.477690,61539.0,39.0
,,2014-12-18 16:04:52.835026,rodeo_normal,1418918743.0,0.0,1.0,main_w2_handler0,2152433,8440372,False,,166587059,bam,23340,bed,2343062.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18014971,,,18023507,,"""False""","""False""","""True""","""""",32.0,,20002160,1418918710.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-12-18 16:05:45.470419,37474.0,33.0
,,2015-10-02 18:56:10.379816,slurm_normal,1443812692.0,0.0,1.0,main_w1_handler2,2459159,10491686,False,,682925925,bam,193492882,bed,4767801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",21377288,,,21377299,,"""False""","""False""","""True""","""""",32.0,,25485152,1443812424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-10-02 19:04:57.007360,68077.0,268.0
,,2015-03-16 10:22:29.230692,rodeo_normal,1426501372.0,0.0,1.0,main_w1_handler0,2235533,8955913,False,,3621099,bam,15589,bed,3179910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""",18833297,,,18866965,,"""False""","""False""","""True""","""""",32.0,,21749657,1426501368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-16 10:22:53.785445,,4.0
,,2015-06-01 21:03:38.891737,slurm_normal,1433198908.0,0.0,1.0,main_w2_handler1,2326962,9576520,False,,15710900434,bam,39,bed,3889333.roundup,slurm,,132112168.0,corral-repl,,"""a5770c4608a111e5b805005056a52a46""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.5""",19862897,,,19881259,,"""False""","""False""","""True""","""""",32.0,,23381882,1433192667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-01 22:48:30.482285,38047.0,6241.0
,,2015-04-07 07:11:40.483918,slurm_normal,1428390769.0,0.0,1.0,main_w1_handler0,2250846,9154687,False,,115265542,bam,148658,bed,3437065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",19167608,,,19167945,,"""False""","""False""","""True""","""""",32.0,,22287683,1428390713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-04-07 07:12:50.996677,61561.0,56.0
,,2015-03-16 23:41:36.562532,rodeo_normal,1426551463.0,0.0,1.0,main_w1_handler1,2239096,8961975,False,,5693102086,bam,219495979,bed,3192062.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""0.50""",18876534,,,18876562,,"""False""","""False""","""False""","""""",32.0,,20500655,1426549478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-03-17 00:17:45.679654,40922.0,1985.0
,,2015-08-12 06:40:02.195286,slurm_normal,1439362298.0,0.0,1.0,main_w1_handler1,1919612,10098509,False,,709182638,bam,428331,bed,4373401.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""""",20744559,,,20744465,,"""False""","""False""","""True""","""""",32.0,,24271932,1439361961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-08-12 06:51:42.034362,10411.0,337.0
,,2015-07-16 13:04:57.867505,slurm_normal,1437051929.0,0.0,1.0,main_w1_handler1,2378280,9881095,False,,44296,bam,5298266,bed,4171222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/anoGam1.len""","""anoGam1""","""""",20377197,,,20377159,,"""False""","""False""","""True""","""""",32.0,,24166286,1437051924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-07-16 13:05:32.242340,,5.0
,,2015-11-15 23:41:51.167692,slurm_normal,1447631574.0,0.0,1.0,main_w2_handler1,2507311,10909802,False,,1772861469,bam,250170,bed,5163343.roundup,slurm,,132112168.0,corral-repl,,"""7077608e8bf211e58b7e005056a52a46""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""0.51""",22007807,,,22013907,,"""False""","""False""","""False""","""""",32.0,,26108765,1447631158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-15 23:52:57.421381,23868.0,416.0
,,2015-11-21 06:36:13.715756,slurm_normal,1448087984.0,0.0,1.0,main_w1_handler0,1735159,10974658,False,,457386919,bam,342857,bed,5236238.roundup,slurm,,132112168.0,corral-repl,,"""28599cfa901a11e5b30c005056a51846""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""0.51""",21884989,,,22109941,,"""False""","""False""","""False""","""-s""",32.0,,26108765,1448087795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-21 06:39:47.576901,23868.0,189.0
,,2015-11-17 07:08:31.724563,slurm_normal,1447744237.0,0.0,1.0,main_w1_handler0,2506556,10920634,False,,225997095,bam,34912875,bed,5175526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""""",22029391,,,22029277,,"""False""","""False""","""True""","""""",32.0,,25601154,1447744127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-17 07:10:40.690244,70891.0,110.0
,,2014-11-05 18:49:20.957753,rodeo_normal,1415233820.0,0.0,1.0,main_w2_handler1,2108885,8109598,False,,195393832,bam,275762,bed,1945799.roundup,slurm,,132112264.0,corral-repl,,"""72e85614651c11e49ccf005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17438445,,,17242983,,"""False""","""False""","""True""","""""",32.0,,18276343,1415233684.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-06 00:33:10.912319,35536.0,136.0
,,2015-11-24 12:40:07.019069,slurm_normal,1448368834.0,0.0,1.0,main_w2_handler1,2516034,10993767,False,,1193914,bam,272,bed,5253240.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",22139122,,,22125285,,"""False""","""False""","""True""","""""",32.0,,26412722,1448368829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-24 12:40:38.336270,74018.0,5.0
,,2014-11-05 18:05:06.490235,rodeo_normal,1415215867.0,0.0,1.0,main_w1_handler0,2108844,8109356,False,,289506044,bam,275762,bed,130731.rodeo,slurm,,16332532.0,corral-repl,,"""446c999a651611e4b867005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17437866,,,17242983,,"""False""","""False""","""True""","""""",2.0,,18276343,1415215735.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-11-05 19:31:09.741832,35536.0,132.0
,,2015-06-10 16:16:16.294679,slurm_normal,1433960171.0,0.0,1.0,main_w1_handler2,2336920,9628384,False,,7459,bam,7288585,bed,3939557.roundup,slurm,,132112168.0,corral-repl,,"""fe6c76ec0f8b11e5ba45005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",19966876,,,19966874,,"""False""","""False""","""True""","""""",32.0,,23210271,1433960167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-10 18:16:15.352815,44427.0,4.0
,,2014-10-14 17:42:12.311348,rodeo_normal,1413308550.0,0.0,1.0,main_w1_handler0,2053109,7981553,False,,22112053,bam,69791,bed,22020.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",17228232,,,16887751,,"""False""","""False""","""True""","""""",2.0,,16690419,1413308542.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-10-14 17:42:34.449848,35545.0,8.0
,,2015-09-10 17:34:19.947766,slurm_normal,1441906483.0,0.0,1.0,main_w2_handler0,1374380,10296434,False,,3412719881,bam,1673746,bed,4581508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.5""",21073361,,,21073690,,"""False""","""False""","""True""","""""",32.0,,25001360,1441906478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-09-10 17:34:49.284687,23943.0,5.0
,,2015-06-07 05:28:15.234647,slurm_normal,1433655226.0,0.0,1.0,main_w1_handler1,2182129,9609667,False,,489290468,bam,9725,bed,3920840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""""",18273280,,,18274402,,"""False""","""False""","""True""","""-s""",32.0,,23260930,1433654913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-07 05:33:49.850305,29148.0,313.0
,,2014-10-26 15:31:04.079461,rodeo_normal,1414337502.0,0.0,1.0,main_w2_handler1,2097751,8045592,False,,21084373,bam,5083681,bed,78014.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""""",17335709,,,17339500,,"""False""","""False""","""True""","""""",2.0,,17932338,1414337479.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-10-26 15:31:45.927260,54957.0,23.0
,,2015-11-25 13:38:57.472431,slurm_normal,1448458773.0,0.0,1.0,main_w2_handler0,2515877,11004057,False,,1190548,bam,272,bed,5263024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",22157555,,,22124072,,"""False""","""False""","""True""","""""",32.0,,26431950,1448458768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-11-25 13:39:38.313655,74002.0,5.0
,,2015-06-12 13:49:12.333583,slurm_normal,1434117074.0,0.0,1.0,main_w2_handler0,2339410,9642396,False,,703714729,bam,2539203,bed,3954039.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",19987262,,,19987308,,"""False""","""False""","""False""","""""",32.0,,23609673,1434116983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-06-12 13:51:17.063575,26216.0,91.0
,,2015-02-03 21:52:28.165956,rodeo_normal,1423001598.0,0.0,1.0,main_w1_handler0,2189880,8659746,False,,1200472479,bam,8266822,bed,2636500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18356221,,,18402218,,"""False""","""False""","""True""","""""",32.0,,20786559,1423000942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-02-03 22:13:24.280466,58981.0,656.0
,,2015-02-27 23:24:24.074800,rodeo_normal,1425079515.0,0.0,1.0,main_w2_handler1,2219900,8831702,False,,345541463,bam,94476,bed,2950897.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18674736,,,18670873,,"""False""","""False""","""True""","""""",32.0,,21439489,1425079473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2015-02-27 23:25:17.869728,34059.0,42.0
,,2014-09-22 17:57:01.252658,roundup_single,1411410620.0,0.0,1.0,main_w2_handler0,2061923,7828547,False,,134513562,bam,275762,bed,1813589,slurm,,132112264.0,corral-repl,,"""d9837632428111e48f09005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",16975587,,,16954024,,"""False""","""False""","""True""","""""",32.0,,15496382,1411410545.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0,0.1.0,,2014-09-22 18:30:23.162888,35536.0,75.0
