chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.indel,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-09 01:05:57.421445,slurm_normal,1465434539.0,0,1.0,main_w2_handler1,2722413,13115589,False,,1913354039,txt,7300363.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553a3fca62c5cfadc'}]",32.0,,30740795,1465434384.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-06-09 01:09:02.034975,85247.0,155.0
,,2016-06-09 00:26:30.861271,slurm_normal,1465432189.0,0,1.0,main_w2_handler1,2722413,13115379,False,,1913354039,txt,7300152.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19LggInv.len""","""hg19LggInv""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1ac7d240a6443a5'}]",32.0,,30740795,1465432030.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-06-09 00:29:53.765891,85247.0,159.0
,,2016-09-26 08:13:15.735074,slurm_normal,1474877654.0,0,1.0,main_w4_handler0,2827782,13941648,False,,562043,html,8163704.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5368e553aaaa2d966'}]",32.0,,32992190,1474877649.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-09-26 08:14:15.872417,90340.0,5.0
,,2016-09-03 09:57:22.540058,slurm_normal,1472896675.0,0,1.0,main_w3_handler1,2809515,13775371,False,,251998363,vcf,7996708.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545ace360bcc30037'}]",32.0,,31876740,1472896652.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-09-03 09:57:56.769941,82084.0,23.0
,,2016-09-03 09:57:47.038375,slurm_normal,1472896700.0,0,1.0,main_w4_handler0,2809515,13775373,False,,248825657,vcf,7996710.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5630b976346aecf99'}]",32.0,,31876740,1472896679.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-09-03 09:58:22.755350,82084.0,21.0
,,2016-09-03 10:30:16.619633,slurm_normal,1472898671.0,0,1.0,main_w4_handler0,2809515,13775420,False,,545423567,vcf,7996749.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54063bd652807de3d'}]",32.0,,31876740,1472898625.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-09-03 10:31:13.550882,82084.0,46.0
,,2016-11-22 06:08:23.862157,slurm_normal,1479795228.0,0,1.0,main_w4_handler1,2869068,14401607,False,,1913354039,txt,8606449.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 27360174}]",32.0,,32628397,1479795042.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-11-22 06:13:49.618764,5529.0,186.0
,,2016-12-01 11:51:56.148242,slurm_normal,1480593273.0,0,1.0,main_w4_handler1,2909088,14460886,False,,1913354039,txt,8655093.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""","""""",,"[{'src': 'hda', 'id': 27456569}]",32.0,,34564904,1480593119.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-12-01 11:54:34.783661,95813.0,154.0
,,2016-12-01 12:43:15.511887,slurm_normal,1480596356.0,0,1.0,main_w3_handler1,2914080,14461371,False,,1913354039,txt,8655571.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",,"[{'src': 'hda', 'id': 27457224}]",32.0,,34565176,1480596199.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-12-01 12:45:59.609556,52315.0,157.0
,,2016-12-01 12:04:25.108939,slurm_normal,1480594023.0,0,1.0,main_w3_handler1,2909088,14461028,False,,1913354039,txt,8655240.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",,"[{'src': 'hda', 'id': 27456751}]",32.0,,34564904,1480593867.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-12-01 12:07:05.509620,95813.0,156.0
,,2016-12-01 12:34:23.597303,slurm_normal,1480595865.0,0,1.0,main_w3_handler1,2914141,14461301,False,,1913354039,txt,8655505.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",,"[{'src': 'hda', 'id': 27457157}]",32.0,,34564905,1480595710.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-12-01 12:37:47.430108,95867.0,155.0
,,2016-12-01 12:46:29.620391,slurm_normal,1480596551.0,0,1.0,main_w3_handler0,2914117,14461403,False,,1913354039,txt,8655604.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",,"[{'src': 'hda', 'id': 27457264}]",32.0,,34564863,1480596393.0,ok,1023996.0,master2pgSnp,1.0.0,,2016-12-01 12:49:15.149426,71954.0,158.0
,,2014-09-23 21:52:41.832744,roundup_single,1411509381.0,0,1.0,main_w2_handler0,2063490,7844915,False,,2195704629,tabular,1828393,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""indel""",16997712,,32.0,,17162346,1411509172.0,ok,1023992.0,master2pgSnp,1.0.0,,2014-09-23 21:56:23.994901,53410.0,209.0
,,2015-01-07 11:56:40.386537,rodeo_normal,1420633351.0,0,1.0,main_w1_handler1,2148247,8509130,False,,310,interval,708074.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",18147362,,2.0,,19903628,1420633347.0,ok,0.0,master2pgSnp,1.0.0,,2015-01-07 12:22:36.194812,56940.0,4.0
,,2015-01-08 08:35:51.811403,rodeo_normal,1420706333.0,0,1.0,main_w1_handler0,2148247,8514723,False,,1913354039,txt,716820.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",18148244,,2.0,,20392427,1420706172.0,ok,0.0,master2pgSnp,1.0.0,,2015-01-08 08:38:57.264671,56940.0,161.0
,,2014-10-09 21:19:14.057111,rodeo_normal,1412889602.0,0,1.0,main_w2_handler0,2063490,7957799,False,,216,bai,1080.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""indel""",17188798,,2.0,,17493457,1412889596.0,ok,0.0,master2pgSnp,1.0.0,,2014-10-09 21:20:07.640111,53410.0,6.0
,,2014-10-09 21:22:57.910301,rodeo_normal,1412890004.0,0,1.0,main_w2_handler1,2063490,7957809,False,,2712359524,tabular,1149.rodeo,slurm,,16332532.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""",17186474,,2.0,,17493457,1412889787.0,ok,0.0,master2pgSnp,1.0.0,,2014-10-09 21:26:47.879415,53410.0,217.0
,,2015-01-18 11:14:31.855359,rodeo_normal,1421579694.0,0,1.0,main_w1_handler1,2176949,8563866,False,,0,txt,2495739.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""",18236106,,32.0,,19903628,1421579690.0,ok,1023992.0,master2pgSnp,1.0.0,,2015-01-18 11:14:55.129301,56940.0,4.0
,,2015-01-16 10:30:46.814588,rodeo_normal,1421404260.0,0,1.0,main_w2_handler1,2175611,8556658,False,,0,txt,2485573.roundup,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",18224398,,32.0,,20392427,1421404258.0,ok,1023992.0,master2pgSnp,1.0.0,,2015-01-16 10:31:02.777359,56940.0,2.0
,,2015-03-13 17:01:16.355286,rodeo_normal,1426266092.0,0,1.0,main_w2_handler0,2236769,8944108,False,,14796399,interval,3159150.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""",18851030,,32.0,,21781722,1426266085.0,ok,1023996.0,master2pgSnp,1.0.0,,2015-03-13 17:01:35.275842,,7.0
,,2017-05-04 15:31:30.869894,slurm_normal,1493912160.0,0,1.0,main_w3_handler1,2995754,15750187,False,,72224656,vcf,9858883.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""indel""",,"[{'src': 'hda', 'id': 29462051}]",32.0,,37741786,1493911939.0,ok,1023996.0,master2pgSnp,1.0.0,,2017-05-04 15:36:14.888978,70559.0,221.0
