create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-06 06:26:59.570783,slurm_normal,1473143239.0,0,1.0,main_w4_handler1,2751559,13785401,False,,8006994.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,gist_gray_r, ,15.0,3.0,1,false,, ,,,yes,no,mean, ,1.0,,,,,yes,"plot, heatmap and colorbar", , ,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5add58d2d63ca1286'}]",0,,,,no,32.0,,32673365.0,1473143229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 06:27:20.445691,3720,10.0
2016-09-06 06:00:43.889891,slurm_normal,1473141687.0,0,1.0,main_w4_handler0,2751559,13785358,False,,8006954.roundup,slurm,,620255,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,gist_gray_r, ,15.0,3.0,1,false,, ,,,yes,no,mean, ,1.0,,,,,yes,"plot, heatmap and colorbar", , ,5.0,0.0,5.0,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f06df1efe60fe6e8'}]",0,,,,no,32.0,,32673365.0,1473141662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 06:01:29.404778,3720,25.0
2016-09-06 06:28:58.001728,slurm_normal,1473143356.0,0,1.0,main_w4_handler0,2751559,13785415,False,,8007013.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,gist_gray_r, ,15.0,3.0,1,false,, ,,,yes,no,mean, ,1.0,,,,,yes,"plot, heatmap and colorbar", , ,10.0,0.0,10.0,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5add58d2d63ca1286'}]",0,,,,no,32.0,,32673365.0,1473143348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 06:29:18.200843,3720,8.0
2016-09-06 07:48:12.227229,slurm_normal,1473148121.0,0,1.0,main_w4_handler1,2239936,13785717,False,,8007372.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,2,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",1,png,false,false,yes,32.0,,32430830.0,1473148103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:48:43.456478,10553,18.0
2016-09-06 07:35:15.951326,slurm_normal,1473147343.0,0,1.0,main_w4_handler0,2239936,13785659,False,,8007315.roundup,slurm,,270206,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,ascend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2e27b62b4b034c3'}]",0,,,,no,32.0,,32430830.0,1473147332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:35:46.376947,10553,11.0
2016-09-06 07:30:35.010911,slurm_normal,1473147058.0,0,1.0,main_w3_handler0,2239936,13785597,False,,8007208.roundup,slurm,,270206,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2e27b62b4b034c3'}]",0,,,,no,32.0,,32430830.0,1473147049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:31:00.029688,10553,9.0
2016-09-06 07:38:15.288961,slurm_normal,1473147566.0,0,1.0,main_w4_handler0,2239936,13785693,False,,8007348.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",0,,,,no,32.0,,32430830.0,1473147507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:39:28.358214,10553,59.0
2016-09-06 07:45:48.409836,slurm_normal,1473147995.0,0,1.0,main_w4_handler1,2239936,13785712,False,,8007368.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",0,,,,no,32.0,,32430830.0,1473147961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:46:37.452075,10553,34.0
2016-09-06 07:53:10.482788,slurm_normal,1473148415.0,0,1.0,main_w4_handler1,2239936,13785726,False,,8007385.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",1,png,false,false,yes,32.0,,32430830.0,1473148405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:53:37.766030,10553,10.0
2016-09-06 07:40:18.430734,slurm_normal,1473147640.0,0,1.0,main_w3_handler0,2239936,13785695,False,,8007350.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",0,,,,no,32.0,,32430830.0,1473147631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:40:42.850950,10553,9.0
2016-09-06 07:50:23.967753,slurm_normal,1473148248.0,0,1.0,main_w3_handler0,2239936,13785720,False,,8007378.roundup,slurm,,482590,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b78a8b259ce6e1a'}]",0,,,,no,32.0,,32430830.0,1473148239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 07:50:50.126560,10553,9.0
2016-09-30 21:43:10.551998,slurm_normal,1475272610.0,0,1.0,main_w3_handler1,2838889,13985381,False,,8204959.roundup,slurm,,16234069,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,12.5,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5032acabd64d070fa'}]",0,,,,no,32.0,,31606687.0,1475272299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-30 21:56:55.613479,85504,311.0
2016-09-06 09:25:24.736729,slurm_normal,1473153979.0,0,1.0,main_w4_handler1,2778213,13786385,False,,8007820.roundup,slurm,,1645746,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,black,false,Nanog Asynch+T,0,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f03a3754927d28d'}]",1,png,false,true,yes,32.0,,31779472.0,1473153946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 09:26:22.123919,51642,33.0
2016-09-06 11:06:00.911273,slurm_normal,1473159985.0,0,1.0,main_w4_handler1,2811698,13787057,False,,8008110.roundup,slurm,,84181,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a953b7af2394e6e'}]",0,,,,no,32.0,,31721770.0,1473159976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:06:26.956355,65191,9.0
2016-09-06 11:10:15.805929,slurm_normal,1473160242.0,0,1.0,main_w4_handler0,2811698,13787079,False,,8008119.roundup,slurm,,259289,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528f22e40c9b2b110'}]",0,,,,no,32.0,,31721770.0,1473160232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:10:43.676861,65191,10.0
2016-09-06 10:26:31.635136,slurm_normal,1473157624.0,0,1.0,main_w4_handler0,2778213,13786803,False,,8008000.roundup,slurm,,2318180,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog Asynch+T,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from peak center (bp),regions,40.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d278ded4cfe0048'}]",1,png,false,false,yes,32.0,,31779472.0,1473157613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 10:27:06.624110,51642,11.0
2016-09-06 11:06:57.665011,slurm_normal,1473160054.0,0,1.0,main_w4_handler1,2811698,13787064,False,,8008114.roundup,slurm,,1056531,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d8f90e39b0ced9d'}]",0,,,,no,32.0,,31721770.0,1473160036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:07:36.454999,65191,18.0
2016-09-06 11:22:52.917838,slurm_normal,1473161007.0,0,1.0,main_w4_handler1,2811698,13787160,False,,8008162.roundup,slurm,,88227,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,End of BR,25.0,7.5,black,false,,TSS,,,yes,descend,mean,Start of BR,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c32bd8896091fc4'}]",0,,,,no,32.0,,31721770.0,1473160987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:23:29.382576,65191,20.0
2016-09-06 11:16:29.265386,slurm_normal,1473160612.0,0,1.0,main_w4_handler1,2811698,13787114,False,,8008138.roundup,slurm,,84181,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Accent,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a953b7af2394e6e'}]",0,,,,no,32.0,,31721770.0,1473160604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:16:54.177537,65191,8.0
2016-09-06 11:39:49.426347,slurm_normal,1473162034.0,0,1.0,main_w4_handler1,2811698,13787315,False,,8008244.roundup,slurm,,513499,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,9.0,,9.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a3d6996298491381'}]",0,,,,no,32.0,,31721770.0,1473162003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 11:40:36.607299,65191,31.0
2016-09-06 12:18:48.934132,slurm_normal,1473164364.0,0,1.0,main_w4_handler0,2778213,13787518,False,,8008335.roundup,slurm,,2318180,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog Asynch+T,0,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,40.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d278ded4cfe0048'}]",1,png,false,true,yes,32.0,,31779472.0,1473164343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 12:19:26.003520,51642,21.0
2016-09-06 12:19:05.178860,slurm_normal,1473164368.0,0,1.0,main_w4_handler0,2239936,13787520,False,,8008336.roundup,slurm,,395706,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f23bf669b4a14e1'}]",0,,,,no,32.0,,32430830.0,1473164359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 12:19:30.269893,10553,9.0
2016-09-06 12:37:44.712596,slurm_normal,1473165493.0,0,1.0,main_w4_handler0,2778213,13787640,False,,8008405.roundup,slurm,,1891303,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog F12+T,0,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,50.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa9961ca6ff4f5e3'}]",1,png,false,false,yes,32.0,,31779472.0,1473165482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 12:38:15.557630,51642,11.0
2016-09-06 12:23:19.758436,slurm_normal,1473164622.0,0,1.0,main_w4_handler1,2778213,13787549,False,,8008352.roundup,slurm,,2318180,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog Asynch+T,0,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,50.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d278ded4cfe0048'}]",1,png,false,true,yes,32.0,,31779472.0,1473164612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 12:23:46.263524,51642,10.0
2016-09-06 12:46:43.144878,slurm_normal,1473166024.0,0,1.0,main_w4_handler0,2778213,13787677,False,,8008431.roundup,slurm,,1370903,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog F19+T,0,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,50.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563d0ddab7865b6fd'}]",1,png,false,false,yes,32.0,,31779472.0,1473166013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 12:47:06.018650,51642,11.0
2016-09-06 13:02:42.641947,slurm_normal,1473167644.0,0,1.0,main_w4_handler0,2809858,13787768,False,,8008493.roundup,slurm,,32852390,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,brg,TES,100.0,48.6685,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,15,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ce2166f5d382192'}]",0,,,,no,32.0,,32651993.0,1473166985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 13:14:06.839635,87324,659.0
2016-09-06 13:33:25.087344,slurm_normal,1473168829.0,0,1.0,main_w4_handler1,2778213,13788035,False,,8008637.roundup,slurm,,2068748,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog F15+T,0,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,50.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5683213920dc2a240'}]",1,png,false,false,yes,32.0,,31779472.0,1473168818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 13:33:50.923028,51642,11.0
2016-09-30 22:41:26.735259,slurm_normal,1475277229.0,0,1.0,main_w3_handler1,2838889,13985631,False,,8205322.roundup,slurm,,21716651,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c909beffe265637'}]",0,,,,no,32.0,,31606687.0,1475277133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-30 23:13:52.768129,85504,96.0
2016-09-30 22:31:19.503317,slurm_normal,1475274903.0,0,1.0,main_w3_handler0,2408954,13985590,False,,8205148.roundup,slurm,,2903044,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,CpG Methyl 24vs4.5hpf on 876 cluster4,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e04ae2bda5d6877'}]",1,png,false,true,yes,32.0,,33225411.0,1475274875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-30 22:35:10.377054,65481,28.0
2016-09-30 22:00:21.029939,slurm_normal,1475274905.0,0,1.0,main_w3_handler1,2838889,13985489,False,,8205128.roundup,slurm,,15880517,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507e063b5c94978e6'}]",0,,,,no,32.0,,31606687.0,1475274677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-30 22:35:10.354355,85504,228.0
2016-09-06 15:29:57.861511,slurm_normal,1473175880.0,0,1.0,main_w3_handler0,2778213,13789127,False,,8009547.roundup,slurm,,1229532,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Purples,TES,25.0,7.5,black,false,Nanog Asynch-T,0,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from peak center (bp),,50.0,,70.0,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514dcee73c1154cb0'}]",1,png,false,false,yes,32.0,,31779472.0,1473175819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 15:31:25.506738,51642,61.0
2016-09-06 15:58:21.236989,slurm_normal,1473177524.0,0,1.0,main_w3_handler1,2808072,13789450,False,,8009868.roundup,slurm,,179931,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5459377fd487248ad'}]",0,,,,no,32.0,,32549684.0,1473177513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 15:58:45.992729,87393,11.0
2016-09-06 16:49:22.903671,slurm_normal,1473180585.0,0,1.0,main_w3_handler1,2739523,13789943,False,,8010342.roundup,slurm,,82592,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,5,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c62c0f6327c86c9'}]",0,,,,no,32.0,,32792813.0,1473180573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-06 16:49:47.073730,36650,12.0
