bgzip,bgzip_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bgzip,parameters.bgzip.values,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
29051,bgzip,,,2016-07-25 11:21:28.590730,slurm_normal,1469445704.0,0.0,,1.0,main_w2_handler1,2775009,13483799,False,,178592,vcf,7699655.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c58da47560acb54'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ab9cb5171202a74'}]",32.0,,31688793,1469445700.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-07-25 11:21:46.202255,83897,4.0
11776,bgzip,,,2016-06-09 06:36:21.971997,slurm_normal,1465454220.0,0.0,,1.0,main_w1_handler0,2723986,13116570,False,,156463,vcf,7301385.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537c719c4e36bd214'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcaf307b6e168b88'}]",32.0,,30743603,1465454218.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 06:37:03.506087,85101,2.0
44894,bgzip,,,2016-06-09 06:44:31.112570,slurm_normal,1465454707.0,0.0,,1.0,main_w2_handler1,2723986,13116585,False,,630098,vcf,7301406.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ae5a361dad9a705'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b33e51fb68ba0fdb'}]",32.0,,30743603,1465454704.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 06:45:09.598058,85101,3.0
11776,bgzip,,,2016-06-09 05:07:39.502017,slurm_normal,1465448898.0,0.0,,1.0,main_w2_handler0,2725072,13116316,False,,156463,vcf,7301133.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd59c7308b514717'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed5457a4eabf83d9'}]",32.0,,30743575,1465448895.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 05:08:21.574792,85044,3.0
8932,bgzip,,,2016-06-09 05:29:08.216426,slurm_normal,1465450173.0,0.0,,1.0,main_w2_handler1,2723986,13116385,False,,126970,vcf,7301198.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ef6c696b3d834b1'}]","""/galaxy-repl/localdata/chrom/micMur1.len""","""micMur1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a5ce39e33b950a1'}]",32.0,,30743603,1465450170.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 05:29:35.730982,85101,3.0
44894,bgzip,,,2016-06-09 07:42:22.970539,slurm_normal,1465458199.0,0.0,,1.0,main_w2_handler1,2725072,13116897,False,,630098,vcf,7301730.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e423db2317a8cda8'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567a0f9b5d8f53a25'}]",32.0,,30743575,1465458196.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 07:43:23.313900,85044,3.0
218097,bgzip,,,2016-07-24 16:07:12.677208,slurm_normal,1469376448.0,0.0,,1.0,main_w1_handler1,2757925,13480232,False,,1302818,vcf,7696093.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537a7549fdbcf7ca1'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5905b1234d37a2879'}]",32.0,,31673225,1469376443.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-07-24 16:07:30.216977,86988,5.0
2352,bgzip,,,2016-06-10 07:14:41.692815,slurm_normal,1465542924.0,0.0,,1.0,main_w2_handler0,2664481,13129893,False,,8465,vcf,7314433.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c9dc5fd6c0fd791'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53731f8699de8bdf7'}]",32.0,,29565329,1465542921.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-10 07:15:28.340548,49545,3.0
333699827,bgzip,,,2017-05-29 22:23:00.444182,slurm_normal,1496096603.0,0.0,,1.0,main_w3_handler0,3085704,15963521,False,,1015720136,vcf,10060368.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 29807139}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29806794}]",32.0,,38140089,1496096592.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-05-29 22:23:25.323659,104664,11.0
528,bgzip,,,2016-06-09 21:54:07.207860,slurm_normal,1465509599.0,0.0,,1.0,main_w1_handler1,2727809,13127387,False,,753,vcf,7311865.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fa196390773cfee'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c68f2fb128431be'}]",32.0,,30742719,1465509504.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 22:00:02.581503,84291,95.0
28,bgzip,,,2016-06-09 21:54:06.294538,slurm_normal,1465509295.0,0.0,,1.0,main_w2_handler1,2727809,13127386,False,,0,vcf,7311811.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d9c61cfb1394a82'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55089fafef7380e2c'}]",32.0,,30742719,1465509291.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:55:02.429829,84291,4.0
220311,bgzip,,,2016-06-09 21:54:46.797569,slurm_normal,1465509375.0,0.0,,1.0,main_w2_handler0,2727809,13127394,False,,1523579,vcf,7311832.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5080ef04a795fc884'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f674f74c549f08f3'}]",32.0,,30742719,1465509357.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:56:16.349640,84291,18.0
28,bgzip,,,2016-06-09 21:54:24.179100,slurm_normal,1465509342.0,0.0,,1.0,main_w2_handler0,2727809,13127392,False,,0,vcf,7311826.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f861e85dd065b79'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521d7ccf0ea6351ee'}]",32.0,,30742719,1465509338.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:55:49.206663,84291,4.0
4822,bgzip,,,2016-06-09 21:54:24.024494,slurm_normal,1465509342.0,0.0,,1.0,main_w2_handler1,2727809,13127391,False,,18545,vcf,7311827.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6de96a90e76a561'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ac5f4e6005c3391'}]",32.0,,30742719,1465509338.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:55:44.305533,84291,4.0
166085,bgzip,,,2016-06-09 21:54:53.827731,slurm_normal,1465509393.0,0.0,,1.0,main_w1_handler0,2727809,13127395,False,,1177681,vcf,7311839.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae37856fd3db8502'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5e92378c8c70212'}]",32.0,,30742719,1465509389.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:56:34.650609,84291,4.0
22589,bgzip,,,2016-06-09 21:54:23.779974,slurm_normal,1465509314.0,0.0,,1.0,main_w2_handler1,2727809,13127390,False,,132212,vcf,7311821.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8650ddb66e3e077'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f02e7dcae7fcac17'}]",32.0,,30742719,1465509310.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:55:18.676226,84291,4.0
7549,bgzip,,,2016-06-09 21:53:59.745325,slurm_normal,1465509510.0,0.0,,1.0,main_w1_handler1,2727809,13127384,False,,36315,vcf,7311864.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bbdf07c9a6fb8cf'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515c4dd2e27e9e495'}]",32.0,,30742719,1465509504.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:58:37.580461,84291,6.0
136645,bgzip,,,2016-06-09 21:54:07.487189,slurm_normal,1465509540.0,0.0,,1.0,main_w1_handler1,2727809,13127388,False,,1018368,vcf,7311867.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533dce041f9304fed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b0ddd4b3d53497e'}]",32.0,,30742719,1465509527.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:59:03.944639,84291,13.0
2654,bgzip,,,2016-06-09 21:55:02.722750,slurm_normal,1465509364.0,0.0,,1.0,main_w2_handler1,2727809,13127396,False,,7094,vcf,7311834.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c8a9a5f7dd2d90c'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565c74b44200a7059'}]",32.0,,30742719,1465509361.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-09 21:56:08.776397,84291,3.0
10916,bgzip,,,2016-06-10 05:37:15.399651,slurm_normal,1465537072.0,0.0,,1.0,main_w1_handler1,2725072,13129479,False,,151320,vcf,7313995.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd6eb770cbe253d8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f0ddf0da83ced5d'}]",32.0,,30770919,1465537069.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-10 05:37:54.909142,85044,3.0
4445281,bgzip,,,2016-06-10 21:16:15.293133,slurm_normal,1465593392.0,0.0,,1.0,main_w1_handler0,2678796,13136318,False,,38494587,vcf,7320957.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508172df040a3d9e2'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504777660b70ce3e3'}]",32.0,,30723605,1465593389.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-10 21:16:34.706161,83091,3.0
1450495,bgzip,,,2016-06-13 21:58:30.206223,slurm_normal,1465855138.0,0.0,,1.0,main_w2_handler1,2678796,13152813,False,,5322123,vcf,7337124.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b0f0d912061f8d6'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58790719ea317af48'}]",32.0,,30402988,1465855124.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-13 21:59:00.504909,83091,14.0
2111,bgzip,,,2016-06-14 13:30:09.473100,slurm_normal,1465911027.0,0.0,,1.0,main_w2_handler0,2738070,13159614,False,,8133,vcf,7343633.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd3f658204ca918b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598b77166df58b21e'}]",32.0,,30603778,1465911022.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-14 13:30:31.523307,85447,5.0
2172,bgzip,,,2016-06-14 13:30:09.151421,slurm_normal,1465911024.0,0.0,,1.0,main_w2_handler0,2738070,13159613,False,,8498,vcf,7343632.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59770c026f492527f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541057ecc452d2507'}]",32.0,,30603778,1465911019.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-14 13:30:28.849451,85447,5.0
2304,bgzip,,,2016-06-14 13:30:13.470844,slurm_normal,1465911036.0,0.0,,1.0,main_w2_handler0,2738070,13159617,False,,10350,vcf,7343636.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56546f67e7f54538e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54850d66984dbccc2'}]",32.0,,30603778,1465911026.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-14 13:30:39.784069,85447,10.0
6306900,bgzip,,,2016-06-16 11:49:04.880143,slurm_normal,1466077765.0,0.0,,1.0,main_w2_handler0,2678796,13182560,False,,56138918,vcf,7367023.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d30eb335a89e0e9'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c35bd901c0a4889c'}]",32.0,,30723605,1466077760.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-16 11:49:30.051752,83091,5.0
1923788,bgzip,,,2016-06-15 18:39:38.594111,slurm_normal,1466015989.0,0.0,,1.0,main_w1_handler0,2678796,13172486,False,,6631299,vcf,7356448.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1ca2863ea7fb979'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbb985ac252392e2'}]",32.0,,30723605,1466015987.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-15 18:39:53.777589,83091,2.0
4689434,bgzip,,,2016-06-15 19:17:03.726650,slurm_normal,1466018238.0,0.0,,1.0,main_w2_handler0,2678796,13172739,False,,39185122,vcf,7356715.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e23ac88b930e33c9'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590cd8c0fa3716a7b'}]",32.0,,30723605,1466018235.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-15 19:17:22.586355,83091,3.0
1677563,bgzip,,,2016-06-15 19:21:52.934742,slurm_normal,1466018523.0,0.0,,1.0,main_w1_handler0,2678796,13172797,False,,5964346,vcf,7356757.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fa34579e5bac4d3'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548309add2cf4fa90'}]",32.0,,30723605,1466018520.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-06-15 19:22:04.940406,83091,3.0
1580,bgzip,36.0,len,2016-10-21 07:04:32.495270,slurm_normal,1477033484.0,0.0,,1.0,main_w3_handler0,2492367,14136877,False,,7076,vcf,8350799.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2b0234481ac2c8e'}]","""/galaxy-repl/main/files/017/565/dataset_17565513.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db447530bef9970d'}]",32.0,,33758488,1477033480.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-10-21 07:04:45.954903,55109,4.0
40152,bgzip,,,2016-09-27 16:44:36.175370,slurm_normal,1474994698.0,0.0,,1.0,main_w3_handler1,2707080,13959037,False,,164616,vcf,8178158.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555b487b5a87a6f9c'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e5bbaf8aaa9a719'}]",32.0,,31981304,1474994692.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-09-27 16:45:00.689381,83188,6.0
166086,bgzip,,,2016-08-06 02:47:22.159578,slurm_normal,1470451700.0,0.0,,1.0,main_w1_handler1,2785376,13606635,False,,1177684,vcf,7818673.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a237f540cd8b05d5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568452f7566f94fa0'}]",32.0,,31753590,1470451697.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-06 02:48:23.774253,87713,3.0
94106,bgzip,,,2016-08-21 15:37:11.319135,slurm_normal,1471793893.0,0.0,,1.0,main_w4_handler0,2797831,13692637,False,,633644,vcf,7906904.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595b24ec91063a78e'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51acdfeaba751bcf1'}]",32.0,,31946096,1471793889.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-21 15:38:15.376686,88122,4.0
2976,bgzip,,,2016-08-17 15:54:50.868442,slurm_normal,1471449690.0,0.0,,1.0,main_w4_handler1,2794350,13677464,False,,9658,vcf,7895128.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578f78ba225bf18d7'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55650298af5e6b5d1'}]",32.0,,31312138,1471449686.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:33.450510,87062,4.0
2852,bgzip,,,2016-08-17 15:54:39.529407,slurm_normal,1471449500.0,0.0,,1.0,main_w4_handler0,2794350,13677419,False,,9311,vcf,7895075.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b596fda5d50beeac82'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4f8f4af44830c08'}]",32.0,,31312138,1471449486.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 15:58:23.365255,87062,14.0
2996,bgzip,,,2016-08-17 15:54:51.057315,slurm_normal,1471449704.0,0.0,,1.0,main_w4_handler1,2794350,13677466,False,,9776,vcf,7895132.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaf2afda9ebe0ff6'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c226be57801656d'}]",32.0,,31312138,1471449700.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:46.726757,87062,4.0
2944,bgzip,,,2016-08-17 15:56:20.016775,slurm_normal,1471449743.0,0.0,,1.0,main_w3_handler0,2794350,13677486,False,,9535,vcf,7895140.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56800d6724f71077f'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e564e920e8fa1245'}]",32.0,,31312138,1471449729.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:02:24.021937,87062,14.0
2844,bgzip,,,2016-08-17 15:54:51.055416,slurm_normal,1471449571.0,0.0,,1.0,main_w3_handler1,2794350,13677465,False,,9122,vcf,7895098.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587f7287df9941a57'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5483bccb5a2cc72b8'}]",32.0,,31312138,1471449567.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 15:59:31.760898,87062,4.0
2912,bgzip,,,2016-08-17 15:56:23.108477,slurm_normal,1471449745.0,0.0,,1.0,main_w3_handler0,2794350,13677488,False,,9487,vcf,7895142.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b2115e4ec533897c'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea2ff6943ba5fca3'}]",32.0,,31312138,1471449738.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:02:27.641090,87062,7.0
3617,bgzip,,,2016-08-17 15:55:45.759073,slurm_normal,1471449687.0,0.0,,1.0,main_w3_handler1,2794350,13677479,False,,12749,vcf,7895126.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591eeacc0352703b8'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ec9a86b160471f5'}]",32.0,,31312138,1471449683.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:28.229035,87062,4.0
2700,bgzip,,,2016-08-17 15:55:28.605210,slurm_normal,1471449647.0,0.0,,1.0,main_w3_handler1,2794350,13677473,False,,8687,vcf,7895115.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fa78203db79baa4'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a97d3b0e42081c7a'}]",32.0,,31312138,1471449643.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:00:48.495443,87062,4.0
3187,bgzip,,,2016-08-17 15:56:22.435551,slurm_normal,1471449742.0,0.0,,1.0,main_w4_handler0,2794350,13677487,False,,10908,vcf,7895135.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c72b15091bef249c'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d89f1a3a9e183c44'}]",32.0,,31312138,1471449720.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:02:23.352552,87062,22.0
2906,bgzip,,,2016-08-17 15:55:14.400067,slurm_normal,1471449659.0,0.0,,1.0,main_w4_handler0,2794350,13677469,False,,9328,vcf,7895117.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe67d9bbca561043'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd87d0a71e102eaf'}]",32.0,,31312138,1471449644.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:01.249052,87062,15.0
3069,bgzip,,,2016-08-17 15:55:39.529028,slurm_normal,1471449693.0,0.0,,1.0,main_w4_handler0,2794350,13677477,False,,10163,vcf,7895129.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5f1996466db76ad'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac87088f1bb6e2bf'}]",32.0,,31312138,1471449686.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:34.925294,87062,7.0
2884,bgzip,,,2016-08-17 15:54:44.894422,slurm_normal,1471449711.0,0.0,,1.0,main_w3_handler0,2794350,13677462,False,,9335,vcf,7895134.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51441764ab12ccc86'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea37e83d62b1af4a'}]",32.0,,31312138,1471449708.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:01:52.507082,87062,3.0
3027,bgzip,,,2016-08-17 15:54:45.581864,slurm_normal,1471449623.0,0.0,,1.0,main_w4_handler0,2794350,13677463,False,,9947,vcf,7895111.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e07690520e8cc9df'}]","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cd15441ba0cb959'}]",32.0,,31312138,1471449618.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2016-08-17 16:00:23.786320,87062,5.0
