chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,file,file_filetype,file_list,file_list_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.accession,parameters.input.file.values,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-03 21:26:56.912798,slurm_normal,1475530617.0,0,,,,,1.0,main_w4_handler0,2841727,14000168,False,,8219075.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2000750,,,accession_number,"""fastqsanger""",32.0,,33297616.0,1475530183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 21:37:02.377672,85659.0,434.0
,,2016-10-03 21:41:17.106692,slurm_normal,1475536174.0,0,,,,,1.0,main_w4_handler0,2809811,14000234,False,,8219141.roundup,slurm,,132112168.0,corral-repl,,,both,false,,20000000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192527,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475530997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 23:09:36.453701,88912.0,5177.0
,,2016-10-03 13:28:34.651817,slurm_normal,1475506346.0,0,,,,,1.0,main_w3_handler1,2667252,13996104,False,,8215338.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4116670,,,accession_number,"""fastqsanger""",32.0,,33413958.0,1475501401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 14:52:28.944543,19605.0,4945.0
,,2016-10-03 15:22:31.293375,slurm_normal,1475508846.0,0,,,,,1.0,main_w3_handler1,2809811,13997395,False,,8216483.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2541169,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475508237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 15:34:10.721721,88912.0,609.0
,,2016-10-03 15:22:20.945781,slurm_normal,1475508828.0,0,,,,,1.0,main_w3_handler0,2809811,13997390,False,,8216480.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2541168,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475508229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 15:33:56.356951,88912.0,599.0
,,2016-10-04 13:33:04.724103,slurm_normal,1475593075.0,0,,,,,1.0,main_w4_handler1,2832301,14004564,False,,8223270.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554541,,,accession_number,"""fastqsanger""",32.0,,33447816.0,1475588120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 14:57:59.549354,46340.0,4955.0
,,2016-10-03 21:27:42.604815,slurm_normal,1475531634.0,0,,,,,1.0,main_w4_handler0,2841727,14000172,False,,8219076.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2000780,,,accession_number,"""fastqsanger""",32.0,,33297616.0,1475530246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 21:53:57.063925,85659.0,1388.0
,,2016-10-03 21:29:12.909951,slurm_normal,1475531889.0,0,,,,,1.0,main_w4_handler1,2841727,14000174,False,,8219078.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2000785,,,accession_number,"""fastqsanger""",32.0,,33297616.0,1475530266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 21:58:12.154720,85659.0,1623.0
,,2016-10-03 21:31:06.475273,slurm_normal,1475535901.0,0,,,,,1.0,main_w3_handler0,2809811,14000190,False,,8219094.roundup,slurm,,132112168.0,corral-repl,,,both,false,,20000000,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3192526,,,accession_number,"""fastqsanger""",32.0,,32476181.0,1475530363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 23:05:04.119826,88912.0,5538.0
,,2016-10-03 19:02:05.098599,slurm_normal,1475522658.0,0,,,,,1.0,main_w4_handler0,2731389,13999133,False,,8218146.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2001059,,,accession_number,"""fastqsanger""",32.0,,33297616.0,1475521466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 19:24:37.769687,85659.0,1192.0
,,2016-10-03 20:06:28.496485,slurm_normal,1475530172.0,0,,,,,1.0,main_w3_handler1,2841617,13999672,False,,8218606.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3167091,,,accession_number,"""fastqsanger""",32.0,,33418075.0,1475525249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 21:29:36.820748,90536.0,4923.0
,,2016-10-03 19:42:01.731808,slurm_normal,1475525234.0,0,,,,,1.0,main_w4_handler1,2838833,13999477,False,,8218454.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR595880,,,accession_number,"""fastqsanger""",32.0,,33418075.0,1475523932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 20:07:18.181282,90536.0,1302.0
,,2016-10-03 19:44:14.293596,slurm_normal,1475524639.0,0,,,,,1.0,main_w3_handler1,2838833,13999486,False,,8218450.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR595877,,,accession_number,"""fastqsanger""",32.0,,33418075.0,1475523921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 19:57:24.436031,90536.0,718.0
,,2016-10-03 20:04:02.428984,slurm_normal,1475525930.0,0,,,,,1.0,main_w4_handler0,2841617,13999642,False,,8218599.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3167089,,,accession_number,"""fastqsanger""",32.0,,33418075.0,1475525212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 20:18:53.463912,90536.0,718.0
,,2016-10-03 20:04:48.440206,slurm_normal,1475526216.0,0,,,,,1.0,main_w3_handler0,2841617,13999655,False,,8218595.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3167090,,,accession_number,"""fastqsanger""",32.0,,33418075.0,1475525200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-03 20:23:40.417192,90536.0,1016.0
,,2016-10-04 02:22:17.187292,slurm_normal,1475547898.0,0,,,,,1.0,main_w3_handler1,2841864,14001784,False,,8220746.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3560950,,,accession_number,"""fastqsanger""",32.0,,33438133.0,1475547869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 02:25:00.916920,91519.0,29.0
,,2016-10-05 16:56:49.982167,slurm_normal,1475686856.0,0,,,,,1.0,main_w3_handler0,2835448,14013712,False,,8232023.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR074137,,,accession_number,"""fastqsanger""",32.0,,33481476.0,1475686704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 17:00:59.723476,75964.0,152.0
,,2016-10-04 06:04:46.641620,slurm_normal,1475562617.0,0,,,,,1.0,main_w3_handler1,2841992,14002362,False,,8221281.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1027184,,,accession_number,"""fastqsanger""",32.0,,33095606.0,1475561189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 06:30:19.723751,90756.0,1428.0
,,2016-10-04 10:43:34.019545,slurm_normal,1475577920.0,3,,,,,1.0,main_w4_handler0,2840836,14003467,False,,8222252.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,	ERR048336,,,accession_number,"""fasta""",32.0,,33410984.0,1475577916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 10:45:25.061639,,4.0
,,2016-10-04 10:43:11.392924,slurm_normal,1475578690.0,0,,,,,1.0,main_w3_handler0,2840836,14003465,False,,8222265.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,ERR852664,,,accession_number,"""fastqsanger""",32.0,,33410984.0,1475578033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 10:58:21.414912,,657.0
,,2016-10-04 13:44:43.326820,slurm_normal,1475592821.0,0,,,,,1.0,main_w3_handler1,2842493,14004659,False,,8223350.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554535,,,accession_number,"""fastqsanger""",32.0,,33448054.0,1475588809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 14:53:45.415756,91558.0,4012.0
,,2016-10-04 13:44:59.188738,slurm_normal,1475590660.0,0,,,,,1.0,main_w4_handler1,2842493,14004661,False,,8223352.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554536,,,accession_number,"""fastqsanger""",32.0,,33448054.0,1475588830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 14:17:44.384075,91558.0,1830.0
,,2016-10-04 14:48:27.855004,slurm_normal,1475593756.0,0,,,,,1.0,main_w3_handler1,2792120,14005043,False,,8223750.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956253,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1475592565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 15:09:21.634611,88348.0,1191.0
,,2016-10-04 14:48:17.559311,slurm_normal,1475594408.0,0,,,,,1.0,main_w3_handler1,2792120,14005041,False,,8223749.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR956251,,,accession_number,"""fastqsanger""",32.0,,32108432.0,1475592569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 15:20:11.228591,88348.0,1839.0
,,2016-10-04 16:12:25.842556,slurm_normal,1475599090.0,0,,,,,1.0,main_w3_handler1,2833216,14005708,False,,8224343.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2443249,,,accession_number,"""fastqsanger""",32.0,,33242561.0,1475597632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 16:38:14.081061,91017.0,1458.0
,,2016-10-04 18:19:27.109874,slurm_normal,1475607999.0,3,,,,,1.0,main_w4_handler0,2842493,14006521,False,,8225059.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554536,,,accession_number,"""fastqsanger""",32.0,,33456741.0,1475605588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 19:11:10.670548,91558.0,2411.0
,,2016-10-04 18:25:28.598833,slurm_normal,1475609260.0,0,,,,,1.0,main_w3_handler1,2841515,14006555,False,,8225095.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3110290,,,accession_number,"""fastqsanger""",32.0,,33424910.0,1475606356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 19:27:49.489551,91493.0,2904.0
,,2016-10-04 20:46:05.763882,slurm_normal,1475615622.0,0,,,,,1.0,main_w4_handler0,2023504,14007474,False,,8225905.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1145652,,,accession_number,"""fastqsanger""",32.0,,31755831.0,1475614100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 21:13:46.135565,38593.0,1522.0
,,2016-10-04 19:35:16.795038,slurm_normal,1475615805.0,0,,,,,1.0,main_w3_handler0,2836014,14007067,False,,8225487.roundup,slurm,,132112168.0,corral-repl,,,aligned,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554534,,,accession_number,"""fastqsanger""",32.0,,33255881.0,1475610276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 21:16:51.655177,66016.0,5529.0
,,2016-10-04 20:45:09.806272,slurm_normal,1475616053.0,0,,,,,1.0,main_w3_handler1,2023504,14007467,False,,8225896.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1145651,,,accession_number,"""fastqsanger""",32.0,,31755831.0,1475614054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 21:20:56.783805,38593.0,1999.0
,,2016-10-04 23:16:33.351649,slurm_normal,1475623056.0,3,,,,,1.0,main_w4_handler1,2832301,14008520,False,Job output deleted by user before job completed.,8227080.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,accession_number,"""fastqsanger""",32.0,,33465695.0,1475623050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 23:17:36.971880,46340.0,6.0
,,2016-10-04 18:58:55.481394,slurm_normal,1475620326.0,0,,,,,1.0,main_w4_handler1,2842493,14006799,False,,8225267.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,false,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554539,,,accession_number,"""fastqsanger""",32.0,,33456741.0,1475607979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 22:32:19.727338,91558.0,12347.0
,,2016-10-04 19:11:00.889721,slurm_normal,1475620477.0,0,,,,,1.0,main_w4_handler1,2832301,14006915,False,,8225323.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,false,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1554537,,,accession_number,"""fastqsanger""",32.0,,33461214.0,1475608391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-04 22:34:42.309067,46340.0,12086.0
,,2016-10-05 15:52:20.250222,slurm_normal,1475686156.0,0,,,,,1.0,main_w4_handler0,2833331,14013295,False,,8231663.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647674,,,accession_number,"""fastqsanger""",32.0,,31676490.0,1475682837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 16:49:21.321051,6373.0,3319.0
,,2016-10-05 01:00:36.658679,slurm_normal,1475631549.0,0,,,,,1.0,main_w3_handler1,2841367,14009083,False,,8227635.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR071382,,,accession_number,"""fastqsanger""",32.0,,33427850.0,1475629364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 01:39:12.364522,91479.0,2185.0
,,2016-10-05 15:52:39.696727,slurm_normal,1475686187.0,0,,,,,1.0,main_w4_handler1,2833331,14013298,False,,8231660.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647673,,,accession_number,"""fastqsanger""",32.0,,31676490.0,1475682812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 16:49:53.289193,6373.0,3375.0
,,2016-10-05 09:08:21.714275,slurm_normal,1475659602.0,0,,,,,1.0,main_w3_handler0,2821547,14011035,False,,8229475.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4018437,,,accession_number,"""fastqsanger""",32.0,,32978610.0,1475658637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 09:26:45.730805,90272.0,965.0
,,2016-10-05 12:26:53.176602,slurm_normal,1475671260.0,0,,,,,1.0,main_w3_handler1,2841992,14011960,False,,8230369.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1027189,,,accession_number,"""fastqsanger""",32.0,,33095606.0,1475670512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 12:41:01.966616,90756.0,748.0
,,2016-10-05 13:54:41.209793,slurm_normal,1475677601.0,0,,,,,1.0,main_w3_handler0,2821547,14012456,False,,8230834.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR4018438,,,accession_number,"""fastqsanger""",32.0,,32978610.0,1475675825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 14:26:47.540319,90272.0,1776.0
,,2016-10-05 14:57:31.023954,slurm_normal,1475681904.0,0,,,,,1.0,main_w3_handler0,2665041,14012946,False,,8231298.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR3705576,,,accession_number,"""fastqsanger""",32.0,,31777572.0,1475679528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 15:38:30.872433,82288.0,2376.0
,,2016-10-05 14:58:26.689198,slurm_normal,1475682378.0,0,,,,,1.0,main_w3_handler0,2833331,14012952,False,,8231306.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647675,,,accession_number,"""fastqsanger""",32.0,,31676490.0,1475679572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 15:46:22.861724,6373.0,2806.0
,,2016-10-05 19:08:12.389392,slurm_normal,1475703072.0,0,,,,,1.0,main_w4_handler1,2843794,14014441,False,,8232796.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944628,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475694883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 21:31:15.770656,90536.0,8189.0
,,2016-10-05 19:08:34.693344,slurm_normal,1475700964.0,0,,,,,1.0,main_w4_handler0,2843794,14014447,False,,8232798.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944626,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475694884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 20:56:09.281445,90536.0,6080.0
,,2016-10-05 19:26:02.201156,slurm_normal,1475695844.0,3,,,,,1.0,main_w4_handler1,2844064,14014541,False,,8232881.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SSR647673,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1475695832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 19:30:49.595253,91673.0,12.0
,,2016-10-06 14:46:38.096573,slurm_normal,1475765929.0,0,,,,,1.0,main_w3_handler0,2843794,14020898,False,,8238887.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944638,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475765352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 14:58:53.711497,90536.0,577.0
,,2016-10-05 20:03:01.653652,slurm_normal,1475704211.0,0,,,,,1.0,main_w4_handler0,2844064,14014822,False,,8233067.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647673,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1475697905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-05 21:50:15.436809,91673.0,6306.0
,,2016-10-06 14:47:02.093888,slurm_normal,1475766618.0,0,,,,,1.0,main_w4_handler0,2843794,14020902,False,,8238883.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944637,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475765325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 15:10:20.035764,90536.0,1293.0
,,2016-10-06 08:16:23.360240,slurm_normal,1475742823.0,0,,,,,1.0,main_w4_handler0,2842843,14018038,False,,8236263.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR2803260,,,accession_number,"""fastqsanger""",32.0,,33414574.0,1475741881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 08:33:48.305222,6656.0,942.0
,,2016-10-06 13:03:32.221959,slurm_normal,1475759692.0,0,,,,,1.0,main_w4_handler0,2843794,14019847,False,,8237949.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944643,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475759103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 13:14:54.842337,90536.0,589.0
,,2016-10-06 13:11:48.837737,slurm_normal,1475761938.0,0,,,,,1.0,main_w4_handler0,2844064,14019884,False,,8237989.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647675,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1475759625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 13:52:27.746086,91673.0,2313.0
,,2016-10-06 13:40:28.497672,slurm_normal,1475761959.0,0,,,,,1.0,main_w3_handler1,2843794,14020182,False,,8238304.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR1944635,,,accession_number,"""fastqsanger""",32.0,,33035075.0,1475761448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 13:52:42.103482,90536.0,511.0
,,2016-10-06 13:11:32.447546,slurm_normal,1475762657.0,0,,,,,1.0,main_w4_handler0,2844064,14019882,False,,8237988.roundup,slurm,,132112168.0,corral-repl,,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,SRR647674,,,accession_number,"""fastqsanger""",32.0,,33484035.0,1475759602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/1.3.0,1.3.0,,2016-10-06 14:04:23.299306,91673.0,3055.0
