chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.aligned_file,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r.values,parameters.input_format.paired.unaligned_file,parameters.input_format|reads_f|__identifier__,parameters.input_format|reads_r|__identifier__,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.max_seeds,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.no_softclip,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.secondary,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment_options.__current_case__,parameters.spliced_options.no_spliced_alignment_options.maxins,parameters.spliced_options.no_spliced_alignment_options.minins,parameters.spliced_options.no_spliced_alignment_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-25 19:08:45.226925,slurm_multi,1501010269.0,0,,6.0,main_w4_handler2,3165883,,,16416881,False,,839125504.0,,,,,,,fastqsanger,,,10482044,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499466}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 18""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:17:52.706635,107999,182.0
,,2017-07-25 19:05:01.942152,slurm_multi,1501011185.0,0,,6.0,main_w3_handler2,3165883,,,16416823,False,,862730098.0,,,,,,,fastqsanger,,,10482172,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499475}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 26""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501011105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:33:07.916148,107999,80.0
,,2017-07-25 11:52:55.348696,slurm_multi,1501011425.0,0,,6.0,main_w4_handler2,3201346,4919071985.0,fasta,16412157,False,,2385553360.0,,,,,,,fastq,,,10482009,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30594192}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30594205}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39479094.0,1501009797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:37:08.332159,42977,1628.0
,,2017-07-25 19:06:51.080263,slurm_multi,1501009934.0,0,,6.0,main_w4_handler2,3165883,,,16416846,False,,859519767.0,,,,,,,fastqsanger,,,10482022,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499471}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 23""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501009865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:12:16.265618,107999,69.0
,,2017-07-25 19:06:53.134552,slurm_multi,1501010075.0,0,,6.0,main_w4_handler2,3165883,,,16416850,False,,696079736.0,,,,,,,fastqsanger,,,10482031,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499467}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 19""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:14:38.425956,107999,61.0
,,2017-07-25 19:03:25.053315,slurm_multi,1501009527.0,0,,6.0,main_w3_handler2,3165883,,,16416796,False,,0.0,,,,,,,fastqsanger,,,10481943,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499488}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 39""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501009509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:05:28.873947,107999,18.0
,,2017-07-25 19:04:58.872774,slurm_multi,1501009786.0,0,,6.0,main_w3_handler2,3165883,,,16416817,False,,847659583.0,,,,,,,fastqsanger,,,10481975,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499481}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 32""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501009618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:09:48.989014,107999,168.0
,,2017-07-25 18:22:39.551859,slurm_multi,1501010496.0,0,,6.0,main_w3_handler2,3105121,121662600.0,fasta,16416202,False,,7380571544.0,,,,,,,fastqsanger,,,10482038,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30607539}]",,,false,,,,0,defaults,,,,,"""""","""6""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30604363}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39496471.0,1501010059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:21:38.365616,105603,437.0
,,2017-07-25 19:03:26.385190,slurm_multi,1501009612.0,0,,6.0,main_w3_handler2,3165883,,,16416799,False,,0.0,,,,,,,fastqsanger,,,10481969,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499485}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 36""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501009596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:06:55.095364,107999,16.0
,,2017-07-25 19:03:25.821763,slurm_multi,1501009556.0,0,,6.0,main_w3_handler2,3165883,,,16416798,False,,0.0,,,,,,,fastqsanger,,,10481949,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499486}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 37""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501009537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:05:58.691306,107999,19.0
,,2017-07-25 18:53:03.021752,slurm_multi,1501009546.0,0,,6.0,main_w4_handler2,3193064,,,16416707,False,,,,,,,4211568247.0,fastqsanger,,4201073211.0,fastqsanger,10481833,slurm,,,,132112168.0,corral-repl,,0,no,,,1,advanced,0,0,C,false,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,1.0,false,false,advanced,false,paired,,"[{'src': 'hda', 'id': 30602744}]","[{'src': 'hda', 'id': 30602745}]",false,,,,0,defaults,,,,,"""10""","""10""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",,,,,,,,,,,,,,,,,,,,32.0,,39292761.0,1501008792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:05:50.045237,103084,754.0
,,2017-07-25 18:43:13.970936,slurm_multi,1501009662.0,0,,6.0,main_w4_handler2,3196714,,,16416597,False,,5066891012.0,,,,,,,fastqsanger,,,10481876,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597359}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501009145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:07:45.021091,104099,517.0
,,2017-07-25 19:05:00.114641,slurm_multi,1501010723.0,0,,6.0,main_w3_handler2,3165883,,,16416819,False,,0.0,,,,,,,fastqsanger,,,10482114,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499479}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 30""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:25:25.002301,107999,8.0
,,2017-07-25 19:03:26.684408,slurm_multi,1501010173.0,0,,6.0,main_w3_handler2,3165883,,,16416800,False,,862017611.0,,,,,,,fastqsanger,,,10482043,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499484}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 35""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:16:15.663479,107999,86.0
,,2017-07-25 18:43:42.029041,slurm_multi,1501010788.0,0,,6.0,main_w3_handler2,3196714,,,16416607,False,,4248432521.0,,,,,,,fastqsanger,,,10482075,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597361}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501010429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:26:30.938864,104099,359.0
,,2017-07-25 11:53:27.200681,slurm_multi,1501013211.0,0,,6.0,main_w4_handler2,3201346,4919071985.0,fasta,16412162,False,,2102072657.0,,,,,,,fastq,,,10482208,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30594196}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30594205}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39479094.0,1501011433.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 20:06:55.284368,42977,1778.0
,,2017-07-25 19:08:46.557276,slurm_multi,1501010473.0,0,,6.0,main_w4_handler2,3165883,,,16416885,False,,851697998.0,,,,,,,fastqsanger,,,10482073,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499463}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 15""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:21:15.797745,107999,70.0
,,2017-07-25 19:08:47.055134,slurm_multi,1501010606.0,0,,6.0,main_w4_handler2,3165883,,,16416887,False,,858803704.0,,,,,,,fastqsanger,,,10482090,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499461}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 13""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:23:27.730861,107999,69.0
,,2017-07-25 18:45:59.378106,slurm_multi,1501010425.0,0,,6.0,main_w4_handler2,3196714,,,16416635,False,,3964286831.0,,,,,,,fastqsanger,,,10482033,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597390}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501010047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:20:26.967849,104099,378.0
,,2017-07-25 19:08:46.845508,slurm_multi,1501010692.0,0,,6.0,main_w4_handler2,3165883,,,16416886,False,,826660312.0,,,,,,,fastqsanger,,,10482100,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499462}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 14""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:24:54.342738,107999,67.0
,,2017-07-25 19:05:00.672762,slurm_multi,1501010953.0,0,,6.0,main_w3_handler2,3165883,,,16416820,False,,832057448.0,,,,,,,fastqsanger,,,10482124,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499478}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 29""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:29:15.679530,107999,143.0
,,2017-07-25 19:08:47.252363,slurm_multi,1501010797.0,0,,6.0,main_w4_handler2,3165883,,,16416888,False,,748016773.0,,,,,,,fastqsanger,,,10482116,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499460}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 12""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:26:40.370296,107999,69.0
,,2017-07-25 18:46:30.831391,slurm_multi,1501011143.0,0,,6.0,main_w4_handler2,3196714,,,16416640,False,,3821523411.0,,,,,,,fastqsanger,,,10482122,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597393}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501010800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:32:25.162983,104099,343.0
,,2017-07-25 19:05:01.437290,slurm_multi,1501011095.0,0,,6.0,main_w3_handler2,3165883,,,16416822,False,,33493265.0,,,,,,,fastqsanger,,,10482167,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499476}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 27""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501011069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:31:37.940358,107999,26.0
,,2017-07-25 18:44:39.520630,slurm_multi,1501011758.0,0,,6.0,main_w3_handler2,3196714,,,16416618,False,,4279670815.0,,,,,,,fastqsanger,,,10482205,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597368}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501011407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:42:40.886715,104099,351.0
,,2017-07-25 19:06:50.647729,slurm_multi,1501011268.0,0,,6.0,main_w3_handler2,3165883,,,16416844,False,,851887648.0,,,,,,,fastqsanger,,,10482184,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499472}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 24""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501011193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:34:31.167965,107999,75.0
,,2017-07-25 18:44:09.128386,slurm_multi,1501011399.0,0,,6.0,main_w3_handler2,3196714,,,16416610,False,,3004864868.0,,,,,,,fastqsanger,,,10482181,slurm,,,,132109816.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30597365}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,rn6,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39384817.0,1501011152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:36:41.395164,104099,247.0
,,2017-07-25 19:05:01.020283,slurm_multi,1501011061.0,0,,6.0,main_w3_handler2,3165883,,,16416821,False,,863669822.0,,,,,,,fastqsanger,,,10482135,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499477}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 28""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501010959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:31:03.755456,107999,102.0
,,2017-07-25 19:06:51.959373,slurm_multi,1501011346.0,0,,6.0,main_w3_handler2,3165883,,,16416848,False,,831708618.0,,,,,,,fastqsanger,,,10482189,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30499469}]",,,false,,,"""Trimmomatic on FASTQ Groomer on data 21""",0,defaults,,,,,"""5""","""5""",0,,,,,,,,defaults,0,,susScr3,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,39480294.0,1501011274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-07-25 19:35:48.740862,107999,72.0
