corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData,parameters.corData.values,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
95092,deeptools_coverage_matrix,2016-04-24 03:17:32.661850,slurm_normal,1461468041.0,0,1.0,main_w2_handler0,2661936,12584595,False,,6788524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f23d7390fcbcc18'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461468033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:20:43.943505,63534.0,8.0
65417,deeptools_coverage_matrix,2016-04-24 03:04:05.037250,slurm_normal,1461467062.0,0,1.0,main_w2_handler0,2661936,12584582,False,,6788495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f439b293ac6c02e'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461467053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:04:23.719029,63534.0,9.0
19932,deeptools_coverage_matrix,2016-04-24 03:18:10.861065,slurm_normal,1461467952.0,0,1.0,main_w1_handler2,2661936,12584597,False,,6788518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5958d2341b9222d90'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461467937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:19:13.276791,63534.0,15.0
60406,deeptools_coverage_matrix,2016-04-24 02:17:49.021576,slurm_normal,1461464392.0,0,1.0,main_w1_handler0,2661936,12584514,False,,6788436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c62370b72485b053'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461464376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:19:53.917812,63534.0,16.0
54647,deeptools_coverage_matrix,2016-04-24 02:08:39.599030,slurm_normal,1461463737.0,0,1.0,main_w1_handler0,2661936,12584488,False,,6788417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5621e6504a99b8224'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461463726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:08:59.223744,63534.0,11.0
54647,deeptools_coverage_matrix,2016-04-24 02:06:07.160706,slurm_normal,1461463666.0,0,1.0,main_w2_handler1,2661936,12584476,False,,6788414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5621e6504a99b8224'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461463661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:07:48.436181,63534.0,5.0
65417,deeptools_coverage_matrix,2016-04-24 02:12:17.766678,slurm_normal,1461464062.0,0,1.0,main_w1_handler2,2661936,12584500,False,,6788427.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f439b293ac6c02e'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""true""",32.0,,29515524,1461464057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 02:14:24.750146,63534.0,5.0
19932,deeptools_coverage_matrix,2016-04-24 03:52:29.832840,slurm_normal,1461469967.0,0,1.0,main_w2_handler0,2661936,12584670,False,,6788595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5958d2341b9222d90'}]","""spearman""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461469959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:52:48.859010,63534.0,8.0
11896,deeptools_coverage_matrix,2016-04-24 03:24:46.305592,slurm_normal,1461468327.0,0,1.0,main_w1_handler2,2661936,12584619,False,,6788541.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5076bfeb9e31f1d9f'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461468319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:25:28.829802,63534.0,8.0
20714,deeptools_coverage_matrix,2016-04-24 03:21:52.695216,slurm_normal,1461468157.0,0,1.0,main_w1_handler2,2661936,12584609,False,,6788534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55201f83ce3bf672c'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461468152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:22:38.959624,63534.0,5.0
2913,deeptools_coverage_matrix,2016-04-24 03:43:42.993822,slurm_normal,1461469457.0,0,1.0,main_w1_handler2,2661936,12584656,False,,6788578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aa7c1cc2c1845556'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29515524,1461469449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-24 03:44:20.212185,63534.0,8.0
65417,deeptools_coverage_matrix,2016-04-26 03:53:09.659463,slurm_normal,1461642927.0,0,1.0,main_w1_handler2,2661936,12618842,False,,6820802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b519608748ad317e04'}]","""pearson""","""?""","""false""","""png""",1,,,,scatterplot,,,"""true""","""false""",32.0,,29439861,1461642917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,2.2.2.0,,2016-04-26 03:55:30.121784,63534.0,10.0
