create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-03-03 16:30:27.465864,slurm_normal,1520095590.0,0,7680.0,1.0,main_w4_handler0,3450288,18592519,False,,71735269,bam,12687357,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257063""","""5""",1,"[{'src': 'hda', 'id': 34187424}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:46:32.765624,87686,42.0
2018-03-03 16:30:25.798417,slurm_normal,1520095606.0,0,7680.0,1.0,main_w3_handler1,3450288,18592515,False,,89802525,bam,12687356,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257057""","""5""",1,"[{'src': 'hda', 'id': 34187420}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:46:47.757138,87686,61.0
2018-03-03 16:30:26.948530,slurm_normal,1520095644.0,0,7680.0,1.0,main_w3_handler1,3450288,18592518,False,,80590374,bam,12687367,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257062""","""5""",1,"[{'src': 'hda', 'id': 34187423}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:47:26.117480,87686,47.0
2018-03-03 16:30:36.517581,slurm_normal,1520096544.0,0,7680.0,1.0,main_w4_handler0,3450288,18592539,False,,71323746,bam,12687547,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257087""","""5""",1,"[{'src': 'hda', 'id': 34187444}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:02:26.497586,87686,50.0
2018-03-03 16:30:18.673001,slurm_normal,1520096547.0,0,7680.0,1.0,main_w4_handler1,3450288,18592503,False,,102762979,bam,12687545,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257042""","""5""",1,"[{'src': 'hda', 'id': 34187408}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:02:28.395053,87686,64.0
2018-03-03 16:30:38.274207,slurm_normal,1520095714.0,0,7680.0,1.0,main_w3_handler1,3450288,18592543,False,,239,bam,12687400,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257091""","""5""",1,"[{'src': 'hda', 'id': 34187448}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:35.453387,87686,5.0
2018-03-03 16:30:08.600313,slurm_normal,1520095683.0,0,7680.0,1.0,main_w4_handler1,3450288,18592482,False,,222598954,bam,12687354,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257011""","""5""",1,"[{'src': 'hda', 'id': 34187387}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:05.406143,87686,146.0
2018-03-03 16:30:37.638651,slurm_normal,1520095796.0,0,7680.0,1.0,main_w3_handler1,3450288,18592541,False,,140245487,bam,12687397,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257089""","""5""",1,"[{'src': 'hda', 'id': 34187446}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:49:59.191394,87686,98.0
2018-03-03 16:30:34.955692,slurm_normal,1520095692.0,0,7680.0,1.0,main_w3_handler1,3450288,18592535,False,,244,bam,12687393,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257078""","""5""",1,"[{'src': 'hda', 'id': 34187439}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:13.252312,87686,5.0
2018-03-03 16:30:38.918123,slurm_normal,1520095703.0,0,7680.0,1.0,main_w3_handler0,3450288,18592545,False,,238,bam,12687398,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257093""","""5""",1,"[{'src': 'hda', 'id': 34187450}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:48:24.887058,87686,5.0
2018-03-03 16:30:09.604188,slurm_normal,1520095884.0,0,7680.0,1.0,main_w4_handler1,3450288,18592484,False,,72787007,bam,12687416,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257013""","""5""",1,"[{'src': 'hda', 'id': 34187389}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:51:26.847379,87686,49.0
2018-03-03 16:30:38.575978,slurm_normal,1520095817.0,0,7680.0,1.0,main_w3_handler1,3450288,18592544,False,,139950332,bam,12687402,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257092""","""5""",1,"[{'src': 'hda', 'id': 34187449}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:50:18.794334,87686,95.0
2018-03-03 16:30:08.949577,slurm_normal,1520095830.0,0,7680.0,1.0,main_w4_handler1,3450288,18592483,False,,6052153,bam,12687411,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257012""","""5""",1,"[{'src': 'hda', 'id': 34187388}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:50:31.532198,87686,11.0
2018-03-03 16:30:13.347538,slurm_normal,1520096001.0,0,7680.0,1.0,main_w4_handler1,3450288,18592492,False,,239,bam,12687444,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257024""","""5""",1,"[{'src': 'hda', 'id': 34187397}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:53:23.925579,87686,5.0
2018-03-03 16:30:40.010951,slurm_normal,1520096830.0,0,7680.0,1.0,main_w4_handler0,3450288,18592548,False,,239,bam,12687618,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257097""","""5""",1,"[{'src': 'hda', 'id': 34187453}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:07:12.746003,87686,4.0
2018-03-03 16:30:33.854394,slurm_normal,1520096057.0,0,7680.0,1.0,main_w4_handler0,3450288,18592532,False,,238,bam,12687450,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257075""","""5""",1,"[{'src': 'hda', 'id': 34187436}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:54:19.343905,87686,4.0
2018-03-03 16:30:29.604665,slurm_normal,1520096047.0,0,7680.0,1.0,main_w4_handler0,3450288,18592526,False,,84765593,bam,12687443,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257069""","""5""",1,"[{'src': 'hda', 'id': 34187430}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520095996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:54:09.320532,87686,51.0
2018-03-03 16:30:40.433462,slurm_normal,1520096110.0,0,7680.0,1.0,main_w3_handler1,3450288,18592549,False,,71403947,bam,12687452,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257098""","""5""",1,"[{'src': 'hda', 'id': 34187454}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:55:11.549829,87686,47.0
2018-03-03 16:30:41.906029,slurm_normal,1520096150.0,0,7680.0,1.0,main_w3_handler1,3450288,18592552,False,,70096253,bam,12687456,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257101""","""5""",1,"[{'src': 'hda', 'id': 34187457}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:55:52.410155,87686,51.0
2018-03-03 16:30:13.663302,slurm_normal,1520096306.0,0,7680.0,1.0,main_w4_handler1,3450288,18592493,False,,139550348,bam,12687472,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257025""","""5""",1,"[{'src': 'hda', 'id': 34187398}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:58:32.358389,87686,90.0
2018-03-03 16:30:20.219437,slurm_normal,1520096589.0,0,7680.0,1.0,main_w4_handler1,3450288,18592506,False,,252,bam,12687559,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257045""","""5""",1,"[{'src': 'hda', 'id': 34187411}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:03:12.536381,87686,5.0
2018-03-03 16:30:39.282707,slurm_normal,1520096600.0,0,7680.0,1.0,main_w4_handler0,3450288,18592546,False,,239,bam,12687562,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257095""","""5""",1,"[{'src': 'hda', 'id': 34187451}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:03:21.568455,87686,5.0
2018-03-03 16:30:19.676655,slurm_normal,1520096616.0,0,7680.0,1.0,main_w4_handler1,3450288,18592505,False,,102465708,bam,12687554,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257044""","""5""",1,"[{'src': 'hda', 'id': 34187410}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:03:38.952148,87686,63.0
2018-03-03 16:30:15.987105,slurm_normal,1520096372.0,0,7680.0,1.0,main_w4_handler1,3450288,18592499,False,,87965615,bam,12687512,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257038""","""5""",1,"[{'src': 'hda', 'id': 34187404}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:59:34.926461,87686,56.0
2018-03-03 16:30:35.753065,slurm_normal,1520096381.0,0,7680.0,1.0,main_w4_handler0,3450288,18592537,False,,50640935,bam,12687522,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257081""","""5""",1,"[{'src': 'hda', 'id': 34187441}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 16:59:43.458572,87686,37.0
2018-03-03 16:30:36.095354,slurm_normal,1520096415.0,0,7680.0,1.0,main_w4_handler0,3450288,18592538,False,,35480216,bam,12687527,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257083""","""5""",1,"[{'src': 'hda', 'id': 34187443}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:00:17.420615,87686,28.0
2018-03-03 16:30:42.531534,slurm_normal,1520096580.0,0,7680.0,1.0,main_w3_handler1,3450288,18592554,False,,33978532,bam,12687555,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257104""","""5""",1,"[{'src': 'hda', 'id': 34187459}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:03:01.641331,87686,27.0
2018-03-03 16:30:42.217921,slurm_normal,1520096477.0,0,7680.0,1.0,main_w3_handler1,3450288,18592553,False,,69057273,bam,12687536,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257102""","""5""",1,"[{'src': 'hda', 'id': 34187458}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:01:19.251612,87686,50.0
2018-03-03 16:30:26.670257,slurm_normal,1520096458.0,0,7680.0,1.0,main_w4_handler1,3450288,18592517,False,,61329918,bam,12687535,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257061""","""5""",1,"[{'src': 'hda', 'id': 34187422}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:01:00.974315,87686,38.0
2018-03-03 16:30:39.585526,slurm_normal,1520096819.0,0,7680.0,1.0,main_w4_handler0,3450288,18592547,False,,72865345,bam,12687611,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257096""","""5""",1,"[{'src': 'hda', 'id': 34187452}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:07:01.493877,87686,48.0
2018-03-03 16:30:43.542908,slurm_normal,1520096869.0,0,7680.0,1.0,main_w4_handler0,3450288,18592557,False,,40031809,bam,12687620,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257107""","""5""",1,"[{'src': 'hda', 'id': 34187462}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520096838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:07:51.442527,87686,31.0
2018-03-03 16:30:42.833598,slurm_normal,1520098984.0,0,7680.0,1.0,main_w4_handler1,3450288,18592555,False,,62403166,bam,12687806,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257105""","""5""",1,"[{'src': 'hda', 'id': 34187460}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520098937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:43:06.060242,87686,47.0
2018-03-03 16:30:34.693166,slurm_normal,1520098411.0,0,7680.0,1.0,main_w4_handler1,3450288,18592534,False,,240,bam,12687760,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257077""","""5""",1,"[{'src': 'hda', 'id': 34187438}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520098406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:33:34.236108,87686,5.0
2018-03-03 16:30:43.212245,slurm_normal,1520099063.0,0,7680.0,1.0,main_w4_handler1,3450288,18592556,False,,103320079,bam,12687809,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257106""","""5""",1,"[{'src': 'hda', 'id': 34187461}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520098989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 17:44:25.604014,87686,74.0
2018-03-03 20:42:10.196398,slurm_normal,1520110223.0,0,7680.0,1.0,main_w4_handler0,3450288,18594357,False,,36236565,bam,12689194,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257103""","""5""",1,"[{'src': 'hda', 'id': 34190059}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520110195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:50:26.744125,87686,28.0
2018-03-03 20:42:04.888189,slurm_normal,1520110206.0,0,7680.0,1.0,main_w4_handler0,3450288,18594347,False,,34646723,bam,12689191,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257014""","""5""",1,"[{'src': 'hda', 'id': 34190049}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520110180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:50:08.825426,87686,26.0
2018-03-03 20:42:08.290515,slurm_normal,1520110214.0,0,7680.0,1.0,main_w4_handler0,3450288,18594353,False,,35858310,bam,12689192,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257080""","""5""",1,"[{'src': 'hda', 'id': 34190055}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520110185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:50:17.398642,87686,29.0
2018-03-03 20:42:07.268490,slurm_normal,1520109844.0,0,7680.0,1.0,main_w3_handler1,3450288,18594351,False,,25118455,bam,12689149,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257032""","""5""",1,"[{'src': 'hda', 'id': 34190053}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:44:06.780350,87686,21.0
2018-03-03 20:42:01.973837,slurm_normal,1520109819.0,0,7680.0,1.0,main_w3_handler1,3450288,18594345,False,,117393350,bam,12689128,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256986""","""5""",1,"[{'src': 'hda', 'id': 34190047}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:43:40.840832,87686,87.0
2018-03-03 20:42:05.974280,slurm_normal,1520109770.0,0,7680.0,1.0,main_w3_handler1,3450288,18594349,False,,43941985,bam,12689133,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257026""","""5""",1,"[{'src': 'hda', 'id': 34190051}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:42:53.452448,87686,35.0
2018-03-03 20:42:03.498126,slurm_normal,1520109778.0,0,7680.0,1.0,main_w4_handler0,3450288,18594346,False,,61258339,bam,12689130,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6256989""","""5""",1,"[{'src': 'hda', 'id': 34190048}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:43:00.509770,87686,46.0
2018-03-03 20:42:06.648553,slurm_normal,1520109815.0,0,7680.0,1.0,main_w3_handler1,3450288,18594350,False,,43833120,bam,12689139,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257031""","""5""",1,"[{'src': 'hda', 'id': 34190052}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:43:37.640982,87686,32.0
2018-03-03 20:42:08.913616,slurm_normal,1520109788.0,0,7680.0,1.0,main_w3_handler0,3450288,18594355,False,,71966049,bam,12689131,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257086""","""5""",1,"[{'src': 'hda', 'id': 34190057}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:43:11.326946,87686,53.0
2018-03-03 20:42:10.703842,slurm_normal,1520109816.0,0,7680.0,1.0,main_w3_handler0,3450288,18594358,False,,37091674,bam,12689141,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""SRR6257108""","""5""",1,"[{'src': 'hda', 'id': 34190060}]",,"[{'src': 'hda', 'id': 34183057}]",history,32.0,4411540.0,fasta,,43588932.0,1520109786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,1.1.0.46-0,,2018-03-03 20:43:39.497983,87686,30.0
