create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addoverlap,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.overlap,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-20 16:46:35.393134,slurm_normal,1484930853.0,0.0,1.0,main_w3_handler0,2563733,14830413,False,,3866830,fasta,8990695.roundup,slurm,,132112168.0,corral-repl,,"""0073c5d8df3011e6b530005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012304}]","""fasta""","""99""","""100""",32.0,,,1484930801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 16:47:34.795125,76714.0,52.0
2017-01-20 00:08:40.564088,slurm_normal,1484870996.0,0.0,1.0,main_w4_handler1,2563733,14825669,False,,4269760,fasta,8986663.roundup,slurm,,132112168.0,corral-repl,,"""961162f8dea411e6924f005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012111}]","""fasta""","""99""","""100""",32.0,,,1484870929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:09:57.907583,76714.0,67.0
2017-01-20 00:12:22.625690,slurm_normal,1484872231.0,0.0,1.0,main_w4_handler0,2563733,14825719,False,,4073764,fasta,8986765.roundup,slurm,,132111800.0,corral-repl,,"""1bc32530dea511e69a7c005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012122}]","""fasta""","""99""","""100""",32.0,,,1484872177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:30:34.775737,76714.0,54.0
2017-01-20 00:10:59.018277,slurm_normal,1484871117.0,0.0,1.0,main_w3_handler1,2563733,14825693,False,,4200697,fasta,8986679.roundup,slurm,,132112168.0,corral-repl,,"""ea3db250dea411e6afaf005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012118}]","""fasta""","""99""","""100""",32.0,,,1484871063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:11:59.748211,76714.0,54.0
2017-01-20 00:13:43.696198,slurm_normal,1484871378.0,0.0,1.0,main_w3_handler1,2563733,14825746,False,,3990874,fasta,8986723.roundup,slurm,,132111800.0,corral-repl,,"""4ce3c7a0dea511e69a1f005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012126}]","""fasta""","""99""","""100""",32.0,,,1484871325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:16:19.767191,76714.0,53.0
2017-01-20 00:09:55.046364,slurm_normal,1484871059.0,0.0,1.0,main_w3_handler1,2563733,14825679,False,,4262561,fasta,8986672.roundup,slurm,,132112168.0,corral-repl,,"""c4a5ecb0dea411e69dae005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012115}]","""fasta""","""99""","""100""",32.0,,,1484870998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:11:01.667185,76714.0,61.0
2017-01-20 00:10:16.847100,slurm_normal,1484871073.0,0.0,1.0,main_w4_handler1,2563733,14825684,False,,4242278,fasta,8986675.roundup,slurm,,132111800.0,corral-repl,,"""d171b834dea411e6a35d005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012116}]","""fasta""","""99""","""100""",32.0,,,1484871019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:11:14.256922,76714.0,54.0
2017-01-20 00:10:41.596592,slurm_normal,1484871102.0,0.0,1.0,main_w4_handler1,2563733,14825689,False,,4208684,fasta,8986678.roundup,slurm,,132112168.0,corral-repl,,"""df0c2fd8dea411e6a9ca005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012117}]","""fasta""","""99""","""100""",32.0,,,1484871046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:11:44.927541,76714.0,56.0
2017-01-20 00:13:02.549827,slurm_normal,1484871312.0,0.0,1.0,main_w3_handler0,2563733,14825739,False,,4043161,fasta,8986711.roundup,slurm,,132111800.0,corral-repl,,"""34c1228adea511e6afaf005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012124}]","""fasta""","""99""","""100""",32.0,,,1484871257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:15:15.264930,76714.0,55.0
2017-01-20 00:11:16.507550,slurm_normal,1484871134.0,0.0,1.0,main_w3_handler1,2563733,14825697,False,,4160620,fasta,8986682.roundup,slurm,,132112168.0,corral-repl,,"""f556d50edea411e6aac7005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012119}]","""fasta""","""99""","""100""",32.0,,,1484871080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:12:16.258832,76714.0,54.0
2017-01-20 00:13:25.033317,slurm_normal,1484871310.0,0.0,1.0,main_w3_handler1,2563733,14825743,False,,4013785,fasta,8986710.roundup,slurm,,132112168.0,corral-repl,,"""41bd86aedea511e6b791005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012125}]","""fasta""","""99""","""100""",32.0,,,1484871257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:15:13.123379,76714.0,53.0
2017-01-20 00:11:38.987459,slurm_normal,1484871193.0,0.0,1.0,main_w3_handler1,2563733,14825702,False,,4142413,fasta,8986690.roundup,slurm,,132112168.0,corral-repl,,"""013847c2dea511e689a0005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012120}]","""fasta""","""99""","""100""",32.0,,,1484871140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:13:16.077992,76714.0,53.0
2017-01-20 00:11:57.641051,slurm_normal,1484871377.0,0.0,1.0,main_w4_handler1,2563733,14825706,False,,4135354,fasta,8986721.roundup,slurm,,132111800.0,corral-repl,,"""0df52d54dea511e6a9ca005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012121}]","""fasta""","""99""","""100""",32.0,,,1484871317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:16:18.497451,76714.0,60.0
2017-01-20 00:15:07.289805,slurm_normal,1484871723.0,0.0,1.0,main_w4_handler1,2563733,14825763,False,,3944422,fasta,8986746.roundup,slurm,,132112168.0,corral-repl,,"""7c22883adea511e68b3b005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012130}]","""fasta""","""99""","""100""",32.0,,,1484871671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:22:04.581899,76714.0,52.0
2017-01-20 00:15:44.008834,slurm_normal,1484872823.0,0.0,1.0,main_w3_handler0,2563733,14825769,False,,3914563,fasta,8986789.roundup,slurm,,132112168.0,corral-repl,,"""92fd4036dea511e69ca8005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012132}]","""fasta""","""99""","""100""",32.0,,,1484872771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:40:24.841918,76714.0,52.0
2017-01-20 00:15:19.871999,slurm_normal,1484872767.0,0.0,1.0,main_w3_handler0,2563733,14825766,False,,3915966,fasta,8986785.roundup,slurm,,132112168.0,corral-repl,,"""8654d132dea511e6b791005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012131}]","""fasta""","""99""","""100""",32.0,,,1484872716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:39:28.613447,76714.0,51.0
2017-01-20 00:16:09.076545,slurm_normal,1484872189.0,0.0,1.0,main_w3_handler1,2563733,14825773,False,,3910857,fasta,8986761.roundup,slurm,,132111800.0,corral-repl,,"""a332d286dea511e6b4c9005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012133}]","""fasta""","""99""","""100""",32.0,,,1484872139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:29:52.730204,76714.0,50.0
2017-01-20 00:12:42.675767,slurm_normal,1484872253.0,0.0,1.0,main_w4_handler0,2563733,14825726,False,,4043481,fasta,8986767.roundup,slurm,,132112168.0,corral-repl,,"""27c38082dea511e69a1f005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012123}]","""fasta""","""99""","""100""",32.0,,,1484872198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:30:55.565664,76714.0,55.0
2017-01-20 00:14:03.424011,slurm_normal,1484872709.0,0.0,1.0,main_w3_handler0,2563733,14825750,False,,3983274,fasta,8986783.roundup,slurm,,132112168.0,corral-repl,,"""58c445a4dea511e6a53b005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012127}]","""fasta""","""99""","""100""",32.0,,,1484872657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:38:31.616773,76714.0,52.0
2017-01-20 00:14:25.070889,slurm_normal,1484873120.0,0.0,1.0,main_w4_handler0,2563733,14825754,False,,3982068,fasta,8986798.roundup,slurm,,132112168.0,corral-repl,,"""65b9c946dea511e6a63b005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012128}]","""fasta""","""99""","""100""",32.0,,,1484873067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:45:21.445229,76714.0,53.0
2017-01-20 00:14:43.482504,slurm_normal,1484873174.0,0.0,1.0,main_w4_handler0,2563733,14825759,False,,3973664,fasta,8986800.roundup,slurm,,132112168.0,corral-repl,,"""7084ddc0dea511e6b13d005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28012129}]","""fasta""","""99""","""100""",32.0,,,1484873124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-20 00:46:15.691077,76714.0,50.0
2016-12-15 11:02:24.238481,slurm_normal,1481799752.0,0.0,1.0,main_w4_handler1,2477009,14582316,False,,2576337,fasta,8761635.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27643688}]","""fasta""","""0""","""120""",32.0,,34863731.0,1481799747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-15 11:02:33.140912,71665.0,5.0
2016-12-15 13:52:51.030699,slurm_normal,1481809977.0,0.0,1.0,main_w3_handler0,2477009,14583802,False,,13485,fasta,8762988.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27646294}]","""fasta""","""0""","""120""",32.0,,34863731.0,1481809973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-15 13:52:58.400634,71665.0,4.0
2016-12-15 13:23:12.808982,slurm_normal,1481808201.0,0.0,1.0,main_w4_handler1,2477009,14583561,False,,2000074,fasta,8762794.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27645884}]","""fasta""","""0""","""120""",32.0,,34863731.0,1481808197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-15 13:23:23.708296,71665.0,4.0
2016-12-15 09:19:56.714551,slurm_normal,1481793605.0,0.0,1.0,main_w4_handler0,2477009,14581151,False,,40164,fasta,8760545.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27642018}]","""fasta""","""0""","""40000""",32.0,,34863731.0,1481793602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-15 09:20:07.534229,71665.0,3.0
2016-12-15 09:22:14.492588,slurm_normal,1481793744.0,0.0,1.0,main_w4_handler1,2477009,14581167,False,,40266,fasta,8760561.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27642069}]","""fasta""","""0""","""120""",32.0,,34863731.0,1481793737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-15 09:22:25.759199,71665.0,7.0
2016-12-19 06:49:33.887984,slurm_normal,1482130181.0,0.0,1.0,main_w4_handler1,2477009,14605658,False,,578657,fasta,8782896.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27680092}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482130176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 06:49:42.967336,71665.0,5.0
2016-12-19 09:24:01.709791,slurm_normal,1482139450.0,0.0,1.0,main_w3_handler0,2477009,14606431,False,,1862081,fasta,8783600.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27681094}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482139444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 09:24:12.339787,71665.0,6.0
2016-12-19 06:25:27.246638,slurm_normal,1482128733.0,0.0,1.0,main_w4_handler1,2477009,14605581,False,,42200,fasta,8782829.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27679960}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482128729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 06:25:35.719157,71665.0,4.0
2016-12-19 08:41:36.395881,slurm_normal,1482136905.0,0.0,1.0,main_w4_handler1,2477009,14606212,False,,1336079,fasta,8783409.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27680793}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482136900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 08:41:47.528529,71665.0,5.0
2016-12-19 09:52:39.027368,slurm_normal,1482141167.0,0.0,1.0,main_w4_handler1,2477009,14606546,False,,17964,fasta,8783706.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27681236}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482141161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 09:52:49.094047,71665.0,6.0
2016-12-19 11:03:42.612753,slurm_normal,1482145433.0,0.0,1.0,main_w4_handler0,2477009,14606891,False,,17361,fasta,8783997.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27681887}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482145427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 11:03:53.988166,71665.0,6.0
2016-12-19 11:59:12.509706,slurm_normal,1482148759.0,0.0,1.0,main_w3_handler1,2477009,14607382,False,,1835481,fasta,8784455.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27682710}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482148755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 11:59:21.954469,71665.0,4.0
2016-12-19 12:18:19.419799,slurm_normal,1482149907.0,0.0,1.0,main_w4_handler1,2477009,14607564,False,,1336079,fasta,8784642.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27682935}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482149903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 12:18:29.335268,71665.0,4.0
2016-12-19 12:52:45.758344,slurm_normal,1482151973.0,0.0,1.0,main_w3_handler1,2477009,14608167,False,,1316961,fasta,8785194.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27683609}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482151969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 12:52:57.914090,71665.0,4.0
2016-12-19 14:20:08.913101,slurm_normal,1482157215.0,0.0,1.0,main_w4_handler0,2477009,14608693,False,,12921,fasta,8785684.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27684483}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482157211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 14:20:17.233964,71665.0,4.0
2016-12-19 13:59:32.349824,slurm_normal,1482155980.0,0.0,1.0,main_w3_handler1,2477009,14608573,False,,41241,fasta,8785592.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27684321}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482155975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 13:59:42.669762,71665.0,5.0
2016-12-19 13:35:52.377947,slurm_normal,1482154559.0,0.0,1.0,main_w3_handler1,2477009,14608472,False,,570508,fasta,8785499.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27684212}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482154555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-19 13:36:01.056927,71665.0,4.0
2016-12-20 06:59:57.723080,slurm_normal,1482217205.0,0.0,1.0,main_w3_handler0,2477009,14612801,False,,1971561,fasta,8789453.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27691054}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482217200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 07:00:06.565748,71665.0,5.0
2016-12-20 07:38:24.539793,slurm_normal,1482219514.0,0.0,1.0,main_w3_handler1,2477009,14612911,False,,2539641,fasta,8789551.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27691360}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482219508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 07:38:37.222569,71665.0,6.0
2016-12-20 08:11:23.640970,slurm_normal,1482221490.0,0.0,1.0,main_w4_handler1,2477009,14613229,False,,40097,fasta,8789859.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27691863}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482221486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 08:11:32.894240,71665.0,4.0
2016-12-20 08:41:10.574548,slurm_normal,1482223280.0,0.0,1.0,main_w3_handler1,2477009,14613405,False,,1971441,fasta,8790018.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27692125}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482223273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 08:41:21.031268,71665.0,7.0
2016-12-20 09:02:12.978016,slurm_normal,1482224539.0,0.0,1.0,main_w3_handler1,2477009,14613608,False,,13041,fasta,8790194.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27692362}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482224536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 09:02:20.799461,71665.0,3.0
2016-12-20 09:50:58.100454,slurm_normal,1482227465.0,0.0,1.0,main_w4_handler1,2477009,14613931,False,,570441,fasta,8790495.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27692758}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482227461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 09:51:08.274820,71665.0,4.0
2016-12-20 10:40:08.789349,slurm_normal,1482230417.0,0.0,1.0,main_w3_handler0,2477009,14614284,False,,1316841,fasta,8790825.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27693194}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482230413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 10:40:19.781757,71665.0,4.0
2016-12-20 10:57:20.373489,slurm_normal,1482231449.0,0.0,1.0,main_w4_handler0,2477009,14614440,False,,17361,fasta,8790966.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27693469}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482231443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 10:57:31.125035,71665.0,6.0
2016-12-20 11:18:21.176926,slurm_normal,1482232709.0,0.0,1.0,main_w3_handler1,2477009,14614534,False,,17241,fasta,8791069.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27693564}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482232705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-20 11:18:31.606148,71665.0,4.0
2016-12-21 00:04:57.106680,slurm_normal,1482278708.0,0.0,1.0,main_w3_handler1,2932895,14619455,False,,222,fasta,8796140.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27700765}]","""fasta""","""0""","""1""",32.0,,34848007.0,1482278704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-21 00:05:12.824126,9209.0,4.0
2016-12-21 10:53:27.879134,slurm_normal,1482317614.0,0.0,1.0,main_w4_handler1,2934652,14623019,False,,222,fasta,8799699.roundup,slurm,,132112168.0,corral-repl,,"""b36d2c74c76b11e69fae005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27706176}]","""fasta""","""0""","""1""",32.0,,,1482317610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-21 10:53:37.554023,9209.0,4.0
