chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1,parameters.fastq1.values,parameters.fastq1|__identifier__,parameters.fastq2,parameters.fastq2.values,parameters.fastq2|__identifier__,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-16 20:25:24.310928,slurm_normal,1466109091.0,0,1822755881,fastqsanger,1822755881,fastqsanger,1.0,main_w1_handler0,2741331,13187329,False,,7372250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c9b3ed8b55cbcdf'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5351ac40e52acee6e'}]",,"""5""","""12""",32.0,,30913991.0,1466108735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-06-16 20:31:33.299053,86223.0,356.0
,,2016-09-26 13:59:06.534076,slurm_normal,1474898544.0,0,672912720,fastq,672912720,fastq,1.0,main_w4_handler1,2772338,13944472,False,,8166020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530f5462f03cc5f0b'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530f5462f03cc5f0b'}]",,"""5""","""12""",32.0,,31614755.0,1474898439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-26 14:02:29.662623,72587.0,105.0
,,2016-09-26 15:19:44.834705,slurm_normal,1474903354.0,0,552431477,fastq,552431477,fastq,1.0,main_w3_handler0,2833309,13945304,False,,8166747.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d79333f23735b41f'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d79333f23735b41f'}]",,"""5""","""12""",32.0,,33073583.0,1474903199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-26 15:22:37.364790,,155.0
,,2016-07-29 15:16:57.408224,slurm_normal,1469805580.0,0,496692929,fastqsanger,496686923,fastqsanger,1.0,main_w2_handler1,2776052,13524626,False,,7739975.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56dccb743c3caeb42'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e8ff4a8ae9bf5fc'}]",,"""5""","""12""",32.0,,31723261.0,1469805430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-07-29 15:19:43.598004,87809.0,150.0
,,2016-09-27 16:29:11.998991,slurm_normal,1474994564.0,0,3125258084,fastqsanger,3127962568,fastqsanger,1.0,main_w4_handler0,2826355,13958941,False,,8178030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5417272898d382be9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586b271bea691db52'}]",,"""5""","""12""",32.0,,33251654.0,1474993771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-27 16:42:47.877922,88598.0,793.0
,,2016-08-09 06:03:06.733462,slurm_normal,1470722714.0,0,525070951,fastqillumina,525070951,fastqillumina,1.0,main_w1_handler0,2787979,13626432,False,,7838952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d513c81960a9fd'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0d513c81960a9fd'}]",,"""5""","""12""",32.0,,32062600.0,1470722657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-09 06:05:16.438428,88297.0,57.0
,,2016-08-09 14:53:18.196939,slurm_normal,1470754655.0,0,723373828,fastq,729324638,fastq,1.0,main_w1_handler0,2789044,13630449,False,,7843915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515156f4b01697e82'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d98eaa928d6dcfef'}]",,"""5""","""12""",32.0,,31689036.0,1470754518.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-09 14:57:38.285148,87638.0,137.0
,,2016-08-18 20:34:40.342694,slurm_normal,1471629095.0,0,325194641,fastqsanger,324709675,fastqsanger,1.0,main_w3_handler1,2757341,13684162,False,,7902052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5630b9b39d262aa38'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5d421e6c193dd23'}]",,"""5""","""12""",32.0,,30797433.0,1471628585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-19 17:51:48.179088,50564.0,510.0
,,2016-08-20 16:06:09.845615,slurm_normal,1471709218.0,0,38037967,fastqsanger,38037967,fastqsanger,1.0,main_w4_handler0,2783982,13690828,False,,7905607.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e652ecea7cc5f0a9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e652ecea7cc5f0a9'}]",,"""5""","""12""",32.0,,32387400.0,1471709202.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-20 16:07:00.239646,87060.0,16.0
,,2016-08-23 21:00:41.003432,slurm_normal,1471986998.0,0,824234863,fastqsanger,814530437,fastqsanger,1.0,main_w3_handler0,2800273,13707690,False,,7924143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d08a4ef80fc3685'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9fed8c6ed58b316'}]",,"""5""","""12""",32.0,,32481832.0,1471986736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-23 21:16:39.945819,24471.0,262.0
,,2016-08-24 01:00:20.590003,slurm_normal,1472000521.0,0,433272983,fastqsanger,438435313,fastqsanger,1.0,main_w3_handler1,2800273,13708567,False,,7925030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad681ad6a745429a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5837e10c906a3dd98'}]",,"""5""","""12""",32.0,,32481832.0,1472000436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-24 01:02:02.994581,24471.0,85.0
,,2016-08-24 01:55:55.644321,slurm_normal,1472003822.0,0,373165253,fastqsanger,348040901,fastqsanger,1.0,main_w4_handler0,2800273,13708705,False,,7925183.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5226ac489b1b47f91'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9e47c92c9ce845b'}]",,"""5""","""12""",32.0,,32481832.0,1472003771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-24 01:57:03.017757,24471.0,51.0
,,2016-08-26 02:13:57.546709,slurm_normal,1472179378.0,0,1778702031,fastqsanger,1784044113,fastqsanger,1.0,main_w3_handler0,2298977,13722009,False,,7939358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5817b43720800704a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e3bbf5b601b7b2c'}]",,"""1""","""6""",32.0,,32562258.0,1472179094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-26 02:42:59.943215,49878.0,284.0
,,2016-08-26 02:14:31.993994,slurm_normal,1472178960.0,0,1384132521,fastqsanger,1390088111,fastqsanger,1.0,main_w3_handler1,2298977,13722012,False,,7939314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e065e58e95e58861'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8b73dbab9d2c30c'}]",,"""1""","""6""",32.0,,32562258.0,1472178753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-26 02:36:01.722465,49878.0,207.0
,,2016-08-22 11:48:46.767493,slurm_normal,1471866633.0,0,723373828,fastq,729324638,fastq,1.0,main_w3_handler1,2789044,13697148,False,,7912827.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b515156f4b01697e82'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d98eaa928d6dcfef'}]",,"""5""","""12""",32.0,,31636439.0,1471866541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-22 11:50:35.953803,87638.0,92.0
,,2016-08-29 20:10:04.293864,slurm_normal,1472501801.0,0,1778702031,fastq,1784044113,fastq,1.0,main_w3_handler1,2298977,13743732,False,,7963726.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e179908f6d201aeb'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8392aa09ab9adef'}]",,"""0""","""7""",32.0,,32588382.0,1472501416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-29 20:16:44.461980,49878.0,385.0
,,2016-08-29 20:10:59.403713,slurm_normal,1472501750.0,0,1778702031,fastq,1784044113,fastq,1.0,main_w3_handler1,2298977,13743743,False,,7963731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e179908f6d201aeb'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8392aa09ab9adef'}]",,"""5""","""6""",32.0,,32588382.0,1472501470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-29 20:15:53.863236,49878.0,280.0
,,2016-08-29 20:12:07.277815,slurm_normal,1472501775.0,0,1384132521,fastq,1390088111,fastq,1.0,main_w4_handler0,2298977,13743800,False,,7963749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5635656058a51a8de'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcafc0329e5b5131'}]",,"""5""","""6""",32.0,,32588382.0,1472501539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-29 20:16:18.434187,49878.0,236.0
,,2016-08-30 14:15:55.533062,slurm_normal,1472567091.0,0,589258882,fastqillumina,591357326,fastqillumina,1.0,main_w3_handler0,2806123,13748595,False,,7969090.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557f94ee6b476c024'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508dcdc3093cdaebc'}]",,"""5""","""12""",32.0,,32661534.0,1472566973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-30 14:24:54.086379,89246.0,118.0
,,2016-08-30 19:32:14.602750,slurm_normal,1472585640.0,0,589258882,fastqillumina,591357326,fastqillumina,1.0,main_w3_handler0,2806123,13750404,False,,7970584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ececd2d4d919108c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5591d680427a8a2e3'}]",,"""5""","""12""",32.0,,32667571.0,1472585552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-30 19:34:01.276398,89246.0,88.0
,,2016-08-30 18:18:26.079359,slurm_normal,1472581251.0,0,589306062,fastqillumina,591405104,fastqillumina,1.0,main_w3_handler1,2806123,13749900,False,,7970212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b530ae235f87730190'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bedda453d4773b59'}]",,"""5""","""12""",32.0,,32666169.0,1472581149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-30 18:20:52.778449,89246.0,102.0
,,2016-08-30 20:18:52.051012,slurm_normal,1472588403.0,0,289600838,fastq,287025014,fastq,1.0,main_w3_handler1,2806123,13750760,False,,7970907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/31.len""","""31""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2b0cb295c7ee65a'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd74c4a5b8dcbc90'}]",,"""5""","""12""",32.0,,32667571.0,1472588355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-30 20:20:06.282720,89246.0,48.0
,,2016-08-27 04:03:10.620231,slurm_normal,1472270625.0,0,135111412,fastqsanger,115728622,fastqsanger,1.0,main_w4_handler0,2803681,13730071,False,,7948274.roundup,slurm,,132112168.0,corral-repl,,"""2b0863646c0b11e68709005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f84c6439d3ac6b94'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556c44a9216ab413e'}]",,"""0""","""10""",32.0,,32590468.0,1472270600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-27 04:03:46.876430,75824.0,25.0
,,2016-08-31 14:17:10.143708,slurm_normal,1472653146.0,0,403859497,fastqsanger,403858909,fastqsanger,1.0,main_w4_handler0,2776052,13755153,False,,7975954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525dfa053949d9df5'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563e0d863f945acdd'}]",,"""5""","""12""",32.0,,31723261.0,1472653074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-08-31 14:19:10.191829,87809.0,72.0
,,2016-09-01 08:48:10.310131,slurm_normal,1472719768.0,0,347629360,fastqsanger,347632410,fastqsanger,1.0,main_w3_handler0,2776052,13760939,False,,7982342.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b752e801d78309b'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5103591a2a2cf14bc'}]",,"""5""","""12""",32.0,,31723261.0,1472719706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-01 08:49:30.597539,87809.0,62.0
,,2016-09-01 10:48:04.430473,slurm_normal,1472727309.0,0,3068073723,fastqsanger,3068073723,fastqsanger,1.0,main_w3_handler0,2803353,13761500,False,,7982906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5260b4ba98a2d7e9c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5499ce3fd3da4dcd4'}]",,"""5""","""12""",32.0,,32582878.0,1472726897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-01 10:55:12.793903,89126.0,412.0
,,2016-09-07 11:21:03.410721,slurm_normal,1473247548.0,0,885475452,fastq,881007404,fastq,1.0,main_w3_handler1,2811500,13796355,False,,8016733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59289b599a168c5ec'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9c025a241299d3f'}]",,"""5""","""12""",32.0,,32791624.0,1473247283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-09-07 11:25:51.173555,87638.0,265.0
,,2016-10-04 20:31:27.451058,slurm_normal,1475614029.0,0,1822755881,fastqsanger,1822755881,fastqsanger,1.0,main_w3_handler1,2842528,14007374,False,,8225805.roundup,slurm,,132112168.0,corral-repl,,"""85a972f28a7111e6ba1f005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57e4668fa8b3e02f9'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5653846fa0c95fb8c'}]",,"""5""","""12""",32.0,,33068927.0,1475613174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-10-04 20:47:14.620266,86613.0,855.0
,,2016-11-02 06:30:06.901717,slurm_normal,1478068225.0,0,76188493,fastq,76188493,fastq,1.0,main_w4_handler0,2822021,14230344,False,,8440301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db76fe45eac150e2'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db76fe45eac150e2'}]",,"""5""","""12""",32.0,,32986491.0,1478068209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-02 06:30:26.734554,90297.0,16.0
,,2016-10-31 20:06:29.781523,slurm_normal,1477947062.0,0,363884483,fastqsanger,363757467,fastqsanger,1.0,main_w4_handler1,2876139,14220300,False,,8430435.roundup,slurm,,132112168.0,corral-repl,,"""82b89ea89fa511e6b49c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545f45251bd5ef038'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558a4593c297d1acc'}]",,"""5""","""12""",32.0,,34006575.0,1477946973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-10-31 20:51:08.028445,61346.0,89.0
,,2016-10-07 01:34:49.363773,slurm_normal,1475804332.0,0,1631344068,fastq,1631344068,fastq,1.0,main_w4_handler0,2846033,14025551,False,,8243616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a1290d53da3b916'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f88613ac4301e62e'}]",,"""5""","""12""",32.0,,33512609.0,1475804138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-10-07 01:38:54.442931,73233.0,194.0
,,2016-11-02 14:57:50.741088,slurm_normal,1478100228.0,0,55168286,fastqsanger,55172834,fastqsanger,1.0,main_w4_handler0,2876139,14233653,False,,8443554.roundup,slurm,,132112168.0,corral-repl,,"""b97341eca10c11e6bee1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57875f4d5be441083'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54de821aa80dce053'}]",,"""5""","""12""",32.0,,33774678.0,1478100125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-02 15:23:50.338784,61346.0,103.0
,,2016-11-02 17:38:26.623573,slurm_normal,1478112788.0,0,263535025,fastqsanger,263313197,fastqsanger,1.0,main_w3_handler1,2876139,14235511,False,,8444455.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5690d1c59b98ff849'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d76e5c066cac5b68'}]",,"""5""","""12""",32.0,,33774678.0,1478112648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-02 18:53:17.218595,61346.0,140.0
,,2016-11-02 17:37:13.260355,slurm_normal,1478112646.0,0,41176005,fastqsanger,41123505,fastqsanger,1.0,main_w4_handler0,2876139,14235504,False,,8444448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ae6f592982b7c27'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50cea14f0194d87cf'}]",,"""5""","""12""",32.0,,33774678.0,1478112624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-02 18:50:49.503338,61346.0,22.0
,,2016-11-03 12:36:50.715868,slurm_normal,1478181144.0,0,36053809,fastq,36053809,fastq,1.0,main_w3_handler1,2875728,14240539,False,,8449962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4733af9bdaa7d71'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4733af9bdaa7d71'}]",,"""5""","""0""",32.0,,32470359.0,1478181132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-03 13:52:25.791730,62307.0,12.0
,,2016-11-03 16:18:53.332776,slurm_normal,1478194312.0,0,7073336531,fastqsanger,7072922117,fastqsanger,1.0,main_w3_handler1,2879736,14242423,False,,8451226.roundup,slurm,,132112168.0,corral-repl,,"""3630e70aa1e111e6bed8005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f91152237284fbbf'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55134eed817d764a5'}]",,"""5""","""12""",32.0,,34006575.0,1478190148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-03 17:31:53.563285,61346.0,4164.0
,,2016-11-03 16:53:49.946931,slurm_normal,1478194060.0,0,4892180923,fastqsanger,4890074295,fastqsanger,1.0,main_w4_handler1,2879766,14242897,False,,8451728.roundup,slurm,,132112168.0,corral-repl,,"""17a4ea2aa1e611e6873e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a8fbee1e994a3c0'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4d8b83d09cdfccc'}]",,"""5""","""12""",32.0,,34006575.0,1478192038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-03 17:27:46.014715,61346.0,2022.0
,,2016-10-07 15:43:41.982071,slurm_normal,1475855177.0,0,396265248,fastqillumina,397154028,fastqillumina,1.0,main_w4_handler0,2846611,14030855,False,,8248332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/16374.len""","""16374""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b08d2f6297caeb47'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5833f7f7f294e76ad'}]",,"""5""","""12""",32.0,,33527969.0,1475855088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-10-07 15:46:25.180343,91324.0,89.0
,,2016-10-07 15:43:44.691600,slurm_normal,1475855172.0,0,405768129,fastqillumina,406643357,fastqillumina,1.0,main_w4_handler1,2846611,14030856,False,,8248329.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/16374.len""","""16374""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559393673bac430fc'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c07576fcf1e938f4'}]",,"""5""","""12""",32.0,,33527969.0,1475855084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-10-07 15:46:18.843987,91324.0,88.0
,,2016-11-05 00:49:32.738678,slurm_normal,1478306990.0,0,75026575,fastqsanger,75024345,fastqsanger,1.0,main_w3_handler1,2881967,14258346,False,,8467031.roundup,slurm,,132112168.0,corral-repl,,"""b72009d4a2f111e698e8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c5c9417fb6dd63d'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50af6cd31da6d212c'}]",,"""5""","""12""",32.0,,34094723.0,1478306976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-05 00:49:52.354121,61346.0,14.0
,,2016-11-05 01:01:03.291049,slurm_normal,1478307688.0,0,167084977,fastqsanger,167112109,fastqsanger,1.0,main_w3_handler1,2881968,14258393,False,,8467066.roundup,slurm,,132112168.0,corral-repl,,"""52c4ff42a2f311e6ac9f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f41e627827eb137'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54923a1db699add20'}]",,"""5""","""12""",32.0,,34094723.0,1478307665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/duplex/make_families/0.3,0.3,,2016-11-05 01:01:29.567220,61346.0,23.0
