create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-09-08 19:22:20.094254,roundup_multi,1410270306.0,0,8.0,main_w2_handler2,823885,7664781,False,,45493,qual454,1652483,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10382475,,32.0,,16781996,1410270303.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:24.785553,10254.0,3.0
2014-09-08 19:22:48.131307,roundup_multi,1410270309.0,0,8.0,main_w2_handler2,2040266,7664782,False,,45493,qual454,1652488,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676646,,32.0,,16785563,1410270306.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:26.049739,52750.0,3.0
2014-09-08 19:12:04.257447,roundup_multi,1410264488.0,0,8.0,main_w2_handler2,2040267,7664728,False,,45493,qual454,1652337,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676610,,32.0,,16785565,1410264482.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 12:08:11.988965,52751.0,6.0
2014-09-08 19:22:54.227470,roundup_multi,1410270312.0,0,8.0,main_w2_handler2,2040269,7664784,False,,45493,qual454,1652489,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676830,,32.0,,16785713,1410270309.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:26.553493,52752.0,3.0
2014-09-08 19:20:21.347336,roundup_multi,1410270300.0,0,8.0,main_w2_handler2,2040264,7664773,False,,45493,qual454,1652457,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16602397,,32.0,,16785542,1410270297.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:09.669754,52749.0,3.0
2014-09-08 19:20:56.081727,roundup_multi,1410270303.0,0,8.0,main_w2_handler2,2040260,7664776,False,,45493,qual454,1652462,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676615,,32.0,,16785525,1410270300.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:10.900908,52746.0,3.0
2014-09-08 19:23:54.719711,roundup_multi,1410270315.0,0,8.0,main_w2_handler2,2040263,7664787,False,,45493,qual454,1652494,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676639,,32.0,,16785540,1410270312.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:28.042803,52748.0,3.0
2014-09-08 19:25:45.796064,roundup_multi,1410270318.0,0,8.0,main_w2_handler2,2040262,7664797,False,,45493,qual454,1652505,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16676882,,32.0,,16785535,1410270315.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-09 13:45:28.431606,52747.0,3.0
2014-09-09 18:12:05.336349,roundup_multi,1410336311.0,0,8.0,main_w2_handler2,823885,7673612,False,,45493,qual454,1663466,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",10382475,,32.0,,16781996,1410336305.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-09-10 08:05:17.506439,10254.0,6.0
2014-10-02 09:29:27.027766,roundup_multi,1412242193.0,0,8.0,main_w2_handler2,2038270,7916869,False,,9425438,qual454,1895690,slurm,,132112068.0,corral-repl,,"""/galaxy-repl/main/files/008/689/dataset_8689269.dat""","""v1""",17121746,,32.0,,17348372,1412242182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-10-02 09:29:55.382084,45745.0,11.0
2014-11-20 16:41:04.096684,roundup_multi,1416501680.0,0,6.0,main_w2_handler2,2124653,8212102,False,,5988549,qual454,2067451,slurm,,132112072.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17621026,,32.0,,19623710,1416501675.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 16:41:24.686030,35613.0,5.0
2014-10-08 12:59:31.265185,roundup_multi,1412773191.0,0,8.0,main_w2_handler2,2038269,7947292,False,,4177565,qual454,1924985,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17097067,,32.0,,17457615,1412773185.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-10-08 12:59:53.011321,45745.0,6.0
2014-10-13 09:36:20.659139,roundup_multi,1413193013.0,0,8.0,main_w2_handler2,2083561,7970772,False,,55863435,qual454,1934384,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17208387,,32.0,,16402953,1413192991.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-10-13 09:36:53.825183,29525.0,22.0
2014-11-11 19:08:56.198129,roundup_multi,1415733192.0,0,6.0,main_w2_handler2,2107163,8144847,False,,823976689,qual454,1984914,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17489357,,32.0,,18471945,1415732949.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-11 19:13:16.028985,55431.0,243.0
2014-10-22 15:15:49.064320,roundup_multi,1413990998.0,0,8.0,main_w2_handler2,2092922,8024768,False,,100086685,qual454,1937966,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17296777,,32.0,,17829201,1413990960.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-10-22 15:16:40.260631,,38.0
2014-11-20 16:41:03.395305,roundup_multi,1416501681.0,0,6.0,main_w2_handler2,2124652,8212101,False,,5988549,qual454,2067450,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17620988,,32.0,,19597928,1416501673.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 16:41:32.430565,55465.0,8.0
2014-11-20 08:34:54.173233,roundup_multi,1416472509.0,0,6.0,main_w2_handler2,2124076,8208880,False,,5988549,qual454,2063703,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17616103,,32.0,,19616888,1416472501.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 08:35:12.773153,41937.0,8.0
2014-11-20 16:40:26.303190,roundup_multi,1416501642.0,0,6.0,main_w2_handler2,2124654,8212099,False,,5988549,qual454,2067440,slurm,,132112072.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17620972,,32.0,,19623714,1416501634.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 16:40:50.488092,35631.0,8.0
2014-11-20 16:41:20.488446,roundup_multi,1416501695.0,0,6.0,main_w2_handler2,2123599,8212103,False,,5988549,qual454,2067457,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17621014,,32.0,,19624136,1416501691.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 16:41:43.219966,56131.0,4.0
2014-11-20 16:41:42.552425,roundup_multi,1416501719.0,0,6.0,main_w2_handler2,2123118,8212108,False,,5988549,qual454,2067465,slurm,,132112264.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17620962,,32.0,,19598691,1416501714.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2014-11-20 16:42:04.443329,56107.0,5.0
2017-06-13 16:48:06.696393,slurm_normal,1497372900.0,0,1.0,main_w3_handler1,3003798,16092331,False,,980729010,qualsolexa,10178020.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30013120}]",32.0,,38304398,1497372773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2017-06-13 16:55:21.267660,100568.0,127.0
2017-06-27 07:30:29.860213,slurm_normal,1498548758.0,0,1.0,main_w3_handler0,3019987,16196330,False,,488617713,qual454,10272499.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/taeGut2.len""","""taeGut2""",,"[{'src': 'hda', 'id': 30173175}]",32.0,,38054264,1498548639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/short_reads_figure_score/quality_score_distribution/1.0.2,1.0.2,,2017-06-27 07:32:40.203168,101434.0,119.0
