create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.relabel,parameters.sizeout,parameters.sorting_mode.__current_case__,parameters.sorting_mode.infile,parameters.sorting_mode.infile.values,parameters.sorting_mode.maxsize,parameters.sorting_mode.minsize,parameters.sorting_mode.sorting_mode_select,parameters.topn,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-18 18:51:03.121917,slurm_normal,1492541548.0,0,,1.0,main_w3_handler0,3067618,15617131,False,3253268,fasta,,9735788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263148}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:53:04.437629,103874.0,5.0
2017-04-18 18:50:59.964860,slurm_normal,1492541594.0,0,,1.0,main_w4_handler0,3067618,15617126,False,1266303,fasta,,9735802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263141}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:53:19.811648,103874.0,4.0
2017-04-18 18:51:07.401667,slurm_normal,1492541683.0,0,,1.0,main_w3_handler0,3067618,15617138,False,1826082,fasta,,9735846.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263155}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:55.810765,103874.0,7.0
2017-04-18 18:51:00.591381,slurm_normal,1492541687.0,0,,1.0,main_w4_handler0,3067618,15617127,False,1796330,fasta,,9735793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263144}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:54.940899,103874.0,112.0
2017-04-18 18:51:06.887309,slurm_normal,1492541625.0,0,,1.0,main_w3_handler0,3067618,15617137,False,2098557,fasta,,9735822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263154}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:07.019069,103874.0,6.0
2017-04-18 18:50:57.903276,slurm_normal,1492541501.0,0,,1.0,main_w4_handler1,3067618,15617122,False,2320190,fasta,,9735763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263130}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:51:48.392147,103874.0,5.0
2017-04-18 18:51:05.653970,slurm_normal,1492541658.0,0,,1.0,main_w4_handler1,3067618,15617135,False,3209475,fasta,,9735832.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263152}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:23.706629,103874.0,5.0
2017-04-18 18:51:08.453412,slurm_normal,1492541703.0,0,,1.0,main_w4_handler1,3067618,15617140,False,1018377,fasta,,9735854.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263157}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:55:05.596931,103874.0,4.0
2017-04-18 18:50:57.298594,slurm_normal,1492541501.0,0,,1.0,main_w4_handler1,3067618,15617121,False,1271457,fasta,,9735761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263127}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:51:48.284017,103874.0,5.0
2017-04-18 18:50:58.806744,slurm_normal,1492541525.0,0,,1.0,main_w4_handler0,3067618,15617124,False,1650437,fasta,,9735777.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263137}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:52:08.597396,103874.0,5.0
2017-04-18 18:50:56.869088,slurm_normal,1492541500.0,0,,1.0,main_w4_handler0,3067618,15617120,False,1206654,fasta,,9735758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263124}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:51:47.936755,103874.0,7.0
2017-04-18 18:51:01.351753,slurm_normal,1492541638.0,0,,1.0,main_w4_handler0,3067618,15617128,False,4151714,fasta,,9735823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263145}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:05.839153,103874.0,17.0
2017-04-18 18:51:08.987631,slurm_normal,1492541730.0,0,,1.0,main_w4_handler0,3067618,15617141,False,1417719,fasta,,9735862.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263158}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:55:32.555287,103874.0,9.0
2017-04-18 18:50:58.324314,slurm_normal,1492541524.0,0,,1.0,main_w4_handler1,3067618,15617123,False,1893512,fasta,,9735775.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263133}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:52:11.378439,103874.0,7.0
2017-04-18 18:51:06.157773,slurm_normal,1492541660.0,0,,1.0,main_w3_handler1,3067618,15617136,False,1059400,fasta,,9735837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 29263153}]",,5,sortbyabundance,"""""",32.0,,37253801.0,1492541656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-18 18:54:35.247216,103874.0,4.0
2017-04-20 14:42:58.675493,slurm_normal,1492700294.0,0,,1.0,main_w4_handler1,3025411,15635997,False,105020975,fasta,,9754134.roundup,slurm,,132112168.0,corral-repl,,"""a18840f025d711e794d2005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 29294229}]",,,sortbylength,"""""",32.0,,,1492700284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-20 14:58:15.777062,101763.0,10.0
2017-04-20 14:43:05.996845,slurm_normal,1492700290.0,0,,1.0,main_w4_handler1,3080623,15636008,False,105020975,fasta,,9754132.roundup,slurm,,132112168.0,corral-repl,,"""a6d362f625d711e7a71a005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 29294243}]",,,sortbylength,"""""",32.0,,,1492700277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-04-20 14:58:11.295692,101756.0,13.0
2017-07-19 20:07:13.536616,slurm_normal,1500502020.0,0,,1.0,main_w4_handler0,3181941,16369212,False,379684732,fasta,,10433165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 30296011}]",,,sortbyabundance,"""""",32.0,,39097244.0,1500501993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-07-19 22:27:01.698238,106797.0,27.0
2017-09-21 11:19:00.022770,slurm_normal,1505992779.0,0,,1.0,main_w3_handler1,2188141,16888396,False,538087950,fasta,,10956001.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 31344327}]",,,sortbyabundance,"""""",32.0,,40474162.0,1505992756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-09-21 11:19:47.278231,58925.0,23.0
2018-01-04 08:24:06.073958,slurm_normal,1515054258.0,0,,1.0,main_w4_handler0,3381610,17941627,False,245504539,fasta,,12017740,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 33166149}]",,,sortbyabundance,"""""",32.0,,42575159.0,1515054249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-01-04 08:24:20.534697,10761.0,9.0
2018-01-05 05:01:43.363089,slurm_normal,1515128524.0,0,,1.0,main_w4_handler0,3358450,17950926,False,162694165,fasta,,12027368,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""s""","""true""",0,,"[{'src': 'hda', 'id': 33169519}]",,,sortbylength,"""""",32.0,,42849160.0,1515128506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-01-05 05:02:06.243559,77693.0,18.0
2017-11-04 04:37:44.396240,slurm_normal,1509770288.0,0,,1.0,main_w4_handler1,3310974,17325034,False,35947244,fasta,,11385704,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 32061194}]",,,sortbylength,"""""",32.0,,41746721.0,1509770283.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-11-04 04:38:15.132220,,5.0
2018-03-05 19:26:23.797735,slurm_normal,1520278007.0,0,7680.0,1.0,main_w4_handler1,3392195,18614409,False,7509897,fasta,,12710203,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 33363387}]",,,sortbylength,"""""",32.0,,44350834.0,1520277994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-03-05 19:26:48.971327,80446.0,13.0
2018-03-05 19:42:46.866506,slurm_normal,1520278988.0,0,7680.0,1.0,main_w4_handler0,3392195,18614563,False,84322491,fasta,,12710388,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""STRING""","""true""",0,,"[{'src': 'hda', 'id': 33357281}]",,,sortbylength,"""0""",32.0,,44350834.0,1520278975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-03-05 19:43:10.604938,80446.0,13.0
2017-11-24 15:00:23.088779,slurm_normal,1511535668.0,0,,1.0,main_w4_handler1,3338501,17573378,False,456942257,fasta,,11635772,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 32517102}]",,,sortbyabundance,"""""",32.0,,42233304.0,1511535627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-11-24 15:01:09.792744,,41.0
2017-11-24 15:23:11.956033,slurm_normal,1511537016.0,0,,1.0,main_w3_handler0,3338501,17573629,False,233950557,fasta,,11636007,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 32517748}]",,,sortbylength,"""""",32.0,,42233304.0,1511536998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-11-24 15:23:38.624668,,18.0
2018-02-09 11:56:09.460621,slurm_normal,1518177383.0,0,7680.0,1.0,main_w4_handler1,3421930,18328490,False,177534,fasta,,12412672,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 33749631}]",,,sortbyabundance,"""""",32.0,,43800849.0,1518177380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-02-09 11:56:24.877346,99424.0,3.0
2018-02-22 15:57:30.225946,slurm_normal,1519315058.0,0,7680.0,1.0,main_w3_handler1,3424517,18485371,False,1622,fasta,,12580571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 34015487}]",,,sortbylength,"""""",32.0,,43841613.0,1519315056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2018-02-22 15:57:41.514741,121733.0,2.0
