create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cols,parameters.dbkey,parameters.group,parameters.inputA,parameters.inputA.values,parameters.operation,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-04 18:24:44.407388,slurm_normal,1465064854.0,0,1.0,main_w2_handler1,2727642,13069311,False,,132711,bed,7255324.roundup,slurm,,132112168.0,corral-repl,,"""9a6ce20a2a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d015b6323f9263d'}]","""collapse""",32.0,,30438799.0,1465064851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:38.587407,81119,3.0
2016-06-04 18:25:01.282931,slurm_normal,1465064887.0,0,1.0,main_w2_handler0,2727642,13069332,False,,170020,bed,7255331.roundup,slurm,,132112168.0,corral-repl,,"""a52fcf722a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da099833af161440'}]","""collapse""",32.0,,30438799.0,1465064883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:28:09.270619,81119,4.0
2016-06-04 18:10:04.146434,slurm_normal,1465064003.0,0,1.0,main_w1_handler0,2727642,13069253,False,,129560,bed,7255261.roundup,slurm,,132112168.0,corral-repl,,"""8f0a5d722a7f11e6a424005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db56915e6606f70d'}]","""collapse""",32.0,,30438799.0,1465063999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:13:24.330395,81119,4.0
2016-06-04 18:24:58.841439,slurm_normal,1465064887.0,0,1.0,main_w1_handler1,2727642,13069328,False,,167389,bed,7255330.roundup,slurm,,132112168.0,corral-repl,,"""a38603f82a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5080274fada35a983'}]","""collapse""",32.0,,30438799.0,1465064883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:28:08.591929,81119,4.0
2016-06-04 18:24:38.560150,slurm_normal,1465064841.0,0,1.0,main_w1_handler1,2727642,13069303,False,,161353,bed,7255322.roundup,slurm,,132112168.0,corral-repl,,"""97dda0c42a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5945e6d4bb3975a95'}]","""collapse""",32.0,,30438799.0,1465064838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:22.943521,81119,3.0
2016-06-04 18:24:47.784056,slurm_normal,1465064855.0,0,1.0,main_w2_handler1,2727642,13069316,False,,139415,bed,7255325.roundup,slurm,,132112168.0,corral-repl,,"""9cb53ce22a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5433c9e661d1a8c09'}]","""collapse""",32.0,,30438799.0,1465064851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:38.598274,81119,4.0
2016-06-04 18:25:03.665293,slurm_normal,1465064875.0,0,1.0,main_w2_handler1,2727642,13069336,False,,165833,bed,7255329.roundup,slurm,,132112168.0,corral-repl,,"""a69c06aa2a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b45f7eab4e81ba9'}]","""collapse""",32.0,,30438799.0,1465064872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:58.431177,81119,3.0
2016-06-04 18:24:51.429152,slurm_normal,1465064854.0,0,1.0,main_w2_handler1,2727642,13069320,False,,150265,bed,7255326.roundup,slurm,,132112168.0,corral-repl,,"""9ebb8f822a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57df0ca86673c47bd'}]","""collapse""",32.0,,30438799.0,1465064851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:39.021912,81119,3.0
2016-06-04 18:24:40.706355,slurm_normal,1465064827.0,0,1.0,main_w2_handler1,2727642,13069307,False,,132363,bed,7255318.roundup,slurm,,132112168.0,corral-repl,,"""992cca5e2a8111e69605005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9d32917f3b43135'}]","""collapse""",32.0,,30438799.0,1465064822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-04 18:27:09.147790,81119,5.0
2016-06-06 13:51:49.376354,slurm_normal,1465221173.0,0,1.0,main_w1_handler0,2729117,13084986,False,,1873518,bed,7269126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580ee83c18a86a59a'}]","""collapse""",32.0,,30438799.0,1465221167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 13:52:54.712079,81119,6.0
2016-06-06 15:39:27.951699,slurm_normal,1465227640.0,0,1.0,main_w2_handler0,2729117,13086147,False,,96546,bed,7270302.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""","""hg19""","""4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5d966366ffb52c8'}]","""collapse""",32.0,,30438799.0,1465227611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 15:40:44.503696,81119,29.0
2016-06-06 15:35:01.306987,slurm_normal,1465227375.0,0,1.0,main_w2_handler1,2729117,13086102,False,,296164,bed,7270234.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a0ee33ff1386ad0b'}]","""collapse""",32.0,,30438799.0,1465227343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 15:36:25.491214,81119,32.0
2016-06-06 17:28:14.112298,slurm_normal,1465234133.0,0,1.0,main_w1_handler0,2729117,13087938,False,,296164,bed,7272096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f0f70798a77c696'}]","""distinct""",32.0,,30438799.0,1465234130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 17:28:55.598086,81119,3.0
2016-06-06 17:20:04.510069,slurm_normal,1465233652.0,0,1.0,main_w2_handler1,2729117,13087840,False,,1873491,bed,7272046.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e82056b496969d4'}]","""distinct""",32.0,,30438799.0,1465233638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 17:20:54.242528,81119,14.0
2016-06-06 18:04:26.223368,slurm_normal,1465236316.0,0,1.0,main_w2_handler0,2729688,13088095,False,,7177,bed,7272296.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""","""hg19""","""1,2,3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abd6e4c522f49c52'}]","""distinct""",32.0,,30438799.0,1465236307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-06 18:05:21.137461,81119,9.0
2016-06-07 15:14:39.419158,slurm_normal,1465312655.0,0,1.0,main_w2_handler0,2729117,13097660,False,,120752,bed,7281075.roundup,slurm,,132112168.0,corral-repl,,"""8c9c5ca82cc211e6bc6e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd702d97a6504e30'}]","""collapse""",32.0,,30438799.0,1465312650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-07 15:17:36.664275,81119,5.0
2016-06-07 15:40:47.681084,slurm_normal,1465314203.0,0,1.0,main_w1_handler0,2729117,13098116,False,,120469,bed,7281669.roundup,slurm,,132112168.0,corral-repl,,"""329380de2cc611e6bb8d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9e672207c8fdc90'}]","""collapse""",32.0,,30438799.0,1465314200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-07 15:43:27.429379,81119,3.0
2016-06-07 18:17:43.698942,slurm_normal,1465323706.0,0,1.0,main_w1_handler0,2729117,13099871,False,,120682,bed,7284465.roundup,slurm,,132112168.0,corral-repl,,"""1ee8ef902cdc11e6ae7d005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b84fabbe28eb81d2'}]","""collapse""",32.0,,30438799.0,1465323703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-07 18:22:44.406798,81119,3.0
2016-06-08 13:49:31.324344,slurm_normal,1465393873.0,0,1.0,main_w1_handler1,2732371,13108585,False,,284969,bed,7294091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560d6ea59da01c502'}]","""collapse""",32.0,,30438799.0,1465393851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-08 13:51:16.797072,81119,22.0
2016-06-09 14:45:16.276721,slurm_normal,1465483626.0,0,1.0,main_w1_handler0,2732371,13122580,False,,295035,bed,7306365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f2d37798b5584d0'}]","""collapse""",32.0,,30438799.0,1465483588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-09 14:47:11.010822,81119,38.0
2016-06-09 14:57:29.599688,slurm_normal,1465484388.0,0,1.0,main_w2_handler1,2732371,13123047,False,,294701,bed,7306606.roundup,slurm,,132112168.0,corral-repl,,"""7bdb626a2e5211e68858005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567dcf293aad463a4'}]","""collapse""",32.0,,30438799.0,1465484382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-09 14:59:52.261946,81119,6.0
2016-06-09 15:00:29.739573,slurm_normal,1465484580.0,0,1.0,main_w1_handler1,2732371,13123098,False,,294001,bed,7306664.roundup,slurm,,132112168.0,corral-repl,,"""e79e21fe2e5211e6bf4c005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5800479fcb10cd6a8'}]","""collapse""",32.0,,30438799.0,1465484577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-09 15:03:03.162323,81119,3.0
2016-06-10 17:54:27.733301,slurm_normal,1465581486.0,0,1.0,main_w1_handler0,2729117,13134434,False,,120631,bed,7319076.roundup,slurm,,132112168.0,corral-repl,,"""5e605b402f3411e69ea8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1cfacd6da3c34a7'}]","""collapse""",32.0,,30438799.0,1465581483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-10 17:58:09.970531,81119,3.0
2016-06-14 15:29:38.347649,slurm_normal,1465918467.0,0,1.0,main_w1_handler0,2729117,13160889,False,,120541,bed,7344906.roundup,slurm,,132112168.0,corral-repl,,"""ccba1050324411e6ac8c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d5e0a87d8829984'}]","""collapse""",32.0,,30438799.0,1465918397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-14 15:34:31.559969,81119,70.0
2016-06-14 15:59:02.677537,slurm_normal,1465920148.0,0,1.0,main_w1_handler0,2729117,13161196,False,,116740,bed,7345211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fab6b1f7b6d60917'}]","""collapse""",32.0,,30438799.0,1465920137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-14 16:02:46.218291,81119,11.0
2016-06-16 11:33:14.049139,slurm_normal,1466076963.0,0,1.0,main_w2_handler1,2740802,13182293,False,,66963158,bed,7366802.roundup,slurm,,132112168.0,corral-repl,,"""1b4f69c833b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579432ede78f98918'}]","""collapse""",32.0,,30438799.0,1466076952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:36:06.803227,81119,11.0
2016-06-16 11:33:05.629361,slurm_normal,1466076926.0,0,1.0,main_w1_handler0,2740802,13182280,False,,213172878,bed,7366783.roundup,slurm,,132112168.0,corral-repl,,"""159312f033b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5209cff0e050bfd'}]","""collapse""",32.0,,30438799.0,1466076905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:35:28.464380,81119,21.0
2016-06-16 11:32:59.213532,slurm_normal,1466076938.0,0,1.0,main_w1_handler1,2740802,13182270,False,,50346419,bed,7366791.roundup,slurm,,132112168.0,corral-repl,,"""12530da233b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5855a21732a21d91a'}]","""collapse""",32.0,,30438799.0,1466076925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:35:40.017212,81119,13.0
2016-06-16 11:33:11.076124,slurm_normal,1466076949.0,0,1.0,main_w1_handler1,2740802,13182288,False,,64792341,bed,7366794.roundup,slurm,,132112168.0,corral-repl,,"""19a48b8a33b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f8f9f9225141c60'}]","""collapse""",32.0,,30438799.0,1466076933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:35:53.402830,81119,16.0
2016-06-16 11:55:37.741120,slurm_normal,1466078213.0,0,1.0,main_w1_handler1,2740802,13182601,False,,155897,bed,7367094.roundup,slurm,,132112168.0,corral-repl,,"""3d00a86833b911e69c0f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584569cb62b263b82'}]","""collapse""",32.0,,30438799.0,1466078208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:56:55.653782,81119,5.0
2016-06-16 11:38:11.898072,slurm_normal,1466077177.0,0,1.0,main_w1_handler1,2740802,13182380,False,,122263,bed,7366896.roundup,slurm,,132112168.0,corral-repl,,"""ccf0206433b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5886b47f94a49307a'}]","""collapse""",32.0,,30438799.0,1466077174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:39:41.052572,81119,3.0
2016-06-16 15:06:54.466612,slurm_normal,1466089682.0,0,1.0,main_w2_handler1,2741019,13184755,False,,297255,bed,7369098.roundup,slurm,,132112168.0,corral-repl,,"""f5cb499233d311e691d8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5599dce4c1643aba8'}]","""collapse""",32.0,,30438799.0,1466089663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 15:08:05.202985,81119,19.0
2016-06-16 11:32:53.300579,slurm_normal,1466076920.0,0,1.0,main_w2_handler1,2740802,13182260,False,,52305457,bed,7366785.roundup,slurm,,132112168.0,corral-repl,,"""0e8e3b2e33b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c1149c8aeb74eaf'}]","""collapse""",32.0,,30438799.0,1466076905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:35:24.293728,81119,15.0
2016-06-16 15:11:34.540728,slurm_normal,1466089933.0,0,1.0,main_w2_handler1,2741019,13184795,False,,297947,bed,7369130.roundup,slurm,,132112168.0,corral-repl,,"""9c9e571433d411e6a7cb005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555a9fb10d430a3a3'}]","""collapse""",32.0,,30438799.0,1466089928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 15:12:16.995384,81119,5.0
2016-06-16 15:06:52.178148,slurm_normal,1466089669.0,0,1.0,main_w1_handler0,2741019,13184750,False,,287864,bed,7369092.roundup,slurm,,132112168.0,corral-repl,,"""f47308d233d311e691d8005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf3202c8e2580897'}]","""collapse""",32.0,,30438799.0,1466089649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 15:07:56.054382,81119,20.0
2016-06-16 15:11:40.726973,slurm_normal,1466089962.0,0,1.0,main_w2_handler1,2741019,13184802,False,,287864,bed,7369136.roundup,slurm,,132112168.0,corral-repl,,"""9ff6737e33d411e6a7cb005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b24e5987b26c044'}]","""collapse""",32.0,,30438799.0,1466089955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 15:12:45.811531,81119,7.0
2016-06-16 15:11:37.730856,slurm_normal,1466089935.0,0,1.0,main_w1_handler0,2741019,13184797,False,,297255,bed,7369132.roundup,slurm,,132112168.0,corral-repl,,"""9d838dfc33d411e6a7cb005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a2dcb229141a98e'}]","""collapse""",32.0,,30438799.0,1466089930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 15:12:18.914089,81119,5.0
2016-06-16 11:38:33.994237,slurm_normal,1466077234.0,0,1.0,main_w2_handler0,2740802,13182418,False,,121861,bed,7366918.roundup,slurm,,132112168.0,corral-repl,,"""da6b33aa33b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ab8450de1485645'}]","""collapse""",32.0,,30438799.0,1466077230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:40:37.474628,81119,4.0
2016-06-16 11:38:41.001418,slurm_normal,1466077270.0,0,1.0,main_w2_handler0,2740802,13182431,False,,121782,bed,7366929.roundup,slurm,,132112168.0,corral-repl,,"""ddf0640a33b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5676c9b91325468aa'}]","""collapse""",32.0,,30438799.0,1466077265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:41:13.504594,81119,5.0
2016-06-16 11:32:56.101842,slurm_normal,1466076939.0,0,1.0,main_w2_handler0,2740802,13182264,False,,48234656,bed,7366792.roundup,slurm,,132112168.0,corral-repl,,"""10c7b29e33b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51117618a0b0da546'}]","""collapse""",32.0,,30438799.0,1466076925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:35:43.026628,81119,14.0
2016-06-16 11:33:01.683751,slurm_normal,1466076967.0,0,1.0,main_w2_handler0,2740802,13182274,False,,54794395,bed,7366801.roundup,slurm,,132112168.0,corral-repl,,"""14290e1033b611e69106005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59fc6da3e5fc00a2c'}]","""collapse""",32.0,,30438799.0,1466076952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:36:11.579954,81119,15.0
2016-06-16 12:09:09.032934,slurm_normal,1466079064.0,0,1.0,main_w2_handler1,2740802,13182803,False,,390081,bed,7367265.roundup,slurm,,132112168.0,corral-repl,,"""2045447a33bb11e6a4f7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""8""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b120cb41f063866'}]","""collapse""",32.0,,30438799.0,1466079061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 12:11:06.954186,81119,3.0
2016-06-16 11:38:09.345470,slurm_normal,1466077176.0,0,1.0,main_w2_handler0,2740802,13182376,False,,149351,bed,7366895.roundup,slurm,,132112168.0,corral-repl,,"""cb6b653233b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb435a969f803efa'}]","""collapse""",32.0,,30438799.0,1466077172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:39:39.656429,81119,4.0
2016-06-16 11:38:24.935291,slurm_normal,1466077193.0,0,1.0,main_w1_handler1,2740802,13182396,False,,153061,bed,7366903.roundup,slurm,,132112168.0,corral-repl,,"""d4786dc833b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59cf1b430a15ef7c1'}]","""collapse""",32.0,,30438799.0,1466077189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:39:57.216724,81119,4.0
2016-06-16 11:38:43.308862,slurm_normal,1466077276.0,0,1.0,main_w2_handler1,2740802,13182436,False,,121666,bed,7366930.roundup,slurm,,132112168.0,corral-repl,,"""dfe9560433b611e6a37f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""10""","""hg19""","""1,2,3,4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53581589f468e0f7c'}]","""collapse""",32.0,,30438799.0,1466077271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,2.22.0,,2016-06-16 11:41:17.880157,81119,5.0
