chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complete_blocks,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_species,parameters.input1_startCol,parameters.input1_strandCol,parameters.species,parameters.species.__class__,parameters.species.value,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-12 19:33:59.302281,rodeo_normal,1418426617.0,0.0,,1.0,main_w1_handler0,2147412.0,8407699,False,,2742846,maf,550358.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924555,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418426613.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 23:23:40.766212,51847.0,4.0
,,2014-12-12 19:32:00.926032,rodeo_normal,1418427209.0,0.0,,1.0,main_w1_handler0,2147412.0,8407603,False,,16450997,maf,2307717.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924515,,,,,,,,"""hg19""",,,32.0,,20034988.0,1418427206.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-12 23:33:32.575026,51847.0,3.0
,,2014-12-12 19:31:04.895887,rodeo_normal,1418426644.0,0.0,,1.0,main_w1_handler0,2147412.0,8407580,False,,176125435,maf,550363.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924508,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418426625.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 23:24:10.964931,51847.0,19.0
,,2014-12-12 19:34:23.110578,rodeo_normal,1418427993.0,0.0,,1.0,main_w1_handler0,2147412.0,8407718,False,,14697020,maf,550462.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17924556,,,,,,,,"""hg19""",,,2.0,,20034988.0,1418427989.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-12 23:46:37.171039,51847.0,4.0
,,2014-12-13 19:23:14.337154,rodeo_normal,1418498610.0,0.0,,1.0,main_w2_handler1,2147412.0,8411038,False,,96286412,maf,553762.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925422,,,,,,,,"""hg19""",,,2.0,,20046710.0,1418498598.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-13 19:23:35.066954,51847.0,12.0
,,2014-12-13 19:25:16.389575,rodeo_normal,1418498751.0,0.0,,1.0,main_w1_handler0,2147412.0,8411045,False,,344295279,maf,553777.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925394,,,,,,,,"""hg19""",,,2.0,,20046710.0,1418498721.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-13 19:25:55.041182,51847.0,30.0
,,2014-12-13 19:30:55.472959,rodeo_normal,1418499071.0,0.0,,1.0,main_w2_handler0,2147412.0,8411071,False,,96286412,maf,553814.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925422,,,,,,,,"""hg19""",,,2.0,,20046710.0,1418499059.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-13 19:31:15.507718,51847.0,12.0
,,2014-12-13 19:29:57.396957,rodeo_normal,1418499038.0,0.0,,1.0,main_w1_handler0,2147412.0,8411066,False,,414801444,maf,2310266.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925414,,,,,,,,"""hg19""",,,32.0,,20046710.0,1418499004.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-13 19:30:40.479958,51847.0,34.0
,,2014-12-13 19:25:45.847328,rodeo_normal,1418498767.0,0.0,,1.0,main_w2_handler1,2147412.0,8411048,False,,153652110,maf,553779.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925397,,,,,,,,"""hg19""",,,2.0,,20046710.0,1418498751.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-13 19:26:10.800159,51847.0,16.0
,,2014-12-13 19:26:57.071811,rodeo_normal,1418498869.0,0.0,,1.0,main_w1_handler1,2147412.0,8411053,False,,519163836,maf,553784.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925406,,,,,,,,"""hg19""",,,2.0,,20046710.0,1418498827.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-13 19:27:54.376326,51847.0,42.0
,,2014-12-13 19:21:39.085882,rodeo_normal,1418498554.0,0.0,,1.0,main_w1_handler1,2147412.0,8411032,False,,614381748,maf,2310226.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17925377,,,,,,,,"""hg19""",,,32.0,,20046710.0,1418498508.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2014-12-13 19:22:36.153435,51847.0,46.0
,,2014-12-15 19:27:09.239587,rodeo_normal,1418671646.0,0.0,,1.0,main_w2_handler0,2147412.0,8419899,False,,80605509,maf,566280.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935786,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418671635.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-15 19:27:29.847416,51847.0,11.0
,,2014-12-15 19:26:23.835063,rodeo_normal,1418671629.0,0.0,,1.0,main_w1_handler1,2147412.0,8419893,False,,437371135,maf,566271.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935784,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418671590.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-15 19:27:12.849825,51847.0,39.0
,,2014-12-15 19:26:46.515218,rodeo_normal,1418671650.0,0.0,,1.0,main_w1_handler0,2147412.0,8419896,False,,390025986,maf,2319735.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935785,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418671619.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2014-12-15 19:27:34.483496,51847.0,31.0
,,2014-12-15 19:27:38.436296,rodeo_normal,1418671699.0,0.0,,1.0,main_w1_handler0,2147412.0,8419903,False,,422211286,maf,566286.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935789,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418671663.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-15 19:28:25.476592,51847.0,36.0
,,2014-12-15 19:26:07.539263,rodeo_normal,1418671608.0,0.0,,1.0,main_w2_handler0,2147412.0,8419891,False,,396946239,maf,566265.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935775,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418671572.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-15 19:26:54.078630,51847.0,36.0
,,2014-12-15 19:28:26.187745,rodeo_normal,1418679210.0,0.0,,1.0,main_w1_handler0,2147412.0,8419906,False,,40484427,maf,2320256.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935794,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418679205.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-15 21:33:34.696870,51847.0,5.0
,,2014-12-15 19:28:40.493378,rodeo_normal,1418679233.0,0.0,,1.0,main_w2_handler0,2147412.0,8419908,False,,140426810,maf,566900.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935810,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418679216.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-15 21:33:57.474372,51847.0,17.0
,,2014-12-15 19:25:35.818061,rodeo_normal,1418699923.0,0.0,,1.0,main_w2_handler1,2147412.0,8419888,False,,189342131,maf,2322300.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935755,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418699905.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2014-12-16 03:18:45.795354,51847.0,18.0
,,2014-12-15 19:25:54.243601,rodeo_normal,1418727265.0,0.0,,1.0,main_w2_handler1,2147412.0,8419889,False,,427107620,maf,2324377.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935774,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418727231.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-16 10:54:27.742444,51847.0,34.0
,,2014-12-15 19:28:06.480877,rodeo_normal,1418742943.0,0.0,,1.0,main_w2_handler1,2147412.0,8419904,False,,252604864,maf,2326102.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935792,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418742921.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2014-12-16 15:15:46.411721,51847.0,22.0
,,2014-12-15 19:29:09.280470,rodeo_normal,1418699919.0,0.0,,1.0,main_w2_handler0,2147412.0,8419912,False,,102058294,maf,2322302.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935812,,,,,,,,"""hg19""",,,32.0,,20069577.0,1418699908.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-16 03:18:41.009179,51847.0,11.0
,,2014-12-15 19:27:25.722974,rodeo_normal,1418741731.0,0.0,,1.0,main_w2_handler1,2147412.0,8419900,False,,41672304,maf,574345.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17935788,,,,,,,,"""hg19""",,,2.0,,20069577.0,1418741726.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-16 14:55:35.237232,51847.0,5.0
,,2014-12-17 00:13:55.467617,rodeo_normal,1418775259.0,0.0,,1.0,main_w2_handler1,2150036.0,8427954,False,,199040651,maf,578540.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973757,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775241.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:14:25.196879,51847.0,18.0
,,2014-12-17 00:14:42.321388,rodeo_normal,1418775294.0,0.0,,1.0,main_w1_handler1,2150036.0,8427958,False,,72704183,maf,578555.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973843,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775287.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:15:00.054947,51847.0,7.0
,,2014-12-17 00:16:25.576329,rodeo_normal,1418775400.0,0.0,,1.0,main_w1_handler1,2150036.0,8427970,False,,65431424,maf,578571.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17974018,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775391.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:16:43.396545,51847.0,9.0
,,2014-12-17 00:13:42.533919,rodeo_normal,1418775240.0,0.0,,1.0,main_w2_handler1,2150036.0,8427953,False,,63784835,maf,578538.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973732,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775232.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:14:08.817490,51847.0,8.0
,,2014-12-17 00:15:14.491197,rodeo_normal,1418775327.0,0.0,,1.0,main_w2_handler0,2150036.0,8427962,False,,18919715,maf,578559.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973924,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775321.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:15:31.139103,51847.0,6.0
,,2014-12-17 00:15:28.463459,rodeo_normal,1418775372.0,0.0,,1.0,main_w2_handler1,2150036.0,8427963,False,,447509932,maf,578561.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973944,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775335.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:16:17.460346,51847.0,37.0
,,2014-12-17 00:16:03.338877,rodeo_normal,1418775377.0,0.0,,1.0,main_w1_handler0,2150036.0,8427968,False,,77057289,maf,2329133.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973982,,,,,,,,"""hg19""",,,32.0,,20088948.0,1418775370.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-17 00:16:22.155598,51847.0,7.0
,,2014-12-17 00:14:57.127724,rodeo_normal,1418775313.0,0.0,,1.0,main_w2_handler0,2150036.0,8427960,False,,108229846,maf,578557.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973872,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775301.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:15:20.148846,51847.0,12.0
,,2014-12-17 00:13:31.796634,rodeo_normal,1418775240.0,0.0,,1.0,main_w2_handler0,2150036.0,8427951,False,,250663749,maf,578532.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973710,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775215.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:14:06.792194,51847.0,25.0
,,2014-12-17 00:14:09.680840,rodeo_normal,1418775288.0,0.0,,1.0,main_w2_handler0,2150036.0,8427955,False,,383400892,maf,578547.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973798,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775256.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:14:54.295291,51847.0,32.0
,,2014-12-17 00:14:25.398852,rodeo_normal,1418775284.0,0.0,,1.0,main_w2_handler0,2150036.0,8427956,False,,158450295,maf,2329117.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973823,,,,,,,,"""hg19""",,,32.0,,20088948.0,1418775271.0,ok,1023992.0,MAF_To_BED1,1.0.0,,2014-12-17 00:14:45.750275,51847.0,13.0
,,2014-12-17 00:15:41.090744,rodeo_normal,1418775362.0,0.0,,1.0,main_w2_handler0,2150036.0,8427965,False,,121696467,maf,578565.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17973964,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775350.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:16:08.985552,51847.0,12.0
,,2014-12-17 00:16:16.337301,rodeo_normal,1418775388.0,0.0,,1.0,main_w1_handler0,2150036.0,8427969,False,,18079539,maf,578569.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",17974006,,,,,,,,"""hg19""",,,2.0,,20088948.0,1418775382.0,ok,0.0,MAF_To_BED1,1.0.0,,2014-12-17 00:16:32.171301,51847.0,6.0
,,2015-02-04 16:22:04.800455,rodeo_normal,1423066943.0,0.0,,1.0,main_w2_handler0,2195136.0,8663863,False,,116038,maf,2644065.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_disallowed""","""?""",18412043,,,,,,,,"[""scaffold_418"", ""c212800352"", ""c409500042"", ""c212500321"", ""c405100002"", ""c208000108"", ""c411000005"", ""c207100127"", ""c206900104"", ""c412600099"", ""c210200320"", ""c403500002"", ""scaffold_5830"", ""c201000003"", ""c400900000"", ""scaffold_267"", ""c204800022"", ""c414700042"", ""c210700119"", ""c404400001"", ""c200900002"", ""c408300006"", ""c208000029"", ""c405900004"", ""c208000155"", ""c411300023"", ""c210700281"", ""c422500127"", ""c208900108"", ""c203900041"", ""c220400096"", ""c404200008"", ""c209800287"", ""c212200206"", ""c204800062"", ""c400700000"", ""c202900016"", ""c411700068"", ""c204200049"", ""c407500011"", ""c202200008"", ""c213200361"", ""c415100158"", ""c208700024"", ""c406100010"", ""c204600052"", ""c404300007"", ""c206600121"", ""c414500092"", ""c209300071"", ""c407600014"", ""c216800178"", ""c417300161"", ""c406800018"", ""c204800020"", ""c415500227"", ""c203100004"", ""c428400149"", ""c427900380"", ""c213200069"", ""c415200040"", ""c204700005"", ""c407200001"", ""c211400159"", ""c407100001"", ""c400400000"", ""c211000204"", ""c406800002"", ""c201500005"", ""c401200000"", ""c209300019"", ""c203300025"", ""c416100067"", ""scaffold_1798"", ""c203700029"", ""c409700036"", ""c208000062"", ""c404800005"", ""scaffold_7637"", ""c204600005"", ""c402600000"", ""c200800003"", ""c412200072"", ""c407900005"", ""c226000389"", ""c425000043"", ""c405800004"", ""c227000103"", ""scaffold_5591"", ""c200500002"", ""c400100000"", ""scaffold_8629"", ""c202300017"", ""c410800004"", ""scaffold_3253"", ""c209600155"", ""c402700001"", ""c414200162"", ""c400200000"", ""c405200012"", ""c414200057"", ""scaffold_8037"", ""c202800007"", ""c404100003"", ""scaffold_353"", ""c404900008"", ""c220600337"", ""c413900031"", ""c204700019"", ""c216300250"", ""c404400005"", ""c202100012"", ""c409700007"", ""c400000000"", ""c210200197"", ""c402000000"", ""c206200001"", ""c211400322"", ""c411300015"", ""c207700119"", ""c409100022"", ""c201600002"", ""c400500000"", ""c201200004"", ""c202000003"", ""c421400347"", ""c412900023"", ""c224000280"", ""c417800310"", ""c206500089"", ""c409600012"", ""c214500221"", ""c409900016"", ""c206400003"", ""c416500029"", ""c203700014"", ""c419300143"", ""c419500128"", ""scaffold_12832"", ""c226600339"", ""c421500277"", ""scaffold_8513"", ""c211100195"", ""c404900006"", ""c410800038"", ""scaffold_959"", ""c204700055"", ""c406400007"", ""scaffold_1252"", ""c225500312"", ""c424000010"", ""c221900110"", ""scaffold_4133"", ""c201800004"", ""c415000230"", ""c214100177"", ""c415000259"", ""scaffold_4581"", ""c209900055"", ""c415700333"", ""c216400249"", ""c416300323"", ""c210400022"", ""c415800012"", ""c220600084"", ""scaffold_4034"", ""c204300019"", ""c411300006"", ""scaffold_2527"", ""c207900007"", ""c417700176"", ""scaffold_18138"", ""c211100023"", ""c424600344"", ""scaffold_987"", ""c206500020"", ""c421800064"", ""c209400125"", ""scaffold_962"", ""c204000017"", ""c406300013"", ""c403200004"", ""c205300000"", ""c210400212"", ""c401900000"", ""c210100182"", ""c400300000"", ""c212800276"", ""c410400046"", ""c430100134"", ""c203800030"", ""c415500296"", ""c415300189"", ""c202100011"", ""c423500203"", ""c202600010"", ""c402500002"", ""scaffold_13212"", ""c212300325"", ""c417800272"", ""c205800081"", ""c421700125"", ""c407300010"", ""c416200288"", ""c209100223"", ""c213300341"", ""c416700317"", ""c408900008"", ""c214800256"", ""c208000072"", ""c413900085"", ""scaffold_6918"", ""c211700215"", ""c423300129"", ""c221900234"", ""c411900019"", ""c409900019"", ""c212200248"", ""c213700054"", ""scaffold_1344"", ""c225900147"", ""c425500298"", ""c222700120"", ""c419500309"", ""scaffold_14191"", ""c207400092"", ""c418900128"", ""c218200085"", ""scaffold_13145"", ""c230400099"", ""c412800097"", ""scaffold_10997"", ""c243500238"", ""scaffold_15292"", ""c208700033"", ""c415200028"", ""c413700113"", ""c224500361"", ""c209100274"", ""c413800126"", ""c208100139"", ""scaffold_2554"", ""c216600379"", ""c429700378"", ""c219000161"", ""scaffold_5396"", ""c219500059"", ""c406200000"", ""scaffold_7262"", ""c204600002"", ""scaffold_7398"", ""c206700090"", ""c415800362"", ""scaffold_11834"", ""c214300398"", ""c420300146"", ""c425800245"", ""scaffold_2810"", ""c228400237"", ""c425300188"", ""scaffold_316"", ""c208300224"", ""c432000104"", ""c225200059"", ""c428400123"", ""c210100076"", ""c410500016"", ""c242200168"", ""c421800308"", ""c205400045"", ""c220000310"", ""c226300356"", ""c223300055"", ""c402200002"", ""c417500236"", ""c200300001"", ""c415100098"", ""c229200248"", ""c416700101"", ""c200000000"", ""c422300142"", ""c227200393"", ""c425600000"", ""c225100162"", ""c422400380"", ""c231200186"", ""c428100293"", ""c229000368"", ""c214900113"", ""c427200010"", ""c236900245"", ""c404800003"", ""c214700147"", ""c425500128"", ""c419300052"", ""c218600323"", ""c415500277"", ""c422800247"", ""c431200342"", ""c242000040"", ""c414700161"", ""c406300011"", ""c200100000""]",,,32.0,,21007223.0,1423066940.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-02-04 16:29:22.684350,59191.0,3.0
,,2015-02-05 15:37:52.664567,rodeo_normal,1423150710.0,0.0,,1.0,main_w2_handler0,2195384.0,8669835,False,,448524759,maf,2654703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",18420713,,,,,,,,"[""hs"", ""pt"", ""pongo""]",,,32.0,,21010403.0,1423150696.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-02-05 15:38:37.549029,59191.0,14.0
,,2015-02-05 15:46:09.615552,rodeo_normal,1423151198.0,0.0,,1.0,main_w2_handler0,2195384.0,8669861,False,,448524759,maf,2654768.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",18420713,,,,,,,,"[""hs"", ""pt"", ""pongo""]",,,32.0,,21010403.0,1423151191.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-02-05 15:46:45.133639,59191.0,7.0
,,2015-02-14 17:57:49.471812,rodeo_normal,1423936691.0,0.0,,1.0,main_w1_handler0,2206465.0,8726555,False,,54837,maf,2760485.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""partial_allowed""","""mm9""",18513760,,,,,,,,"[""mm9"", ""oryCun1"", ""rn4"", ""otoGar1"", ""hg18"", ""panTro2"", ""ponAbe2"", ""rheMac2"", ""tupBel1"", ""calJac1"", ""cavPor2"", ""sorAra1"", ""eriEur1"", ""canFam2"", ""felCat3"", ""equCab1"", ""bosTau3"", ""echTel1"", ""loxAfr1"", ""monDom4"", ""ornAna1"", ""galGal3""]",,,32.0,,21256899.0,1423936686.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-02-14 17:58:27.331347,,5.0
,,2015-02-25 06:46:21.439566,rodeo_normal,1424846793.0,0.0,,1.0,main_w2_handler0,2218384.0,8810134,False,,657878,maf,2909379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""partial_allowed""","""mm9""",18640241,,,,,,,,"[""hg19"", ""mm9""]",,,32.0,,20701309.0,1424846790.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-02-25 06:46:37.741265,,3.0
,,2015-03-05 09:52:26.259056,rodeo_normal,1425549158.0,0.0,,1.0,main_w2_handler0,2220456.0,8870210,False,,1612,maf,3023465.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18738782,,,,,,,,"[""hg19"", ""mm9""]",,,32.0,,21597422.0,1425549154.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 09:52:44.165258,60558.0,4.0
,,2015-03-05 09:57:49.501196,rodeo_normal,1425549480.0,0.0,,1.0,main_w2_handler0,2220456.0,8870236,False,,18886,maf,3023525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18738825,,,,,,,,"[""hg19""]",,,32.0,,21597422.0,1425549478.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 09:58:06.456656,60558.0,2.0
,,2015-03-05 12:09:16.740256,rodeo_normal,1425557365.0,0.0,,1.0,main_w1_handler0,2220456.0,8870833,False,,672876,maf,3024700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18739567,,,,,,,,"[""hg19"", ""mm9""]",,,32.0,,21597422.0,1425557363.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 12:09:29.257143,60558.0,2.0
,,2015-03-05 12:13:22.758804,rodeo_normal,1425557613.0,0.0,,1.0,main_w1_handler1,2220456.0,8870851,False,,156162,maf,3024735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18739599,,,,,,,,"[""hg19""]",,,32.0,,21597422.0,1425557610.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 12:13:36.252699,60558.0,3.0
,,2015-03-05 12:11:48.279275,rodeo_normal,1425557518.0,0.0,,1.0,main_w1_handler1,2220456.0,8870844,False,,5043082,maf,3024723.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18739590,,,,,,,,"[""hg19"", ""mm9""]",,,32.0,,21597422.0,1425557515.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 12:11:59.769761,60558.0,3.0
,,2015-03-05 13:31:02.196889,rodeo_normal,1425562272.0,0.0,,1.0,main_w1_handler0,2220456.0,8871193,False,,156162,maf,3025327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""partial_allowed""","""hg19""",18739599,,,,,,,,"[""hg19""]",,,32.0,,21597422.0,1425562269.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2015-03-05 13:31:14.170936,60558.0,3.0
,,2017-06-16 00:25:53.070595,slurm_normal,1497572839.0,0.0,,1.0,main_w3_handler0,3157608.0,16112986,False,,265412,maf,10195518.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""partial_allowed""","""?""",,"[{'src': 'hda', 'id': 30047901}]",,,,,,,"[""NC_000913"", ""NC_000907""]",,,32.0,,38706996.0,1497572835.0,ok,1023996.0,MAF_To_BED1,1.0.0,,2017-06-16 00:29:03.458066,,4.0
