chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile10,inputFile100,inputFile100_filetype,inputFile10_filetype,inputFile11,inputFile11_filetype,inputFile12,inputFile12_filetype,inputFile13,inputFile13_filetype,inputFile14,inputFile14_filetype,inputFile15,inputFile15_filetype,inputFile16,inputFile16_filetype,inputFile17,inputFile17_filetype,inputFile18,inputFile18_filetype,inputFile19,inputFile19_filetype,inputFile1_filetype,inputFile2,inputFile20,inputFile20_filetype,inputFile21,inputFile21_filetype,inputFile22,inputFile22_filetype,inputFile23,inputFile23_filetype,inputFile24,inputFile24_filetype,inputFile25,inputFile25_filetype,inputFile26,inputFile26_filetype,inputFile27,inputFile27_filetype,inputFile28,inputFile28_filetype,inputFile29,inputFile29_filetype,inputFile2_filetype,inputFile3,inputFile30,inputFile30_filetype,inputFile31,inputFile31_filetype,inputFile32,inputFile32_filetype,inputFile33,inputFile33_filetype,inputFile34,inputFile34_filetype,inputFile35,inputFile35_filetype,inputFile36,inputFile36_filetype,inputFile37,inputFile37_filetype,inputFile38,inputFile38_filetype,inputFile39,inputFile39_filetype,inputFile3_filetype,inputFile4,inputFile40,inputFile40_filetype,inputFile41,inputFile41_filetype,inputFile42,inputFile42_filetype,inputFile43,inputFile43_filetype,inputFile44,inputFile44_filetype,inputFile45,inputFile45_filetype,inputFile46,inputFile46_filetype,inputFile47,inputFile47_filetype,inputFile48,inputFile48_filetype,inputFile49,inputFile49_filetype,inputFile4_filetype,inputFile5,inputFile50,inputFile50_filetype,inputFile51,inputFile51_filetype,inputFile52,inputFile52_filetype,inputFile53,inputFile53_filetype,inputFile54,inputFile54_filetype,inputFile55,inputFile55_filetype,inputFile56,inputFile56_filetype,inputFile57,inputFile57_filetype,inputFile58,inputFile58_filetype,inputFile59,inputFile59_filetype,inputFile5_filetype,inputFile6,inputFile60,inputFile60_filetype,inputFile61,inputFile61_filetype,inputFile62,inputFile62_filetype,inputFile63,inputFile63_filetype,inputFile64,inputFile64_filetype,inputFile65,inputFile65_filetype,inputFile66,inputFile66_filetype,inputFile67,inputFile67_filetype,inputFile68,inputFile68_filetype,inputFile69,inputFile69_filetype,inputFile6_filetype,inputFile7,inputFile70,inputFile70_filetype,inputFile71,inputFile71_filetype,inputFile72,inputFile72_filetype,inputFile73,inputFile73_filetype,inputFile74,inputFile74_filetype,inputFile75,inputFile75_filetype,inputFile76,inputFile76_filetype,inputFile77,inputFile77_filetype,inputFile78,inputFile78_filetype,inputFile79,inputFile79_filetype,inputFile7_filetype,inputFile8,inputFile80,inputFile80_filetype,inputFile81,inputFile81_filetype,inputFile82,inputFile82_filetype,inputFile83,inputFile83_filetype,inputFile84,inputFile84_filetype,inputFile85,inputFile85_filetype,inputFile86,inputFile86_filetype,inputFile87,inputFile87_filetype,inputFile88,inputFile88_filetype,inputFile89,inputFile89_filetype,inputFile8_filetype,inputFile9,inputFile90,inputFile90_filetype,inputFile91,inputFile91_filetype,inputFile92,inputFile92_filetype,inputFile93,inputFile93_filetype,inputFile94,inputFile94_filetype,inputFile95,inputFile95_filetype,inputFile96,inputFile96_filetype,inputFile97,inputFile97_filetype,inputFile98,inputFile98_filetype,inputFile99,inputFile99_filetype,inputFile9_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.merge_sequence_dictionaries,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-06 14:52:25.762792,slurm_normal,1512572027.0,0,,1.0,main_w3_handler1,3355565,17720525,False,,408229335,408229335,,,,,,,,,,,,,,,,,,,,,,,sam,131001541.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11785872,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32771631}, {'src': 'hda', 'id': 32772251}]","""false""","""LENIENT""",32.0,,41919788.0,1512571958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 14:53:49.839353,114497.0,69.0
,,2017-12-06 15:28:22.737493,slurm_normal,1512574185.0,0,,1.0,main_w3_handler0,3355565,17720999,False,,408229335,408229335,,,,,,,,,,,,,,,,,,,,,,,sam,131001541.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,11786553,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32771631}, {'src': 'hda', 'id': 32772251}]","""false""","""LENIENT""",32.0,,41919788.0,1512574116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 15:29:48.205387,114497.0,69.0
,,2018-01-17 10:27:54.585120,slurm_normal,1516184888.0,0,,1.0,main_w4_handler1,3394997,18058344,False,,10513435,10513435,,,,,,,,,,,,,,,,,,,,,,,bam,13873397.0,,,,,,,,,,,,,,,,,,,,,bam,10492645.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12136147,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33346905}, {'src': 'hda', 'id': 33346910}, {'src': 'hda', 'id': 33346917}]","""true""","""LENIENT""",32.0,,43242409.0,1516184878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-01-17 10:28:11.420736,49123.0,10.0
,,2017-12-06 17:34:29.329457,slurm_normal,1512582144.0,0,,1.0,main_w4_handler1,3353761,17722375,False,,980976877,980976877,,,,,,,,,,,,,,,,,,,,,,,bam,775730142.0,,,,,,,,,,,,,,,,,,,,,bam,1119816657.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11788137,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32753610}, {'src': 'hda', 'id': 32774846}, {'src': 'hda', 'id': 32774849}]","""false""","""LENIENT""",32.0,,42469138.0,1512581677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 17:42:26.719733,90306.0,467.0
,,2017-12-06 17:34:10.624321,slurm_normal,1512582189.0,0,,1.0,main_w4_handler1,3353761,17722374,False,,1073923060,1073923060,,,,,,,,,,,,,,,,,,,,,,,bam,1012753786.0,,,,,,,,,,,,,,,,,,,,,bam,1275568367.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11788135,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32753608}, {'src': 'hda', 'id': 32774845}, {'src': 'hda', 'id': 32774847}]","""false""","""LENIENT""",32.0,,42469138.0,1512581660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 17:43:12.988386,90306.0,529.0
,,2018-01-17 08:37:24.969435,slurm_normal,1516178263.0,0,,1.0,main_w3_handler1,3393961,18057592,False,,10492646,10492646,,,,,,,,,,,,,,,,,,,,,,,bam,13873397.0,,,,,,,,,,,,,,,,,,,,,bam,10513435.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12135333,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33345865}, {'src': 'hda', 'id': 33345870}, {'src': 'hda', 'id': 33345873}]","""true""","""LENIENT""",32.0,,42099346.0,1516178247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-01-17 08:37:45.138362,49123.0,16.0
,,2017-12-06 22:59:45.460250,slurm_normal,1512601322.0,0,,1.0,main_w4_handler0,3356111,17725614,False,,125224386,125224386,,,,,,,,,,,,,,,,,,,,,,,bam,131272406.0,,,,,,,,,,,,,,,,,,,,,bam,159124273.0,,,,,,,,,,,,,,,,,,,,,bam,155491742.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11791656,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32779635}, {'src': 'hda', 'id': 32779636}, {'src': 'hda', 'id': 32779638}, {'src': 'hda', 'id': 32779640}]","""false""","""LENIENT""",32.0,,42333016.0,1512601198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 23:02:06.075467,116169.0,124.0
,,2017-12-06 22:27:56.743933,slurm_normal,1512599468.0,0,,1.0,main_w4_handler1,3356083,17725319,False,,93366695,93366695,,,,,,,,,,,,,,,,,,,,,,,bam,149214088.0,,,,,,,,,,,,,,,,,,,,,bam,175646687.0,,,,,,,,,,,,,,,,,,,,,bam,172354556.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11791373,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32779527}, {'src': 'hda', 'id': 32779534}, {'src': 'hda', 'id': 32779536}, {'src': 'hda', 'id': 32779537}]","""false""","""LENIENT""",32.0,,42333016.0,1512599289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 22:31:10.314753,116169.0,179.0
,,2017-12-06 22:57:01.572325,slurm_normal,1512601265.0,0,,1.0,main_w4_handler0,3356108,17725552,False,,213059179,213059179,,,,,,,,,,,,,,,,,,,,,,,bam,214592380.0,,,,,,,,,,,,,,,,,,,,,bam,239312191.0,,,,,,,,,,,,,,,,,,,,,bam,234410554.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11791624,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32779615}, {'src': 'hda', 'id': 32779616}, {'src': 'hda', 'id': 32779617}, {'src': 'hda', 'id': 32779619}]","""false""","""LENIENT""",32.0,,42333016.0,1512601036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 23:01:07.426632,116169.0,229.0
,,2018-01-17 09:25:58.360131,slurm_normal,1516181180.0,0,,1.0,main_w4_handler0,3394998,18057882,False,,10492647,10492647,,,,,,,,,,,,,,,,,,,,,,,bam,10513436.0,,,,,,,,,,,,,,,,,,,,,bam,13873397.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12135645,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33346267}, {'src': 'hda', 'id': 33346276}, {'src': 'hda', 'id': 33346285}]","""true""","""LENIENT""",32.0,,42099346.0,1516181166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-01-17 09:26:23.017405,49123.0,14.0
,,2017-12-06 23:00:30.482096,slurm_normal,1512601420.0,0,,1.0,main_w3_handler0,3356106,17725629,False,,184418680,184418680,,,,,,,,,,,,,,,,,,,,,,,bam,203491759.0,,,,,,,,,,,,,,,,,,,,,bam,207306506.0,,,,,,,,,,,,,,,,,,,,,bam,182520636.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11791668,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32779561}, {'src': 'hda', 'id': 32779757}, {'src': 'hda', 'id': 32780074}, {'src': 'hda', 'id': 32780076}]","""false""","""LENIENT""",32.0,,42333016.0,1512601244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 23:03:43.847118,116169.0,176.0
,,2017-12-06 23:01:23.247682,slurm_normal,1512601514.0,0,,1.0,main_w4_handler0,3356113,17725654,False,,197872555,197872555,,,,,,,,,,,,,,,,,,,,,,,bam,193085376.0,,,,,,,,,,,,,,,,,,,,,bam,174470051.0,,,,,,,,,,,,,,,,,,,,,bam,172482310.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11791695,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32779668}, {'src': 'hda', 'id': 32779671}, {'src': 'hda', 'id': 32779675}, {'src': 'hda', 'id': 32779698}]","""false""","""LENIENT""",32.0,,42333016.0,1512601310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-06 23:05:16.467619,116169.0,204.0
,,2017-12-07 01:26:59.633806,slurm_normal,1512610490.0,0,,1.0,main_w4_handler0,3355432,17727192,False,,335827471,335827471,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11793451,slurm,,132112168.0,corral-repl,,"""b6320038daed11e789f8005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32782298}]","""false""","""LENIENT""",32.0,,,1512610386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 01:34:51.976313,117993.0,104.0
,,2017-12-07 02:04:24.081070,slurm_normal,1512612286.0,0,,1.0,main_w3_handler1,3353333,17727573,False,,13852209,13852209,,,,,,,,,,,,,,,,,,,,,,,bam,10495847.0,,,,,,,,,,,,,,,,,,,,,bam,10480142.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11793727,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32782959}, {'src': 'hda', 'id': 32782995}, {'src': 'hda', 'id': 32783012}]","""true""","""LENIENT""",32.0,,41803039.0,1512612271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 02:04:49.737003,115332.0,15.0
,,2017-12-07 02:12:00.753441,slurm_normal,1512612904.0,0,,1.0,main_w4_handler0,3356326,17727620,False,,116757647,116757647,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11793810,slurm,,132112168.0,corral-repl,,"""00fb678edaf411e789f8005056ba55fb""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32783160}]","""false""","""LENIENT""",32.0,,,1512612869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 02:15:08.530295,117993.0,35.0
,,2017-12-07 02:27:00.406562,slurm_normal,1512613772.0,0,,1.0,main_w3_handler0,3356326,17727798,False,,116757647,116757647,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11793947,slurm,,132112168.0,corral-repl,,"""19637544daf611e7b298005056ba2773""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32783357}]","""false""","""LENIENT""",32.0,,,1512613747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 02:29:33.602491,117993.0,25.0
,,2017-12-07 07:42:15.001601,slurm_normal,1512632558.0,0,,1.0,main_w3_handler0,3356572,17729872,False,,13852165,13852165,,,,,,,,,,,,,,,,,,,,,,,bam,10496047.0,,,,,,,,,,,,,,,,,,,,,bam,10480634.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11796324,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32786433}, {'src': 'hda', 'id': 32786437}, {'src': 'hda', 'id': 32786439}]","""true""","""LENIENT""",32.0,,41803039.0,1512632542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 07:42:39.359781,115332.0,16.0
,,2017-12-07 04:27:10.161233,slurm_normal,1512620894.0,0,,1.0,main_w3_handler0,3356459,17728717,False,,183676221,183676221,,,,,,,,,,,,,,,,,,,,,,,bam,110775843.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11795038,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 32784532}, {'src': 'hda', 'id': 32784658}]","""false""","""LENIENT""",32.0,,42504470.0,1512620844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 04:28:15.914175,117993.0,50.0
,,2018-01-17 14:02:37.752064,slurm_normal,1516197912.0,0,,1.0,main_w3_handler1,3394981,18060190,False,,308838601,308838601,,,,,,,,,,,,,,,,,,,,,,,bam,310406694.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12138113,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33350619}, {'src': 'hda', 'id': 33350620}]","""false""","""LENIENT""",32.0,,43241671.0,1516197761.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-01-17 14:05:14.784256,90306.0,151.0
,,2018-01-17 16:27:31.209308,slurm_normal,1516206468.0,0,,1.0,main_w4_handler1,3394105,18062373,False,,7685011,7685011,,,,,,,,,,,,,,,,,,,,,,,bam,10509785.0,,,,,,,,,,,,,,,,,,,,,bam,10509788.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12140350,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 33353869}, {'src': 'hda', 'id': 33353913}, {'src': 'hda', 'id': 33353925}]","""false""","""LENIENT""",32.0,,43222645.0,1516206455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-01-17 16:27:50.556124,119989.0,13.0
,,2017-12-07 11:29:36.977322,slurm_normal,1512646204.0,0,,1.0,main_w4_handler1,3356882,17734584,False,,13852165,13852165,,,,,,,,,,,,,,,,,,,,,,,bam,10496047.0,,,,,,,,,,,,,,,,,,,,,bam,10480634.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11801104,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 32792653}, {'src': 'hda', 'id': 32792656}, {'src': 'hda', 'id': 32792664}]","""true""","""LENIENT""",32.0,,41767243.0,1512646188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-12-07 11:30:06.705461,115332.0,16.0
,,2018-03-07 04:56:27.766319,slurm_normal,1520398699.0,0,7680.0,1.0,main_w4_handler1,3454769,18634357,False,,1277150,1277150,1370227.0,,,bam,,,,,,,,,,,,,,,,,,,bam,519786.0,,,,,,,,,,,,,,,,,,,,,bam,75711953.0,,,,,,,,,,,,,,,,,,,,,bam,250058589.0,,,,,,,,,,,,,,,,,,,,,bam,51566614.0,,,,,,,,,,,,,,,,,,,,,bam,50876361.0,,,,,,,,,,,,,,,,,,,,,bam,117527121.0,,,,,,,,,,,,,,,,,,,,,bam,1134828.0,,,,,,,,,,,,,,,,,,,,,bam,1026794.0,,,,,,,,,,,,,,,,,,,,,bam,bam,12730768,slurm,,132112168.0,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",[],"""?""",,"[{'src': 'hda', 'id': 34257286}, {'src': 'hda', 'id': 34257287}, {'src': 'hda', 'id': 34257288}, {'src': 'hda', 'id': 34257289}, {'src': 'hda', 'id': 34257290}, {'src': 'hda', 'id': 34257291}, {'src': 'hda', 'id': 34257292}, {'src': 'hda', 'id': 34257293}, {'src': 'hda', 'id': 34257294}, {'src': 'hda', 'id': 34257295}]","""false""","""LENIENT""",32.0,,44160534.0,1520398594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2018-03-07 04:58:21.782141,122761.0,105.0
