chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.count,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-03 12:48:11.887393,slurm_normal,1509713478.0,0,,1.0,main_w3_handler0,3310013,17316778,False,148488,tabular,,11376931,slurm,,132112168.0,corral-repl,,"""094b80e6c09511e7ac3d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32049311}]",,32.0,,,1509713474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-03 12:51:20.189850,115156.0,4.0
,,2017-11-04 01:53:20.138302,slurm_normal,1509760420.0,0,,1.0,main_w4_handler0,2975297,17324644,False,23795126,interval,,11385209,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""15""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 28145419}]",,32.0,,41441923.0,1509760416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-04 01:53:46.276300,78863.0,4.0
,,2017-11-04 15:05:02.487869,slurm_normal,1509807916.0,0,,1.0,main_w4_handler0,3300864,17327508,False,16978350,bed,,11389067,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""""","""3000""","""mm9""",,"[{'src': 'hda', 'id': 32064826}]",,32.0,,41752651.0,1509807912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-04 15:05:18.535834,43522.0,4.0
,,2017-11-04 15:58:03.527957,slurm_normal,1509811116.0,0,,1.0,main_w4_handler1,3311264,17327844,False,2066289,bed,,11389407,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32065278}]",,32.0,,41447548.0,1509811112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-04 15:58:41.246738,114146.0,4.0
,,2017-11-04 23:14:22.336796,slurm_normal,1509837337.0,0,,1.0,main_w3_handler0,3311606,17331691,False,30226,tabular,,11393477,slurm,,132112168.0,corral-repl,,"""db5b5e82c1b511e79d37005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""2""","""hg38""",,"[{'src': 'hda', 'id': 32071372}]",,32.0,,,1509837332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-04 23:15:39.499689,114844.0,5.0
,,2017-11-04 22:51:50.093837,slurm_normal,1509836031.0,0,,1.0,main_w3_handler0,3311606,17331495,False,2168,tabular,,11393276,slurm,,132112168.0,corral-repl,,"""b90b1d34c1b211e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""2""","""hg38""",,"[{'src': 'hda', 'id': 32071012}]",,32.0,,,1509836027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-04 22:53:54.652341,114844.0,4.0
77.0,len,2017-11-05 03:30:32.278615,slurm_normal,1509852656.0,0,,1.0,main_w3_handler1,3300132,17332682,False,3834895,tabular,,11394789,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/021/866/dataset_21866892.dat""","""""","""1500""","""?""",,"[{'src': 'hda', 'id': 32072984}]",,32.0,,41557999.0,1509852652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-05 03:31:01.842062,91348.0,4.0
77.0,len,2017-11-05 03:31:29.397850,slurm_normal,1509852716.0,0,,1.0,main_w3_handler1,3300132,17332686,False,3834895,tabular,,11394795,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/021/866/dataset_21866892.dat""","""""","""3000""","""?""",,"[{'src': 'hda', 'id': 32072984}]",,32.0,,41557999.0,1509852712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-05 03:32:04.047036,91348.0,4.0
,,2017-11-05 16:39:13.223294,slurm_normal,1509899968.0,0,,1.0,main_w3_handler1,3312162,17336585,False,83,tabular,,11399003,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""3""","""hg38""",,"[{'src': 'hda', 'id': 32079046}]",,32.0,,41692069.0,1509899964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-05 16:39:31.312327,114945.0,4.0
,,2017-11-06 08:29:47.330316,slurm_normal,1509957011.0,0,,1.0,main_w4_handler0,3309993,17342393,False,130356,tabular,,11405368,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 32087706}]",,32.0,,41781240.0,1509957006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-06 08:30:15.278364,115169.0,5.0
,,2017-11-06 18:38:58.130980,slurm_normal,1509993574.0,0,,1.0,main_w3_handler1,3312224,17349135,False,1270452,tabular,,11412348,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32097508}]",,32.0,,41726844.0,1509993571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-06 18:39:44.824241,115143.0,3.0
,,2017-11-08 07:13:18.162044,slurm_normal,1510125216.0,0,,1.0,main_w3_handler1,3314842,17377474,False,4817,bed,,11438922,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""50""","""hg38""",,"[{'src': 'hda', 'id': 32141647}]",,32.0,,41790772.0,1510125211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-08 07:13:38.222493,115451.0,5.0
,,2017-11-08 07:31:34.529792,slurm_normal,1510126307.0,0,,1.0,main_w3_handler1,3314842,17377537,False,3566059,bed,,11439008,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""200""","""hg18""",,"[{'src': 'hda', 'id': 32141371}]",,32.0,,41790772.0,1510126303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-08 07:31:48.294000,115451.0,4.0
,,2017-11-08 16:57:10.148326,slurm_normal,1510160275.0,0,,1.0,main_w4_handler1,3316902,17383029,False,148755,tabular,,11444753,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32154107}]",,32.0,,41854004.0,1510160271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-08 16:58:08.560516,115680.0,4.0
,,2017-11-08 20:08:26.573428,slurm_normal,1510171738.0,0,,1.0,main_w4_handler1,3317328,17386312,False,42080,bed,,11447866,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""2""","""?""",,"[{'src': 'hda', 'id': 32160770}]",,32.0,,41390987.0,1510171734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-08 20:09:06.892899,113949.0,4.0
,,2017-11-09 01:50:55.971858,slurm_normal,1510192294.0,0,,1.0,main_w4_handler0,3317637,17389628,False,42080,bed,,11451465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""""","""2""","""?""",,"[{'src': 'hda', 'id': 32177027}]",,32.0,,41856886.0,1510192289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 01:51:40.479835,113952.0,5.0
,,2017-11-10 10:54:23.834767,slurm_normal,1510311326.0,0,,1.0,main_w3_handler1,3319937,17408850,False,8863,tabular,,11470766,slurm,,132112168.0,corral-repl,,"""7ee5a8acc60511e7a25f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32217327}]",,32.0,,,1510311323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 10:55:28.743019,115156.0,3.0
,,2017-11-09 22:59:17.370709,slurm_normal,1510268422.0,0,,1.0,main_w3_handler0,3319437,17404188,False,32,tabular,,11465616,slurm,,132112168.0,corral-repl,,"""9a5c76f6c5a111e7a2d3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32210010}]",,32.0,,,1510268418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 23:00:24.366127,115156.0,4.0
,,2017-11-09 19:57:30.758162,slurm_normal,1510257465.0,0,,1.0,main_w3_handler1,3319052,17401872,False,148488,tabular,,11463571,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32203769}]",,32.0,,41896373.0,1510257461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 19:57:48.173069,115842.0,4.0
,,2017-11-09 21:59:42.166398,slurm_normal,1510264892.0,0,,1.0,main_w4_handler0,3319392,17403788,False,8657,tabular,,11465169,slurm,,132112168.0,corral-repl,,"""472e2c66c59911e7a24f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""3""","""hg38""",,"[{'src': 'hda', 'id': 32209351}]",,32.0,,,1510264887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 22:01:33.703202,115842.0,5.0
,,2017-11-09 22:47:32.318867,slurm_normal,1510267724.0,0,,1.0,main_w4_handler0,3319435,17404115,False,0,tabular,,11465538,slurm,,132112168.0,corral-repl,,"""f3d19074c59f11e7b014005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32209901}]",,32.0,,,1510267719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 22:48:46.346913,115156.0,5.0
,,2017-11-09 22:40:06.883624,slurm_normal,1510267282.0,0,,1.0,main_w4_handler0,3318783,17404079,False,8863,tabular,,11465498,slurm,,132112168.0,corral-repl,,"""eaced06ec59e11e7a3c4005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32209858}]",,32.0,,,1510267278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-09 22:41:25.042009,115156.0,4.0
,,2017-11-10 09:22:21.033179,slurm_normal,1510305753.0,0,,1.0,main_w4_handler0,3319389,17408275,False,541110,tabular,,11470088,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32216460}]",,32.0,,41726868.0,1510305749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 09:22:35.471048,115152.0,4.0
,,2017-11-10 10:58:32.697612,slurm_normal,1510311575.0,0,,1.0,main_w4_handler1,3319937,17408878,False,8863,tabular,,11470794,slurm,,132112168.0,corral-repl,,"""161f7c84c60611e7b6cb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32217369}]",,32.0,,,1510311571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 10:59:38.068797,115156.0,4.0
,,2017-11-10 11:27:59.217760,slurm_normal,1510313431.0,0,,1.0,main_w4_handler0,3319967,17409047,False,541110,tabular,,11470987,slurm,,132112168.0,corral-repl,,"""31535e40c60a11e7b6cb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32219396}]",,32.0,,,1510313427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 11:30:33.892988,115152.0,4.0
,,2017-11-10 17:46:51.973722,slurm_normal,1510336021.0,0,,1.0,main_w4_handler0,3320451,17412763,False,148755,tabular,,11474619,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32234389}]",,32.0,,41918204.0,1510336017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 17:47:03.564797,115957.0,4.0
,,2017-11-10 17:11:59.642665,slurm_normal,1510333960.0,0,,1.0,main_w3_handler1,3320407,17412374,False,8863,tabular,,11474242,slurm,,132112168.0,corral-repl,,"""41663b2ec63a11e78ff9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32233881}]",,32.0,,,1510333956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 17:12:41.711462,115156.0,4.0
,,2017-11-10 17:45:38.745951,slurm_normal,1510335950.0,0,,1.0,main_w4_handler0,3320423,17412744,False,60508,tabular,,11474579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 32234353}]",,32.0,,41917583.0,1510335946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 17:45:52.331171,115952.0,4.0
,,2017-11-10 17:58:13.339972,slurm_normal,1510336710.0,0,,1.0,main_w4_handler0,3320331,17412940,False,148488,tabular,,11474821,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32234605}]",,32.0,,41916492.0,1510336705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 17:58:33.072044,115938.0,5.0
,,2017-11-10 17:58:07.306772,slurm_normal,1510336699.0,0,,1.0,main_w4_handler0,3320327,17412934,False,148488,tabular,,11474807,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32234598}]",,32.0,,41916440.0,1510336694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 17:58:25.238398,115935.0,5.0
,,2017-11-10 18:02:38.216475,slurm_normal,1510336966.0,0,,1.0,main_w3_handler0,3320482,17412994,False,148488,tabular,,11474868,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32234730}]",,32.0,,41918772.0,1510336962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:02:47.935067,115970.0,4.0
,,2017-11-10 18:00:35.712063,slurm_normal,1510336847.0,0,,1.0,main_w4_handler0,3320455,17412979,False,1161,bed,,11474853,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""10""","""hg19""",,"[{'src': 'hda', 'id': 32234640}]",,32.0,,41918393.0,1510336842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:00:55.533968,115959.0,5.0
,,2017-11-10 18:22:22.805589,slurm_normal,1510338150.0,0,,1.0,main_w3_handler1,3320482,17413331,False,148488,tabular,,11475228,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32235212}]",,32.0,,41918772.0,1510338146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:22:32.094148,115970.0,4.0
,,2017-11-10 18:12:11.750845,slurm_normal,1510337547.0,0,,1.0,main_w4_handler0,3320482,17413171,False,148488,tabular,,11475052,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32234982}]",,32.0,,41918772.0,1510337539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:12:29.254911,115970.0,8.0
,,2017-11-10 18:43:12.372595,slurm_normal,1510339438.0,0,,1.0,main_w4_handler1,3320407,17413563,False,8863,tabular,,11475504,slurm,,132112168.0,corral-repl,,"""fdcb5b44c64611e788b7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32235687}]",,32.0,,,1510339434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:44:00.967096,115156.0,4.0
,,2017-11-10 18:44:55.957002,slurm_normal,1510339510.0,0,,1.0,main_w3_handler0,3320482,17413571,False,148488,tabular,,11475512,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32236023}]",,32.0,,41918772.0,1510339506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:45:13.531880,115970.0,4.0
,,2017-11-10 18:57:01.285240,slurm_normal,1510340228.0,0,,1.0,main_w4_handler1,3320541,17413743,False,366717,tabular,,11475711,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32236669}]",,32.0,,41916440.0,1510340224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:57:09.963520,115935.0,4.0
,,2017-11-10 18:50:03.847918,slurm_normal,1510339840.0,0,,1.0,main_w4_handler1,3320529,17413695,False,4963996,tabular,,11475640,slurm,,132112168.0,corral-repl,,"""f375bc42c64711e7b74d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 32236433}]",,32.0,,,1510339837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 18:50:42.123232,115938.0,3.0
,,2017-11-10 19:02:49.727375,slurm_normal,1510340576.0,0,,1.0,main_w3_handler1,3320577,17413792,False,148755,tabular,,11475779,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32236946}]",,32.0,,41919396.0,1510340572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 19:02:57.859383,115980.0,4.0
,,2017-11-10 19:05:44.460413,slurm_normal,1510340827.0,0,,1.0,main_w3_handler0,3320623,17413825,False,8863,tabular,,11475829,slurm,,132112168.0,corral-repl,,"""21d92e5ac64a11e7a35a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/panTro5.len""","""""","""5""","""panTro5""",,"[{'src': 'hda', 'id': 32236980}]",,32.0,,,1510340820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-10 19:07:09.149798,115156.0,7.0
,,2017-11-12 19:21:47.143987,slurm_normal,1510514515.0,0,,1.0,main_w4_handler0,3300299,17429637,False,148755,tabular,,11487848,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 32268107}]",,32.0,,41530896.0,1510514512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-12 19:21:57.350685,114525.0,3.0
,,2017-11-12 21:02:03.039233,slurm_normal,1510520561.0,0,,1.0,main_w4_handler1,3300299,17430302,False,2168,tabular,,11488565,slurm,,132112168.0,corral-repl,,"""b89dd284c7ec11e788b7005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""2""","""hg38""",,"[{'src': 'hda', 'id': 32269009}]",,32.0,,,1510520557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-12 21:02:43.048776,114525.0,4.0
,,2017-11-13 18:14:37.881045,slurm_normal,1510596884.0,0,,1.0,main_w3_handler1,3319610,17440684,False,10164970,interval,,11499242,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""20""","""hg19""",,"[{'src': 'hda', 'id': 32288472}]",,32.0,,41333754.0,1510596880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-13 18:14:46.045269,95382.0,4.0
,,2017-11-14 13:12:19.281944,slurm_normal,1510665154.0,0,,1.0,main_w4_handler1,3324377,17452327,False,57367,fastqsanger,,11510074,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""""","""10000""","""hg18""",,"[{'src': 'hda', 'id': 32306086}]",,32.0,,41979108.0,1510665150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-14 13:12:36.542720,,4.0
,,2017-11-15 10:20:50.393171,slurm_normal,1510741295.0,0,,1.0,main_w4_handler0,3310382,17466149,False,1927,bed,,11524330,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""28""","""hg38""",,"[{'src': 'hda', 'id': 32328815}]",,32.0,,41979117.0,1510741292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-15 10:21:44.559294,115200.0,3.0
,,2017-11-15 10:22:45.082718,slurm_normal,1510741399.0,0,,1.0,main_w4_handler0,3310382,17466160,False,1209,tabular,,11524353,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""28""","""hg38""",,"[{'src': 'hda', 'id': 32327886}]",,32.0,,41979117.0,1510741395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-15 10:24:40.553758,115200.0,4.0
,,2017-11-15 17:41:22.346148,slurm_normal,1510767739.0,0,,1.0,main_w4_handler1,3326164,17472949,False,77059,tabular,,11528977,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""""","""5""","""hg19""",,"[{'src': 'hda', 'id': 32340271}]",,32.0,,41919788.0,1510767734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-15 17:42:23.460691,114497.0,5.0
,,2017-11-15 19:38:03.970317,slurm_normal,1510774719.0,0,,1.0,main_w4_handler0,3310376,17474084,False,1551963,tabular,,11530675,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""30""","""hg38""",,"[{'src': 'hda', 'id': 32342038}]",,32.0,,42021885.0,1510774716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-15 19:38:51.317335,115196.0,3.0
,,2017-11-15 20:20:03.746123,slurm_normal,1510778268.0,0,,1.0,main_w3_handler1,3310376,17474358,False,1551963,tabular,,11531165,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 32342448}]",,32.0,,42021885.0,1510778262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-15 20:43:51.215131,115196.0,6.0
,,2017-11-16 02:18:31.056256,slurm_normal,1510798742.0,0,,1.0,main_w3_handler1,3326016,17476859,False,137912,tabular,,11534116,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 32346199}]",,32.0,,42027435.0,1510798738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-11-16 02:19:09.406254,116314.0,4.0
