count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
291183.0,mothur.count_table,2017-12-11 18:56:32.366398,slurm_normal,1513018606.0,0,71776272,mothur.align,,1.0,main_w3_handler1,3319108,17775415,False,,11844395,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32835862}]",,"""?""","[{'src': 'hda', 'id': 32862945}]",,,32.0,,42496393.0,1513018600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-11 18:56:49.574964,115846.0,6.0
,,2018-03-07 10:05:09.961316,slurm_normal,1520417126.0,0,45758248,fasta,7680.0,1.0,main_w4_handler1,3454884,18637052,False,,12733357,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 34261119}]",,,32.0,,44061551.0,1520417117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-07 10:05:28.294495,121507.0,9.0
,,2018-03-07 10:11:24.733092,slurm_normal,1520417510.0,0,38661680,fasta,7680.0,1.0,main_w3_handler0,3454884,18637155,False,,12733468,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 34261504}]",,,32.0,,44061551.0,1520417502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-07 10:11:53.789576,121507.0,8.0
2328930.0,mothur.count_table,2017-12-13 09:55:45.918899,slurm_normal,1513159005.0,0,24073040,fasta,,1.0,main_w3_handler0,3364015,17795228,False,,11864482,slurm,,132112168.0,,,corral-repl,,"""c73efa18dfeb11e7880f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32896531}]",,"""?""","[{'src': 'hda', 'id': 32896527}]",,,32.0,,,1513158998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 09:56:46.817395,113456.0,7.0
2328930.0,mothur.count_table,2017-12-13 09:55:46.511890,slurm_normal,1513160679.0,0,899529033,mothur.align,,1.0,main_w4_handler0,3364015,17795229,False,,11864690,slurm,,132112168.0,,,corral-repl,,"""c73efa18dfeb11e7880f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32896531}]",,"""?""","[{'src': 'hda', 'id': 32896533}]",,,32.0,,,1513160631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 10:24:43.050278,113456.0,48.0
,,2017-12-13 11:42:57.374683,slurm_normal,1513165403.0,0,207654319,fasta,,1.0,main_w3_handler0,3364120,17795888,False,,11865144,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32897320}]",,,32.0,,42631708.0,1513165386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 11:43:24.974655,111190.0,17.0
,,2017-12-13 11:52:38.504308,slurm_normal,1513165984.0,0,185643160,fasta,,1.0,main_w3_handler1,3364120,17795970,False,,11865210,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32897538}]",,,32.0,,42631708.0,1513165968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 11:53:05.846475,111190.0,16.0
9112881.0,mothur.count_table,2017-12-13 12:22:15.097757,slurm_normal,1513167801.0,0,1522922539,mothur.align,,1.0,main_w3_handler1,3364120,17796171,False,,11865386,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32897671}]",,"""?""","[{'src': 'hda', 'id': 32897688}]",,,32.0,,42631708.0,1513167747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 12:23:22.988806,111190.0,54.0
7216011.0,mothur.count_table,2017-12-13 12:33:17.439405,slurm_normal,1513168447.0,0,1236208860,mothur.align,,1.0,main_w4_handler0,3364120,17796225,False,,11865442,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32898152}]",,"""?""","[{'src': 'hda', 'id': 32898150}]",,,32.0,,42631708.0,1513168404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 12:34:09.270113,111190.0,43.0
9112881.0,mothur.count_table,2017-12-13 12:34:09.524145,slurm_normal,1513168499.0,0,1236208860,mothur.align,,1.0,main_w3_handler0,3364120,17796228,False,,11865449,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32897671}]",,"""?""","[{'src': 'hda', 'id': 32898150}]",,,32.0,,42631708.0,1513168458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 12:35:00.918485,111190.0,41.0
2247855.0,mothur.count_table,2017-12-13 13:09:49.103317,slurm_normal,1513170607.0,0,17561376,fasta,,1.0,main_w3_handler0,3364120,17796506,False,,11865746,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32898457}]",,"""?""","[{'src': 'hda', 'id': 32898890}]",,,32.0,,42631708.0,1513170600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 13:10:08.431060,111190.0,7.0
,,2017-12-13 21:02:39.091507,slurm_normal,1513198986.0,0,246154633,fasta,,1.0,main_w4_handler0,3341483,17800760,False,,11870195,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32920865}]",,,32.0,,42282708.0,1513198970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-13 21:03:08.511625,96794.0,16.0
,,2017-12-14 00:19:08.882477,slurm_normal,1513210774.0,0,239873493,fasta,,1.0,main_w4_handler0,3341483,17801928,False,,11871420,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32923953}]",,,32.0,,42646546.0,1513210756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-14 00:19:36.093755,96794.0,18.0
,,2017-12-14 00:42:24.908476,slurm_normal,1513212170.0,0,200444987,fasta,,1.0,main_w3_handler0,3341483,17802056,False,,11871535,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32924094}]",,,32.0,,42646546.0,1513212154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-14 00:42:54.124148,96794.0,16.0
,,2018-01-18 21:22:41.473154,slurm_normal,1516310592.0,0,5025792,fasta,,1.0,main_w3_handler0,3397257,18076493,False,,12155124,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376503}]",,,32.0,,42668866.0,1516310588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:14.969137,112430.0,4.0
,,2018-01-18 21:22:36.588417,slurm_normal,1516310570.0,0,5411662,fasta,,1.0,main_w4_handler1,3397257,18076483,False,,12155116,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376494}]",,,32.0,,42668866.0,1516310565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:22:53.401182,112430.0,5.0
,,2018-01-18 21:22:36.245891,slurm_normal,1516310569.0,0,2332959,fasta,,1.0,main_w3_handler1,3397257,18076482,False,,12155115,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376493}]",,,32.0,,42668866.0,1516310564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:22:51.737341,112430.0,5.0
,,2018-01-18 21:22:39.148765,slurm_normal,1516310617.0,0,9033594,fasta,,1.0,main_w4_handler0,3397257,18076489,False,,12155132,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376499}]",,,32.0,,42668866.0,1516310611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:40.192082,112430.0,6.0
,,2018-01-18 21:22:37.094644,slurm_normal,1516310586.0,0,8231474,fasta,,1.0,main_w4_handler0,3397257,18076485,False,,12155120,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376496}]",,,32.0,,42668866.0,1516310581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:08.612723,112430.0,5.0
,,2018-01-18 21:22:35.713988,slurm_normal,1516310571.0,0,8290287,fasta,,1.0,main_w4_handler0,3397257,18076480,False,,12155117,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376491}]",,,32.0,,42668866.0,1516310565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:22:59.220561,112430.0,6.0
,,2018-01-18 21:22:35.974636,slurm_normal,1516310570.0,0,6539302,fasta,,1.0,main_w4_handler0,3397257,18076481,False,,12155118,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376492}]",,,32.0,,42668866.0,1516310565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:00.229008,112430.0,5.0
,,2018-01-18 21:22:37.660209,slurm_normal,1516310583.0,0,4964147,fasta,,1.0,main_w3_handler0,3397257,18076487,False,,12155119,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376498}]",,,32.0,,42668866.0,1516310578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:05.115758,112430.0,5.0
,,2018-01-18 21:22:43.181130,slurm_normal,1516310588.0,0,3567737,fasta,,1.0,main_w3_handler1,3397257,18076498,False,,12155123,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376508}]",,,32.0,,42668866.0,1516310583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:09.203234,112430.0,5.0
,,2018-01-18 21:22:44.364225,slurm_normal,1516310601.0,0,1826143,fasta,,1.0,main_w3_handler0,3397257,18076500,False,,12155128,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376511}]",,,32.0,,42668866.0,1516310597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:24.385082,112430.0,4.0
,,2018-01-18 21:22:40.540206,slurm_normal,1516310589.0,0,5119955,fasta,,1.0,main_w3_handler0,3397257,18076491,False,,12155121,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376501}]",,,32.0,,42668866.0,1516310583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:10.754990,112430.0,6.0
,,2018-01-18 21:22:46.038817,slurm_normal,1516310592.0,0,1467884,fasta,,1.0,main_w3_handler1,3397257,18076502,False,,12155125,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376513}]",,,32.0,,42668866.0,1516310588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:14.254347,112430.0,4.0
,,2018-01-18 21:22:43.969631,slurm_normal,1516310597.0,0,5728994,fasta,,1.0,main_w3_handler0,3397257,18076499,False,,12155126,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376510}]",,,32.0,,42668866.0,1516310592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:19.874139,112430.0,5.0
,,2018-01-18 21:22:37.331981,slurm_normal,1516310606.0,0,4988461,fasta,,1.0,main_w4_handler1,3397257,18076486,False,,12155129,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376497}]",,,32.0,,42668866.0,1516310602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:28.607248,112430.0,4.0
,,2018-01-18 21:22:45.171964,slurm_normal,1516310608.0,0,1469201,fasta,,1.0,main_w3_handler0,3397257,18076501,False,,12155130,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376512}]",,,32.0,,42668866.0,1516310603.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:29.476567,112430.0,5.0
,,2018-01-18 21:22:36.869019,slurm_normal,1516310611.0,0,3721806,fasta,,1.0,main_w4_handler1,3397257,18076484,False,,12155127,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376495}]",,,32.0,,42668866.0,1516310598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:34.379079,112430.0,13.0
,,2018-01-18 21:22:39.789470,slurm_normal,1516310616.0,0,6612698,fasta,,1.0,main_w4_handler1,3397257,18076490,False,,12155131,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376500}]",,,32.0,,42668866.0,1516310611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:39.749697,112430.0,5.0
,,2018-01-18 21:22:41.657300,slurm_normal,1516310620.0,0,5720713,fasta,,1.0,main_w4_handler0,3397257,18076494,False,,12155133,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376504}]",,,32.0,,42668866.0,1516310616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:42.740463,112430.0,4.0
,,2018-01-18 21:22:41.176833,slurm_normal,1516310625.0,0,6485944,fasta,,1.0,main_w4_handler1,3397257,18076492,False,,12155134,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376502}]",,,32.0,,42668866.0,1516310620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:51.443297,112430.0,5.0
,,2018-01-18 21:22:41.900172,slurm_normal,1516310634.0,0,5490134,fasta,,1.0,main_w4_handler1,3397257,18076495,False,,12155136,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376505}]",,,32.0,,42668866.0,1516310629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:56.592100,112430.0,5.0
,,2018-01-18 21:22:42.605726,slurm_normal,1516310636.0,0,4112425,fasta,,1.0,main_w4_handler0,3397257,18076497,False,,12155137,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376507}]",,,32.0,,42668866.0,1516310632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:59.733882,112430.0,4.0
,,2018-01-18 21:22:42.181040,slurm_normal,1516310636.0,0,3411155,fasta,,1.0,main_w4_handler0,3397257,18076496,False,,12155138,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33376506}]",,,32.0,,42668866.0,1516310632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 21:23:59.839091,112430.0,4.0
1423667.0,mothur.count_table,2018-03-07 10:50:24.437655,slurm_normal,1520419877.0,0,221283382,mothur.align,7680.0,1.0,main_w4_handler1,3454884,18637522,False,,12733821,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34261945}]",,"""?""","[{'src': 'hda', 'id': 34262020}]",,,32.0,,44061551.0,1520419864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-07 10:51:19.840858,121507.0,13.0
,,2018-01-18 22:28:06.871305,slurm_normal,1516314511.0,0,152405219,fasta,,1.0,main_w4_handler1,3397277,18077558,False,,12156065,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33377866}]",,,32.0,,42668866.0,1516314498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 22:28:34.201515,112430.0,13.0
,,2017-12-14 18:44:58.016029,slurm_normal,1513277136.0,0,225742942,fasta,,1.0,main_w3_handler0,3363441,17810768,False,,11879161,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32936403}]",,,32.0,,42668866.0,1513277107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-14 18:45:37.501836,112430.0,29.0
,,2017-12-14 18:57:30.747091,slurm_normal,1513277871.0,0,83847728,fasta,,1.0,main_w3_handler0,3363441,17810959,False,,11879368,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 32936778}]",,,32.0,,42668866.0,1513277860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-14 18:57:53.619192,112430.0,11.0
10451175.0,mothur.count_table,2017-12-14 19:35:29.601266,slurm_normal,1513280322.0,0,5846592267,mothur.align,,1.0,main_w3_handler1,3363441,17811282,False,,11879677,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32936954}]",,"""?""","[{'src': 'hda', 'id': 32937030}]",,,32.0,,42668866.0,1513280148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2017-12-14 19:38:44.505062,112430.0,174.0
7349920.0,mothur.count_table,2018-01-18 23:03:47.871583,slurm_normal,1516316756.0,0,4201035176,mothur.align,,1.0,main_w4_handler1,3397277,18078119,False,,12156441,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33378361}]",,"""?""","[{'src': 'hda', 'id': 33378454}]",,,32.0,,42668866.0,1516316636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 23:05:58.897165,112430.0,120.0
7349920.0,mothur.count_table,2018-01-18 23:15:47.134770,slurm_normal,1516317470.0,0,3589405322,mothur.align,,1.0,main_w3_handler1,3397277,18078277,False,,12156571,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33378361}]",,"""?""","[{'src': 'hda', 'id': 33378990}]",,,32.0,,42668866.0,1516317353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-18 23:17:52.089299,112430.0,117.0
,,2018-01-19 17:36:27.572654,slurm_normal,1516383413.0,0,249353975,fasta,,1.0,main_w3_handler1,3395658,18086249,False,,12165525,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 33377536}]",,,32.0,,43239291.0,1516383394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-19 17:36:55.080237,120054.0,19.0
,,2018-03-07 13:19:37.990494,slurm_normal,1520428789.0,0,1110368,fasta,7680.0,1.0,main_w4_handler1,3454884,18639157,False,,12735337,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""?""","[{'src': 'hda', 'id': 34265105}]",,,32.0,,44061551.0,1520428785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-07 13:19:52.003501,121507.0,4.0
229292.0,mothur.count_table,2018-03-07 13:24:16.101515,slurm_normal,1520429071.0,0,1110368,fasta,7680.0,1.0,main_w4_handler1,3454884,18639201,False,,12735372,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34265106}]",,"""?""","[{'src': 'hda', 'id': 34265105}]",,,32.0,,44061551.0,1520429067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-03-07 13:24:32.346346,121507.0,4.0
690224.0,mothur.count_table,2018-01-22 15:15:15.308712,slurm_normal,1516634142.0,0,238215039,mothur.align,,1.0,main_w3_handler0,3395729,18119550,False,,12199237,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359022}]",,"""?""","[{'src': 'hda', 'id': 33442482}]",,,32.0,,43248546.0,1516634128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-22 15:15:43.282951,120029.0,14.0
397837.0,mothur.count_table,2018-01-22 16:22:07.892288,slurm_normal,1516638142.0,0,5019219,fasta,,1.0,main_w3_handler0,3395729,18120240,False,,12199977,slurm,,132112168.0,,,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33443709}]",,"""?""","[{'src': 'hda', 'id': 33443708}]",,,32.0,,43248546.0,1516638137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.36.1.0,1.36.1.0,,2018-01-22 16:22:24.056470,120029.0,5.0
