chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams100,input_bams100_filetype,input_bams101,input_bams101_filetype,input_bams102,input_bams102_filetype,input_bams103,input_bams103_filetype,input_bams104,input_bams104_filetype,input_bams105,input_bams105_filetype,input_bams106,input_bams106_filetype,input_bams107,input_bams107_filetype,input_bams108,input_bams108_filetype,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams47,input_bams47_filetype,input_bams48,input_bams48_filetype,input_bams49,input_bams49_filetype,input_bams4_filetype,input_bams5,input_bams50,input_bams50_filetype,input_bams51,input_bams51_filetype,input_bams52,input_bams52_filetype,input_bams53,input_bams53_filetype,input_bams54,input_bams54_filetype,input_bams55,input_bams55_filetype,input_bams56,input_bams56_filetype,input_bams57,input_bams57_filetype,input_bams58,input_bams58_filetype,input_bams59,input_bams59_filetype,input_bams5_filetype,input_bams6,input_bams60,input_bams60_filetype,input_bams61,input_bams61_filetype,input_bams62,input_bams62_filetype,input_bams63,input_bams63_filetype,input_bams64,input_bams64_filetype,input_bams65,input_bams65_filetype,input_bams66,input_bams66_filetype,input_bams67,input_bams67_filetype,input_bams68,input_bams68_filetype,input_bams69,input_bams69_filetype,input_bams6_filetype,input_bams7,input_bams70,input_bams70_filetype,input_bams71,input_bams71_filetype,input_bams72,input_bams72_filetype,input_bams73,input_bams73_filetype,input_bams74,input_bams74_filetype,input_bams75,input_bams75_filetype,input_bams76,input_bams76_filetype,input_bams77,input_bams77_filetype,input_bams78,input_bams78_filetype,input_bams79,input_bams79_filetype,input_bams7_filetype,input_bams8,input_bams80,input_bams80_filetype,input_bams81,input_bams81_filetype,input_bams82,input_bams82_filetype,input_bams83,input_bams83_filetype,input_bams84,input_bams84_filetype,input_bams85,input_bams85_filetype,input_bams86,input_bams86_filetype,input_bams87,input_bams87_filetype,input_bams88,input_bams88_filetype,input_bams89,input_bams89_filetype,input_bams8_filetype,input_bams9,input_bams90,input_bams90_filetype,input_bams91,input_bams91_filetype,input_bams92,input_bams92_filetype,input_bams93,input_bams93_filetype,input_bams94,input_bams94_filetype,input_bams95,input_bams95_filetype,input_bams96,input_bams96_filetype,input_bams97,input_bams97_filetype,input_bams98,input_bams98_filetype,input_bams99,input_bams99_filetype,input_bams9_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,parameters.input_bed,parameters.input_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-16 22:04:56.905741,slurm_normal,1479334038.0,0,1.0,main_w3_handler0,2893078,14360597,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8566500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5970bf1eacf469ac4'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e02a2bb1cf5ee9c'}]",32.0,,34237912.0,1479333919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-16 22:07:55.071547,94776.0,119.0
,,2016-11-16 23:48:11.466493,slurm_normal,1479340108.0,0,1.0,main_w4_handler0,2893095,14361155,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8567088.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52af7389df91dcd5a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1fc60e301dacc94'}]",32.0,,34289539.0,1479340094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-16 23:48:31.239817,94778.0,14.0
,,2016-11-17 04:04:03.043229,slurm_normal,1479355461.0,0,1.0,main_w4_handler1,2892861,14362351,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8568300.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5497a64e504f78f01'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb4b5780e0d73287'}]",32.0,,34235529.0,1479355447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 04:04:23.767861,94756.0,14.0
,,2016-11-17 11:17:45.891596,slurm_normal,1479381570.0,0,1.0,main_w4_handler1,2818933,14365459,False,,205836677,205836677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12490,bed,8571423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f590d904aa83841'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5472c43fa2387916f'}]",32.0,,32934458.0,1479381471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 11:19:33.832396,,99.0
,,2016-11-18 21:44:22.392152,slurm_normal,1479505477.0,0,1.0,main_w4_handler0,2892860,14381180,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8586906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bfb1ee5dc5b34d79'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e50be371e589203'}]",32.0,,34235527.0,1479505466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-18 21:44:39.216351,94755.0,11.0
,,2017-01-15 19:32:06.827955,slurm_normal,1484509267.0,0,1.0,main_w3_handler1,2668025,14772792,False,,1608681281,1608681281.0,1755300638.0,,,,,,,,,,,,,,,,,,,bam,2090224834.0,bam,1607648714.0,bam,1729351809.0,bam,1736561647.0,bam,1489825913.0,bam,1896984954.0,bam,1829735078.0,bam,2070847635.0,bam,,,bam,1523474689.0,,,,,,,,,,,,,,,,,,,,,bam,1787204001.0,,,,,,,,,,,,,,,,,,,,,bam,1736301249.0,,,,,,,,,,,,,,,,,,,,,bam,1715664035.0,,,,,,,,,,,,,,,,,,,,,bam,1768490675.0,,,,,,,,,,,,,,,,,,,,,bam,1549122309.0,,,,,,,,,,,,,,,,,,,,,bam,1742548246.0,,,,,,,,,,,,,,,,,,,,,bam,1730928884.0,,,,,,,,,,,,,,,,,,,,,bam,bam,51,bed,8935582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 24287071}, {'src': 'hda', 'id': 24287117}, {'src': 'hda', 'id': 24287358}, {'src': 'hda', 'id': 24287417}, {'src': 'hda', 'id': 24287455}, {'src': 'hda', 'id': 24287503}, {'src': 'hda', 'id': 24287538}, {'src': 'hda', 'id': 24287631}, {'src': 'hda', 'id': 24287671}, {'src': 'hda', 'id': 24287741}, {'src': 'hda', 'id': 24287897}, {'src': 'hda', 'id': 24287943}, {'src': 'hda', 'id': 24288107}, {'src': 'hda', 'id': 24288219}, {'src': 'hda', 'id': 24288268}, {'src': 'hda', 'id': 24288346}, {'src': 'hda', 'id': 24288461}, {'src': 'hda', 'id': 24288561}]",,"[{'src': 'hda', 'id': 27938560}]",32.0,,34996299.0,1484508732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-01-15 19:41:09.928861,57622.0,535.0
,,2016-11-17 11:28:28.679161,slurm_normal,1479382185.0,0,1.0,main_w4_handler0,2818933,14365522,False,,41497088,41497088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12490,bed,8571492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc061fc55cad334b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5472c43fa2387916f'}]",32.0,,32934458.0,1479382111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 11:29:48.479733,,74.0
,,2016-11-17 13:48:53.925235,slurm_normal,1479390544.0,0,1.0,main_w3_handler1,2893501,14366761,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8572802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc67f9fa5c43cbf2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5581a23422967ab02'}]",32.0,,34243496.0,1479390537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 13:49:08.942390,94799.0,7.0
,,2016-11-17 16:38:02.627561,slurm_normal,1479400816.0,0,1.0,main_w3_handler1,2892884,14368844,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8574528.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d773b9529581cd3e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e53f9d73302abc1'}]",32.0,,34236098.0,1479400691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 16:40:18.568383,94759.0,125.0
,,2017-01-15 18:23:02.951187,slurm_normal,1484505546.0,0,1.0,main_w3_handler1,2668025,14772562,False,,1476690955,1476690955.0,1302968273.0,,,,,,,,,,,,,,,,,,,bam,1333380408.0,bam,1316864849.0,bam,1336291982.0,bam,1273076039.0,bam,1183981212.0,bam,1325380982.0,bam,1323693032.0,bam,1330334617.0,bam,1302394047.0,bam,bam,1384611769.0,1475585943.0,bam,1394871172.0,bam,1608681281.0,bam,1523474689.0,bam,1787204001.0,bam,1736301249.0,bam,1715664035.0,bam,1768490675.0,bam,1549122309.0,bam,1742548246.0,bam,bam,1464158120.0,1730928884.0,bam,1755300638.0,bam,2090224834.0,bam,1607648714.0,bam,1729351809.0,bam,1736561647.0,bam,1489825913.0,bam,1896984954.0,bam,1829735078.0,bam,2070847635.0,bam,bam,1481462938.0,1273076039.0,bam,,,,,,,,,,,,,,,,,,,bam,1353193884.0,,,,,,,,,,,,,,,,,,,,,bam,1675078807.0,,,,,,,,,,,,,,,,,,,,,bam,1526371945.0,,,,,,,,,,,,,,,,,,,,,bam,1296654302.0,,,,,,,,,,,,,,,,,,,,,bam,1251719262.0,,,,,,,,,,,,,,,,,,,,,bam,bam,51,bed,8935364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 24283607}, {'src': 'hda', 'id': 24283621}, {'src': 'hda', 'id': 24283686}, {'src': 'hda', 'id': 24283724}, {'src': 'hda', 'id': 24284881}, {'src': 'hda', 'id': 24285159}, {'src': 'hda', 'id': 24285231}, {'src': 'hda', 'id': 24285274}, {'src': 'hda', 'id': 24285338}, {'src': 'hda', 'id': 24285411}, {'src': 'hda', 'id': 24285700}, {'src': 'hda', 'id': 24285952}, {'src': 'hda', 'id': 24286025}, {'src': 'hda', 'id': 24286267}, {'src': 'hda', 'id': 24286417}, {'src': 'hda', 'id': 24286449}, {'src': 'hda', 'id': 24286502}, {'src': 'hda', 'id': 24286682}, {'src': 'hda', 'id': 24286758}, {'src': 'hda', 'id': 24286839}, {'src': 'hda', 'id': 24286887}, {'src': 'hda', 'id': 24287071}, {'src': 'hda', 'id': 24287117}, {'src': 'hda', 'id': 24287358}, {'src': 'hda', 'id': 24287417}, {'src': 'hda', 'id': 24287455}, {'src': 'hda', 'id': 24287503}, {'src': 'hda', 'id': 24287538}, {'src': 'hda', 'id': 24287631}, {'src': 'hda', 'id': 24287671}, {'src': 'hda', 'id': 24287741}, {'src': 'hda', 'id': 24287897}, {'src': 'hda', 'id': 24287943}, {'src': 'hda', 'id': 24288107}, {'src': 'hda', 'id': 24288219}, {'src': 'hda', 'id': 24288268}, {'src': 'hda', 'id': 24288346}, {'src': 'hda', 'id': 24288461}, {'src': 'hda', 'id': 24288561}, {'src': 'hda', 'id': 24957059}]",,"[{'src': 'hda', 'id': 27938248}]",32.0,,34996299.0,1484504589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-01-15 18:39:10.152933,57622.0,957.0
,,2016-11-17 17:28:49.326111,slurm_normal,1479403758.0,0,1.0,main_w3_handler1,2818933,14369309,False,,41497088,41497088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,12490,bed,8574962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc061fc55cad334b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5472c43fa2387916f'}]",32.0,,32934458.0,1479403742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 17:29:21.550844,,16.0
,,2016-11-17 18:27:14.375708,slurm_normal,1479407243.0,0,1.0,main_w4_handler1,2897861,14369766,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8575417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567221c5150c348b5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b81d3816e409f2a7'}]",32.0,,34287648.0,1479407236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 18:27:25.701881,,7.0
,,2016-11-17 20:38:59.442152,slurm_normal,1479415152.0,0,1.0,main_w4_handler0,2899591,14370849,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8576448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57da3acd0c656063a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd701390d782f63e'}]",32.0,,34315120.0,1479415143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 20:39:14.417725,,9.0
,,2016-11-17 23:07:16.143769,slurm_normal,1479424382.0,0,1.0,main_w3_handler1,2899751,14371999,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8577362.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5894b80f9889655a2'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b508289f61f05f340d'}]",32.0,,34316601.0,1479424163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-17 23:13:05.990549,,219.0
,,2016-11-18 00:43:01.982930,slurm_normal,1479429906.0,0,1.0,main_w4_handler0,2899851,14372550,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8577980.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0ea1a45fc5b2403'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f2ec0c922771564'}]",32.0,,34318934.0,1479429790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-18 00:45:08.115284,,116.0
,,2016-11-19 04:34:33.668604,slurm_normal,1479530082.0,0,1.0,main_w3_handler1,2901289,14382920,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8588706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ddd13beb0c968a9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560ab7ab3a7888447'}]",32.0,,34345382.0,1479530076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-19 04:34:44.423861,,6.0
,,2016-11-19 20:09:47.131045,slurm_normal,1479586201.0,0,1.0,main_w4_handler0,2893104,14386261,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8592070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56875ba76e5fb4af1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50eba7e212310e985'}]",32.0,,34238192.0,1479586192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-19 20:10:04.493850,94780.0,9.0
,,2016-11-19 20:38:59.368204,slurm_normal,1479587956.0,0,1.0,main_w4_handler1,2893064,14386399,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8592243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d62a1d8ee0bb926'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59467d53122a39e40'}]",32.0,,34237807.0,1479587946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-19 20:39:22.486305,94773.0,10.0
,,2016-11-19 22:00:54.884282,slurm_normal,1479592864.0,0,1.0,main_w4_handler0,2901770,14386886,False,,175563553,175563553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7437,bed,8592703.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581e9ac24c66d68d9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599b58741587841fa'}]",32.0,,34356328.0,1479592858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-11-19 22:01:06.768736,95354.0,6.0
