beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,names|beds_1|input,names|beds_1|input_filetype,names|beds_2|input,names|beds_2|input_filetype,names|beds_3|input,names|beds_3|input_filetype,names|beds_4|input,names|beds_4|input_filetype,names|beds_5|input,names|beds_5|input_filetype,names|beds_6|input,names|beds_6|input_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,,,2017-05-31 13:07:05.776252,slurm_normal,1496236122.0,0,,1.0,main_w4_handler1,3132878,15978425,False,,456,bed,10074151.roundup,slurm,,132112168.0,3014463.0,bed,19378186.0,bed,9072401.0,bed,16735108.0,bed,23420306.0,bed,32569617.0,bed,137346.0,bed,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm8.len""","""false""","""mm8""","[{'src': 'hda', 'id': 29829560}]",0,"[{'__index__': 0, 'inputName': 'DNA elements', 'input': {'values': [{'src': 'hda', 'id': 29831663}]}}, {'__index__': 1, 'inputName': 'LINES', 'input': {'values': [{'src': 'hda', 'id': 29831669}]}}, {'__index__': 2, 'inputName': 'Low complexity', 'input': {'values': [{'src': 'hda', 'id': 29831700}]}}, {'__index__': 3, 'inputName': 'LTR', 'input': {'values': [{'src': 'hda', 'id': 29831742}]}}, {'__index__': 4, 'inputName': 'Simple repeats', 'input': {'values': [{'src': 'hda', 'id': 29831831}]}}, {'__index__': 5, 'inputName': 'SINES', 'input': {'values': [{'src': 'hda', 'id': 29831861}]}}, {'__index__': 6, 'inputName': 'Satellite', 'input': {'values': [{'src': 'hda', 'id': 29831867}]}}]",,yes,"""""",32.0,,37914862.0,1496236103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-31 13:08:44.723290,105460.0,19.0
2001813.0,2001813.0,bed,,,,,,,,,,,,,,,bed,2017-06-01 17:17:22.539475,slurm_normal,1496337459.0,0,,1.0,main_w3_handler0,3098398,15990837,False,,56,bed,10085670.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","[{'src': 'hda', 'id': 29852012}]",1,,"[{'src': 'hda', 'id': 29852006}]",no,"""""",32.0,,37326092.0,1496337453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-01 17:17:44.163979,21426.0,6.0
2001813.0,2001813.0,bed,,,,,,,,,,,,,,,bed,2017-06-01 17:53:35.872573,slurm_normal,1496339631.0,0,,1.0,main_w4_handler0,3098398,15991045,False,,56,bed,10085858.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","[{'src': 'hda', 'id': 29852012}]",1,,"[{'src': 'hda', 'id': 29852006}]",no,"""""",32.0,,37326092.0,1496339626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-01 17:53:58.482886,21426.0,5.0
2001813.0,2001813.0,bed,,,,,,,,,,,,,,,bed,2017-06-01 17:54:39.629864,slurm_normal,1496339699.0,0,,1.0,main_w4_handler0,3098398,15991052,False,,861,bed,10085864.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","[{'src': 'hda', 'id': 29852032}]",1,,"[{'src': 'hda', 'id': 29852006}]",no,"""""",32.0,,37326092.0,1496339694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-01 17:55:08.999307,21426.0,5.0
2102769.0,2102769.0,bed,,,,,,,,,,,,,,,bed,2017-04-10 17:08:29.615671,slurm_normal,1491844121.0,0,,1.0,main_w3_handler1,3067647,15543418,False,,2102769,bed,9668319.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/dm6.len""","""false""","""dm6""","[{'src': 'hda', 'id': 29153424}]",1,,"[{'src': 'hda', 'id': 29153424}]",no,"""-s""",32.0,,37254087.0,1491844114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-10 17:08:45.011864,,7.0
2167569.0,2167569.0,bed,,,,,,,,,,,,,,,bed,2017-06-01 21:14:15.063933,slurm_normal,1496351733.0,0,,1.0,main_w3_handler1,3098398,15993179,False,,861,bed,10087849.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""true""","""hg38""","[{'src': 'hda', 'id': 29855308}]",1,,"[{'src': 'hda', 'id': 29855307}]",no,"""""",32.0,,37326092.0,1496351729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-01 21:15:47.711683,21426.0,4.0
585146.0,585146.0,bed,46740.0,bed,924348.0,bed,,,,,,,,,,,bed,2017-04-21 09:52:31.478303,slurm_normal,1492768369.0,0,,1.0,main_w3_handler1,3081683,15642958,False,,566758,bed,9760518.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29305273}]",1,,"[{'src': 'hda', 'id': 29305249}, {'src': 'hda', 'id': 29305250}, {'src': 'hda', 'id': 29305251}]",no,"""""",32.0,,37094810.0,1492768362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-21 09:52:52.069212,100246.0,7.0
,,,,,,,,,,,,,,,,,,2017-06-05 07:15:26.011062,slurm_normal,1496646941.0,0,,1.0,main_w4_handler1,3131485,16013305,False,,1193276,gff,10106019.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29889068}]",0,[],,yes,"""""",32.0,,38196891.0,1496646935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-05 07:15:45.519617,39888.0,6.0
,,,,,,,,,,,,,,,,,,2017-06-05 07:15:26.450069,slurm_normal,1496646951.0,0,,1.0,main_w4_handler1,3131485,16013306,False,,43,gff,10106020.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29889069}]",0,[],,yes,"""""",32.0,,38196891.0,1496646946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-05 07:15:53.962577,39888.0,5.0
829492.0,829492.0,bed,12058080.0,bed,,,,,,,,,,,,,bed,2017-06-05 08:19:30.925355,slurm_normal,1496650799.0,0,,1.0,main_w3_handler0,3131485,16013527,False,,1193276,gff,10106277.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29889068}]",1,,"[{'src': 'hda', 'id': 29889283}, {'src': 'hda', 'id': 29889284}]",no,"""""",32.0,,38196891.0,1496650787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-05 08:20:00.842575,39888.0,12.0
768516.0,768516.0,bed,,,,,,,,,,,,,,,bed,2017-04-07 06:13:13.039607,slurm_normal,1491545601.0,0,,1.0,main_w4_handler1,3003954,15515254,False,,768516,bed,9642012.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 29110849}]",1,,"[{'src': 'hda', 'id': 29110864}]",no,"""""",32.0,,36195115.0,1491545596.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-07 06:13:22.890451,,5.0
340148207.0,340148207.0,bed,,,,,,,,,,,,,,,bed,2017-04-08 23:51:39.773408,slurm_normal,1491695608.0,0,,1.0,main_w4_handler1,2761634,15532210,False,,2318979,gff,9658445.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29136194}]",1,,"[{'src': 'hda', 'id': 29135512}]",no,"""""",32.0,,37220709.0,1491695580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-08 23:54:49.883442,87168.0,28.0
187316376.0,187316376.0,bed,340148207.0,bed,,,,,,,,,,,,,bed,2017-04-08 23:44:25.616684,slurm_normal,1491695103.0,0,,1.0,main_w3_handler0,2761634,15532172,False,,2318979,gff,9658424.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""false""","""vibrChol1""","[{'src': 'hda', 'id': 29136194}]",1,,"[{'src': 'hda', 'id': 29135422}, {'src': 'hda', 'id': 29135512}]",no,"""""",32.0,,37220709.0,1491695073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-08 23:45:10.299338,87168.0,30.0
187316376.0,187316376.0,bed,,,,,,,,,,,,,,,bed,2017-04-08 23:52:54.701665,slurm_normal,1491697434.0,0,,1.0,main_w4_handler0,2761634,15532213,False,,2318979,gff,9658497.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/vibrChol1.len""","""false""","""vibrChol1""","[{'src': 'hda', 'id': 29136194}]",1,,"[{'src': 'hda', 'id': 29135422}]",no,"""""",32.0,,37220709.0,1491697420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-09 00:34:30.518146,87168.0,14.0
8255.0,8255.0,bed,,,,,,,,,,,,,,,bed,2017-06-05 22:47:52.758204,slurm_normal,1496702890.0,0,,1.0,main_w3_handler1,3115705,16020732,False,,8255,bed,10112646.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 29900267}]",1,,"[{'src': 'hda', 'id': 29900267}]",no,"""""",32.0,,38039516.0,1496702886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-05 22:48:13.696635,,4.0
5640.0,5640.0,bed,3888.0,bed,4386.0,bed,2720.0,bed,4606.0,bed,3236.0,bed,,,,,bed,2017-04-18 11:43:53.953317,slurm_normal,1492516453.0,0,,1.0,main_w4_handler0,3077415,15613226,False,,27201446,gtf,9732008.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","[{'src': 'hda', 'id': 29258085}]",1,,"[{'src': 'hda', 'id': 29257980}, {'src': 'hda', 'id': 29257981}, {'src': 'hda', 'id': 29257982}, {'src': 'hda', 'id': 29257983}, {'src': 'hda', 'id': 29257984}, {'src': 'hda', 'id': 29257985}]",no,"""""",32.0,,37393122.0,1492515846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-18 11:54:16.948522,,607.0
5640.0,5640.0,bed,3888.0,bed,4386.0,bed,2720.0,bed,4606.0,bed,3236.0,bed,,,,,bed,2017-04-18 12:05:42.334386,slurm_normal,1492517214.0,0,,1.0,main_w3_handler0,3077415,15613395,False,,2218310,bed,9732134.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","[{'src': 'hda', 'id': 29258316}]",1,,"[{'src': 'hda', 'id': 29257980}, {'src': 'hda', 'id': 29257981}, {'src': 'hda', 'id': 29257982}, {'src': 'hda', 'id': 29257983}, {'src': 'hda', 'id': 29257984}, {'src': 'hda', 'id': 29257985}]",no,"""""",32.0,,37393122.0,1492517155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-18 12:06:55.839767,,59.0
5640.0,5640.0,bed,3888.0,bed,4386.0,bed,2720.0,bed,4606.0,bed,3236.0,bed,,,,,bed,2017-04-18 12:19:51.072540,slurm_normal,1492518072.0,0,,1.0,main_w3_handler0,3077415,15613509,False,,793648,bed,9732213.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm6.len""","""true""","""dm6""","[{'src': 'hda', 'id': 29258460}]",1,,"[{'src': 'hda', 'id': 29257980}, {'src': 'hda', 'id': 29257981}, {'src': 'hda', 'id': 29257982}, {'src': 'hda', 'id': 29257983}, {'src': 'hda', 'id': 29257984}, {'src': 'hda', 'id': 29257985}]",no,"""""",32.0,,37393122.0,1492518007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-18 12:21:14.739819,,65.0
7260.0,7260.0,bed,4281.0,bed,7821.0,bed,5262.0,bed,9394.0,bed,6214.0,bed,,,,,bed,2017-04-18 12:57:49.398083,slurm_normal,1492520361.0,0,,1.0,main_w4_handler1,3077487,15613699,False,,793648,bed,9732384.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""true""","""dm3""","[{'src': 'hda', 'id': 29258755}]",1,,"[{'src': 'hda', 'id': 29258753}, {'src': 'hda', 'id': 29258754}, {'src': 'hda', 'id': 29258756}, {'src': 'hda', 'id': 29258757}, {'src': 'hda', 'id': 29258758}, {'src': 'hda', 'id': 29258759}]",no,"""""",32.0,,37393122.0,1492520299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-18 12:59:23.768926,,62.0
528.0,528.0,bed,140.0,bed,,,,,,,,,,,,,bed,2017-04-19 09:14:29.994636,slurm_normal,1492593318.0,0,,1.0,main_w4_handler0,2480912,15622704,False,,80644641,gff3,9741617.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 26273024}]",1,,"[{'src': 'hda', 'id': 29273568}, {'src': 'hda', 'id': 29273569}]",no,"""""",32.0,,37423843.0,1492593299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 09:15:21.945407,71005.0,19.0
22252125.0,22252125.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 06:29:50.519224,slurm_normal,1492583432.0,0,,1.0,main_w4_handler1,2804648,15621529,False,,456753,bed,9740560.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 29270979}]",1,,"[{'src': 'hda', 'id': 29271616}]",no,"""""",32.0,,37346133.0,1492583425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 06:30:33.027366,79084.0,7.0
22252125.0,22252125.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 06:37:57.391641,slurm_normal,1492583901.0,0,,1.0,main_w4_handler1,2804648,15621568,False,,82048264,bed,9740597.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 29271639}]",1,,"[{'src': 'hda', 'id': 29271616}]",no,"""""",32.0,,37346133.0,1492583884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 06:38:23.375673,79084.0,17.0
140.0,140.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 11:15:56.514200,slurm_normal,1492600586.0,0,,1.0,main_w4_handler0,2480912,15623683,False,,80644641,gff3,9742609.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 26273024}]",1,,"[{'src': 'hda', 'id': 29273569}]",no,"""""",32.0,,37426034.0,1492600569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 11:16:27.972424,71005.0,17.0
30319999.0,30319999.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 10:51:16.635852,slurm_normal,1492599115.0,0,,1.0,main_w3_handler0,2480912,15623503,False,,211,bed,9742428.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29274722}]",1,,"[{'src': 'hda', 'id': 29274723}]",no,"""""",32.0,,37425685.0,1492599106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 10:51:56.911812,71005.0,9.0
528.0,528.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 11:16:17.558408,slurm_normal,1492600607.0,0,,1.0,main_w4_handler0,2480912,15623685,False,,80644641,gff3,9742611.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 26273024}]",1,,"[{'src': 'hda', 'id': 29273568}]",no,"""""",32.0,,37426034.0,1492600586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 11:16:51.315668,71005.0,21.0
2105.0,2105.0,bed,,,,,,,,,,,,,,,bed,2017-04-19 12:52:10.939344,slurm_normal,1492606588.0,0,,1.0,main_w3_handler0,3078958,15624740,False,,2105,bed,9743272.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29276363}]",1,,"[{'src': 'hda', 'id': 29276363}]",no,"""""",32.0,,37427333.0,1492606368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-19 12:56:32.241473,,220.0
,,,,,,,,,,,,,,,,,,2017-04-21 00:43:07.038175,slurm_normal,1492735440.0,0,,1.0,main_w3_handler1,3075260,15640829,False,,55650,bed,9758613.roundup,slurm,,132112168.0,157214.0,bed,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 29301926}]",0,"[{'__index__': 0, 'inputName': '', 'input': {'values': [{'src': 'hda', 'id': 29280386}]}}]",,yes,"""""",32.0,,37468000.0,1492735428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-21 00:44:02.664032,103420.0,12.0
918422.0,918422.0,bed,,,,,,,,,,,,,,,bed,2017-04-27 23:22:41.368097,slurm_normal,1493335381.0,0,,1.0,main_w3_handler1,2702820,15696731,False,,3658695,bed,9809764.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 29391561}]",1,,"[{'src': 'hda', 'id': 29391687}]",no,"""""",32.0,,36942833.0,1493335364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-04-27 23:23:04.198405,19796.0,17.0
4817.0,4817.0,bed,,,,,,,,,,,,,,,bed,2017-05-04 18:52:08.887136,slurm_normal,1493923968.0,0,,1.0,main_w4_handler0,3098470,15751731,False,,7445,bed,9860420.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29476869}]",1,,"[{'src': 'hda', 'id': 29477011}]",no,"""""",32.0,,36531407.0,1493923957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-04 18:52:50.358161,63217.0,11.0
4817.0,4817.0,bed,,,,,,,,,,,,,,,bed,2017-05-04 19:09:02.872274,slurm_normal,1493924952.0,0,,1.0,main_w4_handler1,3098470,15751912,False,,2085,bed,9860590.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29476871}]",1,,"[{'src': 'hda', 'id': 29477011}]",no,"""""",32.0,,36531407.0,1493924947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-04 19:09:17.096741,63217.0,5.0
7445.0,7445.0,bed,,,,,,,,,,,,,,,bed,2017-05-04 18:53:44.793935,slurm_normal,1493924038.0,0,,1.0,main_w4_handler0,3098470,15751746,False,,4817,bed,9860428.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29477011}]",1,,"[{'src': 'hda', 'id': 29476869}]",no,"""""",32.0,,36531407.0,1493924030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-04 18:54:01.277496,63217.0,8.0
2085.0,2085.0,bed,,,,,,,,,,,,,,,bed,2017-05-04 19:09:54.059401,slurm_normal,1493925014.0,0,,1.0,main_w4_handler0,3098470,15751924,False,,4817,bed,9860599.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 29477011}]",1,,"[{'src': 'hda', 'id': 29476871}]",no,"""""",32.0,,36531407.0,1493924998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-04 19:10:16.823964,63217.0,16.0
,,,,,,,,,,,,,,,,,,2017-05-05 13:50:29.237564,slurm_normal,1493992241.0,0,,1.0,main_w4_handler0,3099827,15758398,False,,1376412,bed,9866595.roundup,slurm,,132112168.0,16875012.0,bed,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 29486898}]",0,"[{'__index__': 0, 'inputName': 'FANTOM5', 'input': {'values': [{'src': 'hda', 'id': 29486783}]}}]",,yes,"""""",32.0,,37779507.0,1493992234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-05 13:50:46.558239,,7.0
17381.0,17381.0,bed,,,,,,,,,,,,,,,bed,2017-05-08 14:52:17.727601,slurm_normal,1494255146.0,0,,1.0,main_w3_handler1,3102563,15780487,False,,17381,bed,9886663.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 29517492}]",1,,"[{'src': 'hda', 'id': 29517492}]",no,"""""",32.0,,37834676.0,1494255142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-05-08 14:52:30.120873,105479.0,4.0
4164641.0,4164641.0,bed,,,,,,,,,,,,,,,bed,2017-06-13 19:59:32.657740,slurm_normal,1497383990.0,0,,1.0,main_w4_handler0,3133636,16093910,False,,51143,bed,10179458.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30014214}]",1,,"[{'src': 'hda', 'id': 30016110}]",no,"""""",32.0,,38322716.0,1497383985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-13 19:59:53.690748,106886.0,5.0
10181146.0,10181146.0,bed,,,,,,,,,,,,,,,bed,2017-06-13 20:30:37.729015,slurm_normal,1497385908.0,0,,1.0,main_w3_handler1,3133636,16094073,False,,51143,bed,10179591.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""false""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 30014214}]",1,,"[{'src': 'hda', 'id': 30017151}]",no,"""""",32.0,,38322716.0,1497385904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-13 20:33:03.385881,106886.0,4.0
99606.0,99606.0,bed,,,,,,,,,,,,,,,bed,2017-06-14 09:07:59.057606,slurm_normal,1497431302.0,0,,1.0,main_w4_handler1,3152364,16097757,False,,80127,bed,10182744.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""false""","""mycoTube_H37RV""","[{'src': 'hda', 'id': 30023043}]",1,,"[{'src': 'hda', 'id': 30023023}]",no,"""""",32.0,,38629075.0,1497431298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-06-14 09:08:28.096832,38740.0,4.0
