chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,guide_gff,guide_gff_filetype,handler,history_id,id,imported,info,input_gtf,input_gtf1,input_gtf10,input_gtf100,input_gtf100_filetype,input_gtf101,input_gtf101_filetype,input_gtf102,input_gtf102_filetype,input_gtf103,input_gtf103_filetype,input_gtf104,input_gtf104_filetype,input_gtf105,input_gtf105_filetype,input_gtf106,input_gtf106_filetype,input_gtf107,input_gtf107_filetype,input_gtf108,input_gtf108_filetype,input_gtf10_filetype,input_gtf11,input_gtf11_filetype,input_gtf12,input_gtf12_filetype,input_gtf13,input_gtf13_filetype,input_gtf14,input_gtf14_filetype,input_gtf15,input_gtf15_filetype,input_gtf16,input_gtf16_filetype,input_gtf17,input_gtf17_filetype,input_gtf18,input_gtf18_filetype,input_gtf19,input_gtf19_filetype,input_gtf1_filetype,input_gtf2,input_gtf20,input_gtf20_filetype,input_gtf21,input_gtf21_filetype,input_gtf22,input_gtf22_filetype,input_gtf23,input_gtf23_filetype,input_gtf24,input_gtf24_filetype,input_gtf25,input_gtf25_filetype,input_gtf26,input_gtf26_filetype,input_gtf27,input_gtf27_filetype,input_gtf28,input_gtf28_filetype,input_gtf29,input_gtf29_filetype,input_gtf2_filetype,input_gtf3,input_gtf30,input_gtf30_filetype,input_gtf31,input_gtf31_filetype,input_gtf32,input_gtf32_filetype,input_gtf33,input_gtf33_filetype,input_gtf34,input_gtf34_filetype,input_gtf35,input_gtf35_filetype,input_gtf36,input_gtf36_filetype,input_gtf37,input_gtf37_filetype,input_gtf38,input_gtf38_filetype,input_gtf39,input_gtf39_filetype,input_gtf3_filetype,input_gtf4,input_gtf40,input_gtf40_filetype,input_gtf41,input_gtf41_filetype,input_gtf42,input_gtf42_filetype,input_gtf43,input_gtf43_filetype,input_gtf44,input_gtf44_filetype,input_gtf45,input_gtf45_filetype,input_gtf46,input_gtf46_filetype,input_gtf47,input_gtf47_filetype,input_gtf48,input_gtf48_filetype,input_gtf49,input_gtf49_filetype,input_gtf4_filetype,input_gtf5,input_gtf50,input_gtf50_filetype,input_gtf51,input_gtf51_filetype,input_gtf52,input_gtf52_filetype,input_gtf53,input_gtf53_filetype,input_gtf54,input_gtf54_filetype,input_gtf55,input_gtf55_filetype,input_gtf56,input_gtf56_filetype,input_gtf57,input_gtf57_filetype,input_gtf58,input_gtf58_filetype,input_gtf59,input_gtf59_filetype,input_gtf5_filetype,input_gtf6,input_gtf60,input_gtf60_filetype,input_gtf61,input_gtf61_filetype,input_gtf62,input_gtf62_filetype,input_gtf63,input_gtf63_filetype,input_gtf64,input_gtf64_filetype,input_gtf65,input_gtf65_filetype,input_gtf66,input_gtf66_filetype,input_gtf67,input_gtf67_filetype,input_gtf68,input_gtf68_filetype,input_gtf69,input_gtf69_filetype,input_gtf6_filetype,input_gtf7,input_gtf70,input_gtf70_filetype,input_gtf71,input_gtf71_filetype,input_gtf72,input_gtf72_filetype,input_gtf73,input_gtf73_filetype,input_gtf74,input_gtf74_filetype,input_gtf75,input_gtf75_filetype,input_gtf76,input_gtf76_filetype,input_gtf77,input_gtf77_filetype,input_gtf78,input_gtf78_filetype,input_gtf79,input_gtf79_filetype,input_gtf7_filetype,input_gtf8,input_gtf80,input_gtf80_filetype,input_gtf81,input_gtf81_filetype,input_gtf82,input_gtf82_filetype,input_gtf83,input_gtf83_filetype,input_gtf84,input_gtf84_filetype,input_gtf85,input_gtf85_filetype,input_gtf86,input_gtf86_filetype,input_gtf87,input_gtf87_filetype,input_gtf88,input_gtf88_filetype,input_gtf89,input_gtf89_filetype,input_gtf8_filetype,input_gtf9,input_gtf90,input_gtf90_filetype,input_gtf91,input_gtf91_filetype,input_gtf92,input_gtf92_filetype,input_gtf93,input_gtf93_filetype,input_gtf94,input_gtf94_filetype,input_gtf95,input_gtf95_filetype,input_gtf96,input_gtf96_filetype,input_gtf97,input_gtf97_filetype,input_gtf98,input_gtf98_filetype,input_gtf99,input_gtf99_filetype,input_gtf9_filetype,input_gtf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.gap_len,parameters.guide_gff.values,parameters.input_gtf.values,parameters.keep_introns,parameters.min_cov,parameters.min_fpkm,parameters.min_iso,parameters.min_len,parameters.min_tpm,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-05 08:14:54.955630,slurm_normal,1499242551.0,0,,1.0,892356348.0,gtf,main_w3_handler0,3181292,16260093,False,,26783942,26783942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,25211679.0,,,,,,,,,,,,,,,,,,,,,gtf,25338276.0,,,,,,,,,,,,,,,,,,,,,gtf,27573543.0,,,,,,,,,,,,,,,,,,,,,gtf,26297123.0,,,,,,,,,,,,,,,,,,,,,gtf,25853767.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10331682.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30290547}]","[{'src': 'hdca', 'id': 61512}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39103175.0,1499242515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-05 08:15:57.397332,108454,36.0
,,2017-07-05 10:37:22.649754,slurm_normal,1499251099.0,0,,1.0,892356348.0,gtf,main_w3_handler1,3181292,16260783,False,,26783942,26783942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,25211679.0,,,,,,,,,,,,,,,,,,,,,gtf,25338276.0,,,,,,,,,,,,,,,,,,,,,gtf,27573543.0,,,,,,,,,,,,,,,,,,,,,gtf,26297123.0,,,,,,,,,,,,,,,,,,,,,gtf,25853767.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10332385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30290547}]","[{'src': 'hdca', 'id': 61512}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39108420.0,1499251059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-05 10:38:21.115188,108454,40.0
,,2017-07-05 11:23:07.329922,slurm_normal,1499257032.0,0,,1.0,892356348.0,gtf,main_w3_handler1,3181292,16261085,False,,26783942,26783942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,25211679.0,,,,,,,,,,,,,,,,,,,,,gtf,25338276.0,,,,,,,,,,,,,,,,,,,,,gtf,27573543.0,,,,,,,,,,,,,,,,,,,,,gtf,26297123.0,,,,,,,,,,,,,,,,,,,,,gtf,25853767.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10332952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30290547}]","[{'src': 'hdca', 'id': 61512}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39108420.0,1499256996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-05 12:17:16.656795,108454,36.0
,,2017-07-05 14:08:07.578518,slurm_normal,1499334422.0,0,,1.0,,,main_w4_handler1,3181692,16262888,False,,4216789,4216789,7098353.0,,,,,,,,,,,,,,,,,,,gtf,4303675.0,gtf,3462669.0,gtf,3830689.0,gtf,6779944.0,gtf,6268937.0,gtf,5843826.0,gtf,6272747.0,gtf,6454489.0,gtf,5680216.0,gtf,gtf,3974036.0,5050451.0,gtf,5573080.0,gtf,5723444.0,gtf,6729915.0,gtf,5691571.0,gtf,5767004.0,gtf,5245691.0,gtf,4968266.0,gtf,4059146.0,gtf,,,gtf,6179677.0,,,,,,,,,,,,,,,,,,,,,gtf,4063160.0,,,,,,,,,,,,,,,,,,,,,gtf,3540955.0,,,,,,,,,,,,,,,,,,,,,gtf,4865617.0,,,,,,,,,,,,,,,,,,,,,gtf,3981535.0,,,,,,,,,,,,,,,,,,,,,gtf,5363829.0,,,,,,,,,,,,,,,,,,,,,gtf,5191360.0,,,,,,,,,,,,,,,,,,,,,gtf,gtf,10340935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""",,"[{'src': 'hda', 'id': 30303210}, {'src': 'hda', 'id': 30303215}, {'src': 'hda', 'id': 30303217}, {'src': 'hda', 'id': 30303218}, {'src': 'hda', 'id': 30303224}, {'src': 'hda', 'id': 30303225}, {'src': 'hda', 'id': 30303230}, {'src': 'hda', 'id': 30303233}, {'src': 'hda', 'id': 30303238}, {'src': 'hda', 'id': 30303241}, {'src': 'hda', 'id': 30303244}, {'src': 'hda', 'id': 30303246}, {'src': 'hda', 'id': 30303247}, {'src': 'hda', 'id': 30303253}, {'src': 'hda', 'id': 30303254}, {'src': 'hda', 'id': 30303255}, {'src': 'hda', 'id': 30303256}, {'src': 'hda', 'id': 30303257}, {'src': 'hda', 'id': 30303258}, {'src': 'hda', 'id': 30303259}, {'src': 'hda', 'id': 30303261}, {'src': 'hda', 'id': 30303263}, {'src': 'hda', 'id': 30303266}, {'src': 'hda', 'id': 30303269}, {'src': 'hda', 'id': 30303271}, {'src': 'hda', 'id': 30303273}, {'src': 'hda', 'id': 30303276}, {'src': 'hda', 'id': 30303278}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39112332.0,1499334395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-06 09:47:05.408657,84353,27.0
,,2017-07-06 15:13:49.653960,slurm_normal,1499360385.0,0,,1.0,427373.0,gtf,main_w3_handler0,3181815,16273816,False,,343854,343854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,392327.0,,,,,,,,,,,,,,,,,,,,,gtf,218547.0,,,,,,,,,,,,,,,,,,,,,gtf,102315.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10345189.roundup,slurm,,132112168.0,corral-repl,,"""afb0d026625d11e7bf29005056a52a46""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30294648}]","[{'src': 'hda', 'id': 30334768}, {'src': 'hda', 'id': 30334773}, {'src': 'hda', 'id': 30334774}, {'src': 'hda', 'id': 30334779}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,,1499360381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-06 16:59:47.374600,4519,4.0
,,2017-07-07 03:11:22.576089,slurm_normal,1499397101.0,0,,1.0,6165347.0,gtf,main_w4_handler1,3183403,16278780,False,,36560,36560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,39077.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10349533.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""250""","[{'src': 'hda', 'id': 30324326}]","[{'src': 'hda', 'id': 30341926}, {'src': 'hda', 'id': 30341928}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,37385785.0,1499397095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-07 03:11:43.485655,103808,6.0
,,2017-07-07 03:31:02.876905,slurm_normal,1499398278.0,0,,1.0,,,main_w4_handler1,3183403,16278807,False,,36560,36560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,39077.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10349563.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""250""",,"[{'src': 'hda', 'id': 30341926}, {'src': 'hda', 'id': 30341928}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,37378682.0,1499398273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-07 03:31:19.702063,103808,5.0
,,2017-07-07 03:34:24.704841,slurm_normal,1499398479.0,0,,1.0,6165347.0,gtf,main_w3_handler1,3183403,16278815,False,,36560,36560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,39077.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10349573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""250""","[{'src': 'hda', 'id': 30324326}]","[{'src': 'hda', 'id': 30341926}, {'src': 'hda', 'id': 30341928}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,37378682.0,1499398474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-07 03:34:43.664013,103808,5.0
,,2017-07-07 08:53:22.183889,slurm_normal,1499417697.0,0,,1.0,109525328.0,gtf,main_w3_handler1,3060047,16280616,False,,63779798,63779798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10351051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30345588}]","[{'src': 'hda', 'id': 30345417}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39151771.0,1499417674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-07 08:56:08.801067,102419,23.0
,,2017-07-07 16:07:12.695440,slurm_normal,1499443671.0,0,,1.0,142063633.0,gtf,main_w4_handler1,3182746,16285178,False,,112913438,112913438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,113073746.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10355625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""250""","[{'src': 'hda', 'id': 30313136}]","[{'src': 'hda', 'id': 30349869}, {'src': 'hda', 'id': 30350996}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39138155.0,1499443646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-07 16:07:54.718037,106635,25.0
,,2017-07-09 16:51:38.277799,slurm_normal,1499619145.0,0,,1.0,68396861.0,gtf,main_w3_handler0,3185492,16292243,False,,3216373,3216373,6577533.0,,,,,,,,,,,,,,,,,,,gtf,4040701.0,gtf,3159469.0,gtf,4964856.0,gtf,4051822.0,gtf,2984204.0,gtf,1875638.0,gtf,1335639.0,gtf,1851632.0,gtf,1919300.0,gtf,gtf,1267037.0,2578855.0,gtf,3457873.0,gtf,2741340.0,gtf,2288873.0,gtf,2536038.0,gtf,2897738.0,gtf,,,,,,,,,gtf,2767026.0,,,,,,,,,,,,,,,,,,,,,gtf,2582624.0,,,,,,,,,,,,,,,,,,,,,gtf,2002545.0,,,,,,,,,,,,,,,,,,,,,gtf,1460991.0,,,,,,,,,,,,,,,,,,,,,gtf,1567873.0,,,,,,,,,,,,,,,,,,,,,gtf,4842592.0,,,,,,,,,,,,,,,,,,,,,gtf,3307307.0,,,,,,,,,,,,,,,,,,,,,gtf,gtf,10361477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30361897}]","[{'src': 'hdca', 'id': 61892}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,38553296.0,1499619116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-09 16:52:28.762355,106501,29.0
,,2017-07-10 08:28:47.354325,slurm_normal,1499675355.0,0,,1.0,76028578.0,gtf,main_w3_handler0,3060047,16295896,False,,63779798,63779798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10364651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30366244}]","[{'src': 'hda', 'id': 30345417}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39201993.0,1499675339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 08:29:18.226913,102419,16.0
,,2017-07-10 08:19:55.399318,slurm_normal,1499674825.0,0,,1.0,427373.0,gtf,main_w3_handler0,3060047,16295836,False,,63779798,63779798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10364602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30366221}]","[{'src': 'hda', 'id': 30345417}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39201993.0,1499674811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 08:20:27.811487,102419,14.0
,,2017-07-10 08:05:06.318954,slurm_normal,1499673930.0,0,,1.0,427373.0,gtf,main_w4_handler0,3060047,16295740,False,,102606497,102606497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10364508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30366221}]","[{'src': 'hda', 'id': 30345659}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39201993.0,1499673917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 08:05:31.457395,102419,13.0
,,2017-07-10 08:18:08.246630,slurm_normal,1499674719.0,0,,1.0,76028578.0,gtf,main_w4_handler1,3060047,16295822,False,,102606497,102606497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10364589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30366244}]","[{'src': 'hda', 'id': 30345659}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39201993.0,1499674705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 08:18:40.514712,102419,14.0
,,2017-07-10 09:01:06.556238,slurm_normal,1499677291.0,0,,1.0,427373.0,gtf,main_w3_handler1,3060047,16296121,False,,63779798,63779798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10364872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""","[{'src': 'hda', 'id': 30366221}]","[{'src': 'hda', 'id': 30366629}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39201993.0,1499677284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 09:01:33.422114,102419,7.0
,,2017-07-10 17:37:20.973617,slurm_normal,1499708271.0,0,,1.0,,,main_w4_handler1,3123995,16300713,False,,76028578,76028578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10368909.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""250""",,"[{'src': 'hda', 'id': 30362597}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,39217929.0,1499708256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 17:37:53.044151,106483,15.0
,,2017-07-10 16:27:48.611073,slurm_normal,1499706009.0,0,,1.0,18834706.0,gtf,main_w3_handler0,3187855,16299876,False,,137592,137592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,155175.0,,,,,,,,,,,,,,,,,,,,,gtf,142426.0,,,,,,,,,,,,,,,,,,,,,gtf,206449.0,,,,,,,,,,,,,,,,,,,,,gtf,153489.0,,,,,,,,,,,,,,,,,,,,,gtf,179338.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10368505.roundup,slurm,,132112168.0,corral-repl,,"""af6bf6e0658c11e7a92c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""250""","[{'src': 'hda', 'id': 30371464}]","[{'src': 'hdca', 'id': 61970}]","""false""","""0""","""1.0""","""0.01""","""50""","""1.0""",32.0,,,1499706002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/1.3.3,1.3.3,,2017-07-10 17:00:12.813834,105334,7.0
