create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs2_filetype,inputs3,inputs3_filetype,inputs4,inputs4_filetype,inputs5,inputs5_filetype,inputs6,inputs6_filetype,inputs7,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tag|bedgraphs_3|input,tag|bedgraphs_3|input1,tag|bedgraphs_3|input1_filetype,tag|bedgraphs_3|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-22 07:56:30.731776,slurm_normal,1482393403.0,0,1.0,15,tabular,main_w3_handler1,2917373,14630398,False,,2283762.0,2283762.0,,,,,,,,,,,,,,,,,,,,,bedgraph,6009326.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8806522.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716529}]","""false""",0,,"[{'src': 'hda', 'id': 27717056}, {'src': 'hda', 'id': 27717103}]",tag,"""true""",32.0,,34822209,1482393394.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 07:56:45.359369,81867.0,9.0
2016-12-22 08:17:39.592344,slurm_normal,1482394673.0,0,1.0,15,tabular,main_w3_handler1,2917373,14630465,False,,1031600.0,1031600.0,,,,,,,,,,,,,,,,,,,,,bedgraph,2960282.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8806587.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716532}]","""false""",0,,"[{'src': 'hda', 'id': 27717146}, {'src': 'hda', 'id': 27717176}]",tag,"""true""",32.0,,34822209,1482394664.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 08:17:55.871621,81867.0,9.0
2016-12-22 09:36:11.464923,slurm_normal,1482399382.0,0,1.0,15,tabular,main_w3_handler1,2917373,14631118,False,,1871619.0,1871619.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4761138.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807108.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716535}]","""false""",0,,"[{'src': 'hda', 'id': 27717833}, {'src': 'hda', 'id': 27718121}]",tag,"""true""",32.0,,34822209,1482399375.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 09:36:25.660054,81867.0,7.0
2016-12-22 09:38:01.843625,slurm_normal,1482399494.0,0,1.0,15,tabular,main_w4_handler0,2917373,14631150,False,,1871619.0,1871619.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4761138.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807136.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716534}]","""false""",0,,"[{'src': 'hda', 'id': 27717833}, {'src': 'hda', 'id': 27718121}]",tag,"""true""",32.0,,34822209,1482399486.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 09:38:15.700904,81867.0,8.0
2016-12-22 10:06:17.629714,slurm_normal,1482401188.0,0,1.0,15,tabular,main_w3_handler1,2917373,14631289,False,,2236318.0,2236318.0,,,,,,,,,,,,,,,,,,,,,bedgraph,5290258.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807282.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716535}]","""false""",0,,"[{'src': 'hda', 'id': 27718282}, {'src': 'hda', 'id': 27718310}]",tag,"""true""",32.0,,34822209,1482401181.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 10:06:29.824307,81867.0,7.0
2016-12-22 10:31:00.169379,slurm_normal,1482402671.0,0,1.0,15,tabular,main_w4_handler0,2917373,14631352,False,,1455640.0,1455640.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3516175.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807356.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716537}]","""false""",0,,"[{'src': 'hda', 'id': 27718436}, {'src': 'hda', 'id': 27718448}]",tag,"""true""",32.0,,34822209,1482402664.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 10:31:12.813992,81867.0,7.0
2016-12-22 12:38:28.588902,slurm_normal,1482410322.0,0,1.0,15,tabular,main_w3_handler0,2917373,14631774,False,,1859207.0,1859207.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4279736.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807754.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716546}]","""false""",0,,"[{'src': 'hda', 'id': 27719014}, {'src': 'hda', 'id': 27719040}]",tag,"""true""",32.0,,34822209,1482410315.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 12:38:44.899642,81867.0,7.0
2016-12-22 12:56:41.788044,slurm_normal,1482411413.0,0,1.0,16,tabular,main_w4_handler1,2917373,14631864,False,,1351876.0,1351876.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3575611.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8807829.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716559}]","""false""",0,,"[{'src': 'hda', 'id': 27719358}, {'src': 'hda', 'id': 27719375}]",tag,"""true""",32.0,,34822209,1482411405.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-22 12:56:54.765932,81867.0,8.0
2016-12-27 05:24:01.631259,slurm_normal,1482816252.0,0,1.0,16,tabular,main_w3_handler1,2917373,14649680,False,,2607347.0,2607347.0,,,,,,,,,,,,,,,,,,,,,bedgraph,6038911.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8823592.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716581}]","""false""",0,,"[{'src': 'hda', 'id': 27748085}, {'src': 'hda', 'id': 27748151}]",tag,"""true""",32.0,,34822209,1482816244.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-27 05:24:14.529260,81867.0,8.0
2016-12-27 04:43:56.956073,slurm_normal,1482813847.0,0,1.0,16,tabular,main_w4_handler1,2917373,14649581,False,,2791969.0,2791969.0,,,,,,,,,,,,,,,,,,,,,bedgraph,6239864.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8823497.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716580}]","""false""",0,,"[{'src': 'hda', 'id': 27747939}, {'src': 'hda', 'id': 27747963}]",tag,"""true""",32.0,,34822209,1482813839.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-27 04:44:10.261237,81867.0,8.0
2016-12-27 06:27:30.690750,slurm_normal,1482820060.0,0,1.0,16,tabular,main_w3_handler0,2917373,14650053,False,,550879.0,550879.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1493366.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8824013.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716582}]","""false""",0,,"[{'src': 'hda', 'id': 27748531}, {'src': 'hda', 'id': 27748779}]",tag,"""true""",32.0,,34822209,1482820055.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-27 06:27:42.304160,81867.0,5.0
2016-12-27 06:50:46.773848,slurm_normal,1482821455.0,0,1.0,16,tabular,main_w4_handler0,2917373,14650239,False,,1731277.0,1731277.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1853697.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8824212.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716583}]","""false""",0,,"[{'src': 'hda', 'id': 27748958}, {'src': 'hda', 'id': 27749024}]",tag,"""true""",32.0,,34822209,1482821449.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-27 06:50:57.239705,81867.0,6.0
2016-12-27 07:19:09.495455,slurm_normal,1482823160.0,0,1.0,16,tabular,main_w4_handler1,2917373,14650490,False,,1267870.0,1267870.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3227973.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8824479.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716592}]","""false""",0,,"[{'src': 'hda', 'id': 27749318}, {'src': 'hda', 'id': 27749415}]",tag,"""true""",32.0,,34822209,1482823152.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-27 07:19:23.349537,81867.0,8.0
2016-12-28 06:49:27.121456,slurm_normal,1482907781.0,0,1.0,4466470,bedgraph,main_w3_handler0,2917373,14655794,False,,2285627.0,2285627.0,,,,,,,,,,,,,,,,,,,,,bedgraph,4466470.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8829273.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27757728}]","""false""",0,,"[{'src': 'hda', 'id': 27757716}, {'src': 'hda', 'id': 27757728}]",tag,"""true""",32.0,,34822209,1482907770.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-28 06:49:42.928314,81867.0,11.0
2016-12-28 07:27:13.138304,slurm_normal,1482910047.0,0,1.0,15,tabular,main_w3_handler1,2917373,14655867,False,,3025569.0,3025569.0,,,,,,,,,,,,,,,,,,,,,bedgraph,6169477.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8829336.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716600}]","""false""",0,,"[{'src': 'hda', 'id': 27757769}, {'src': 'hda', 'id': 27757794}]",tag,"""true""",32.0,,34822209,1482910037.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-28 07:27:29.025249,81867.0,10.0
2016-12-28 08:03:16.874276,slurm_normal,1482912206.0,0,1.0,15,tabular,main_w3_handler0,2917373,14656098,False,,400231.0,400231.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1095704.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8829554.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716604}]","""false""",0,,"[{'src': 'hda', 'id': 27757899}, {'src': 'hda', 'id': 27758005}]",tag,"""true""",32.0,,34822209,1482912199.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-28 08:03:27.542389,81867.0,7.0
2016-12-28 08:57:55.272286,slurm_normal,1482915486.0,0,1.0,15,tabular,main_w4_handler0,2917373,14656397,False,,3259285.0,3259285.0,,,,,,,,,,,,,,,,,,,,,bedgraph,5666993.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8829829.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716607}]","""false""",0,,"[{'src': 'hda', 'id': 27758372}, {'src': 'hda', 'id': 27758503}]",tag,"""true""",32.0,,34822209,1482915477.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-28 08:58:07.612180,81867.0,9.0
2016-12-28 11:46:01.256122,slurm_normal,1482925572.0,0,1.0,15,tabular,main_w3_handler0,2917373,14656924,False,,1413741.0,1413741.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3062376.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8830221.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27716611}]","""false""",0,,"[{'src': 'hda', 'id': 27759169}, {'src': 'hda', 'id': 27759200}]",tag,"""true""",32.0,,34822209,1482925564.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-28 11:46:14.934617,81867.0,8.0
2016-12-31 17:05:53.095984,slurm_normal,1483203987.0,0,1.0,365,tabular,main_w4_handler1,2917373,14670129,False,,87279874.0,87279874.0,,,,,,,,,,,,,,,,,,,,,bedgraph,19299226.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8841956.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27781226}, {'src': 'hda', 'id': 27781248}]",tag,"""true""",32.0,,34822209,1483203957.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2016-12-31 17:06:28.988892,81867.0,30.0
2017-01-01 12:07:15.336499,slurm_normal,1483272469.0,0,1.0,365,tabular,main_w3_handler1,2917373,14671655,False,,35570692.0,35570692.0,,,,,,,,,,,,,,,,,,,,,bedgraph,77927257.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8843163.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27783646}, {'src': 'hda', 'id': 27783722}]",tag,"""true""",32.0,,34822209,1483272438.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-01 12:07:51.869977,81867.0,31.0
2017-01-01 13:51:44.581083,slurm_normal,1483278735.0,0,1.0,365,tabular,main_w3_handler0,2917373,14671957,False,,77927257.0,77927257.0,,,,,,,,,,,,,,,,,,,,,bedgraph,14175496.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8843427.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27783722}, {'src': 'hda', 'id': 27784125}]",tag,"""true""",32.0,,34822209,1483278707.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-01 13:52:16.830698,81867.0,28.0
2017-01-03 02:25:15.146567,slurm_normal,1483410326.0,0,1.0,365,tabular,main_w4_handler0,2917373,14678158,False,,202924.0,202924.0,,,,,,,,,,,,,,,,,,,,,bedgraph,30239.0,,,,,,,,,,,bedgraph,42387.0,bedgraph,33860.0,bedgraph,403430.0,bedgraph,66932.0,bedgraph,,,,,,,bedgraph,8848612.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""N/A""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27781307}, {'src': 'hda', 'id': 27783748}, {'src': 'hda', 'id': 27784322}, {'src': 'hda', 'id': 27792850}, {'src': 'hda', 'id': 27792905}, {'src': 'hda', 'id': 27792985}]",tag,"""true""",32.0,,34822209,1483410319.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-03 02:25:26.953501,81867.0,7.0
2017-01-03 02:37:28.733954,slurm_normal,1483411059.0,0,1.0,365,tabular,main_w4_handler0,2917373,14678195,False,,202924.0,202924.0,66932.0,bedgraph,5534.0,bedgraph,189152.0,bedgraph,,,,,,,,,,,,,,,bedgraph,36603.0,,,,,,,,,,,bedgraph,30239.0,bedgraph,42387.0,bedgraph,3827.0,bedgraph,5298.0,bedgraph,33860.0,bedgraph,7596.0,bedgraph,403430.0,bedgraph,bedgraph,8848645.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""N/A""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27781307}, {'src': 'hda', 'id': 27783634}, {'src': 'hda', 'id': 27783748}, {'src': 'hda', 'id': 27784322}, {'src': 'hda', 'id': 27785091}, {'src': 'hda', 'id': 27785126}, {'src': 'hda', 'id': 27792850}, {'src': 'hda', 'id': 27792857}, {'src': 'hda', 'id': 27792905}, {'src': 'hda', 'id': 27792985}, {'src': 'hda', 'id': 27792992}, {'src': 'hda', 'id': 27792999}]",tag,"""true""",32.0,,34822209,1483411051.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-03 02:37:40.287645,81867.0,8.0
2017-01-02 18:09:55.176417,slurm_normal,1483380620.0,0,1.0,365,tabular,main_w4_handler0,2917373,14676337,False,,55449736.0,55449736.0,,,,,,,,,,,,,,,,,,,,,bedgraph,11793012.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8846922.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27785158}, {'src': 'hda', 'id': 27785227}]",tag,"""true""",32.0,,34822209,1483380598.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-02 18:10:22.203683,81867.0,22.0
2017-01-02 18:21:06.244286,slurm_normal,1483381292.0,0,1.0,365,tabular,main_w4_handler1,2917373,14676358,False,,55449736.0,55449736.0,,,,,,,,,,,,,,,,,,,,,bedgraph,14338463.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8846943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27785158}, {'src': 'hda', 'id': 27792814}]",tag,"""true""",32.0,,34822209,1483381271.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-02 18:21:35.212106,81867.0,21.0
2017-01-02 18:40:15.325040,slurm_normal,1483382441.0,0,1.0,365,tabular,main_w3_handler0,2917373,14676426,False,,60576523.0,60576523.0,,,,,,,,,,,,,,,,,,,,,bedgraph,14577445.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,8847004.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""0""","[{'src': 'hda', 'id': 27690249}]","""false""",0,,"[{'src': 'hda', 'id': 27792819}, {'src': 'hda', 'id': 27792820}]",tag,"""true""",32.0,,34822209,1483382417.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-02 18:40:43.498598,81867.0,24.0
2017-01-03 02:33:14.227475,slurm_normal,1483410808.0,0,1.0,1155089,bedgraph,main_w3_handler0,2917373,14678185,False,,36603.0,36603.0,,,,,,,,,,,,,,,,,,,,,bedgraph,3827.0,,,,,,,,,,,bedgraph,5298.0,bedgraph,7596.0,bedgraph,5534.0,bedgraph,189152.0,bedgraph,,,,,,,bedgraph,8848625.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""N/A""","[{'src': 'hda', 'id': 27795587}]","""false""",0,,"[{'src': 'hda', 'id': 27783634}, {'src': 'hda', 'id': 27785091}, {'src': 'hda', 'id': 27785126}, {'src': 'hda', 'id': 27792857}, {'src': 'hda', 'id': 27792992}, {'src': 'hda', 'id': 27792999}]",tag,"""true""",32.0,,34822209,1483410798.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-01-03 02:33:38.932679,81867.0,10.0
2017-02-01 11:15:35.573239,slurm_normal,1485948179.0,0,1.0,1079834,bed,main_w3_handler1,2962282,14922202,False,,215378840.0,215378840.0,,,,,,,,,,,,,,,,,,,,,bedgraph,841269900.0,,,,,,,,,,,bedgraph,734447219.0,bedgraph,,,,,,,,,,,,,bedgraph,9077895.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""N/A""","[{'src': 'hda', 'id': 28163895}]","""false""",0,,"[{'src': 'hda', 'id': 28163746}, {'src': 'hda', 'id': 28163756}, {'src': 'hda', 'id': 28163758}]",tag,"""true""",32.0,,35560116,1485947739.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-01 11:23:03.139720,65191.0,440.0
2017-02-01 11:29:03.353316,slurm_normal,1485949003.0,0,1.0,1079834,bed,main_w4_handler0,2962282,14922302,False,,215378840.0,215378840.0,,,,,,,,,,,,,,,,,,,,,bedgraph,841269900.0,,,,,,,,,,,bedgraph,734447219.0,bedgraph,,,,,,,,,,,,,bedgraph,9078008.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0""","[{'src': 'hda', 'id': 28163895}]","""false""",0,,"[{'src': 'hda', 'id': 28163746}, {'src': 'hda', 'id': 28163756}, {'src': 'hda', 'id': 28163758}]",tag,"""true""",32.0,,35560116,1485948548.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-01 11:36:46.971127,65191.0,455.0
2017-02-24 01:56:23.674181,slurm_normal,1487901390.0,0,1.0,35841190,tabular,main_w4_handler1,2957975,15125642,False,,10633.0,10633.0,,,,,,,,,,,,,,,,,,,,,bedgraph,10704.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9279601.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 28490713}]","""false""",0,,"[{'src': 'hda', 'id': 28490924}, {'src': 'hda', 'id': 28490927}]",tag,"""true""",32.0,,35791876,1487901386.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-24 01:56:34.035810,93822.0,4.0
2017-02-24 00:59:29.287354,slurm_normal,1487897999.0,0,1.0,35841190,tabular,main_w3_handler0,2957975,15125360,False,,1866936.0,1866936.0,,,,,,,,,,,,,,,,,,,,,bedgraph,2381432.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9279347.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 28490713}]","""false""",0,,"[{'src': 'hda', 'id': 28489740}, {'src': 'hda', 'id': 28489749}]",tag,"""true""",32.0,,35791876,1487897992.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-24 01:00:02.248170,93822.0,7.0
