chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile,parameters.inputFile.values,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-15 12:22:20.371607,slurm_normal_16gb,1465993618.0,0,1.0,main_w1_handler0,2739706,13168270,False,,999205926,bam,7352361.roundup,slurm,,132112168.0,corral-repl,,"""cc05933c32f311e6ac8c005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54495cb1333be0645'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465993564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 12:27:07.622602,77697,54.0
,,2016-06-15 12:20:57.038337,slurm_normal_16gb,1465993950.0,0,1.0,main_w2_handler0,2739703,13168242,False,,1044594040,bam,7352419.roundup,slurm,,132112168.0,corral-repl,,"""9ac75b8e32f311e6820a005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/31.len""","""31""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565c1a72999c614e7'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f7e02ecfc7c0511f'}]",history,"""LENIENT""",32.0,5754012.0,fasta,,30665187,1465993868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-15 12:32:35.753139,77697,82.0
,,2016-06-16 03:45:14.395620,slurm_normal_16gb,1466048945.0,0,1.0,main_w2_handler0,2736511,13179229,False,,2100584214,bam,7363652.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/016/228/dataset_16228219.dat""","""Kea""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eacbf9949c337d4d'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532fd0f0aac7df11d'}]",history,"""LENIENT""",32.0,1072325226.0,fasta,,30821004,1466048830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-06-16 03:49:07.715815,85997,115.0
13.0,len,2016-10-20 15:13:13.906404,slurm_normal,1476976441.0,0,1.0,main_w3_handler1,2862349,14131635,False,,540757,bam,8345895.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/017/567/dataset_17567086.dat""","""hg19Patch10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c43dfca8339bb558'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d794d509d0f8240'}]",history,"""LENIENT""",32.0,101692.0,fasta,,33824003,1476976400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-20 15:14:05.356647,748,41.0
,,2016-08-05 16:17:48.327195,slurm_normal_16gb,1470414013.0,0,1.0,main_w2_handler1,512665,13602409,False,,883200521,sam,7814419.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/28921.len""","""28921""","""false""",,"[{'src': 'hda', 'id': 'c5678d2c142a1238'}]","""false""",1,,"[{'src': 'hda', 'id': '9473510eb5b46ff4'}]",history,"""LENIENT""",32.0,3821482.0,fasta,,31962042,1470413911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-08-05 16:20:15.705024,10068,102.0
,,2016-08-05 16:35:36.890550,slurm_normal_16gb,1470415037.0,0,1.0,main_w2_handler1,2785557,13602539,False,,1164125890,sam,7814555.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cff9c16b2961aa13'}]","""false""",0,Araly1,,cached,"""LENIENT""",32.0,,,,31308958,1470414981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-08-05 16:37:19.812849,87018,56.0
,,2016-08-11 16:21:56.938948,slurm_normal_16gb,1470932694.0,0,1.0,main_w2_handler0,2742167,13645363,False,,254102670,bam,7859733.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd9e29e17bf1ab19'}]","""true""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d546d33d4024a5fb'}]",history,"""LENIENT""",32.0,4696033.0,fasta,,32167758,1470932637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-08-11 16:25:01.141041,86264,57.0
,,2016-08-21 22:37:30.904916,slurm_normal_16gb,1471820297.0,0,1.0,main_w4_handler1,2196193,13693718,False,,14269757733,bam,7909351.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf8a2701d31595d1'}]","""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,32420085,1471819063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-08-21 22:58:19.273749,37892,1234.0
,,2016-08-21 22:37:17.724886,slurm_normal_16gb,1471820050.0,0,1.0,main_w4_handler0,2196193,13693716,False,,17418265363,bam,7909347.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525160d320faf42b3'}]","""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,32420085,1471819054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-08-21 22:54:12.726834,37892,996.0
,,2016-09-29 14:29:09.830060,slurm_normal_16gb,1475159830.0,0,1.0,main_w3_handler0,2829485,13974513,False,,731440852,bam,8193762.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59d4a9f3805664ede'}]","""false""",0,Arabidopsis_thaliana_TAIR10,,cached,"""LENIENT""",32.0,,,,33160351,1475159438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-09-29 14:37:18.572207,66482,392.0
,,2016-10-30 20:32:13.617333,slurm_normal,1477859542.0,0,1.0,main_w4_handler1,2858834,14209903,False,,2909,bam,8420996.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abccb9f2c44edbea'}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,33776624,1477859537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-30 20:32:25.365835,92392,5.0
,,2016-10-30 20:32:13.943558,slurm_normal,1477859543.0,0,1.0,main_w4_handler1,2858834,14209904,False,,2909,bam,8420997.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b10eb5c548cdfd8'}]","""false""",0,mm10,,cached,"""LENIENT""",32.0,,,,33776624,1477859537.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-10-30 20:32:25.530358,92392,6.0
,,2016-11-06 11:48:52.286530,slurm_normal,1478432985.0,0,1.0,main_w3_handler0,2871623,14263736,False,,67205745,bam,8472248.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be14d7160f1d2af1'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34104244,1478432936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-06 11:49:47.608409,92397,49.0
,,2016-11-06 11:23:35.681140,slurm_normal,1478431492.0,0,1.0,main_w4_handler0,2871623,14263644,False,,64964711,bam,8472167.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d3bde5166a470c2b'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34104244,1478431419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-06 11:24:54.219214,92397,73.0
,,2016-11-06 15:55:47.055513,slurm_normal,1478449655.0,0,1.0,main_w4_handler1,2883026,14264754,False,,66290459,bam,8473313.roundup,slurm,,132112168.0,corral-repl,,"""76fd4210a43911e69b6c005056a52a46""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ff5ecc9a6c66076'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34104244,1478449534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-06 16:27:37.443763,92397,121.0
,,2016-11-08 15:35:11.056147,slurm_normal,1478632205.0,0,1.0,main_w4_handler1,2886271,14286019,False,,64964706,bam,8495488.roundup,slurm,,132112168.0,corral-repl,,"""e5c5a7cea5c811e6b89d005056a51846""","""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d57c39f910c648e'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34104244,1478632118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-08 19:10:14.901275,92397,87.0
,,2016-11-11 17:14:03.567241,slurm_normal,1478884916.0,0,1.0,main_w3_handler1,2874225,14319311,False,,7484364493,bam,8527400.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5558c9a94fd9ebc34'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f23be87f41aac0f3'}]",history,"""LENIENT""",32.0,238821082.0,fasta,,33983140,1478884449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-11 17:21:58.579823,93353,467.0
,,2016-11-13 19:48:37.526783,slurm_normal,1479066793.0,0,1.0,main_w3_handler0,2820140,14330855,False,,3622798991,bam,8537604.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e6bf43e85f3c8f4'}]","""false""",0,hg38,,cached,"""SILENT""",32.0,,,,34205094,1479066524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-13 19:53:16.611718,89558,269.0
428327.0,len,2016-11-15 11:14:27.380198,slurm_normal,1479208555.0,0,1.0,main_w3_handler1,2881129,14343571,False,,125204692,bam,8549670.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d801759d191cb4b7'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5486b7fa0314d2c26'}]",history,"""LENIENT""",32.0,29436600.0,fasta,,34262690,1479208472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-15 11:15:57.252502,93741,83.0
,,2016-11-15 12:39:10.524708,slurm_normal,1479214124.0,0,1.0,main_w4_handler1,2820140,14344160,False,,3562119578,bam,8550205.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c26c7f06c6855b0'}]","""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,34170751,1479213556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-15 12:48:48.323822,89558,568.0
428327.0,len,2016-11-15 14:21:03.465778,slurm_normal,1479220063.0,0,1.0,main_w4_handler0,2881129,14344811,False,,1816916339,bam,8550769.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5384082d9e7a30fdc'}]","""true""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5486b7fa0314d2c26'}]",history,"""LENIENT""",32.0,29436600.0,fasta,,34262690,1479219669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-15 14:27:46.000191,93741,394.0
428327.0,len,2016-11-15 14:31:32.819211,slurm_normal,1479221152.0,0,1.0,main_w3_handler0,2881129,14344969,False,,9097504563,bam,8550897.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/galaxy-repl/main/files/017/824/dataset_17824842.dat""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b2779902f6973bb'}]","""true""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5486b7fa0314d2c26'}]",history,"""LENIENT""",32.0,29436600.0,fasta,,34262690,1479220310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-15 14:45:57.652369,93741,842.0
,,2016-11-16 10:17:49.253496,slurm_normal,1479292839.0,0,1.0,main_w3_handler1,2895767,14352476,False,,7530965036,bam,8558375.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59e1d494dfc10ccc4'}]","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ce03e375691d763'}]",history,"""SILENT""",32.0,29436600.0,fasta,,34245658,1479291476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-16 10:40:46.992169,94820,1363.0
,,2016-11-21 09:47:26.496690,slurm_normal,1479723207.0,0,1.0,main_w4_handler1,2848881,14396128,False,,5863710420,bam,8601378.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56ebd84aa9eebf3b4'}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34301240,1479722471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-21 10:13:29.604652,61799,736.0
,,2016-11-22 14:47:12.603309,slurm_normal,1479827279.0,0,1.0,main_w3_handler0,2848881,14405630,False,,5863710420,bam,8610354.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,"[{'src': 'hda', 'id': 27299710}]","""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,34384093,1479826046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-22 15:08:05.687254,61799,1233.0
,,2016-11-24 18:48:22.710917,slurm_normal,1480013574.0,0,1.0,main_w3_handler0,2820140,14426631,False,,3562119578,bam,8629067.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""",,"[{'src': 'hda', 'id': 26469588}]","""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,34205094,1480013305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-24 18:52:55.872506,89558,269.0
,,2017-01-17 13:11:54.360402,slurm_normal,1484658757.0,0,1.0,main_w3_handler0,2931250,14787966,False,,1019690735,sam,8950481.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27789530}]","""false""",1,,"[{'src': 'hda', 'id': 27720176}]",history,"""LENIENT""",32.0,4926938.0,fasta,,34867884,1484658719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2017-01-17 13:12:39.933278,96942,38.0
,,2016-11-30 16:52:26.577287,slurm_normal,1480530327.0,0,1.0,main_w4_handler1,2913070,14455856,False,,1483464643,bam,8650331.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""false""",,"[{'src': 'hda', 'id': 27449299}]","""false""",0,dm3,,cached,"""LENIENT""",32.0,,,,34401509,1480530190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-11-30 20:10:39.267456,60196,137.0
,,2017-03-22 11:52:51.507261,slurm_normal,1490183608.0,0,1.0,main_w4_handler1,3038327,15364996,False,,242651868,bam,9503894.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 28876392}]","""false""",1,,"[{'src': 'hda', 'id': 28840853}]",history,"""LENIENT""",32.0,4369929.0,fasta,,36770773,1490183575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2017-03-22 11:53:32.275042,100590,33.0
,,2017-03-22 16:25:56.534818,slurm_normal,1490200035.0,0,1.0,main_w4_handler1,3041418,15367869,False,,238458599,bam,9506480.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""false""",,"[{'src': 'hda', 'id': 28881089}]","""false""",0,venter1,,cached,"""LENIENT""",32.0,,,,36777709,1490199994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2017-03-22 16:28:31.095534,102586,41.0
,,2016-12-21 21:43:39.921462,slurm_normal,1482356632.0,0,1.0,main_w4_handler0,2594123,14628083,False,,21226764,bam,8804442.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27713582}]","""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,34947828,1482356622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-21 21:43:53.353624,70253,10.0
,,2016-12-29 12:17:39.900149,slurm_normal,1483013906.0,0,1.0,main_w4_handler1,2931971,14662115,False,,67337579,bam,8835108.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767301}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:18:30.822423,80465,9.0
,,2016-12-29 12:17:39.248494,slurm_normal,1483013891.0,0,1.0,main_w3_handler0,2931971,14662114,False,,16205238,bam,8835104.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767300}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:18:12.575068,80465,9.0
,,2016-12-29 12:17:34.703815,slurm_normal,1483013875.0,0,1.0,main_w3_handler0,2931971,14662107,False,,64642786,bam,8835096.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767293}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:57.494110,80465,15.0
,,2016-12-29 12:17:33.059688,slurm_normal,1483013868.0,0,1.0,main_w4_handler0,2931971,14662104,False,,6566366,bam,8835094.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767290}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:51.990035,80465,8.0
,,2016-12-29 12:17:33.587977,slurm_normal,1483013867.0,0,1.0,main_w4_handler0,2931971,14662105,False,,35672561,bam,8835095.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767291}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:50.668439,80465,7.0
,,2016-12-29 12:17:37.422707,slurm_normal,1483013875.0,0,1.0,main_w3_handler0,2931971,14662111,False,,3946491,bam,8835100.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767297}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:57.726458,80465,6.0
,,2016-12-29 12:17:34.090016,slurm_normal,1483013865.0,0,1.0,main_w3_handler1,2931971,14662106,False,,19288582,bam,8835093.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767292}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:47.042695,80465,8.0
,,2016-12-29 12:17:41.692204,slurm_normal,1483013895.0,0,1.0,main_w3_handler1,2931971,14662118,False,,136992088,bam,8835103.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767304}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:18:17.926774,80465,20.0
,,2016-12-29 12:17:36.263677,slurm_normal,1483013866.0,0,1.0,main_w3_handler1,2931971,14662109,False,,17093217,bam,8835097.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767295}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:50.005437,80465,6.0
,,2016-12-29 12:17:35.412762,slurm_normal,1483013867.0,0,1.0,main_w4_handler0,2931971,14662108,False,,25727183,bam,8835098.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767294}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:17:50.818352,80465,7.0
,,2016-12-29 12:17:38.056366,slurm_normal,1483013889.0,0,1.0,main_w4_handler1,2931971,14662112,False,,12903283,bam,8835106.roundup,slurm,,132111800.0,corral-repl,,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"[{'src': 'hda', 'id': 27767298}]","""false""",1,,"[{'src': 'hda', 'id': 27767180}]",history,"""LENIENT""",32.0,472979.0,fasta,,34931652,1483013882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,1.136.0,,2016-12-29 12:18:14.034702,80465,7.0
