chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.feature,parameters.firstonly,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-08-31 18:28:20.711713,slurm_normal,1504207224.0,0.0,,1.0,main_w3_handler0,3239138,16705940,False,,135751,genbank,10779002.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064477}]","""ncbi""",32.0,,40184864,1504207221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:20:26.542347,,3.0
,,2017-08-31 18:28:15.657524,slurm_normal,1504207189.0,0.0,,1.0,main_w3_handler0,3239138,16705926,False,,136241,genbank,10778996.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064453}]","""ncbi""",32.0,,40184864,1504207185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:19:52.559394,,4.0
,,2017-08-31 18:28:24.833413,slurm_normal,1504207028.0,0.0,,1.0,main_w4_handler1,3239138,16705953,False,,135969,genbank,10778934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064490}]","""ncbi""",32.0,,40184864,1504207023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:10.219621,,5.0
,,2017-08-31 18:28:26.805469,slurm_normal,1504207038.0,0.0,,1.0,main_w4_handler1,3239138,16705961,False,,135887,genbank,10778945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064498}]","""ncbi""",32.0,,40184864,1504207034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:22.515923,,4.0
,,2017-08-31 18:28:25.179402,slurm_normal,1504206987.0,0.0,,1.0,main_w4_handler0,3239138,16705954,False,,135623,genbank,10778918.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064491}]","""ncbi""",32.0,,40184864,1504206983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:32.043275,,4.0
,,2017-08-31 18:28:27.802279,slurm_normal,1504207121.0,0.0,,1.0,main_w3_handler1,3239138,16705964,False,,135805,genbank,10778978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064501}]","""ncbi""",32.0,,40184864,1504207116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:18:41.866894,,5.0
,,2017-08-31 18:28:21.483963,slurm_normal,1504206978.0,0.0,,1.0,main_w3_handler1,3239138,16705943,False,,136104,genbank,10778903.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064480}]","""ncbi""",32.0,,40184864,1504206974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:16:20.952648,,4.0
,,2017-08-31 18:28:22.860044,slurm_normal,1504207027.0,0.0,,1.0,main_w3_handler1,3239138,16705947,False,,135944,genbank,10778935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""",,"[{'src': 'hda', 'id': 31064484}]","""ncbi""",32.0,,40184864,1504207023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-08-31 19:17:11.598072,,4.0
,,2017-09-01 08:34:14.199511,slurm_normal,1504254890.0,0.0,,1.0,main_w4_handler1,3239726,16709835,False,,102322214,gff3,10782519.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""",,"[{'src': 'hda', 'id': 31070998}]","""genbank""",32.0,,40200418,1504254864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-09-01 08:34:51.565007,,26.0
,,2017-09-01 08:36:32.640629,slurm_normal,1504294496.0,0.0,,1.0,main_w4_handler1,3239726,16709840,False,,102322214,gff3,10782532.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 31070998}]","""genbank""",32.0,,40200418,1504254999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-09-01 19:35:00.893335,,39497.0
,,2017-09-04 06:15:12.592568,slurm_normal,1504546535.0,0.0,,1.0,main_w3_handler1,3239726,16728459,False,,102322214,gff3,10796830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""",,"[{'src': 'hda', 'id': 31070998}]","""genbank""",32.0,,40200418,1504505725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-09-04 17:35:37.302134,,40810.0
,,2017-10-11 22:15:15.206209,slurm_normal,1507760136.0,0.0,,1.0,main_w4_handler0,2933630,17082743,False,,1332683722,fasta,11138519.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""yes""","""yes""",,"[{'src': 'hda', 'id': 31365743}]","""fasta""",32.0,,41222651,1507760132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,5.0.0,,2017-10-11 22:15:44.451148,94307.0,4.0
