BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,multibam_conditional|multibam_repeats_4|bamfiles,multibam_conditional|multibam_repeats_4|bamfiles_filetype,multibam_conditional|multibam_repeats_5|bamfiles,multibam_conditional|multibam_repeats_5|bamfiles_filetype,object_store_id,param_filename,parameters.BED.values,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.multibam_conditional|multibam_repeats_0|bamfiles|__identifier__,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
52213925,52213925,bed,,,,,,,,,,,,,bed,72914496.0,72914496.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2018-01-21 08:14:20.304286,slurm_normal,1516534512.0,0,,1.0,main_w3_handler1,3040601,18099753,False,,12179686,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 33416147}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 33415184}]",,No,,"""png""","""false""","""""",32.0,,42916609.0,1516522489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2018-01-21 11:35:14.790842,102531.0,12023.0
95150289,95150289,bed,,,,,,,,,,,,,bed,2326602887.0,2326602887.0,,,,,,,,,,,,,,,,,,,,,bam,1877656168.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-05 17:39:11.792009,slurm_normal,1509921236.0,0,,1.0,main_w4_handler0,3286813,17337026,False,,11399433,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32079739}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32067110}, {'src': 'hda', 'id': 32067111}]",,No,,"""png""","""false""","""""",32.0,,41754772.0,1509903594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-05 22:33:58.843852,113628.0,17642.0
95150289,95150289,bed,,,,,,,,,,,,,bed,1462888261.0,1462888261.0,,,,,,,,,,,,,,,,,,,,,bam,1687627094.0,,,,,,,,,,,,,,,,,,,,,bam,2996372437.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-05 17:44:44.960109,slurm_normal,1509923622.0,0,,1.0,main_w3_handler1,3286813,17337082,False,,11399490,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32079739}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32066200}, {'src': 'hda', 'id': 32066202}, {'src': 'hda', 'id': 32066865}]",,No,,"""png""","""false""","""""",32.0,,41754772.0,1509903895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-05 23:13:50.822092,113628.0,19727.0
541938,541938,bed,,,,,,,,,,,,,bed,344060295.0,344060295.0,,,,,,,,,,,,,,,,,,,,,bam,400225745.0,,,,,,,,,,,,,,,,,,,,,bam,374491329.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-07 15:15:23.988414,slurm_normal,1510068243.0,0,,1.0,main_w4_handler0,3304408,17367686,False,,11425762,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31986019}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32111070}, {'src': 'hda', 'id': 32111071}, {'src': 'hda', 'id': 32111072}]",,No,,"""png""","""false""","""""",32.0,,41786095.0,1510067874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-07 15:24:08.921006,71567.0,369.0
412797,412797,bed,,,,,,,,,,,,,bed,317161682.0,317161682.0,,,,,,,,,,,,,,,,,,,,,bam,516295382.0,,,,,,,,,,,,,,,,,,,,,bam,371341986.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-07 15:28:36.952215,slurm_normal,1510068997.0,0,,1.0,main_w4_handler1,3304408,17368103,False,,11426010,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31999250}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32111077}, {'src': 'hda', 'id': 32111078}, {'src': 'hda', 'id': 32111079}]",,No,,"""png""","""false""","""""",32.0,,41786095.0,1510068616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-07 15:36:46.030976,71567.0,381.0
314299,314299,bed,,,,,,,,,,,,,bed,1399109422.0,1399109422.0,,,,,,,,,,,,,,,,,,,,,bam,1359566467.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-08 05:01:14.767006,slurm_normal,1510118125.0,0,,1.0,main_w3_handler1,3142702,17376872,False,,11438250,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32101020}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32100998}, {'src': 'hda', 'id': 32101008}]",,No,,"""png""","""false""","""""",32.0,,41796211.0,1510117311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-08 05:16:40.417296,70028.0,814.0
579724,579724,bed,,,,,,,,,,,,,bed,1010888735.0,1010888735.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 08:32:09.546208,slurm_normal,1510303203.0,0,,1.0,main_w3_handler1,3269067,17408070,False,,11469796,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31455234}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31455144}]",,No,,"""png""","""false""","""""",32.0,,40925066.0,1510302735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 08:40:04.834213,65272.0,468.0
10754513,10754513,bed,,,,,,,,,,,,,bed,5913046547.0,5913046547.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 14:42:56.825622,slurm_normal,1510326635.0,0,,1.0,main_w3_handler1,2641038,17410578,False,,11472539,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32141673}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 32154325}]",,No,,"""png""","""false""","""""",32.0,,41039757.0,1510324981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 15:10:37.254475,81070.0,1654.0
657265,657265,bed,,,,,,,,,,,,,bed,2048786683.0,2048786683.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 14:38:47.317212,slurm_normal,1510325494.0,0,,1.0,main_w3_handler1,3269067,17410548,False,,11472507,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31852178}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31851948}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510324731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 14:51:36.663262,65272.0,763.0
579724,579724,bed,,,,,,,,,,,,,bed,1010888735.0,1010888735.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 15:03:14.112876,slurm_normal,1510326723.0,0,,1.0,main_w4_handler0,3269067,17410884,False,,11472741,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31455234}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31455144}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510326200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 15:12:05.524259,65272.0,523.0
113708,113708,bed,,,,,,,,,,,,,bed,686783372.0,686783372.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 15:05:21.127141,slurm_normal,1510326737.0,0,,1.0,main_w3_handler0,3269067,17410894,False,,11472770,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 31729890}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31729826}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510326325.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 15:12:19.212441,65272.0,412.0
82042,82042,bed,,,,,,,,,,,,,bed,686783372.0,686783372.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 15:39:47.021883,slurm_normal,1510328787.0,0,,1.0,main_w3_handler1,3269067,17411480,False,,11473343,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32232187}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31729826}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510328388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 15:46:30.494790,65272.0,399.0
1483285,1483285,bed,,,,,,,,,,,,,bed,1010888735.0,1010888735.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 15:38:54.322811,slurm_normal,1510328874.0,0,,1.0,main_w3_handler0,3269067,17411470,False,,11473331,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32232064}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 31455144}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510328336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 15:47:56.094562,65272.0,538.0
1489938,1489938,bed,,,,,,,,,,,,,bed,1159759013.0,1159759013.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-10 16:04:15.549178,slurm_normal,1510330470.0,0,,1.0,main_w3_handler0,3320283,17411683,False,,11473557,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32232990}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 32232989}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510329858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-10 16:14:31.935196,65272.0,612.0
373810,373810,bed,,,,,,,,,,,,,bed,184001932.0,184001932.0,,,,,,,,,,,,,,,,,,,,,bam,886271292.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-12 13:57:10.189936,slurm_normal,1510495249.0,0,,1.0,main_w4_handler0,3303323,17426002,False,,11485605,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32259019}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""",0,"[{'src': 'hda', 'id': 32059229}, {'src': 'hda', 'id': 32258232}]",,No,,"""png""","""false""","""""",32.0,,41598828.0,1510495033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-12 14:00:50.564225,114694.0,216.0
712777,712777,bed,,,,,,,,,,,,,bed,977056027.0,977056027.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-13 07:32:29.356261,slurm_normal,1510558855.0,0,,1.0,main_w3_handler1,3322685,17434386,False,,11492604,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32276285}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 32276284}]",,No,,"""png""","""true""","""""",32.0,,40925066.0,1510558359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-13 07:41:04.217449,65272.0,496.0
75642,75642,bed,,,,,,,,,,,,,bed,4710606729.0,4710606729.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-14 03:05:21.329473,slurm_normal,1510629743.0,0,,1.0,main_w3_handler1,3314597,17448062,False,,11505040,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32247250}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 32230866}]",,No,,"""pdf""","""false""","""""",32.0,,41806346.0,1510628724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-14 03:22:24.769815,108449.0,1019.0
3325046,3325046,bed,,,,,,,,,,,,,bed,1387304619.0,1387304619.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-14 10:52:03.970793,slurm_normal,1510656847.0,0,,1.0,main_w3_handler0,3315661,17451301,False,,11508866,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32304673}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,"[{'src': 'hda', 'id': 32303807}]",,No,,"""png""","""false""","""""",32.0,,41969406.0,1510656757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-14 10:54:12.796936,114041.0,90.0
421199,421199,bed,,,,,,,,,,,,,bed,1357587300.0,1357587300.0,,,,,,,,,,,,,,,,,,,,,bam,1059773375.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-14 13:47:37.896399,slurm_normal,1510667985.0,0,,1.0,main_w3_handler1,3323015,17452594,False,,11510369,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32285117}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32284712}, {'src': 'hda', 'id': 32285338}]",,No,,"""png""","""false""","""""",32.0,,40957050.0,1510667266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-14 13:59:48.724534,37946.0,719.0
421199,421199,bed,,,,,,,,,,,,,bed,1357587300.0,1357587300.0,,,,,,,,,,,,,,,,,,,,,bam,1059773375.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-14 14:57:12.001701,slurm_normal,1510672182.0,0,,1.0,main_w4_handler0,3323015,17454250,False,,11511884,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32285117}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32284712}, {'src': 'hda', 'id': 32285338}]",,No,,"""png""","""true""","""""",32.0,,40957050.0,1510671458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-14 15:09:43.672172,37946.0,724.0
421199,421199,bed,,,,,,,,,,,,,bed,1357587300.0,1357587300.0,,,,,,,,,,,,,,,,,,,,,bam,1059773375.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-14 15:03:10.799862,slurm_normal,1510672659.0,0,,1.0,main_w4_handler0,3323015,17454365,False,,11512014,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32285117}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32284712}, {'src': 'hda', 'id': 32285338}]",,No,,"""png""","""true""","""""",32.0,,40957050.0,1510671808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-14 15:17:51.096909,37946.0,851.0
8619070,8619070,bed,,,,,,,,,,,,,bed,3536333426.0,3536333426.0,,,,,,,,,,,,,,,,,,,,,bam,3500750098.0,,,,,,,,,,,,,,,,,,,,,bam,3531706665.0,,,,,,,,,,,,,,,,,,,,,bam,3809329956.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-11-15 14:59:31.160660,slurm_normal,1510758345.0,0,,1.0,main_w3_handler0,3326153,17470260,False,,11527381,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32335360}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32335102}, {'src': 'hda', 'id': 32335103}, {'src': 'hda', 'id': 32335126}, {'src': 'hda', 'id': 32335127}]",,No,,"""png""","""false""","""chr5:90460870:90476602""",32.0,,42006943.0,1510758008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-15 15:06:18.931077,77907.0,337.0
8619070,8619070,bed,,,,,,,,,,,,,bed,3788886403.0,3788886403.0,,,,,,,,,,,,,,,,,,,,,bam,3706015391.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-11-15 15:10:09.142073,slurm_normal,1510758818.0,0,,1.0,main_w3_handler0,3326153,17470346,False,,11527464,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 32335360}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 32335104}, {'src': 'hda', 'id': 32335128}]",,No,,"""png""","""false""","""chr15:38294406:38300711""",32.0,,42006943.0,1510758649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-11-15 15:13:46.103244,77907.0,169.0
